"","date","timestamp","description","visible_until_utc","score","datetime_utc","date_tbd","datetime_local","title","url","type","created_at","time_tbd","status","is_open","short_title","datetime_tbd","announce_date","popularity","id","general_admission","visible_listing_count","lowest_price","lowest_price_good_deals","median_price","highest_price","average_price","listing_count","method_accessMethod","created_at_accessMethod","employee_only_accessMethod","address","has_upcoming_events","score_venue","name_v2","extended_address","display_location","slug","url_venue","timezone","postal_code","name","metro_code","country","city","popularity_venue","num_upcoming_events","id_venue","state","lon","lat","method_AccessMethod","created_at_AccessMethod","employee_only_AccessMethod"
"182","2018-09-25","2018-09-25_11.04.40","","2018-12-16T22:00:00",0.845,"2018-12-16T18:00:00",FALSE,"2018-12-16T13:00:00","Oakland Raiders at Cincinnati Bengals","https://seatgeek.com/raiders-at-bengals-tickets/12-16-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347037","nfl","2018-04-20T00:47:39",FALSE,"normal",FALSE,"Raiders at Bengals",FALSE,"2018-04-20T00:00:00",0.788,4347037,NA,909,53,53,103,601,121.36975,595,"QRCODE","2018-08-24T21:53:42Z",FALSE,"1 Paul Brown Stadium",TRUE,0.86166537,"Paul Brown Stadium","Cincinnati, OH 45202","Cincinnati, OH","paul-brown-stadium","https://seatgeek.com/venues/paul-brown-stadium/tickets","America/New_York","45202","Paul Brown Stadium",515,"US","Cincinnati",0,7,1124,"OH",-84.5177,39.0961,"QRCODE_TM","2015-10-09T16:14:37Z",FALSE
"183","2018-09-25","2018-09-25_11.04.40","","2018-12-17T01:05:00",0.903,"2018-12-16T21:05:00",FALSE,"2018-12-16T13:05:00","Seattle Seahawks at San Francisco 49ers","https://seatgeek.com/seahawks-at-49ers-tickets/12-16-2018-santa-clara-california-levi-s-stadium/nfl/4347122","nfl","2018-04-20T00:47:55",FALSE,"normal",FALSE,"Seahawks at 49ers",FALSE,"2018-04-20T00:00:00",0.836,4347122,NA,1205,83,83,176,2989,214.195,1123,"QRCODE","2018-08-24T21:53:42Z",FALSE,"4900 Marie P DeBartolo Way",TRUE,0.95768774,"Levi's Stadium","Santa Clara, CA 95054","Santa Clara, CA","levi-s-stadium","https://seatgeek.com/venues/levi-s-stadium/tickets","America/Los_Angeles","95054","Levi's Stadium",0,"US","Santa Clara",0,13,58670,"CA",-121.969,37.4023,"QRCODE_TM","2015-07-10T00:00:00Z",FALSE
"184","2018-09-25","2018-09-25_11.04.40","","2018-12-17T01:25:00",0.92,"2018-12-16T21:25:00",FALSE,"2018-12-16T16:25:00","New England Patriots at Pittsburgh Steelers","https://seatgeek.com/patriots-at-steelers-tickets/12-16-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347077","nfl","2018-04-20T00:47:46",FALSE,"normal",FALSE,"Patriots at Steelers",FALSE,"2018-04-20T00:00:00",0.851,4347077,NA,1103,179,179,342,10750,429.02325,688,"QRCODE","2018-08-24T21:53:42Z",FALSE,"100 Art Rooney Avenue",TRUE,0.9033526,"Heinz Field","Pittsburgh, PA 15212","Pittsburgh, PA","heinz-field","https://seatgeek.com/venues/heinz-field/tickets","America/New_York","15212","Heinz Field",508,"US","Pittsburgh",0,10,1119,"PA",-80.0158,40.4468,"QRCODE_TM","2015-12-08T15:36:23Z",FALSE
"185","2018-09-25","2018-09-25_11.04.40","","2018-12-17T05:20:00",0.881,"2018-12-17T01:20:00",FALSE,"2018-12-16T17:20:00","Philadelphia Eagles at Los Angeles Rams","https://seatgeek.com/eagles-at-rams-tickets/12-16-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346919","nfl","2018-04-20T00:47:14",FALSE,"normal",FALSE,"Eagles at Rams",FALSE,"2018-04-20T00:00:00",0.816,4346919,NA,1307,115,109,276,1938,338.6751,711,"QRCODE","2018-08-24T21:53:42Z",FALSE,"3911 S Figueroa St",TRUE,0.86898464,"Los Angeles Memorial Coliseum","Los Angeles, CA 90037","Los Angeles, CA","los-angeles-memorial-coliseum-1","https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets","America/Los_Angeles","90037","Los Angeles Memorial Coliseum",0,"US","Los Angeles",0,9,51012,"CA",-118.288,34.0138,"QRCODE","2018-08-23T17:59:28Z",FALSE
"186","2018-09-25","2018-09-25_11.04.40","","2018-12-18T05:15:00",0.868,"2018-12-18T01:15:00",FALSE,"2018-12-17T20:15:00","New Orleans Saints at Carolina Panthers","https://seatgeek.com/saints-at-panthers-tickets/12-17-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347035","nfl","2018-04-20T00:47:38",FALSE,"normal",FALSE,"Saints at Panthers",FALSE,"2018-04-20T00:00:00",0.8,4347035,NA,964,81,77,156,1422,219.87547,522,"QRCODE","2018-08-24T21:53:42Z",FALSE,"800 South Mint Street",TRUE,0.8968222,"Bank of America Stadium","Charlotte, NC 28202","Charlotte, NC","bank-of-america-stadium","https://seatgeek.com/venues/bank-of-america-stadium/tickets","America/New_York","28202","Bank of America Stadium",517,"US","Charlotte",0,8,1122,"NC",-80.8524,35.2243,"QRCODE_TM","2015-09-25T18:23:51Z",FALSE
"187","2018-09-25","2018-09-25_11.04.40","","2018-12-23T21:00:00",0.807,"2018-12-23T17:00:00",FALSE,"2018-12-23T12:00:00","Washington Redskins at Tennessee Titans","https://seatgeek.com/redskins-at-titans-tickets/12-23-2018-nashville-tennessee-nissan-stadium/nfl/4346986","nfl","2018-04-20T00:47:29",FALSE,"normal",FALSE,"Redskins at Titans",FALSE,"2018-04-20T00:00:00",0.755,4346986,NA,1017,39,36,133,780,154.30032,626,"QRCODE","2018-08-24T21:53:43Z",FALSE,"1 Titans Way",TRUE,0.8546275,"Nissan Stadium","Nashville, TN 37213","Nashville, TN","nissan-stadium","https://seatgeek.com/venues/nissan-stadium/tickets","America/New_York","37213","Nissan Stadium",659,"US","Nashville",0,16,1126,"TN",-86.7713,36.1665,"NONE","2015-10-19T15:09:39Z",FALSE
"188","2018-09-25","2018-09-25_11.04.40","","2018-12-23T22:00:00",0.829,"2018-12-23T18:00:00",FALSE,"2018-12-23T13:00:00","Cincinnati Bengals at Cleveland Browns","https://seatgeek.com/bengals-at-browns-tickets/12-23-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346994","nfl","2018-04-20T00:47:31",FALSE,"normal",FALSE,"Bengals at Browns",FALSE,"2018-04-20T00:00:00",0.773,4346994,NA,1442,35,34,87,757,102.8975,1278,"QRCODE","2018-08-24T21:53:43Z",FALSE,"100 Alfred Lerner Way",TRUE,0.86852187,"FirstEnergy Stadium","Cleveland, OH 44114","Cleveland, OH","firstenergy-stadium-15","https://seatgeek.com/venues/firstenergy-stadium-15/tickets","America/New_York","44114","FirstEnergy Stadium",510,"US","Cleveland",0,6,1123,"OH",-81.7,41.5065,"NONE","2015-11-11T20:55:31Z",FALSE
"189","2018-09-25","2018-09-25_11.04.40","","2018-12-23T22:00:00",0.883,"2018-12-23T18:00:00",FALSE,"2018-12-23T13:00:00","Houston Texans at Philadelphia Eagles","https://seatgeek.com/texans-at-eagles-tickets/12-23-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4347013","nfl","2018-04-20T00:47:35",FALSE,"normal",FALSE,"Texans at Eagles",FALSE,"2018-04-20T00:00:00",0.814,4347013,NA,1175,146,118,282,1339,336.70914,581,"QRCODE","2018-08-24T21:53:43Z",FALSE,"1020 Pattison Ave",TRUE,0.90542686,"Lincoln Financial Field","Philadelphia, PA 19148","Philadelphia, PA","lincoln-financial-field","https://seatgeek.com/venues/lincoln-financial-field/tickets","America/New_York","19148","Lincoln Financial Field",504,"US","Philadelphia",0,15,330,"PA",-75.1675,39.9046,"QRCODE_TM","2015-07-10T00:00:00Z",FALSE
"190","2018-09-25","2018-09-25_11.04.40","","2018-12-23T22:00:00",0.939,"2018-12-23T18:00:00",FALSE,"2018-12-23T13:00:00","Green Bay Packers at New York Jets","https://seatgeek.com/packers-at-jets-tickets/12-23-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346959","nfl","2018-04-20T00:47:22",FALSE,"normal",FALSE,"Packers at Jets",FALSE,"2018-04-20T00:00:00",0.856,4346959,NA,1071,85,85,220,6034,313.15887,705,"QRCODE","2018-08-24T21:53:43Z",FALSE,"1 MetLife Stadium Drive",TRUE,0.94873494,"MetLife Stadium","East Rutherford, NJ 07073","East Rutherford, NJ","metlife-stadium","https://seatgeek.com/venues/metlife-stadium/tickets","America/New_York","07073","MetLife Stadium",501,"US","East Rutherford",0,16,1587,"NJ",-74.0737,40.8142,"QRCODE_TM","2015-09-12T14:14:07Z",FALSE
"191","2018-09-25","2018-09-25_11.04.40","","2018-12-23T22:00:00",0.85,"2018-12-23T18:00:00",FALSE,"2018-12-23T13:00:00","Jacksonville Jaguars at Miami Dolphins","https://seatgeek.com/jaguars-at-dolphins-tickets/12-23-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347085","nfl","2018-04-20T00:47:48",FALSE,"normal",FALSE,"Jaguars at Dolphins",FALSE,"2018-04-20T00:00:00",0.776,4347085,NA,886,53,53,132,899,153.95358,237,"QRCODE","2018-08-24T21:53:43Z",FALSE,"347 Don Shula Dr.",TRUE,0.8378203,"Hard Rock Stadium","Miami Gardens, FL 33056","Miami Gardens, FL","hard-rock-stadium","https://seatgeek.com/venues/hard-rock-stadium/tickets","America/New_York","33056","Hard Rock Stadium",528,"US","Miami Gardens",0,36,29,"FL",-80.24,25.96,"NONE","2017-10-03T18:58:44Z",FALSE
"192","2018-09-25","2018-09-25_11.04.40","","2018-12-23T22:00:00",0.909,"2018-12-23T18:00:00",FALSE,"2018-12-23T13:00:00","Minnesota Vikings at Detroit Lions","https://seatgeek.com/vikings-at-lions-tickets/12-23-2018-detroit-michigan-ford-field/nfl/4347022","nfl","2018-04-20T00:47:36",FALSE,"normal",FALSE,"Vikings at Lions",FALSE,"2018-04-20T00:00:00",0.843,4347022,NA,887,79,74,175,2392,204.40773,699,"QRCODE","2018-08-24T21:53:43Z",FALSE,"2000 Brush St.",TRUE,0.9029952,"Ford Field","Detroit, MI 48226","Detroit, MI","ford-field","https://seatgeek.com/venues/ford-field/tickets","America/Detroit","48226","Ford Field",505,"US","Detroit",0,11,346,"MI",-83.0459,42.34,"NONE","2015-11-04T17:31:52Z",FALSE
"193","2018-09-25","2018-09-25_11.04.40","","2018-12-23T22:00:00",0.872,"2018-12-23T18:00:00",FALSE,"2018-12-23T13:00:00","Atlanta Falcons at Carolina Panthers","https://seatgeek.com/falcons-at-panthers-tickets/12-23-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347046","nfl","2018-04-20T00:47:41",FALSE,"normal",FALSE,"Falcons at Panthers",FALSE,"2018-04-20T00:00:00",0.804,4347046,NA,1004,85,84,171,1099,227.61452,620,"QRCODE","2018-08-24T21:53:43Z",FALSE,"800 South Mint Street",TRUE,0.8968222,"Bank of America Stadium","Charlotte, NC 28202","Charlotte, NC","bank-of-america-stadium","https://seatgeek.com/venues/bank-of-america-stadium/tickets","America/New_York","28202","Bank of America Stadium",517,"US","Charlotte",0,8,1122,"NC",-80.8524,35.2243,"QRCODE_TM","2015-09-25T18:23:51Z",FALSE
"194","2018-09-25","2018-09-25_11.04.40","","2018-12-23T22:00:00",0.854,"2018-12-23T18:00:00",FALSE,"2018-12-23T13:00:00","New York Giants at Indianapolis Colts","https://seatgeek.com/giants-at-colts-tickets/12-23-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346954","nfl","2018-04-20T00:47:20",FALSE,"normal",FALSE,"Giants at Colts",FALSE,"2018-04-20T00:00:00",0.795,4346954,NA,1020,36,36,105,568,122.55904,703,"QRCODE","2018-08-24T21:53:42Z",FALSE,"500 South Capitol Avenue",TRUE,0.9071682,"Lucas Oil Stadium","Indianapolis, IN 46225","Indianapolis, IN","lucas-oil-stadium","https://seatgeek.com/venues/lucas-oil-stadium/tickets","America/Indiana/Indianapolis","46225","Lucas Oil Stadium",527,"US","Indianapolis",0,14,1130,"IN",-86.1639,39.7601,"QRCODE_TM","2018-09-13T22:29:37Z",FALSE
"195","2018-09-25","2018-09-25_11.04.40","","2018-12-23T22:00:00",0.884,"2018-12-23T18:00:00",FALSE,"2018-12-23T13:00:00","Buffalo Bills at New England Patriots","https://seatgeek.com/bills-at-patriots-tickets/12-23-2018-foxborough-massachusetts-gillette-stadium/nfl/4347093","nfl","2018-04-20T00:47:50",FALSE,"normal",FALSE,"Bills at Patriots",FALSE,"2018-04-20T00:00:00",0.825,4347093,NA,613,173,173,283,1114,352.1875,304,"QRCODE","2018-08-24T21:53:43Z",FALSE,"1 Patriot Place",TRUE,0.8983344,"Gillette Stadium","Foxborough, MA 02035","Foxborough, MA","gillette-stadium","https://seatgeek.com/venues/gillette-stadium/tickets","America/New_York","02035","Gillette Stadium",506,"US","Foxborough",0,15,33,"MA",-71.2674,42.0906,"NONE","2018-08-22T15:36:58Z",FALSE
"196","2018-09-25","2018-09-25_11.04.40","","2018-12-23T22:00:00",0.916,"2018-12-23T18:00:00",FALSE,"2018-12-23T12:00:00","Tampa Bay Buccaneers at Dallas Cowboys","https://seatgeek.com/buccaneers-at-cowboys-tickets/12-23-2018-arlington-texas-at-t-stadium/nfl/4327918","nfl","2018-04-05T23:08:46",FALSE,"normal",TRUE,"Buccaneers at Cowboys",FALSE,"2018-04-05T00:00:00",0.835,4327918,NA,2739,NA,NA,230,4309,289.52524,3842,"QRCODE","2018-04-17T22:02:33Z",FALSE,"1 AT&T Way",TRUE,0.9751414,"AT&T Stadium","Arlington, TX 76011","Arlington, TX","at-t-stadium","https://seatgeek.com/venues/at-t-stadium/tickets","America/Chicago","76011","AT&T Stadium",623,"US","Arlington",0,21,4965,"TX",-97.0957,32.7459,"QRCODE","2018-04-17T22:02:33Z",FALSE
"197","2018-09-25","2018-09-25_11.04.40","","2018-12-24T01:05:00",0.863,"2018-12-23T21:05:00",FALSE,"2018-12-23T14:05:00","Los Angeles Rams at Arizona Cardinals","https://seatgeek.com/rams-at-cardinals-tickets/12-23-2018-glendale-arizona-state-farm-stadium/nfl/4347097","nfl","2018-04-20T00:47:50",FALSE,"normal",FALSE,"Rams at Cardinals",FALSE,"2018-04-20T00:00:00",0.801,4347097,NA,1423,33,33,99,6034,131.98744,1194,"QRCODE","2018-08-24T21:53:43Z",FALSE,"1 Cardinals Drive",TRUE,0.93402725,"State Farm Stadium","Glendale, AZ 85305","Glendale, AZ","state-farm-stadium","https://seatgeek.com/venues/state-farm-stadium/tickets","America/Phoenix","85305","State Farm Stadium",753,"US","Glendale",0,10,43,"AZ",-112.262,33.5294,"NONE","2015-12-21T17:26:05Z",FALSE
"198","2018-09-25","2018-09-25_11.04.40","","2018-12-24T01:05:00",0.873,"2018-12-23T21:05:00",FALSE,"2018-12-23T13:05:00","Baltimore Ravens at Los Angeles Chargers","https://seatgeek.com/ravens-at-chargers-tickets/12-23-2018-carson-california-stubhub-center/nfl/4347106","nfl","2018-04-20T00:47:52",FALSE,"normal",FALSE,"Ravens at Chargers",FALSE,"2018-04-20T00:00:00",0.794,4347106,NA,492,130,116,204,648,231.73032,419,"QRCODE","2018-08-24T21:53:43Z",FALSE,"18400 Avalon Blvd",TRUE,0.7228164,"StubHub Center","Carson, CA 90746","Carson, CA","stubhub-center","https://seatgeek.com/venues/stubhub-center/tickets","America/Los_Angeles","90746","StubHub Center",803,"US","Carson",0,14,52,"CA",-118.261,33.8643,NA,NA,NA
"199","2018-09-25","2018-09-25_11.04.40","","2018-12-24T01:05:00",0.934,"2018-12-23T21:05:00",FALSE,"2018-12-23T13:05:00","Chicago Bears at San Francisco 49ers","https://seatgeek.com/bears-at-49ers-tickets/12-23-2018-santa-clara-california-levi-s-stadium/nfl/4347116","nfl","2018-04-20T00:47:54",FALSE,"normal",FALSE,"Bears at 49ers",FALSE,"2018-04-20T00:00:00",0.856,4347116,NA,1226,81,70,216,2989,232.82738,1118,"QRCODE","2018-08-24T21:53:43Z",FALSE,"4900 Marie P DeBartolo Way",TRUE,0.95768774,"Levi's Stadium","Santa Clara, CA 95054","Santa Clara, CA","levi-s-stadium","https://seatgeek.com/venues/levi-s-stadium/tickets","America/Los_Angeles","95054","Levi's Stadium",0,"US","Santa Clara",0,13,58670,"CA",-121.969,37.4023,"QRCODE_TM","2015-07-10T00:00:00Z",FALSE
"200","2018-09-25","2018-09-25_11.04.40","","2018-12-24T01:25:00",0.888,"2018-12-23T21:25:00",FALSE,"2018-12-23T15:25:00","Pittsburgh Steelers at New Orleans Saints","https://seatgeek.com/steelers-at-saints-tickets/12-23-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346967","nfl","2018-04-20T00:47:24",FALSE,"normal",TRUE,"Steelers at Saints",FALSE,"2018-04-20T00:00:00",0.81,4346967,NA,1418,144,129,348,6394,361.60492,1587,"QRCODE","2018-05-29T20:39:33Z",FALSE,"1500 Sugar Bowl Drive",TRUE,0.8966978,"Mercedes-Benz Superdome","New Orleans, LA 70112","New Orleans, LA","mercedes-benz-superdome","https://seatgeek.com/venues/mercedes-benz-superdome/tickets","America/Chicago","70112","Mercedes-Benz Superdome",622,"US","New Orleans",0,17,128,"LA",-90.0786,29.9515,"QRCODE_TM","2018-08-27T20:46:59Z",FALSE
"201","2018-09-25","2018-09-25_11.04.40","","2018-12-24T05:20:00",0.88,"2018-12-24T01:20:00",FALSE,"2018-12-23T17:20:00","Kansas City Chiefs at Seattle Seahawks","https://seatgeek.com/chiefs-at-seahawks-tickets/12-23-2018-seattle-washington-centurylink-field/nfl/4347121","nfl","2018-04-20T00:47:55",FALSE,"normal",FALSE,"Chiefs at Seahawks",FALSE,"2018-04-20T00:00:00",0.81,4347121,NA,867,131,114,302,1166,328.02362,381,"QRCODE","2018-08-24T21:53:43Z",FALSE,"800 Occidental Ave S",TRUE,0.87232786,"CenturyLink Field","Seattle, WA 98134","Seattle, WA","centurylink-field","https://seatgeek.com/venues/centurylink-field/tickets","America/Los_Angeles","98134","CenturyLink Field",819,"US","Seattle",0,12,339,"WA",-122.33,47.6,"QRCODE","2018-03-02T22:54:54Z",FALSE
"202","2018-09-25","2018-09-25_11.04.40","","2018-12-25T05:15:00",0.87,"2018-12-25T01:15:00",FALSE,"2018-12-24T17:15:00","Denver Broncos at Oakland Raiders","https://seatgeek.com/broncos-at-raiders-tickets/12-24-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347150","nfl","2018-04-20T01:04:24",FALSE,"normal",FALSE,"Broncos at Raiders",FALSE,"2018-04-20T00:00:00",0.793,4347150,NA,1025,77,77,195,1306,203.44928,690,"QRCODE","2018-08-24T21:53:43Z",FALSE,"7000 Coliseum Way",TRUE,0.7817843,"Oakland-Alameda County Coliseum","Oakland, CA 94621","Oakland, CA","oakland-alameda-county-coliseum","https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets","America/Los_Angeles","94621","Oakland-Alameda County Coliseum",807,"US","Oakland",0,21,14,"CA",-122.201,37.7469,"PDF417","2015-06-24T00:00:00Z",FALSE
"203","2018-09-25","2018-09-25_11.04.40","","2018-12-30T21:00:00",0.809,"2018-12-30T17:00:00",FALSE,"2018-12-30T12:00:00","Indianapolis Colts at Tennessee Titans","https://seatgeek.com/colts-at-titans-tickets/12-30-2018-nashville-tennessee-nissan-stadium/nfl/4346984","nfl","2018-04-20T00:47:28",FALSE,"normal",FALSE,"Colts at Titans",FALSE,"2018-04-20T00:00:00",0.75,4346984,NA,1008,29,29,121,720,148.18979,627,"QRCODE","2018-08-24T21:53:43Z",FALSE,"1 Titans Way",TRUE,0.8546275,"Nissan Stadium","Nashville, TN 37213","Nashville, TN","nissan-stadium","https://seatgeek.com/venues/nissan-stadium/tickets","America/New_York","37213","Nissan Stadium",659,"US","Nashville",0,16,1126,"TN",-86.7713,36.1665,"NONE","2015-10-19T15:09:39Z",FALSE
"204","2018-09-25","2018-09-25_11.04.40","","2018-12-30T22:00:00",0.889,"2018-12-30T18:00:00",FALSE,"2018-12-30T13:00:00","New York Jets at New England Patriots","https://seatgeek.com/jets-at-patriots-tickets/12-30-2018-foxborough-massachusetts-gillette-stadium/nfl/4347090","nfl","2018-04-20T00:47:49",FALSE,"normal",FALSE,"Jets at Patriots",FALSE,"2018-04-20T00:00:00",0.824,4347090,NA,726,181,156,283,1798,347.92514,374,"QRCODE","2018-08-24T21:53:43Z",FALSE,"1 Patriot Place",TRUE,0.8983344,"Gillette Stadium","Foxborough, MA 02035","Foxborough, MA","gillette-stadium","https://seatgeek.com/venues/gillette-stadium/tickets","America/New_York","02035","Gillette Stadium",506,"US","Foxborough",0,15,33,"MA",-71.2674,42.0906,"NONE","2018-08-22T15:36:58Z",FALSE
"205","2018-09-25","2018-09-25_11.04.40","","2018-12-30T22:00:00",0.785,"2018-12-30T18:00:00",FALSE,"2018-12-30T13:00:00","Cleveland Browns at Baltimore Ravens","https://seatgeek.com/browns-at-ravens-tickets/12-30-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347065","nfl","2018-04-20T00:47:44",FALSE,"normal",FALSE,"Browns at Ravens",FALSE,"2018-04-20T00:00:00",0.73,4347065,NA,1267,32,32,92,567,124.26966,712,"QRCODE","2018-08-24T21:53:43Z",FALSE,"1101 Russell St",TRUE,0.8927189,"M&T Bank Stadium","Baltimore, MD 21230","Baltimore, MD","m-t-bank-stadium","https://seatgeek.com/venues/m-t-bank-stadium/tickets","America/New_York","21230","M&T Bank Stadium",512,"US","Baltimore",0,7,1121,"MD",-76.623,39.2774,"QRCODE_TM","2015-08-04T00:00:00Z",FALSE
"206","2018-09-25","2018-09-25_11.04.40","","2018-12-30T22:00:00",0.914,"2018-12-30T18:00:00",FALSE,"2018-12-30T13:00:00","Philadelphia Eagles at Washington Redskins","https://seatgeek.com/eagles-at-redskins-tickets/12-30-2018-landover-maryland-fedex-field/nfl/4346934","nfl","2018-04-20T00:47:17",FALSE,"normal",FALSE,"Eagles at Redskins",FALSE,"2018-04-20T00:00:00",0.826,4346934,NA,1101,115,105,181,1130,218.14865,740,"QRCODE","2018-08-24T21:53:43Z",FALSE,"1600 Fedex Way",TRUE,0.9333444,"FedEx Field","Landover, MD 20785","Landover, MD","fedex-field","https://seatgeek.com/venues/fedex-field/tickets","America/New_York","20785","FedEx Field",511,"US","Landover",0,6,35,"MD",-76.8658,38.9071,"QRCODE_TM","2015-09-12T14:13:58Z",FALSE
"207","2018-09-25","2018-09-25_11.04.40","","2018-12-30T22:00:00",0.841,"2018-12-30T18:00:00",FALSE,"2018-12-30T13:00:00","Miami Dolphins at Buffalo Bills","https://seatgeek.com/dolphins-at-bills-tickets/12-30-2018-orchard-park-new-york-new-era-field/nfl/4347056","nfl","2018-04-20T00:47:43",FALSE,"normal",FALSE,"Dolphins at Bills",FALSE,"2018-04-20T00:00:00",0.779,4347056,NA,1387,20,17,65,589,85.03633,1101,"QRCODE","2018-08-24T21:53:43Z",FALSE,"1 Bills Drive",TRUE,0.8815085,"New Era Field","Orchard Park, NY 14127","Orchard Park, NY","new-era-field","https://seatgeek.com/venues/new-era-field/tickets","America/New_York","14127","New Era Field",514,"US","Orchard Park",0,7,1135,"NY",-78.7874,42.7737,"QRCODE_TM","2015-08-12T16:52:53Z",FALSE
"208","2018-09-25","2018-09-25_11.04.40","","2018-12-30T22:00:00",0.838,"2018-12-30T18:00:00",FALSE,"2018-12-30T13:00:00","Cincinnati Bengals at Pittsburgh Steelers","https://seatgeek.com/bengals-at-steelers-tickets/12-30-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347076","nfl","2018-04-20T00:47:46",FALSE,"normal",FALSE,"Bengals at Steelers",FALSE,"2018-04-20T00:00:00",0.769,4347076,NA,1258,82,82,163,2237,204.38403,914,"QRCODE","2018-08-24T21:53:43Z",FALSE,"100 Art Rooney Avenue",TRUE,0.9033526,"Heinz Field","Pittsburgh, PA 15212","Pittsburgh, PA","heinz-field","https://seatgeek.com/venues/heinz-field/tickets","America/New_York","15212","Heinz Field",508,"US","Pittsburgh",0,10,1119,"PA",-80.0158,40.4468,"QRCODE_TM","2015-12-08T15:36:23Z",FALSE
"209","2018-09-25","2018-09-25_11.04.40","","2018-12-30T22:00:00",0.854,"2018-12-30T18:00:00",FALSE,"2018-12-30T12:00:00","Carolina Panthers at New Orleans Saints","https://seatgeek.com/panthers-at-saints-tickets/12-30-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346966","nfl","2018-04-20T00:47:23",FALSE,"normal",TRUE,"Panthers at Saints",FALSE,"2018-04-20T00:00:00",0.778,4346966,NA,1717,80,80,224,2400,244.77312,1741,"QRCODE","2018-05-29T20:39:40Z",FALSE,"1500 Sugar Bowl Drive",TRUE,0.8966978,"Mercedes-Benz Superdome","New Orleans, LA 70112","New Orleans, LA","mercedes-benz-superdome","https://seatgeek.com/venues/mercedes-benz-superdome/tickets","America/Chicago","70112","Mercedes-Benz Superdome",622,"US","New Orleans",0,17,128,"LA",-90.0786,29.9515,"QRCODE_TM","2018-08-27T20:46:59Z",FALSE
"210","2018-09-25","2018-09-25_11.04.40","","2018-12-30T22:00:00",0.896,"2018-12-30T18:00:00",FALSE,"2018-12-30T12:00:00","Chicago Bears at Minnesota Vikings","https://seatgeek.com/bears-at-vikings-tickets/12-30-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347134","nfl","2018-04-20T01:04:04",FALSE,"normal",FALSE,"Bears at Vikings",FALSE,"2018-04-20T00:00:00",0.827,4347134,NA,954,116,105,237,1798,284.5552,634,"QRCODE","2018-08-24T21:53:43Z",FALSE,"900 South 5th Street",TRUE,0.88524246,"U.S. Bank Stadium","Minneapolis, MN 55415","Minneapolis, MN","u-s-bank-stadium","https://seatgeek.com/venues/u-s-bank-stadium/tickets","America/Chicago","55415","U.S. Bank Stadium",0,"US","Minneapolis",0,15,218451,"MN",-93.26,44.97,"NONE","2018-08-22T15:34:15Z",FALSE
"211","2018-09-25","2018-09-25_11.04.40","","2018-12-30T22:00:00",0.953,"2018-12-30T18:00:00",FALSE,"2018-12-30T13:00:00","Dallas Cowboys at New York Giants","https://seatgeek.com/cowboys-at-giants-tickets/12-30-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347030","nfl","2018-04-20T00:47:37",FALSE,"normal",FALSE,"Cowboys at Giants",FALSE,"2018-04-20T00:00:00",0.862,4347030,NA,1109,166,155,301,2693,384.6517,735,"QRCODE","2018-08-24T21:53:43Z",FALSE,"1 MetLife Stadium Drive",TRUE,0.94873494,"MetLife Stadium","East Rutherford, NJ 07073","East Rutherford, NJ","metlife-stadium","https://seatgeek.com/venues/metlife-stadium/tickets","America/New_York","07073","MetLife Stadium",501,"US","East Rutherford",0,16,1587,"NJ",-74.0737,40.8142,"QRCODE_TM","2015-09-12T14:14:07Z",FALSE
"212","2018-09-25","2018-09-25_11.04.40","","2018-12-30T22:00:00",0.847,"2018-12-30T18:00:00",FALSE,"2018-12-30T12:00:00","Jacksonville Jaguars at Houston Texans","https://seatgeek.com/jaguars-at-texans-tickets/12-30-2018-houston-texas-nrg-stadium/nfl/4347012","nfl","2018-04-20T00:47:34",FALSE,"normal",FALSE,"Jaguars at Texans",FALSE,"2018-04-20T00:00:00",0.771,4347012,NA,1141,37,37,139,2235,186.57474,649,"QRCODE","2018-08-24T21:53:43Z",FALSE,"1 Reliant Park",TRUE,0.8624192,"NRG Stadium","Houston, TX 77054","Houston, TX","nrg-stadium","https://seatgeek.com/venues/nrg-stadium/tickets","America/Chicago","77054","NRG Stadium",618,"US","Houston",0,47,41,"TX",-95.4107,29.6847,"QRCODE_TM","2015-11-04T18:42:27Z",FALSE
