"","date","timestamp","is_open","datetime_local","datetime_tbd","title","id","type","score","datetime_utc","description","created_at","status","visible_until_utc","time_tbd","short_title","url","popularity","announce_date","date_tbd","general_admission","listing_count","lowest_price","visible_listing_count","median_price","average_price","highest_price","lowest_price_good_deals","created_at_accessMethod","employee_only_accessMethod","method_accessMethod","metro_code","extended_address","name_v2","timezone","state","name","display_location","score_venue","popularity_venue","postal_code","num_upcoming_events","city","country","url_venue","id_venue","has_upcoming_events","slug","address","lat","lon","created_at_AccessMethod","employee_only_AccessMethod","method_AccessMethod"
"120","2018-09-27","2018-09-27_11.02.20",FALSE,"2018-11-18T14:05:00",FALSE,"Oakland Raiders at Arizona Cardinals",4347100,"nfl",0.96,"2018-11-18T21:05:00","","2018-04-20T00:47:51","normal","2018-11-19T01:05:00",FALSE,"Raiders at Cardinals","https://seatgeek.com/raiders-at-cardinals-tickets/11-18-2018-glendale-arizona-state-farm-stadium/nfl/4347100",0.907,"2018-04-20T00:00:00",FALSE,NA,562,102,835,237,255.97865,728,102,"2018-08-24T21:53:40Z",FALSE,"QRCODE",753,"Glendale, AZ 85305","State Farm Stadium","America/Phoenix","AZ","State Farm Stadium","Glendale, AZ",0.93402725,0,"85305",10,"Glendale","US","https://seatgeek.com/venues/state-farm-stadium/tickets",43,TRUE,"state-farm-stadium","1 Cardinals Drive",33.5294,-112.262,"2015-12-21T17:26:05Z",FALSE,"NONE"
"121","2018-09-27","2018-09-27_11.02.20",FALSE,"2018-11-18T20:20:00",FALSE,"Pittsburgh Steelers at Jacksonville Jaguars",4346947,"nfl",0.914,"2018-11-19T01:20:00","","2018-04-20T00:47:19","normal","2018-11-19T05:20:00",FALSE,"Steelers at Jaguars","https://seatgeek.com/steelers-at-jaguars-tickets/11-18-2018-jacksonville-florida-everbank-field/nfl/4346947",0.858,"2018-04-20T00:00:00",FALSE,NA,463,140,747,315,350.57666,791,140,"2018-08-24T21:53:40Z",FALSE,"QRCODE",561,"Jacksonville, FL 32202","EverBank Field","America/New_York","FL","EverBank Field","Jacksonville, FL",0.83759147,0,"32202",8,"Jacksonville","US","https://seatgeek.com/venues/everbank-field/tickets",5178,TRUE,"everbank-field","1 Everbank Field Dr",30.3239,-81.6373,"2015-10-17T20:03:42Z",FALSE,"QRCODE_TM"
"122","2018-09-27","2018-09-27_11.02.20",FALSE,"2018-11-19T19:15:00",FALSE,"Kansas City Chiefs at Los Angeles Rams",4347137,"nfl",0.955,"2018-11-20T01:15:00","","2018-04-20T01:04:04","normal","2018-11-20T05:15:00",FALSE,"Chiefs at Rams","https://seatgeek.com/chiefs-at-rams-tickets/11-19-2018-mexico-city-mexico-estadio-azteca-2/nfl/4347137",0.896,"2018-04-20T00:00:00",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,"2018-08-24T21:53:40Z",FALSE,"QRCODE",0,"Mexico City, Mexico","Estadio Azteca","America/Mexico_City",NA,"Estadio Azteca","Mexico City, Mexico",0,0,"14370",1,"Mexico City","Mexico","https://seatgeek.com/venues/estadio-azteca-2/tickets",41952,TRUE,"estadio-azteca-2","Calzada de Tlalpan 3665",19.3,-99.15,NA,NA,NA
"123","2018-09-27","2018-09-27_11.02.20",FALSE,"2018-11-22T12:30:00",FALSE,"Chicago Bears at Detroit Lions",4347024,"nfl",0.966,"2018-11-22T17:30:00","","2018-04-20T00:47:36","normal","2018-11-22T21:30:00",FALSE,"Bears at Lions","https://seatgeek.com/bears-at-lions-tickets/11-22-2018-detroit-michigan-ford-field/nfl/4347024",0.91,"2018-04-20T00:00:00",FALSE,NA,578,96,NA,NA,239.86,2410,96,"2018-08-24T21:53:40Z",FALSE,"QRCODE",505,"Detroit, MI 48226","Ford Field","America/Detroit","MI","Ford Field","Detroit, MI",0.9029952,0,"48226",11,"Detroit","US","https://seatgeek.com/venues/ford-field/tickets",346,TRUE,"ford-field","2000 Brush St.",42.34,-83.0459,"2015-11-04T17:31:52Z",FALSE,"NONE"
"124","2018-09-27","2018-09-27_11.02.20",TRUE,"2018-11-22T15:30:00",FALSE,"Washington Redskins at Dallas Cowboys",4327921,"nfl",1.01,"2018-11-22T21:30:00","","2018-04-05T23:08:47","normal","2018-11-23T01:30:00",FALSE,"Redskins at Cowboys","https://seatgeek.com/redskins-at-cowboys-tickets/11-22-2018-arlington-texas-at-t-stadium/nfl/4327921",0.937,"2018-04-05T00:00:00",FALSE,NA,2886,30,NA,NA,376.77,3000,30,"2018-04-17T22:02:33Z",FALSE,"QRCODE",623,"Arlington, TX 76011","AT&T Stadium","America/Chicago","TX","AT&T Stadium","Arlington, TX",0.9751414,0,"76011",20,"Arlington","US","https://seatgeek.com/venues/at-t-stadium/tickets",4965,TRUE,"at-t-stadium","1 AT&T Way",32.7459,-97.0957,"2018-04-17T22:02:33Z",FALSE,"QRCODE"
"125","2018-09-27","2018-09-27_11.02.20",TRUE,"2018-11-22T19:20:00",FALSE,"Atlanta Falcons at New Orleans Saints",4346968,"nfl",0.916,"2018-11-23T01:20:00","","2018-04-20T00:47:24","normal","2018-11-23T05:20:00",FALSE,"Falcons at Saints","https://seatgeek.com/falcons-at-saints-tickets/11-22-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346968",0.863,"2018-04-20T00:00:00",FALSE,NA,1291,120,NA,NA,331.24,4200,120,"2018-05-29T20:39:22Z",FALSE,"QRCODE",622,"New Orleans, LA 70112","Mercedes-Benz Superdome","America/Chicago","LA","Mercedes-Benz Superdome","New Orleans, LA",0.8966978,0,"70112",17,"New Orleans","US","https://seatgeek.com/venues/mercedes-benz-superdome/tickets",128,TRUE,"mercedes-benz-superdome","1500 Sugar Bowl Drive",29.9515,-90.0786,"2018-08-27T20:46:59Z",FALSE,"QRCODE_TM"
"126","2018-09-27","2018-09-27_11.02.20",FALSE,"2018-11-23T14:00:00",FALSE,"Coastal Carolina Chanticleers at South Alabama Jaguars Football",4281983,"ncaa_football",0.302,"2018-11-23T20:00:00","","2018-02-28T15:00:16","normal","2018-11-24T00:00:00",FALSE,"Coastal Carolina at South Alabama","https://seatgeek.com/coastal-carolina-chanticleers-at-south-alabama-jaguars-football-tickets/ncaa-football/2018-11-23-2-pm/4281983",0.363,"2018-02-28T00:00:00",FALSE,NA,4,27,4,38,37.5,45,27,NA,NA,NA,686,"Mobile, AL 36604","Ladd Peebles Stadium","America/Chicago","AL","Ladd Peebles Stadium","Mobile, AL",0.50177634,0,"36604",5,"Mobile","US","https://seatgeek.com/venues/ladd-peebles-stadium/tickets",3716,TRUE,"ladd-peebles-stadium","1621 Virginia St.",30.6748,-88.0761,NA,NA,NA
"127","2018-09-27","2018-09-27_11.02.20",FALSE,"2018-11-25T13:00:00",FALSE,"Jacksonville Jaguars at Buffalo Bills",4347058,"nfl",0.911,"2018-11-25T18:00:00","","2018-04-20T00:47:43","normal","2018-11-25T22:00:00",FALSE,"Jaguars at Bills","https://seatgeek.com/jaguars-at-bills-tickets/11-25-2018-orchard-park-new-york-new-era-field/nfl/4347058",0.86,"2018-04-20T00:00:00",FALSE,NA,1345,26,1461,67,88.93457,636,26,"2018-08-24T21:53:41Z",FALSE,"QRCODE",514,"Orchard Park, NY 14127","New Era Field","America/New_York","NY","New Era Field","Orchard Park, NY",0.8815085,0,"14127",7,"Orchard Park","US","https://seatgeek.com/venues/new-era-field/tickets",1135,TRUE,"new-era-field","1 Bills Drive",42.7737,-78.7874,"2015-08-12T16:52:53Z",FALSE,"QRCODE_TM"
"128","2018-09-27","2018-09-27_11.02.20",FALSE,"2018-11-25T13:00:00",FALSE,"Cleveland Browns at Cincinnati Bengals",4347039,"nfl",0.908,"2018-11-25T18:00:00","","2018-04-20T00:47:39","normal","2018-11-25T22:00:00",FALSE,"Browns at Bengals","https://seatgeek.com/browns-at-bengals-tickets/11-25-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347039",0.852,"2018-04-20T00:00:00",FALSE,NA,557,56,864,103,115.67504,423,56,"2018-08-24T21:53:40Z",FALSE,"QRCODE",515,"Cincinnati, OH 45202","Paul Brown Stadium","America/New_York","OH","Paul Brown Stadium","Cincinnati, OH",0.86166537,0,"45202",7,"Cincinnati","US","https://seatgeek.com/venues/paul-brown-stadium/tickets",1124,TRUE,"paul-brown-stadium","1 Paul Brown Stadium",39.0961,-84.5177,"2015-10-09T16:14:37Z",FALSE,"QRCODE_TM"
"129","2018-09-27","2018-09-27_11.02.20",FALSE,"2018-11-25T13:00:00",FALSE,"New York Giants at Philadelphia Eagles",4346918,"nfl",0.971,"2018-11-25T18:00:00","","2018-04-20T00:47:14","normal","2018-11-25T22:00:00",FALSE,"Giants at Eagles","https://seatgeek.com/giants-at-eagles-tickets/11-25-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4346918",0.905,"2018-04-20T00:00:00",FALSE,NA,436,213,922,363,420.96332,1243,142,"2018-08-24T21:53:40Z",FALSE,"QRCODE",504,"Philadelphia, PA 19148","Lincoln Financial Field","America/New_York","PA","Lincoln Financial Field","Philadelphia, PA",0.90542686,0,"19148",15,"Philadelphia","US","https://seatgeek.com/venues/lincoln-financial-field/tickets",330,TRUE,"lincoln-financial-field","1020 Pattison Ave",39.9046,-75.1675,"2015-07-10T00:00:00Z",FALSE,"QRCODE_TM"
"130","2018-09-27","2018-09-27_11.02.20",FALSE,"2018-11-25T13:00:00",FALSE,"Oakland Raiders at Baltimore Ravens",4347067,"nfl",0.889,"2018-11-25T18:00:00","","2018-04-20T00:47:44","normal","2018-11-25T22:00:00",FALSE,"Raiders at Ravens","https://seatgeek.com/raiders-at-ravens-tickets/11-25-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347067",0.838,"2018-04-20T00:00:00",FALSE,NA,555,66,NA,NA,174.1,718,66,"2018-08-24T21:53:41Z",FALSE,"QRCODE",512,"Baltimore, MD 21230","M&T Bank Stadium","America/New_York","MD","M&T Bank Stadium","Baltimore, MD",0.8927189,0,"21230",7,"Baltimore","US","https://seatgeek.com/venues/m-t-bank-stadium/tickets",1121,TRUE,"m-t-bank-stadium","1101 Russell St",39.2774,-76.623,"2015-08-04T00:00:00Z",FALSE,"QRCODE_TM"
"131","2018-09-27","2018-09-27_11.02.20",FALSE,"2018-11-25T13:00:00",FALSE,"New England Patriots at New York Jets",4347098,"nfl",1.002,"2018-11-25T18:00:00","","2018-04-20T00:47:50","normal","2018-11-25T22:00:00",FALSE,"Patriots at Jets","https://seatgeek.com/patriots-at-jets-tickets/11-25-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347098",0.925,"2018-04-20T00:00:00",FALSE,NA,767,112,1112,269,309.7901,6034,109,"2018-08-24T21:53:41Z",FALSE,"QRCODE",501,"East Rutherford, NJ 07073","MetLife Stadium","America/New_York","NJ","MetLife Stadium","East Rutherford, NJ",0.94873494,0,"07073",16,"East Rutherford","US","https://seatgeek.com/venues/metlife-stadium/tickets",1587,TRUE,"metlife-stadium","1 MetLife Stadium Drive",40.8142,-74.0737,"2015-09-12T14:14:07Z",FALSE,"QRCODE_TM"
"132","2018-09-27","2018-09-27_11.02.20",FALSE,"2018-11-25T13:00:00",FALSE,"Seattle Seahawks at Carolina Panthers",4347125,"nfl",0.938,"2018-11-25T18:00:00","","2018-04-20T00:47:55","normal","2018-11-25T22:00:00",FALSE,"Seahawks at Panthers","https://seatgeek.com/seahawks-at-panthers-tickets/11-25-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347125",0.877,"2018-04-20T00:00:00",FALSE,NA,442,83,923,172,229.66742,996,80,"2018-08-24T21:53:41Z",FALSE,"QRCODE",517,"Charlotte, NC 28202","Bank of America Stadium","America/New_York","NC","Bank of America Stadium","Charlotte, NC",0.8968222,0,"28202",8,"Charlotte","US","https://seatgeek.com/venues/bank-of-america-stadium/tickets",1122,TRUE,"bank-of-america-stadium","800 South Mint Street",35.2243,-80.8524,"2015-09-25T18:23:51Z",FALSE,"QRCODE_TM"
"133","2018-09-27","2018-09-27_11.02.20",FALSE,"2018-11-25T13:00:00",FALSE,"San Francisco 49ers at Tampa Bay Buccaneers",4346928,"nfl",0.912,"2018-11-25T18:00:00","","2018-04-20T00:47:15","normal","2018-11-25T22:00:00",FALSE,"49ers at Buccaneers","https://seatgeek.com/49ers-at-buccaneers-tickets/11-25-2018-tampa-florida-raymond-james-stadium/nfl/4346928",0.854,"2018-04-20T00:00:00",FALSE,NA,41,89,411,183,216.58537,459,78,"2018-08-24T21:53:40Z",FALSE,"QRCODE",539,"Tampa, FL 33607","Raymond James Stadium","America/New_York","FL","Raymond James Stadium","Tampa, FL",0.86513025,0,"33607",14,"Tampa","US","https://seatgeek.com/venues/raymond-james-stadium/tickets",39,TRUE,"raymond-james-stadium","4201 North Dale Mabry Highway",27.9753,-82.5034,"2015-08-24T14:44:53Z",FALSE,"QRCODE_TM"
"134","2018-09-27","2018-09-27_11.02.20",FALSE,"2018-11-25T13:00:00",FALSE,"Miami Dolphins at Indianapolis Colts",4346956,"nfl",0.901,"2018-11-25T18:00:00","","2018-04-20T00:47:21","normal","2018-11-25T22:00:00",FALSE,"Dolphins at Colts","https://seatgeek.com/dolphins-at-colts-tickets/11-25-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346956",0.855,"2018-04-20T00:00:00",FALSE,NA,570,34,1041,98,117.32281,946,34,"2018-08-24T21:53:40Z",FALSE,"QRCODE",527,"Indianapolis, IN 46225","Lucas Oil Stadium","America/Indiana/Indianapolis","IN","Lucas Oil Stadium","Indianapolis, IN",0.9071682,0,"46225",13,"Indianapolis","US","https://seatgeek.com/venues/lucas-oil-stadium/tickets",1130,TRUE,"lucas-oil-stadium","500 South Capitol Avenue",39.7601,-86.1639,"2018-09-13T22:29:37Z",FALSE,"QRCODE_TM"
"135","2018-09-27","2018-09-27_11.02.20",FALSE,"2018-11-25T13:05:00",FALSE,"Arizona Cardinals at Los Angeles Chargers",4347109,"nfl",0.914,"2018-11-25T21:05:00","","2018-04-20T00:47:52","normal","2018-11-26T01:05:00",FALSE,"Cardinals at Chargers","https://seatgeek.com/cardinals-at-chargers-tickets/11-25-2018-carson-california-stubhub-center/nfl/4347109",0.85,"2018-04-20T00:00:00",FALSE,NA,561,112,590,188,215.52942,1199,99,"2018-08-24T21:53:41Z",FALSE,"QRCODE",803,"Carson, CA 90746","StubHub Center","America/Los_Angeles","CA","StubHub Center","Carson, CA",0.7228164,0,"90746",14,"Carson","US","https://seatgeek.com/venues/stubhub-center/tickets",52,TRUE,"stubhub-center","18400 Avalon Blvd",33.8643,-118.261,NA,NA,NA
"136","2018-09-27","2018-09-27_11.02.20",FALSE,"2018-11-25T14:25:00",FALSE,"Pittsburgh Steelers at Denver Broncos",4347143,"nfl",0.96,"2018-11-25T21:25:00","","2018-04-20T01:04:05","normal","2018-11-26T01:25:00",FALSE,"Steelers at Broncos","https://seatgeek.com/steelers-at-broncos-tickets/11-25-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347143",0.9,"2018-04-20T00:00:00",FALSE,NA,145,218,962,410,506.06207,2389,155,"2018-08-24T21:53:41Z",FALSE,"QRCODE",751,"Denver, CO 80204","Sports Authority Field at Mile High","America/Denver","CO","Sports Authority Field at Mile High","Denver, CO",0.9028296,0,"80204",7,"Denver","US","https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets",1131,TRUE,"sports-authority-field-at-mile-high","1701 Bryant Street",39.74,-105.02,"2015-08-07T18:39:02Z",FALSE,"QRCODE_TM"
"137","2018-09-27","2018-09-27_11.02.20",FALSE,"2018-11-25T19:20:00",FALSE,"Green Bay Packers at Minnesota Vikings",4347133,"nfl",0.978,"2018-11-26T01:20:00","","2018-04-20T01:04:04","normal","2018-11-26T05:20:00",FALSE,"Packers at Vikings","https://seatgeek.com/packers-at-vikings-tickets/11-25-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347133",0.91,"2018-04-20T00:00:00",FALSE,NA,517,244,786,406,500.29013,3678,229,"2018-08-24T21:53:41Z",FALSE,"QRCODE",0,"Minneapolis, MN 55415","U.S. Bank Stadium","America/Chicago","MN","U.S. Bank Stadium","Minneapolis, MN",0.88524246,0,"55415",15,"Minneapolis","US","https://seatgeek.com/venues/u-s-bank-stadium/tickets",218451,TRUE,"u-s-bank-stadium","900 South 5th Street",44.97,-93.26,"2018-08-22T15:34:15Z",FALSE,"NONE"
"138","2018-09-27","2018-09-27_11.02.20",FALSE,"2018-11-26T19:15:00",FALSE,"Tennessee Titans at Houston Texans",4347017,"nfl",0.898,"2018-11-27T01:15:00","","2018-04-20T00:47:36","normal","2018-11-27T05:15:00",FALSE,"Titans at Texans","https://seatgeek.com/titans-at-texans-tickets/11-26-2018-houston-texas-nrg-stadium/nfl/4347017",0.834,"2018-04-20T00:00:00",FALSE,NA,714,41,1214,140,164.07983,955,41,"2018-08-24T21:53:41Z",FALSE,"QRCODE",618,"Houston, TX 77054","NRG Stadium","America/Chicago","TX","NRG Stadium","Houston, TX",0.8624192,0,"77054",45,"Houston","US","https://seatgeek.com/venues/nrg-stadium/tickets",41,TRUE,"nrg-stadium","1 Reliant Park",29.6847,-95.4107,"2015-11-04T18:42:27Z",FALSE,"QRCODE_TM"
"139","2018-09-27","2018-09-27_11.02.20",TRUE,"2018-11-29T19:20:00",FALSE,"New Orleans Saints at Dallas Cowboys",4327920,"nfl",1.02,"2018-11-30T01:20:00","","2018-04-05T23:08:47","normal","2018-11-30T05:20:00",FALSE,"Saints at Cowboys","https://seatgeek.com/saints-at-cowboys-tickets/11-29-2018-arlington-texas-at-t-stadium/nfl/4327920",0.938,"2018-04-05T00:00:00",FALSE,NA,2752,44,2171,340,402.8899,4422,44,"2018-04-17T22:02:33Z",FALSE,"QRCODE",623,"Arlington, TX 76011","AT&T Stadium","America/Chicago","TX","AT&T Stadium","Arlington, TX",0.9751414,0,"76011",20,"Arlington","US","https://seatgeek.com/venues/at-t-stadium/tickets",4965,TRUE,"at-t-stadium","1 AT&T Way",32.7459,-97.0957,"2018-04-17T22:02:33Z",FALSE,"QRCODE"
"140","2018-09-27","2018-09-27_11.02.20",FALSE,"2018-12-02T13:00:00",FALSE,"Los Angeles Rams at Detroit Lions",4347023,"nfl",0.923,"2018-12-02T18:00:00","","2018-04-20T00:47:36","normal","2018-12-02T22:00:00",FALSE,"Rams at Lions","https://seatgeek.com/rams-at-lions-tickets/12-2-2018-detroit-michigan-ford-field/nfl/4347023",0.864,"2018-04-20T00:00:00",FALSE,NA,642,63,870,127,167.8162,2401,63,"2018-08-24T21:53:41Z",FALSE,"QRCODE",505,"Detroit, MI 48226","Ford Field","America/Detroit","MI","Ford Field","Detroit, MI",0.9029952,0,"48226",11,"Detroit","US","https://seatgeek.com/venues/ford-field/tickets",346,TRUE,"ford-field","2000 Brush St.",42.34,-83.0459,"2015-11-04T17:31:52Z",FALSE,"NONE"
"141","2018-09-27","2018-09-27_11.02.20",FALSE,"2018-12-02T13:00:00",FALSE,"Buffalo Bills at Miami Dolphins",4347087,"nfl",0.909,"2018-12-02T18:00:00","","2018-04-20T00:47:48","normal","2018-12-02T22:00:00",FALSE,"Bills at Dolphins","https://seatgeek.com/bills-at-dolphins-tickets/12-2-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347087",0.84,"2018-04-20T00:00:00",FALSE,NA,230,61,958,140,197.16087,900,51,"2018-08-24T21:53:41Z",FALSE,"QRCODE",528,"Miami Gardens, FL 33056","Hard Rock Stadium","America/New_York","FL","Hard Rock Stadium","Miami Gardens, FL",0.8378203,0,"33056",36,"Miami Gardens","US","https://seatgeek.com/venues/hard-rock-stadium/tickets",29,TRUE,"hard-rock-stadium","347 Don Shula Dr.",25.96,-80.24,"2017-10-03T18:58:44Z",FALSE,"NONE"
"142","2018-09-27","2018-09-27_11.02.20",FALSE,"2018-12-02T13:00:00",FALSE,"Carolina Panthers at Tampa Bay Buccaneers",4346927,"nfl",0.902,"2018-12-02T18:00:00","","2018-04-20T00:47:15","normal","2018-12-02T22:00:00",FALSE,"Panthers at Buccaneers","https://seatgeek.com/panthers-at-buccaneers-tickets/12-2-2018-tampa-florida-raymond-james-stadium/nfl/4346927",0.837,"2018-04-20T00:00:00",FALSE,NA,38,76,302,156,183.89473,406,76,"2018-08-24T21:53:41Z",FALSE,"QRCODE",539,"Tampa, FL 33607","Raymond James Stadium","America/New_York","FL","Raymond James Stadium","Tampa, FL",0.86513025,0,"33607",14,"Tampa","US","https://seatgeek.com/venues/raymond-james-stadium/tickets",39,TRUE,"raymond-james-stadium","4201 North Dale Mabry Highway",27.9753,-82.5034,"2015-08-24T14:44:53Z",FALSE,"QRCODE_TM"
"143","2018-09-27","2018-09-27_11.02.20",FALSE,"2018-12-02T12:00:00",FALSE,"Arizona Cardinals at Green Bay Packers",4346909,"nfl",0.923,"2018-12-02T18:00:00","","2018-04-20T00:47:13","normal","2018-12-02T22:00:00",FALSE,"Cardinals at Packers","https://seatgeek.com/cardinals-at-packers-tickets/12-2-2018-green-bay-wisconsin-lambeau-field/nfl/4346909",0.863,"2018-04-20T00:00:00",FALSE,NA,488,157,1025,241,270.06763,722,145,"2018-08-24T21:53:41Z",FALSE,"QRCODE",658,"Green Bay, WI 54304","Lambeau Field","America/Chicago","WI","Lambeau Field","Green Bay, WI",0.92909414,0,"54304",6,"Green Bay","US","https://seatgeek.com/venues/lambeau-field/tickets",1125,TRUE,"lambeau-field","1265 Lombardi Avenue",44.5013,-88.0622,"2015-09-02T22:43:34Z",FALSE,"QRCODE_TM"
"144","2018-09-27","2018-09-27_11.02.20",FALSE,"2018-12-02T13:00:00",FALSE,"Los Angeles Chargers at Pittsburgh Steelers",4347108,"nfl",0.929,"2018-12-02T18:00:00","","2018-04-20T00:47:52","normal","2018-12-02T22:00:00",FALSE,"Chargers at Steelers","https://seatgeek.com/chargers-at-steelers-tickets/12-2-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347108",0.863,"2018-04-20T00:00:00",FALSE,NA,672,92,1057,173,217.25893,967,92,"2018-08-24T21:53:41Z",FALSE,"QRCODE",508,"Pittsburgh, PA 15212","Heinz Field","America/New_York","PA","Heinz Field","Pittsburgh, PA",0.9033526,0,"15212",10,"Pittsburgh","US","https://seatgeek.com/venues/heinz-field/tickets",1119,TRUE,"heinz-field","100 Art Rooney Avenue",40.4468,-80.0158,"2015-12-08T15:36:23Z",FALSE,"QRCODE_TM"
"145","2018-09-27","2018-09-27_11.02.20",FALSE,"2018-12-02T13:00:00",FALSE,"Indianapolis Colts at Jacksonville Jaguars",4346946,"nfl",0.861,"2018-12-02T18:00:00","","2018-04-20T00:47:19","normal","2018-12-02T22:00:00",FALSE,"Colts at Jaguars","https://seatgeek.com/colts-at-jaguars-tickets/12-2-2018-jacksonville-florida-everbank-field/nfl/4346946",0.804,"2018-04-20T00:00:00",FALSE,NA,737,49,900,110,139.26595,5564,49,"2018-08-24T21:53:41Z",FALSE,"QRCODE",561,"Jacksonville, FL 32202","EverBank Field","America/New_York","FL","EverBank Field","Jacksonville, FL",0.83759147,0,"32202",8,"Jacksonville","US","https://seatgeek.com/venues/everbank-field/tickets",5178,TRUE,"everbank-field","1 Everbank Field Dr",30.3239,-81.6373,"2015-10-17T20:03:42Z",FALSE,"QRCODE_TM"
"146","2018-09-27","2018-09-27_11.02.20",FALSE,"2018-12-02T13:00:00",FALSE,"Denver Broncos at Cincinnati Bengals",4347038,"nfl",0.936,"2018-12-02T18:00:00","","2018-04-20T00:47:39","normal","2018-12-02T22:00:00",FALSE,"Broncos at Bengals","https://seatgeek.com/broncos-at-bengals-tickets/12-2-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347038",0.865,"2018-04-20T00:00:00",FALSE,NA,575,50,880,98,111.3113,511,50,"2018-08-24T21:53:41Z",FALSE,"QRCODE",515,"Cincinnati, OH 45202","Paul Brown Stadium","America/New_York","OH","Paul Brown Stadium","Cincinnati, OH",0.86166537,0,"45202",7,"Cincinnati","US","https://seatgeek.com/venues/paul-brown-stadium/tickets",1124,TRUE,"paul-brown-stadium","1 Paul Brown Stadium",39.0961,-84.5177,"2015-10-09T16:14:37Z",FALSE,"QRCODE_TM"
"147","2018-09-27","2018-09-27_11.02.20",FALSE,"2018-12-02T13:00:00",FALSE,"Baltimore Ravens at Atlanta Falcons",4347048,"nfl",0.942,"2018-12-02T18:00:00","","2018-04-20T00:47:41","normal","2018-12-02T22:00:00",FALSE,"Ravens at Falcons","https://seatgeek.com/ravens-at-falcons-tickets/12-2-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347048",0.876,"2018-04-20T00:00:00",FALSE,NA,834,80,NA,NA,215.45,1197,80,"2018-08-24T21:53:41Z",FALSE,"QRCODE",0,"Atlanta, GA 30313","Mercedes-Benz Stadium","America/New_York","GA","Mercedes-Benz Stadium","Atlanta, GA",0.76958936,0,"30313",19,"Atlanta","US","https://seatgeek.com/venues/mercedes-benz-stadium/tickets",419590,TRUE,"mercedes-benz-stadium","441 M.L.K. Jr Dr NW",33.76,-84.4,"2018-08-23T20:14:46Z",FALSE,"QRCODE"
"148","2018-09-27","2018-09-27_11.02.20",FALSE,"2018-12-02T13:00:00",FALSE,"Chicago Bears at New York Giants",4347004,"nfl",0.96,"2018-12-02T18:00:00","","2018-04-20T00:47:32","normal","2018-12-02T22:00:00",FALSE,"Bears at Giants","https://seatgeek.com/bears-at-giants-tickets/12-2-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347004",0.883,"2018-04-20T00:00:00",FALSE,NA,874,101,1227,195,250.15446,1666,99,"2018-08-24T21:53:41Z",FALSE,"QRCODE",501,"East Rutherford, NJ 07073","MetLife Stadium","America/New_York","NJ","MetLife Stadium","East Rutherford, NJ",0.94873494,0,"07073",16,"East Rutherford","US","https://seatgeek.com/venues/metlife-stadium/tickets",1587,TRUE,"metlife-stadium","1 MetLife Stadium Drive",40.8142,-74.0737,"2015-09-12T14:14:07Z",FALSE,"QRCODE_TM"
"149","2018-09-27","2018-09-27_11.02.20",FALSE,"2018-12-02T12:00:00",FALSE,"Cleveland Browns at Houston Texans",4347156,"nfl",0.913,"2018-12-02T18:00:00","","2018-04-20T03:52:35","normal","2018-12-02T22:00:00",FALSE,"Browns at Texans","https://seatgeek.com/browns-at-texans-tickets/12-2-2018-houston-texas-nrg-stadium/nfl/4347156",0.845,"2018-04-20T00:00:00",FALSE,NA,543,42,1045,123,166.3407,2224,42,"2018-08-24T21:53:41Z",FALSE,"QRCODE",618,"Houston, TX 77054","NRG Stadium","America/Chicago","TX","NRG Stadium","Houston, TX",0.8624192,0,"77054",45,"Houston","US","https://seatgeek.com/venues/nrg-stadium/tickets",41,TRUE,"nrg-stadium","1 Reliant Park",29.6847,-95.4107,"2015-11-04T18:42:27Z",FALSE,"QRCODE_TM"
"150","2018-09-27","2018-09-27_11.02.20",FALSE,"2018-12-02T15:05:00",FALSE,"New York Jets at Tennessee Titans",4346989,"nfl",0.882,"2018-12-02T20:05:00","","2018-04-20T00:47:29","normal","2018-12-03T00:05:00",FALSE,"Jets at Titans","https://seatgeek.com/jets-at-titans-tickets/12-2-2018-nashville-tennessee-nissan-stadium/nfl/4346989",0.822,"2018-04-20T00:00:00",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,"2018-08-24T21:53:41Z",FALSE,"QRCODE",659,"Nashville, TN 37213","Nissan Stadium","America/New_York","TN","Nissan Stadium","Nashville, TN",0.8546275,0,"37213",16,"Nashville","US","https://seatgeek.com/venues/nissan-stadium/tickets",1126,TRUE,"nissan-stadium","1 Titans Way",36.1665,-86.7713,"2015-10-19T15:09:39Z",FALSE,"NONE"
