"","date","timestamp","announce_date","created_at","score","date_tbd","url","id","visible_until_utc","datetime_tbd","type","short_title","description","datetime_local","time_tbd","popularity","title","status","datetime_utc","is_open","general_admission","highest_price","visible_listing_count","lowest_price","median_price","average_price","listing_count","lowest_price_good_deals","created_at_accessMethod","method_accessMethod","employee_only_accessMethod","state","score_venue","name","url_venue","timezone","slug","display_location","id_venue","popularity_venue","metro_code","name_v2","has_upcoming_events","city","country","num_upcoming_events","postal_code","address","extended_address","lat","lon","created_at_AccessMethod","method_AccessMethod","employee_only_AccessMethod"
"162","2018-10-04","2018-10-04_11.07.19","2018-04-20T00:00:00","2018-04-20T00:47:32",0.987,FALSE,"https://seatgeek.com/packers-at-bears-tickets/12-16-2018-chicago-illinois-soldier-field/nfl/4347002",4347002,"2018-12-16T22:00:00",FALSE,"nfl","Packers at Bears","","2018-12-16T12:00:00",FALSE,0.851,"Green Bay Packers at Chicago Bears","normal","2018-12-16T18:00:00",FALSE,NA,1350,730,252,420,505.6271,118,244,"2018-08-24T21:53:42Z","QRCODE",FALSE,"IL",0.940013,"Soldier Field","https://seatgeek.com/venues/soldier-field/tickets","America/Chicago","soldier-field","Chicago, IL",31,0,602,"Soldier Field",TRUE,"Chicago","US",8,"60605","1410 S. Museum Campus Drive","Chicago, IL 60605",41.8623,-87.6159,"2018-06-02T00:44:08Z","NONE",FALSE
"163","2018-10-04","2018-10-04_11.07.19","2018-04-20T00:00:00","2018-04-20T00:47:44",0.872,FALSE,"https://seatgeek.com/buccaneers-at-ravens-tickets/12-16-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347066",4347066,"2018-12-16T22:00:00",FALSE,"nfl","Buccaneers at Ravens","","2018-12-16T13:00:00",FALSE,0.759,"Tampa Bay Buccaneers at Baltimore Ravens","normal","2018-12-16T18:00:00",FALSE,NA,573,1086,35,97,125.16273,719,35,"2018-08-24T21:53:42Z","QRCODE",FALSE,"MD",0.8927189,"M&T Bank Stadium","https://seatgeek.com/venues/m-t-bank-stadium/tickets","America/New_York","m-t-bank-stadium","Baltimore, MD",1121,0,512,"M&T Bank Stadium",TRUE,"Baltimore","US",7,"21230","1101 Russell St","Baltimore, MD 21230",39.2774,-76.623,"2015-08-04T00:00:00Z","QRCODE_TM",FALSE
"164","2018-10-04","2018-10-04_11.07.19","2018-04-20T00:00:00","2018-04-20T00:47:18",0.865,FALSE,"https://seatgeek.com/redskins-at-jaguars-tickets/12-16-2018-jacksonville-florida-everbank-field/nfl/4346945",4346945,"2018-12-16T22:00:00",FALSE,"nfl","Redskins at Jaguars","","2018-12-16T13:00:00",FALSE,0.75,"Washington Redskins at Jacksonville Jaguars","normal","2018-12-16T18:00:00",FALSE,NA,656,857,57,127,159.21684,641,57,"2018-08-24T21:53:42Z","QRCODE",FALSE,"FL",0.83759147,"EverBank Field","https://seatgeek.com/venues/everbank-field/tickets","America/New_York","everbank-field","Jacksonville, FL",5178,0,561,"EverBank Field",TRUE,"Jacksonville","US",7,"32202","1 Everbank Field Dr","Jacksonville, FL 32202",30.3239,-81.6373,"2015-10-17T20:03:42Z","QRCODE_TM",FALSE
"165","2018-10-04","2018-10-04_11.07.19","2018-04-20T00:00:00","2018-04-20T01:04:05",0.946,FALSE,"https://seatgeek.com/dolphins-at-vikings-tickets/12-16-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347144",4347144,"2018-12-16T22:00:00",FALSE,"nfl","Dolphins at Vikings","","2018-12-16T12:00:00",FALSE,0.823,"Miami Dolphins at Minnesota Vikings","normal","2018-12-16T18:00:00",FALSE,NA,1802,870,102,206,251.34634,589,102,"2018-08-24T21:53:42Z","QRCODE",FALSE,"MN",0.88524246,"U.S. Bank Stadium","https://seatgeek.com/venues/u-s-bank-stadium/tickets","America/Chicago","u-s-bank-stadium","Minneapolis, MN",218451,0,0,"U.S. Bank Stadium",TRUE,"Minneapolis","US",15,"55415","401 Chicago Avenue","Minneapolis, MN 55415",44.97,-93.26,"2018-08-22T15:34:15Z","NONE",FALSE
"166","2018-10-04","2018-10-04_11.07.19","2018-04-20T00:00:00","2018-04-20T00:47:39",0.91,FALSE,"https://seatgeek.com/raiders-at-bengals-tickets/12-16-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347037",4347037,"2018-12-16T22:00:00",FALSE,"nfl","Raiders at Bengals","","2018-12-16T13:00:00",FALSE,0.787,"Oakland Raiders at Cincinnati Bengals","normal","2018-12-16T18:00:00",FALSE,NA,601,901,52,107,124.812706,614,52,"2018-08-24T21:53:42Z","QRCODE",FALSE,"OH",0.86166537,"Paul Brown Stadium","https://seatgeek.com/venues/paul-brown-stadium/tickets","America/New_York","paul-brown-stadium","Cincinnati, OH",1124,0,515,"Paul Brown Stadium",TRUE,"Cincinnati","US",7,"45202","1 Paul Brown Stadium","Cincinnati, OH 45202",39.0961,-84.5177,"2015-10-09T16:14:37Z","QRCODE_TM",FALSE
"167","2018-10-04","2018-10-04_11.07.19","2018-04-20T00:00:00","2018-04-20T00:47:29",0.926,FALSE,"https://seatgeek.com/titans-at-giants-tickets/12-16-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346988",4346988,"2018-12-16T22:00:00",FALSE,"nfl","Titans at Giants","","2018-12-16T13:00:00",FALSE,0.798,"Tennessee Titans at New York Giants","normal","2018-12-16T18:00:00",FALSE,NA,1428,1344,82,158,202.93658,1025,82,"2018-08-24T21:53:42Z","QRCODE",FALSE,"NJ",0.94873494,"MetLife Stadium","https://seatgeek.com/venues/metlife-stadium/tickets","America/New_York","metlife-stadium","East Rutherford, NJ",1587,0,501,"MetLife Stadium",TRUE,"East Rutherford","US",15,"07073","1 MetLife Stadium Drive","East Rutherford, NJ 07073",40.8142,-74.0737,"2015-09-12T14:14:07Z","QRCODE_TM",FALSE
"168","2018-10-04","2018-10-04_11.07.19","2018-04-20T00:00:00","2018-04-20T00:47:55",0.96,FALSE,"https://seatgeek.com/seahawks-at-49ers-tickets/12-16-2018-santa-clara-california-levi-s-stadium/nfl/4347122",4347122,"2018-12-17T01:05:00",FALSE,"nfl","Seahawks at 49ers","","2018-12-16T13:05:00",FALSE,0.828,"Seattle Seahawks at San Francisco 49ers","normal","2018-12-16T21:05:00",FALSE,NA,2990,1279,76,158,190.3491,1014,70,"2018-08-24T21:53:42Z","QRCODE",FALSE,"CA",0.95768774,"Levi's Stadium","https://seatgeek.com/venues/levi-s-stadium/tickets","America/Los_Angeles","levi-s-stadium","Santa Clara, CA",58670,0,0,"Levi's Stadium",TRUE,"Santa Clara","US",12,"95054","4900 Marie P DeBartolo Way","Santa Clara, CA 95054",37.4023,-121.969,"2015-07-10T00:00:00Z","QRCODE_TM",FALSE
"169","2018-10-04","2018-10-04_11.07.19","2018-04-20T00:00:00","2018-04-20T00:47:46",0.986,FALSE,"https://seatgeek.com/patriots-at-steelers-tickets/12-16-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347077",4347077,"2018-12-17T01:25:00",FALSE,"nfl","Patriots at Steelers","","2018-12-16T16:25:00",FALSE,0.85,"New England Patriots at Pittsburgh Steelers","normal","2018-12-16T21:25:00",FALSE,NA,11030,1086,186,343,434.66428,700,186,"2018-08-24T21:53:42Z","QRCODE",FALSE,"PA",0.9033526,"Heinz Field","https://seatgeek.com/venues/heinz-field/tickets","America/New_York","heinz-field","Pittsburgh, PA",1119,0,508,"Heinz Field",TRUE,"Pittsburgh","US",9,"15212","100 Art Rooney Avenue","Pittsburgh, PA 15212",40.4468,-80.0158,"2018-10-04T12:42:28Z","QRCODE",FALSE
"170","2018-10-04","2018-10-04_11.07.19","2018-04-20T00:00:00","2018-04-20T00:47:14",0.965,FALSE,"https://seatgeek.com/eagles-at-rams-tickets/12-16-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346919",4346919,"2018-12-17T05:20:00",FALSE,"nfl","Eagles at Rams","","2018-12-16T17:20:00",FALSE,0.829,"Philadelphia Eagles at Los Angeles Rams","normal","2018-12-17T01:20:00",FALSE,NA,1943,1256,127,282,345.20248,810,132,"2018-08-24T21:53:42Z","QRCODE",FALSE,"CA",0.86898464,"Los Angeles Memorial Coliseum","https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets","America/Los_Angeles","los-angeles-memorial-coliseum-1","Los Angeles, CA",51012,0,0,"Los Angeles Memorial Coliseum",TRUE,"Los Angeles","US",8,"90037","3911 S Figueroa St","Los Angeles, CA 90037",34.0138,-118.288,"2018-08-23T17:59:28Z","QRCODE",FALSE
"171","2018-10-04","2018-10-04_11.07.19","2018-04-20T00:00:00","2018-04-20T00:47:38",0.933,FALSE,"https://seatgeek.com/saints-at-panthers-tickets/12-17-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347035",4347035,"2018-12-18T05:15:00",FALSE,"nfl","Saints at Panthers","","2018-12-17T20:15:00",FALSE,0.8,"New Orleans Saints at Carolina Panthers","normal","2018-12-18T01:15:00",FALSE,NA,1423,901,81,164,229.58516,458,77,"2018-08-24T21:53:42Z","QRCODE",FALSE,"NC",0.8968222,"Bank of America Stadium","https://seatgeek.com/venues/bank-of-america-stadium/tickets","America/New_York","bank-of-america-stadium","Charlotte, NC",1122,0,517,"Bank of America Stadium",TRUE,"Charlotte","US",9,"28202","800 South Mint Street","Charlotte, NC 28202",35.2243,-80.8524,"2015-09-25T18:23:51Z","QRCODE_TM",FALSE
"172","2018-10-04","2018-10-04_11.07.19","2018-04-20T00:00:00","2018-04-20T00:47:29",0.863,FALSE,"https://seatgeek.com/redskins-at-titans-tickets/12-23-2018-nashville-tennessee-nissan-stadium/nfl/4346986",4346986,"2018-12-23T21:00:00",FALSE,"nfl","Redskins at Titans","","2018-12-23T12:00:00",FALSE,0.747,"Washington Redskins at Tennessee Titans","normal","2018-12-23T17:00:00",FALSE,NA,781,974,41,131,150.7606,660,40,"2018-08-24T21:53:43Z","QRCODE",FALSE,"TN",0.8546275,"Nissan Stadium","https://seatgeek.com/venues/nissan-stadium/tickets","America/New_York","nissan-stadium","Nashville, TN",1126,0,659,"Nissan Stadium",TRUE,"Nashville","US",16,"37213","1 Titans Way","Nashville, TN 37213",36.1665,-86.7713,"2015-10-19T15:09:39Z","NONE",FALSE
"173","2018-10-04","2018-10-04_11.07.19","2018-04-20T00:00:00","2018-04-20T00:47:31",0.889,FALSE,"https://seatgeek.com/bengals-at-browns-tickets/12-23-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346994",4346994,"2018-12-23T22:00:00",FALSE,"nfl","Bengals at Browns","","2018-12-23T13:00:00",FALSE,0.767,"Cincinnati Bengals at Cleveland Browns","normal","2018-12-23T18:00:00",FALSE,NA,760,1295,40,93,106.49119,1362,35,"2018-08-24T21:53:43Z","QRCODE",FALSE,"OH",0.86852187,"FirstEnergy Stadium","https://seatgeek.com/venues/firstenergy-stadium-15/tickets","America/New_York","firstenergy-stadium-15","Cleveland, OH",1123,0,510,"FirstEnergy Stadium",TRUE,"Cleveland","US",6,"44114","100 Alfred Lerner Way","Cleveland, OH 44114",41.5065,-81.7,"2015-11-11T20:55:31Z","NONE",FALSE
"174","2018-10-04","2018-10-04_11.07.19","2018-04-20T00:00:00","2018-04-20T00:47:35",0.936,FALSE,"https://seatgeek.com/texans-at-eagles-tickets/12-23-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4347013",4347013,"2018-12-23T22:00:00",FALSE,"nfl","Texans at Eagles","","2018-12-23T13:00:00",FALSE,0.804,"Houston Texans at Philadelphia Eagles","normal","2018-12-23T18:00:00",FALSE,NA,1206,1141,147,266,316.9576,637,106,"2018-08-24T21:53:43Z","QRCODE",FALSE,"PA",0.90542686,"Lincoln Financial Field","https://seatgeek.com/venues/lincoln-financial-field/tickets","America/New_York","lincoln-financial-field","Philadelphia, PA",330,0,504,"Lincoln Financial Field",TRUE,"Philadelphia","US",14,"19148","1020 Pattison Ave","Philadelphia, PA 19148",39.9046,-75.1675,"2015-07-10T00:00:00Z","QRCODE_TM",FALSE
"175","2018-10-04","2018-10-04_11.07.19","2018-04-20T00:00:00","2018-04-20T00:47:48",0.904,FALSE,"https://seatgeek.com/jaguars-at-dolphins-tickets/12-23-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347085",4347085,"2018-12-23T22:00:00",FALSE,"nfl","Jaguars at Dolphins","","2018-12-23T13:00:00",FALSE,0.769,"Jacksonville Jaguars at Miami Dolphins","normal","2018-12-23T18:00:00",FALSE,NA,902,875,56,142,188.78853,279,51,"2018-08-24T21:53:43Z","QRCODE",FALSE,"FL",0.8378203,"Hard Rock Stadium","https://seatgeek.com/venues/hard-rock-stadium/tickets","America/New_York","hard-rock-stadium","Miami Gardens, FL",29,0,528,"Hard Rock Stadium",TRUE,"Miami Gardens","US",35,"33056","347 Don Shula Dr.","Miami Gardens, FL 33056",25.96,-80.24,"2017-10-03T18:58:44Z","NONE",FALSE
"176","2018-10-04","2018-10-04_11.07.19","2018-04-20T00:00:00","2018-04-20T00:47:41",0.929,FALSE,"https://seatgeek.com/falcons-at-panthers-tickets/12-23-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347046",4347046,"2018-12-23T22:00:00",FALSE,"nfl","Falcons at Panthers","","2018-12-23T13:00:00",FALSE,0.797,"Atlanta Falcons at Carolina Panthers","normal","2018-12-23T18:00:00",FALSE,NA,1024,962,79,178,237.70116,522,79,"2018-08-24T21:53:43Z","QRCODE",FALSE,"NC",0.8968222,"Bank of America Stadium","https://seatgeek.com/venues/bank-of-america-stadium/tickets","America/New_York","bank-of-america-stadium","Charlotte, NC",1122,0,517,"Bank of America Stadium",TRUE,"Charlotte","US",9,"28202","800 South Mint Street","Charlotte, NC 28202",35.2243,-80.8524,"2015-09-25T18:23:51Z","QRCODE_TM",FALSE
"177","2018-10-04","2018-10-04_11.07.19","2018-04-20T00:00:00","2018-04-20T00:47:36",0.969,FALSE,"https://seatgeek.com/vikings-at-lions-tickets/12-23-2018-detroit-michigan-ford-field/nfl/4347022",4347022,"2018-12-23T22:00:00",FALSE,"nfl","Vikings at Lions","","2018-12-23T13:00:00",FALSE,0.835,"Minnesota Vikings at Detroit Lions","normal","2018-12-23T18:00:00",FALSE,NA,2405,875,70,167,196.33044,693,70,"2018-08-24T21:53:43Z","QRCODE",FALSE,"MI",0.9029952,"Ford Field","https://seatgeek.com/venues/ford-field/tickets","America/Detroit","ford-field","Detroit, MI",346,0,505,"Ford Field",TRUE,"Detroit","US",11,"48226","2000 Brush St.","Detroit, MI 48226",42.34,-83.0459,"2015-11-04T17:31:52Z","NONE",FALSE
"178","2018-10-04","2018-10-04_11.07.19","2018-04-20T00:00:00","2018-04-20T00:47:22",1.003,FALSE,"https://seatgeek.com/packers-at-jets-tickets/12-23-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346959",4346959,"2018-12-23T22:00:00",FALSE,"nfl","Packers at Jets","","2018-12-23T13:00:00",FALSE,0.854,"Green Bay Packers at New York Jets","normal","2018-12-23T18:00:00",FALSE,NA,1345,1067,96,240,277.39355,869,90,"2018-08-24T21:53:43Z","QRCODE",FALSE,"NJ",0.94873494,"MetLife Stadium","https://seatgeek.com/venues/metlife-stadium/tickets","America/New_York","metlife-stadium","East Rutherford, NJ",1587,0,501,"MetLife Stadium",TRUE,"East Rutherford","US",15,"07073","1 MetLife Stadium Drive","East Rutherford, NJ 07073",40.8142,-74.0737,"2015-09-12T14:14:07Z","QRCODE_TM",FALSE
"179","2018-10-04","2018-10-04_11.07.19","2018-04-20T00:00:00","2018-04-20T00:47:20",0.924,FALSE,"https://seatgeek.com/giants-at-colts-tickets/12-23-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346954",4346954,"2018-12-23T22:00:00",FALSE,"nfl","Giants at Colts","","2018-12-23T13:00:00",FALSE,0.795,"New York Giants at Indianapolis Colts","normal","2018-12-23T18:00:00",FALSE,NA,603,1035,33,100,118.28778,761,33,"2018-08-24T21:53:42Z","QRCODE",FALSE,"IN",0.9071682,"Lucas Oil Stadium","https://seatgeek.com/venues/lucas-oil-stadium/tickets","America/Indiana/Indianapolis","lucas-oil-stadium","Indianapolis, IN",1130,0,527,"Lucas Oil Stadium",TRUE,"Indianapolis","US",12,"46225","500 South Capitol Avenue","Indianapolis, IN 46225",39.7601,-86.1639,"2018-09-13T22:29:37Z","QRCODE_TM",FALSE
"180","2018-10-04","2018-10-04_11.07.19","2018-04-20T00:00:00","2018-04-20T00:47:50",0.955,FALSE,"https://seatgeek.com/bills-at-patriots-tickets/12-23-2018-foxborough-massachusetts-gillette-stadium/nfl/4347093",4347093,"2018-12-23T22:00:00",FALSE,"nfl","Bills at Patriots","","2018-12-23T13:00:00",FALSE,0.825,"Buffalo Bills at New England Patriots","normal","2018-12-23T18:00:00",FALSE,NA,1115,679,161,314,368.02563,195,161,"2018-08-24T21:53:43Z","QRCODE",FALSE,"MA",0.8983344,"Gillette Stadium","https://seatgeek.com/venues/gillette-stadium/tickets","America/New_York","gillette-stadium","Foxborough, MA",33,0,506,"Gillette Stadium",TRUE,"Foxborough","US",14,"02035","1 Patriot Place","Foxborough, MA 02035",42.0906,-71.2674,"2018-08-22T15:36:58Z","NONE",FALSE
"181","2018-10-04","2018-10-04_11.07.19","2018-04-05T00:00:00","2018-04-05T23:08:46",0.968,FALSE,"https://seatgeek.com/buccaneers-at-cowboys-tickets/12-23-2018-arlington-texas-at-t-stadium/nfl/4327918",4327918,"2018-12-23T22:00:00",FALSE,"nfl","Buccaneers at Cowboys","","2018-12-23T12:00:00",FALSE,0.824,"Tampa Bay Buccaneers at Dallas Cowboys","normal","2018-12-23T18:00:00",TRUE,NA,2586,2913,NA,222,275.17633,3902,NA,"2018-04-17T22:02:33Z","QRCODE",FALSE,"TX",0.9751414,"AT&T Stadium","https://seatgeek.com/venues/at-t-stadium/tickets","America/Chicago","at-t-stadium","Arlington, TX",4965,0,623,"AT&T Stadium",TRUE,"Arlington","US",24,"76011","1 AT&T Way","Arlington, TX 76011",32.7459,-97.0957,"2018-04-17T22:02:33Z","QRCODE",FALSE
"182","2018-10-04","2018-10-04_11.07.19","2018-04-20T00:00:00","2018-04-20T00:47:50",0.924,FALSE,"https://seatgeek.com/rams-at-cardinals-tickets/12-23-2018-glendale-arizona-state-farm-stadium/nfl/4347097",4347097,"2018-12-24T01:05:00",FALSE,"nfl","Rams at Cardinals","","2018-12-23T14:05:00",FALSE,0.793,"Los Angeles Rams at Arizona Cardinals","normal","2018-12-23T21:05:00",FALSE,NA,6044,1407,27,95,122.65166,1266,27,"2018-08-24T21:53:43Z","QRCODE",FALSE,"AZ",0.93402725,"State Farm Stadium","https://seatgeek.com/venues/state-farm-stadium/tickets","America/Phoenix","state-farm-stadium","Glendale, AZ",43,0,753,"State Farm Stadium",TRUE,"Glendale","US",9,"85305","1 Cardinals Drive","Glendale, AZ 85305",33.5294,-112.262,"2015-12-21T17:26:05Z","NONE",FALSE
"183","2018-10-04","2018-10-04_11.07.19","2018-04-20T00:00:00","2018-04-20T00:47:52",0.936,FALSE,"https://seatgeek.com/ravens-at-chargers-tickets/12-23-2018-carson-california-stubhub-center/nfl/4347106",4347106,"2018-12-24T01:05:00",FALSE,"nfl","Ravens at Chargers","","2018-12-23T13:05:00",FALSE,0.794,"Baltimore Ravens at Los Angeles Chargers","normal","2018-12-23T21:05:00",FALSE,NA,1199,475,129,201,247.20964,415,129,"2018-08-24T21:53:43Z","QRCODE",FALSE,"CA",0.7228164,"StubHub Center","https://seatgeek.com/venues/stubhub-center/tickets","America/Los_Angeles","stubhub-center","Carson, CA",52,0,803,"StubHub Center",TRUE,"Carson","US",12,"90746","18400 Avalon Blvd","Carson, CA 90746",33.8643,-118.261,NA,NA,NA
"184","2018-10-04","2018-10-04_11.07.19","2018-04-20T00:00:00","2018-04-20T00:47:54",0.96,FALSE,"https://seatgeek.com/bears-at-49ers-tickets/12-23-2018-santa-clara-california-levi-s-stadium/nfl/4347116",4347116,"2018-12-24T01:05:00",FALSE,"nfl","Bears at 49ers","","2018-12-23T13:05:00",FALSE,0.823,"Chicago Bears at San Francisco 49ers","normal","2018-12-23T21:05:00",FALSE,NA,2988,1321,76,193,207.50925,1082,67,"2018-08-24T21:53:43Z","QRCODE",FALSE,"CA",0.95768774,"Levi's Stadium","https://seatgeek.com/venues/levi-s-stadium/tickets","America/Los_Angeles","levi-s-stadium","Santa Clara, CA",58670,0,0,"Levi's Stadium",TRUE,"Santa Clara","US",12,"95054","4900 Marie P DeBartolo Way","Santa Clara, CA 95054",37.4023,-121.969,"2015-07-10T00:00:00Z","QRCODE_TM",FALSE
"185","2018-10-04","2018-10-04_11.07.19","2018-04-20T00:00:00","2018-04-20T00:47:24",0.944,FALSE,"https://seatgeek.com/steelers-at-saints-tickets/12-23-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346967",4346967,"2018-12-24T01:25:00",FALSE,"nfl","Steelers at Saints","","2018-12-23T15:25:00",FALSE,0.803,"Pittsburgh Steelers at New Orleans Saints","normal","2018-12-23T21:25:00",TRUE,NA,2400,1332,129,330,351.4,1485,129,"2018-05-29T20:39:33Z","QRCODE",FALSE,"LA",0.8966978,"Mercedes-Benz Superdome","https://seatgeek.com/venues/mercedes-benz-superdome/tickets","America/Chicago","mercedes-benz-superdome","New Orleans, LA",128,0,622,"Mercedes-Benz Superdome",TRUE,"New Orleans","US",16,"70112","1500 Sugar Bowl Drive","New Orleans, LA 70112",29.9515,-90.0786,"2018-08-27T20:46:59Z","QRCODE_TM",FALSE
"186","2018-10-04","2018-10-04_11.07.19","2018-04-20T00:00:00","2018-04-20T00:47:55",0.939,FALSE,"https://seatgeek.com/chiefs-at-seahawks-tickets/12-23-2018-seattle-washington-centurylink-field/nfl/4347121",4347121,"2018-12-24T05:20:00",FALSE,"nfl","Chiefs at Seahawks","","2018-12-23T17:20:00",FALSE,0.804,"Kansas City Chiefs at Seattle Seahawks","normal","2018-12-24T01:20:00",FALSE,NA,1167,856,116,308,334.55814,387,116,"2018-08-24T21:53:43Z","QRCODE",FALSE,"WA",0.87232786,"CenturyLink Field","https://seatgeek.com/venues/centurylink-field/tickets","America/Los_Angeles","centurylink-field","Seattle, WA",339,0,819,"CenturyLink Field",TRUE,"Seattle","US",11,"98134","800 Occidental Ave S","Seattle, WA 98134",47.6,-122.33,"2018-03-02T22:54:54Z","QRCODE",FALSE
"187","2018-10-04","2018-10-04_11.07.19","2018-04-20T00:00:00","2018-04-20T01:04:24",0.928,FALSE,"https://seatgeek.com/broncos-at-raiders-tickets/12-24-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347150",4347150,"2018-12-25T05:15:00",FALSE,"nfl","Broncos at Raiders","","2018-12-24T17:15:00",FALSE,0.788,"Denver Broncos at Oakland Raiders","normal","2018-12-25T01:15:00",FALSE,NA,2093,973,66,192,204.72682,604,66,"2018-08-24T21:53:43Z","QRCODE",FALSE,"CA",0.7817843,"Oakland-Alameda County Coliseum","https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets","America/Los_Angeles","oakland-alameda-county-coliseum","Oakland, CA",14,0,807,"Oakland-Alameda County Coliseum",TRUE,"Oakland","US",8,"94621","7000 Coliseum Way","Oakland, CA 94621",37.7469,-122.201,"2015-06-24T00:00:00Z","PDF417",FALSE
"188","2018-10-04","2018-10-04_11.07.19","2018-04-20T00:00:00","2018-04-20T00:47:28",0.878,FALSE,"https://seatgeek.com/colts-at-titans-tickets/12-30-2018-nashville-tennessee-nissan-stadium/nfl/4346984",4346984,"2018-12-30T21:00:00",FALSE,"nfl","Colts at Titans","","2018-12-30T12:00:00",FALSE,0.755,"Indianapolis Colts at Tennessee Titans","normal","2018-12-30T17:00:00",FALSE,NA,721,979,38,116,139.07831,664,38,"2018-08-24T21:53:43Z","QRCODE",FALSE,"TN",0.8546275,"Nissan Stadium","https://seatgeek.com/venues/nissan-stadium/tickets","America/New_York","nissan-stadium","Nashville, TN",1126,0,659,"Nissan Stadium",TRUE,"Nashville","US",16,"37213","1 Titans Way","Nashville, TN 37213",36.1665,-86.7713,"2015-10-19T15:09:39Z","NONE",FALSE
"189","2018-10-04","2018-10-04_11.07.19","2018-04-20T00:00:00","2018-04-20T00:47:44",0.844,FALSE,"https://seatgeek.com/browns-at-ravens-tickets/12-30-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347065",4347065,"2018-12-30T22:00:00",FALSE,"nfl","Browns at Ravens","","2018-12-30T13:00:00",FALSE,0.726,"Cleveland Browns at Baltimore Ravens","normal","2018-12-30T18:00:00",FALSE,NA,568,1247,33,97,124.68981,677,33,"2018-08-24T21:53:43Z","QRCODE",FALSE,"MD",0.8927189,"M&T Bank Stadium","https://seatgeek.com/venues/m-t-bank-stadium/tickets","America/New_York","m-t-bank-stadium","Baltimore, MD",1121,0,512,"M&T Bank Stadium",TRUE,"Baltimore","US",7,"21230","1101 Russell St","Baltimore, MD 21230",39.2774,-76.623,"2015-08-04T00:00:00Z","QRCODE_TM",FALSE
"190","2018-10-04","2018-10-04_11.07.19","2018-04-20T00:00:00","2018-04-20T00:47:17",0.982,FALSE,"https://seatgeek.com/eagles-at-redskins-tickets/12-30-2018-landover-maryland-fedex-field/nfl/4346934",4346934,"2018-12-30T22:00:00",FALSE,"nfl","Eagles at Redskins","","2018-12-30T13:00:00",FALSE,0.827,"Philadelphia Eagles at Washington Redskins","normal","2018-12-30T18:00:00",FALSE,NA,1133,1099,116,185,220.01567,766,111,"2018-08-24T21:53:43Z","QRCODE",FALSE,"MD",0.9333444,"FedEx Field","https://seatgeek.com/venues/fedex-field/tickets","America/New_York","fedex-field","Landover, MD",35,0,511,"FedEx Field",TRUE,"Landover","US",6,"20785","1600 Fedex Way","Landover, MD 20785",38.9071,-76.8658,"2015-09-12T14:13:58Z","QRCODE_TM",FALSE
"191","2018-10-04","2018-10-04_11.07.19","2018-04-20T00:00:00","2018-04-20T00:47:49",0.96,FALSE,"https://seatgeek.com/jets-at-patriots-tickets/12-30-2018-foxborough-massachusetts-gillette-stadium/nfl/4347090",4347090,"2018-12-30T22:00:00",FALSE,"nfl","Jets at Patriots","","2018-12-30T13:00:00",FALSE,0.823,"New York Jets at New England Patriots","normal","2018-12-30T18:00:00",FALSE,NA,1798,714,156,284,358.93243,222,156,"2018-08-24T21:53:43Z","QRCODE",FALSE,"MA",0.8983344,"Gillette Stadium","https://seatgeek.com/venues/gillette-stadium/tickets","America/New_York","gillette-stadium","Foxborough, MA",33,0,506,"Gillette Stadium",TRUE,"Foxborough","US",14,"02035","1 Patriot Place","Foxborough, MA 02035",42.0906,-71.2674,"2018-08-22T15:36:58Z","NONE",FALSE
"192","2018-10-04","2018-10-04_11.07.19","2018-04-20T00:00:00","2018-04-20T00:47:43",0.89,FALSE,"https://seatgeek.com/dolphins-at-bills-tickets/12-30-2018-orchard-park-new-york-new-era-field/nfl/4347056",4347056,"2018-12-30T22:00:00",FALSE,"nfl","Dolphins at Bills","","2018-12-30T13:00:00",FALSE,0.766,"Miami Dolphins at Buffalo Bills","normal","2018-12-30T18:00:00",FALSE,NA,601,1456,14,55,80.4171,1345,14,"2018-08-24T21:53:43Z","QRCODE",FALSE,"NY",0.8815085,"New Era Field","https://seatgeek.com/venues/new-era-field/tickets","America/New_York","new-era-field","Orchard Park, NY",1135,0,514,"New Era Field",TRUE,"Orchard Park","US",7,"14127","1 Bills Drive","Orchard Park, NY 14127",42.7737,-78.7874,"2015-08-12T16:52:53Z","QRCODE_TM",FALSE
