"","date","timestamp","is_open","description","created_at","datetime_local","visible_until_utc","popularity","datetime_utc","title","type","announce_date","url","date_tbd","datetime_tbd","id","time_tbd","short_title","status","score","general_admission","average_price","lowest_price","highest_price","listing_count","lowest_price_good_deals","median_price","visible_listing_count","created_at_accessMethod","method_accessMethod","employee_only_accessMethod","timezone","display_location","name_v2","name","address","popularity_venue","extended_address","city","has_upcoming_events","country","postal_code","url_venue","num_upcoming_events","id_venue","slug","state","score_venue","lon","lat","created_at_AccessMethod","method_AccessMethod","employee_only_AccessMethod"
"92","2018-09-10","2018-09-10_11.01.00",FALSE,"","2018-04-20T00:47:16","2018-10-21T13:00:00","2018-10-21T21:00:00",0.812,"2018-10-21T17:00:00","Cleveland Browns at Tampa Bay Buccaneers","nfl","2018-04-20T00:00:00","https://seatgeek.com/browns-at-buccaneers-tickets/10-21-2018-tampa-florida-raymond-james-stadium/nfl/4346931",FALSE,FALSE,4346931,FALSE,"Browns at Buccaneers","normal",0.848,NA,283.54,122,1197,28,122,NA,NA,"2018-08-24T21:53:38Z","QRCODE",FALSE,"America/New_York","Tampa, FL","Raymond James Stadium","Raymond James Stadium","4201 North Dale Mabry Highway",0,"Tampa, FL 33607","Tampa",TRUE,"US","33607","https://seatgeek.com/venues/raymond-james-stadium/tickets",15,39,"raymond-james-stadium","FL",0.86513025,-82.5034,27.9753,"2015-08-24T14:44:53Z","QRCODE_TM",FALSE
"93","2018-09-10","2018-09-10_11.01.00",FALSE,"","2018-04-20T00:47:47","2018-10-21T13:00:00","2018-10-21T21:00:00",0.841,"2018-10-21T17:00:00","Detroit Lions at Miami Dolphins","nfl","2018-04-20T00:00:00","https://seatgeek.com/lions-at-dolphins-tickets/10-21-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347084",FALSE,FALSE,4347084,FALSE,"Lions at Dolphins","normal",0.887,NA,157.8,47,906,203,47,NA,NA,"2018-08-24T21:53:38Z","QRCODE",FALSE,"America/New_York","Miami Gardens, FL","Hard Rock Stadium","Hard Rock Stadium","347 Don Shula Dr.",0,"Miami Gardens, FL 33056","Miami Gardens",TRUE,"US","33056","https://seatgeek.com/venues/hard-rock-stadium/tickets",36,29,"hard-rock-stadium","FL",0.8378203,-80.24,25.96,"2017-10-03T18:58:44Z","NONE",FALSE
"94","2018-09-10","2018-09-10_11.01.00",FALSE,"","2018-04-20T00:47:19","2018-10-21T13:00:00","2018-10-21T21:00:00",0.785,"2018-10-21T17:00:00","Houston Texans at Jacksonville Jaguars","nfl","2018-04-20T00:00:00","https://seatgeek.com/texans-at-jaguars-tickets/10-21-2018-jacksonville-florida-tiaa-bank-field/nfl/4346948",FALSE,FALSE,4346948,FALSE,"Texans at Jaguars","normal",0.812,NA,128.36,50,588,689,60,NA,NA,"2018-08-24T21:53:38Z","QRCODE",FALSE,"America/New_York","Jacksonville, FL","TIAA Bank Field","TIAA Bank Field","1 Everbank Field Dr",0,"Jacksonville, FL 32202","Jacksonville",TRUE,"US","32202","https://seatgeek.com/venues/tiaa-bank-field/tickets",10,5178,"tiaa-bank-field","FL",0.83759147,-81.6373,30.3239,"2015-10-17T20:03:42Z","QRCODE_TM",FALSE
"95","2018-09-10","2018-09-10_11.01.00",FALSE,"","2018-04-20T00:47:27","2018-10-21T12:00:00","2018-10-21T21:00:00",0.847,"2018-10-21T17:00:00","Cincinnati Bengals at Kansas City Chiefs","nfl","2018-04-20T00:00:00","https://seatgeek.com/bengals-at-chiefs-tickets/10-21-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346982",FALSE,FALSE,4346982,FALSE,"Bengals at Chiefs","normal",0.891,NA,164,43,11810,796,43,NA,NA,"2018-08-24T21:53:38Z","QRCODE",FALSE,"America/Chicago","Kansas City, MO","Arrowhead Stadium","Arrowhead Stadium","1 Arrowhead Drive",0,"Kansas City, MO 64129","Kansas City",TRUE,"US","64129","https://seatgeek.com/venues/arrowhead-stadium/tickets",9,1128,"arrowhead-stadium","MO",0.8827867,-94.4839,39.0489,"2015-08-20T16:20:51Z","QRCODE_TM",FALSE
"96","2018-09-10","2018-09-10_11.01.00",FALSE,"","2018-04-20T00:47:39","2018-10-21T13:00:00","2018-10-21T21:00:00",0.869,"2018-10-21T17:00:00","Carolina Panthers at Philadelphia Eagles","nfl","2018-04-20T00:00:00","https://seatgeek.com/panthers-at-eagles-tickets/10-21-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4347036",FALSE,FALSE,4347036,FALSE,"Panthers at Eagles","normal",0.919,NA,430.06,211,3680,408,211,NA,NA,"2018-08-24T21:53:38Z","QRCODE",FALSE,"America/New_York","Philadelphia, PA","Lincoln Financial Field","Lincoln Financial Field","1020 Pattison Ave",0,"Philadelphia, PA 19148","Philadelphia",TRUE,"US","19148","https://seatgeek.com/venues/lincoln-financial-field/tickets",16,330,"lincoln-financial-field","PA",0.90542686,-75.1675,39.9046,"2015-07-10T00:00:00Z","QRCODE_TM",FALSE
"97","2018-09-10","2018-09-10_11.01.00",FALSE,"","2018-04-20T00:47:45","2018-10-21T16:05:00","2018-10-22T00:05:00",0.821,"2018-10-21T20:05:00","New Orleans Saints at Baltimore Ravens","nfl","2018-04-20T00:00:00","https://seatgeek.com/saints-at-ravens-tickets/10-21-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347071",FALSE,FALSE,4347071,FALSE,"Saints at Ravens","normal",0.858,NA,171.07,57,613,358,57,NA,NA,"2018-08-24T21:53:38Z","QRCODE",FALSE,"America/New_York","Baltimore, MD","M&T Bank Stadium","M&T Bank Stadium","1101 Russell St",0,"Baltimore, MD 21230","Baltimore",TRUE,"US","21230","https://seatgeek.com/venues/m-t-bank-stadium/tickets",8,1121,"m-t-bank-stadium","MD",0.8927189,-76.623,39.2774,"2015-08-04T00:00:00Z","QRCODE_TM",FALSE
"98","2018-09-10","2018-09-10_11.01.00",FALSE,"","2018-04-20T00:47:18","2018-10-21T16:25:00","2018-10-22T00:25:00",0.903,"2018-10-21T20:25:00","Dallas Cowboys at Washington Redskins","nfl","2018-04-20T00:00:00","https://seatgeek.com/cowboys-at-redskins-tickets/10-21-2018-landover-maryland-fedex-field/nfl/4346941",FALSE,FALSE,4346941,FALSE,"Cowboys at Redskins","normal",0.959,NA,382.02,201,1051,626,201,NA,NA,"2018-08-24T21:53:38Z","QRCODE",FALSE,"America/New_York","Landover, MD","FedEx Field","FedEx Field","1600 Fedex Way",0,"Landover, MD 20785","Landover",TRUE,"US","20785","https://seatgeek.com/venues/fedex-field/tickets",9,35,"fedex-field","MD",0.9333444,-76.8658,38.9071,"2015-09-12T14:13:58Z","QRCODE_TM",FALSE
"99","2018-09-10","2018-09-10_11.01.00",FALSE,"","2018-04-20T00:47:54","2018-10-21T17:20:00","2018-10-22T04:20:00",0.864,"2018-10-22T00:20:00","Los Angeles Rams at San Francisco 49ers","nfl","2018-04-20T00:00:00","https://seatgeek.com/rams-at-49ers-tickets/10-21-2018-santa-clara-california-levi-s-stadium/nfl/4347118",FALSE,FALSE,4347118,FALSE,"Rams at 49ers","normal",0.914,NA,277.98,104,3705,854,104,NA,NA,"2018-08-24T21:53:38Z","QRCODE",FALSE,"America/Los_Angeles","Santa Clara, CA","Levi's Stadium","Levi's Stadium","4900 Marie P DeBartolo Way",0,"Santa Clara, CA 95054","Santa Clara",TRUE,"US","95054","https://seatgeek.com/venues/levi-s-stadium/tickets",13,58670,"levi-s-stadium","CA",0.95768774,-121.969,37.4023,"2015-07-10T00:00:00Z","QRCODE_TM",FALSE
"100","2018-09-10","2018-09-10_11.01.00",FALSE,"","2018-04-20T00:47:42","2018-10-22T20:15:00","2018-10-23T04:15:00",0.868,"2018-10-23T00:15:00","New York Giants at Atlanta Falcons","nfl","2018-04-20T00:00:00","https://seatgeek.com/giants-at-falcons-tickets/10-22-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347050",FALSE,FALSE,4347050,FALSE,"Giants at Falcons","normal",0.916,NA,330.97,122,1804,643,122,NA,NA,"2018-08-24T21:53:38Z","QRCODE",FALSE,"America/New_York","Atlanta, GA","Mercedes-Benz Stadium","Mercedes-Benz Stadium","441 M.L.K. Jr Dr NW",0,"Atlanta, GA 30313","Atlanta",TRUE,"US","30313","https://seatgeek.com/venues/mercedes-benz-stadium/tickets",15,419590,"mercedes-benz-stadium","GA",0.76958936,-84.4,33.76,"2018-08-23T20:14:46Z","QRCODE",FALSE
"101","2018-09-10","2018-09-10_11.01.00",FALSE,"","2018-02-28T15:00:17","2018-10-23T19:00:00","2018-10-24T04:00:00",0.371,"2018-10-24T00:00:00","Troy Trojans at South Alabama Jaguars Football","ncaa_football","2018-02-28T00:00:00","https://seatgeek.com/troy-trojans-at-south-alabama-jaguars-football-tickets/ncaa-football/2018-10-23-7-pm/4281985",FALSE,FALSE,4281985,FALSE,"Troy at South Alabama","normal",0.298,NA,46.6,32,93,26,32,NA,NA,NA,NA,NA,"America/Chicago","Mobile, AL","Ladd Peebles Stadium","Ladd Peebles Stadium","1621 Virginia St.",0,"Mobile, AL 36604","Mobile",TRUE,"US","36604","https://seatgeek.com/venues/ladd-peebles-stadium/tickets",7,3716,"ladd-peebles-stadium","AL",0.50177634,-88.0761,30.6748,NA,NA,NA
"102","2018-09-10","2018-09-10_11.01.00",FALSE,"","2018-04-20T00:47:36","2018-10-25T19:20:00","2018-10-26T04:20:00",0.831,"2018-10-26T00:20:00","Miami Dolphins at Houston Texans","nfl","2018-04-20T00:00:00","https://seatgeek.com/dolphins-at-texans-tickets/10-25-2018-houston-texas-nrg-stadium/nfl/4347018",FALSE,FALSE,4347018,FALSE,"Dolphins at Texans","normal",0.882,NA,179.63,49,1009,502,49,NA,NA,"2018-08-24T21:53:38Z","QRCODE",FALSE,"America/Chicago","Houston, TX","NRG Stadium","NRG Stadium","1 Reliant Park",0,"Houston, TX 77054","Houston",TRUE,"US","77054","https://seatgeek.com/venues/nrg-stadium/tickets",46,41,"nrg-stadium","TX",0.8624192,-95.4107,29.6847,"2015-11-04T18:42:27Z","QRCODE_TM",FALSE
"103","2018-09-10","2018-09-10_11.01.00",FALSE,"","2018-04-20T00:47:37","2018-10-28T13:00:00","2018-10-28T21:00:00",0.865,"2018-10-28T17:00:00","Seattle Seahawks at Detroit Lions","nfl","2018-04-20T00:00:00","https://seatgeek.com/seahawks-at-lions-tickets/10-28-2018-detroit-michigan-ford-field/nfl/4347026",FALSE,FALSE,4347026,FALSE,"Seahawks at Lions","normal",0.913,NA,159.59,71,786,442,72,NA,NA,"2018-08-24T21:53:39Z","QRCODE",FALSE,"America/Detroit","Detroit, MI","Ford Field","Ford Field","2000 Brush St.",0,"Detroit, MI 48226","Detroit",TRUE,"US","48226","https://seatgeek.com/venues/ford-field/tickets",10,346,"ford-field","MI",0.9029952,-83.0459,42.34,"2015-11-04T17:31:52Z","NONE",FALSE
"104","2018-09-10","2018-09-10_11.01.00",FALSE,"","2018-04-20T00:47:40","2018-10-28T13:00:00","2018-10-28T21:00:00",0.811,"2018-10-28T17:00:00","Tampa Bay Buccaneers at Cincinnati Bengals","nfl","2018-04-20T00:00:00","https://seatgeek.com/buccaneers-at-bengals-tickets/10-28-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347041",FALSE,FALSE,4347041,FALSE,"Buccaneers at Bengals","normal",0.852,NA,99.28,39,332,686,39,NA,NA,"2018-08-24T21:53:39Z","QRCODE",FALSE,"America/New_York","Cincinnati, OH","Paul Brown Stadium","Paul Brown Stadium","1 Paul Brown Stadium",0,"Cincinnati, OH 45202","Cincinnati",TRUE,"US","45202","https://seatgeek.com/venues/paul-brown-stadium/tickets",8,1124,"paul-brown-stadium","OH",0.86166537,-84.5177,39.0961,"2015-10-09T16:14:37Z","QRCODE_TM",FALSE
"105","2018-09-10","2018-09-10_11.01.00",FALSE,"","2018-04-20T00:47:17","2018-10-28T13:00:00","2018-10-28T21:00:00",0.867,"2018-10-28T17:00:00","Washington Redskins at New York Giants","nfl","2018-04-20T00:00:00","https://seatgeek.com/redskins-at-giants-tickets/10-28-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346940",FALSE,FALSE,4346940,FALSE,"Redskins at Giants","normal",0.925,NA,311.78,127,1369,416,127,NA,NA,"2018-08-24T21:53:39Z","QRCODE",FALSE,"America/New_York","East Rutherford, NJ","MetLife Stadium","MetLife Stadium","1 MetLife Stadium Drive",0,"East Rutherford, NJ 07073","East Rutherford",TRUE,"US","07073","https://seatgeek.com/venues/metlife-stadium/tickets",19,1587,"metlife-stadium","NJ",0.94873494,-74.0737,40.8142,"2015-09-12T14:14:07Z","QRCODE_TM",FALSE
"106","2018-09-10","2018-09-10_11.01.00",FALSE,"","2018-04-20T00:47:45","2018-10-28T13:00:00","2018-10-28T21:00:00",0.835,"2018-10-28T17:00:00","Baltimore Ravens at Carolina Panthers","nfl","2018-04-20T00:00:00","https://seatgeek.com/ravens-at-panthers-tickets/10-28-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347070",FALSE,FALSE,4347070,FALSE,"Ravens at Panthers","normal",0.882,NA,232.72,91,840,374,91,NA,NA,"2018-08-24T21:53:39Z","QRCODE",FALSE,"America/New_York","Charlotte, NC","Bank of America Stadium","Bank of America Stadium","800 South Mint Street",0,"Charlotte, NC 28202","Charlotte",TRUE,"US","28202","https://seatgeek.com/venues/bank-of-america-stadium/tickets",9,1122,"bank-of-america-stadium","NC",0.8968222,-80.8524,35.2243,"2015-09-25T18:23:51Z","QRCODE_TM",FALSE
"107","2018-09-10","2018-09-10_11.01.00",FALSE,"","2018-04-20T00:47:46","2018-10-28T13:00:00","2018-10-28T21:00:00",0.841,"2018-10-28T17:00:00","Cleveland Browns at Pittsburgh Steelers","nfl","2018-04-20T00:00:00","https://seatgeek.com/browns-at-steelers-tickets/10-28-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347078",FALSE,FALSE,4347078,FALSE,"Browns at Steelers","normal",0.887,NA,283.63,119,2436,420,119,NA,NA,"2018-08-24T21:53:39Z","QRCODE",FALSE,"America/New_York","Pittsburgh, PA","Heinz Field","Heinz Field","100 Art Rooney Avenue",0,"Pittsburgh, PA 15212","Pittsburgh",TRUE,"US","15212","https://seatgeek.com/venues/heinz-field/tickets",12,1119,"heinz-field","PA",0.9033526,-80.0158,40.4468,"2015-12-08T15:36:23Z","QRCODE_TM",FALSE
"108","2018-09-10","2018-09-10_11.01.00",FALSE,"","2018-04-20T00:47:27","2018-10-28T12:00:00","2018-10-28T21:00:00",0.849,"2018-10-28T17:00:00","Denver Broncos at Kansas City Chiefs","nfl","2018-04-20T00:00:00","https://seatgeek.com/broncos-at-chiefs-tickets/10-28-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346981",FALSE,FALSE,4346981,FALSE,"Broncos at Chiefs","normal",0.9,NA,195.95,81,756,961,81,NA,NA,"2018-08-24T21:53:39Z","QRCODE",FALSE,"America/Chicago","Kansas City, MO","Arrowhead Stadium","Arrowhead Stadium","1 Arrowhead Drive",0,"Kansas City, MO 64129","Kansas City",TRUE,"US","64129","https://seatgeek.com/venues/arrowhead-stadium/tickets",9,1128,"arrowhead-stadium","MO",0.8827867,-94.4839,39.0489,"2015-08-20T16:20:51Z","QRCODE_TM",FALSE
"109","2018-09-10","2018-09-10_11.01.00",FALSE,"","2018-04-20T00:47:33","2018-10-28T12:00:00","2018-10-28T21:00:00",0.851,"2018-10-28T17:00:00","New York Jets at Chicago Bears","nfl","2018-04-20T00:00:00","https://seatgeek.com/jets-at-bears-tickets/10-28-2018-chicago-illinois-soldier-field/nfl/4347007",FALSE,FALSE,4347007,FALSE,"Jets at Bears","normal",0.903,NA,284.89,109,1197,170,134,NA,NA,"2018-08-24T21:53:39Z","QRCODE",FALSE,"America/Chicago","Chicago, IL","Soldier Field","Soldier Field","1410 S. Museum Campus Drive",0,"Chicago, IL 60605","Chicago",TRUE,"US","60605","https://seatgeek.com/venues/soldier-field/tickets",12,31,"soldier-field","IL",0.940013,-87.6159,41.8623,"2018-06-02T00:44:08Z","NONE",FALSE
"110","2018-09-10","2018-09-10_11.01.00",FALSE,"","2018-04-20T01:04:25","2018-10-28T13:05:00","2018-10-29T00:05:00",0.824,"2018-10-28T20:05:00","Indianapolis Colts at Oakland Raiders","nfl","2018-04-20T00:00:00","https://seatgeek.com/colts-at-raiders-tickets/10-28-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347153",FALSE,FALSE,4347153,FALSE,"Colts at Raiders","normal",0.87,NA,195.64,85,708,538,88,NA,NA,"2018-08-24T21:53:39Z","QRCODE",FALSE,"America/Los_Angeles","Oakland, CA","Oakland-Alameda County Coliseum","Oakland-Alameda County Coliseum","7000 Coliseum Way",0,"Oakland, CA 94621","Oakland",TRUE,"US","94621","https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets",27,14,"oakland-alameda-county-coliseum","CA",0.7817843,-122.201,37.7469,"2015-06-24T00:00:00Z","PDF417",FALSE
"111","2018-09-10","2018-09-10_11.01.00",FALSE,"","2018-04-20T00:47:14","2018-10-28T13:25:00","2018-10-29T00:25:00",0.858,"2018-10-28T20:25:00","Green Bay Packers at Los Angeles Rams","nfl","2018-04-20T00:00:00","https://seatgeek.com/packers-at-rams-tickets/10-28-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346921",FALSE,FALSE,4346921,FALSE,"Packers at Rams","normal",0.913,NA,618.66,276,10993,466,276,NA,NA,"2018-08-24T21:53:39Z","QRCODE",FALSE,"America/Los_Angeles","Los Angeles, CA","Los Angeles Memorial Coliseum","Los Angeles Memorial Coliseum","3911 S Figueroa St",0,"Los Angeles, CA 90037","Los Angeles",TRUE,"US","90037","https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets",12,51012,"los-angeles-memorial-coliseum-1","CA",0.86898464,-118.29,34.01,"2018-08-23T17:59:28Z","QRCODE",FALSE
"112","2018-09-10","2018-09-10_11.01.00",FALSE,"","2018-04-20T00:47:51","2018-10-28T13:25:00","2018-10-29T00:25:00",0.864,"2018-10-28T20:25:00","San Francisco 49ers at Arizona Cardinals","nfl","2018-04-20T00:00:00","https://seatgeek.com/49ers-at-cardinals-tickets/10-28-2018-glendale-arizona-state-farm-stadium/nfl/4347101",FALSE,FALSE,4347101,FALSE,"49ers at Cardinals","normal",0.914,NA,163.05,47,420,148,47,NA,NA,"2018-08-24T21:53:39Z","QRCODE",FALSE,"America/Phoenix","Glendale, AZ","State Farm Stadium","State Farm Stadium","1 Cardinals Drive",0,"Glendale, AZ 85305","Glendale",TRUE,"US","85305","https://seatgeek.com/venues/state-farm-stadium/tickets",10,43,"state-farm-stadium","AZ",0.93402725,-112.262,33.5294,"2015-12-21T17:26:05Z","NONE",FALSE
"113","2018-09-10","2018-09-10_11.01.00",FALSE,"","2018-04-20T01:04:04","2018-10-28T19:20:00","2018-10-29T04:20:00",0.856,"2018-10-29T00:20:00","New Orleans Saints at Minnesota Vikings","nfl","2018-04-20T00:00:00","https://seatgeek.com/saints-at-vikings-tickets/10-28-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347136",FALSE,FALSE,4347136,FALSE,"Saints at Vikings","normal",0.906,NA,309.91,133,2451,485,133,NA,NA,"2018-08-24T21:53:39Z","QRCODE",FALSE,"America/Chicago","Minneapolis, MN","U.S. Bank Stadium","U.S. Bank Stadium","401 Chicago Avenue",0,"Minneapolis, MN 55415","Minneapolis",TRUE,"US","55415","https://seatgeek.com/venues/u-s-bank-stadium/tickets",13,218451,"u-s-bank-stadium","MN",0.88524246,-93.26,44.97,"2018-08-22T15:34:15Z","NONE",FALSE
"114","2018-09-10","2018-09-10_11.01.00",FALSE,"","2018-04-20T00:47:44","2018-10-29T20:15:00","2018-10-30T04:15:00",0.85,"2018-10-30T00:15:00","New England Patriots at Buffalo Bills","nfl","2018-04-20T00:00:00","https://seatgeek.com/patriots-at-bills-tickets/10-29-2018-orchard-park-new-york-new-era-field/nfl/4347062",FALSE,FALSE,4347062,FALSE,"Patriots at Bills","normal",0.905,NA,217.18,118,1074,970,118,NA,NA,"2018-08-24T21:53:39Z","QRCODE",FALSE,"America/New_York","Orchard Park, NY","New Era Field","New Era Field","1 Bills Drive",0,"Orchard Park, NY 14127","Orchard Park",TRUE,"US","14127","https://seatgeek.com/venues/new-era-field/tickets",8,1135,"new-era-field","NY",0.8815085,-78.7874,42.7737,"2015-08-12T16:52:53Z","QRCODE_TM",FALSE
"115","2018-09-10","2018-09-10_11.01.00",FALSE,"","2018-04-20T00:47:57","2018-11-01T17:20:00","2018-11-02T04:20:00",0.876,"2018-11-02T00:20:00","Oakland Raiders at San Francisco 49ers","nfl","2018-04-20T00:00:00","https://seatgeek.com/raiders-at-49ers-tickets/11-1-2018-santa-clara-california-levi-s-stadium/nfl/4347131",FALSE,FALSE,4347131,FALSE,"Raiders at 49ers","normal",0.942,NA,541.31,282,2990,681,287,NA,NA,"2018-08-24T21:53:39Z","QRCODE",FALSE,"America/Los_Angeles","Santa Clara, CA","Levi's Stadium","Levi's Stadium","4900 Marie P DeBartolo Way",0,"Santa Clara, CA 95054","Santa Clara",TRUE,"US","95054","https://seatgeek.com/venues/levi-s-stadium/tickets",13,58670,"levi-s-stadium","CA",0.95768774,-121.969,37.4023,"2015-07-10T00:00:00Z","QRCODE_TM",FALSE
"116","2018-09-10","2018-09-10_11.01.00",FALSE,"","2018-02-28T15:00:09","2018-11-03T12:00:00","2018-11-03T21:00:00",0.446,"2018-11-03T17:00:00","South Alabama Jaguars at Arkansas State Red Wolves Football","ncaa_football","2018-02-28T00:00:00","https://seatgeek.com/south-alabama-jaguars-at-arkansas-state-red-wolves-football-tickets/ncaa-football/2018-11-03-12-pm/4281935",FALSE,FALSE,4281935,FALSE,"South Alabama at Arkansas State","normal",0.404,NA,47.19,24,179,129,NA,NA,NA,NA,NA,NA,"America/Chicago","Jonesboro, AR","Centennial Bank Stadium","Centennial Bank Stadium","2180 Aggie Rd",0,"Jonesboro, AR 72401","Jonesboro",TRUE,"US","72401","https://seatgeek.com/venues/centennial-bank-stadium-1/tickets",4,8896,"centennial-bank-stadium-1","AR",0.47753516,-90.6797,35.8429,NA,NA,NA
"117","2018-09-10","2018-09-10_11.01.00",FALSE,"","2018-04-20T00:47:47","2018-11-04T13:00:00","2018-11-04T22:00:00",0.839,"2018-11-04T18:00:00","New York Jets at Miami Dolphins","nfl","2018-04-20T00:00:00","https://seatgeek.com/jets-at-dolphins-tickets/11-4-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347083",FALSE,FALSE,4347083,FALSE,"Jets at Dolphins","normal",0.897,NA,218,47,906,209,47,NA,NA,"2018-08-24T21:53:39Z","QRCODE",FALSE,"America/New_York","Miami Gardens, FL","Hard Rock Stadium","Hard Rock Stadium","347 Don Shula Dr.",0,"Miami Gardens, FL 33056","Miami Gardens",TRUE,"US","33056","https://seatgeek.com/venues/hard-rock-stadium/tickets",36,29,"hard-rock-stadium","FL",0.8378203,-80.24,25.96,"2017-10-03T18:58:44Z","NONE",FALSE
"118","2018-09-10","2018-09-10_11.01.00",FALSE,"","2018-04-20T01:04:05","2018-11-04T12:00:00","2018-11-04T22:00:00",0.845,"2018-11-04T18:00:00","Detroit Lions at Minnesota Vikings","nfl","2018-04-20T00:00:00","https://seatgeek.com/lions-at-vikings-tickets/11-4-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347140",FALSE,FALSE,4347140,FALSE,"Lions at Vikings","normal",0.895,NA,248.93,102,1562,546,102,NA,NA,"2018-08-24T21:53:39Z","QRCODE",FALSE,"America/Chicago","Minneapolis, MN","U.S. Bank Stadium","U.S. Bank Stadium","401 Chicago Avenue",0,"Minneapolis, MN 55415","Minneapolis",TRUE,"US","55415","https://seatgeek.com/venues/u-s-bank-stadium/tickets",13,218451,"u-s-bank-stadium","MN",0.88524246,-93.26,44.97,"2018-08-22T15:34:15Z","NONE",FALSE
"119","2018-09-10","2018-09-10_11.01.00",FALSE,"","2018-04-20T00:47:31","2018-11-04T13:00:00","2018-11-04T22:00:00",0.813,"2018-11-04T18:00:00","Kansas City Chiefs at Cleveland Browns","nfl","2018-04-20T00:00:00","https://seatgeek.com/chiefs-at-browns-tickets/11-4-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346997",FALSE,FALSE,4346997,FALSE,"Chiefs at Browns","normal",0.854,NA,100.73,32,1175,1134,32,NA,NA,"2018-08-24T21:53:39Z","QRCODE",FALSE,"America/New_York","Cleveland, OH","FirstEnergy Stadium","FirstEnergy Stadium","100 Alfred Lerner Way",0,"Cleveland, OH 44114","Cleveland",TRUE,"US","44114","https://seatgeek.com/venues/firstenergy-stadium-15/tickets",7,1123,"firstenergy-stadium-15","OH",0.86852187,-81.7,41.5065,"2015-11-11T20:55:31Z","NONE",FALSE
"120","2018-09-10","2018-09-10_11.01.00",FALSE,"","2018-04-20T00:47:17","2018-11-04T13:00:00","2018-11-04T22:00:00",0.861,"2018-11-04T18:00:00","Atlanta Falcons at Washington Redskins","nfl","2018-04-20T00:00:00","https://seatgeek.com/falcons-at-redskins-tickets/11-4-2018-landover-maryland-fedex-field/nfl/4346937",FALSE,FALSE,4346937,FALSE,"Falcons at Redskins","normal",0.917,NA,208.72,83,614,624,83,NA,NA,"2018-08-24T21:53:39Z","QRCODE",FALSE,"America/New_York","Landover, MD","FedEx Field","FedEx Field","1600 Fedex Way",0,"Landover, MD 20785","Landover",TRUE,"US","20785","https://seatgeek.com/venues/fedex-field/tickets",9,35,"fedex-field","MD",0.9333444,-76.8658,38.9071,"2015-09-12T14:13:58Z","QRCODE_TM",FALSE
