"","date","timestamp","title","datetime_local","created_at","type","url","visible_until_utc","description","date_tbd","score","datetime_utc","popularity","short_title","announce_date","datetime_tbd","id","is_open","status","time_tbd","general_admission","average_price","highest_price","lowest_price_good_deals","median_price","visible_listing_count","lowest_price","listing_count","created_at_accessMethod","employee_only_accessMethod","method_accessMethod","name_v2","url_venue","extended_address","slug","display_location","has_upcoming_events","address","timezone","score_venue","popularity_venue","city","state","id_venue","num_upcoming_events","name","postal_code","country","metro_code","lat","lon","created_at_AccessMethod","employee_only_AccessMethod","method_AccessMethod"
"105","2018-10-18","2018-10-18_16.00.59","Minnesota Vikings at New England Patriots","2018-12-02T16:25:00","2018-04-20T00:47:50","nfl","https://seatgeek.com/vikings-at-patriots-tickets/12-2-2018-foxborough-massachusetts-gillette-stadium/nfl/4347094","2018-12-03T01:25:00","",FALSE,0.985,"2018-12-02T21:25:00",0.885,"Vikings at Patriots","2018-04-20T00:00:00",FALSE,4347094,FALSE,"normal",FALSE,NA,488.1824,1073,265,412,711,277,159,"2018-08-24T21:53:41Z",FALSE,"QRCODE","Gillette Stadium","https://seatgeek.com/venues/gillette-stadium/tickets","Foxborough, MA 02035","gillette-stadium","Foxborough, MA",TRUE,"1 Patriot Place","America/New_York",0.8983344,0,"Foxborough","MA",33,11,"Gillette Stadium","02035","US",506,42.0906,-71.2674,"2018-08-22T15:36:58Z",FALSE,"NONE"
"106","2018-10-18","2018-10-18_16.00.59","San Francisco 49ers at Seattle Seahawks","2018-12-02T17:20:00","2018-04-20T00:47:55","nfl","https://seatgeek.com/49ers-at-seahawks-tickets/12-2-2018-seattle-washington-centurylink-field/nfl/4347124","2018-12-03T05:20:00","",FALSE,0.963,"2018-12-03T01:20:00",0.859,"49ers at Seahawks","2018-04-20T00:00:00",FALSE,4347124,FALSE,"normal",FALSE,NA,407.02316,1261,168,391,1653,168,259,"2018-08-24T21:53:41Z",FALSE,"QRCODE","CenturyLink Field","https://seatgeek.com/venues/centurylink-field/tickets","Seattle, WA 98134","centurylink-field","Seattle, WA",TRUE,"800 Occidental Ave S","America/Los_Angeles",0.87232786,0,"Seattle","WA",339,8,"CenturyLink Field","98134","US",819,47.6,-122.33,"2018-03-02T22:54:54Z",FALSE,"QRCODE"
"107","2018-10-18","2018-10-18_16.00.59","Washington Redskins at Philadelphia Eagles","2018-12-03T20:15:00","2018-04-20T00:47:17","nfl","https://seatgeek.com/redskins-at-eagles-tickets/12-3-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4346936","2018-12-04T05:15:00","",FALSE,0.939,"2018-12-04T01:15:00",0.84,"Redskins at Eagles","2018-04-20T00:00:00",FALSE,4346936,FALSE,"normal",FALSE,NA,293.71506,2245,104,236,1912,137,551,"2018-08-24T21:53:41Z",FALSE,"QRCODE","Lincoln Financial Field","https://seatgeek.com/venues/lincoln-financial-field/tickets","Philadelphia, PA 19148","lincoln-financial-field","Philadelphia, PA",TRUE,"1020 Pattison Ave","America/New_York",0.90542686,0,"Philadelphia","PA",330,13,"Lincoln Financial Field","19148","US",504,39.9046,-75.1675,"2015-07-10T00:00:00Z",FALSE,"QRCODE_TM"
"108","2018-10-18","2018-10-18_16.00.59","Jacksonville Jaguars at Tennessee Titans","2018-12-06T19:20:00","2018-04-20T00:47:29","nfl","https://seatgeek.com/jaguars-at-titans-tickets/12-6-2018-nashville-tennessee-nissan-stadium/nfl/4346987","2018-12-07T04:20:00","",FALSE,0.845,"2018-12-07T00:20:00",0.766,"Jaguars at Titans","2018-04-20T00:00:00",FALSE,4346987,FALSE,"normal",FALSE,NA,154.43715,2271,43,129,1516,43,533,"2018-08-24T21:53:42Z",FALSE,"QRCODE","Nissan Stadium","https://seatgeek.com/venues/nissan-stadium/tickets","Nashville, TN 37213","nissan-stadium","Nashville, TN",TRUE,"1 Titans Way","America/New_York",0.8546275,0,"Nashville","TN",1126,16,"Nissan Stadium","37213","US",659,36.1665,-86.7713,"2015-10-19T15:09:39Z",FALSE,"NONE"
"109","2018-10-18","2018-10-18_16.00.59","Carolina Panthers at Cleveland Browns","2018-12-09T13:00:00","2018-04-20T00:47:31","nfl","https://seatgeek.com/panthers-at-browns-tickets/12-9-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346995","2018-12-09T22:00:00","",FALSE,0.88,"2018-12-09T18:00:00",0.8,"Panthers at Browns","2018-04-20T00:00:00",FALSE,4346995,FALSE,"normal",FALSE,NA,101.09832,1176,43,83,1639,42,1129,"2018-08-24T21:53:42Z",FALSE,"QRCODE","FirstEnergy Stadium","https://seatgeek.com/venues/firstenergy-stadium-15/tickets","Cleveland, OH 44114","firstenergy-stadium-15","Cleveland, OH",TRUE,"100 Alfred Lerner Way","America/New_York",0.86852187,0,"Cleveland","OH",1123,5,"FirstEnergy Stadium","44114","US",510,41.5065,-81.7,"2015-11-11T20:55:31Z",FALSE,"NONE"
"110","2018-10-18","2018-10-18_16.00.59","New Orleans Saints at Tampa Bay Buccaneers","2018-12-09T13:00:00","2018-04-20T00:47:15","nfl","https://seatgeek.com/saints-at-buccaneers-tickets/12-9-2018-tampa-florida-raymond-james-stadium/nfl/4346926","2018-12-09T22:00:00","",FALSE,0.904,"2018-12-09T18:00:00",0.811,"Saints at Buccaneers","2018-04-20T00:00:00",FALSE,4346926,FALSE,"normal",FALSE,NA,198.1,523,122,180,689,75,20,"2018-08-24T21:53:42Z",FALSE,"QRCODE","Raymond James Stadium","https://seatgeek.com/venues/raymond-james-stadium/tickets","Tampa, FL 33607","raymond-james-stadium","Tampa, FL",TRUE,"4201 North Dale Mabry Highway","America/New_York",0.86513025,0,"Tampa","FL",39,14,"Raymond James Stadium","33607","US",539,27.9753,-82.5034,"2015-08-24T14:44:53Z",FALSE,"QRCODE_TM"
"111","2018-10-18","2018-10-18_16.00.59","Los Angeles Rams at Chicago Bears","2018-12-09T12:00:00","2018-04-20T00:47:32","nfl","https://seatgeek.com/rams-at-bears-tickets/12-9-2018-chicago-illinois-soldier-field/nfl/4347003","2018-12-09T22:00:00","",FALSE,0.925,"2018-12-09T18:00:00",0.828,"Rams at Bears","2018-04-20T00:00:00",FALSE,4347003,FALSE,"normal",FALSE,NA,371.59756,2225,137,296,1429,172,164,"2018-08-24T21:53:42Z",FALSE,"QRCODE","Soldier Field","https://seatgeek.com/venues/soldier-field/tickets","Chicago, IL 60605","soldier-field","Chicago, IL",TRUE,"1410 S. Museum Campus Drive","America/Chicago",0.940013,0,"Chicago","IL",31,8,"Soldier Field","60605","US",602,41.8623,-87.6159,"2018-06-02T00:44:08Z",FALSE,"NONE"
"112","2018-10-18","2018-10-18_16.00.59","New England Patriots at Miami Dolphins","2018-12-09T13:00:00","2018-04-20T00:47:48","nfl","https://seatgeek.com/patriots-at-dolphins-tickets/12-9-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347086","2018-12-09T22:00:00","",FALSE,0.963,"2018-12-09T18:00:00",0.854,"Patriots at Dolphins","2018-04-20T00:00:00",FALSE,4347086,FALSE,"normal",FALSE,NA,403.06897,1138,180,384,1535,215,87,"2018-08-24T21:53:42Z",FALSE,"QRCODE","Hard Rock Stadium","https://seatgeek.com/venues/hard-rock-stadium/tickets","Miami Gardens, FL 33056","hard-rock-stadium","Miami Gardens, FL",TRUE,"347 Don Shula Dr.","America/New_York",0.8378203,0,"Miami Gardens","FL",29,32,"Hard Rock Stadium","33056","US",528,25.96,-80.24,"2017-10-03T18:58:44Z",FALSE,"NONE"
"113","2018-10-18","2018-10-18_16.00.59","Baltimore Ravens at Kansas City Chiefs","2018-12-09T12:00:00","2018-04-20T00:47:27","nfl","https://seatgeek.com/ravens-at-chiefs-tickets/12-9-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346979","2018-12-09T22:00:00","",FALSE,0.921,"2018-12-09T18:00:00",0.826,"Ravens at Chiefs","2018-04-20T00:00:00",FALSE,4346979,FALSE,"normal",FALSE,NA,137.90956,814,43,112,1358,43,973,"2018-08-24T21:53:42Z",FALSE,"QRCODE","Arrowhead Stadium","https://seatgeek.com/venues/arrowhead-stadium/tickets","Kansas City, MO 64129","arrowhead-stadium","Kansas City, MO",TRUE,"1 Arrowhead Drive","America/Chicago",0.8827867,0,"Kansas City","MO",1128,6,"Arrowhead Stadium","64129","US",616,39.0489,-94.4839,"2015-08-20T16:20:51Z",FALSE,"QRCODE_TM"
"114","2018-10-18","2018-10-18_16.00.59","New York Jets at Buffalo Bills","2018-12-09T13:00:00","2018-04-20T00:47:43","nfl","https://seatgeek.com/jets-at-bills-tickets/12-9-2018-orchard-park-new-york-new-era-field/nfl/4347059","2018-12-09T22:00:00","",FALSE,0.894,"2018-12-09T18:00:00",0.809,"Jets at Bills","2018-04-20T00:00:00",FALSE,4347059,FALSE,"normal",FALSE,NA,79.852875,636,17,53,1924,17,1305,"2018-08-24T21:53:42Z",FALSE,"QRCODE","New Era Field","https://seatgeek.com/venues/new-era-field/tickets","Orchard Park, NY 14127","new-era-field","Orchard Park, NY",TRUE,"1 Bills Drive","America/New_York",0.8815085,0,"Orchard Park","NY",1135,6,"New Era Field","14127","US",514,42.7737,-78.7874,"2015-08-12T16:52:53Z",FALSE,"QRCODE_TM"
"115","2018-10-18","2018-10-18_16.00.59","Atlanta Falcons at Green Bay Packers","2018-12-09T12:00:00","2018-04-20T00:47:13","nfl","https://seatgeek.com/falcons-at-packers-tickets/12-9-2018-green-bay-wisconsin-lambeau-field/nfl/4346910","2018-12-09T22:00:00","",FALSE,0.927,"2018-12-09T18:00:00",0.835,"Falcons at Packers","2018-04-20T00:00:00",FALSE,4346910,FALSE,"normal",FALSE,NA,246.60197,599,115,211,1491,115,304,"2018-08-24T21:53:42Z",FALSE,"QRCODE","Lambeau Field","https://seatgeek.com/venues/lambeau-field/tickets","Green Bay, WI 54304","lambeau-field","Green Bay, WI",TRUE,"1265 Lombardi Avenue","America/Chicago",0.92909414,0,"Green Bay","WI",1125,4,"Lambeau Field","54304","US",658,44.5013,-88.0622,"2015-09-02T22:43:34Z",FALSE,"QRCODE_TM"
"116","2018-10-18","2018-10-18_16.00.59","New York Giants at Washington Redskins","2018-12-09T13:00:00","2018-04-20T00:47:17","nfl","https://seatgeek.com/giants-at-redskins-tickets/12-9-2018-landover-maryland-fedex-field/nfl/4346935","2018-12-09T22:00:00","",FALSE,0.977,"2018-12-09T18:00:00",0.87,"Giants at Redskins","2018-04-20T00:00:00",FALSE,4346935,FALSE,"normal",FALSE,NA,208.69345,969,87,185,1169,87,535,"2018-08-24T21:53:42Z",FALSE,"QRCODE","FedEx Field","https://seatgeek.com/venues/fedex-field/tickets","Landover, MD 20785","fedex-field","Landover, MD",TRUE,"1600 Fedex Way","America/New_York",0.9333444,0,"Landover","MD",35,5,"FedEx Field","20785","US",511,38.9071,-76.8658,"2015-09-12T14:13:58Z",FALSE,"QRCODE_TM"
"117","2018-10-18","2018-10-18_16.00.59","Indianapolis Colts at Houston Texans","2018-12-09T12:00:00","2018-04-20T00:47:35","nfl","https://seatgeek.com/colts-at-texans-tickets/12-9-2018-houston-texas-nrg-stadium/nfl/4347014","2018-12-09T22:00:00","",FALSE,0.914,"2018-12-09T18:00:00",0.817,"Colts at Texans","2018-04-20T00:00:00",FALSE,4347014,FALSE,"normal",FALSE,NA,184.55956,2225,33,142,1708,33,806,"2018-08-24T21:53:42Z",FALSE,"QRCODE","NRG Stadium","https://seatgeek.com/venues/nrg-stadium/tickets","Houston, TX 77054","nrg-stadium","Houston, TX",TRUE,"1 Reliant Park","America/Chicago",0.8624192,0,"Houston","TX",41,43,"NRG Stadium","77054","US",618,29.6847,-95.4107,"2015-11-04T18:42:27Z",FALSE,"QRCODE_TM"
"118","2018-10-18","2018-10-18_16.00.59","Cincinnati Bengals at Los Angeles Chargers","2018-12-09T13:05:00","2018-04-20T00:47:52","nfl","https://seatgeek.com/bengals-at-chargers-tickets/12-9-2018-carson-california-stubhub-center/nfl/4347107","2018-12-10T01:05:00","",FALSE,0.93,"2018-12-09T21:05:00",0.825,"Bengals at Chargers","2018-04-20T00:00:00",FALSE,4347107,FALSE,"normal",FALSE,NA,223.93906,661,115,198,722,115,361,"2018-08-24T21:53:42Z",FALSE,"QRCODE","StubHub Center","https://seatgeek.com/venues/stubhub-center/tickets","Carson, CA 90746","stubhub-center","Carson, CA",TRUE,"18400 Avalon Blvd","America/Los_Angeles",0.7228164,0,"Carson","CA",52,10,"StubHub Center","90746","US",803,33.8643,-118.261,NA,NA,NA
"119","2018-10-18","2018-10-18_16.00.59","Denver Broncos at San Francisco 49ers","2018-12-09T13:05:00","2018-04-20T00:47:53","nfl","https://seatgeek.com/broncos-at-49ers-tickets/12-9-2018-santa-clara-california-levi-s-stadium/nfl/4347114","2018-12-10T01:05:00","",FALSE,0.963,"2018-12-09T21:05:00",0.856,"Broncos at 49ers","2018-04-20T00:00:00",FALSE,4347114,FALSE,"normal",FALSE,NA,166.64735,779,44,158,2176,44,984,"2018-08-24T21:53:42Z",FALSE,"QRCODE","Levi's Stadium","https://seatgeek.com/venues/levi-s-stadium/tickets","Santa Clara, CA 95054","levi-s-stadium","Santa Clara, CA",TRUE,"4900 Marie P DeBartolo Way","America/Los_Angeles",0.95768774,0,"Santa Clara","CA",58670,10,"Levi's Stadium","95054","US",0,37.4023,-121.969,"2015-07-10T00:00:00Z",FALSE,"QRCODE_TM"
"120","2018-10-18","2018-10-18_16.00.59","Detroit Lions at Arizona Cardinals","2018-12-09T14:25:00","2018-04-20T00:47:51","nfl","https://seatgeek.com/lions-at-cardinals-tickets/12-9-2018-glendale-arizona-state-farm-stadium/nfl/4347099","2018-12-10T01:25:00","",FALSE,0.926,"2018-12-09T21:25:00",0.836,"Lions at Cardinals","2018-04-20T00:00:00",FALSE,4347099,FALSE,"normal",FALSE,NA,113.88071,613,24,93,1587,24,1073,"2018-08-24T21:53:42Z",FALSE,"QRCODE","State Farm Stadium","https://seatgeek.com/venues/state-farm-stadium/tickets","Glendale, AZ 85305","state-farm-stadium","Glendale, AZ",TRUE,"1 Cardinals Drive","America/Phoenix",0.93402725,0,"Glendale","AZ",43,10,"State Farm Stadium","85305","US",753,33.5294,-112.262,"2015-12-21T17:26:05Z",FALSE,"NONE"
"121","2018-10-18","2018-10-18_16.00.59","Philadelphia Eagles at Dallas Cowboys","2018-12-09T15:25:00","2018-04-05T23:08:46","nfl","https://seatgeek.com/eagles-at-cowboys-tickets/12-9-2018-arlington-texas-at-t-stadium/nfl/4327919","2018-12-10T01:25:00","",FALSE,1.024,"2018-12-09T21:25:00",0.902,"Eagles at Cowboys","2018-04-05T00:00:00",FALSE,4327919,TRUE,"normal",FALSE,NA,413.07162,4308,42,341,2321,42,2750,"2018-10-06T23:29:11Z",FALSE,"QRCODE_TM","AT&T Stadium","https://seatgeek.com/venues/at-t-stadium/tickets","Arlington, TX 76011","at-t-stadium","Arlington, TX",TRUE,"1 AT&T Way","America/Chicago",0.9751414,0,"Arlington","TX",4965,17,"AT&T Stadium","76011","US",623,32.7459,-97.0957,"2018-10-06T23:29:11Z",FALSE,"QRCODE_TM"
"122","2018-10-18","2018-10-18_16.00.59","Pittsburgh Steelers at Oakland Raiders","2018-12-09T17:20:00","2018-04-20T01:04:24","nfl","https://seatgeek.com/steelers-at-raiders-tickets/12-9-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347151","2018-12-10T05:20:00","",FALSE,0.946,"2018-12-10T01:20:00",0.839,"Steelers at Raiders","2018-04-20T00:00:00",FALSE,4347151,FALSE,"normal",FALSE,NA,365.22797,1834,180,337,1520,180,522,"2018-08-24T21:53:42Z",FALSE,"QRCODE","Oakland-Alameda County Coliseum","https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets","Oakland, CA 94621","oakland-alameda-county-coliseum","Oakland, CA",TRUE,"7000 Coliseum Way","America/Los_Angeles",0.7817843,0,"Oakland","CA",14,9,"Oakland-Alameda County Coliseum","94621","US",807,37.7469,-122.201,"2015-06-24T00:00:00Z",FALSE,"PDF417"
"123","2018-10-18","2018-10-18_16.00.59","Minnesota Vikings at Seattle Seahawks","2018-12-10T17:15:00","2018-04-20T00:47:55","nfl","https://seatgeek.com/vikings-at-seahawks-tickets/12-10-2018-seattle-washington-centurylink-field/nfl/4347123","2018-12-11T05:15:00","",FALSE,0.945,"2018-12-11T01:15:00",0.837,"Vikings at Seahawks","2018-04-20T00:00:00",FALSE,4347123,FALSE,"normal",FALSE,NA,368.41306,1342,138,354,1821,138,322,"2018-08-24T21:53:42Z",FALSE,"QRCODE","CenturyLink Field","https://seatgeek.com/venues/centurylink-field/tickets","Seattle, WA 98134","centurylink-field","Seattle, WA",TRUE,"800 Occidental Ave S","America/Los_Angeles",0.87232786,0,"Seattle","WA",339,8,"CenturyLink Field","98134","US",819,47.6,-122.33,"2018-03-02T22:54:54Z",FALSE,"QRCODE"
"124","2018-10-18","2018-10-18_16.00.59","Los Angeles Chargers at Kansas City Chiefs","2018-12-13T19:20:00","2018-04-20T00:47:26","nfl","https://seatgeek.com/chargers-at-chiefs-tickets/12-13-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346978","2018-12-14T05:20:00","",FALSE,0.913,"2018-12-14T01:20:00",0.811,"Chargers at Chiefs","2018-04-20T00:00:00",FALSE,4346978,FALSE,"normal",FALSE,NA,147.73442,700,45,122,1353,45,979,"2018-08-24T21:53:42Z",FALSE,"QRCODE","Arrowhead Stadium","https://seatgeek.com/venues/arrowhead-stadium/tickets","Kansas City, MO 64129","arrowhead-stadium","Kansas City, MO",TRUE,"1 Arrowhead Drive","America/Chicago",0.8827867,0,"Kansas City","MO",1128,6,"Arrowhead Stadium","64129","US",616,39.0489,-94.4839,"2015-08-20T16:20:51Z",FALSE,"QRCODE_TM"
"125","2018-10-18","2018-10-18_16.00.59","Houston Texans at New York Jets","2018-12-15T16:30:00","2018-04-20T00:47:35","nfl","https://seatgeek.com/texans-at-jets-tickets/12-15-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347015","2018-12-16T01:30:00","",FALSE,0.935,"2018-12-15T21:30:00",0.829,"Texans at Jets","2018-04-20T00:00:00",FALSE,4347015,FALSE,"normal",FALSE,NA,132.9306,917,27,111,1768,27,1023,"2018-08-24T21:53:42Z",FALSE,"QRCODE","MetLife Stadium","https://seatgeek.com/venues/metlife-stadium/tickets","East Rutherford, NJ 07073","metlife-stadium","East Rutherford, NJ",TRUE,"1 MetLife Stadium Drive","America/New_York",0.94873494,0,"East Rutherford","NJ",1587,12,"MetLife Stadium","07073","US",501,40.8142,-74.0737,"2015-09-12T14:14:07Z",FALSE,"QRCODE_TM"
"126","2018-10-18","2018-10-18_16.00.59","Cleveland Browns at Denver Broncos","2018-12-15T14:30:00","2018-04-20T01:04:04","nfl","https://seatgeek.com/browns-at-broncos-tickets/12-15-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347135","2018-12-16T01:30:00","",FALSE,0.897,"2018-12-15T21:30:00",0.81,"Browns at Broncos","2018-04-20T00:00:00",FALSE,4347135,FALSE,"normal",FALSE,NA,318.0625,1198,92,268,1472,144,112,"2018-08-24T21:53:42Z",FALSE,"QRCODE","Sports Authority Field at Mile High","https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets","Denver, CO 80204","sports-authority-field-at-mile-high","Denver, CO",TRUE,"1701 Bryant St.","America/Denver",0.9028296,0,"Denver","CO",1131,6,"Sports Authority Field at Mile High","80204","US",751,39.74,-105.02,"2015-08-07T18:39:02Z",FALSE,"QRCODE_TM"
"127","2018-10-18","2018-10-18_16.00.59","Arizona Cardinals at Atlanta Falcons","2018-12-16T13:00:00","2018-04-20T00:47:41","nfl","https://seatgeek.com/cardinals-at-falcons-tickets/12-16-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347047","2018-12-16T22:00:00","",FALSE,0.923,"2018-12-16T18:00:00",0.831,"Cardinals at Falcons","2018-04-20T00:00:00",FALSE,4347047,FALSE,"normal",FALSE,NA,168.06332,1193,48,137,2257,51,995,"2018-08-24T21:53:42Z",FALSE,"QRCODE","Mercedes-Benz Stadium","https://seatgeek.com/venues/mercedes-benz-stadium/tickets","Atlanta, GA 30313","mercedes-benz-stadium","Atlanta, GA",TRUE,"35 Northside Dr NW","America/New_York",0.76958936,0,"Atlanta","GA",419590,16,"Mercedes-Benz Stadium","30313","US",0,33.76,-84.4,"2018-08-23T20:14:46Z",FALSE,"QRCODE"
"128","2018-10-18","2018-10-18_16.00.59","Detroit Lions at Buffalo Bills","2018-12-16T13:00:00","2018-04-20T00:47:43","nfl","https://seatgeek.com/lions-at-bills-tickets/12-16-2018-orchard-park-new-york-new-era-field/nfl/4347057","2018-12-16T22:00:00","",FALSE,0.854,"2018-12-16T18:00:00",0.815,"Lions at Bills","2018-04-20T00:00:00",FALSE,4347057,FALSE,"normal",FALSE,NA,71.47055,636,17,51,1935,17,1443,"2018-08-24T21:53:42Z",FALSE,"QRCODE","New Era Field","https://seatgeek.com/venues/new-era-field/tickets","Orchard Park, NY 14127","new-era-field","Orchard Park, NY",TRUE,"1 Bills Drive","America/New_York",0.8815085,0,"Orchard Park","NY",1135,6,"New Era Field","14127","US",514,42.7737,-78.7874,"2015-08-12T16:52:53Z",FALSE,"QRCODE_TM"
"129","2018-10-18","2018-10-18_16.00.59","Dallas Cowboys at Indianapolis Colts","2018-12-16T13:00:00","2018-04-20T00:47:20","nfl","https://seatgeek.com/cowboys-at-colts-tickets/12-16-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346955","2018-12-16T22:00:00","",FALSE,0.959,"2018-12-16T18:00:00",0.855,"Cowboys at Colts","2018-04-20T00:00:00",FALSE,4346955,FALSE,"normal",FALSE,NA,552.19183,123582,116,238,1093,116,490,"2018-08-24T21:53:42Z",FALSE,"QRCODE","Lucas Oil Stadium","https://seatgeek.com/venues/lucas-oil-stadium/tickets","Indianapolis, IN 46225","lucas-oil-stadium","Indianapolis, IN",TRUE,"500 South Capitol Avenue","America/Indiana/Indianapolis",0.9071682,0,"Indianapolis","IN",1130,12,"Lucas Oil Stadium","46225","US",527,39.7601,-86.1639,"2018-09-13T22:29:37Z",FALSE,"QRCODE_TM"
"130","2018-10-18","2018-10-18_16.00.59","Green Bay Packers at Chicago Bears","2018-12-16T12:00:00","2018-04-20T00:47:32","nfl","https://seatgeek.com/packers-at-bears-tickets/12-16-2018-chicago-illinois-soldier-field/nfl/4347002","2018-12-16T22:00:00","",FALSE,0.985,"2018-12-16T18:00:00",0.866,"Packers at Bears","2018-04-20T00:00:00",FALSE,4347002,FALSE,"normal",FALSE,NA,510.3913,1335,245,441,1309,272,115,"2018-08-24T21:53:42Z",FALSE,"QRCODE","Soldier Field","https://seatgeek.com/venues/soldier-field/tickets","Chicago, IL 60605","soldier-field","Chicago, IL",TRUE,"1410 S. Museum Campus Drive","America/Chicago",0.940013,0,"Chicago","IL",31,8,"Soldier Field","60605","US",602,41.8623,-87.6159,"2018-06-02T00:44:08Z",FALSE,"NONE"
"131","2018-10-18","2018-10-18_16.00.59","Tampa Bay Buccaneers at Baltimore Ravens","2018-12-16T13:00:00","2018-04-20T00:47:44","nfl","https://seatgeek.com/buccaneers-at-ravens-tickets/12-16-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347066","2018-12-16T22:00:00","",FALSE,0.867,"2018-12-16T18:00:00",0.777,"Buccaneers at Ravens","2018-04-20T00:00:00",FALSE,4347066,FALSE,"normal",FALSE,NA,123.393486,571,34,98,2166,35,798,"2018-08-24T21:53:42Z",FALSE,"QRCODE","M&T Bank Stadium","https://seatgeek.com/venues/m-t-bank-stadium/tickets","Baltimore, MD 21230","m-t-bank-stadium","Baltimore, MD",TRUE,"1101 Russell St","America/New_York",0.8927189,0,"Baltimore","MD",1121,6,"M&T Bank Stadium","21230","US",512,39.2774,-76.623,"2015-08-04T00:00:00Z",FALSE,"QRCODE_TM"
"132","2018-10-18","2018-10-18_16.00.59","Washington Redskins at Jacksonville Jaguars","2018-12-16T13:00:00","2018-04-20T00:47:18","nfl","https://seatgeek.com/redskins-at-jaguars-tickets/12-16-2018-jacksonville-florida-tiaa-bank-field/nfl/4346945","2018-12-16T22:00:00","",FALSE,0.86,"2018-12-16T18:00:00",0.77,"Redskins at Jaguars","2018-04-20T00:00:00",FALSE,4346945,FALSE,"normal",FALSE,NA,143.39903,653,48,111,1076,48,619,"2018-08-24T21:53:42Z",FALSE,"QRCODE","TIAA Bank Field","https://seatgeek.com/venues/tiaa-bank-field/tickets","Jacksonville, FL 32202","tiaa-bank-field","Jacksonville, FL",TRUE,"1 Everbank Field Dr","America/New_York",0.83759147,0,"Jacksonville","FL",5178,7,"TIAA Bank Field","32202","US",561,30.3239,-81.6373,"2015-10-17T20:03:42Z",FALSE,"QRCODE_TM"
"133","2018-10-18","2018-10-18_16.00.59","Miami Dolphins at Minnesota Vikings","2018-12-16T12:00:00","2018-04-20T01:04:05","nfl","https://seatgeek.com/dolphins-at-vikings-tickets/12-16-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347144","2018-12-16T22:00:00","",FALSE,0.939,"2018-12-16T18:00:00",0.839,"Dolphins at Vikings","2018-04-20T00:00:00",FALSE,4347144,FALSE,"normal",FALSE,NA,259.4702,1791,98,213,1527,98,487,"2018-08-24T21:53:42Z",FALSE,"QRCODE","U.S. Bank Stadium","https://seatgeek.com/venues/u-s-bank-stadium/tickets","Minneapolis, MN 55415","u-s-bank-stadium","Minneapolis, MN",TRUE,"401 Chicago Avenue","America/Chicago",0.88524246,0,"Minneapolis","MN",218451,14,"U.S. Bank Stadium","55415","US",0,44.97,-93.26,"2018-08-22T15:34:15Z",FALSE,"NONE"
"134","2018-10-18","2018-10-18_16.00.59","Tennessee Titans at New York Giants","2018-12-16T13:00:00","2018-04-20T00:47:29","nfl","https://seatgeek.com/titans-at-giants-tickets/12-16-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346988","2018-12-16T22:00:00","",FALSE,0.915,"2018-12-16T18:00:00",0.811,"Titans at Giants","2018-04-20T00:00:00",FALSE,4346988,FALSE,"normal",FALSE,NA,172.04106,1217,63,133,2260,63,974,"2018-08-24T21:53:42Z",FALSE,"QRCODE","MetLife Stadium","https://seatgeek.com/venues/metlife-stadium/tickets","East Rutherford, NJ 07073","metlife-stadium","East Rutherford, NJ",TRUE,"1 MetLife Stadium Drive","America/New_York",0.94873494,0,"East Rutherford","NJ",1587,12,"MetLife Stadium","07073","US",501,40.8142,-74.0737,"2015-09-12T14:14:07Z",FALSE,"QRCODE_TM"
"135","2018-10-18","2018-10-18_16.00.59","Oakland Raiders at Cincinnati Bengals","2018-12-16T13:00:00","2018-04-20T00:47:39","nfl","https://seatgeek.com/raiders-at-bengals-tickets/12-16-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347037","2018-12-16T22:00:00","",FALSE,0.904,"2018-12-16T18:00:00",0.804,"Raiders at Bengals","2018-04-20T00:00:00",FALSE,4347037,FALSE,"normal",FALSE,NA,125.40995,1168,50,105,996,50,583,"2018-08-24T21:53:42Z",FALSE,"QRCODE","Paul Brown Stadium","https://seatgeek.com/venues/paul-brown-stadium/tickets","Cincinnati, OH 45202","paul-brown-stadium","Cincinnati, OH",TRUE,"1 Paul Brown Stadium","America/New_York",0.86166537,0,"Cincinnati","OH",1124,5,"Paul Brown Stadium","45202","US",515,39.0961,-84.5177,"2015-10-09T16:14:37Z",FALSE,"QRCODE_TM"
