"","date","timestamp","visible_until_utc","url","datetime_local","datetime_tbd","id","type","score","status","date_tbd","time_tbd","is_open","short_title","popularity","title","announce_date","datetime_utc","description","created_at","general_admission","listing_count","lowest_price","median_price","visible_listing_count","highest_price","average_price","lowest_price_good_deals","method_accessMethod","employee_only_accessMethod","created_at_accessMethod","metro_code","city","extended_address","country","url_venue","name_v2","slug","name","score_venue","popularity_venue","num_upcoming_events","id_venue","timezone","has_upcoming_events","state","display_location","postal_code","address","lat","lon","method_AccessMethod","employee_only_AccessMethod","created_at_AccessMethod"
"135","2018-09-27","2018-09-27_16.00.17","2018-11-26T01:05:00","https://seatgeek.com/cardinals-at-chargers-tickets/11-25-2018-carson-california-stubhub-center/nfl/4347109","2018-11-25T13:05:00",FALSE,4347109,"nfl",0.887,"normal",FALSE,FALSE,FALSE,"Cardinals at Chargers",0.831,"Arizona Cardinals at Los Angeles Chargers","2018-04-20T00:00:00","2018-11-25T21:05:00","","2018-04-20T00:47:52",NA,560,112,188,589,1199,213.05179,98,"QRCODE",FALSE,"2018-08-24T21:53:41Z",803,"Carson","Carson, CA 90746","US","https://seatgeek.com/venues/stubhub-center/tickets","StubHub Center","stubhub-center","StubHub Center",0.7228164,0,14,52,"America/Los_Angeles",TRUE,"CA","Carson, CA","90746","18400 Avalon Blvd",33.8643,-118.261,NA,NA,NA
"136","2018-09-27","2018-09-27_16.00.17","2018-11-26T01:25:00","https://seatgeek.com/steelers-at-broncos-tickets/11-25-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347143","2018-11-25T14:25:00",FALSE,4347143,"nfl",0.932,"normal",FALSE,FALSE,FALSE,"Steelers at Broncos",0.881,"Pittsburgh Steelers at Denver Broncos","2018-04-20T00:00:00","2018-11-25T21:25:00","","2018-04-20T01:04:05",NA,144,218,405,962,2389,501.2986,155,"QRCODE",FALSE,"2018-08-24T21:53:41Z",751,"Denver","Denver, CO 80204","US","https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets","Sports Authority Field at Mile High","sports-authority-field-at-mile-high","Sports Authority Field at Mile High",0.9028296,0,7,1131,"America/Denver",TRUE,"CO","Denver, CO","80204","1701 Bryant Street",39.74,-105.02,"QRCODE_TM",FALSE,"2015-08-07T18:39:02Z"
"137","2018-09-27","2018-09-27_16.00.17","2018-11-26T05:20:00","https://seatgeek.com/packers-at-vikings-tickets/11-25-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347133","2018-11-25T19:20:00",FALSE,4347133,"nfl",0.96,"normal",FALSE,FALSE,FALSE,"Packers at Vikings",0.899,"Green Bay Packers at Minnesota Vikings","2018-04-20T00:00:00","2018-11-26T01:20:00","","2018-04-20T01:04:04",NA,515,244,414,778,3678,501.64853,244,"QRCODE",FALSE,"2018-08-24T21:53:41Z",0,"Minneapolis","Minneapolis, MN 55415","US","https://seatgeek.com/venues/u-s-bank-stadium/tickets","U.S. Bank Stadium","u-s-bank-stadium","U.S. Bank Stadium",0.88524246,0,15,218451,"America/Chicago",TRUE,"MN","Minneapolis, MN","55415","401 Chicago Avenue",44.97,-93.26,"NONE",FALSE,"2018-08-22T15:34:15Z"
"138","2018-09-27","2018-09-27_16.00.17","2018-11-27T05:15:00","https://seatgeek.com/titans-at-texans-tickets/11-26-2018-houston-texas-nrg-stadium/nfl/4347017","2018-11-26T19:15:00",FALSE,4347017,"nfl",0.879,"normal",FALSE,FALSE,FALSE,"Titans at Texans",0.823,"Tennessee Titans at Houston Texans","2018-04-20T00:00:00","2018-11-27T01:15:00","","2018-04-20T00:47:36",NA,729,41,137,1602,954,162.86282,41,"QRCODE",FALSE,"2018-08-24T21:53:41Z",618,"Houston","Houston, TX 77054","US","https://seatgeek.com/venues/nrg-stadium/tickets","NRG Stadium","nrg-stadium","NRG Stadium",0.8624192,0,45,41,"America/Chicago",TRUE,"TX","Houston, TX","77054","1 Reliant Park",29.6847,-95.4107,"QRCODE_TM",FALSE,"2015-11-04T18:42:27Z"
"139","2018-09-27","2018-09-27_16.00.17","2018-11-30T05:20:00","https://seatgeek.com/saints-at-cowboys-tickets/11-29-2018-arlington-texas-at-t-stadium/nfl/4327920","2018-11-29T19:20:00",FALSE,4327920,"nfl",0.988,"normal",FALSE,FALSE,TRUE,"Saints at Cowboys",0.915,"New Orleans Saints at Dallas Cowboys","2018-04-05T00:00:00","2018-11-30T01:20:00","","2018-04-05T23:08:47",NA,2894,44,336,2242,4422,403.51935,44,"QRCODE",FALSE,"2018-04-17T22:02:33Z",623,"Arlington","Arlington, TX 76011","US","https://seatgeek.com/venues/at-t-stadium/tickets","AT&T Stadium","at-t-stadium","AT&T Stadium",0.9751414,0,20,4965,"America/Chicago",TRUE,"TX","Arlington, TX","76011","1 AT&T Way",32.7459,-97.0957,"QRCODE",FALSE,"2018-04-17T22:02:33Z"
"140","2018-09-27","2018-09-27_16.00.17","2018-12-02T22:00:00","https://seatgeek.com/rams-at-lions-tickets/12-2-2018-detroit-michigan-ford-field/nfl/4347023","2018-12-02T13:00:00",FALSE,4347023,"nfl",0.91,"normal",FALSE,FALSE,FALSE,"Rams at Lions",0.857,"Los Angeles Rams at Detroit Lions","2018-04-20T00:00:00","2018-12-02T18:00:00","","2018-04-20T00:47:36",NA,642,60,124,935,2401,164.78816,60,"QRCODE",FALSE,"2018-08-24T21:53:41Z",505,"Detroit","Detroit, MI 48226","US","https://seatgeek.com/venues/ford-field/tickets","Ford Field","ford-field","Ford Field",0.9029952,0,11,346,"America/Detroit",TRUE,"MI","Detroit, MI","48226","2000 Brush St.",42.34,-83.0459,"NONE",FALSE,"2015-11-04T17:31:52Z"
"141","2018-09-27","2018-09-27_16.00.17","2018-12-02T22:00:00","https://seatgeek.com/bills-at-dolphins-tickets/12-2-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347087","2018-12-02T13:00:00",FALSE,4347087,"nfl",0.909,"normal",FALSE,FALSE,FALSE,"Bills at Dolphins",0.84,"Buffalo Bills at Miami Dolphins","2018-04-20T00:00:00","2018-12-02T18:00:00","","2018-04-20T00:47:48",NA,230,61,140,957,900,197.16087,51,"QRCODE",FALSE,"2018-08-24T21:53:41Z",528,"Miami Gardens","Miami Gardens, FL 33056","US","https://seatgeek.com/venues/hard-rock-stadium/tickets","Hard Rock Stadium","hard-rock-stadium","Hard Rock Stadium",0.8378203,0,36,29,"America/New_York",TRUE,"FL","Miami Gardens, FL","33056","347 Don Shula Dr.",25.96,-80.24,"NONE",FALSE,"2017-10-03T18:58:44Z"
"142","2018-09-27","2018-09-27_16.00.17","2018-12-02T22:00:00","https://seatgeek.com/panthers-at-buccaneers-tickets/12-2-2018-tampa-florida-raymond-james-stadium/nfl/4346927","2018-12-02T13:00:00",FALSE,4346927,"nfl",0.885,"normal",FALSE,FALSE,FALSE,"Panthers at Buccaneers",0.827,"Carolina Panthers at Tampa Bay Buccaneers","2018-04-20T00:00:00","2018-12-02T18:00:00","","2018-04-20T00:47:15",NA,38,76,156,517,406,183.89473,76,"QRCODE",FALSE,"2018-08-24T21:53:41Z",539,"Tampa","Tampa, FL 33607","US","https://seatgeek.com/venues/raymond-james-stadium/tickets","Raymond James Stadium","raymond-james-stadium","Raymond James Stadium",0.86513025,0,14,39,"America/New_York",TRUE,"FL","Tampa, FL","33607","4201 North Dale Mabry Highway",27.9753,-82.5034,"QRCODE_TM",FALSE,"2015-08-24T14:44:53Z"
"143","2018-09-27","2018-09-27_16.00.17","2018-12-02T22:00:00","https://seatgeek.com/cardinals-at-packers-tickets/12-2-2018-green-bay-wisconsin-lambeau-field/nfl/4346909","2018-12-02T12:00:00",FALSE,4346909,"nfl",0.902,"normal",FALSE,FALSE,FALSE,"Cardinals at Packers",0.849,"Arizona Cardinals at Green Bay Packers","2018-04-20T00:00:00","2018-12-02T18:00:00","","2018-04-20T00:47:13",NA,488,157,241,1015,1083,271.97336,145,"QRCODE",FALSE,"2018-08-24T21:53:41Z",658,"Green Bay","Green Bay, WI 54304","US","https://seatgeek.com/venues/lambeau-field/tickets","Lambeau Field","lambeau-field","Lambeau Field",0.92909414,0,6,1125,"America/Chicago",TRUE,"WI","Green Bay, WI","54304","1265 Lombardi Avenue",44.5013,-88.0622,"QRCODE_TM",FALSE,"2015-09-02T22:43:34Z"
"144","2018-09-27","2018-09-27_16.00.17","2018-12-02T22:00:00","https://seatgeek.com/chargers-at-steelers-tickets/12-2-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347108","2018-12-02T13:00:00",FALSE,4347108,"nfl",0.913,"normal",FALSE,FALSE,FALSE,"Chargers at Steelers",0.854,"Los Angeles Chargers at Pittsburgh Steelers","2018-04-20T00:00:00","2018-12-02T18:00:00","","2018-04-20T00:47:52",NA,660,89,170,1071,967,216.4303,89,"QRCODE",FALSE,"2018-08-24T21:53:41Z",508,"Pittsburgh","Pittsburgh, PA 15212","US","https://seatgeek.com/venues/heinz-field/tickets","Heinz Field","heinz-field","Heinz Field",0.9033526,0,10,1119,"America/New_York",TRUE,"PA","Pittsburgh, PA","15212","100 Art Rooney Avenue",40.4468,-80.0158,"QRCODE_TM",FALSE,"2015-12-08T15:36:23Z"
"145","2018-09-27","2018-09-27_16.00.17","2018-12-02T22:00:00","https://seatgeek.com/broncos-at-bengals-tickets/12-2-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347038","2018-12-02T13:00:00",FALSE,4347038,"nfl",0.913,"normal",FALSE,FALSE,FALSE,"Broncos at Bengals",0.85,"Denver Broncos at Cincinnati Bengals","2018-04-20T00:00:00","2018-12-02T18:00:00","","2018-04-20T00:47:39",NA,574,50,98,903,511,111.414635,50,"QRCODE",FALSE,"2018-08-24T21:53:41Z",515,"Cincinnati","Cincinnati, OH 45202","US","https://seatgeek.com/venues/paul-brown-stadium/tickets","Paul Brown Stadium","paul-brown-stadium","Paul Brown Stadium",0.86166537,0,7,1124,"America/New_York",TRUE,"OH","Cincinnati, OH","45202","1 Paul Brown Stadium",39.0961,-84.5177,"QRCODE_TM",FALSE,"2015-10-09T16:14:37Z"
"146","2018-09-27","2018-09-27_16.00.17","2018-12-02T22:00:00","https://seatgeek.com/colts-at-jaguars-tickets/12-2-2018-jacksonville-florida-everbank-field/nfl/4346946","2018-12-02T13:00:00",FALSE,4346946,"nfl",0.835,"normal",FALSE,FALSE,FALSE,"Colts at Jaguars",0.787,"Indianapolis Colts at Jacksonville Jaguars","2018-04-20T00:00:00","2018-12-02T18:00:00","","2018-04-20T00:47:19",NA,736,49,110,888,5564,138.88994,49,"QRCODE",FALSE,"2018-08-24T21:53:41Z",561,"Jacksonville","Jacksonville, FL 32202","US","https://seatgeek.com/venues/everbank-field/tickets","EverBank Field","everbank-field","EverBank Field",0.83759147,0,8,5178,"America/New_York",TRUE,"FL","Jacksonville, FL","32202","1 Everbank Field Dr",30.3239,-81.6373,"QRCODE_TM",FALSE,"2015-10-17T20:03:42Z"
"147","2018-09-27","2018-09-27_16.00.17","2018-12-02T22:00:00","https://seatgeek.com/bears-at-giants-tickets/12-2-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347004","2018-12-02T13:00:00",FALSE,4347004,"nfl",0.945,"normal",FALSE,FALSE,FALSE,"Bears at Giants",0.874,"Chicago Bears at New York Giants","2018-04-20T00:00:00","2018-12-02T18:00:00","","2018-04-20T00:47:32",NA,875,101,195,1234,1666,250.15543,101,"QRCODE",FALSE,"2018-08-24T21:53:41Z",501,"East Rutherford","East Rutherford, NJ 07073","US","https://seatgeek.com/venues/metlife-stadium/tickets","MetLife Stadium","metlife-stadium","MetLife Stadium",0.94873494,0,16,1587,"America/New_York",TRUE,"NJ","East Rutherford, NJ","07073","1 MetLife Stadium Drive",40.8142,-74.0737,"QRCODE_TM",FALSE,"2015-09-12T14:14:07Z"
"148","2018-09-27","2018-09-27_16.00.17","2018-12-02T22:00:00","https://seatgeek.com/ravens-at-falcons-tickets/12-2-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347048","2018-12-02T13:00:00",FALSE,4347048,"nfl",0.933,"normal",FALSE,FALSE,FALSE,"Ravens at Falcons",0.872,"Baltimore Ravens at Atlanta Falcons","2018-04-20T00:00:00","2018-12-02T18:00:00","","2018-04-20T00:47:41",NA,831,80,173,1051,1197,216.14441,70,"QRCODE",FALSE,"2018-08-24T21:53:41Z",0,"Atlanta","Atlanta, GA 30313","US","https://seatgeek.com/venues/mercedes-benz-stadium/tickets","Mercedes-Benz Stadium","mercedes-benz-stadium","Mercedes-Benz Stadium",0.76958936,0,20,419590,"America/New_York",TRUE,"GA","Atlanta, GA","30313","35 Northside Dr NW",33.76,-84.4,"QRCODE",FALSE,"2018-08-23T20:14:46Z"
"149","2018-09-27","2018-09-27_16.00.17","2018-12-02T22:00:00","https://seatgeek.com/browns-at-texans-tickets/12-2-2018-houston-texas-nrg-stadium/nfl/4347156","2018-12-02T12:00:00",FALSE,4347156,"nfl",0.899,"normal",FALSE,FALSE,FALSE,"Browns at Texans",0.838,"Cleveland Browns at Houston Texans","2018-04-20T00:00:00","2018-12-02T18:00:00","","2018-04-20T03:52:35",NA,544,42,126,1043,2224,166.32904,42,"QRCODE",FALSE,"2018-08-24T21:53:41Z",618,"Houston","Houston, TX 77054","US","https://seatgeek.com/venues/nrg-stadium/tickets","NRG Stadium","nrg-stadium","NRG Stadium",0.8624192,0,45,41,"America/Chicago",TRUE,"TX","Houston, TX","77054","1 Reliant Park",29.6847,-95.4107,"QRCODE_TM",FALSE,"2015-11-04T18:42:27Z"
"150","2018-09-27","2018-09-27_16.00.17","2018-12-03T00:05:00","https://seatgeek.com/jets-at-titans-tickets/12-2-2018-nashville-tennessee-nissan-stadium/nfl/4346989","2018-12-02T15:05:00",FALSE,4346989,"nfl",0.867,"normal",FALSE,FALSE,FALSE,"Jets at Titans",0.812,"New York Jets at Tennessee Titans","2018-04-20T00:00:00","2018-12-02T20:05:00","","2018-04-20T00:47:29",NA,490,34,122,863,709,142.61224,34,"QRCODE",FALSE,"2018-08-24T21:53:41Z",659,"Nashville","Nashville, TN 37213","US","https://seatgeek.com/venues/nissan-stadium/tickets","Nissan Stadium","nissan-stadium","Nissan Stadium",0.8546275,0,16,1126,"America/New_York",TRUE,"TN","Nashville, TN","37213","1 Titans Way",36.1665,-86.7713,"NONE",FALSE,"2015-10-19T15:09:39Z"
"151","2018-09-27","2018-09-27_16.00.17","2018-12-03T01:05:00","https://seatgeek.com/chiefs-at-raiders-tickets/12-2-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347152","2018-12-02T13:05:00",FALSE,4347152,"nfl",0.89,"normal",FALSE,FALSE,FALSE,"Chiefs at Raiders",0.83,"Kansas City Chiefs at Oakland Raiders","2018-04-20T00:00:00","2018-12-02T21:05:00","","2018-04-20T01:04:24",NA,597,81,179,871,1267,201.37856,81,"QRCODE",FALSE,"2018-08-24T21:53:41Z",807,"Oakland","Oakland, CA 94621","US","https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets","Oakland-Alameda County Coliseum","oakland-alameda-county-coliseum","Oakland-Alameda County Coliseum",0.7817843,0,20,14,"America/Los_Angeles",TRUE,"CA","Oakland, CA","94621","7000 Coliseum Way",37.7469,-122.201,"PDF417",FALSE,"2015-06-24T00:00:00Z"
"152","2018-09-27","2018-09-27_16.00.17","2018-12-03T01:25:00","https://seatgeek.com/vikings-at-patriots-tickets/12-2-2018-foxborough-massachusetts-gillette-stadium/nfl/4347094","2018-12-02T16:25:00",FALSE,4347094,"nfl",0.968,"normal",FALSE,FALSE,FALSE,"Vikings at Patriots",0.902,"Minnesota Vikings at New England Patriots","2018-04-20T00:00:00","2018-12-02T21:25:00","","2018-04-20T00:47:50",NA,557,284,697,345,6853,801.52423,NA,"QRCODE",FALSE,"2018-08-24T21:53:41Z",506,"Foxborough","Foxborough, MA 02035","US","https://seatgeek.com/venues/gillette-stadium/tickets","Gillette Stadium","gillette-stadium","Gillette Stadium",0.8983344,0,15,33,"America/New_York",TRUE,"MA","Foxborough, MA","02035","1 Patriot Place",42.0906,-71.2674,"NONE",FALSE,"2018-08-22T15:36:58Z"
"153","2018-09-27","2018-09-27_16.00.17","2018-12-03T05:20:00","https://seatgeek.com/49ers-at-seahawks-tickets/12-2-2018-seattle-washington-centurylink-field/nfl/4347124","2018-12-02T17:20:00",FALSE,4347124,"nfl",0.961,"normal",FALSE,FALSE,FALSE,"49ers at Seahawks",0.884,"San Francisco 49ers at Seattle Seahawks","2018-04-20T00:00:00","2018-12-03T01:20:00","","2018-04-20T00:47:55",NA,300,153,383,734,1337,411.05334,140,"QRCODE",FALSE,"2018-08-24T21:53:41Z",819,"Seattle","Seattle, WA 98134","US","https://seatgeek.com/venues/centurylink-field/tickets","CenturyLink Field","centurylink-field","CenturyLink Field",0.87232786,0,12,339,"America/Los_Angeles",TRUE,"WA","Seattle, WA","98134","800 Occidental Ave S",47.6,-122.33,"QRCODE",FALSE,"2018-03-02T22:54:54Z"
"154","2018-09-27","2018-09-27_16.00.17","2018-12-04T05:15:00","https://seatgeek.com/redskins-at-eagles-tickets/12-3-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4346936","2018-12-03T20:15:00",FALSE,4346936,"nfl",0.932,"normal",FALSE,FALSE,FALSE,"Redskins at Eagles",0.86,"Washington Redskins at Philadelphia Eagles","2018-04-20T00:00:00","2018-12-04T01:15:00","","2018-04-20T00:47:17",NA,635,151,266,1176,1188,313.5134,116,"QRCODE",FALSE,"2018-08-24T21:53:41Z",504,"Philadelphia","Philadelphia, PA 19148","US","https://seatgeek.com/venues/lincoln-financial-field/tickets","Lincoln Financial Field","lincoln-financial-field","Lincoln Financial Field",0.90542686,0,15,330,"America/New_York",TRUE,"PA","Philadelphia, PA","19148","1020 Pattison Ave",39.9046,-75.1675,"QRCODE_TM",FALSE,"2015-07-10T00:00:00Z"
"155","2018-09-27","2018-09-27_16.00.17","2018-12-07T04:20:00","https://seatgeek.com/jaguars-at-titans-tickets/12-6-2018-nashville-tennessee-nissan-stadium/nfl/4346987","2018-12-06T19:20:00",FALSE,4346987,"nfl",0.832,"normal",FALSE,FALSE,FALSE,"Jaguars at Titans",0.778,"Jacksonville Jaguars at Tennessee Titans","2018-04-20T00:00:00","2018-12-07T00:20:00","","2018-04-20T00:47:29",NA,687,37,118,992,2223,140.84279,35,"QRCODE",FALSE,"2018-08-24T21:53:42Z",659,"Nashville","Nashville, TN 37213","US","https://seatgeek.com/venues/nissan-stadium/tickets","Nissan Stadium","nissan-stadium","Nissan Stadium",0.8546275,0,16,1126,"America/New_York",TRUE,"TN","Nashville, TN","37213","1 Titans Way",36.1665,-86.7713,"NONE",FALSE,"2015-10-19T15:09:39Z"
"156","2018-09-27","2018-09-27_16.00.17","2018-12-09T22:00:00","https://seatgeek.com/panthers-at-browns-tickets/12-9-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346995","2018-12-09T13:00:00",FALSE,4346995,"nfl",0.874,"normal",FALSE,FALSE,FALSE,"Panthers at Browns",0.819,"Carolina Panthers at Cleveland Browns","2018-04-20T00:00:00","2018-12-09T18:00:00","","2018-04-20T00:47:31",NA,1246,35,87,1365,1178,102.45827,37,"QRCODE",FALSE,"2018-08-24T21:53:42Z",510,"Cleveland","Cleveland, OH 44114","US","https://seatgeek.com/venues/firstenergy-stadium-15/tickets","FirstEnergy Stadium","firstenergy-stadium-15","FirstEnergy Stadium",0.86852187,0,6,1123,"America/New_York",TRUE,"OH","Cleveland, OH","44114","100 Alfred Lerner Way",41.5065,-81.7,"NONE",FALSE,"2015-11-11T20:55:31Z"
"157","2018-09-27","2018-09-27_16.00.17","2018-12-09T22:00:00","https://seatgeek.com/saints-at-buccaneers-tickets/12-9-2018-tampa-florida-raymond-james-stadium/nfl/4346926","2018-12-09T13:00:00",FALSE,4346926,"nfl",0.893,"normal",FALSE,FALSE,FALSE,"Saints at Buccaneers",0.827,"New Orleans Saints at Tampa Bay Buccaneers","2018-04-20T00:00:00","2018-12-09T18:00:00","","2018-04-20T00:47:15",NA,33,83,188,371,959,247.24243,74,"QRCODE",FALSE,"2018-08-24T21:53:42Z",539,"Tampa","Tampa, FL 33607","US","https://seatgeek.com/venues/raymond-james-stadium/tickets","Raymond James Stadium","raymond-james-stadium","Raymond James Stadium",0.86513025,0,14,39,"America/New_York",TRUE,"FL","Tampa, FL","33607","4201 North Dale Mabry Highway",27.9753,-82.5034,"QRCODE_TM",FALSE,"2015-08-24T14:44:53Z"
"158","2018-09-27","2018-09-27_16.00.17","2018-12-09T22:00:00","https://seatgeek.com/rams-at-bears-tickets/12-9-2018-chicago-illinois-soldier-field/nfl/4347003","2018-12-09T12:00:00",FALSE,4347003,"nfl",0.908,"normal",FALSE,FALSE,FALSE,"Rams at Bears",0.841,"Los Angeles Rams at Chicago Bears","2018-04-20T00:00:00","2018-12-09T18:00:00","","2018-04-20T00:47:32",NA,197,105,229,934,2224,292.06598,103,"QRCODE",FALSE,"2018-08-24T21:53:42Z",602,"Chicago","Chicago, IL 60605","US","https://seatgeek.com/venues/soldier-field/tickets","Soldier Field","soldier-field","Soldier Field",0.940013,0,9,31,"America/Chicago",TRUE,"IL","Chicago, IL","60605","1410 S. Museum Campus Drive",41.8623,-87.6159,"NONE",FALSE,"2018-06-02T00:44:08Z"
"159","2018-09-27","2018-09-27_16.00.17","2018-12-09T22:00:00","https://seatgeek.com/patriots-at-dolphins-tickets/12-9-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347086","2018-12-09T13:00:00",FALSE,4347086,"nfl",0.952,"normal",FALSE,FALSE,FALSE,"Patriots at Dolphins",0.871,"New England Patriots at Miami Dolphins","2018-04-20T00:00:00","2018-12-09T18:00:00","","2018-04-20T00:47:48",NA,232,195,344,845,1679,397.2414,174,"QRCODE",FALSE,"2018-08-24T21:53:42Z",528,"Miami Gardens","Miami Gardens, FL 33056","US","https://seatgeek.com/venues/hard-rock-stadium/tickets","Hard Rock Stadium","hard-rock-stadium","Hard Rock Stadium",0.8378203,0,36,29,"America/New_York",TRUE,"FL","Miami Gardens, FL","33056","347 Don Shula Dr.",25.96,-80.24,"NONE",FALSE,"2017-10-03T18:58:44Z"
"160","2018-09-27","2018-09-27_16.00.17","2018-12-09T22:00:00","https://seatgeek.com/jets-at-bills-tickets/12-9-2018-orchard-park-new-york-new-era-field/nfl/4347059","2018-12-09T13:00:00",FALSE,4347059,"nfl",0.858,"normal",FALSE,FALSE,FALSE,"Jets at Bills",0.805,"New York Jets at Buffalo Bills","2018-04-20T00:00:00","2018-12-09T18:00:00","","2018-04-20T00:47:43",NA,1354,24,62,1424,636,85.737076,24,"QRCODE",FALSE,"2018-08-24T21:53:42Z",514,"Orchard Park","Orchard Park, NY 14127","US","https://seatgeek.com/venues/new-era-field/tickets","New Era Field","new-era-field","New Era Field",0.8815085,0,7,1135,"America/New_York",TRUE,"NY","Orchard Park, NY","14127","1 Bills Drive",42.7737,-78.7874,"QRCODE_TM",FALSE,"2015-08-12T16:52:53Z"
