"","date","timestamp","time_tbd","title","type","url","datetime_local","is_open","datetime_utc","description","id","short_title","score","popularity","visible_until_utc","status","created_at","announce_date","datetime_tbd","date_tbd","general_admission","highest_price","average_price","listing_count","lowest_price","lowest_price_good_deals","median_price","visible_listing_count","created_at_accessMethod","method_accessMethod","employee_only_accessMethod","url_venue","state","address","score_venue","has_upcoming_events","popularity_venue","timezone","id_venue","num_upcoming_events","metro_code","postal_code","city","slug","country","display_location","extended_address","name_v2","name","lat","lon","created_at_AccessMethod","method_AccessMethod","employee_only_AccessMethod"
"90","2018-09-22","2018-09-22_11.01.42",FALSE,"Indianapolis Colts at Oakland Raiders","nfl","https://seatgeek.com/colts-at-raiders-tickets/10-28-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347153","2018-10-28T13:05:00",FALSE,"2018-10-28T20:05:00","",4347153,"Colts at Raiders",0.886,0.856,"2018-10-29T00:05:00","normal","2018-04-20T01:04:25","2018-04-20T00:00:00",FALSE,FALSE,NA,588,184.39197,523,84,79,175,832,"2018-08-24T21:53:39Z","QRCODE",FALSE,"https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets","CA","7000 Coliseum Way",0.7817843,TRUE,0,"America/Los_Angeles",14,22,807,"94621","Oakland","oakland-alameda-county-coliseum","US","Oakland, CA","Oakland, CA 94621","Oakland-Alameda County Coliseum","Oakland-Alameda County Coliseum",37.7469,-122.201,"2015-06-24T00:00:00Z","PDF417",FALSE
"91","2018-09-22","2018-09-22_11.01.42",FALSE,"Green Bay Packers at Los Angeles Rams","nfl","https://seatgeek.com/packers-at-rams-tickets/10-28-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346921","2018-10-28T13:25:00",FALSE,"2018-10-28T20:25:00","",4346921,"Packers at Rams",0.964,0.917,"2018-10-29T00:25:00","normal","2018-04-20T00:47:14","2018-04-20T00:00:00",FALSE,FALSE,NA,126738,867.435,469,292,244,535,1098,"2018-08-24T21:53:39Z","QRCODE",FALSE,"https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets","CA","3911 S Figueroa St",0.86898464,TRUE,0,"America/Los_Angeles",51012,10,0,"90037","Los Angeles","los-angeles-memorial-coliseum-1","US","Los Angeles, CA","Los Angeles, CA 90037","Los Angeles Memorial Coliseum","Los Angeles Memorial Coliseum",34.0138,-118.288,"2018-08-23T17:59:28Z","QRCODE",FALSE
"92","2018-09-22","2018-09-22_11.01.42",FALSE,"San Francisco 49ers at Arizona Cardinals","nfl","https://seatgeek.com/49ers-at-cardinals-tickets/10-28-2018-glendale-arizona-state-farm-stadium/nfl/4347101","2018-10-28T13:25:00",FALSE,"2018-10-28T20:25:00","",4347101,"49ers at Cardinals",0.926,0.893,"2018-10-29T00:25:00","normal","2018-04-20T00:47:51","2018-04-20T00:00:00",FALSE,FALSE,NA,668,140.17975,790,40,40,113,1136,"2018-08-24T21:53:39Z","QRCODE",FALSE,"https://seatgeek.com/venues/state-farm-stadium/tickets","AZ","1 Cardinals Drive",0.93402725,TRUE,0,"America/Phoenix",43,10,753,"85305","Glendale","state-farm-stadium","US","Glendale, AZ","Glendale, AZ 85305","State Farm Stadium","State Farm Stadium",33.5294,-112.262,"2015-12-21T17:26:05Z","NONE",FALSE
"93","2018-09-22","2018-09-22_11.01.42",FALSE,"New Orleans Saints at Minnesota Vikings","nfl","https://seatgeek.com/saints-at-vikings-tickets/10-28-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347136","2018-10-28T19:20:00",FALSE,"2018-10-29T00:20:00","",4347136,"Saints at Vikings",0.926,0.892,"2018-10-29T04:20:00","normal","2018-04-20T01:04:04","2018-04-20T00:00:00",FALSE,FALSE,NA,2402,333.46594,470,132,130,286,848,"2018-08-24T21:53:39Z","QRCODE",FALSE,"https://seatgeek.com/venues/u-s-bank-stadium/tickets","MN","401 Chicago Avenue",0.88524246,TRUE,0,"America/Chicago",218451,14,0,"55415","Minneapolis","u-s-bank-stadium","US","Minneapolis, MN","Minneapolis, MN 55415","U.S. Bank Stadium","U.S. Bank Stadium",44.97,-93.26,"2018-08-22T15:34:15Z","NONE",FALSE
"94","2018-09-22","2018-09-22_11.01.42",FALSE,"New England Patriots at Buffalo Bills","nfl","https://seatgeek.com/patriots-at-bills-tickets/10-29-2018-orchard-park-new-york-new-era-field/nfl/4347062","2018-10-29T20:15:00",FALSE,"2018-10-30T00:15:00","",4347062,"Patriots at Bills",0.927,0.886,"2018-10-30T04:15:00","normal","2018-04-20T00:47:44","2018-04-20T00:00:00",FALSE,FALSE,NA,1074,209.57,992,104,104,NA,NA,"2018-08-24T21:53:39Z","QRCODE",FALSE,"https://seatgeek.com/venues/new-era-field/tickets","NY","1 Bills Drive",0.8815085,TRUE,0,"America/New_York",1135,7,514,"14127","Orchard Park","new-era-field","US","Orchard Park, NY","Orchard Park, NY 14127","New Era Field","New Era Field",42.7737,-78.7874,"2015-08-12T16:52:53Z","QRCODE_TM",FALSE
"95","2018-09-22","2018-09-22_11.01.42",FALSE,"Oakland Raiders at San Francisco 49ers","nfl","https://seatgeek.com/raiders-at-49ers-tickets/11-1-2018-santa-clara-california-levi-s-stadium/nfl/4347131","2018-11-01T17:20:00",FALSE,"2018-11-02T00:20:00","",4347131,"Raiders at 49ers",0.987,0.931,"2018-11-02T04:20:00","normal","2018-04-20T00:47:57","2018-04-20T00:00:00",FALSE,FALSE,NA,12370,552.70404,723,266,266,496,971,"2018-08-24T21:53:39Z","QRCODE",FALSE,"https://seatgeek.com/venues/levi-s-stadium/tickets","CA","4900 Marie P DeBartolo Way",0.95768774,TRUE,0,"America/Los_Angeles",58670,13,0,"95054","Santa Clara","levi-s-stadium","US","Santa Clara, CA","Santa Clara, CA 95054","Levi's Stadium","Levi's Stadium",37.4023,-121.969,"2015-07-10T00:00:00Z","QRCODE_TM",FALSE
"96","2018-09-22","2018-09-22_11.01.42",FALSE,"South Alabama Jaguars at Arkansas State Red Wolves Football","ncaa_football","https://seatgeek.com/south-alabama-jaguars-at-arkansas-state-red-wolves-football-tickets/ncaa-football/2018-11-03-2-pm/4281935","2018-11-03T14:00:00",FALSE,"2018-11-03T19:00:00","",4281935,"South Alabama at Arkansas State",0.372,0.447,"2018-11-03T23:00:00","normal","2018-02-28T15:00:09","2018-02-28T00:00:00",FALSE,FALSE,NA,78,44.777027,148,23,NA,45,53,NA,NA,NA,"https://seatgeek.com/venues/centennial-bank-stadium-1/tickets","AR","2180 Aggie Rd",0.47753516,TRUE,0,"America/Chicago",8896,4,0,"72401","Jonesboro","centennial-bank-stadium-1","US","Jonesboro, AR","Jonesboro, AR 72401","Centennial Bank Stadium","Centennial Bank Stadium",35.8429,-90.6797,NA,NA,NA
"97","2018-09-22","2018-09-22_11.01.42",FALSE,"New York Jets at Miami Dolphins","nfl","https://seatgeek.com/jets-at-dolphins-tickets/11-4-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347083","2018-11-04T13:00:00",FALSE,"2018-11-04T18:00:00","",4347083,"Jets at Dolphins",0.919,0.876,"2018-11-04T22:00:00","normal","2018-04-20T00:47:47","2018-04-20T00:00:00",FALSE,FALSE,NA,906,174.93124,160,67,61,158,935,"2018-08-24T21:53:39Z","QRCODE",FALSE,"https://seatgeek.com/venues/hard-rock-stadium/tickets","FL","347 Don Shula Dr.",0.8378203,TRUE,0,"America/New_York",29,38,528,"33056","Miami Gardens","hard-rock-stadium","US","Miami Gardens, FL","Miami Gardens, FL 33056","Hard Rock Stadium","Hard Rock Stadium",25.96,-80.24,"2017-10-03T18:58:44Z","NONE",FALSE
"98","2018-09-22","2018-09-22_11.01.42",FALSE,"Detroit Lions at Minnesota Vikings","nfl","https://seatgeek.com/lions-at-vikings-tickets/11-4-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347140","2018-11-04T12:00:00",FALSE,"2018-11-04T18:00:00","",4347140,"Lions at Vikings",0.919,0.885,"2018-11-04T22:00:00","normal","2018-04-20T01:04:05","2018-04-20T00:00:00",FALSE,FALSE,NA,1558,267.9292,466,112,113,227,861,"2018-08-24T21:53:39Z","QRCODE",FALSE,"https://seatgeek.com/venues/u-s-bank-stadium/tickets","MN","401 Chicago Avenue",0.88524246,TRUE,0,"America/Chicago",218451,14,0,"55415","Minneapolis","u-s-bank-stadium","US","Minneapolis, MN","Minneapolis, MN 55415","U.S. Bank Stadium","U.S. Bank Stadium",44.97,-93.26,"2018-08-22T15:34:15Z","NONE",FALSE
"99","2018-09-22","2018-09-22_11.01.42",FALSE,"Kansas City Chiefs at Cleveland Browns","nfl","https://seatgeek.com/chiefs-at-browns-tickets/11-4-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346997","2018-11-04T13:00:00",FALSE,"2018-11-04T18:00:00","",4346997,"Chiefs at Browns",0.873,0.848,"2018-11-04T22:00:00","normal","2018-04-20T00:47:31","2018-04-20T00:00:00",FALSE,FALSE,NA,678,116.61729,972,49,45,96,1237,"2018-08-24T21:53:39Z","QRCODE",FALSE,"https://seatgeek.com/venues/firstenergy-stadium-15/tickets","OH","100 Alfred Lerner Way",0.86852187,TRUE,0,"America/New_York",1123,6,510,"44114","Cleveland","firstenergy-stadium-15","US","Cleveland, OH","Cleveland, OH 44114","FirstEnergy Stadium","FirstEnergy Stadium",41.5065,-81.7,"2015-11-11T20:55:31Z","NONE",FALSE
"100","2018-09-22","2018-09-22_11.01.42",FALSE,"Pittsburgh Steelers at Baltimore Ravens","nfl","https://seatgeek.com/steelers-at-ravens-tickets/11-4-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347069","2018-11-04T13:00:00",FALSE,"2018-11-04T18:00:00","",4347069,"Steelers at Ravens",0.922,0.88,"2018-11-04T22:00:00","normal","2018-04-20T00:47:45","2018-04-20T00:00:00",FALSE,FALSE,NA,11447,273.05884,527,126,123,199,932,"2018-08-24T21:53:39Z","QRCODE",FALSE,"https://seatgeek.com/venues/m-t-bank-stadium/tickets","MD","1101 Russell St",0.8927189,TRUE,0,"America/New_York",1121,8,512,"21230","Baltimore","m-t-bank-stadium","US","Baltimore, MD","Baltimore, MD 21230","M&T Bank Stadium","M&T Bank Stadium",39.2774,-76.623,"2015-08-04T00:00:00Z","QRCODE_TM",FALSE
"101","2018-09-22","2018-09-22_11.01.42",FALSE,"Atlanta Falcons at Washington Redskins","nfl","https://seatgeek.com/falcons-at-redskins-tickets/11-4-2018-landover-maryland-fedex-field/nfl/4346937","2018-11-04T13:00:00",FALSE,"2018-11-04T18:00:00","",4346937,"Falcons at Redskins",0.942,0.9,"2018-11-04T22:00:00","normal","2018-04-20T00:47:17","2018-04-20T00:00:00",FALSE,FALSE,NA,451,167.07521,585,75,75,146,1054,"2018-08-24T21:53:39Z","QRCODE",FALSE,"https://seatgeek.com/venues/fedex-field/tickets","MD","1600 Fedex Way",0.9333444,TRUE,0,"America/New_York",35,7,511,"20785","Landover","fedex-field","US","Landover, MD","Landover, MD 20785","FedEx Field","FedEx Field",38.9071,-76.8658,"2015-09-12T14:13:58Z","QRCODE_TM",FALSE
"102","2018-09-22","2018-09-22_11.01.42",FALSE,"Chicago Bears at Buffalo Bills","nfl","https://seatgeek.com/bears-at-bills-tickets/11-4-2018-orchard-park-new-york-new-era-field/nfl/4347061","2018-11-04T13:00:00",FALSE,"2018-11-04T18:00:00","",4347061,"Bears at Bills",0.902,0.867,"2018-11-04T22:00:00","normal","2018-04-20T00:47:43","2018-04-20T00:00:00",FALSE,FALSE,NA,602,128.47806,843,52,48,102,1259,"2018-08-24T21:53:39Z","QRCODE",FALSE,"https://seatgeek.com/venues/new-era-field/tickets","NY","1 Bills Drive",0.8815085,TRUE,0,"America/New_York",1135,7,514,"14127","Orchard Park","new-era-field","US","Orchard Park, NY","Orchard Park, NY 14127","New Era Field","New Era Field",42.7737,-78.7874,"2015-08-12T16:52:53Z","QRCODE_TM",FALSE
"103","2018-09-22","2018-09-22_11.01.42",FALSE,"Tampa Bay Buccaneers at Carolina Panthers","nfl","https://seatgeek.com/buccaneers-at-panthers-tickets/11-4-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347033","2018-11-04T13:00:00",FALSE,"2018-11-04T18:00:00","",4347033,"Buccaneers at Panthers",0.892,0.858,"2018-11-04T22:00:00","normal","2018-04-20T00:47:38","2018-04-20T00:00:00",FALSE,FALSE,NA,1081,195.72917,384,75,67,159,876,"2018-08-24T21:53:39Z","QRCODE",FALSE,"https://seatgeek.com/venues/bank-of-america-stadium/tickets","NC","800 South Mint Street",0.8968222,TRUE,0,"America/New_York",1122,9,517,"28202","Charlotte","bank-of-america-stadium","US","Charlotte, NC","Charlotte, NC 28202","Bank of America Stadium","Bank of America Stadium",35.2243,-80.8524,"2015-09-25T18:23:51Z","QRCODE_TM",FALSE
"104","2018-09-22","2018-09-22_11.01.42",FALSE,"Los Angeles Chargers at Seattle Seahawks","nfl","https://seatgeek.com/chargers-at-seahawks-tickets/11-4-2018-seattle-washington-centurylink-field/nfl/4347127","2018-11-04T13:05:00",FALSE,"2018-11-04T21:05:00","",4347127,"Chargers at Seahawks",0.927,0.884,"2018-11-05T01:05:00","normal","2018-04-20T00:47:56","2018-04-20T00:00:00",FALSE,FALSE,NA,1069,356.69293,241,147,147,344,680,"2018-08-24T21:53:39Z","QRCODE",FALSE,"https://seatgeek.com/venues/centurylink-field/tickets","WA","800 Occidental Ave S",0.87232786,TRUE,0,"America/Los_Angeles",339,12,819,"98134","Seattle","centurylink-field","US","Seattle, WA","Seattle, WA 98134","CenturyLink Field","CenturyLink Field",47.6,-122.33,"2018-03-02T22:54:54Z","QRCODE",FALSE
"105","2018-09-22","2018-09-22_11.01.42",FALSE,"Houston Texans at Denver Broncos","nfl","https://seatgeek.com/texans-at-broncos-tickets/11-4-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347141","2018-11-04T14:05:00",FALSE,"2018-11-04T21:05:00","",4347141,"Texans at Broncos",0.889,0.861,"2018-11-05T01:05:00","normal","2018-04-20T01:04:05","2018-04-20T00:00:00",FALSE,FALSE,NA,1270,344,102,145,126,279,855,"2018-08-24T21:53:39Z","QRCODE",FALSE,"https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets","CO","1701 Bryant St.",0.9028296,TRUE,0,"America/Denver",1131,6,751,"80204","Denver","sports-authority-field-at-mile-high","US","Denver, CO","Denver, CO 80204","Sports Authority Field at Mile High","Sports Authority Field at Mile High",39.74,-105.02,"2015-08-07T18:39:02Z","QRCODE_TM",FALSE
"106","2018-09-22","2018-09-22_11.01.42",FALSE,"Los Angeles Rams at New Orleans Saints","nfl","https://seatgeek.com/rams-at-saints-tickets/11-4-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346970","2018-11-04T15:25:00",TRUE,"2018-11-04T21:25:00","",4346970,"Rams at Saints",0.889,0.858,"2018-11-05T01:25:00","normal","2018-04-20T00:47:25","2018-04-20T00:00:00",FALSE,FALSE,NA,5941,251.23006,1304,81,81,221,1162,"2018-05-29T20:39:08Z","QRCODE",FALSE,"https://seatgeek.com/venues/mercedes-benz-superdome/tickets","LA","1500 Sugar Bowl Drive",0.8966978,TRUE,0,"America/Chicago",128,18,622,"70112","New Orleans","mercedes-benz-superdome","US","New Orleans, LA","New Orleans, LA 70112","Mercedes-Benz Superdome","Mercedes-Benz Superdome",29.9515,-90.0786,"2018-08-27T20:46:59Z","QRCODE_TM",FALSE
"107","2018-09-22","2018-09-22_11.01.42",FALSE,"Alex G","concert","https://seatgeek.com/alex-g-tickets/chicago-illinois-thalia-hall-2018-11-04-7-pm/concert/4494650","2018-11-04T19:00:00",FALSE,"2018-11-05T01:00:00","",4494650,"Alex G",0.573,0.621,"2018-11-05T05:00:00","normal","2018-08-23T19:51:10","2018-08-23T00:00:00",FALSE,FALSE,TRUE,104,73.333336,3,57,NA,59,1,NA,NA,NA,"https://seatgeek.com/venues/thalia-hall/tickets","IL","1807 S Allport St",0.51888376,TRUE,0,"America/Chicago",60271,55,0,"60608","Chicago","thalia-hall","US","Chicago, IL","Chicago, IL 60608","Thalia Hall","Thalia Hall",41.8577,-87.6575,NA,NA,NA
"108","2018-09-22","2018-09-22_11.01.42",FALSE,"Green Bay Packers at New England Patriots","nfl","https://seatgeek.com/packers-at-patriots-tickets/11-4-2018-foxborough-massachusetts-gillette-stadium/nfl/4347089","2018-11-04T20:20:00",FALSE,"2018-11-05T01:20:00","",4347089,"Packers at Patriots",1.008,0.951,"2018-11-05T05:20:00","normal","2018-04-20T00:47:49","2018-04-20T00:00:00",FALSE,FALSE,NA,12062,883.5638,243,458,384,743,633,"2018-08-24T21:53:39Z","QRCODE",FALSE,"https://seatgeek.com/venues/gillette-stadium/tickets","MA","1 Patriot Place",0.8983344,TRUE,0,"America/New_York",33,16,506,"02035","Foxborough","gillette-stadium","US","Foxborough, MA","Foxborough, MA 02035","Gillette Stadium","Gillette Stadium",42.0906,-71.2674,"2018-08-22T15:36:58Z","NONE",FALSE
"109","2018-09-22","2018-09-22_11.01.42",FALSE,"Tennessee Titans at Dallas Cowboys","nfl","https://seatgeek.com/titans-at-cowboys-tickets/11-5-2018-arlington-texas-at-t-stadium/nfl/4327922","2018-11-05T19:15:00",TRUE,"2018-11-06T01:15:00","",4327922,"Titans at Cowboys",0.99,0.932,"2018-11-06T05:15:00","normal","2018-04-05T23:08:47","2018-04-05T00:00:00",FALSE,FALSE,NA,6034,270.9871,3873,NA,NA,214,2881,"2018-04-17T22:02:33Z","QRCODE",FALSE,"https://seatgeek.com/venues/at-t-stadium/tickets","TX","1 AT&T Way",0.9751414,TRUE,0,"America/Chicago",4965,22,623,"76011","Arlington","at-t-stadium","US","Arlington, TX","Arlington, TX 76011","AT&T Stadium","AT&T Stadium",32.7459,-97.0957,"2018-04-17T22:02:33Z","QRCODE",FALSE
"110","2018-09-22","2018-09-22_11.01.42",FALSE,"Carolina Panthers at Pittsburgh Steelers","nfl","https://seatgeek.com/panthers-at-steelers-tickets/11-8-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347075","2018-11-08T20:20:00",FALSE,"2018-11-09T01:20:00","",4347075,"Panthers at Steelers",0.906,0.865,"2018-11-09T05:20:00","normal","2018-04-20T00:47:46","2018-04-20T00:00:00",FALSE,FALSE,NA,1197,207.8041,587,83,83,162,1012,"2018-08-24T21:53:39Z","QRCODE",FALSE,"https://seatgeek.com/venues/heinz-field/tickets","PA","100 Art Rooney Avenue",0.9033526,TRUE,0,"America/New_York",1119,10,508,"15212","Pittsburgh","heinz-field","US","Pittsburgh, PA","Pittsburgh, PA 15212","Heinz Field","Heinz Field",40.4468,-80.0158,"2015-12-08T15:36:23Z","QRCODE_TM",FALSE
"111","2018-09-22","2018-09-22_11.01.42",FALSE,"New England Patriots at Tennessee Titans","nfl","https://seatgeek.com/patriots-at-titans-tickets/11-11-2018-nashville-tennessee-nissan-stadium/nfl/4346990","2018-11-11T12:00:00",FALSE,"2018-11-11T17:00:00","",4346990,"Patriots at Titans",0.944,0.892,"2018-11-11T21:00:00","normal","2018-04-20T00:47:30","2018-04-20T00:00:00",FALSE,FALSE,NA,12062,631.55554,333,209,209,498,577,"2018-08-24T21:53:40Z","QRCODE",FALSE,"https://seatgeek.com/venues/nissan-stadium/tickets","TN","1 Titans Way",0.8546275,TRUE,0,"America/New_York",1126,14,659,"37213","Nashville","nissan-stadium","US","Nashville, TN","Nashville, TN 37213","Nissan Stadium","Nissan Stadium",36.1665,-86.7713,"2015-10-19T15:09:39Z","NONE",FALSE
"112","2018-09-22","2018-09-22_11.01.42",FALSE,"New Orleans Saints at Cincinnati Bengals","nfl","https://seatgeek.com/saints-at-bengals-tickets/11-11-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347040","2018-11-11T13:00:00",FALSE,"2018-11-11T18:00:00","",4347040,"Saints at Bengals",0.895,0.853,"2018-11-11T22:00:00","normal","2018-04-20T00:47:40","2018-04-20T00:00:00",FALSE,FALSE,NA,412,116.946724,488,53,55,104,860,"2018-08-24T21:53:40Z","QRCODE",FALSE,"https://seatgeek.com/venues/paul-brown-stadium/tickets","OH","1 Paul Brown Stadium",0.86166537,TRUE,0,"America/New_York",1124,7,515,"45202","Cincinnati","paul-brown-stadium","US","Cincinnati, OH","Cincinnati, OH 45202","Paul Brown Stadium","Paul Brown Stadium",39.0961,-84.5177,"2015-10-09T16:14:37Z","QRCODE_TM",FALSE
"113","2018-09-22","2018-09-22_11.01.42",FALSE,"Detroit Lions at Chicago Bears","nfl","https://seatgeek.com/lions-at-bears-tickets/11-11-2018-chicago-illinois-soldier-field/nfl/4347006","2018-11-11T12:00:00",FALSE,"2018-11-11T18:00:00","",4347006,"Lions at Bears",0.92,0.873,"2018-11-11T22:00:00","normal","2018-04-20T00:47:32","2018-04-20T00:00:00",FALSE,FALSE,NA,1197,340.33334,135,133,122,311,896,"2018-08-24T21:53:40Z","QRCODE",FALSE,"https://seatgeek.com/venues/soldier-field/tickets","IL","1410 S. Museum Campus Drive",0.940013,TRUE,0,"America/Chicago",31,10,602,"60605","Chicago","soldier-field","US","Chicago, IL","Chicago, IL 60605","Soldier Field","Soldier Field",41.8623,-87.6159,"2018-06-02T00:44:08Z","NONE",FALSE
"114","2018-09-22","2018-09-22_11.01.42",FALSE,"Arizona Cardinals at Kansas City Chiefs","nfl","https://seatgeek.com/cardinals-at-chiefs-tickets/11-11-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346980","2018-11-11T12:00:00",FALSE,"2018-11-11T18:00:00","",4346980,"Cardinals at Chiefs",0.89,0.85,"2018-11-11T22:00:00","normal","2018-04-20T00:47:27","2018-04-20T00:00:00",FALSE,FALSE,NA,525,140.83,832,40,40,NA,NA,"2018-08-24T21:53:40Z","QRCODE",FALSE,"https://seatgeek.com/venues/arrowhead-stadium/tickets","MO","1 Arrowhead Drive",0.8827867,TRUE,0,"America/Chicago",1128,9,616,"64129","Kansas City","arrowhead-stadium","US","Kansas City, MO","Kansas City, MO 64129","Arrowhead Stadium","Arrowhead Stadium",39.0489,-94.4839,"2015-08-20T16:20:51Z","QRCODE_TM",FALSE
"115","2018-09-22","2018-09-22_11.01.42",FALSE,"Jacksonville Jaguars at Indianapolis Colts","nfl","https://seatgeek.com/jaguars-at-colts-tickets/11-11-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346958","2018-11-11T13:00:00",FALSE,"2018-11-11T18:00:00","",4346958,"Jaguars at Colts",0.877,0.847,"2018-11-11T22:00:00","normal","2018-04-20T00:47:22","2018-04-20T00:00:00",FALSE,FALSE,NA,123594,285.0304,691,34,36,86,1078,"2018-08-24T21:53:40Z","QRCODE",FALSE,"https://seatgeek.com/venues/lucas-oil-stadium/tickets","IN","500 South Capitol Avenue",0.9071682,TRUE,0,"America/Indiana/Indianapolis",1130,14,527,"46225","Indianapolis","lucas-oil-stadium","US","Indianapolis, IN","Indianapolis, IN 46225","Lucas Oil Stadium","Lucas Oil Stadium",39.7601,-86.1639,"2018-09-13T22:29:37Z","QRCODE_TM",FALSE
"116","2018-09-22","2018-09-22_11.01.42",FALSE,"Washington Redskins at Tampa Bay Buccaneers","nfl","https://seatgeek.com/redskins-at-buccaneers-tickets/11-11-2018-tampa-florida-raymond-james-stadium/nfl/4346930","2018-11-11T13:00:00",FALSE,"2018-11-11T18:00:00","",4346930,"Redskins at Buccaneers",0.883,0.841,"2018-11-11T22:00:00","normal","2018-04-20T00:47:16","2018-04-20T00:00:00",FALSE,FALSE,NA,528,217.9,29,79,79,NA,NA,"2018-08-24T21:53:40Z","QRCODE",FALSE,"https://seatgeek.com/venues/raymond-james-stadium/tickets","FL","4201 North Dale Mabry Highway",0.86513025,TRUE,0,"America/New_York",39,16,539,"33607","Tampa","raymond-james-stadium","US","Tampa, FL","Tampa, FL 33607","Raymond James Stadium","Raymond James Stadium",27.9753,-82.5034,"2015-08-24T14:44:53Z","QRCODE_TM",FALSE
"117","2018-09-22","2018-09-22_11.01.42",FALSE,"Buffalo Bills at New York Jets","nfl","https://seatgeek.com/bills-at-jets-tickets/11-11-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347060","2018-11-11T13:00:00",FALSE,"2018-11-11T18:00:00","",4347060,"Bills at Jets",0.933,0.88,"2018-11-11T22:00:00","normal","2018-04-20T00:47:43","2018-04-20T00:00:00",FALSE,FALSE,NA,908,173.1536,892,51,46,142,1292,"2018-08-24T21:53:40Z","QRCODE",FALSE,"https://seatgeek.com/venues/metlife-stadium/tickets","NJ","1 MetLife Stadium Drive",0.94873494,TRUE,0,"America/New_York",1587,16,501,"07073","East Rutherford","metlife-stadium","US","East Rutherford, NJ","East Rutherford, NJ 07073","MetLife Stadium","MetLife Stadium",40.8142,-74.0737,"2015-09-12T14:14:07Z","QRCODE_TM",FALSE
