"","date","timestamp","url","time_tbd","date_tbd","status","announce_date","score","datetime_utc","type","visible_until_utc","title","popularity","short_title","id","datetime_tbd","description","is_open","created_at","datetime_local","general_admission","visible_listing_count","median_price","lowest_price","listing_count","lowest_price_good_deals","highest_price","average_price","created_at_accessMethod","method_accessMethod","employee_only_accessMethod","url_venue","country","display_location","name","state","slug","postal_code","name_v2","timezone","score_venue","popularity_venue","extended_address","id_venue","has_upcoming_events","city","address","num_upcoming_events","lon","lat","created_at_AccessMethod","method_AccessMethod","employee_only_AccessMethod"
"161","2018-09-12","2018-09-12_16.02.22","https://seatgeek.com/giants-at-eagles-tickets/11-25-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4346918",FALSE,FALSE,"normal","2018-04-20T00:00:00",0.954,"2018-11-25T18:00:00","nfl","2018-11-25T22:00:00","New York Giants at Philadelphia Eagles",0.885,"Giants at Eagles",4346918,FALSE,"",FALSE,"2018-04-20T00:47:14","2018-11-25T13:00:00",NA,NA,NA,169,365,169,1264,421.35,"2018-08-24T21:53:40Z","QRCODE",FALSE,"https://seatgeek.com/venues/lincoln-financial-field/tickets","US","Philadelphia, PA","Lincoln Financial Field","PA","lincoln-financial-field","19148","Lincoln Financial Field","America/New_York",0.90542686,0,"Philadelphia, PA 19148",330,TRUE,"Philadelphia","1020 Pattison Ave",16,-75.1675,39.9046,"2015-07-10T00:00:00Z","QRCODE_TM",FALSE
"162","2018-09-12","2018-09-12_16.02.22","https://seatgeek.com/jaguars-at-bills-tickets/11-25-2018-orchard-park-new-york-new-era-field/nfl/4347058",FALSE,FALSE,"normal","2018-04-20T00:00:00",0.88,"2018-11-25T18:00:00","nfl","2018-11-25T22:00:00","Jacksonville Jaguars at Buffalo Bills",0.829,"Jaguars at Bills",4347058,FALSE,"",FALSE,"2018-04-20T00:47:43","2018-11-25T13:00:00",NA,NA,NA,29,1108,29,636,98.81,"2018-08-24T21:53:41Z","QRCODE",FALSE,"https://seatgeek.com/venues/new-era-field/tickets","US","Orchard Park, NY","New Era Field","NY","new-era-field","14127","New Era Field","America/New_York",0.8815085,0,"Orchard Park, NY 14127",1135,TRUE,"Orchard Park","1 Bills Drive",8,-78.7874,42.7737,"2015-08-12T16:52:53Z","QRCODE_TM",FALSE
"163","2018-09-12","2018-09-12_16.02.22","https://seatgeek.com/browns-at-bengals-tickets/11-25-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347039",FALSE,FALSE,"normal","2018-04-20T00:00:00",0.879,"2018-11-25T18:00:00","nfl","2018-11-25T22:00:00","Cleveland Browns at Cincinnati Bengals",0.824,"Browns at Bengals",4347039,FALSE,"",FALSE,"2018-04-20T00:47:39","2018-11-25T13:00:00",NA,NA,NA,49,631,49,423,106.25,"2018-08-24T21:53:40Z","QRCODE",FALSE,"https://seatgeek.com/venues/paul-brown-stadium/tickets","US","Cincinnati, OH","Paul Brown Stadium","OH","paul-brown-stadium","45202","Paul Brown Stadium","America/New_York",0.86166537,0,"Cincinnati, OH 45202",1124,TRUE,"Cincinnati","1 Paul Brown Stadium",8,-84.5177,39.0961,"2015-10-09T16:14:37Z","QRCODE_TM",FALSE
"164","2018-09-12","2018-09-12_16.02.22","https://seatgeek.com/seahawks-at-panthers-tickets/11-25-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347125",FALSE,FALSE,"normal","2018-04-20T00:00:00",0.909,"2018-11-25T18:00:00","nfl","2018-11-25T22:00:00","Seattle Seahawks at Carolina Panthers",0.849,"Seahawks at Panthers",4347125,FALSE,"",FALSE,"2018-04-20T00:47:55","2018-11-25T13:00:00",NA,NA,NA,90,503,90,1196,228.87,"2018-08-24T21:53:41Z","QRCODE",FALSE,"https://seatgeek.com/venues/bank-of-america-stadium/tickets","US","Charlotte, NC","Bank of America Stadium","NC","bank-of-america-stadium","28202","Bank of America Stadium","America/New_York",0.8968222,0,"Charlotte, NC 28202",1122,TRUE,"Charlotte","800 South Mint Street",9,-80.8524,35.2243,"2015-09-25T18:23:51Z","QRCODE_TM",FALSE
"165","2018-09-12","2018-09-12_16.02.22","https://seatgeek.com/raiders-at-ravens-tickets/11-25-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347067",FALSE,FALSE,"normal","2018-04-20T00:00:00",0.88,"2018-11-25T18:00:00","nfl","2018-11-25T22:00:00","Oakland Raiders at Baltimore Ravens",0.826,"Raiders at Ravens",4347067,FALSE,"",FALSE,"2018-04-20T00:47:44","2018-11-25T13:00:00",NA,NA,NA,68,476,68,767,195.61,"2018-08-24T21:53:41Z","QRCODE",FALSE,"https://seatgeek.com/venues/m-t-bank-stadium/tickets","US","Baltimore, MD","M&T Bank Stadium","MD","m-t-bank-stadium","21230","M&T Bank Stadium","America/New_York",0.8927189,0,"Baltimore, MD 21230",1121,TRUE,"Baltimore","1101 Russell St",8,-76.623,39.2774,"2015-08-04T00:00:00Z","QRCODE_TM",FALSE
"166","2018-09-12","2018-09-12_16.02.22","https://seatgeek.com/patriots-at-jets-tickets/11-25-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347098",FALSE,FALSE,"normal","2018-04-20T00:00:00",0.986,"2018-11-25T18:00:00","nfl","2018-11-25T22:00:00","New England Patriots at New York Jets",0.906,"Patriots at Jets",4347098,FALSE,"",FALSE,"2018-04-20T00:47:50","2018-11-25T13:00:00",NA,NA,NA,108,773,108,14951,305.41,"2018-08-24T21:53:41Z","QRCODE",FALSE,"https://seatgeek.com/venues/metlife-stadium/tickets","US","East Rutherford, NJ","MetLife Stadium","NJ","metlife-stadium","07073","MetLife Stadium","America/New_York",0.94873494,0,"East Rutherford, NJ 07073",1587,TRUE,"East Rutherford","1 MetLife Stadium Drive",18,-74.0737,40.8142,"2015-09-12T14:14:07Z","QRCODE_TM",FALSE
"167","2018-09-12","2018-09-12_16.02.22","https://seatgeek.com/49ers-at-buccaneers-tickets/11-25-2018-tampa-florida-raymond-james-stadium/nfl/4346928",FALSE,FALSE,"normal","2018-04-20T00:00:00",0.892,"2018-11-25T18:00:00","nfl","2018-11-25T22:00:00","San Francisco 49ers at Tampa Bay Buccaneers",0.834,"49ers at Buccaneers",4346928,FALSE,"",FALSE,"2018-04-20T00:47:15","2018-11-25T13:00:00",NA,546,203,77,30,77,529,237.93333,"2018-08-24T21:53:40Z","QRCODE",FALSE,"https://seatgeek.com/venues/raymond-james-stadium/tickets","US","Tampa, FL","Raymond James Stadium","FL","raymond-james-stadium","33607","Raymond James Stadium","America/New_York",0.86513025,0,"Tampa, FL 33607",39,TRUE,"Tampa","4201 North Dale Mabry Highway",15,-82.5034,27.9753,"2015-08-24T14:44:53Z","QRCODE_TM",FALSE
"168","2018-09-12","2018-09-12_16.02.22","https://seatgeek.com/dolphins-at-colts-tickets/11-25-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346956",FALSE,FALSE,"normal","2018-04-20T00:00:00",0.886,"2018-11-25T18:00:00","nfl","2018-11-25T22:00:00","Miami Dolphins at Indianapolis Colts",0.837,"Dolphins at Colts",4346956,FALSE,"",FALSE,"2018-04-20T00:47:21","2018-11-25T13:00:00",NA,NA,NA,35,730,37,931,113.13,"2018-08-24T21:53:40Z","QRCODE",FALSE,"https://seatgeek.com/venues/lucas-oil-stadium/tickets","US","Indianapolis, IN","Lucas Oil Stadium","IN","lucas-oil-stadium","46225","Lucas Oil Stadium","America/Indiana/Indianapolis",0.9071682,0,"Indianapolis, IN 46225",1130,TRUE,"Indianapolis","500 South Capitol Avenue",13,-86.1639,39.7601,"2015-08-22T16:51:43Z","QRCODE_TM",FALSE
"169","2018-09-12","2018-09-12_16.02.22","https://seatgeek.com/cardinals-at-chargers-tickets/11-25-2018-carson-california-stubhub-center/nfl/4347109",FALSE,FALSE,"normal","2018-04-20T00:00:00",0.886,"2018-11-25T21:05:00","nfl","2018-11-26T01:05:00","Arizona Cardinals at Los Angeles Chargers",0.821,"Cardinals at Chargers",4347109,FALSE,"",FALSE,"2018-04-20T00:47:52","2018-11-25T13:05:00",NA,545,195,103,605,103,599,207.9934,"2018-08-24T21:53:41Z","QRCODE",FALSE,"https://seatgeek.com/venues/stubhub-center/tickets","US","Carson, CA","StubHub Center","CA","stubhub-center","90746","StubHub Center","America/Los_Angeles",0.7228164,0,"Carson, CA 90746",52,TRUE,"Carson","18400 Avalon Blvd",13,-118.261,33.8643,NA,NA,NA
"170","2018-09-12","2018-09-12_16.02.22","https://seatgeek.com/steelers-at-broncos-tickets/11-25-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347143",FALSE,FALSE,"normal","2018-04-20T00:00:00",0.929,"2018-11-25T21:25:00","nfl","2018-11-26T01:25:00","Pittsburgh Steelers at Denver Broncos",0.87,"Steelers at Broncos",4347143,FALSE,"",FALSE,"2018-04-20T01:04:05","2018-11-25T14:25:00",NA,NA,NA,219,180,219,123594,1174.36,"2018-08-24T21:53:41Z","QRCODE",FALSE,"https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets","US","Denver, CO","Sports Authority Field at Mile High","CO","sports-authority-field-at-mile-high","80204","Sports Authority Field at Mile High","America/Denver",0.9028296,0,"Denver, CO 80204",1131,TRUE,"Denver","1701 Bryant St.",7,-105.02,39.74,"2015-08-07T18:39:02Z","QRCODE_TM",FALSE
"171","2018-09-12","2018-09-12_16.02.22","https://seatgeek.com/packers-at-vikings-tickets/11-25-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347133",FALSE,FALSE,"normal","2018-04-20T00:00:00",0.956,"2018-11-26T01:20:00","nfl","2018-11-26T05:20:00","Green Bay Packers at Minnesota Vikings",0.888,"Packers at Vikings",4347133,FALSE,"",FALSE,"2018-04-20T01:04:04","2018-11-25T19:20:00",NA,NA,NA,207,575,207,3584,433.64,"2018-08-24T21:53:41Z","QRCODE",FALSE,"https://seatgeek.com/venues/u-s-bank-stadium/tickets","US","Minneapolis, MN","U.S. Bank Stadium","MN","u-s-bank-stadium","55415","U.S. Bank Stadium","America/Chicago",0.88524246,0,"Minneapolis, MN 55415",218451,TRUE,"Minneapolis","401 Chicago Avenue",13,-93.26,44.97,"2018-08-22T15:34:15Z","NONE",FALSE
"172","2018-09-12","2018-09-12_16.02.22","https://seatgeek.com/titans-at-texans-tickets/11-26-2018-houston-texas-nrg-stadium/nfl/4347017",FALSE,FALSE,"normal","2018-04-20T00:00:00",0.874,"2018-11-27T01:15:00","nfl","2018-11-27T05:15:00","Tennessee Titans at Houston Texans",0.807,"Titans at Texans",4347017,FALSE,"",FALSE,"2018-04-20T00:47:36","2018-11-26T19:15:00",NA,NA,NA,44,606,44,954,176.45,"2018-08-24T21:53:41Z","QRCODE",FALSE,"https://seatgeek.com/venues/nrg-stadium/tickets","US","Houston, TX","NRG Stadium","TX","nrg-stadium","77054","NRG Stadium","America/Chicago",0.8624192,0,"Houston, TX 77054",41,TRUE,"Houston","1 Reliant Park",46,-95.4107,29.6847,"2015-11-04T18:42:27Z","QRCODE_TM",FALSE
"173","2018-09-12","2018-09-12_16.02.22","https://seatgeek.com/saints-at-cowboys-tickets/11-29-2018-arlington-texas-at-t-stadium/nfl/4327920",FALSE,FALSE,"normal","2018-04-05T00:00:00",0.997,"2018-11-30T01:20:00","nfl","2018-11-30T05:20:00","New Orleans Saints at Dallas Cowboys",0.912,"Saints at Cowboys",4327920,FALSE,"",TRUE,"2018-04-05T23:08:47","2018-11-29T19:20:00",NA,NA,NA,46,2723,46,4318,425.37,"2018-04-17T22:02:33Z","QRCODE",FALSE,"https://seatgeek.com/venues/at-t-stadium/tickets","US","Arlington, TX","AT&T Stadium","TX","at-t-stadium","76011","AT&T Stadium","America/Chicago",0.9751414,0,"Arlington, TX 76011",4965,TRUE,"Arlington","1 AT&T Way",23,-97.0957,32.7459,"2018-04-17T22:02:33Z","QRCODE",FALSE
"174","2018-09-12","2018-09-12_16.02.22","https://seatgeek.com/rams-at-lions-tickets/12-2-2018-detroit-michigan-ford-field/nfl/4347023",FALSE,FALSE,"normal","2018-04-20T00:00:00",0.913,"2018-12-02T18:00:00","nfl","2018-12-02T22:00:00","Los Angeles Rams at Detroit Lions",0.852,"Rams at Lions",4347023,FALSE,"",FALSE,"2018-04-20T00:47:36","2018-12-02T13:00:00",NA,NA,NA,72,495,75,899,154.26,"2018-08-24T21:53:41Z","QRCODE",FALSE,"https://seatgeek.com/venues/ford-field/tickets","US","Detroit, MI","Ford Field","MI","ford-field","48226","Ford Field","America/Detroit",0.9029952,0,"Detroit, MI 48226",346,TRUE,"Detroit","2000 Brush St.",9,-83.0459,42.34,"2015-11-04T17:31:52Z","NONE",FALSE
"175","2018-09-12","2018-09-12_16.02.22","https://seatgeek.com/panthers-at-buccaneers-tickets/12-2-2018-tampa-florida-raymond-james-stadium/nfl/4346927",FALSE,FALSE,"normal","2018-04-20T00:00:00",0.878,"2018-12-02T18:00:00","nfl","2018-12-02T22:00:00","Carolina Panthers at Tampa Bay Buccaneers",0.814,"Panthers at Buccaneers",4346927,FALSE,"",FALSE,"2018-04-20T00:47:15","2018-12-02T13:00:00",NA,389,145,69,28,59,406,167.53572,"2018-08-24T21:53:41Z","QRCODE",FALSE,"https://seatgeek.com/venues/raymond-james-stadium/tickets","US","Tampa, FL","Raymond James Stadium","FL","raymond-james-stadium","33607","Raymond James Stadium","America/New_York",0.86513025,0,"Tampa, FL 33607",39,TRUE,"Tampa","4201 North Dale Mabry Highway",15,-82.5034,27.9753,"2015-08-24T14:44:53Z","QRCODE_TM",FALSE
"176","2018-09-12","2018-09-12_16.02.22","https://seatgeek.com/bills-at-dolphins-tickets/12-2-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347087",FALSE,FALSE,"normal","2018-04-20T00:00:00",0.896,"2018-12-02T18:00:00","nfl","2018-12-02T22:00:00","Buffalo Bills at Miami Dolphins",0.822,"Bills at Dolphins",4347087,FALSE,"",FALSE,"2018-04-20T00:47:48","2018-12-02T13:00:00",NA,NA,NA,50,226,50,899,198.99,"2018-08-24T21:53:41Z","QRCODE",FALSE,"https://seatgeek.com/venues/hard-rock-stadium/tickets","US","Miami Gardens, FL","Hard Rock Stadium","FL","hard-rock-stadium","33056","Hard Rock Stadium","America/New_York",0.8378203,0,"Miami Gardens, FL 33056",29,TRUE,"Miami Gardens","347 Don Shula Dr.",38,-80.24,25.96,"2017-10-03T18:58:44Z","NONE",FALSE
"177","2018-09-12","2018-09-12_16.02.22","https://seatgeek.com/chargers-at-steelers-tickets/12-2-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347108",FALSE,FALSE,"normal","2018-04-20T00:00:00",0.917,"2018-12-02T18:00:00","nfl","2018-12-02T22:00:00","Los Angeles Chargers at Pittsburgh Steelers",0.848,"Chargers at Steelers",4347108,FALSE,"",FALSE,"2018-04-20T00:47:52","2018-12-02T13:00:00",NA,NA,NA,92,717,92,958,210.14,"2018-08-24T21:53:41Z","QRCODE",FALSE,"https://seatgeek.com/venues/heinz-field/tickets","US","Pittsburgh, PA","Heinz Field","PA","heinz-field","15212","Heinz Field","America/New_York",0.9033526,0,"Pittsburgh, PA 15212",1119,TRUE,"Pittsburgh","100 Art Rooney Avenue",12,-80.0158,40.4468,"2015-12-08T15:36:23Z","QRCODE_TM",FALSE
"178","2018-09-12","2018-09-12_16.02.22","https://seatgeek.com/cardinals-at-packers-tickets/12-2-2018-green-bay-wisconsin-lambeau-field/nfl/4346909",FALSE,FALSE,"normal","2018-04-20T00:00:00",0.9,"2018-12-02T18:00:00","nfl","2018-12-02T22:00:00","Arizona Cardinals at Green Bay Packers",0.836,"Cardinals at Packers",4346909,FALSE,"",FALSE,"2018-04-20T00:47:13","2018-12-02T12:00:00",NA,NA,NA,152,475,152,718,262.84,"2018-08-24T21:53:41Z","QRCODE",FALSE,"https://seatgeek.com/venues/lambeau-field/tickets","US","Green Bay, WI","Lambeau Field","WI","lambeau-field","54304","Lambeau Field","America/Chicago",0.92909414,0,"Green Bay, WI 54304",1125,TRUE,"Green Bay","1265 Lombardi Avenue",7,-88.0622,44.5013,"2015-09-02T22:43:34Z","QRCODE_TM",FALSE
"179","2018-09-12","2018-09-12_16.02.22","https://seatgeek.com/colts-at-jaguars-tickets/12-2-2018-jacksonville-florida-everbank-field/nfl/4346946",FALSE,FALSE,"normal","2018-04-20T00:00:00",0.811,"2018-12-02T18:00:00","nfl","2018-12-02T22:00:00","Indianapolis Colts at Jacksonville Jaguars",0.754,"Colts at Jaguars",4346946,FALSE,"",FALSE,"2018-04-20T00:47:19","2018-12-02T13:00:00",NA,776,109,54,765,54,5566,142.5085,"2018-08-24T21:53:41Z","QRCODE",FALSE,"https://seatgeek.com/venues/everbank-field/tickets","US","Jacksonville, FL","EverBank Field","FL","everbank-field","32202","EverBank Field","America/New_York",0.83759147,0,"Jacksonville, FL 32202",5178,TRUE,"Jacksonville","1 Everbank Field Dr",10,-81.6373,30.3239,"2015-10-17T20:03:42Z","QRCODE_TM",FALSE
"180","2018-09-12","2018-09-12_16.02.22","https://seatgeek.com/bears-at-giants-tickets/12-2-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347004",FALSE,FALSE,"normal","2018-04-20T00:00:00",0.943,"2018-12-02T18:00:00","nfl","2018-12-02T22:00:00","Chicago Bears at New York Giants",0.864,"Bears at Giants",4347004,FALSE,"",FALSE,"2018-04-20T00:47:32","2018-12-02T13:00:00",NA,NA,NA,94,728,94,1666,269.64,"2018-08-24T21:53:41Z","QRCODE",FALSE,"https://seatgeek.com/venues/metlife-stadium/tickets","US","East Rutherford, NJ","MetLife Stadium","NJ","metlife-stadium","07073","MetLife Stadium","America/New_York",0.94873494,0,"East Rutherford, NJ 07073",1587,TRUE,"East Rutherford","1 MetLife Stadium Drive",18,-74.0737,40.8142,"2015-09-12T14:14:07Z","QRCODE_TM",FALSE
"181","2018-09-12","2018-09-12_16.02.22","https://seatgeek.com/ravens-at-falcons-tickets/12-2-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347048",FALSE,FALSE,"normal","2018-04-20T00:00:00",0.931,"2018-12-02T18:00:00","nfl","2018-12-02T22:00:00","Baltimore Ravens at Atlanta Falcons",0.867,"Ravens at Falcons",4347048,FALSE,"",FALSE,"2018-04-20T00:47:41","2018-12-02T13:00:00",NA,NA,NA,68,869,68,1193,218.45,"2018-08-24T21:53:41Z","QRCODE",FALSE,"https://seatgeek.com/venues/mercedes-benz-stadium/tickets","US","Atlanta, GA","Mercedes-Benz Stadium","GA","mercedes-benz-stadium","30313","Mercedes-Benz Stadium","America/New_York",0.76958936,0,"Atlanta, GA 30313",419590,TRUE,"Atlanta","441 M.L.K. Jr Dr NW",19,-84.4,33.76,"2018-08-23T20:14:46Z","QRCODE",FALSE
"182","2018-09-12","2018-09-12_16.02.22","https://seatgeek.com/broncos-at-bengals-tickets/12-2-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347038",FALSE,FALSE,"normal","2018-04-20T00:00:00",0.91,"2018-12-02T18:00:00","nfl","2018-12-02T22:00:00","Denver Broncos at Cincinnati Bengals",0.84,"Broncos at Bengals",4347038,FALSE,"",FALSE,"2018-04-20T00:47:39","2018-12-02T13:00:00",NA,NA,NA,49,612,49,580,111.97,"2018-08-24T21:53:41Z","QRCODE",FALSE,"https://seatgeek.com/venues/paul-brown-stadium/tickets","US","Cincinnati, OH","Paul Brown Stadium","OH","paul-brown-stadium","45202","Paul Brown Stadium","America/New_York",0.86166537,0,"Cincinnati, OH 45202",1124,TRUE,"Cincinnati","1 Paul Brown Stadium",8,-84.5177,39.0961,"2015-10-09T16:14:37Z","QRCODE_TM",FALSE
"183","2018-09-12","2018-09-12_16.02.22","https://seatgeek.com/browns-at-texans-tickets/12-2-2018-houston-texas-nrg-stadium/nfl/4347156",FALSE,FALSE,"normal","2018-04-20T00:00:00",0.899,"2018-12-02T18:00:00","nfl","2018-12-02T22:00:00","Cleveland Browns at Houston Texans",0.829,"Browns at Texans",4347156,FALSE,"",FALSE,"2018-04-20T03:52:35","2018-12-02T12:00:00",NA,NA,NA,44,544,44,2234,171.05,"2018-08-24T21:53:41Z","QRCODE",FALSE,"https://seatgeek.com/venues/nrg-stadium/tickets","US","Houston, TX","NRG Stadium","TX","nrg-stadium","77054","NRG Stadium","America/Chicago",0.8624192,0,"Houston, TX 77054",41,TRUE,"Houston","1 Reliant Park",46,-95.4107,29.6847,"2015-11-04T18:42:27Z","QRCODE_TM",FALSE
"184","2018-09-12","2018-09-12_16.02.22","https://seatgeek.com/jets-at-titans-tickets/12-2-2018-nashville-tennessee-nissan-stadium/nfl/4346989",FALSE,FALSE,"normal","2018-04-20T00:00:00",0.862,"2018-12-02T20:05:00","nfl","2018-12-03T00:05:00","New York Jets at Tennessee Titans",0.802,"Jets at Titans",4346989,FALSE,"",FALSE,"2018-04-20T00:47:29","2018-12-02T15:05:00",NA,NA,NA,42,564,42,1172,172.5,"2018-08-24T21:53:41Z","QRCODE",FALSE,"https://seatgeek.com/venues/nissan-stadium/tickets","US","Nashville, TN","Nissan Stadium","TN","nissan-stadium","37213","Nissan Stadium","America/New_York",0.8546275,0,"Nashville, TN 37213",1126,TRUE,"Nashville","1 Titans Way",15,-86.7713,36.1665,"2015-10-19T15:09:39Z","NONE",FALSE
"185","2018-09-12","2018-09-12_16.02.22","https://seatgeek.com/chiefs-at-raiders-tickets/12-2-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347152",FALSE,FALSE,"normal","2018-04-20T00:00:00",0.892,"2018-12-02T21:05:00","nfl","2018-12-03T01:05:00","Kansas City Chiefs at Oakland Raiders",0.825,"Chiefs at Raiders",4347152,FALSE,"",FALSE,"2018-04-20T01:04:24","2018-12-02T13:05:00",NA,NA,NA,96,569,96,1310,215.04,"2018-08-24T21:53:41Z","QRCODE",FALSE,"https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets","US","Oakland, CA","Oakland-Alameda County Coliseum","CA","oakland-alameda-county-coliseum","94621","Oakland-Alameda County Coliseum","America/Los_Angeles",0.7817843,0,"Oakland, CA 94621",14,TRUE,"Oakland","7000 Coliseum Way",26,-122.201,37.7469,"2015-06-24T00:00:00Z","PDF417",FALSE
"186","2018-09-12","2018-09-12_16.02.22","https://seatgeek.com/vikings-at-patriots-tickets/12-2-2018-foxborough-massachusetts-gillette-stadium/nfl/4347094",FALSE,FALSE,"normal","2018-04-20T00:00:00",0.969,"2018-12-02T21:25:00","nfl","2018-12-03T01:25:00","Minnesota Vikings at New England Patriots",0.895,"Vikings at Patriots",4347094,FALSE,"",FALSE,"2018-04-20T00:47:50","2018-12-02T16:25:00",NA,NA,NA,268,226,268,1291,561.11,"2018-08-24T21:53:41Z","QRCODE",FALSE,"https://seatgeek.com/venues/gillette-stadium/tickets","US","Foxborough, MA","Gillette Stadium","MA","gillette-stadium","02035","Gillette Stadium","America/New_York",0.8983344,0,"Foxborough, MA 02035",33,TRUE,"Foxborough","1 Patriot Place",17,-71.2674,42.0906,"2018-08-22T15:36:58Z","NONE",FALSE
"187","2018-09-12","2018-09-12_16.02.22","https://seatgeek.com/49ers-at-seahawks-tickets/12-2-2018-seattle-washington-centurylink-field/nfl/4347124",FALSE,FALSE,"normal","2018-04-20T00:00:00",0.959,"2018-12-03T01:20:00","nfl","2018-12-03T05:20:00","San Francisco 49ers at Seattle Seahawks",0.877,"49ers at Seahawks",4347124,FALSE,"",FALSE,"2018-04-20T00:47:55","2018-12-02T17:20:00",NA,NA,NA,169,355,169,1224,420.59,"2018-08-24T21:53:41Z","QRCODE",FALSE,"https://seatgeek.com/venues/centurylink-field/tickets","US","Seattle, WA","CenturyLink Field","WA","centurylink-field","98134","CenturyLink Field","America/Los_Angeles",0.87232786,0,"Seattle, WA 98134",339,TRUE,"Seattle","800 Occidental Ave S",18,-122.33,47.6,"2018-03-02T22:54:54Z","QRCODE",FALSE
"188","2018-09-12","2018-09-12_16.02.22","https://seatgeek.com/redskins-at-eagles-tickets/12-3-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4346936",FALSE,FALSE,"normal","2018-04-20T00:00:00",0.928,"2018-12-04T01:15:00","nfl","2018-12-04T05:15:00","Washington Redskins at Philadelphia Eagles",0.849,"Redskins at Eagles",4346936,FALSE,"",FALSE,"2018-04-20T00:47:17","2018-12-03T20:15:00",NA,NA,NA,142,524,142,1230,336.8,"2018-08-24T21:53:41Z","QRCODE",FALSE,"https://seatgeek.com/venues/lincoln-financial-field/tickets","US","Philadelphia, PA","Lincoln Financial Field","PA","lincoln-financial-field","19148","Lincoln Financial Field","America/New_York",0.90542686,0,"Philadelphia, PA 19148",330,TRUE,"Philadelphia","1020 Pattison Ave",16,-75.1675,39.9046,"2015-07-10T00:00:00Z","QRCODE_TM",FALSE
"189","2018-09-12","2018-09-12_16.02.22","https://seatgeek.com/jaguars-at-titans-tickets/12-6-2018-nashville-tennessee-nissan-stadium/nfl/4346987",FALSE,FALSE,"normal","2018-04-20T00:00:00",0.822,"2018-12-07T00:20:00","nfl","2018-12-07T04:20:00","Jacksonville Jaguars at Tennessee Titans",0.757,"Jaguars at Titans",4346987,FALSE,"",FALSE,"2018-04-20T00:47:29","2018-12-06T19:20:00",NA,829,151,38,651,38,2319,211.69278,"2018-08-24T21:53:42Z","QRCODE",FALSE,"https://seatgeek.com/venues/nissan-stadium/tickets","US","Nashville, TN","Nissan Stadium","TN","nissan-stadium","37213","Nissan Stadium","America/New_York",0.8546275,0,"Nashville, TN 37213",1126,TRUE,"Nashville","1 Titans Way",15,-86.7713,36.1665,"2015-10-19T15:09:39Z","NONE",FALSE
