"","date","timestamp","date_tbd","id","status","time_tbd","title","short_title","type","description","announce_date","created_at","score","datetime_utc","visible_until_utc","datetime_local","is_open","url","popularity","datetime_tbd","general_admission","listing_count","average_price","highest_price","lowest_price_good_deals","median_price","visible_listing_count","lowest_price","created_at_accessMethod","employee_only_accessMethod","method_accessMethod","state","id_venue","num_upcoming_events","name","address","popularity_venue","extended_address","postal_code","country","score_venue","metro_code","slug","display_location","has_upcoming_events","timezone","url_venue","name_v2","city","lat","lon","created_at_AccessMethod","employee_only_AccessMethod","method_AccessMethod"
"224","2018-09-14","2018-09-14_16.00.11",FALSE,4347046,"normal",FALSE,"Atlanta Falcons at Carolina Panthers","Falcons at Panthers","nfl","","2018-04-20T00:00:00","2018-04-20T00:47:41",0.91,"2018-12-23T18:00:00","2018-12-23T22:00:00","2018-12-23T13:00:00",FALSE,"https://seatgeek.com/falcons-at-panthers-tickets/12-23-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347046",0.783,FALSE,NA,604,232.34933,1132,82,171,1107,82,"2018-08-24T21:53:43Z",FALSE,"QRCODE","NC",1122,9,"Bank of America Stadium","800 South Mint Street",0,"Charlotte, NC 28202","28202","US",0.8968222,517,"bank-of-america-stadium","Charlotte, NC",TRUE,"America/New_York","https://seatgeek.com/venues/bank-of-america-stadium/tickets","Bank of America Stadium","Charlotte",35.2243,-80.8524,"2015-09-25T18:23:51Z",FALSE,"QRCODE_TM"
"225","2018-09-14","2018-09-14_16.00.11",FALSE,4347085,"normal",FALSE,"Jacksonville Jaguars at Miami Dolphins","Jaguars at Dolphins","nfl","","2018-04-20T00:00:00","2018-04-20T00:47:48",0.892,"2018-12-23T18:00:00","2018-12-23T22:00:00","2018-12-23T13:00:00",FALSE,"https://seatgeek.com/jaguars-at-dolphins-tickets/12-23-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347085",0.754,FALSE,NA,266,152.3158,900,52,131,854,53,"2018-08-24T21:53:43Z",FALSE,"QRCODE","FL",29,38,"Hard Rock Stadium","347 Don Shula Dr.",0,"Miami Gardens, FL 33056","33056","US",0.8378203,528,"hard-rock-stadium","Miami Gardens, FL",TRUE,"America/New_York","https://seatgeek.com/venues/hard-rock-stadium/tickets","Hard Rock Stadium","Miami Gardens",25.96,-80.24,"2017-10-03T18:58:44Z",FALSE,"NONE"
"226","2018-09-14","2018-09-14_16.00.11",FALSE,4347022,"normal",FALSE,"Minnesota Vikings at Detroit Lions","Vikings at Lions","nfl","","2018-04-20T00:00:00","2018-04-20T00:47:36",0.942,"2018-12-23T18:00:00","2018-12-23T22:00:00","2018-12-23T13:00:00",FALSE,"https://seatgeek.com/vikings-at-lions-tickets/12-23-2018-detroit-michigan-ford-field/nfl/4347022",0.819,FALSE,NA,660,199.24394,1024,74,173,939,79,"2018-08-24T21:53:43Z",FALSE,"QRCODE","MI",346,9,"Ford Field","2000 Brush St.",0,"Detroit, MI 48226","48226","US",0.9029952,505,"ford-field","Detroit, MI",TRUE,"America/Detroit","https://seatgeek.com/venues/ford-field/tickets","Ford Field","Detroit",42.34,-83.0459,"2015-11-04T17:31:52Z",FALSE,"NONE"
"227","2018-09-14","2018-09-14_16.00.11",FALSE,4347093,"normal",FALSE,"Buffalo Bills at New England Patriots","Bills at Patriots","nfl","","2018-04-20T00:00:00","2018-04-20T00:47:50",0.928,"2018-12-23T18:00:00","2018-12-23T22:00:00","2018-12-23T13:00:00",FALSE,"https://seatgeek.com/bills-at-patriots-tickets/12-23-2018-foxborough-massachusetts-gillette-stadium/nfl/4347093",0.812,FALSE,NA,335,353.7403,1115,167,283,764,167,"2018-08-24T21:53:43Z",FALSE,"QRCODE","MA",33,17,"Gillette Stadium","1 Patriot Place",0,"Foxborough, MA 02035","02035","US",0.8983344,506,"gillette-stadium","Foxborough, MA",TRUE,"America/New_York","https://seatgeek.com/venues/gillette-stadium/tickets","Gillette Stadium","Foxborough",42.0906,-71.2674,"2018-08-22T15:36:58Z",FALSE,"NONE"
"228","2018-09-14","2018-09-14_16.00.11",FALSE,4346954,"normal",FALSE,"New York Giants at Indianapolis Colts","Giants at Colts","nfl","","2018-04-20T00:00:00","2018-04-20T00:47:20",0.9,"2018-12-23T18:00:00","2018-12-23T22:00:00","2018-12-23T13:00:00",FALSE,"https://seatgeek.com/giants-at-colts-tickets/12-23-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346954",0.78,FALSE,NA,800,122.4175,1201,35,101,1026,35,"2018-08-24T21:53:42Z",FALSE,"QRCODE","IN",1130,13,"Lucas Oil Stadium","500 South Capitol Avenue",0,"Indianapolis, IN 46225","46225","US",0.9071682,527,"lucas-oil-stadium","Indianapolis, IN",TRUE,"America/Indiana/Indianapolis","https://seatgeek.com/venues/lucas-oil-stadium/tickets","Lucas Oil Stadium","Indianapolis",39.7601,-86.1639,"2018-09-13T22:29:37Z",FALSE,"QRCODE_TM"
"229","2018-09-14","2018-09-14_16.00.11",FALSE,4327918,"normal",FALSE,"Tampa Bay Buccaneers at Dallas Cowboys","Buccaneers at Cowboys","nfl","","2018-04-05T00:00:00","2018-04-05T23:08:46",0.956,"2018-12-23T18:00:00","2018-12-23T22:00:00","2018-12-23T12:00:00",TRUE,"https://seatgeek.com/buccaneers-at-cowboys-tickets/12-23-2018-arlington-texas-at-t-stadium/nfl/4327918",0.817,FALSE,NA,4323,286.0146,4318,27,227,2885,27,"2018-04-17T22:02:33Z",FALSE,"QRCODE","TX",4965,23,"AT&T Stadium","1 AT&T Way",0,"Arlington, TX 76011","76011","US",0.9751414,623,"at-t-stadium","Arlington, TX",TRUE,"America/Chicago","https://seatgeek.com/venues/at-t-stadium/tickets","AT&T Stadium","Arlington",32.7459,-97.0957,"2018-04-17T22:02:33Z",FALSE,"QRCODE"
"230","2018-09-14","2018-09-14_16.00.11",FALSE,4347097,"normal",FALSE,"Los Angeles Rams at Arizona Cardinals","Rams at Cardinals","nfl","","2018-04-20T00:00:00","2018-04-20T00:47:50",0.919,"2018-12-23T21:05:00","2018-12-24T01:05:00","2018-12-23T14:05:00",FALSE,"https://seatgeek.com/rams-at-cardinals-tickets/12-23-2018-glendale-arizona-state-farm-stadium/nfl/4347097",0.794,FALSE,NA,1112,151.80846,6034,36,102,1492,36,"2018-08-24T21:53:43Z",FALSE,"QRCODE","AZ",43,10,"State Farm Stadium","1 Cardinals Drive",0,"Glendale, AZ 85305","85305","US",0.93402725,753,"state-farm-stadium","Glendale, AZ",TRUE,"America/Phoenix","https://seatgeek.com/venues/state-farm-stadium/tickets","State Farm Stadium","Glendale",33.5294,-112.262,"2015-12-21T17:26:05Z",FALSE,"NONE"
"231","2018-09-14","2018-09-14_16.00.11",FALSE,4347106,"normal",FALSE,"Baltimore Ravens at Los Angeles Chargers","Ravens at Chargers","nfl","","2018-04-20T00:00:00","2018-04-20T00:47:52",0.927,"2018-12-23T21:05:00","2018-12-24T01:05:00","2018-12-23T13:05:00",FALSE,"https://seatgeek.com/ravens-at-chargers-tickets/12-23-2018-carson-california-stubhub-center/nfl/4347106",0.799,FALSE,NA,424,230.73586,648,122,199,542,130,"2018-08-24T21:53:43Z",FALSE,"QRCODE","CA",52,16,"StubHub Center","18400 Avalon Blvd",0,"Carson, CA 90746","90746","US",0.7228164,803,"stubhub-center","Carson, CA",TRUE,"America/Los_Angeles","https://seatgeek.com/venues/stubhub-center/tickets","StubHub Center","Carson",33.8643,-118.261,NA,NA,NA
"232","2018-09-14","2018-09-14_16.00.11",FALSE,4347116,"normal",FALSE,"Chicago Bears at San Francisco 49ers","Bears at 49ers","nfl","","2018-04-20T00:00:00","2018-04-20T00:47:54",0.966,"2018-12-23T21:05:00","2018-12-24T01:05:00","2018-12-23T13:05:00",FALSE,"https://seatgeek.com/bears-at-49ers-tickets/12-23-2018-santa-clara-california-levi-s-stadium/nfl/4347116",0.836,FALSE,NA,1178,237.72327,2989,90,219,1282,92,"2018-08-24T21:53:43Z",FALSE,"QRCODE","CA",58670,13,"Levi's Stadium","4900 Marie P DeBartolo Way",0,"Santa Clara, CA 95054","95054","US",0.95768774,0,"levi-s-stadium","Santa Clara, CA",TRUE,"America/Los_Angeles","https://seatgeek.com/venues/levi-s-stadium/tickets","Levi's Stadium","Santa Clara",37.4023,-121.969,"2015-07-10T00:00:00Z",FALSE,"QRCODE_TM"
"233","2018-09-14","2018-09-14_16.00.11",FALSE,4346967,"normal",FALSE,"Pittsburgh Steelers at New Orleans Saints","Steelers at Saints","nfl","","2018-04-20T00:00:00","2018-04-20T00:47:24",0.926,"2018-12-23T21:25:00","2018-12-24T01:25:00","2018-12-23T15:25:00",TRUE,"https://seatgeek.com/steelers-at-saints-tickets/12-23-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346967",0.786,FALSE,NA,1563,362.7396,2400,143,351,1553,143,"2018-05-29T20:39:33Z",FALSE,"QRCODE","LA",128,18,"Mercedes-Benz Superdome","1500 Sugar Bowl Drive",0,"New Orleans, LA 70112","70112","US",0.8966978,622,"mercedes-benz-superdome","New Orleans, LA",TRUE,"America/Chicago","https://seatgeek.com/venues/mercedes-benz-superdome/tickets","Mercedes-Benz Superdome","New Orleans",29.9515,-90.0786,"2018-08-27T20:46:59Z",FALSE,"QRCODE_TM"
"234","2018-09-14","2018-09-14_16.00.11",FALSE,4347121,"normal",FALSE,"Kansas City Chiefs at Seattle Seahawks","Chiefs at Seahawks","nfl","","2018-04-20T00:00:00","2018-04-20T00:47:55",0.917,"2018-12-24T01:20:00","2018-12-24T05:20:00","2018-12-23T17:20:00",FALSE,"https://seatgeek.com/chiefs-at-seahawks-tickets/12-23-2018-seattle-washington-centurylink-field/nfl/4347121",0.794,FALSE,NA,403,342.08438,1166,112,310,906,112,"2018-08-24T21:53:43Z",FALSE,"QRCODE","WA",339,19,"CenturyLink Field","800 Occidental Ave S",0,"Seattle, WA 98134","98134","US",0.87232786,819,"centurylink-field","Seattle, WA",TRUE,"America/Los_Angeles","https://seatgeek.com/venues/centurylink-field/tickets","CenturyLink Field","Seattle",47.6,-122.33,"2018-03-02T22:54:54Z",FALSE,"QRCODE"
"235","2018-09-14","2018-09-14_16.00.11",FALSE,4347150,"normal",FALSE,"Denver Broncos at Oakland Raiders","Broncos at Raiders","nfl","","2018-04-20T00:00:00","2018-04-20T01:04:24",0.909,"2018-12-25T01:15:00","2018-12-25T05:15:00","2018-12-24T17:15:00",FALSE,"https://seatgeek.com/broncos-at-raiders-tickets/12-24-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347150",0.777,FALSE,NA,700,211.62572,1311,78,200,1046,78,"2018-08-24T21:53:43Z",FALSE,"QRCODE","CA",14,26,"Oakland-Alameda County Coliseum","7000 Coliseum Way",0,"Oakland, CA 94621","94621","US",0.7817843,807,"oakland-alameda-county-coliseum","Oakland, CA",TRUE,"America/Los_Angeles","https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets","Oakland-Alameda County Coliseum","Oakland",37.7469,-122.201,"2015-06-24T00:00:00Z",FALSE,"PDF417"
"236","2018-09-14","2018-09-14_16.00.11",FALSE,4346984,"normal",FALSE,"Indianapolis Colts at Tennessee Titans","Colts at Titans","nfl","","2018-04-20T00:00:00","2018-04-20T00:47:28",0.836,"2018-12-30T17:00:00","2018-12-30T21:00:00","2018-12-30T12:00:00",FALSE,"https://seatgeek.com/colts-at-titans-tickets/12-30-2018-nashville-tennessee-nissan-stadium/nfl/4346984",0.727,FALSE,NA,652,143.88957,720,34,118,1082,34,"2018-08-24T21:53:43Z",FALSE,"QRCODE","TN",1126,15,"Nissan Stadium","1 Titans Way",0,"Nashville, TN 37213","37213","US",0.8546275,659,"nissan-stadium","Nashville, TN",TRUE,"America/New_York","https://seatgeek.com/venues/nissan-stadium/tickets","Nissan Stadium","Nashville",36.1665,-86.7713,"2015-10-19T15:09:39Z",FALSE,"NONE"
"237","2018-09-14","2018-09-14_16.00.11",FALSE,4346934,"normal",FALSE,"Philadelphia Eagles at Washington Redskins","Eagles at Redskins","nfl","","2018-04-20T00:00:00","2018-04-20T00:47:17",0.957,"2018-12-30T18:00:00","2018-12-30T22:00:00","2018-12-30T13:00:00",FALSE,"https://seatgeek.com/eagles-at-redskins-tickets/12-30-2018-landover-maryland-fedex-field/nfl/4346934",0.811,FALSE,NA,720,245.60834,1309,111,224,1177,115,"2018-08-24T21:53:43Z",FALSE,"QRCODE","MD",35,8,"FedEx Field","1600 Fedex Way",0,"Landover, MD 20785","20785","US",0.9333444,511,"fedex-field","Landover, MD",TRUE,"America/New_York","https://seatgeek.com/venues/fedex-field/tickets","FedEx Field","Landover",38.9071,-76.8658,"2015-09-12T14:13:58Z",FALSE,"QRCODE_TM"
"238","2018-09-14","2018-09-14_16.00.11",FALSE,4347065,"normal",FALSE,"Cleveland Browns at Baltimore Ravens","Browns at Ravens","nfl","","2018-04-20T00:00:00","2018-04-20T00:47:44",0.819,"2018-12-30T18:00:00","2018-12-30T22:00:00","2018-12-30T13:00:00",FALSE,"https://seatgeek.com/browns-at-ravens-tickets/12-30-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347065",0.704,FALSE,NA,628,172.09,24148,32,NA,NA,32,"2018-08-24T21:53:43Z",FALSE,"QRCODE","MD",1121,8,"M&T Bank Stadium","1101 Russell St",0,"Baltimore, MD 21230","21230","US",0.8927189,512,"m-t-bank-stadium","Baltimore, MD",TRUE,"America/New_York","https://seatgeek.com/venues/m-t-bank-stadium/tickets","M&T Bank Stadium","Baltimore",39.2774,-76.623,"2015-08-04T00:00:00Z",FALSE,"QRCODE_TM"
"239","2018-09-14","2018-09-14_16.00.11",FALSE,4347090,"normal",FALSE,"New York Jets at New England Patriots","Jets at Patriots","nfl","","2018-04-20T00:00:00","2018-04-20T00:47:49",0.937,"2018-12-30T18:00:00","2018-12-30T22:00:00","2018-12-30T13:00:00",FALSE,"https://seatgeek.com/jets-at-patriots-tickets/12-30-2018-foxborough-massachusetts-gillette-stadium/nfl/4347090",0.816,FALSE,NA,363,369.9339,1796,167,283,804,181,"2018-08-24T21:53:43Z",FALSE,"QRCODE","MA",33,17,"Gillette Stadium","1 Patriot Place",0,"Foxborough, MA 02035","02035","US",0.8983344,506,"gillette-stadium","Foxborough, MA",TRUE,"America/New_York","https://seatgeek.com/venues/gillette-stadium/tickets","Gillette Stadium","Foxborough",42.0906,-71.2674,"2018-08-22T15:36:58Z",FALSE,"NONE"
"240","2018-09-14","2018-09-14_16.00.11",FALSE,4347134,"normal",FALSE,"Chicago Bears at Minnesota Vikings","Bears at Vikings","nfl","","2018-04-20T00:00:00","2018-04-20T01:04:04",0.94,"2018-12-30T18:00:00","2018-12-30T22:00:00","2018-12-30T12:00:00",FALSE,"https://seatgeek.com/bears-at-vikings-tickets/12-30-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347134",0.812,FALSE,NA,702,268.60397,1791,99,225,1115,99,"2018-08-24T21:53:43Z",FALSE,"QRCODE","MN",218451,13,"U.S. Bank Stadium","401 Chicago Avenue",0,"Minneapolis, MN 55415","55415","US",0.88524246,0,"u-s-bank-stadium","Minneapolis, MN",TRUE,"America/Chicago","https://seatgeek.com/venues/u-s-bank-stadium/tickets","U.S. Bank Stadium","Minneapolis",44.97,-93.26,"2018-08-22T15:34:15Z",FALSE,"NONE"
"241","2018-09-14","2018-09-14_16.00.11",FALSE,4347056,"normal",FALSE,"Miami Dolphins at Buffalo Bills","Dolphins at Bills","nfl","","2018-04-20T00:00:00","2018-04-20T00:47:43",0.874,"2018-12-30T18:00:00","2018-12-30T22:00:00","2018-12-30T13:00:00",FALSE,"https://seatgeek.com/dolphins-at-bills-tickets/12-30-2018-orchard-park-new-york-new-era-field/nfl/4347056",0.747,FALSE,NA,1168,87.244,584,21,68,1584,21,"2018-08-24T21:53:43Z",FALSE,"QRCODE","NY",1135,8,"New Era Field","1 Bills Drive",0,"Orchard Park, NY 14127","14127","US",0.8815085,514,"new-era-field","Orchard Park, NY",TRUE,"America/New_York","https://seatgeek.com/venues/new-era-field/tickets","New Era Field","Orchard Park",42.7737,-78.7874,"2015-08-12T16:52:53Z",FALSE,"QRCODE_TM"
"242","2018-09-14","2018-09-14_16.00.11",FALSE,4346966,"normal",FALSE,"Carolina Panthers at New Orleans Saints","Panthers at Saints","nfl","","2018-04-20T00:00:00","2018-04-20T00:47:23",0.898,"2018-12-30T18:00:00","2018-12-30T22:00:00","2018-12-30T12:00:00",TRUE,"https://seatgeek.com/panthers-at-saints-tickets/12-30-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346966",0.76,FALSE,NA,1723,249.4144,2400,80,234,1708,80,"2018-05-29T20:39:40Z",FALSE,"QRCODE","LA",128,18,"Mercedes-Benz Superdome","1500 Sugar Bowl Drive",0,"New Orleans, LA 70112","70112","US",0.8966978,622,"mercedes-benz-superdome","New Orleans, LA",TRUE,"America/Chicago","https://seatgeek.com/venues/mercedes-benz-superdome/tickets","Mercedes-Benz Superdome","New Orleans",29.9515,-90.0786,"2018-08-27T20:46:59Z",FALSE,"QRCODE_TM"
"243","2018-09-14","2018-09-14_16.00.11",FALSE,4347012,"normal",FALSE,"Jacksonville Jaguars at Houston Texans","Jaguars at Texans","nfl","","2018-04-20T00:00:00","2018-04-20T00:47:34",0.879,"2018-12-30T18:00:00","2018-12-30T22:00:00","2018-12-30T12:00:00",FALSE,"https://seatgeek.com/jaguars-at-texans-tickets/12-30-2018-houston-texas-nrg-stadium/nfl/4347012",0.744,FALSE,NA,627,202.25677,2227,49,156,1214,56,"2018-08-24T21:53:43Z",FALSE,"QRCODE","TX",41,46,"NRG Stadium","1 Reliant Park",0,"Houston, TX 77054","77054","US",0.8624192,618,"nrg-stadium","Houston, TX",TRUE,"America/Chicago","https://seatgeek.com/venues/nrg-stadium/tickets","NRG Stadium","Houston",29.6847,-95.4107,"2015-11-04T18:42:27Z",FALSE,"QRCODE_TM"
"244","2018-09-14","2018-09-14_16.00.11",FALSE,4347030,"normal",FALSE,"Dallas Cowboys at New York Giants","Cowboys at Giants","nfl","","2018-04-20T00:00:00","2018-04-20T00:47:37",0.99,"2018-12-30T18:00:00","2018-12-30T22:00:00","2018-12-30T13:00:00",FALSE,"https://seatgeek.com/cowboys-at-giants-tickets/12-30-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347030",0.84,FALSE,NA,777,387.9524,2690,155,307,1270,165,"2018-08-24T21:53:43Z",FALSE,"QRCODE","NJ",1587,18,"MetLife Stadium","1 MetLife Stadium Drive",0,"East Rutherford, NJ 07073","07073","US",0.94873494,501,"metlife-stadium","East Rutherford, NJ",TRUE,"America/New_York","https://seatgeek.com/venues/metlife-stadium/tickets","MetLife Stadium","East Rutherford",40.8142,-74.0737,"2015-09-12T14:14:07Z",FALSE,"QRCODE_TM"
"245","2018-09-14","2018-09-14_16.00.11",FALSE,4347076,"normal",FALSE,"Cincinnati Bengals at Pittsburgh Steelers","Bengals at Steelers","nfl","","2018-04-20T00:00:00","2018-04-20T00:47:46",0.877,"2018-12-30T18:00:00","2018-12-30T22:00:00","2018-12-30T13:00:00",FALSE,"https://seatgeek.com/bengals-at-steelers-tickets/12-30-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347076",0.744,FALSE,NA,905,342.32266,123594,77,167,1370,77,"2018-08-24T21:53:43Z",FALSE,"QRCODE","PA",1119,12,"Heinz Field","100 Art Rooney Avenue",0,"Pittsburgh, PA 15212","15212","US",0.9033526,508,"heinz-field","Pittsburgh, PA",TRUE,"America/New_York","https://seatgeek.com/venues/heinz-field/tickets","Heinz Field","Pittsburgh",40.4468,-80.0158,"2015-12-08T15:36:23Z",FALSE,"QRCODE_TM"
"246","2018-09-14","2018-09-14_16.00.11",FALSE,4346913,"normal",FALSE,"Detroit Lions at Green Bay Packers","Lions at Packers","nfl","","2018-04-20T00:00:00","2018-04-20T00:47:13",0.915,"2018-12-30T18:00:00","2018-12-30T22:00:00","2018-12-30T12:00:00",FALSE,"https://seatgeek.com/lions-at-packers-tickets/12-30-2018-green-bay-wisconsin-lambeau-field/nfl/4346913",0.783,FALSE,NA,706,268.20398,1077,144,235,1433,144,"2018-08-24T21:53:43Z",FALSE,"QRCODE","WI",1125,7,"Lambeau Field","1265 Lombardi Avenue",0,"Green Bay, WI 54304","54304","US",0.92909414,658,"lambeau-field","Green Bay, WI",TRUE,"America/Chicago","https://seatgeek.com/venues/lambeau-field/tickets","Lambeau Field","Green Bay",44.5013,-88.0622,"2015-09-02T22:43:34Z",FALSE,"QRCODE_TM"
"247","2018-09-14","2018-09-14_16.00.11",FALSE,4346977,"normal",FALSE,"Oakland Raiders at Kansas City Chiefs","Raiders at Chiefs","nfl","","2018-04-20T00:00:00","2018-04-20T00:47:26",0.913,"2018-12-30T18:00:00","2018-12-30T22:00:00","2018-12-30T12:00:00",FALSE,"https://seatgeek.com/raiders-at-chiefs-tickets/12-30-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346977",0.782,FALSE,NA,903,180.81728,797,56,169,1086,56,"2018-08-24T21:53:43Z",FALSE,"QRCODE","MO",1128,9,"Arrowhead Stadium","1 Arrowhead Drive",0,"Kansas City, MO 64129","64129","US",0.8827867,616,"arrowhead-stadium","Kansas City, MO",TRUE,"America/Chicago","https://seatgeek.com/venues/arrowhead-stadium/tickets","Arrowhead Stadium","Kansas City",39.0489,-94.4839,"2015-08-20T16:20:51Z",FALSE,"QRCODE_TM"
"248","2018-09-14","2018-09-14_16.00.11",FALSE,4346925,"normal",FALSE,"Atlanta Falcons at Tampa Bay Buccaneers","Falcons at Buccaneers","nfl","","2018-04-20T00:00:00","2018-04-20T00:47:15",0.892,"2018-12-30T18:00:00","2018-12-30T22:00:00","2018-12-30T13:00:00",FALSE,"https://seatgeek.com/falcons-at-buccaneers-tickets/12-30-2018-tampa-florida-raymond-james-stadium/nfl/4346925",0.761,FALSE,NA,28,196.85715,546,58,161,625,73,"2018-08-24T21:53:43Z",FALSE,"QRCODE","FL",39,15,"Raymond James Stadium","4201 North Dale Mabry Highway",0,"Tampa, FL 33607","33607","US",0.86513025,539,"raymond-james-stadium","Tampa, FL",TRUE,"America/New_York","https://seatgeek.com/venues/raymond-james-stadium/tickets","Raymond James Stadium","Tampa",27.9753,-82.5034,"2015-08-24T14:44:53Z",FALSE,"QRCODE_TM"
"249","2018-09-14","2018-09-14_16.00.11",FALSE,4347147,"normal",FALSE,"Los Angeles Chargers at Denver Broncos","Chargers at Broncos","nfl","","2018-04-20T00:00:00","2018-04-20T01:04:06",0.892,"2018-12-30T21:25:00","2018-12-31T01:25:00","2018-12-30T14:25:00",FALSE,"https://seatgeek.com/chargers-at-broncos-tickets/12-30-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347147",0.767,FALSE,NA,217,272.1152,1210,87,208,961,92,"2018-08-24T21:53:43Z",FALSE,"QRCODE","CO",1131,7,"Sports Authority Field at Mile High","1701 Bryant Street",0,"Denver, CO 80204","80204","US",0.9028296,751,"sports-authority-field-at-mile-high","Denver, CO",TRUE,"America/Denver","https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets","Sports Authority Field at Mile High","Denver",39.74,-105.02,"2015-08-07T18:39:02Z",FALSE,"QRCODE_TM"
"250","2018-09-14","2018-09-14_16.00.11",FALSE,4346938,"normal",FALSE,"San Francisco 49ers at Los Angeles Rams","49ers at Rams","nfl","","2018-04-20T00:00:00","2018-04-20T00:47:17",0.92,"2018-12-30T21:25:00","2018-12-31T01:25:00","2018-12-30T13:25:00",FALSE,"https://seatgeek.com/49ers-at-rams-tickets/12-30-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346938",0.791,FALSE,NA,988,211.4079,964,73,167,1645,73,"2018-08-24T21:53:43Z",FALSE,"QRCODE","CA",51012,12,"Los Angeles Memorial Coliseum","3911 S Figueroa St",0,"Los Angeles, CA 90037","90037","US",0.86898464,0,"los-angeles-memorial-coliseum-1","Los Angeles, CA",TRUE,"America/Los_Angeles","https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets","Los Angeles Memorial Coliseum","Los Angeles",34.0138,-118.288,"2018-08-23T17:59:28Z",FALSE,"QRCODE"
"251","2018-09-14","2018-09-14_16.00.11",FALSE,4347120,"normal",FALSE,"Arizona Cardinals at Seattle Seahawks","Cardinals at Seahawks","nfl","","2018-04-20T00:00:00","2018-04-20T00:47:54",0.904,"2018-12-30T21:25:00","2018-12-31T01:25:00","2018-12-30T13:25:00",FALSE,"https://seatgeek.com/cardinals-at-seahawks-tickets/12-30-2018-seattle-washington-centurylink-field/nfl/4347120",0.777,FALSE,NA,391,322.99744,1224,108,286,864,108,"2018-08-24T21:53:43Z",FALSE,"QRCODE","WA",339,19,"CenturyLink Field","800 Occidental Ave S",0,"Seattle, WA 98134","98134","US",0.87232786,819,"centurylink-field","Seattle, WA",TRUE,"America/Los_Angeles","https://seatgeek.com/venues/centurylink-field/tickets","CenturyLink Field","Seattle",47.6,-122.33,"2018-03-02T22:54:54Z",FALSE,"QRCODE"
