"","date","timestamp","status","score","id","visible_until_utc","url","datetime_utc","announce_date","is_open","created_at","short_title","title","time_tbd","popularity","datetime_tbd","description","type","datetime_local","date_tbd","general_admission","average_price","median_price","lowest_price_good_deals","listing_count","highest_price","lowest_price","visible_listing_count","method_accessMethod","employee_only_accessMethod","created_at_accessMethod","score_venue","name","metro_code","extended_address","id_venue","num_upcoming_events","url_venue","name_v2","timezone","country","postal_code","popularity_venue","address","has_upcoming_events","city","display_location","state","slug","lat","lon","method_AccessMethod","employee_only_AccessMethod","created_at_AccessMethod"
"146","2018-10-03","2018-10-03_16.27.34","normal",0.98,4346935,"2018-12-09T22:00:00","https://seatgeek.com/giants-at-redskins-tickets/12-9-2018-landover-maryland-fedex-field/nfl/4346935","2018-12-09T18:00:00","2018-04-20T00:00:00",FALSE,"2018-04-20T00:47:17","Giants at Redskins","New York Giants at Washington Redskins",FALSE,0.851,FALSE,"","nfl","2018-12-09T13:00:00",FALSE,NA,203.55664,169,93,715,1039,101,907,"QRCODE",FALSE,"2018-08-24T21:53:42Z",0.9333444,"FedEx Field",511,"Landover, MD 20785",35,6,"https://seatgeek.com/venues/fedex-field/tickets","FedEx Field","America/New_York","US","20785",0,"1600 Fedex Way",TRUE,"Landover","Landover, MD","MD","fedex-field",38.9071,-76.8658,"QRCODE_TM",FALSE,"2015-09-12T14:13:58Z"
"147","2018-10-03","2018-10-03_16.27.34","normal",0.884,4347059,"2018-12-09T22:00:00","https://seatgeek.com/jets-at-bills-tickets/12-9-2018-orchard-park-new-york-new-era-field/nfl/4347059","2018-12-09T18:00:00","2018-04-20T00:00:00",FALSE,"2018-04-20T00:47:43","Jets at Bills","New York Jets at Buffalo Bills",FALSE,0.777,FALSE,"","nfl","2018-12-09T13:00:00",FALSE,NA,83.29663,60,23,1335,643,23,1440,"QRCODE",FALSE,"2018-08-24T21:53:42Z",0.8815085,"New Era Field",514,"Orchard Park, NY 14127",1135,7,"https://seatgeek.com/venues/new-era-field/tickets","New Era Field","America/New_York","US","14127",0,"1 Bills Drive",TRUE,"Orchard Park","Orchard Park, NY","NY","new-era-field",42.7737,-78.7874,"QRCODE_TM",FALSE,"2015-08-12T16:52:53Z"
"148","2018-10-03","2018-10-03_16.27.34","normal",0.931,4347014,"2018-12-09T22:00:00","https://seatgeek.com/colts-at-texans-tickets/12-9-2018-houston-texas-nrg-stadium/nfl/4347014","2018-12-09T18:00:00","2018-04-20T00:00:00",FALSE,"2018-04-20T00:47:35","Colts at Texans","Indianapolis Colts at Houston Texans",FALSE,0.808,FALSE,"","nfl","2018-12-09T12:00:00",FALSE,NA,177.07607,138,30,723,2225,30,1083,"QRCODE",FALSE,"2018-08-24T21:53:42Z",0.8624192,"NRG Stadium",618,"Houston, TX 77054",41,44,"https://seatgeek.com/venues/nrg-stadium/tickets","NRG Stadium","America/Chicago","US","77054",0,"1 Reliant Park",TRUE,"Houston","Houston, TX","TX","nrg-stadium",29.6847,-95.4107,"QRCODE_TM",FALSE,"2015-11-04T18:42:27Z"
"149","2018-10-03","2018-10-03_16.27.34","normal",0.936,4346979,"2018-12-09T22:00:00","https://seatgeek.com/ravens-at-chiefs-tickets/12-9-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346979","2018-12-09T18:00:00","2018-04-20T00:00:00",FALSE,"2018-04-20T00:47:27","Ravens at Chiefs","Baltimore Ravens at Kansas City Chiefs",FALSE,0.815,FALSE,"","nfl","2018-12-09T12:00:00",FALSE,NA,135.5121,118,36,1033,968,36,1174,"QRCODE",FALSE,"2018-08-24T21:53:42Z",0.8827867,"Arrowhead Stadium",616,"Kansas City, MO 64129",1128,8,"https://seatgeek.com/venues/arrowhead-stadium/tickets","Arrowhead Stadium","America/Chicago","US","64129",0,"1 Arrowhead Drive",TRUE,"Kansas City","Kansas City, MO","MO","arrowhead-stadium",39.0489,-94.4839,"QRCODE_TM",FALSE,"2015-08-20T16:20:51Z"
"150","2018-10-03","2018-10-03_16.27.34","normal",0.927,4347107,"2018-12-10T01:05:00","https://seatgeek.com/bengals-at-chargers-tickets/12-9-2018-carson-california-stubhub-center/nfl/4347107","2018-12-09T21:05:00","2018-04-20T00:00:00",FALSE,"2018-04-20T00:47:52","Bengals at Chargers","Cincinnati Bengals at Los Angeles Chargers",FALSE,0.799,FALSE,"","nfl","2018-12-09T13:05:00",FALSE,NA,230.63023,195,119,430,1198,119,518,"QRCODE",FALSE,"2018-08-24T21:53:42Z",0.7228164,"StubHub Center",803,"Carson, CA 90746",52,12,"https://seatgeek.com/venues/stubhub-center/tickets","StubHub Center","America/Los_Angeles","US","90746",0,"18400 Avalon Blvd",TRUE,"Carson","Carson, CA","CA","stubhub-center",33.8643,-118.261,NA,NA,NA
"151","2018-10-03","2018-10-03_16.27.34","normal",0.97,4347114,"2018-12-10T01:05:00","https://seatgeek.com/broncos-at-49ers-tickets/12-9-2018-santa-clara-california-levi-s-stadium/nfl/4347114","2018-12-09T21:05:00","2018-04-20T00:00:00",FALSE,"2018-04-20T00:47:53","Broncos at 49ers","Denver Broncos at San Francisco 49ers",FALSE,0.84,FALSE,"","nfl","2018-12-09T13:05:00",FALSE,NA,201.84648,174,67,925,2989,67,1216,"QRCODE",FALSE,"2018-08-24T21:53:42Z",0.95768774,"Levi's Stadium",0,"Santa Clara, CA 95054",58670,12,"https://seatgeek.com/venues/levi-s-stadium/tickets","Levi's Stadium","America/Los_Angeles","US","95054",0,"4900 Marie P DeBartolo Way",TRUE,"Santa Clara","Santa Clara, CA","CA","levi-s-stadium",37.4023,-121.969,"QRCODE_TM",FALSE,"2015-07-10T00:00:00Z"
"152","2018-10-03","2018-10-03_16.27.34","normal",0.903,4347099,"2018-12-10T01:25:00","https://seatgeek.com/lions-at-cardinals-tickets/12-9-2018-glendale-arizona-state-farm-stadium/nfl/4347099","2018-12-09T21:25:00","2018-04-20T00:00:00",FALSE,"2018-04-20T00:47:51","Lions at Cardinals","Detroit Lions at Arizona Cardinals",FALSE,0.809,FALSE,"","nfl","2018-12-09T14:25:00",FALSE,NA,115.0951,93,21,1062,613,21,1223,"QRCODE",FALSE,"2018-08-24T21:53:42Z",0.93402725,"State Farm Stadium",753,"Glendale, AZ 85305",43,9,"https://seatgeek.com/venues/state-farm-stadium/tickets","State Farm Stadium","America/Phoenix","US","85305",0,"1 Cardinals Drive",TRUE,"Glendale","Glendale, AZ","AZ","state-farm-stadium",33.5294,-112.262,"NONE",FALSE,"2015-12-21T17:26:05Z"
"153","2018-10-03","2018-10-03_16.27.34","normal",1.004,4327919,"2018-12-10T01:25:00","https://seatgeek.com/eagles-at-cowboys-tickets/12-9-2018-arlington-texas-at-t-stadium/nfl/4327919","2018-12-09T21:25:00","2018-04-05T00:00:00",TRUE,"2018-04-05T23:08:46","Eagles at Cowboys","Philadelphia Eagles at Dallas Cowboys",FALSE,0.868,FALSE,"","nfl","2018-12-09T15:25:00",FALSE,NA,426.784,354,44,2889,4309,44,2201,"QRCODE",FALSE,"2018-04-17T22:02:33Z",0.9751414,"AT&T Stadium",623,"Arlington, TX 76011",4965,24,"https://seatgeek.com/venues/at-t-stadium/tickets","AT&T Stadium","America/Chicago","US","76011",0,"1 AT&T Way",TRUE,"Arlington","Arlington, TX","TX","at-t-stadium",32.7459,-97.0957,"QRCODE",FALSE,"2018-04-17T22:02:33Z"
"154","2018-10-03","2018-10-03_16.27.34","normal",0.923,4347151,"2018-12-10T05:20:00","https://seatgeek.com/steelers-at-raiders-tickets/12-9-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347151","2018-12-10T01:20:00","2018-04-20T00:00:00",FALSE,"2018-04-20T01:04:24","Steelers at Raiders","Pittsburgh Steelers at Oakland Raiders",FALSE,0.814,FALSE,"","nfl","2018-12-09T17:20:00",FALSE,NA,409.5,389,175,352,1794,176,657,"QRCODE",FALSE,"2018-08-24T21:53:42Z",0.7817843,"Oakland-Alameda County Coliseum",807,"Oakland, CA 94621",14,18,"https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets","Oakland-Alameda County Coliseum","America/Los_Angeles","US","94621",0,"7000 Coliseum Way",TRUE,"Oakland","Oakland, CA","CA","oakland-alameda-county-coliseum",37.7469,-122.201,"PDF417",FALSE,"2015-06-24T00:00:00Z"
"155","2018-10-03","2018-10-03_16.27.34","normal",0.927,4347123,"2018-12-11T05:15:00","https://seatgeek.com/vikings-at-seahawks-tickets/12-10-2018-seattle-washington-centurylink-field/nfl/4347123","2018-12-11T01:15:00","2018-04-20T00:00:00",FALSE,"2018-04-20T00:47:55","Vikings at Seahawks","Minnesota Vikings at Seattle Seahawks",FALSE,0.817,FALSE,"","nfl","2018-12-10T17:15:00",FALSE,NA,382.13196,361,132,341,1341,156,750,"QRCODE",FALSE,"2018-08-24T21:53:42Z",0.87232786,"CenturyLink Field",819,"Seattle, WA 98134",339,11,"https://seatgeek.com/venues/centurylink-field/tickets","CenturyLink Field","America/Los_Angeles","US","98134",0,"800 Occidental Ave S",TRUE,"Seattle","Seattle, WA","WA","centurylink-field",47.6,-122.33,"QRCODE",FALSE,"2018-03-02T22:54:54Z"
"156","2018-10-03","2018-10-03_16.27.34","normal",0.922,4346978,"2018-12-14T05:20:00","https://seatgeek.com/chargers-at-chiefs-tickets/12-13-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346978","2018-12-14T01:20:00","2018-04-20T00:00:00",FALSE,"2018-04-20T00:47:26","Chargers at Chiefs","Los Angeles Chargers at Kansas City Chiefs",FALSE,0.796,FALSE,"","nfl","2018-12-13T19:20:00",FALSE,NA,148.91125,125,42,924,968,42,1104,"QRCODE",FALSE,"2018-08-24T21:53:42Z",0.8827867,"Arrowhead Stadium",616,"Kansas City, MO 64129",1128,8,"https://seatgeek.com/venues/arrowhead-stadium/tickets","Arrowhead Stadium","America/Chicago","US","64129",0,"1 Arrowhead Drive",TRUE,"Kansas City","Kansas City, MO","MO","arrowhead-stadium",39.0489,-94.4839,"QRCODE_TM",FALSE,"2015-08-20T16:20:51Z"
"157","2018-10-03","2018-10-03_16.27.34","normal",0.945,4347015,"2018-12-16T01:30:00","https://seatgeek.com/texans-at-jets-tickets/12-15-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347015","2018-12-15T21:30:00","2018-04-20T00:00:00",FALSE,"2018-04-20T00:47:35","Texans at Jets","Houston Texans at New York Jets",FALSE,0.815,FALSE,"","nfl","2018-12-15T16:30:00",FALSE,NA,147.43262,122,28,1165,917,32,1324,"QRCODE",FALSE,"2018-08-24T21:53:42Z",0.94873494,"MetLife Stadium",501,"East Rutherford, NJ 07073",1587,15,"https://seatgeek.com/venues/metlife-stadium/tickets","MetLife Stadium","America/New_York","US","07073",0,"1 MetLife Stadium Drive",TRUE,"East Rutherford","East Rutherford, NJ","NJ","metlife-stadium",40.8142,-74.0737,"QRCODE_TM",FALSE,"2015-09-12T14:14:07Z"
"158","2018-10-03","2018-10-03_16.27.34","normal",0.902,4347135,"2018-12-16T01:30:00","https://seatgeek.com/browns-at-broncos-tickets/12-15-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347135","2018-12-15T21:30:00","2018-04-20T00:00:00",FALSE,"2018-04-20T01:04:04","Browns at Broncos","Cleveland Browns at Denver Broncos",FALSE,0.789,FALSE,"","nfl","2018-12-15T14:30:00",FALSE,NA,308.81906,238,96,105,1186,129,637,"QRCODE",FALSE,"2018-08-24T21:53:42Z",0.9028296,"Sports Authority Field at Mile High",751,"Denver, CO 80204",1131,6,"https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets","Sports Authority Field at Mile High","America/Denver","US","80204",0,"1701 Bryant Street",TRUE,"Denver","Denver, CO","CO","sports-authority-field-at-mile-high",39.74,-105.02,"QRCODE_TM",FALSE,"2015-08-07T18:39:02Z"
"159","2018-10-03","2018-10-03_16.27.34","normal",0.898,4347047,"2018-12-16T22:00:00","https://seatgeek.com/cardinals-at-falcons-tickets/12-16-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347047","2018-12-16T18:00:00","2018-04-20T00:00:00",FALSE,"2018-04-20T00:47:41","Cardinals at Falcons","Arizona Cardinals at Atlanta Falcons",FALSE,0.801,FALSE,"","nfl","2018-12-16T13:00:00",FALSE,NA,184.52313,153,64,1059,1196,66,1225,"QRCODE",FALSE,"2018-08-24T21:53:42Z",0.76958936,"Mercedes-Benz Stadium",0,"Atlanta, GA 30313",419590,19,"https://seatgeek.com/venues/mercedes-benz-stadium/tickets","Mercedes-Benz Stadium","America/New_York","US","30313",0,"35 Northside Dr NW",TRUE,"Atlanta","Atlanta, GA","GA","mercedes-benz-stadium",33.76,-84.4,"QRCODE",FALSE,"2018-08-23T20:14:46Z"
"160","2018-10-03","2018-10-03_16.27.34","normal",0.853,4347057,"2018-12-16T22:00:00","https://seatgeek.com/lions-at-bills-tickets/12-16-2018-orchard-park-new-york-new-era-field/nfl/4347057","2018-12-16T18:00:00","2018-04-20T00:00:00",FALSE,"2018-04-20T00:47:43","Lions at Bills","Detroit Lions at Buffalo Bills",FALSE,0.761,FALSE,"","nfl","2018-12-16T13:00:00",FALSE,NA,77.95351,57,24,1312,638,23,1476,"QRCODE",FALSE,"2018-08-24T21:53:42Z",0.8815085,"New Era Field",514,"Orchard Park, NY 14127",1135,7,"https://seatgeek.com/venues/new-era-field/tickets","New Era Field","America/New_York","US","14127",0,"1 Bills Drive",TRUE,"Orchard Park","Orchard Park, NY","NY","new-era-field",42.7737,-78.7874,"QRCODE_TM",FALSE,"2015-08-12T16:52:53Z"
"161","2018-10-03","2018-10-03_16.27.34","normal",0.987,4347002,"2018-12-16T22:00:00","https://seatgeek.com/packers-at-bears-tickets/12-16-2018-chicago-illinois-soldier-field/nfl/4347002","2018-12-16T18:00:00","2018-04-20T00:00:00",FALSE,"2018-04-20T00:47:32","Packers at Bears","Green Bay Packers at Chicago Bears",FALSE,0.851,FALSE,"","nfl","2018-12-16T12:00:00",FALSE,NA,501.55463,420,239,119,1350,252,734,"QRCODE",FALSE,"2018-08-24T21:53:42Z",0.940013,"Soldier Field",602,"Chicago, IL 60605",31,8,"https://seatgeek.com/venues/soldier-field/tickets","Soldier Field","America/Chicago","US","60605",0,"1410 S. Museum Campus Drive",TRUE,"Chicago","Chicago, IL","IL","soldier-field",41.8623,-87.6159,"NONE",FALSE,"2018-06-02T00:44:08Z"
"162","2018-10-03","2018-10-03_16.27.34","normal",0.965,4346955,"2018-12-16T22:00:00","https://seatgeek.com/cowboys-at-colts-tickets/12-16-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346955","2018-12-16T18:00:00","2018-04-20T00:00:00",FALSE,"2018-04-20T00:47:20","Cowboys at Colts","Dallas Cowboys at Indianapolis Colts",FALSE,0.837,FALSE,"","nfl","2018-12-16T13:00:00",FALSE,NA,303.2668,246,119,446,1983,119,938,"QRCODE",FALSE,"2018-08-24T21:53:42Z",0.9071682,"Lucas Oil Stadium",527,"Indianapolis, IN 46225",1130,12,"https://seatgeek.com/venues/lucas-oil-stadium/tickets","Lucas Oil Stadium","America/Indiana/Indianapolis","US","46225",0,"500 South Capitol Avenue",TRUE,"Indianapolis","Indianapolis, IN","IN","lucas-oil-stadium",39.7601,-86.1639,"QRCODE_TM",FALSE,"2018-09-13T22:29:37Z"
"163","2018-10-03","2018-10-03_16.27.34","normal",0.842,4347066,"2018-12-16T22:00:00","https://seatgeek.com/buccaneers-at-ravens-tickets/12-16-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347066","2018-12-16T18:00:00","2018-04-20T00:00:00",FALSE,"2018-04-20T00:47:44","Buccaneers at Ravens","Tampa Bay Buccaneers at Baltimore Ravens",FALSE,0.75,FALSE,"","nfl","2018-12-16T13:00:00",FALSE,NA,125.82725,96,35,712,573,35,1266,"QRCODE",FALSE,"2018-08-24T21:53:42Z",0.8927189,"M&T Bank Stadium",512,"Baltimore, MD 21230",1121,7,"https://seatgeek.com/venues/m-t-bank-stadium/tickets","M&T Bank Stadium","America/New_York","US","21230",0,"1101 Russell St",TRUE,"Baltimore","Baltimore, MD","MD","m-t-bank-stadium",39.2774,-76.623,"QRCODE_TM",FALSE,"2015-08-04T00:00:00Z"
"164","2018-10-03","2018-10-03_16.27.34","normal",0.911,4347144,"2018-12-16T22:00:00","https://seatgeek.com/dolphins-at-vikings-tickets/12-16-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347144","2018-12-16T18:00:00","2018-04-20T00:00:00",FALSE,"2018-04-20T01:04:05","Dolphins at Vikings","Miami Dolphins at Minnesota Vikings",FALSE,0.81,FALSE,"","nfl","2018-12-16T12:00:00",FALSE,NA,251.37012,206,102,589,1802,102,887,"QRCODE",FALSE,"2018-08-24T21:53:42Z",0.88524246,"U.S. Bank Stadium",0,"Minneapolis, MN 55415",218451,15,"https://seatgeek.com/venues/u-s-bank-stadium/tickets","U.S. Bank Stadium","America/Chicago","US","55415",0,"401 Chicago Avenue",TRUE,"Minneapolis","Minneapolis, MN","MN","u-s-bank-stadium",44.97,-93.26,"NONE",FALSE,"2018-08-22T15:34:15Z"
"165","2018-10-03","2018-10-03_16.27.34","normal",0.865,4346945,"2018-12-16T22:00:00","https://seatgeek.com/redskins-at-jaguars-tickets/12-16-2018-jacksonville-florida-everbank-field/nfl/4346945","2018-12-16T18:00:00","2018-04-20T00:00:00",FALSE,"2018-04-20T00:47:18","Redskins at Jaguars","Washington Redskins at Jacksonville Jaguars",FALSE,0.75,FALSE,"","nfl","2018-12-16T13:00:00",FALSE,NA,159.39565,127,57,642,656,60,856,"QRCODE",FALSE,"2018-08-24T21:53:42Z",0.83759147,"EverBank Field",561,"Jacksonville, FL 32202",5178,7,"https://seatgeek.com/venues/everbank-field/tickets","EverBank Field","America/New_York","US","32202",0,"1 Everbank Field Dr",TRUE,"Jacksonville","Jacksonville, FL","FL","everbank-field",30.3239,-81.6373,"QRCODE_TM",FALSE,"2015-10-17T20:03:42Z"
"166","2018-10-03","2018-10-03_16.27.34","normal",0.926,4346988,"2018-12-16T22:00:00","https://seatgeek.com/titans-at-giants-tickets/12-16-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346988","2018-12-16T18:00:00","2018-04-20T00:00:00",FALSE,"2018-04-20T00:47:29","Titans at Giants","Tennessee Titans at New York Giants",FALSE,0.798,FALSE,"","nfl","2018-12-16T13:00:00",FALSE,NA,202.08861,158,82,1027,1428,82,1346,"QRCODE",FALSE,"2018-08-24T21:53:42Z",0.94873494,"MetLife Stadium",501,"East Rutherford, NJ 07073",1587,15,"https://seatgeek.com/venues/metlife-stadium/tickets","MetLife Stadium","America/New_York","US","07073",0,"1 MetLife Stadium Drive",TRUE,"East Rutherford","East Rutherford, NJ","NJ","metlife-stadium",40.8142,-74.0737,"QRCODE_TM",FALSE,"2015-09-12T14:14:07Z"
"167","2018-10-03","2018-10-03_16.27.34","normal",0.91,4347037,"2018-12-16T22:00:00","https://seatgeek.com/raiders-at-bengals-tickets/12-16-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347037","2018-12-16T18:00:00","2018-04-20T00:00:00",FALSE,"2018-04-20T00:47:39","Raiders at Bengals","Oakland Raiders at Cincinnati Bengals",FALSE,0.787,FALSE,"","nfl","2018-12-16T13:00:00",FALSE,NA,124.96417,107,52,614,601,52,896,"QRCODE",FALSE,"2018-08-24T21:53:42Z",0.86166537,"Paul Brown Stadium",515,"Cincinnati, OH 45202",1124,7,"https://seatgeek.com/venues/paul-brown-stadium/tickets","Paul Brown Stadium","America/New_York","US","45202",0,"1 Paul Brown Stadium",TRUE,"Cincinnati","Cincinnati, OH","OH","paul-brown-stadium",39.0961,-84.5177,"QRCODE_TM",FALSE,"2015-10-09T16:14:37Z"
"168","2018-10-03","2018-10-03_16.27.34","normal",0.96,4347122,"2018-12-17T01:05:00","https://seatgeek.com/seahawks-at-49ers-tickets/12-16-2018-santa-clara-california-levi-s-stadium/nfl/4347122","2018-12-16T21:05:00","2018-04-20T00:00:00",FALSE,"2018-04-20T00:47:55","Seahawks at 49ers","Seattle Seahawks at San Francisco 49ers",FALSE,0.828,FALSE,"","nfl","2018-12-16T13:05:00",FALSE,NA,190.57579,158,70,1016,2990,76,1276,"QRCODE",FALSE,"2018-08-24T21:53:42Z",0.95768774,"Levi's Stadium",0,"Santa Clara, CA 95054",58670,12,"https://seatgeek.com/venues/levi-s-stadium/tickets","Levi's Stadium","America/Los_Angeles","US","95054",0,"4900 Marie P DeBartolo Way",TRUE,"Santa Clara","Santa Clara, CA","CA","levi-s-stadium",37.4023,-121.969,"QRCODE_TM",FALSE,"2015-07-10T00:00:00Z"
"169","2018-10-03","2018-10-03_16.27.34","normal",0.953,4347077,"2018-12-17T01:25:00","https://seatgeek.com/patriots-at-steelers-tickets/12-16-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347077","2018-12-16T21:25:00","2018-04-20T00:00:00",FALSE,"2018-04-20T00:47:46","Patriots at Steelers","New England Patriots at Pittsburgh Steelers",FALSE,0.839,FALSE,"","nfl","2018-12-16T16:25:00",FALSE,NA,435.32532,348,185,707,11030,185,1092,"QRCODE",FALSE,"2018-08-24T21:53:42Z",0.9033526,"Heinz Field",508,"Pittsburgh, PA 15212",1119,9,"https://seatgeek.com/venues/heinz-field/tickets","Heinz Field","America/New_York","US","15212",0,"100 Art Rooney Avenue",TRUE,"Pittsburgh","Pittsburgh, PA","PA","heinz-field",40.4468,-80.0158,"QRCODE_TM",FALSE,"2015-12-08T15:36:23Z"
"170","2018-10-03","2018-10-03_16.27.34","normal",0.965,4346919,"2018-12-17T05:20:00","https://seatgeek.com/eagles-at-rams-tickets/12-16-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346919","2018-12-17T01:20:00","2018-04-20T00:00:00",FALSE,"2018-04-20T00:47:14","Eagles at Rams","Philadelphia Eagles at Los Angeles Rams",FALSE,0.829,FALSE,"","nfl","2018-12-16T17:20:00",FALSE,NA,344.84503,283,122,813,1943,122,1246,"QRCODE",FALSE,"2018-08-24T21:53:42Z",0.86898464,"Los Angeles Memorial Coliseum",0,"Los Angeles, CA 90037",51012,8,"https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets","Los Angeles Memorial Coliseum","America/Los_Angeles","US","90037",0,"3911 S Figueroa St",TRUE,"Los Angeles","Los Angeles, CA","CA","los-angeles-memorial-coliseum-1",34.0138,-118.288,"QRCODE",FALSE,"2018-08-23T17:59:28Z"
"171","2018-10-03","2018-10-03_16.27.34","normal",0.906,4347035,"2018-12-18T05:15:00","https://seatgeek.com/saints-at-panthers-tickets/12-17-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347035","2018-12-18T01:15:00","2018-04-20T00:00:00",FALSE,"2018-04-20T00:47:38","Saints at Panthers","New Orleans Saints at Carolina Panthers",FALSE,0.793,FALSE,"","nfl","2018-12-17T20:15:00",FALSE,NA,226.82198,157,78,455,1422,81,917,"QRCODE",FALSE,"2018-08-24T21:53:42Z",0.8968222,"Bank of America Stadium",517,"Charlotte, NC 28202",1122,9,"https://seatgeek.com/venues/bank-of-america-stadium/tickets","Bank of America Stadium","America/New_York","US","28202",0,"800 South Mint Street",TRUE,"Charlotte","Charlotte, NC","NC","bank-of-america-stadium",35.2243,-80.8524,"QRCODE_TM",FALSE,"2015-09-25T18:23:51Z"
"172","2018-10-03","2018-10-03_16.27.34","normal",0.863,4346986,"2018-12-23T21:00:00","https://seatgeek.com/redskins-at-titans-tickets/12-23-2018-nashville-tennessee-nissan-stadium/nfl/4346986","2018-12-23T17:00:00","2018-04-20T00:00:00",FALSE,"2018-04-20T00:47:29","Redskins at Titans","Washington Redskins at Tennessee Titans",FALSE,0.747,FALSE,"","nfl","2018-12-23T12:00:00",FALSE,NA,152.77727,133,40,660,781,41,974,"QRCODE",FALSE,"2018-08-24T21:53:43Z",0.8546275,"Nissan Stadium",659,"Nashville, TN 37213",1126,16,"https://seatgeek.com/venues/nissan-stadium/tickets","Nissan Stadium","America/New_York","US","37213",0,"1 Titans Way",TRUE,"Nashville","Nashville, TN","TN","nissan-stadium",36.1665,-86.7713,"NONE",FALSE,"2015-10-19T15:09:39Z"
"173","2018-10-03","2018-10-03_16.27.34","normal",0.889,4346994,"2018-12-23T22:00:00","https://seatgeek.com/bengals-at-browns-tickets/12-23-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346994","2018-12-23T18:00:00","2018-04-20T00:00:00",FALSE,"2018-04-20T00:47:31","Bengals at Browns","Cincinnati Bengals at Cleveland Browns",FALSE,0.767,FALSE,"","nfl","2018-12-23T13:00:00",FALSE,NA,106.59985,93,35,1362,761,40,1410,"QRCODE",FALSE,"2018-08-24T21:53:43Z",0.86852187,"FirstEnergy Stadium",510,"Cleveland, OH 44114",1123,6,"https://seatgeek.com/venues/firstenergy-stadium-15/tickets","FirstEnergy Stadium","America/New_York","US","44114",0,"100 Alfred Lerner Way",TRUE,"Cleveland","Cleveland, OH","OH","firstenergy-stadium-15",41.5065,-81.7,"NONE",FALSE,"2015-11-11T20:55:31Z"
"174","2018-10-03","2018-10-03_16.27.34","normal",0.936,4347013,"2018-12-23T22:00:00","https://seatgeek.com/texans-at-eagles-tickets/12-23-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4347013","2018-12-23T18:00:00","2018-04-20T00:00:00",FALSE,"2018-04-20T00:47:35","Texans at Eagles","Houston Texans at Philadelphia Eagles",FALSE,0.804,FALSE,"","nfl","2018-12-23T13:00:00",FALSE,NA,315.5116,266,105,647,1210,141,1154,"QRCODE",FALSE,"2018-08-24T21:53:43Z",0.90542686,"Lincoln Financial Field",504,"Philadelphia, PA 19148",330,14,"https://seatgeek.com/venues/lincoln-financial-field/tickets","Lincoln Financial Field","America/New_York","US","19148",0,"1020 Pattison Ave",TRUE,"Philadelphia","Philadelphia, PA","PA","lincoln-financial-field",39.9046,-75.1675,"QRCODE_TM",FALSE,"2015-07-10T00:00:00Z"
"175","2018-10-03","2018-10-03_16.27.34","normal",0.941,4347022,"2018-12-23T22:00:00","https://seatgeek.com/vikings-at-lions-tickets/12-23-2018-detroit-michigan-ford-field/nfl/4347022","2018-12-23T18:00:00","2018-04-20T00:00:00",FALSE,"2018-04-20T00:47:36","Vikings at Lions","Minnesota Vikings at Detroit Lions",FALSE,0.827,FALSE,"","nfl","2018-12-23T13:00:00",FALSE,NA,196.41414,167,70,693,2405,70,881,"QRCODE",FALSE,"2018-08-24T21:53:43Z",0.9029952,"Ford Field",505,"Detroit, MI 48226",346,11,"https://seatgeek.com/venues/ford-field/tickets","Ford Field","America/Detroit","US","48226",0,"2000 Brush St.",TRUE,"Detroit","Detroit, MI","MI","ford-field",42.34,-83.0459,"NONE",FALSE,"2015-11-04T17:31:52Z"
"176","2018-10-03","2018-10-03_16.27.34","normal",0.904,4347085,"2018-12-23T22:00:00","https://seatgeek.com/jaguars-at-dolphins-tickets/12-23-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347085","2018-12-23T18:00:00","2018-04-20T00:00:00",FALSE,"2018-04-20T00:47:48","Jaguars at Dolphins","Jacksonville Jaguars at Miami Dolphins",FALSE,0.769,FALSE,"","nfl","2018-12-23T13:00:00",FALSE,NA,188.09608,142,51,281,902,56,876,"QRCODE",FALSE,"2018-08-24T21:53:43Z",0.8378203,"Hard Rock Stadium",528,"Miami Gardens, FL 33056",29,35,"https://seatgeek.com/venues/hard-rock-stadium/tickets","Hard Rock Stadium","America/New_York","US","33056",0,"347 Don Shula Dr.",TRUE,"Miami Gardens","Miami Gardens, FL","FL","hard-rock-stadium",25.96,-80.24,"NONE",FALSE,"2017-10-03T18:58:44Z"
