"","date","timestamp","short_title","status","created_at","visible_until_utc","datetime_tbd","id","is_open","time_tbd","title","announce_date","type","description","score","popularity","url","datetime_local","date_tbd","datetime_utc","general_admission","lowest_price_good_deals","median_price","average_price","visible_listing_count","lowest_price","listing_count","highest_price","method_accessMethod","employee_only_accessMethod","created_at_accessMethod","name","postal_code","score_venue","num_upcoming_events","id_venue","slug","city","state","name_v2","display_location","extended_address","metro_code","country","address","popularity_venue","url_venue","timezone","has_upcoming_events","lon","lat","method_AccessMethod","employee_only_AccessMethod","created_at_AccessMethod"
"104","2018-09-23","2018-09-23_17.19.58","Jaguars at Colts","normal","2018-04-20T00:47:22","2018-11-11T22:00:00",FALSE,4346958,FALSE,FALSE,"Jacksonville Jaguars at Indianapolis Colts","2018-04-20T00:00:00","nfl","",0.901,0.87,"https://seatgeek.com/jaguars-at-colts-tickets/11-11-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346958","2018-11-11T13:00:00",FALSE,"2018-11-11T18:00:00",NA,34,90,108.59633,1017,34,654,868,"QRCODE",FALSE,"2018-08-24T21:53:40Z","Lucas Oil Stadium","46225",0.9071682,14,1130,"lucas-oil-stadium","Indianapolis","IN","Lucas Oil Stadium","Indianapolis, IN","Indianapolis, IN 46225",527,"US","500 South Capitol Avenue",0,"https://seatgeek.com/venues/lucas-oil-stadium/tickets","America/Indiana/Indianapolis",TRUE,-86.1639,39.7601,"QRCODE_TM",FALSE,"2018-09-13T22:29:37Z"
"105","2018-09-23","2018-09-23_17.19.58","Redskins at Buccaneers","normal","2018-04-20T00:47:16","2018-11-11T22:00:00",FALSE,4346930,FALSE,FALSE,"Washington Redskins at Tampa Bay Buccaneers","2018-04-20T00:00:00","nfl","",0.904,0.864,"https://seatgeek.com/redskins-at-buccaneers-tickets/11-11-2018-tampa-florida-raymond-james-stadium/nfl/4346930","2018-11-11T13:00:00",FALSE,"2018-11-11T18:00:00",NA,78,181,202.90909,397,86,22,434,"QRCODE",FALSE,"2018-08-24T21:53:40Z","Raymond James Stadium","33607",0.86513025,15,39,"raymond-james-stadium","Tampa","FL","Raymond James Stadium","Tampa, FL","Tampa, FL 33607",539,"US","4201 North Dale Mabry Highway",0,"https://seatgeek.com/venues/raymond-james-stadium/tickets","America/New_York",TRUE,-82.5034,27.9753,"QRCODE_TM",FALSE,"2015-08-24T14:44:53Z"
"106","2018-09-23","2018-09-23_17.19.58","Bills at Jets","normal","2018-04-20T00:47:43","2018-11-11T22:00:00",FALSE,4347060,FALSE,FALSE,"Buffalo Bills at New York Jets","2018-04-20T00:00:00","nfl","",0.953,0.904,"https://seatgeek.com/bills-at-jets-tickets/11-11-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347060","2018-11-11T13:00:00",FALSE,"2018-11-11T18:00:00",NA,46,142,173.48927,1252,51,885,908,"QRCODE",FALSE,"2018-08-24T21:53:40Z","MetLife Stadium","07073",0.94873494,16,1587,"metlife-stadium","East Rutherford","NJ","MetLife Stadium","East Rutherford, NJ","East Rutherford, NJ 07073",501,"US","1 MetLife Stadium Drive",0,"https://seatgeek.com/venues/metlife-stadium/tickets","America/New_York",TRUE,-74.0737,40.8142,"QRCODE_TM",FALSE,"2015-09-12T14:14:07Z"
"107","2018-09-23","2018-09-23_17.19.58","Falcons at Browns","normal","2018-04-20T00:47:31","2018-11-11T22:00:00",FALSE,4346996,FALSE,FALSE,"Atlanta Falcons at Cleveland Browns","2018-04-20T00:00:00","nfl","",0.893,0.863,"https://seatgeek.com/falcons-at-browns-tickets/11-11-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346996","2018-11-11T13:00:00",FALSE,"2018-11-11T18:00:00",NA,36,97,115.76257,1310,41,994,1172,"QRCODE",FALSE,"2018-08-24T21:53:40Z","FirstEnergy Stadium","44114",0.86852187,6,1123,"firstenergy-stadium-15","Cleveland","OH","FirstEnergy Stadium","Cleveland, OH","Cleveland, OH 44114",510,"US","100 Alfred Lerner Way",0,"https://seatgeek.com/venues/firstenergy-stadium-15/tickets","America/New_York",TRUE,-81.7,41.5065,"NONE",FALSE,"2015-11-11T20:55:31Z"
"108","2018-09-23","2018-09-23_17.19.58","Dolphins at Packers","normal","2018-04-20T00:47:13","2018-11-11T22:00:00",FALSE,4346912,FALSE,FALSE,"Miami Dolphins at Green Bay Packers","2018-04-20T00:00:00","nfl","",0.955,0.912,"https://seatgeek.com/dolphins-at-packers-tickets/11-11-2018-green-bay-wisconsin-lambeau-field/nfl/4346912","2018-11-11T12:00:00",FALSE,"2018-11-11T18:00:00",NA,180,420,426.64566,530,253,127,718,"QRCODE",FALSE,"2018-08-24T21:53:40Z","Lambeau Field","54304",0.92909414,6,1125,"lambeau-field","Green Bay","WI","Lambeau Field","Green Bay, WI","Green Bay, WI 54304",658,"US","1265 Lombardi Avenue",0,"https://seatgeek.com/venues/lambeau-field/tickets","America/Chicago",TRUE,-88.0622,44.5013,"QRCODE_TM",FALSE,"2015-09-02T22:43:34Z"
"109","2018-09-23","2018-09-23_17.19.58","Chargers at Raiders","normal","2018-04-20T00:47:56","2018-11-12T01:05:00",FALSE,4347130,FALSE,FALSE,"Los Angeles Chargers at Oakland Raiders","2018-04-20T00:00:00","nfl","",0.92,0.877,"https://seatgeek.com/chargers-at-raiders-tickets/11-11-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347130","2018-11-11T13:05:00",FALSE,"2018-11-11T21:05:00",NA,82,184,199.78993,802,82,457,588,"QRCODE",FALSE,"2018-08-24T21:53:40Z","Oakland-Alameda County Coliseum","94621",0.7817843,22,14,"oakland-alameda-county-coliseum","Oakland","CA","Oakland-Alameda County Coliseum","Oakland, CA","Oakland, CA 94621",807,"US","7000 Coliseum Way",0,"https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets","America/Los_Angeles",TRUE,-122.201,37.7469,"PDF417",FALSE,"2015-06-24T00:00:00Z"
"110","2018-09-23","2018-09-23_17.19.58","Seahawks at Rams","normal","2018-04-20T00:47:14","2018-11-12T01:25:00",FALSE,4346920,FALSE,FALSE,"Seattle Seahawks at Los Angeles Rams","2018-04-20T00:00:00","nfl","",0.936,0.892,"https://seatgeek.com/seahawks-at-rams-tickets/11-11-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346920","2018-11-11T13:25:00",FALSE,"2018-11-11T21:25:00",NA,51,142,192.02507,1377,54,718,922,"QRCODE",FALSE,"2018-08-24T21:53:40Z","Los Angeles Memorial Coliseum","90037",0.86898464,10,51012,"los-angeles-memorial-coliseum-1","Los Angeles","CA","Los Angeles Memorial Coliseum","Los Angeles, CA","Los Angeles, CA 90037",0,"US","3911 S Figueroa St",0,"https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets","America/Los_Angeles",TRUE,-118.288,34.0138,"QRCODE",FALSE,"2018-08-23T17:59:28Z"
"111","2018-09-23","2018-09-23_17.19.58","Alex G with Half Waif","normal","2018-08-23T20:13:51","2018-11-12T04:00:00",FALSE,4500554,FALSE,FALSE,"Alex G with Half Waif","2018-08-23T00:00:00","concert","",0.457,0.517,"https://seatgeek.com/alex-g-with-half-waif-tickets/tampa-florida-crowbar-2-2018-11-11-7-pm/concert/4500554","2018-11-11T19:00:00",FALSE,"2018-11-12T00:00:00",TRUE,NA,244,235.42857,1,102,14,584,NA,NA,NA,"Crowbar","33605",0.42424366,34,3160,"crowbar-2","Tampa","FL","Crowbar","Tampa, FL","Tampa, FL 33605",539,"US","1812 North 17th Street",0,"https://seatgeek.com/venues/crowbar-2/tickets","America/New_York",TRUE,-82.4406,27.9608,NA,NA,NA
"112","2018-09-23","2018-09-23_17.19.58","Cowboys at Eagles","normal","2018-04-20T00:47:38","2018-11-12T05:20:00",FALSE,4347031,FALSE,FALSE,"Dallas Cowboys at Philadelphia Eagles","2018-04-20T00:00:00","nfl","",0.998,0.941,"https://seatgeek.com/cowboys-at-eagles-tickets/11-11-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4347031","2018-11-11T20:20:00",FALSE,"2018-11-12T01:20:00",NA,149,457,496.95792,1007,194,404,1346,"QRCODE",FALSE,"2018-08-24T21:53:40Z","Lincoln Financial Field","19148",0.90542686,16,330,"lincoln-financial-field","Philadelphia","PA","Lincoln Financial Field","Philadelphia, PA","Philadelphia, PA 19148",504,"US","1020 Pattison Ave",0,"https://seatgeek.com/venues/lincoln-financial-field/tickets","America/New_York",TRUE,-75.1675,39.9046,"QRCODE_TM",FALSE,"2015-07-10T00:00:00Z"
"113","2018-09-23","2018-09-23_17.19.58","Giants at 49ers","normal","2018-04-20T00:47:54","2018-11-13T05:15:00",FALSE,4347117,FALSE,FALSE,"New York Giants at San Francisco 49ers","2018-04-20T00:00:00","nfl","",0.961,0.91,"https://seatgeek.com/giants-at-49ers-tickets/11-12-2018-santa-clara-california-levi-s-stadium/nfl/4347117","2018-11-12T17:15:00",FALSE,"2018-11-13T01:15:00",NA,84,200,229.83983,1172,89,974,3694,"QRCODE",FALSE,"2018-08-24T21:53:40Z","Levi's Stadium","95054",0.95768774,13,58670,"levi-s-stadium","Santa Clara","CA","Levi's Stadium","Santa Clara, CA","Santa Clara, CA 95054",0,"US","4900 Marie P DeBartolo Way",0,"https://seatgeek.com/venues/levi-s-stadium/tickets","America/Los_Angeles",TRUE,-121.969,37.4023,"QRCODE_TM",FALSE,"2015-07-10T00:00:00Z"
"114","2018-09-23","2018-09-23_17.19.58","Packers at Seahawks","normal","2018-04-20T00:47:56","2018-11-16T05:20:00",FALSE,4347126,FALSE,FALSE,"Green Bay Packers at Seattle Seahawks","2018-04-20T00:00:00","nfl","",1.002,0.942,"https://seatgeek.com/packers-at-seahawks-tickets/11-15-2018-seattle-washington-centurylink-field/nfl/4347126","2018-11-15T17:20:00",FALSE,"2018-11-16T01:20:00",NA,238,452,532.0879,567,238,182,1597,"QRCODE",FALSE,"2018-08-24T21:53:40Z","CenturyLink Field","98134",0.87232786,13,339,"centurylink-field","Seattle","WA","CenturyLink Field","Seattle, WA","Seattle, WA 98134",819,"US","800 Occidental Ave S",0,"https://seatgeek.com/venues/centurylink-field/tickets","America/Los_Angeles",TRUE,-122.33,47.6,"QRCODE",FALSE,"2018-03-02T22:54:54Z"
"115","2018-09-23","2018-09-23_17.19.58","South Alabama at Louisiana","normal","2018-02-28T15:00:12","2018-11-18T02:00:00",FALSE,4281956,FALSE,FALSE,"South Alabama Jaguars at Louisiana Ragin Cajuns Football","2018-02-28T00:00:00","ncaa_football","",0.468,0.5,"https://seatgeek.com/south-alabama-jaguars-at-louisiana-ragin-cajuns-football-tickets/ncaa-football/2018-11-17-4-pm/4281956","2018-11-17T16:00:00",FALSE,"2018-11-17T22:00:00",NA,53,57,64.5125,47,54,80,103,NA,NA,NA,"Cajun Field","70506",0.43303972,4,2796,"cajun-field","Lafayette","LA","Cajun Field","Lafayette, LA","Lafayette, LA 70506",642,"US","201 Rhienhardt Drive",0,"https://seatgeek.com/venues/cajun-field/tickets","America/Chicago",TRUE,-92.04,30.22,NA,NA,NA
"116","2018-09-23","2018-09-23_17.19.58","Bengals at Ravens","normal","2018-04-20T00:47:45","2018-11-18T22:00:00",FALSE,4347068,FALSE,FALSE,"Cincinnati Bengals at Baltimore Ravens","2018-04-20T00:00:00","nfl","",0.878,0.84,"https://seatgeek.com/bengals-at-ravens-tickets/11-18-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347068","2018-11-18T13:00:00",FALSE,"2018-11-18T18:00:00",NA,40,101,129.69846,1172,40,650,553,"QRCODE",FALSE,"2018-08-24T21:53:40Z","M&T Bank Stadium","21230",0.8927189,8,1121,"m-t-bank-stadium","Baltimore","MD","M&T Bank Stadium","Baltimore, MD","Baltimore, MD 21230",512,"US","1101 Russell St",0,"https://seatgeek.com/venues/m-t-bank-stadium/tickets","America/New_York",TRUE,-76.623,39.2774,"QRCODE_TM",FALSE,"2015-08-04T00:00:00Z"
"117","2018-09-23","2018-09-23_17.19.58","Vikings at Bears","normal","2018-04-20T00:47:32","2018-11-18T22:00:00",FALSE,4347005,FALSE,FALSE,"Minnesota Vikings at Chicago Bears","2018-04-20T00:00:00","nfl","",0.951,0.9,"https://seatgeek.com/vikings-at-bears-tickets/11-18-2018-chicago-illinois-soldier-field/nfl/4347005","2018-11-18T12:00:00",FALSE,"2018-11-18T18:00:00",NA,139,320,368.73572,858,139,140,1197,"QRCODE",FALSE,"2018-08-24T21:53:40Z","Soldier Field","60605",0.940013,9,31,"soldier-field","Chicago","IL","Soldier Field","Chicago, IL","Chicago, IL 60605",602,"US","1410 S. Museum Campus Drive",0,"https://seatgeek.com/venues/soldier-field/tickets","America/Chicago",TRUE,-87.6159,41.8623,"NONE",FALSE,"2018-06-02T00:44:08Z"
"118","2018-09-23","2018-09-23_17.19.58","Panthers at Lions","normal","2018-04-20T00:47:37","2018-11-18T22:00:00",FALSE,4347025,FALSE,FALSE,"Carolina Panthers at Detroit Lions","2018-04-20T00:00:00","nfl","",0.956,0.912,"https://seatgeek.com/panthers-at-lions-tickets/11-18-2018-detroit-michigan-ford-field/nfl/4347025","2018-11-18T13:00:00",FALSE,"2018-11-18T18:00:00",NA,41,127,156.3267,978,67,704,2392,"QRCODE",FALSE,"2018-08-24T21:53:40Z","Ford Field","48226",0.9029952,12,346,"ford-field","Detroit","MI","Ford Field","Detroit, MI","Detroit, MI 48226",505,"US","2000 Brush St.",0,"https://seatgeek.com/venues/ford-field/tickets","America/Detroit",TRUE,-83.0459,42.34,"NONE",FALSE,"2015-11-04T17:31:52Z"
"119","2018-09-23","2018-09-23_17.19.58","Cowboys at Falcons","normal","2018-04-20T00:47:41","2018-11-18T22:00:00",FALSE,4347049,FALSE,FALSE,"Dallas Cowboys at Atlanta Falcons","2018-04-20T00:00:00","nfl","",0.997,0.942,"https://seatgeek.com/cowboys-at-falcons-tickets/11-18-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347049","2018-11-18T13:00:00",FALSE,"2018-11-18T18:00:00",NA,219,394,463.9913,1050,219,691,2206,"QRCODE",FALSE,"2018-08-24T21:53:40Z","Mercedes-Benz Stadium","30313",0.76958936,20,419590,"mercedes-benz-stadium","Atlanta","GA","Mercedes-Benz Stadium","Atlanta, GA","Atlanta, GA 30313",0,"US","35 Northside Dr NW",0,"https://seatgeek.com/venues/mercedes-benz-stadium/tickets","America/New_York",TRUE,-84.4,33.76,"QRCODE",FALSE,"2018-08-23T20:14:46Z"
"120","2018-09-23","2018-09-23_17.19.58","Eagles at Saints","normal","2018-04-20T00:47:25","2018-11-18T22:00:00",FALSE,4346969,TRUE,FALSE,"Philadelphia Eagles at New Orleans Saints","2018-04-20T00:00:00","nfl","",0.951,0.905,"https://seatgeek.com/eagles-at-saints-tickets/11-18-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346969","2018-11-18T12:00:00",FALSE,"2018-11-18T18:00:00",NA,162,358,380.25168,1237,180,1347,3000,"QRCODE",FALSE,"2018-05-29T20:39:16Z","Mercedes-Benz Superdome","70112",0.8966978,17,128,"mercedes-benz-superdome","New Orleans","LA","Mercedes-Benz Superdome","New Orleans, LA","New Orleans, LA 70112",622,"US","1500 Sugar Bowl Drive",0,"https://seatgeek.com/venues/mercedes-benz-superdome/tickets","America/Chicago",TRUE,-90.0786,29.9515,"QRCODE_TM",FALSE,"2018-08-27T20:46:59Z"
"121","2018-09-23","2018-09-23_17.19.58","Titans at Colts","normal","2018-04-20T00:47:22","2018-11-18T22:00:00",FALSE,4346957,FALSE,FALSE,"Tennessee Titans at Indianapolis Colts","2018-04-20T00:00:00","nfl","",0.901,0.867,"https://seatgeek.com/titans-at-colts-tickets/11-18-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346957","2018-11-18T13:00:00",FALSE,"2018-11-18T18:00:00",NA,30,78,103.33106,1086,30,734,441,"QRCODE",FALSE,"2018-08-24T21:53:40Z","Lucas Oil Stadium","46225",0.9071682,14,1130,"lucas-oil-stadium","Indianapolis","IN","Lucas Oil Stadium","Indianapolis, IN","Indianapolis, IN 46225",527,"US","500 South Capitol Avenue",0,"https://seatgeek.com/venues/lucas-oil-stadium/tickets","America/Indiana/Indianapolis",TRUE,-86.1639,39.7601,"QRCODE_TM",FALSE,"2018-09-13T22:29:37Z"
"122","2018-09-23","2018-09-23_17.19.58","Buccaneers at Giants","normal","2018-04-20T00:47:16","2018-11-18T22:00:00",FALSE,4346929,FALSE,FALSE,"Tampa Bay Buccaneers at New York Giants","2018-04-20T00:00:00","nfl","",0.946,0.895,"https://seatgeek.com/buccaneers-at-giants-tickets/11-18-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346929","2018-11-18T13:00:00",FALSE,"2018-11-18T18:00:00",NA,96,NA,256.17,NA,96,612,1488,"QRCODE",FALSE,"2018-08-24T21:53:40Z","MetLife Stadium","07073",0.94873494,16,1587,"metlife-stadium","East Rutherford","NJ","MetLife Stadium","East Rutherford, NJ","East Rutherford, NJ 07073",501,"US","1 MetLife Stadium Drive",0,"https://seatgeek.com/venues/metlife-stadium/tickets","America/New_York",TRUE,-74.0737,40.8142,"QRCODE_TM",FALSE,"2015-09-12T14:14:07Z"
"123","2018-09-23","2018-09-23_17.19.58","Texans at Redskins","normal","2018-04-20T00:47:17","2018-11-18T22:00:00",FALSE,4346939,FALSE,FALSE,"Houston Texans at Washington Redskins","2018-04-20T00:00:00","nfl","",0.953,0.907,"https://seatgeek.com/texans-at-redskins-tickets/11-18-2018-landover-maryland-fedex-field/nfl/4346939","2018-11-18T13:00:00",FALSE,"2018-11-18T18:00:00",NA,79,151,168.03772,1203,80,875,465,"QRCODE",FALSE,"2018-08-24T21:53:40Z","FedEx Field","20785",0.9333444,7,35,"fedex-field","Landover","MD","FedEx Field","Landover, MD","Landover, MD 20785",511,"US","1600 Fedex Way",0,"https://seatgeek.com/venues/fedex-field/tickets","America/New_York",TRUE,-76.8658,38.9071,"QRCODE_TM",FALSE,"2015-09-12T14:13:58Z"
"124","2018-09-23","2018-09-23_17.19.58","Broncos at Chargers","normal","2018-04-20T00:47:52","2018-11-19T01:05:00",FALSE,4347110,FALSE,FALSE,"Denver Broncos at Los Angeles Chargers","2018-04-20T00:00:00","nfl","",0.981,0.919,"https://seatgeek.com/broncos-at-chargers-tickets/11-18-2018-carson-california-stubhub-center/nfl/4347110","2018-11-18T13:05:00",FALSE,"2018-11-18T21:05:00",NA,179,233,274.82886,534,179,409,738,"QRCODE",FALSE,"2018-08-24T21:53:40Z","StubHub Center","90746",0.7228164,15,52,"stubhub-center","Carson","CA","StubHub Center","Carson, CA","Carson, CA 90746",803,"US","18400 Avalon Blvd",0,"https://seatgeek.com/venues/stubhub-center/tickets","America/Los_Angeles",TRUE,-118.261,33.8643,NA,NA,NA
"125","2018-09-23","2018-09-23_17.19.58","Raiders at Cardinals","normal","2018-04-20T00:47:51","2018-11-19T01:05:00",FALSE,4347100,FALSE,FALSE,"Oakland Raiders at Arizona Cardinals","2018-04-20T00:00:00","nfl","",0.969,0.922,"https://seatgeek.com/raiders-at-cardinals-tickets/11-18-2018-glendale-arizona-state-farm-stadium/nfl/4347100","2018-11-18T14:05:00",FALSE,"2018-11-18T21:05:00",NA,104,243,263.2628,903,109,548,851,"QRCODE",FALSE,"2018-08-24T21:53:40Z","State Farm Stadium","85305",0.93402725,11,43,"state-farm-stadium","Glendale","AZ","State Farm Stadium","Glendale, AZ","Glendale, AZ 85305",753,"US","1 Cardinals Drive",0,"https://seatgeek.com/venues/state-farm-stadium/tickets","America/Phoenix",TRUE,-112.262,33.5294,"NONE",FALSE,"2015-12-21T17:26:05Z"
"126","2018-09-23","2018-09-23_17.19.58","Steelers at Jaguars","normal","2018-04-20T00:47:19","2018-11-19T05:20:00",FALSE,4346947,FALSE,FALSE,"Pittsburgh Steelers at Jacksonville Jaguars","2018-04-20T00:00:00","nfl","",0.912,0.862,"https://seatgeek.com/steelers-at-jaguars-tickets/11-18-2018-jacksonville-florida-everbank-field/nfl/4346947","2018-11-18T20:20:00",FALSE,"2018-11-19T01:20:00",NA,138,307,347.58963,826,138,463,789,"QRCODE",FALSE,"2018-08-24T21:53:40Z","EverBank Field","32202",0.83759147,9,5178,"everbank-field","Jacksonville","FL","EverBank Field","Jacksonville, FL","Jacksonville, FL 32202",561,"US","1 Everbank Field Dr",0,"https://seatgeek.com/venues/everbank-field/tickets","America/New_York",TRUE,-81.6373,30.3239,"QRCODE_TM",FALSE,"2015-10-17T20:03:42Z"
"127","2018-09-23","2018-09-23_17.19.58","Chiefs at Rams","normal","2018-04-20T01:04:04","2018-11-20T05:15:00",FALSE,4347137,FALSE,FALSE,"Kansas City Chiefs at Los Angeles Rams","2018-04-20T00:00:00","nfl","",0.961,0.908,"https://seatgeek.com/chiefs-at-rams-tickets/11-19-2018-mexico-city-mexico-estadio-azteca-2/nfl/4347137","2018-11-19T19:15:00",FALSE,"2018-11-20T01:15:00",NA,NA,NA,NA,NA,NA,NA,NA,"QRCODE",FALSE,"2018-08-24T21:53:40Z","Estadio Azteca","04950",0,1,41952,"estadio-azteca-2","Mexico City",NA,"Estadio Azteca","Mexico City, Mexico","Mexico City, Mexico",0,"Mexico","Calzada de Tlalpan 3665",0,"https://seatgeek.com/venues/estadio-azteca-2/tickets","America/Mexico_City",TRUE,-99.15,19.3,NA,NA,NA
"128","2018-09-23","2018-09-23_17.19.58","Bears at Lions","normal","2018-04-20T00:47:36","2018-11-22T21:30:00",FALSE,4347024,FALSE,FALSE,"Chicago Bears at Detroit Lions","2018-04-20T00:00:00","nfl","",0.971,0.921,"https://seatgeek.com/bears-at-lions-tickets/11-22-2018-detroit-michigan-ford-field/nfl/4347024","2018-11-22T12:30:00",FALSE,"2018-11-22T17:30:00",NA,97,180,220.72684,885,97,626,2392,"QRCODE",FALSE,"2018-08-24T21:53:40Z","Ford Field","48226",0.9029952,12,346,"ford-field","Detroit","MI","Ford Field","Detroit, MI","Detroit, MI 48226",505,"US","2000 Brush St.",0,"https://seatgeek.com/venues/ford-field/tickets","America/Detroit",TRUE,-83.0459,42.34,"NONE",FALSE,"2015-11-04T17:31:52Z"
"129","2018-09-23","2018-09-23_17.19.58","Redskins at Cowboys","normal","2018-04-05T23:08:47","2018-11-23T01:30:00",FALSE,4327921,TRUE,FALSE,"Washington Redskins at Dallas Cowboys","2018-04-05T00:00:00","nfl","",1.016,0.951,"https://seatgeek.com/redskins-at-cowboys-tickets/11-22-2018-arlington-texas-at-t-stadium/nfl/4327921","2018-11-22T15:30:00",FALSE,"2018-11-22T21:30:00",NA,37,322,390.082,2560,37,3097,3375,"QRCODE",FALSE,"2018-04-17T22:02:33Z","AT&T Stadium","76011",0.9751414,23,4965,"at-t-stadium","Arlington","TX","AT&T Stadium","Arlington, TX","Arlington, TX 76011",623,"US","1 AT&T Way",0,"https://seatgeek.com/venues/at-t-stadium/tickets","America/Chicago",TRUE,-97.0957,32.7459,"QRCODE",FALSE,"2018-04-17T22:02:33Z"
"130","2018-09-23","2018-09-23_17.19.58","Falcons at Saints","normal","2018-04-20T00:47:24","2018-11-23T05:20:00",FALSE,4346968,TRUE,FALSE,"Atlanta Falcons at New Orleans Saints","2018-04-20T00:00:00","nfl","",0.925,0.876,"https://seatgeek.com/falcons-at-saints-tickets/11-22-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346968","2018-11-22T19:20:00",FALSE,"2018-11-23T01:20:00",NA,120,299,321.40707,1186,120,1329,4200,"QRCODE",FALSE,"2018-05-29T20:39:22Z","Mercedes-Benz Superdome","70112",0.8966978,17,128,"mercedes-benz-superdome","New Orleans","LA","Mercedes-Benz Superdome","New Orleans, LA","New Orleans, LA 70112",622,"US","1500 Sugar Bowl Drive",0,"https://seatgeek.com/venues/mercedes-benz-superdome/tickets","America/Chicago",TRUE,-90.0786,29.9515,"QRCODE_TM",FALSE,"2018-08-27T20:46:59Z"
"131","2018-09-23","2018-09-23_17.19.58","Coastal Carolina at South Alabama","normal","2018-02-28T15:00:16","2018-11-24T00:00:00",FALSE,4281983,FALSE,FALSE,"Coastal Carolina Chanticleers at South Alabama Jaguars Football","2018-02-28T00:00:00","ncaa_football","",0.293,0.344,"https://seatgeek.com/coastal-carolina-chanticleers-at-south-alabama-jaguars-football-tickets/ncaa-football/2018-11-23-2-pm/4281983","2018-11-23T14:00:00",FALSE,"2018-11-23T20:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ladd Peebles Stadium","36604",0.50177634,5,3716,"ladd-peebles-stadium","Mobile","AL","Ladd Peebles Stadium","Mobile, AL","Mobile, AL 36604",686,"US","1621 Virginia St.",0,"https://seatgeek.com/venues/ladd-peebles-stadium/tickets","America/Chicago",TRUE,-88.0761,30.6748,NA,NA,NA
"132","2018-09-23","2018-09-23_17.19.58","Browns at Bengals","normal","2018-04-20T00:47:39","2018-11-25T22:00:00",FALSE,4347039,FALSE,FALSE,"Cleveland Browns at Cincinnati Bengals","2018-04-20T00:00:00","nfl","",0.91,0.86,"https://seatgeek.com/browns-at-bengals-tickets/11-25-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347039","2018-11-25T13:00:00",FALSE,"2018-11-25T18:00:00",NA,60,102,114.83613,851,56,537,423,"QRCODE",FALSE,"2018-08-24T21:53:40Z","Paul Brown Stadium","45202",0.86166537,7,1124,"paul-brown-stadium","Cincinnati","OH","Paul Brown Stadium","Cincinnati, OH","Cincinnati, OH 45202",515,"US","1 Paul Brown Stadium",0,"https://seatgeek.com/venues/paul-brown-stadium/tickets","America/New_York",TRUE,-84.5177,39.0961,"QRCODE_TM",FALSE,"2015-10-09T16:14:37Z"
"133","2018-09-23","2018-09-23_17.19.58","Jaguars at Bills","normal","2018-04-20T00:47:43","2018-11-25T22:00:00",FALSE,4347058,FALSE,FALSE,"Jacksonville Jaguars at Buffalo Bills","2018-04-20T00:00:00","nfl","",0.905,0.861,"https://seatgeek.com/jaguars-at-bills-tickets/11-25-2018-orchard-park-new-york-new-era-field/nfl/4347058","2018-11-25T13:00:00",FALSE,"2018-11-25T18:00:00",NA,26,72,94.14957,1492,27,1277,640,"QRCODE",FALSE,"2018-08-24T21:53:41Z","New Era Field","14127",0.8815085,7,1135,"new-era-field","Orchard Park","NY","New Era Field","Orchard Park, NY","Orchard Park, NY 14127",514,"US","1 Bills Drive",0,"https://seatgeek.com/venues/new-era-field/tickets","America/New_York",TRUE,-78.7874,42.7737,"QRCODE_TM",FALSE,"2015-08-12T16:52:53Z"
"134","2018-09-23","2018-09-23_17.19.58","Giants at Eagles","normal","2018-04-20T00:47:14","2018-11-25T22:00:00",FALSE,4346918,FALSE,FALSE,"New York Giants at Philadelphia Eagles","2018-04-20T00:00:00","nfl","",0.982,0.922,"https://seatgeek.com/giants-at-eagles-tickets/11-25-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4346918","2018-11-25T13:00:00",FALSE,"2018-11-25T18:00:00",NA,139,345,413.438,1032,142,395,1242,"QRCODE",FALSE,"2018-08-24T21:53:40Z","Lincoln Financial Field","19148",0.90542686,16,330,"lincoln-financial-field","Philadelphia","PA","Lincoln Financial Field","Philadelphia, PA","Philadelphia, PA 19148",504,"US","1020 Pattison Ave",0,"https://seatgeek.com/venues/lincoln-financial-field/tickets","America/New_York",TRUE,-75.1675,39.9046,"QRCODE_TM",FALSE,"2015-07-10T00:00:00Z"
