"","date","timestamp","status","date_tbd","type","id","score","datetime_tbd","datetime_local","visible_until_utc","url","created_at","description","popularity","is_open","announce_date","datetime_utc","short_title","title","time_tbd","general_admission","highest_price","average_price","lowest_price_good_deals","lowest_price","listing_count","median_price","visible_listing_count","method_accessMethod","employee_only_accessMethod","created_at_accessMethod","num_upcoming_events","popularity_venue","name","score_venue","slug","city","extended_address","metro_code","has_upcoming_events","name_v2","country","address","postal_code","display_location","url_venue","state","timezone","id_venue","lon","lat","method_AccessMethod","employee_only_AccessMethod","created_at_AccessMethod"
"126","2018-10-17","2018-10-17_11.03.14","normal",FALSE,"nfl",4347135,0.884,FALSE,"2018-12-15T14:30:00","2018-12-16T01:30:00","https://seatgeek.com/browns-at-broncos-tickets/12-15-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347135","2018-04-20T01:04:04","",0.843,FALSE,"2018-04-20T00:00:00","2018-12-15T21:30:00","Browns at Broncos","Cleveland Browns at Denver Broncos",FALSE,NA,1198,325.7264,89,144,106,280,1469,"QRCODE",FALSE,"2018-08-24T21:53:42Z",6,0,"Sports Authority Field at Mile High",0.9028296,"sports-authority-field-at-mile-high","Denver","Denver, CO 80204",751,TRUE,"Sports Authority Field at Mile High","US","1701 Bryant Street","80204","Denver, CO","https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets","CO","America/Denver",1131,-105.02,39.74,"QRCODE_TM",FALSE,"2015-08-07T18:39:02Z"
"127","2018-10-17","2018-10-17_11.03.14","normal",FALSE,"nfl",4347047,0.907,FALSE,"2018-12-16T13:00:00","2018-12-16T22:00:00","https://seatgeek.com/cardinals-at-falcons-tickets/12-16-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347047","2018-04-20T00:47:41","",0.862,FALSE,"2018-04-20T00:00:00","2018-12-16T18:00:00","Cardinals at Falcons","Arizona Cardinals at Atlanta Falcons",FALSE,NA,1194,167.91916,48,53,1002,136,2255,"QRCODE",FALSE,"2018-08-24T21:53:42Z",16,0,"Mercedes-Benz Stadium",0.76958936,"mercedes-benz-stadium","Atlanta","Atlanta, GA 30313",0,TRUE,"Mercedes-Benz Stadium","US","441 M.L.K. Jr Dr NW","30313","Atlanta, GA","https://seatgeek.com/venues/mercedes-benz-stadium/tickets","GA","America/New_York",419590,-84.4,33.76,"QRCODE",FALSE,"2018-08-23T20:14:46Z"
"128","2018-10-17","2018-10-17_11.03.14","normal",FALSE,"nfl",4347057,0.868,FALSE,"2018-12-16T13:00:00","2018-12-16T22:00:00","https://seatgeek.com/lions-at-bills-tickets/12-16-2018-orchard-park-new-york-new-era-field/nfl/4347057","2018-04-20T00:47:43","",0.824,FALSE,"2018-04-20T00:00:00","2018-12-16T18:00:00","Lions at Bills","Detroit Lions at Buffalo Bills",FALSE,NA,636,74.27216,17,17,1297,53,1951,"QRCODE",FALSE,"2018-08-24T21:53:42Z",6,0,"New Era Field",0.8815085,"new-era-field","Orchard Park","Orchard Park, NY 14127",514,TRUE,"New Era Field","US","1 Bills Drive","14127","Orchard Park, NY","https://seatgeek.com/venues/new-era-field/tickets","NY","America/New_York",1135,-78.7874,42.7737,"QRCODE_TM",FALSE,"2015-08-12T16:52:53Z"
"129","2018-10-17","2018-10-17_11.03.14","normal",FALSE,"nfl",4347002,0.968,FALSE,"2018-12-16T12:00:00","2018-12-16T22:00:00","https://seatgeek.com/packers-at-bears-tickets/12-16-2018-chicago-illinois-soldier-field/nfl/4347002","2018-04-20T00:47:32","",0.9,FALSE,"2018-04-20T00:00:00","2018-12-16T18:00:00","Packers at Bears","Green Bay Packers at Chicago Bears",FALSE,NA,1336,507.34427,185,271,122,440,1329,"QRCODE",FALSE,"2018-08-24T21:53:42Z",8,0,"Soldier Field",0.940013,"soldier-field","Chicago","Chicago, IL 60605",602,TRUE,"Soldier Field","US","1410 S. Museum Campus Drive","60605","Chicago, IL","https://seatgeek.com/venues/soldier-field/tickets","IL","America/Chicago",31,-87.6159,41.8623,"NONE",FALSE,"2018-06-02T00:44:08Z"
"130","2018-10-17","2018-10-17_11.03.14","normal",FALSE,"nfl",4346955,0.94,FALSE,"2018-12-16T13:00:00","2018-12-16T22:00:00","https://seatgeek.com/cowboys-at-colts-tickets/12-16-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346955","2018-04-20T00:47:20","",0.886,FALSE,"2018-04-20T00:00:00","2018-12-16T18:00:00","Cowboys at Colts","Dallas Cowboys at Indianapolis Colts",FALSE,NA,1955,303.87524,116,116,497,243,1109,"QRCODE",FALSE,"2018-08-24T21:53:42Z",12,0,"Lucas Oil Stadium",0.9071682,"lucas-oil-stadium","Indianapolis","Indianapolis, IN 46225",527,TRUE,"Lucas Oil Stadium","US","500 South Capitol Avenue","46225","Indianapolis, IN","https://seatgeek.com/venues/lucas-oil-stadium/tickets","IN","America/Indiana/Indianapolis",1130,-86.1639,39.7601,"QRCODE_TM",FALSE,"2018-09-13T22:29:37Z"
"131","2018-10-17","2018-10-17_11.03.14","normal",FALSE,"nfl",4347066,0.863,FALSE,"2018-12-16T13:00:00","2018-12-16T22:00:00","https://seatgeek.com/buccaneers-at-ravens-tickets/12-16-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347066","2018-04-20T00:47:44","",0.816,FALSE,"2018-04-20T00:00:00","2018-12-16T18:00:00","Buccaneers at Ravens","Tampa Bay Buccaneers at Baltimore Ravens",FALSE,NA,571,121.62641,33,35,795,96,2154,"QRCODE",FALSE,"2018-08-24T21:53:42Z",6,0,"M&T Bank Stadium",0.8927189,"m-t-bank-stadium","Baltimore","Baltimore, MD 21230",512,TRUE,"M&T Bank Stadium","US","1101 Russell St","21230","Baltimore, MD","https://seatgeek.com/venues/m-t-bank-stadium/tickets","MD","America/New_York",1121,-76.623,39.2774,"QRCODE_TM",FALSE,"2015-08-04T00:00:00Z"
"132","2018-10-17","2018-10-17_11.03.14","normal",FALSE,"nfl",4346945,0.837,FALSE,"2018-12-16T13:00:00","2018-12-16T22:00:00","https://seatgeek.com/redskins-at-jaguars-tickets/12-16-2018-jacksonville-florida-tiaa-bank-field/nfl/4346945","2018-04-20T00:47:18","",0.793,FALSE,"2018-04-20T00:00:00","2018-12-16T18:00:00","Redskins at Jaguars","Washington Redskins at Jacksonville Jaguars",FALSE,NA,654,143.2576,48,48,625,111,1082,"QRCODE",FALSE,"2018-08-24T21:53:42Z",7,0,"TIAA Bank Field",0.83759147,"tiaa-bank-field","Jacksonville","Jacksonville, FL 32202",561,TRUE,"TIAA Bank Field","US","1 Everbank Field Dr","32202","Jacksonville, FL","https://seatgeek.com/venues/tiaa-bank-field/tickets","FL","America/New_York",5178,-81.6373,30.3239,"QRCODE_TM",FALSE,"2015-10-17T20:03:42Z"
"133","2018-10-17","2018-10-17_11.03.14","normal",FALSE,"nfl",4347144,0.937,FALSE,"2018-12-16T12:00:00","2018-12-16T22:00:00","https://seatgeek.com/dolphins-at-vikings-tickets/12-16-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347144","2018-04-20T01:04:05","",0.883,FALSE,"2018-04-20T00:00:00","2018-12-16T18:00:00","Dolphins at Vikings","Miami Dolphins at Minnesota Vikings",FALSE,NA,1794,256.28256,108,108,499,210,1542,"QRCODE",FALSE,"2018-08-24T21:53:42Z",14,0,"U.S. Bank Stadium",0.88524246,"u-s-bank-stadium","Minneapolis","Minneapolis, MN 55415",0,TRUE,"U.S. Bank Stadium","US","401 Chicago Avenue","55415","Minneapolis, MN","https://seatgeek.com/venues/u-s-bank-stadium/tickets","MN","America/Chicago",218451,-93.26,44.97,"NONE",FALSE,"2018-08-22T15:34:15Z"
"134","2018-10-17","2018-10-17_11.03.14","normal",FALSE,"nfl",4347037,0.899,FALSE,"2018-12-16T13:00:00","2018-12-16T22:00:00","https://seatgeek.com/raiders-at-bengals-tickets/12-16-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347037","2018-04-20T00:47:39","",0.844,FALSE,"2018-04-20T00:00:00","2018-12-16T18:00:00","Raiders at Bengals","Oakland Raiders at Cincinnati Bengals",FALSE,NA,1169,129.42809,50,50,584,105,1008,"QRCODE",FALSE,"2018-08-24T21:53:42Z",5,0,"Paul Brown Stadium",0.86166537,"paul-brown-stadium","Cincinnati","Cincinnati, OH 45202",515,TRUE,"Paul Brown Stadium","US","1 Paul Brown Stadium","45202","Cincinnati, OH","https://seatgeek.com/venues/paul-brown-stadium/tickets","OH","America/New_York",1124,-84.5177,39.0961,"QRCODE_TM",FALSE,"2015-10-09T16:14:37Z"
"135","2018-10-17","2018-10-17_11.03.14","normal",FALSE,"nfl",4346988,0.908,FALSE,"2018-12-16T13:00:00","2018-12-16T22:00:00","https://seatgeek.com/titans-at-giants-tickets/12-16-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346988","2018-04-20T00:47:29","",0.85,FALSE,"2018-04-20T00:00:00","2018-12-16T18:00:00","Titans at Giants","Tennessee Titans at New York Giants",FALSE,NA,1217,177.03938,63,63,965,139,2264,"QRCODE",FALSE,"2018-08-24T21:53:42Z",12,0,"MetLife Stadium",0.94873494,"metlife-stadium","East Rutherford","East Rutherford, NJ 07073",501,TRUE,"MetLife Stadium","US","1 MetLife Stadium Drive","07073","East Rutherford, NJ","https://seatgeek.com/venues/metlife-stadium/tickets","NJ","America/New_York",1587,-74.0737,40.8142,"QRCODE_TM",FALSE,"2015-09-12T14:14:07Z"
"136","2018-10-17","2018-10-17_11.03.14","normal",FALSE,"nfl",4347122,0.933,FALSE,"2018-12-16T13:05:00","2018-12-17T01:05:00","https://seatgeek.com/seahawks-at-49ers-tickets/12-16-2018-santa-clara-california-levi-s-stadium/nfl/4347122","2018-04-20T00:47:55","",0.871,FALSE,"2018-04-20T00:00:00","2018-12-16T21:05:00","Seahawks at 49ers","Seattle Seahawks at San Francisco 49ers",FALSE,NA,2988,165.35153,58,62,1081,142,2185,"QRCODE",FALSE,"2018-08-24T21:53:42Z",10,0,"Levi's Stadium",0.95768774,"levi-s-stadium","Santa Clara","Santa Clara, CA 95054",0,TRUE,"Levi's Stadium","US","4900 Marie P DeBartolo Way","95054","Santa Clara, CA","https://seatgeek.com/venues/levi-s-stadium/tickets","CA","America/Los_Angeles",58670,-121.969,37.4023,"QRCODE_TM",FALSE,"2015-07-10T00:00:00Z"
"137","2018-10-17","2018-10-17_11.03.14","normal",FALSE,"nfl",4347077,0.966,FALSE,"2018-12-16T16:25:00","2018-12-17T01:25:00","https://seatgeek.com/patriots-at-steelers-tickets/12-16-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347077","2018-04-20T00:47:46","",0.901,FALSE,"2018-04-20T00:00:00","2018-12-16T21:25:00","Patriots at Steelers","New England Patriots at Pittsburgh Steelers",FALSE,NA,10974,431.0125,187,200,640,347,1858,"QRCODE",FALSE,"2018-08-24T21:53:42Z",7,0,"Heinz Field",0.9033526,"heinz-field","Pittsburgh","Pittsburgh, PA 15212",508,TRUE,"Heinz Field","US","100 Art Rooney Avenue","15212","Pittsburgh, PA","https://seatgeek.com/venues/heinz-field/tickets","PA","America/New_York",1119,-80.0158,40.4468,"QRCODE",FALSE,"2018-10-04T12:42:28Z"
"138","2018-10-17","2018-10-17_11.03.14","normal",FALSE,"nfl",4346919,0.933,FALSE,"2018-12-16T17:20:00","2018-12-17T05:20:00","https://seatgeek.com/eagles-at-rams-tickets/12-16-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346919","2018-04-20T00:47:14","",0.868,FALSE,"2018-04-20T00:00:00","2018-12-17T01:20:00","Eagles at Rams","Philadelphia Eagles at Los Angeles Rams",FALSE,NA,1940,357.13992,118,118,636,271,1686,"QRCODE",FALSE,"2018-08-24T21:53:42Z",8,0,"Los Angeles Memorial Coliseum",0.86898464,"los-angeles-memorial-coliseum-1","Los Angeles","Los Angeles, CA 90037",0,TRUE,"Los Angeles Memorial Coliseum","US","3911 S Figueroa St","90037","Los Angeles, CA","https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets","CA","America/Los_Angeles",51012,-118.288,34.0138,"QRCODE",FALSE,"2018-08-23T17:59:28Z"
"139","2018-10-17","2018-10-17_11.03.14","normal",FALSE,"nfl",4347035,0.911,FALSE,"2018-12-17T20:15:00","2018-12-18T05:15:00","https://seatgeek.com/saints-at-panthers-tickets/12-17-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347035","2018-04-20T00:47:38","",0.847,FALSE,"2018-04-20T00:00:00","2018-12-18T01:15:00","Saints at Panthers","New Orleans Saints at Carolina Panthers",FALSE,NA,1024,235.70708,81,81,594,167,1741,"QRCODE",FALSE,"2018-08-24T21:53:42Z",9,0,"Bank of America Stadium",0.8968222,"bank-of-america-stadium","Charlotte","Charlotte, NC 28202",517,TRUE,"Bank of America Stadium","US","800 South Mint Street","28202","Charlotte, NC","https://seatgeek.com/venues/bank-of-america-stadium/tickets","NC","America/New_York",1122,-80.8524,35.2243,"QRCODE_TM",FALSE,"2015-09-25T18:23:51Z"
"140","2018-10-17","2018-10-17_11.03.14","normal",FALSE,"nfl",4346986,0.845,FALSE,"2018-12-23T12:00:00","2018-12-23T21:00:00","https://seatgeek.com/redskins-at-titans-tickets/12-23-2018-nashville-tennessee-nissan-stadium/nfl/4346986","2018-04-20T00:47:29","",0.797,FALSE,"2018-04-20T00:00:00","2018-12-23T17:00:00","Redskins at Titans","Washington Redskins at Tennessee Titans",FALSE,NA,780,143.85219,35,43,663,125,1589,"QRCODE",FALSE,"2018-08-24T21:53:43Z",16,0,"Nissan Stadium",0.8546275,"nissan-stadium","Nashville","Nashville, TN 37213",659,TRUE,"Nissan Stadium","US","1 Titans Way","37213","Nashville, TN","https://seatgeek.com/venues/nissan-stadium/tickets","TN","America/New_York",1126,-86.7713,36.1665,"NONE",FALSE,"2015-10-19T15:09:39Z"
"141","2018-10-17","2018-10-17_11.03.14","normal",FALSE,"nfl",4346994,0.872,FALSE,"2018-12-23T13:00:00","2018-12-23T22:00:00","https://seatgeek.com/bengals-at-browns-tickets/12-23-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346994","2018-04-20T00:47:31","",0.824,FALSE,"2018-04-20T00:00:00","2018-12-23T18:00:00","Bengals at Browns","Cincinnati Bengals at Cleveland Browns",FALSE,NA,760,103.76504,37,39,1247,88,1721,"QRCODE",FALSE,"2018-08-24T21:53:43Z",5,0,"FirstEnergy Stadium",0.86852187,"firstenergy-stadium-15","Cleveland","Cleveland, OH 44114",510,TRUE,"FirstEnergy Stadium","US","100 Alfred Lerner Way","44114","Cleveland, OH","https://seatgeek.com/venues/firstenergy-stadium-15/tickets","OH","America/New_York",1123,-81.7,41.5065,"NONE",FALSE,"2015-11-11T20:55:31Z"
"142","2018-10-17","2018-10-17_11.03.14","normal",FALSE,"nfl",4347013,0.915,FALSE,"2018-12-23T13:00:00","2018-12-23T22:00:00","https://seatgeek.com/texans-at-eagles-tickets/12-23-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4347013","2018-04-20T00:47:35","",0.853,FALSE,"2018-04-20T00:00:00","2018-12-23T18:00:00","Texans at Eagles","Houston Texans at Philadelphia Eagles",FALSE,NA,2245,312.24106,104,139,531,265,1789,"QRCODE",FALSE,"2018-08-24T21:53:43Z",13,0,"Lincoln Financial Field",0.90542686,"lincoln-financial-field","Philadelphia","Philadelphia, PA 19148",504,TRUE,"Lincoln Financial Field","US","1020 Pattison Ave","19148","Philadelphia, PA","https://seatgeek.com/venues/lincoln-financial-field/tickets","PA","America/New_York",330,-75.1675,39.9046,"QRCODE_TM",FALSE,"2015-07-10T00:00:00Z"
"143","2018-10-17","2018-10-17_11.03.14","normal",FALSE,"nfl",4347022,0.942,FALSE,"2018-12-23T13:00:00","2018-12-23T22:00:00","https://seatgeek.com/vikings-at-lions-tickets/12-23-2018-detroit-michigan-ford-field/nfl/4347022","2018-04-20T00:47:36","",0.881,FALSE,"2018-04-20T00:00:00","2018-12-23T18:00:00","Vikings at Lions","Minnesota Vikings at Detroit Lions",FALSE,NA,903,181.97667,71,73,643,159,846,"QRCODE",FALSE,"2018-08-24T21:53:43Z",11,0,"Ford Field",0.9029952,"ford-field","Detroit","Detroit, MI 48226",505,TRUE,"Ford Field","US","2000 Brush St.","48226","Detroit, MI","https://seatgeek.com/venues/ford-field/tickets","MI","America/Detroit",346,-83.0459,42.34,"NONE",FALSE,"2015-11-04T17:31:52Z"
"144","2018-10-17","2018-10-17_11.03.14","normal",FALSE,"nfl",4347085,0.882,FALSE,"2018-12-23T13:00:00","2018-12-23T22:00:00","https://seatgeek.com/jaguars-at-dolphins-tickets/12-23-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347085","2018-04-20T00:47:48","",0.819,FALSE,"2018-04-20T00:00:00","2018-12-23T18:00:00","Jaguars at Dolphins","Jacksonville Jaguars at Miami Dolphins",FALSE,NA,901,164.74208,56,62,221,140,1491,"QRCODE",FALSE,"2018-08-24T21:53:43Z",32,0,"Hard Rock Stadium",0.8378203,"hard-rock-stadium","Miami Gardens","Miami Gardens, FL 33056",528,TRUE,"Hard Rock Stadium","US","347 Don Shula Dr.","33056","Miami Gardens, FL","https://seatgeek.com/venues/hard-rock-stadium/tickets","FL","America/New_York",29,-80.24,25.96,"NONE",FALSE,"2017-10-03T18:58:44Z"
"145","2018-10-17","2018-10-17_11.03.14","normal",FALSE,"nfl",4347046,0.907,FALSE,"2018-12-23T13:00:00","2018-12-23T22:00:00","https://seatgeek.com/falcons-at-panthers-tickets/12-23-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347046","2018-04-20T00:47:41","",0.844,FALSE,"2018-04-20T00:00:00","2018-12-23T18:00:00","Falcons at Panthers","Atlanta Falcons at Carolina Panthers",FALSE,NA,1025,237.34688,78,78,689,172,1706,"QRCODE",FALSE,"2018-08-24T21:53:43Z",9,0,"Bank of America Stadium",0.8968222,"bank-of-america-stadium","Charlotte","Charlotte, NC 28202",517,TRUE,"Bank of America Stadium","US","800 South Mint Street","28202","Charlotte, NC","https://seatgeek.com/venues/bank-of-america-stadium/tickets","NC","America/New_York",1122,-80.8524,35.2243,"QRCODE_TM",FALSE,"2015-09-25T18:23:51Z"
"146","2018-10-17","2018-10-17_11.03.14","normal",FALSE,"nfl",4346959,0.978,FALSE,"2018-12-23T13:00:00","2018-12-23T22:00:00","https://seatgeek.com/packers-at-jets-tickets/12-23-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346959","2018-04-20T00:47:22","",0.898,FALSE,"2018-04-20T00:00:00","2018-12-23T18:00:00","Packers at Jets","Green Bay Packers at New York Jets",FALSE,NA,1343,260.2128,91,91,766,223,1455,"QRCODE",FALSE,"2018-08-24T21:53:43Z",12,0,"MetLife Stadium",0.94873494,"metlife-stadium","East Rutherford","East Rutherford, NJ 07073",501,TRUE,"MetLife Stadium","US","1 MetLife Stadium Drive","07073","East Rutherford, NJ","https://seatgeek.com/venues/metlife-stadium/tickets","NJ","America/New_York",1587,-74.0737,40.8142,"QRCODE_TM",FALSE,"2015-09-12T14:14:07Z"
"147","2018-10-17","2018-10-17_11.03.14","normal",FALSE,"nfl",4346954,0.893,FALSE,"2018-12-23T13:00:00","2018-12-23T22:00:00","https://seatgeek.com/giants-at-colts-tickets/12-23-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346954","2018-04-20T00:47:20","",0.84,FALSE,"2018-04-20T00:00:00","2018-12-23T18:00:00","Giants at Colts","New York Giants at Indianapolis Colts",FALSE,NA,571,112.09689,32,32,836,90,1246,"QRCODE",FALSE,"2018-08-24T21:53:42Z",12,0,"Lucas Oil Stadium",0.9071682,"lucas-oil-stadium","Indianapolis","Indianapolis, IN 46225",527,TRUE,"Lucas Oil Stadium","US","500 South Capitol Avenue","46225","Indianapolis, IN","https://seatgeek.com/venues/lucas-oil-stadium/tickets","IN","America/Indiana/Indianapolis",1130,-86.1639,39.7601,"QRCODE_TM",FALSE,"2018-09-13T22:29:37Z"
"148","2018-10-17","2018-10-17_11.03.14","normal",FALSE,"nfl",4347093,0.936,FALSE,"2018-12-23T13:00:00","2018-12-23T22:00:00","https://seatgeek.com/bills-at-patriots-tickets/12-23-2018-foxborough-massachusetts-gillette-stadium/nfl/4347093","2018-04-20T00:47:50","",0.878,FALSE,"2018-04-20T00:00:00","2018-12-23T18:00:00","Bills at Patriots","Buffalo Bills at New England Patriots",FALSE,NA,1115,347.46414,172,172,237,279,955,"QRCODE",FALSE,"2018-08-24T21:53:43Z",11,0,"Gillette Stadium",0.8983344,"gillette-stadium","Foxborough","Foxborough, MA 02035",506,TRUE,"Gillette Stadium","US","1 Patriot Place","02035","Foxborough, MA","https://seatgeek.com/venues/gillette-stadium/tickets","MA","America/New_York",33,-71.2674,42.0906,"NONE",FALSE,"2018-08-22T15:36:58Z"
"149","2018-10-17","2018-10-17_11.03.14","normal",FALSE,"nfl",4327918,0.946,FALSE,"2018-12-23T12:00:00","2018-12-23T22:00:00","https://seatgeek.com/buccaneers-at-cowboys-tickets/12-23-2018-arlington-texas-at-t-stadium/nfl/4327918","2018-04-05T23:08:46","",0.877,TRUE,"2018-04-05T00:00:00","2018-12-23T18:00:00","Buccaneers at Cowboys","Tampa Bay Buccaneers at Dallas Cowboys",FALSE,NA,6059,259.95383,NA,NA,4181,201,3008,"QRCODE_TM",FALSE,"2018-10-06T23:29:11Z",17,0,"AT&T Stadium",0.9751414,"at-t-stadium","Arlington","Arlington, TX 76011",623,TRUE,"AT&T Stadium","US","1 AT&T Way","76011","Arlington, TX","https://seatgeek.com/venues/at-t-stadium/tickets","TX","America/Chicago",4965,-97.0957,32.7459,"QRCODE_TM",FALSE,"2018-10-06T23:29:11Z"
"150","2018-10-17","2018-10-17_11.03.14","normal",FALSE,"nfl",4347097,0.889,FALSE,"2018-12-23T14:05:00","2018-12-24T01:05:00","https://seatgeek.com/rams-at-cardinals-tickets/12-23-2018-glendale-arizona-state-farm-stadium/nfl/4347097","2018-04-20T00:47:50","",0.837,FALSE,"2018-04-20T00:00:00","2018-12-23T21:05:00","Rams at Cardinals","Los Angeles Rams at Arizona Cardinals",FALSE,NA,6040,120.48637,26,26,1137,92,1771,"QRCODE",FALSE,"2018-08-24T21:53:43Z",10,0,"State Farm Stadium",0.93402725,"state-farm-stadium","Glendale","Glendale, AZ 85305",753,TRUE,"State Farm Stadium","US","1 Cardinals Drive","85305","Glendale, AZ","https://seatgeek.com/venues/state-farm-stadium/tickets","AZ","America/Phoenix",43,-112.262,33.5294,"NONE",FALSE,"2015-12-21T17:26:05Z"
"151","2018-10-17","2018-10-17_11.03.14","normal",FALSE,"nfl",4347106,0.927,FALSE,"2018-12-23T13:05:00","2018-12-24T01:05:00","https://seatgeek.com/ravens-at-chargers-tickets/12-23-2018-carson-california-stubhub-center/nfl/4347106","2018-04-20T00:47:52","",0.852,FALSE,"2018-04-20T00:00:00","2018-12-23T21:05:00","Ravens at Chargers","Baltimore Ravens at Los Angeles Chargers",FALSE,NA,611,241.04697,133,134,362,204,670,"QRCODE",FALSE,"2018-08-24T21:53:43Z",10,0,"StubHub Center",0.7228164,"stubhub-center","Carson","Carson, CA 90746",803,TRUE,"StubHub Center","US","18400 Avalon Blvd","90746","Carson, CA","https://seatgeek.com/venues/stubhub-center/tickets","CA","America/Los_Angeles",52,-118.261,33.8643,NA,NA,NA
"152","2018-10-17","2018-10-17_11.03.14","normal",FALSE,"nfl",4347116,0.965,FALSE,"2018-12-23T13:05:00","2018-12-24T01:05:00","https://seatgeek.com/bears-at-49ers-tickets/12-23-2018-santa-clara-california-levi-s-stadium/nfl/4347116","2018-04-20T00:47:54","",0.889,FALSE,"2018-04-20T00:00:00","2018-12-23T21:05:00","Bears at 49ers","Chicago Bears at San Francisco 49ers",FALSE,NA,2989,184.9282,67,68,1156,175,2226,"QRCODE",FALSE,"2018-08-24T21:53:43Z",10,0,"Levi's Stadium",0.95768774,"levi-s-stadium","Santa Clara","Santa Clara, CA 95054",0,TRUE,"Levi's Stadium","US","4900 Marie P DeBartolo Way","95054","Santa Clara, CA","https://seatgeek.com/venues/levi-s-stadium/tickets","CA","America/Los_Angeles",58670,-121.969,37.4023,"QRCODE_TM",FALSE,"2015-07-10T00:00:00Z"
"153","2018-10-17","2018-10-17_11.03.14","normal",FALSE,"nfl",4346967,0.929,FALSE,"2018-12-23T15:25:00","2018-12-24T01:25:00","https://seatgeek.com/steelers-at-saints-tickets/12-23-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346967","2018-04-20T00:47:24","",0.863,TRUE,"2018-04-20T00:00:00","2018-12-23T21:25:00","Steelers at Saints","Pittsburgh Steelers at New Orleans Saints",FALSE,NA,2400,355.49298,140,140,1355,337,1255,"QRCODE",FALSE,"2018-05-29T20:39:33Z",15,0,"Mercedes-Benz Superdome",0.8966978,"mercedes-benz-superdome","New Orleans","New Orleans, LA 70112",622,TRUE,"Mercedes-Benz Superdome","US","1500 Sugar Bowl Drive","70112","New Orleans, LA","https://seatgeek.com/venues/mercedes-benz-superdome/tickets","LA","America/Chicago",128,-90.0786,29.9515,"QRCODE_TM",FALSE,"2018-08-27T20:46:59Z"
"154","2018-10-17","2018-10-17_11.03.14","normal",FALSE,"nfl",4347121,0.92,FALSE,"2018-12-23T17:20:00","2018-12-24T05:20:00","https://seatgeek.com/chiefs-at-seahawks-tickets/12-23-2018-seattle-washington-centurylink-field/nfl/4347121","2018-04-20T00:47:55","",0.852,FALSE,"2018-04-20T00:00:00","2018-12-24T01:20:00","Chiefs at Seahawks","Kansas City Chiefs at Seattle Seahawks",FALSE,NA,1165,338.2035,129,129,344,308,1876,"QRCODE",FALSE,"2018-08-24T21:53:43Z",8,0,"CenturyLink Field",0.87232786,"centurylink-field","Seattle","Seattle, WA 98134",819,TRUE,"CenturyLink Field","US","800 Occidental Ave S","98134","Seattle, WA","https://seatgeek.com/venues/centurylink-field/tickets","WA","America/Los_Angeles",339,-122.33,47.6,"QRCODE",FALSE,"2018-03-02T22:54:54Z"
"155","2018-10-17","2018-10-17_11.03.14","normal",FALSE,"nfl",4347150,0.911,FALSE,"2018-12-24T17:15:00","2018-12-25T05:15:00","https://seatgeek.com/broncos-at-raiders-tickets/12-24-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347150","2018-04-20T01:04:24","",0.839,FALSE,"2018-04-20T00:00:00","2018-12-25T01:15:00","Broncos at Raiders","Denver Broncos at Oakland Raiders",FALSE,NA,2091,178.0082,49,49,854,168,2004,"QRCODE",FALSE,"2018-08-24T21:53:43Z",9,0,"Oakland-Alameda County Coliseum",0.7817843,"oakland-alameda-county-coliseum","Oakland","Oakland, CA 94621",807,TRUE,"Oakland-Alameda County Coliseum","US","7000 Coliseum Way","94621","Oakland, CA","https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets","CA","America/Los_Angeles",14,-122.201,37.7469,"PDF417",FALSE,"2015-06-24T00:00:00Z"
"156","2018-10-17","2018-10-17_11.03.14","normal",FALSE,"nfl",4346984,0.858,FALSE,"2018-12-30T12:00:00","2018-12-30T21:00:00","https://seatgeek.com/colts-at-titans-tickets/12-30-2018-nashville-tennessee-nissan-stadium/nfl/4346984","2018-04-20T00:47:28","",0.802,FALSE,"2018-04-20T00:00:00","2018-12-30T17:00:00","Colts at Titans","Indianapolis Colts at Tennessee Titans",FALSE,NA,647,133.30592,38,38,608,110,1598,"QRCODE",FALSE,"2018-08-24T21:53:43Z",16,0,"Nissan Stadium",0.8546275,"nissan-stadium","Nashville","Nashville, TN 37213",659,TRUE,"Nissan Stadium","US","1 Titans Way","37213","Nashville, TN","https://seatgeek.com/venues/nissan-stadium/tickets","TN","America/New_York",1126,-86.7713,36.1665,"NONE",FALSE,"2015-10-19T15:09:39Z"
