"","date","timestamp","is_open","url","id","datetime_utc","visible_until_utc","status","score","time_tbd","date_tbd","datetime_local","datetime_tbd","popularity","type","description","created_at","announce_date","title","short_title","general_admission","lowest_price","highest_price","listing_count","average_price","visible_listing_count","lowest_price_good_deals","median_price","created_at_accessMethod","method_accessMethod","employee_only_accessMethod","name_v2","timezone","has_upcoming_events","id_venue","num_upcoming_events","score_venue","extended_address","metro_code","name","state","city","display_location","slug","address","popularity_venue","url_venue","country","postal_code","lon","lat","created_at_AccessMethod","method_AccessMethod","employee_only_AccessMethod"
"27","2018-09-17","2018-09-17_11.00.14",FALSE,"https://seatgeek.com/texans-at-colts-tickets/9-30-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346962",4346962,"2018-09-30T17:00:00","2018-09-30T21:00:00","normal",0.86,FALSE,FALSE,"2018-09-30T13:00:00",FALSE,0.884,"nfl","","2018-04-20T00:47:22","2018-04-20T00:00:00","Houston Texans at Indianapolis Colts","Texans at Colts",NA,27,932,541,104.103516,970,27,82,"2018-08-24T20:46:39Z","QRCODE",FALSE,"Lucas Oil Stadium","America/Indiana/Indianapolis",TRUE,1130,12,0.9071682,"Indianapolis, IN 46225",527,"Lucas Oil Stadium","IN","Indianapolis","Indianapolis, IN","lucas-oil-stadium","500 South Capitol Avenue",0,"https://seatgeek.com/venues/lucas-oil-stadium/tickets","US","46225",-86.1639,39.7601,"2018-09-13T22:29:37Z","QRCODE_TM",FALSE
"28","2018-09-17","2018-09-17_11.00.14",TRUE,"https://seatgeek.com/lions-at-cowboys-tickets/9-30-2018-arlington-texas-at-t-stadium/nfl/4327924",4327924,"2018-09-30T17:00:00","2018-09-30T21:00:00","normal",0.974,FALSE,FALSE,"2018-09-30T12:00:00",FALSE,0.97,"nfl","","2018-04-05T23:08:47","2018-04-05T00:00:00","Detroit Lions at Dallas Cowboys","Lions at Cowboys",NA,22,2142,2772,282.43326,2442,20,235,"2018-04-17T22:02:33Z","QRCODE",FALSE,"AT&T Stadium","America/Chicago",TRUE,4965,21,0.9751414,"Arlington, TX 76011",623,"AT&T Stadium","TX","Arlington","Arlington, TX","at-t-stadium","1 AT&T Way",0,"https://seatgeek.com/venues/at-t-stadium/tickets","US","76011",-97.0957,32.7459,"2018-04-17T22:02:33Z","QRCODE",FALSE
"29","2018-09-17","2018-09-17_11.00.14",FALSE,"https://seatgeek.com/jets-at-jaguars-tickets/9-30-2018-jacksonville-florida-everbank-field/nfl/4346949",4346949,"2018-09-30T17:00:00","2018-09-30T21:00:00","normal",0.842,FALSE,FALSE,"2018-09-30T13:00:00",FALSE,0.873,"nfl","","2018-04-20T00:47:19","2018-04-20T00:00:00","New York Jets at Jacksonville Jaguars","Jets at Jaguars",NA,56,489,481,127.831604,535,58,103,"2018-08-24T20:38:35Z","QRCODE",FALSE,"EverBank Field","America/New_York",TRUE,5178,9,0.83759147,"Jacksonville, FL 32202",561,"EverBank Field","FL","Jacksonville","Jacksonville, FL","everbank-field","1 Everbank Field Dr",0,"https://seatgeek.com/venues/everbank-field/tickets","US","32202",-81.6373,30.3239,"2015-10-17T20:03:42Z","QRCODE_TM",FALSE
"30","2018-09-17","2018-09-17_11.00.14",FALSE,"https://seatgeek.com/bengals-at-falcons-tickets/9-30-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347052",4347052,"2018-09-30T17:00:00","2018-09-30T21:00:00","normal",0.93,FALSE,FALSE,"2018-09-30T13:00:00",FALSE,0.936,"nfl","","2018-04-20T00:47:42","2018-04-20T00:00:00","Cincinnati Bengals at Atlanta Falcons","Bengals at Falcons",NA,69,1201,805,208.2149,1003,69,191,"2018-08-23T20:14:46Z","QRCODE",FALSE,"Mercedes-Benz Stadium","America/New_York",TRUE,419590,19,0.76958936,"Atlanta, GA 30313",0,"Mercedes-Benz Stadium","GA","Atlanta","Atlanta, GA","mercedes-benz-stadium","441 M.L.K. Jr Dr NW",0,"https://seatgeek.com/venues/mercedes-benz-stadium/tickets","US","30313",-84.4,33.76,"2018-08-23T20:14:46Z","QRCODE",FALSE
"31","2018-09-17","2018-09-17_11.00.14",FALSE,"https://seatgeek.com/seahawks-at-cardinals-tickets/9-30-2018-glendale-arizona-state-farm-stadium/nfl/4347103",4347103,"2018-09-30T20:05:00","2018-10-01T00:05:00","normal",0.926,FALSE,FALSE,"2018-09-30T13:05:00",FALSE,0.933,"nfl","","2018-04-20T00:47:51","2018-04-20T00:00:00","Seattle Seahawks at Arizona Cardinals","Seahawks at Cardinals",NA,47,608,619,152.74313,1064,47,113,"2018-09-05T19:57:48Z","QRCODE",FALSE,"State Farm Stadium","America/Phoenix",TRUE,43,10,0.93402725,"Glendale, AZ 85305",753,"State Farm Stadium","AZ","Glendale","Glendale, AZ","state-farm-stadium","1 Cardinals Drive",0,"https://seatgeek.com/venues/state-farm-stadium/tickets","US","85305",-112.262,33.5294,"2015-12-21T17:26:05Z","NONE",FALSE
"32","2018-09-17","2018-09-17_11.00.14",FALSE,"https://seatgeek.com/browns-at-raiders-tickets/9-30-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347154",4347154,"2018-09-30T20:05:00","2018-10-01T00:05:00","normal",0.892,FALSE,FALSE,"2018-09-30T13:05:00",FALSE,0.908,"nfl","","2018-04-20T01:04:25","2018-04-20T00:00:00","Cleveland Browns at Oakland Raiders","Browns at Raiders",NA,87,709,372,187.20699,633,87,191,"2018-08-24T20:56:48Z","QRCODE",FALSE,"Oakland-Alameda County Coliseum","America/Los_Angeles",TRUE,14,24,0.7817843,"Oakland, CA 94621",807,"Oakland-Alameda County Coliseum","CA","Oakland","Oakland, CA","oakland-alameda-county-coliseum","7000 Coliseum Way",0,"https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets","US","94621",-122.201,37.7469,"2015-06-24T00:00:00Z","PDF417",FALSE
"33","2018-09-17","2018-09-17_11.00.14",FALSE,"https://seatgeek.com/49ers-at-chargers-tickets/9-30-2018-carson-california-stubhub-center/nfl/4347112",4347112,"2018-09-30T20:25:00","2018-10-01T00:25:00","normal",0.957,FALSE,FALSE,"2018-09-30T13:25:00",FALSE,0.956,"nfl","","2018-04-20T00:47:52","2018-04-20T00:00:00","San Francisco 49ers at Los Angeles Chargers","49ers at Chargers",NA,192,800,209,320.32535,399,177,301,"2018-08-24T20:52:20Z","QRCODE",FALSE,"StubHub Center","America/Los_Angeles",TRUE,52,16,0.7228164,"Carson, CA 90746",803,"StubHub Center","CA","Carson","Carson, CA","stubhub-center","18400 Avalon Blvd",0,"https://seatgeek.com/venues/stubhub-center/tickets","US","90746",-118.261,33.8643,NA,NA,NA
"34","2018-09-17","2018-09-17_11.00.14",FALSE,"https://seatgeek.com/saints-at-giants-tickets/9-30-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346972",4346972,"2018-09-30T20:25:00","2018-10-01T00:25:00","normal",0.955,FALSE,FALSE,"2018-09-30T16:25:00",FALSE,0.956,"nfl","","2018-04-20T00:47:25","2018-04-20T00:00:00","New Orleans Saints at New York Giants","Saints at Giants",NA,123,1538,311,374.0643,738,142,274,"2018-08-24T20:47:31Z","QRCODE",FALSE,"MetLife Stadium","America/New_York",TRUE,1587,17,0.94873494,"East Rutherford, NJ 07073",501,"MetLife Stadium","NJ","East Rutherford","East Rutherford, NJ","metlife-stadium","1 MetLife Stadium Drive",0,"https://seatgeek.com/venues/metlife-stadium/tickets","US","07073",-74.0737,40.8142,"2015-09-12T14:14:07Z","QRCODE_TM",FALSE
"35","2018-09-17","2018-09-17_11.00.14",FALSE,"https://seatgeek.com/ravens-at-steelers-tickets/9-30-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347080",4347080,"2018-10-01T00:20:00","2018-10-01T04:20:00","normal",0.922,FALSE,FALSE,"2018-09-30T20:20:00",FALSE,0.922,"nfl","","2018-04-20T00:47:47","2018-04-20T00:00:00","Baltimore Ravens at Pittsburgh Steelers","Ravens at Steelers",NA,112,894,284,289.9965,671,103,258,"2018-08-24T20:51:27Z","QRCODE",FALSE,"Heinz Field","America/New_York",TRUE,1119,10,0.9033526,"Pittsburgh, PA 15212",508,"Heinz Field","PA","Pittsburgh","Pittsburgh, PA","heinz-field","100 Art Rooney Avenue",0,"https://seatgeek.com/venues/heinz-field/tickets","US","15212",-80.0158,40.4468,"2015-12-08T15:36:23Z","QRCODE_TM",FALSE
"36","2018-09-17","2018-09-17_11.00.14",FALSE,"https://seatgeek.com/chiefs-at-broncos-tickets/10-1-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347139",4347139,"2018-10-02T00:15:00","2018-10-02T04:15:00","normal",0.913,FALSE,FALSE,"2018-10-01T18:15:00",FALSE,0.915,"nfl","","2018-04-20T01:04:05","2018-04-20T00:00:00","Kansas City Chiefs at Denver Broncos","Chiefs at Broncos",NA,167,1153,75,337.89334,689,134,278,"2018-08-24T20:57:25Z","QRCODE",FALSE,"Sports Authority Field at Mile High","America/Denver",TRUE,1131,6,0.9028296,"Denver, CO 80204",751,"Sports Authority Field at Mile High","CO","Denver","Denver, CO","sports-authority-field-at-mile-high","1701 Bryant Street",0,"https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets","US","80204",-105.02,39.74,"2015-08-07T18:39:02Z","QRCODE_TM",FALSE
"37","2018-09-17","2018-09-17_11.00.14",FALSE,"https://seatgeek.com/colts-at-patriots-tickets/10-4-2018-foxborough-massachusetts-gillette-stadium/nfl/4347096",4347096,"2018-10-05T00:20:00","2018-10-05T04:20:00","normal",0.958,FALSE,FALSE,"2018-10-04T20:20:00",FALSE,0.94,"nfl","","2018-04-20T00:47:50","2018-04-20T00:00:00","Indianapolis Colts at New England Patriots","Colts at Patriots",NA,184,1198,216,361.26852,679,182,279,"2018-08-24T21:03:24Z","QRCODE",FALSE,"Gillette Stadium","America/New_York",TRUE,33,15,0.8983344,"Foxborough, MA 02035",506,"Gillette Stadium","MA","Foxborough","Foxborough, MA","gillette-stadium","1 Patriot Place",0,"https://seatgeek.com/venues/gillette-stadium/tickets","US","02035",-71.2674,42.0906,"2018-08-22T15:36:58Z","NONE",FALSE
"38","2018-09-17","2018-09-17_11.00.14",FALSE,"https://seatgeek.com/south-alabama-jaguars-at-georgia-southern-eagles-football-tickets/ncaa-football/2018-10-06-3-30-pm/4281989",4281989,"2018-10-06T19:30:00","2018-10-06T23:30:00","normal",0.557,FALSE,FALSE,"2018-10-06T15:30:00",FALSE,0.647,"ncaa_football","","2018-02-28T15:00:17","2018-02-28T00:00:00","South Alabama Jaguars at Georgia Southern Eagles Football","South Alabama at Georgia Southern",NA,28,96,21,45.809525,10,NA,40,NA,NA,NA,"Allen E. Paulson Stadium","America/New_York",TRUE,2352,4,0.41380084,"Statesboro, GA 30460",507,"Allen E. Paulson Stadium","GA","Statesboro","Statesboro, GA","allen-e-paulson-stadium","225 Lanier Drive",0,"https://seatgeek.com/venues/allen-e-paulson-stadium/tickets","US","30460",-81.7832,32.4488,NA,NA,NA
"39","2018-09-17","2018-09-17_11.00.14",FALSE,"https://seatgeek.com/falcons-at-steelers-tickets/10-7-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347079",4347079,"2018-10-07T17:00:00","2018-10-07T21:00:00","normal",0.938,FALSE,FALSE,"2018-10-07T13:00:00",FALSE,0.925,"nfl","","2018-04-20T00:47:47","2018-04-20T00:00:00","Atlanta Falcons at Pittsburgh Steelers","Falcons at Steelers",NA,167,1327,285,415.54385,613,167,362,"2018-08-24T21:16:40Z","QRCODE",FALSE,"Heinz Field","America/New_York",TRUE,1119,10,0.9033526,"Pittsburgh, PA 15212",508,"Heinz Field","PA","Pittsburgh","Pittsburgh, PA","heinz-field","100 Art Rooney Avenue",0,"https://seatgeek.com/venues/heinz-field/tickets","US","15212",-80.0158,40.4468,"2015-12-08T15:36:23Z","QRCODE_TM",FALSE
"40","2018-09-17","2018-09-17_11.00.14",FALSE,"https://seatgeek.com/packers-at-lions-tickets/10-7-2018-detroit-michigan-ford-field/nfl/4347027",4347027,"2018-10-07T17:00:00","2018-10-07T21:00:00","normal",0.943,FALSE,FALSE,"2018-10-07T13:00:00",FALSE,0.93,"nfl","","2018-04-20T00:47:37","2018-04-20T00:00:00","Green Bay Packers at Detroit Lions","Packers at Lions",NA,88,2404,407,219.5258,703,85,176,"2018-08-24T21:05:06Z","QRCODE",FALSE,"Ford Field","America/Detroit",TRUE,346,9,0.9029952,"Detroit, MI 48226",505,"Ford Field","MI","Detroit","Detroit, MI","ford-field","2000 Brush St.",0,"https://seatgeek.com/venues/ford-field/tickets","US","48226",-83.0459,42.34,"2015-11-04T17:31:52Z","NONE",FALSE
"41","2018-09-17","2018-09-17_11.00.14",FALSE,"https://seatgeek.com/giants-at-panthers-tickets/10-7-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347032",4347032,"2018-10-07T17:00:00","2018-10-07T21:00:00","normal",0.945,FALSE,FALSE,"2018-10-07T13:00:00",FALSE,0.93,"nfl","","2018-04-20T00:47:38","2018-04-20T00:00:00","New York Giants at Carolina Panthers","Giants at Panthers",NA,165,1081,308,347.09,NA,165,NA,"2018-08-24T21:15:58Z","QRCODE",FALSE,"Bank of America Stadium","America/New_York",TRUE,1122,9,0.8968222,"Charlotte, NC 28202",517,"Bank of America Stadium","NC","Charlotte","Charlotte, NC","bank-of-america-stadium","800 South Mint Street",0,"https://seatgeek.com/venues/bank-of-america-stadium/tickets","US","28202",-80.8524,35.2243,"2015-09-25T18:23:51Z","QRCODE_TM",FALSE
"42","2018-09-17","2018-09-17_11.00.14",FALSE,"https://seatgeek.com/broncos-at-jets-tickets/10-7-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347011",4347011,"2018-10-07T17:00:00","2018-10-07T21:00:00","normal",0.964,FALSE,FALSE,"2018-10-07T13:00:00",FALSE,0.944,"nfl","","2018-04-20T00:47:34","2018-04-20T00:00:00","Denver Broncos at New York Jets","Broncos at Jets",NA,69,6034,626,210.01917,1060,66,160,"2018-09-05T19:53:41Z","QRCODE",FALSE,"MetLife Stadium","America/New_York",TRUE,1587,17,0.94873494,"East Rutherford, NJ 07073",501,"MetLife Stadium","NJ","East Rutherford","East Rutherford, NJ","metlife-stadium","1 MetLife Stadium Drive",0,"https://seatgeek.com/venues/metlife-stadium/tickets","US","07073",-74.0737,40.8142,"2015-09-12T14:14:07Z","QRCODE_TM",FALSE
"43","2018-09-17","2018-09-17_11.00.14",FALSE,"https://seatgeek.com/dolphins-at-bengals-tickets/10-7-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347043",4347043,"2018-10-07T17:00:00","2018-10-07T21:00:00","normal",0.888,FALSE,FALSE,"2018-10-07T13:00:00",FALSE,0.888,"nfl","","2018-04-20T00:47:40","2018-04-20T00:00:00","Miami Dolphins at Cincinnati Bengals","Dolphins at Bengals",NA,44,422,459,105.02,NA,44,NA,"2018-08-24T21:16:15Z","QRCODE",FALSE,"Paul Brown Stadium","America/New_York",TRUE,1124,7,0.86166537,"Cincinnati, OH 45202",515,"Paul Brown Stadium","OH","Cincinnati","Cincinnati, OH","paul-brown-stadium","1 Paul Brown Stadium",0,"https://seatgeek.com/venues/paul-brown-stadium/tickets","US","45202",-84.5177,39.0961,"2015-10-09T16:14:37Z","QRCODE_TM",FALSE
"44","2018-09-17","2018-09-17_11.00.14",FALSE,"https://seatgeek.com/titans-at-bills-tickets/10-7-2018-orchard-park-new-york-new-era-field/nfl/4347063",4347063,"2018-10-07T17:00:00","2018-10-07T21:00:00","normal",0.892,FALSE,FALSE,"2018-10-07T13:00:00",FALSE,0.891,"nfl","","2018-04-20T00:47:44","2018-04-20T00:00:00","Tennessee Titans at Buffalo Bills","Titans at Bills",NA,63,483,503,137.97415,946,57,119,"2018-08-24T21:16:26Z","QRCODE",FALSE,"New Era Field","America/New_York",TRUE,1135,7,0.8815085,"Orchard Park, NY 14127",514,"New Era Field","NY","Orchard Park","Orchard Park, NY","new-era-field","1 Bills Drive",0,"https://seatgeek.com/venues/new-era-field/tickets","US","14127",-78.7874,42.7737,"2015-08-12T16:52:53Z","QRCODE_TM",FALSE
"45","2018-09-17","2018-09-17_11.00.14",FALSE,"https://seatgeek.com/ravens-at-browns-tickets/10-7-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346999",4346999,"2018-10-07T17:00:00","2018-10-07T21:00:00","normal",0.885,FALSE,FALSE,"2018-10-07T13:00:00",FALSE,0.885,"nfl","","2018-04-20T00:47:31","2018-04-20T00:00:00","Baltimore Ravens at Cleveland Browns","Ravens at Browns",NA,40,641,625,110.792,1024,39,89,"2018-08-24T21:04:01Z","QRCODE",FALSE,"FirstEnergy Stadium","America/New_York",TRUE,1123,7,0.86852187,"Cleveland, OH 44114",510,"FirstEnergy Stadium","OH","Cleveland","Cleveland, OH","firstenergy-stadium-15","100 Alfred Lerner Way",0,"https://seatgeek.com/venues/firstenergy-stadium-15/tickets","US","44114",-81.7,41.5065,"2015-11-11T20:55:31Z","NONE",FALSE
"46","2018-09-17","2018-09-17_11.00.14",FALSE,"https://seatgeek.com/jaguars-at-chiefs-tickets/10-7-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346983",4346983,"2018-10-07T17:00:00","2018-10-07T21:00:00","normal",0.895,FALSE,FALSE,"2018-10-07T12:00:00",FALSE,0.893,"nfl","","2018-04-20T00:47:28","2018-04-20T00:00:00","Jacksonville Jaguars at Kansas City Chiefs","Jaguars at Chiefs",NA,51,504,750,163.00667,1111,46,159,"2018-08-24T21:03:49Z","QRCODE",FALSE,"Arrowhead Stadium","America/Chicago",TRUE,1128,9,0.8827867,"Kansas City, MO 64129",616,"Arrowhead Stadium","MO","Kansas City","Kansas City, MO","arrowhead-stadium","1 Arrowhead Drive",0,"https://seatgeek.com/venues/arrowhead-stadium/tickets","US","64129",-94.4839,39.0489,"2015-08-20T16:20:51Z","QRCODE_TM",FALSE
"47","2018-09-17","2018-09-17_11.00.14",FALSE,"https://seatgeek.com/raiders-at-chargers-tickets/10-7-2018-carson-california-stubhub-center/nfl/4347111",4347111,"2018-10-07T20:05:00","2018-10-08T00:05:00","normal",0.95,FALSE,FALSE,"2018-10-07T13:05:00",FALSE,0.933,"nfl","","2018-04-20T00:47:52","2018-04-20T00:00:00","Oakland Raiders at Los Angeles Chargers","Raiders at Chargers",NA,238,1039,466,357.28326,569,240,326,"2018-08-24T21:17:06Z","QRCODE",FALSE,"StubHub Center","America/Los_Angeles",TRUE,52,16,0.7228164,"Carson, CA 90746",803,"StubHub Center","CA","Carson","Carson, CA","stubhub-center","18400 Avalon Blvd",0,"https://seatgeek.com/venues/stubhub-center/tickets","US","90746",-118.261,33.8643,NA,NA,NA
"48","2018-09-17","2018-09-17_11.00.14",FALSE,"https://seatgeek.com/cardinals-at-49ers-tickets/10-7-2018-santa-clara-california-levi-s-stadium/nfl/4347115",4347115,"2018-10-07T20:25:00","2018-10-08T00:25:00","normal",0.918,FALSE,FALSE,"2018-10-07T13:25:00",FALSE,0.908,"nfl","","2018-04-20T00:47:53","2018-04-20T00:00:00","Arizona Cardinals at San Francisco 49ers","Cardinals at 49ers",NA,70,1791,939,185.22684,1020,70,166,"2018-09-05T19:47:23Z","QRCODE",FALSE,"Levi's Stadium","America/Los_Angeles",TRUE,58670,12,0.95768774,"Santa Clara, CA 95054",0,"Levi's Stadium","CA","Santa Clara","Santa Clara, CA","levi-s-stadium","4900 Marie P DeBartolo Way",0,"https://seatgeek.com/venues/levi-s-stadium/tickets","US","95054",-121.969,37.4023,"2015-07-10T00:00:00Z","QRCODE_TM",FALSE
"49","2018-09-17","2018-09-17_11.00.14",FALSE,"https://seatgeek.com/rams-at-seahawks-tickets/10-7-2018-seattle-washington-centurylink-field/nfl/4347128",4347128,"2018-10-07T20:25:00","2018-10-08T00:25:00","normal",0.926,FALSE,FALSE,"2018-10-07T13:25:00",FALSE,0.915,"nfl","","2018-04-20T00:47:56","2018-04-20T00:00:00","Los Angeles Rams at Seattle Seahawks","Rams at Seahawks",NA,169,1019,165,385.80606,484,169,362,"2018-08-24T21:19:14Z","QRCODE",FALSE,"CenturyLink Field","America/Los_Angeles",TRUE,339,18,0.87232786,"Seattle, WA 98134",819,"CenturyLink Field","WA","Seattle","Seattle, WA","centurylink-field","800 Occidental Ave S",0,"https://seatgeek.com/venues/centurylink-field/tickets","US","98134",-122.33,47.6,"2018-03-02T22:54:54Z","QRCODE",FALSE
"50","2018-09-17","2018-09-17_11.00.14",FALSE,"https://seatgeek.com/vikings-at-eagles-tickets/10-7-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4346976",4346976,"2018-10-07T20:25:00","2018-10-08T00:25:00","normal",0.955,FALSE,FALSE,"2018-10-07T16:25:00",FALSE,0.938,"nfl","","2018-04-20T00:47:26","2018-04-20T00:00:00","Minnesota Vikings at Philadelphia Eagles","Vikings at Eagles",NA,244,1217,310,462.8258,899,155,390,"2018-08-24T21:03:38Z","QRCODE",FALSE,"Lincoln Financial Field","America/New_York",TRUE,330,16,0.90542686,"Philadelphia, PA 19148",504,"Lincoln Financial Field","PA","Philadelphia","Philadelphia, PA","lincoln-financial-field","1020 Pattison Ave",0,"https://seatgeek.com/venues/lincoln-financial-field/tickets","US","19148",-75.1675,39.9046,"2015-07-10T00:00:00Z","QRCODE_TM",FALSE
"51","2018-09-17","2018-09-17_11.00.14",FALSE,"https://seatgeek.com/cowboys-at-texans-tickets/10-7-2018-houston-texas-nrg-stadium/nfl/4347020",4347020,"2018-10-08T00:20:00","2018-10-08T04:20:00","normal",0.98,FALSE,FALSE,"2018-10-07T19:20:00",FALSE,0.95,"nfl","","2018-04-20T00:47:36","2018-04-20T00:00:00","Dallas Cowboys at Houston Texans","Cowboys at Texans",NA,235,126804,409,1281.5037,868,235,647,"2018-08-24T21:04:53Z","QRCODE",FALSE,"NRG Stadium","America/Chicago",TRUE,41,44,0.8624192,"Houston, TX 77054",618,"NRG Stadium","TX","Houston","Houston, TX","nrg-stadium","1 Reliant Park",0,"https://seatgeek.com/venues/nrg-stadium/tickets","US","77054",-95.4107,29.6847,"2015-11-04T18:42:27Z","QRCODE_TM",FALSE
"52","2018-09-17","2018-09-17_11.00.14",FALSE,"https://seatgeek.com/baltimore-ravens-at-a-purple-evening-tickets/sport/2018-10-08-4-pm/4474093",4474093,"2018-10-08T20:00:00","2018-10-09T00:00:00","normal",0.348,FALSE,FALSE,"2018-10-08T16:00:00",FALSE,0.494,"sports","","2018-08-03T16:01:06","2018-08-03T00:00:00","Baltimore Ravens at A Purple Evening","Baltimore Ravens at A Purple Evening",NA,59,584,10,277.3,3,NA,251,"2015-08-04T00:00:00Z","QRCODE_TM",FALSE,"M&T Bank Stadium","America/New_York",TRUE,1121,8,0.8927189,"Baltimore, MD 21230",512,"M&T Bank Stadium","MD","Baltimore","Baltimore, MD","m-t-bank-stadium","1101 Russell St",0,"https://seatgeek.com/venues/m-t-bank-stadium/tickets","US","21230",-76.623,39.2774,"2015-08-04T00:00:00Z","QRCODE_TM",FALSE
"53","2018-09-17","2018-09-17_11.00.14",TRUE,"https://seatgeek.com/redskins-at-saints-tickets/10-8-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346971",4346971,"2018-10-09T00:15:00","2018-10-09T04:15:00","normal",0.896,FALSE,FALSE,"2018-10-08T19:15:00",FALSE,0.891,"nfl","","2018-04-20T00:47:25","2018-04-20T00:00:00","Washington Redskins at New Orleans Saints","Redskins at Saints",NA,78,5960,1589,240.42606,1633,78,214,"2018-05-29T20:38:55Z","QRCODE",FALSE,"Mercedes-Benz Superdome","America/Chicago",TRUE,128,17,0.8966978,"New Orleans, LA 70112",622,"Mercedes-Benz Superdome","LA","New Orleans","New Orleans, LA","mercedes-benz-superdome","1500 Sugar Bowl Drive",0,"https://seatgeek.com/venues/mercedes-benz-superdome/tickets","US","70112",-90.0786,29.9515,"2018-08-27T20:46:59Z","QRCODE_TM",FALSE
"54","2018-09-17","2018-09-17_11.00.14",FALSE,"https://seatgeek.com/eagles-at-giants-tickets/10-11-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346917",4346917,"2018-10-12T00:20:00","2018-10-12T04:20:00","normal",0.968,FALSE,FALSE,"2018-10-11T20:20:00",FALSE,0.937,"nfl","","2018-04-20T00:47:14","2018-04-20T00:00:00","Philadelphia Eagles at New York Giants","Eagles at Giants",NA,135,1558,615,339.1317,1078,135,268,"2018-08-24T21:52:02Z","QRCODE",FALSE,"MetLife Stadium","America/New_York",TRUE,1587,17,0.94873494,"East Rutherford, NJ 07073",501,"MetLife Stadium","NJ","East Rutherford","East Rutherford, NJ","metlife-stadium","1 MetLife Stadium Drive",0,"https://seatgeek.com/venues/metlife-stadium/tickets","US","07073",-74.0737,40.8142,"2015-09-12T14:14:07Z","QRCODE_TM",FALSE
"55","2018-09-17","2018-09-17_11.00.14",FALSE,"https://seatgeek.com/alabama-state-hornets-at-south-alabama-jaguars-football-tickets/ncaa-football/2018-10-13-4-pm/4192619",4192619,"2018-10-13T21:00:00","2018-10-14T01:00:00","normal",0.506,FALSE,FALSE,"2018-10-13T16:00:00",FALSE,0.6,"ncaa_football","","2017-12-21T15:00:36","2017-12-21T00:00:00","Alabama State Hornets at South Alabama Jaguars Football","Alabama State at South Alabama",NA,27,124,20,51.45,9,27,36,NA,NA,NA,"Ladd Peebles Stadium","America/Chicago",TRUE,3716,6,0.50177634,"Mobile, AL 36604",686,"Ladd Peebles Stadium","AL","Mobile","Mobile, AL","ladd-peebles-stadium","1621 Virginia St.",0,"https://seatgeek.com/venues/ladd-peebles-stadium/tickets","US","36604",-88.0761,30.6748,NA,NA,NA
"56","2018-09-17","2018-09-17_11.00.14",FALSE,"https://seatgeek.com/colts-at-jets-tickets/10-14-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346961",4346961,"2018-10-14T17:00:00","2018-10-14T21:00:00","normal",0.938,FALSE,FALSE,"2018-10-14T13:00:00",FALSE,0.915,"nfl","","2018-04-20T00:47:22","2018-04-20T00:00:00","Indianapolis Colts at New York Jets","Colts at Jets",NA,64,974,651,188.60677,1106,57,152,"2018-08-24T21:52:02Z","QRCODE",FALSE,"MetLife Stadium","America/New_York",TRUE,1587,17,0.94873494,"East Rutherford, NJ 07073",501,"MetLife Stadium","NJ","East Rutherford","East Rutherford, NJ","metlife-stadium","1 MetLife Stadium Drive",0,"https://seatgeek.com/venues/metlife-stadium/tickets","US","07073",-74.0737,40.8142,"2015-09-12T14:14:07Z","QRCODE_TM",FALSE
"57","2018-09-17","2018-09-17_11.00.14",FALSE,"https://seatgeek.com/buccaneers-at-falcons-tickets/10-14-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347051",4347051,"2018-10-14T17:00:00","2018-10-14T21:00:00","normal",0.926,FALSE,FALSE,"2018-10-14T13:00:00",FALSE,0.909,"nfl","","2018-04-20T00:47:42","2018-04-20T00:00:00","Tampa Bay Buccaneers at Atlanta Falcons","Buccaneers at Falcons",NA,73,1149,921,206.7329,1146,76,178,"2018-08-24T21:53:35Z","QRCODE",FALSE,"Mercedes-Benz Stadium","America/New_York",TRUE,419590,19,0.76958936,"Atlanta, GA 30313",0,"Mercedes-Benz Stadium","GA","Atlanta","Atlanta, GA","mercedes-benz-stadium","441 M.L.K. Jr Dr NW",0,"https://seatgeek.com/venues/mercedes-benz-stadium/tickets","US","30313",-84.4,33.76,"2018-08-23T20:14:46Z","QRCODE",FALSE
