"","date","timestamp","date_tbd","created_at","popularity","visible_until_utc","description","datetime_local","datetime_utc","type","id","score","status","title","time_tbd","url","announce_date","short_title","datetime_tbd","is_open","general_admission","lowest_price","listing_count","highest_price","visible_listing_count","lowest_price_good_deals","average_price","median_price","method_accessMethod","employee_only_accessMethod","created_at_accessMethod","address","state","popularity_venue","city","country","postal_code","timezone","num_upcoming_events","id_venue","score_venue","slug","extended_address","metro_code","display_location","name_v2","name","url_venue","has_upcoming_events","lon","lat","method_AccessMethod","employee_only_AccessMethod","created_at_AccessMethod"
"107","2018-09-28","2018-09-28_11.03.25",FALSE,"2018-04-20T00:47:54",0.896,"2018-11-13T05:15:00","","2018-11-12T17:15:00","2018-11-13T01:15:00","nfl",4347117,0.898,"normal","New York Giants at San Francisco 49ers",FALSE,"https://seatgeek.com/giants-at-49ers-tickets/11-12-2018-santa-clara-california-levi-s-stadium/nfl/4347117","2018-04-20T00:00:00","Giants at 49ers",FALSE,FALSE,NA,72,967,3009,1173,72,194.4364,168,"QRCODE",FALSE,"2018-08-24T21:53:40Z","4900 Marie P DeBartolo Way","CA",0,"Santa Clara","US","95054","America/Los_Angeles",13,58670,0.95768774,"levi-s-stadium","Santa Clara, CA 95054",0,"Santa Clara, CA","Levi's Stadium","Levi's Stadium","https://seatgeek.com/venues/levi-s-stadium/tickets",TRUE,-121.969,37.4023,"QRCODE_TM",FALSE,"2015-07-10T00:00:00Z"
"108","2018-09-28","2018-09-28_11.03.25",FALSE,"2018-04-20T00:47:56",0.923,"2018-11-16T05:20:00","","2018-11-15T17:20:00","2018-11-16T01:20:00","nfl",4347126,0.928,"normal","Green Bay Packers at Seattle Seahawks",FALSE,"https://seatgeek.com/packers-at-seahawks-tickets/11-15-2018-seattle-washington-centurylink-field/nfl/4347126","2018-04-20T00:00:00","Packers at Seahawks",FALSE,FALSE,NA,250,174,1607,552,250,538.50574,455,"QRCODE",FALSE,"2018-08-24T21:53:40Z","800 Occidental Ave S","WA",0,"Seattle","US","98134","America/Los_Angeles",12,339,0.87232786,"centurylink-field","Seattle, WA 98134",819,"Seattle, WA","CenturyLink Field","CenturyLink Field","https://seatgeek.com/venues/centurylink-field/tickets",TRUE,-122.33,47.6,"QRCODE",FALSE,"2018-03-02T22:54:54Z"
"109","2018-09-28","2018-09-28_11.03.25",FALSE,"2018-02-28T15:00:12",0.4,"2018-11-18T02:00:00","","2018-11-17T16:00:00","2018-11-17T22:00:00","ncaa_football",4281956,0.373,"normal","South Alabama Jaguars at Louisiana Ragin Cajuns Football",FALSE,"https://seatgeek.com/south-alabama-jaguars-at-louisiana-ragin-cajuns-football-tickets/ncaa-football/2018-11-17-4-pm/4281956","2018-02-28T00:00:00","South Alabama at Louisiana",FALSE,FALSE,NA,54,125,103,53,53,65.104,66,NA,NA,NA,"201 Reinhardt Dr","LA",0,"Lafayette","US","70506","America/Chicago",4,2796,0.43303972,"cajun-field","Lafayette, LA 70506",642,"Lafayette, LA","Cajun Field","Cajun Field","https://seatgeek.com/venues/cajun-field/tickets",TRUE,-92.04,30.22,NA,NA,NA
"110","2018-09-28","2018-09-28_11.03.25",FALSE,"2018-04-20T00:47:45",0.812,"2018-11-18T22:00:00","","2018-11-18T13:00:00","2018-11-18T18:00:00","nfl",4347068,0.808,"normal","Cincinnati Bengals at Baltimore Ravens",FALSE,"https://seatgeek.com/bengals-at-ravens-tickets/11-18-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347068","2018-04-20T00:00:00","Bengals at Ravens",FALSE,FALSE,NA,44,610,547,1176,44,132.42296,102,"QRCODE",FALSE,"2018-08-24T21:53:40Z","1101 Russell St","MD",0,"Baltimore","US","21230","America/New_York",7,1121,0.8927189,"m-t-bank-stadium","Baltimore, MD 21230",512,"Baltimore, MD","M&T Bank Stadium","M&T Bank Stadium","https://seatgeek.com/venues/m-t-bank-stadium/tickets",TRUE,-76.623,39.2774,"QRCODE_TM",FALSE,"2015-08-04T00:00:00Z"
"111","2018-09-28","2018-09-28_11.03.25",FALSE,"2018-04-20T00:47:37",0.88,"2018-11-18T22:00:00","","2018-11-18T13:00:00","2018-11-18T18:00:00","nfl",4347025,0.872,"normal","Carolina Panthers at Detroit Lions",FALSE,"https://seatgeek.com/panthers-at-lions-tickets/11-18-2018-detroit-michigan-ford-field/nfl/4347025","2018-04-20T00:00:00","Panthers at Lions",FALSE,FALSE,NA,65,710,2455,997,64,177.2845,121,"QRCODE",FALSE,"2018-08-24T21:53:40Z","2000 Brush St.","MI",0,"Detroit","US","48226","America/Detroit",11,346,0.9029952,"ford-field","Detroit, MI 48226",505,"Detroit, MI","Ford Field","Ford Field","https://seatgeek.com/venues/ford-field/tickets",TRUE,-83.0459,42.34,"NONE",FALSE,"2015-11-04T17:31:52Z"
"112","2018-09-28","2018-09-28_11.03.25",FALSE,"2018-04-20T00:47:41",0.932,"2018-11-18T22:00:00","","2018-11-18T13:00:00","2018-11-18T18:00:00","nfl",4347049,0.934,"normal","Dallas Cowboys at Atlanta Falcons",FALSE,"https://seatgeek.com/cowboys-at-falcons-tickets/11-18-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347049","2018-04-20T00:00:00","Cowboys at Falcons",FALSE,FALSE,NA,201,706,126792,966,195,633.6402,374,"QRCODE",FALSE,"2018-08-24T21:53:40Z","35 Northside Dr NW","GA",0,"Atlanta","US","30313","America/New_York",20,419590,0.76958936,"mercedes-benz-stadium","Atlanta, GA 30313",0,"Atlanta, GA","Mercedes-Benz Stadium","Mercedes-Benz Stadium","https://seatgeek.com/venues/mercedes-benz-stadium/tickets",TRUE,-84.4,33.76,"QRCODE",FALSE,"2018-08-23T20:14:46Z"
"113","2018-09-28","2018-09-28_11.03.25",FALSE,"2018-04-20T00:47:32",0.875,"2018-11-18T22:00:00","","2018-11-18T12:00:00","2018-11-18T18:00:00","nfl",4347005,0.876,"normal","Minnesota Vikings at Chicago Bears",FALSE,"https://seatgeek.com/vikings-at-bears-tickets/11-18-2018-chicago-illinois-soldier-field/nfl/4347005","2018-04-20T00:00:00","Vikings at Bears",FALSE,FALSE,NA,145,166,1286,801,145,364.39758,308,"QRCODE",FALSE,"2018-08-24T21:53:40Z","1410 S. Museum Campus Drive","IL",0,"Chicago","US","60605","America/Chicago",9,31,0.940013,"soldier-field","Chicago, IL 60605",602,"Chicago, IL","Soldier Field","Soldier Field","https://seatgeek.com/venues/soldier-field/tickets",TRUE,-87.6159,41.8623,"NONE",FALSE,"2018-06-02T00:44:08Z"
"114","2018-09-28","2018-09-28_11.03.25",FALSE,"2018-04-20T00:47:25",0.871,"2018-11-18T22:00:00","","2018-11-18T12:00:00","2018-11-18T18:00:00","nfl",4346969,0.867,"normal","Philadelphia Eagles at New Orleans Saints",FALSE,"https://seatgeek.com/eagles-at-saints-tickets/11-18-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346969","2018-04-20T00:00:00","Eagles at Saints",FALSE,TRUE,NA,162,1328,3000,1389,160,377.13327,352,"QRCODE",FALSE,"2018-05-29T20:39:16Z","1500 Sugar Bowl Drive","LA",0,"New Orleans","US","70112","America/Chicago",17,128,0.8966978,"mercedes-benz-superdome","New Orleans, LA 70112",622,"New Orleans, LA","Mercedes-Benz Superdome","Mercedes-Benz Superdome","https://seatgeek.com/venues/mercedes-benz-superdome/tickets",TRUE,-90.0786,29.9515,"QRCODE_TM",FALSE,"2018-08-27T20:46:59Z"
"115","2018-09-28","2018-09-28_11.03.25",FALSE,"2018-04-20T00:47:16",0.875,"2018-11-18T22:00:00","","2018-11-18T13:00:00","2018-11-18T18:00:00","nfl",4346929,0.877,"normal","Tampa Bay Buccaneers at New York Giants",FALSE,"https://seatgeek.com/buccaneers-at-giants-tickets/11-18-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346929","2018-04-20T00:00:00","Buccaneers at Giants",FALSE,FALSE,NA,98,687,1488,1051,98,243.32024,188,"QRCODE",FALSE,"2018-08-24T21:53:40Z","1 MetLife Stadium Drive","NJ",0,"East Rutherford","US","07073","America/New_York",16,1587,0.94873494,"metlife-stadium","East Rutherford, NJ 07073",501,"East Rutherford, NJ","MetLife Stadium","MetLife Stadium","https://seatgeek.com/venues/metlife-stadium/tickets",TRUE,-74.0737,40.8142,"QRCODE_TM",FALSE,"2015-09-12T14:14:07Z"
"116","2018-09-28","2018-09-28_11.03.25",FALSE,"2018-04-20T00:47:22",0.829,"2018-11-18T22:00:00","","2018-11-18T13:00:00","2018-11-18T18:00:00","nfl",4346957,0.817,"normal","Tennessee Titans at Indianapolis Colts",FALSE,"https://seatgeek.com/titans-at-colts-tickets/11-18-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346957","2018-04-20T00:00:00","Titans at Colts",FALSE,FALSE,NA,32,651,601,1106,32,106.52381,86,"QRCODE",FALSE,"2018-08-24T21:53:40Z","500 South Capitol Avenue","IN",0,"Indianapolis","US","46225","America/Indiana/Indianapolis",13,1130,0.9071682,"lucas-oil-stadium","Indianapolis, IN 46225",527,"Indianapolis, IN","Lucas Oil Stadium","Lucas Oil Stadium","https://seatgeek.com/venues/lucas-oil-stadium/tickets",TRUE,-86.1639,39.7601,"QRCODE_TM",FALSE,"2018-09-13T22:29:37Z"
"117","2018-09-28","2018-09-28_11.03.25",FALSE,"2018-04-20T00:47:17",0.877,"2018-11-18T22:00:00","","2018-11-18T13:00:00","2018-11-18T18:00:00","nfl",4346939,0.874,"normal","Houston Texans at Washington Redskins",FALSE,"https://seatgeek.com/texans-at-redskins-tickets/11-18-2018-landover-maryland-fedex-field/nfl/4346939","2018-04-20T00:00:00","Texans at Redskins",FALSE,FALSE,NA,75,991,430,1213,75,170.6226,151,"QRCODE",FALSE,"2018-08-24T21:53:40Z","1600 Fedex Way","MD",0,"Landover","US","20785","America/New_York",6,35,0.9333444,"fedex-field","Landover, MD 20785",511,"Landover, MD","FedEx Field","FedEx Field","https://seatgeek.com/venues/fedex-field/tickets",TRUE,-76.8658,38.9071,"QRCODE_TM",FALSE,"2015-09-12T14:13:58Z"
"118","2018-09-28","2018-09-28_11.03.25",FALSE,"2018-04-20T00:47:51",0.892,"2018-11-19T01:05:00","","2018-11-18T14:05:00","2018-11-18T21:05:00","nfl",4347100,0.886,"normal","Oakland Raiders at Arizona Cardinals",FALSE,"https://seatgeek.com/raiders-at-cardinals-tickets/11-18-2018-glendale-arizona-state-farm-stadium/nfl/4347100","2018-04-20T00:00:00","Raiders at Cardinals",FALSE,FALSE,NA,99,556,728,824,99,257.3993,238,"QRCODE",FALSE,"2018-08-24T21:53:40Z","1 Cardinals Drive","AZ",0,"Glendale","US","85305","America/Phoenix",10,43,0.93402725,"state-farm-stadium","Glendale, AZ 85305",753,"Glendale, AZ","State Farm Stadium","State Farm Stadium","https://seatgeek.com/venues/state-farm-stadium/tickets",TRUE,-112.262,33.5294,"NONE",FALSE,"2015-12-21T17:26:05Z"
"119","2018-09-28","2018-09-28_11.03.25",FALSE,"2018-04-20T00:47:52",0.903,"2018-11-19T01:05:00","","2018-11-18T13:05:00","2018-11-18T21:05:00","nfl",4347110,0.913,"normal","Denver Broncos at Los Angeles Chargers",FALSE,"https://seatgeek.com/broncos-at-chargers-tickets/11-18-2018-carson-california-stubhub-center/nfl/4347110","2018-04-20T00:00:00","Broncos at Chargers",FALSE,FALSE,NA,173,371,1199,486,166,280.44745,228,"QRCODE",FALSE,"2018-08-24T21:53:40Z","18400 Avalon Blvd","CA",0,"Carson","US","90746","America/Los_Angeles",14,52,0.7228164,"stubhub-center","Carson, CA 90746",803,"Carson, CA","StubHub Center","StubHub Center","https://seatgeek.com/venues/stubhub-center/tickets",TRUE,-118.261,33.8643,NA,NA,NA
"120","2018-09-28","2018-09-28_11.03.25",FALSE,"2018-04-20T00:47:19",0.835,"2018-11-19T05:20:00","","2018-11-18T20:20:00","2018-11-19T01:20:00","nfl",4346947,0.84,"normal","Pittsburgh Steelers at Jacksonville Jaguars",FALSE,"https://seatgeek.com/steelers-at-jaguars-tickets/11-18-2018-jacksonville-florida-everbank-field/nfl/4346947","2018-04-20T00:00:00","Steelers at Jaguars",FALSE,FALSE,NA,140,456,791,746,147,351.1798,315,"QRCODE",FALSE,"2018-08-24T21:53:40Z","1 Everbank Field Dr","FL",0,"Jacksonville","US","32202","America/New_York",8,5178,0.83759147,"everbank-field","Jacksonville, FL 32202",561,"Jacksonville, FL","EverBank Field","EverBank Field","https://seatgeek.com/venues/everbank-field/tickets",TRUE,-81.6373,30.3239,"QRCODE_TM",FALSE,"2015-10-17T20:03:42Z"
"121","2018-09-28","2018-09-28_11.03.25",FALSE,"2018-04-20T01:04:04",0.862,"2018-11-20T05:15:00","","2018-11-19T19:15:00","2018-11-20T01:15:00","nfl",4347137,0.863,"normal","Kansas City Chiefs at Los Angeles Rams",FALSE,"https://seatgeek.com/chiefs-at-rams-tickets/11-19-2018-mexico-city-mexico-estadio-azteca-2/nfl/4347137","2018-04-20T00:00:00","Chiefs at Rams",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,"QRCODE",FALSE,"2018-08-24T21:53:40Z","Calzada de Tlalpan 3665",NA,0,"Mexico City","Mexico","04950","America/Mexico_City",1,41952,0,"estadio-azteca-2","Mexico City, Mexico",0,"Mexico City, Mexico","Estadio Azteca","Estadio Azteca","https://seatgeek.com/venues/estadio-azteca-2/tickets",TRUE,-99.15,19.3,NA,NA,NA
"122","2018-09-28","2018-09-28_11.03.25",FALSE,"2018-04-20T00:47:36",0.903,"2018-11-22T21:30:00","","2018-11-22T12:30:00","2018-11-22T17:30:00","nfl",4347024,0.901,"normal","Chicago Bears at Detroit Lions",FALSE,"https://seatgeek.com/bears-at-lions-tickets/11-22-2018-detroit-michigan-ford-field/nfl/4347024","2018-04-20T00:00:00","Bears at Lions",FALSE,FALSE,NA,96,567,2402,821,96,240.48677,182,"QRCODE",FALSE,"2018-08-24T21:53:40Z","2000 Brush St.","MI",0,"Detroit","US","48226","America/Detroit",11,346,0.9029952,"ford-field","Detroit, MI 48226",505,"Detroit, MI","Ford Field","Ford Field","https://seatgeek.com/venues/ford-field/tickets",TRUE,-83.0459,42.34,"NONE",FALSE,"2015-11-04T17:31:52Z"
"123","2018-09-28","2018-09-28_11.03.25",FALSE,"2018-04-05T23:08:47",0.929,"2018-11-23T01:30:00","","2018-11-22T15:30:00","2018-11-22T21:30:00","nfl",4327921,0.938,"normal","Washington Redskins at Dallas Cowboys",FALSE,"https://seatgeek.com/redskins-at-cowboys-tickets/11-22-2018-arlington-texas-at-t-stadium/nfl/4327921","2018-04-05T00:00:00","Redskins at Cowboys",FALSE,TRUE,NA,29,2867,3000,2242,29,375.7921,306,"QRCODE",FALSE,"2018-04-17T22:02:33Z","1 AT&T Way","TX",0,"Arlington","US","76011","America/Chicago",20,4965,0.9751414,"at-t-stadium","Arlington, TX 76011",623,"Arlington, TX","AT&T Stadium","AT&T Stadium","https://seatgeek.com/venues/at-t-stadium/tickets",TRUE,-97.0957,32.7459,"QRCODE",FALSE,"2018-04-17T22:02:33Z"
"124","2018-09-28","2018-09-28_11.03.25",FALSE,"2018-04-20T00:47:24",0.849,"2018-11-23T05:20:00","","2018-11-22T19:20:00","2018-11-23T01:20:00","nfl",4346968,0.851,"normal","Atlanta Falcons at New Orleans Saints",FALSE,"https://seatgeek.com/falcons-at-saints-tickets/11-22-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346968","2018-04-20T00:00:00","Falcons at Saints",FALSE,TRUE,NA,120,1282,4200,1139,120,332.71762,317,"QRCODE",FALSE,"2018-05-29T20:39:22Z","1500 Sugar Bowl Drive","LA",0,"New Orleans","US","70112","America/Chicago",17,128,0.8966978,"mercedes-benz-superdome","New Orleans, LA 70112",622,"New Orleans, LA","Mercedes-Benz Superdome","Mercedes-Benz Superdome","https://seatgeek.com/venues/mercedes-benz-superdome/tickets",TRUE,-90.0786,29.9515,"QRCODE_TM",FALSE,"2018-08-27T20:46:59Z"
"125","2018-09-28","2018-09-28_11.03.25",FALSE,"2018-02-28T15:00:16",0.344,"2018-11-24T00:00:00","","2018-11-23T14:00:00","2018-11-23T20:00:00","ncaa_football",4281983,0.323,"normal","Coastal Carolina Chanticleers at South Alabama Jaguars Football",FALSE,"https://seatgeek.com/coastal-carolina-chanticleers-at-south-alabama-jaguars-football-tickets/ncaa-football/2018-11-23-2-pm/4281983","2018-02-28T00:00:00","Coastal Carolina at South Alabama",FALSE,FALSE,NA,27,4,45,4,27,36,35,NA,NA,NA,"1621 Virginia St.","AL",0,"Mobile","US","36604","America/Chicago",5,3716,0.50177634,"ladd-peebles-stadium","Mobile, AL 36604",686,"Mobile, AL","Ladd Peebles Stadium","Ladd Peebles Stadium","https://seatgeek.com/venues/ladd-peebles-stadium/tickets",TRUE,-88.0761,30.6748,NA,NA,NA
"126","2018-09-28","2018-09-28_11.03.25",FALSE,"2018-04-20T00:47:39",0.836,"2018-11-25T22:00:00","","2018-11-25T13:00:00","2018-11-25T18:00:00","nfl",4347039,0.843,"normal","Cleveland Browns at Cincinnati Bengals",FALSE,"https://seatgeek.com/browns-at-bengals-tickets/11-25-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347039","2018-04-20T00:00:00","Browns at Bengals",FALSE,FALSE,NA,56,558,423,862,56,115.66129,103,"QRCODE",FALSE,"2018-08-24T21:53:40Z","1 Paul Brown Stadium","OH",0,"Cincinnati","US","45202","America/New_York",7,1124,0.86166537,"paul-brown-stadium","Cincinnati, OH 45202",515,"Cincinnati, OH","Paul Brown Stadium","Paul Brown Stadium","https://seatgeek.com/venues/paul-brown-stadium/tickets",TRUE,-84.5177,39.0961,"QRCODE_TM",FALSE,"2015-10-09T16:14:37Z"
"127","2018-09-28","2018-09-28_11.03.25",FALSE,"2018-04-20T00:47:14",0.891,"2018-11-25T22:00:00","","2018-11-25T13:00:00","2018-11-25T18:00:00","nfl",4346918,0.898,"normal","New York Giants at Philadelphia Eagles",FALSE,"https://seatgeek.com/giants-at-eagles-tickets/11-25-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4346918","2018-04-20T00:00:00","Giants at Eagles",FALSE,FALSE,NA,213,434,1243,914,142,420.85483,361,"QRCODE",FALSE,"2018-08-24T21:53:40Z","1020 Pattison Ave","PA",0,"Philadelphia","US","19148","America/New_York",14,330,0.90542686,"lincoln-financial-field","Philadelphia, PA 19148",504,"Philadelphia, PA","Lincoln Financial Field","Lincoln Financial Field","https://seatgeek.com/venues/lincoln-financial-field/tickets",TRUE,-75.1675,39.9046,"QRCODE_TM",FALSE,"2015-07-10T00:00:00Z"
"128","2018-09-28","2018-09-28_11.03.25",FALSE,"2018-04-20T00:47:43",0.837,"2018-11-25T22:00:00","","2018-11-25T13:00:00","2018-11-25T18:00:00","nfl",4347058,0.837,"normal","Jacksonville Jaguars at Buffalo Bills",FALSE,"https://seatgeek.com/jaguars-at-bills-tickets/11-25-2018-orchard-park-new-york-new-era-field/nfl/4347058","2018-04-20T00:00:00","Jaguars at Bills",FALSE,FALSE,NA,26,1354,636,1456,25,88.02733,66,"QRCODE",FALSE,"2018-08-24T21:53:41Z","1 Bills Drive","NY",0,"Orchard Park","US","14127","America/New_York",7,1135,0.8815085,"new-era-field","Orchard Park, NY 14127",514,"Orchard Park, NY","New Era Field","New Era Field","https://seatgeek.com/venues/new-era-field/tickets",TRUE,-78.7874,42.7737,"QRCODE_TM",FALSE,"2015-08-12T16:52:53Z"
"129","2018-09-28","2018-09-28_11.03.25",FALSE,"2018-04-20T00:47:44",0.822,"2018-11-25T22:00:00","","2018-11-25T13:00:00","2018-11-25T18:00:00","nfl",4347067,0.827,"normal","Oakland Raiders at Baltimore Ravens",FALSE,"https://seatgeek.com/raiders-at-ravens-tickets/11-25-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347067","2018-04-20T00:00:00","Raiders at Ravens",FALSE,FALSE,NA,66,555,718,1081,66,174.28468,136,"QRCODE",FALSE,"2018-08-24T21:53:41Z","1101 Russell St","MD",0,"Baltimore","US","21230","America/New_York",7,1121,0.8927189,"m-t-bank-stadium","Baltimore, MD 21230",512,"Baltimore, MD","M&T Bank Stadium","M&T Bank Stadium","https://seatgeek.com/venues/m-t-bank-stadium/tickets",TRUE,-76.623,39.2774,"QRCODE_TM",FALSE,"2015-08-04T00:00:00Z"
"130","2018-09-28","2018-09-28_11.03.25",FALSE,"2018-04-20T00:47:55",0.854,"2018-11-25T22:00:00","","2018-11-25T13:00:00","2018-11-25T18:00:00","nfl",4347125,0.859,"normal","Seattle Seahawks at Carolina Panthers",FALSE,"https://seatgeek.com/seahawks-at-panthers-tickets/11-25-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347125","2018-04-20T00:00:00","Seahawks at Panthers",FALSE,FALSE,NA,83,438,996,915,80,228.50914,175,"QRCODE",FALSE,"2018-08-24T21:53:41Z","800 South Mint Street","NC",0,"Charlotte","US","28202","America/New_York",8,1122,0.8968222,"bank-of-america-stadium","Charlotte, NC 28202",517,"Charlotte, NC","Bank of America Stadium","Bank of America Stadium","https://seatgeek.com/venues/bank-of-america-stadium/tickets",TRUE,-80.8524,35.2243,"QRCODE_TM",FALSE,"2015-09-25T18:23:51Z"
"131","2018-09-28","2018-09-28_11.03.25",FALSE,"2018-04-20T00:47:50",0.922,"2018-11-25T22:00:00","","2018-11-25T13:00:00","2018-11-25T18:00:00","nfl",4347098,0.936,"normal","New England Patriots at New York Jets",FALSE,"https://seatgeek.com/patriots-at-jets-tickets/11-25-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347098","2018-04-20T00:00:00","Patriots at Jets",FALSE,FALSE,NA,112,769,6034,1105,109,310.38492,270,"QRCODE",FALSE,"2018-08-24T21:53:41Z","1 MetLife Stadium Drive","NJ",0,"East Rutherford","US","07073","America/New_York",16,1587,0.94873494,"metlife-stadium","East Rutherford, NJ 07073",501,"East Rutherford, NJ","MetLife Stadium","MetLife Stadium","https://seatgeek.com/venues/metlife-stadium/tickets",TRUE,-74.0737,40.8142,"QRCODE_TM",FALSE,"2015-09-12T14:14:07Z"
"132","2018-09-28","2018-09-28_11.03.25",FALSE,"2018-04-20T00:47:15",0.85,"2018-11-25T22:00:00","","2018-11-25T13:00:00","2018-11-25T18:00:00","nfl",4346928,0.859,"normal","San Francisco 49ers at Tampa Bay Buccaneers",FALSE,"https://seatgeek.com/49ers-at-buccaneers-tickets/11-25-2018-tampa-florida-raymond-james-stadium/nfl/4346928","2018-04-20T00:00:00","49ers at Buccaneers",FALSE,FALSE,NA,89,41,459,435,78,215.87805,183,"QRCODE",FALSE,"2018-08-24T21:53:40Z","4201 North Dale Mabry Highway","FL",0,"Tampa","US","33607","America/New_York",14,39,0.86513025,"raymond-james-stadium","Tampa, FL 33607",539,"Tampa, FL","Raymond James Stadium","Raymond James Stadium","https://seatgeek.com/venues/raymond-james-stadium/tickets",TRUE,-82.5034,27.9753,"QRCODE_TM",FALSE,"2015-08-24T14:44:53Z"
"133","2018-09-28","2018-09-28_11.03.25",FALSE,"2018-04-20T00:47:21",0.837,"2018-11-25T22:00:00","","2018-11-25T13:00:00","2018-11-25T18:00:00","nfl",4346956,0.833,"normal","Miami Dolphins at Indianapolis Colts",FALSE,"https://seatgeek.com/dolphins-at-colts-tickets/11-25-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346956","2018-04-20T00:00:00","Dolphins at Colts",FALSE,FALSE,NA,34,592,946,1038,34,119.75,100,"QRCODE",FALSE,"2018-08-24T21:53:40Z","500 South Capitol Avenue","IN",0,"Indianapolis","US","46225","America/Indiana/Indianapolis",13,1130,0.9071682,"lucas-oil-stadium","Indianapolis, IN 46225",527,"Indianapolis, IN","Lucas Oil Stadium","Lucas Oil Stadium","https://seatgeek.com/venues/lucas-oil-stadium/tickets",TRUE,-86.1639,39.7601,"QRCODE_TM",FALSE,"2018-09-13T22:29:37Z"
"134","2018-09-28","2018-09-28_11.03.25",FALSE,"2018-04-20T00:47:52",0.834,"2018-11-26T01:05:00","","2018-11-25T13:05:00","2018-11-25T21:05:00","nfl",4347109,0.848,"normal","Arizona Cardinals at Los Angeles Chargers",FALSE,"https://seatgeek.com/cardinals-at-chargers-tickets/11-25-2018-carson-california-stubhub-center/nfl/4347109","2018-04-20T00:00:00","Cardinals at Chargers",FALSE,FALSE,NA,112,559,1199,588,99,213.86046,188,"QRCODE",FALSE,"2018-08-24T21:53:41Z","18400 Avalon Blvd","CA",0,"Carson","US","90746","America/Los_Angeles",14,52,0.7228164,"stubhub-center","Carson, CA 90746",803,"Carson, CA","StubHub Center","StubHub Center","https://seatgeek.com/venues/stubhub-center/tickets",TRUE,-118.261,33.8643,NA,NA,NA
"135","2018-09-28","2018-09-28_11.03.25",FALSE,"2018-04-20T01:04:05",0.889,"2018-11-26T01:25:00","","2018-11-25T14:25:00","2018-11-25T21:25:00","nfl",4347143,0.891,"normal","Pittsburgh Steelers at Denver Broncos",FALSE,"https://seatgeek.com/steelers-at-broncos-tickets/11-25-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347143","2018-04-20T00:00:00","Steelers at Broncos",FALSE,FALSE,NA,218,144,2389,958,155,501.69446,410,"QRCODE",FALSE,"2018-08-24T21:53:41Z","1701 Bryant Street","CO",0,"Denver","US","80204","America/Denver",7,1131,0.9028296,"sports-authority-field-at-mile-high","Denver, CO 80204",751,"Denver, CO","Sports Authority Field at Mile High","Sports Authority Field at Mile High","https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets",TRUE,-105.02,39.74,"QRCODE_TM",FALSE,"2015-08-07T18:39:02Z"
"136","2018-09-28","2018-09-28_11.03.25",FALSE,"2018-04-20T01:04:04",0.895,"2018-11-26T05:20:00","","2018-11-25T19:20:00","2018-11-26T01:20:00","nfl",4347133,0.903,"normal","Green Bay Packers at Minnesota Vikings",FALSE,"https://seatgeek.com/packers-at-vikings-tickets/11-25-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347133","2018-04-20T00:00:00","Packers at Vikings",FALSE,FALSE,NA,244,511,3678,780,229,498.72995,407,"QRCODE",FALSE,"2018-08-24T21:53:41Z","401 Chicago Avenue","MN",0,"Minneapolis","US","55415","America/Chicago",15,218451,0.88524246,"u-s-bank-stadium","Minneapolis, MN 55415",0,"Minneapolis, MN","U.S. Bank Stadium","U.S. Bank Stadium","https://seatgeek.com/venues/u-s-bank-stadium/tickets",TRUE,-93.26,44.97,"NONE",FALSE,"2018-08-22T15:34:15Z"
"137","2018-09-28","2018-09-28_11.03.25",FALSE,"2018-04-20T00:47:36",0.815,"2018-11-27T05:15:00","","2018-11-26T19:15:00","2018-11-27T01:15:00","nfl",4347017,0.831,"normal","Tennessee Titans at Houston Texans",FALSE,"https://seatgeek.com/titans-at-texans-tickets/11-26-2018-houston-texas-nrg-stadium/nfl/4347017","2018-04-20T00:00:00","Titans at Texans",FALSE,FALSE,NA,41,730,954,1213,41,161.7,134,"QRCODE",FALSE,"2018-08-24T21:53:41Z","1 Reliant Park","TX",0,"Houston","US","77054","America/Chicago",45,41,0.8624192,"nrg-stadium","Houston, TX 77054",618,"Houston, TX","NRG Stadium","NRG Stadium","https://seatgeek.com/venues/nrg-stadium/tickets",TRUE,-95.4107,29.6847,"QRCODE_TM",FALSE,"2015-11-04T18:42:27Z"
