"","date","timestamp","title","url","type","date_tbd","datetime_tbd","visible_until_utc","datetime_utc","short_title","status","time_tbd","datetime_local","is_open","announce_date","description","popularity","score","id","created_at","general_admission","highest_price","lowest_price_good_deals","lowest_price","listing_count","average_price","visible_listing_count","median_price","method_accessMethod","created_at_accessMethod","employee_only_accessMethod","state","url_venue","extended_address","address","name","metro_code","timezone","name_v2","country","slug","postal_code","city","display_location","popularity_venue","has_upcoming_events","score_venue","num_upcoming_events","id_venue","lat","lon","method_AccessMethod","created_at_AccessMethod","employee_only_AccessMethod"
"158","2018-09-24","2018-09-24_08.02.47","Carolina Panthers at Cleveland Browns","https://seatgeek.com/panthers-at-browns-tickets/12-9-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346995","nfl",FALSE,FALSE,"2018-12-09T22:00:00","2018-12-09T18:00:00","Panthers at Browns","normal",FALSE,"2018-12-09T13:00:00",FALSE,"2018-04-20T00:00:00","",0.836,0.877,4346995,"2018-04-20T00:47:31",NA,1172,33,35,1161,101.68045,1392,86,"QRCODE","2018-08-24T21:53:42Z",FALSE,"OH","https://seatgeek.com/venues/firstenergy-stadium-15/tickets","Cleveland, OH 44114","100 Alfred Lerner Way","FirstEnergy Stadium",510,"America/New_York","FirstEnergy Stadium","US","firstenergy-stadium-15","44114","Cleveland","Cleveland, OH",0,TRUE,0.86852187,6,1123,41.5065,-81.7,"NONE","2015-11-11T20:55:31Z",FALSE
"159","2018-09-24","2018-09-24_08.02.47","Los Angeles Rams at Chicago Bears","https://seatgeek.com/rams-at-bears-tickets/12-9-2018-chicago-illinois-soldier-field/nfl/4347003","nfl",FALSE,FALSE,"2018-12-09T22:00:00","2018-12-09T18:00:00","Rams at Bears","normal",FALSE,"2018-12-09T12:00:00",FALSE,"2018-04-20T00:00:00","",0.846,0.895,4347003,"2018-04-20T00:47:32",NA,654,97,97,37,243.1892,1017,212,"QRCODE","2018-08-24T21:53:42Z",FALSE,"IL","https://seatgeek.com/venues/soldier-field/tickets","Chicago, IL 60605","1410 S. Museum Campus Drive","Soldier Field",602,"America/Chicago","Soldier Field","US","soldier-field","60605","Chicago","Chicago, IL",0,TRUE,0.940013,9,31,41.8623,-87.6159,"NONE","2018-06-02T00:44:08Z",FALSE
"160","2018-09-24","2018-09-24_08.02.47","New England Patriots at Miami Dolphins","https://seatgeek.com/patriots-at-dolphins-tickets/12-9-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347086","nfl",FALSE,FALSE,"2018-12-09T22:00:00","2018-12-09T18:00:00","Patriots at Dolphins","normal",FALSE,"2018-12-09T13:00:00",FALSE,"2018-04-20T00:00:00","",0.895,0.961,4347086,"2018-04-20T00:47:48",NA,1141,156,179,116,389.81033,822,344,"QRCODE","2018-08-24T21:53:42Z",FALSE,"FL","https://seatgeek.com/venues/hard-rock-stadium/tickets","Miami Gardens, FL 33056","347 Don Shula Dr.","Hard Rock Stadium",528,"America/New_York","Hard Rock Stadium","US","hard-rock-stadium","33056","Miami Gardens","Miami Gardens, FL",0,TRUE,0.8378203,36,29,25.96,-80.24,"NONE","2017-10-03T18:58:44Z",FALSE
"161","2018-09-24","2018-09-24_08.02.47","Atlanta Falcons at Green Bay Packers","https://seatgeek.com/falcons-at-packers-tickets/12-9-2018-green-bay-wisconsin-lambeau-field/nfl/4346910","nfl",FALSE,FALSE,"2018-12-09T22:00:00","2018-12-09T18:00:00","Falcons at Packers","normal",FALSE,"2018-12-09T12:00:00",FALSE,"2018-04-20T00:00:00","",0.868,0.914,4346910,"2018-04-20T00:47:13",NA,691,155,160,394,278.62183,1132,237,"QRCODE","2018-08-24T21:53:42Z",FALSE,"WI","https://seatgeek.com/venues/lambeau-field/tickets","Green Bay, WI 54304","1265 Lombardi Avenue","Lambeau Field",658,"America/Chicago","Lambeau Field","US","lambeau-field","54304","Green Bay","Green Bay, WI",0,TRUE,0.92909414,6,1125,44.5013,-88.0622,"QRCODE_TM","2015-09-02T22:43:34Z",FALSE
"162","2018-09-24","2018-09-24_08.02.47","Baltimore Ravens at Kansas City Chiefs","https://seatgeek.com/ravens-at-chiefs-tickets/12-9-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346979","nfl",FALSE,FALSE,"2018-12-09T22:00:00","2018-12-09T18:00:00","Ravens at Chiefs","normal",FALSE,"2018-12-09T12:00:00",FALSE,"2018-04-20T00:00:00","",0.842,0.89,4346979,"2018-04-20T00:47:27",NA,807,30,32,1053,127.91738,1201,114,"QRCODE","2018-08-24T21:53:42Z",FALSE,"MO","https://seatgeek.com/venues/arrowhead-stadium/tickets","Kansas City, MO 64129","1 Arrowhead Drive","Arrowhead Stadium",616,"America/Chicago","Arrowhead Stadium","US","arrowhead-stadium","64129","Kansas City","Kansas City, MO",0,TRUE,0.8827867,8,1128,39.0489,-94.4839,"QRCODE_TM","2015-08-20T16:20:51Z",FALSE
"163","2018-09-24","2018-09-24_08.02.47","New York Jets at Buffalo Bills","https://seatgeek.com/jets-at-bills-tickets/12-9-2018-orchard-park-new-york-new-era-field/nfl/4347059","nfl",FALSE,FALSE,"2018-12-09T22:00:00","2018-12-09T18:00:00","Jets at Bills","normal",FALSE,"2018-12-09T13:00:00",FALSE,"2018-04-20T00:00:00","",0.827,0.868,4347059,"2018-04-20T00:47:43",NA,636,23,23,1186,88.90641,1454,67,"QRCODE","2018-08-24T21:53:42Z",FALSE,"NY","https://seatgeek.com/venues/new-era-field/tickets","Orchard Park, NY 14127","1 Bills Drive","New Era Field",514,"America/New_York","New Era Field","US","new-era-field","14127","Orchard Park","Orchard Park, NY",0,TRUE,0.8815085,7,1135,42.7737,-78.7874,"QRCODE_TM","2015-08-12T16:52:53Z",FALSE
"164","2018-09-24","2018-09-24_08.02.47","Indianapolis Colts at Houston Texans","https://seatgeek.com/colts-at-texans-tickets/12-9-2018-houston-texas-nrg-stadium/nfl/4347014","nfl",FALSE,FALSE,"2018-12-09T22:00:00","2018-12-09T18:00:00","Colts at Texans","normal",FALSE,"2018-12-09T12:00:00",FALSE,"2018-04-20T00:00:00","",0.858,0.913,4347014,"2018-04-20T00:47:35",NA,2225,30,37,576,181.9948,1053,136,"QRCODE","2018-08-24T21:53:42Z",FALSE,"TX","https://seatgeek.com/venues/nrg-stadium/tickets","Houston, TX 77054","1 Reliant Park","NRG Stadium",618,"America/Chicago","NRG Stadium","US","nrg-stadium","77054","Houston","Houston, TX",0,TRUE,0.8624192,47,41,29.6847,-95.4107,"QRCODE_TM","2015-11-04T18:42:27Z",FALSE
"165","2018-09-24","2018-09-24_08.02.47","New York Giants at Washington Redskins","https://seatgeek.com/giants-at-redskins-tickets/12-9-2018-landover-maryland-fedex-field/nfl/4346935","nfl",FALSE,FALSE,"2018-12-09T22:00:00","2018-12-09T18:00:00","Giants at Redskins","normal",FALSE,"2018-12-09T13:00:00",FALSE,"2018-04-20T00:00:00","",0.903,0.963,4346935,"2018-04-20T00:47:17",NA,1187,97,97,634,230.87,NA,NA,"QRCODE","2018-08-24T21:53:42Z",FALSE,"MD","https://seatgeek.com/venues/fedex-field/tickets","Landover, MD 20785","1600 Fedex Way","FedEx Field",511,"America/New_York","FedEx Field","US","fedex-field","20785","Landover","Landover, MD",0,TRUE,0.9333444,6,35,38.9071,-76.8658,"QRCODE_TM","2015-09-12T14:13:58Z",FALSE
"166","2018-09-24","2018-09-24_08.02.47","Cincinnati Bengals at Los Angeles Chargers","https://seatgeek.com/bengals-at-chargers-tickets/12-9-2018-carson-california-stubhub-center/nfl/4347107","nfl",FALSE,FALSE,"2018-12-10T01:05:00","2018-12-09T21:05:00","Bengals at Chargers","normal",FALSE,"2018-12-09T13:05:00",FALSE,"2018-04-20T00:00:00","",0.853,0.914,4347107,"2018-04-20T00:47:52",NA,581,102,120,480,215.9,558,195,"QRCODE","2018-08-24T21:53:42Z",FALSE,"CA","https://seatgeek.com/venues/stubhub-center/tickets","Carson, CA 90746","18400 Avalon Blvd","StubHub Center",803,"America/Los_Angeles","StubHub Center","US","stubhub-center","90746","Carson","Carson, CA",0,TRUE,0.7228164,14,52,33.8643,-118.261,NA,NA,NA
"167","2018-09-24","2018-09-24_08.02.47","Denver Broncos at San Francisco 49ers","https://seatgeek.com/broncos-at-49ers-tickets/12-9-2018-santa-clara-california-levi-s-stadium/nfl/4347114","nfl",FALSE,FALSE,"2018-12-10T01:05:00","2018-12-09T21:05:00","Broncos at 49ers","normal",FALSE,"2018-12-09T13:05:00",FALSE,"2018-04-20T00:00:00","",0.893,0.952,4347114,"2018-04-20T00:47:53",NA,6769,96,99,906,299.72296,1174,243,"QRCODE","2018-08-24T21:53:42Z",FALSE,"CA","https://seatgeek.com/venues/levi-s-stadium/tickets","Santa Clara, CA 95054","4900 Marie P DeBartolo Way","Levi's Stadium",0,"America/Los_Angeles","Levi's Stadium","US","levi-s-stadium","95054","Santa Clara","Santa Clara, CA",0,TRUE,0.95768774,13,58670,37.4023,-121.969,"QRCODE_TM","2015-07-10T00:00:00Z",FALSE
"168","2018-09-24","2018-09-24_08.02.47","Detroit Lions at Arizona Cardinals","https://seatgeek.com/lions-at-cardinals-tickets/12-9-2018-glendale-arizona-state-farm-stadium/nfl/4347099","nfl",FALSE,FALSE,"2018-12-10T01:25:00","2018-12-09T21:25:00","Lions at Cardinals","normal",FALSE,"2018-12-09T14:25:00",FALSE,"2018-04-20T00:00:00","",0.869,0.916,4347099,"2018-04-20T00:47:51",NA,NA,NA,NA,NA,NA,NA,NA,"QRCODE","2018-08-24T21:53:42Z",FALSE,"AZ","https://seatgeek.com/venues/state-farm-stadium/tickets","Glendale, AZ 85305","1 Cardinals Drive","State Farm Stadium",753,"America/Phoenix","State Farm Stadium","US","state-farm-stadium","85305","Glendale","Glendale, AZ",0,TRUE,0.93402725,10,43,33.5294,-112.262,"NONE","2015-12-21T17:26:05Z",FALSE
"169","2018-09-24","2018-09-24_08.02.47","Philadelphia Eagles at Dallas Cowboys","https://seatgeek.com/eagles-at-cowboys-tickets/12-9-2018-arlington-texas-at-t-stadium/nfl/4327919","nfl",FALSE,FALSE,"2018-12-10T01:25:00","2018-12-09T21:25:00","Eagles at Cowboys","normal",FALSE,"2018-12-09T15:25:00",TRUE,"2018-04-05T00:00:00","",0.914,0.979,4327919,"2018-04-05T23:08:46",NA,4309,49,49,3034,438.3731,2498,360,"QRCODE","2018-04-17T22:02:33Z",FALSE,"TX","https://seatgeek.com/venues/at-t-stadium/tickets","Arlington, TX 76011","1 AT&T Way","AT&T Stadium",623,"America/Chicago","AT&T Stadium","US","at-t-stadium","76011","Arlington","Arlington, TX",0,TRUE,0.9751414,23,4965,32.7459,-97.0957,"QRCODE","2018-04-17T22:02:33Z",FALSE
"170","2018-09-24","2018-09-24_08.02.47","Pittsburgh Steelers at Oakland Raiders","https://seatgeek.com/steelers-at-raiders-tickets/12-9-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347151","nfl",FALSE,FALSE,"2018-12-10T05:20:00","2018-12-10T01:20:00","Steelers at Raiders","normal",FALSE,"2018-12-09T17:20:00",FALSE,"2018-04-20T00:00:00","",0.877,0.937,4347151,"2018-04-20T01:04:24",NA,1038,162,162,502,403.38446,787,395,"QRCODE","2018-08-24T21:53:42Z",FALSE,"CA","https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets","Oakland, CA 94621","7000 Coliseum Way","Oakland-Alameda County Coliseum",807,"America/Los_Angeles","Oakland-Alameda County Coliseum","US","oakland-alameda-county-coliseum","94621","Oakland","Oakland, CA",0,TRUE,0.7817843,21,14,37.7469,-122.201,"PDF417","2015-06-24T00:00:00Z",FALSE
"171","2018-09-24","2018-09-24_08.02.47","Minnesota Vikings at Seattle Seahawks","https://seatgeek.com/vikings-at-seahawks-tickets/12-10-2018-seattle-washington-centurylink-field/nfl/4347123","nfl",FALSE,FALSE,"2018-12-11T05:15:00","2018-12-11T01:15:00","Vikings at Seahawks","normal",FALSE,"2018-12-10T17:15:00",FALSE,"2018-04-20T00:00:00","",0.881,0.944,4347123,"2018-04-20T00:47:55",NA,1341,122,142,329,375.10333,806,353,"QRCODE","2018-08-24T21:53:42Z",FALSE,"WA","https://seatgeek.com/venues/centurylink-field/tickets","Seattle, WA 98134","800 Occidental Ave S","CenturyLink Field",819,"America/Los_Angeles","CenturyLink Field","US","centurylink-field","98134","Seattle","Seattle, WA",0,TRUE,0.87232786,12,339,47.6,-122.33,"QRCODE","2018-03-02T22:54:54Z",FALSE
"172","2018-09-24","2018-09-24_08.02.47","Los Angeles Chargers at Kansas City Chiefs","https://seatgeek.com/chargers-at-chiefs-tickets/12-13-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346978","nfl",FALSE,FALSE,"2018-12-14T05:20:00","2018-12-14T01:20:00","Chargers at Chiefs","normal",FALSE,"2018-12-13T19:20:00",FALSE,"2018-04-20T00:00:00","",0.83,0.885,4346978,"2018-04-20T00:47:26",NA,700,42,37,813,141.4957,1144,132,"QRCODE","2018-08-24T21:53:42Z",FALSE,"MO","https://seatgeek.com/venues/arrowhead-stadium/tickets","Kansas City, MO 64129","1 Arrowhead Drive","Arrowhead Stadium",616,"America/Chicago","Arrowhead Stadium","US","arrowhead-stadium","64129","Kansas City","Kansas City, MO",0,TRUE,0.8827867,8,1128,39.0489,-94.4839,"QRCODE_TM","2015-08-20T16:20:51Z",FALSE
"173","2018-09-24","2018-09-24_08.02.47","Houston Texans at New York Jets","https://seatgeek.com/texans-at-jets-tickets/12-15-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347015","nfl",FALSE,FALSE,"2018-12-16T01:30:00","2018-12-15T21:30:00","Texans at Jets","normal",FALSE,"2018-12-15T16:30:00",FALSE,"2018-04-20T00:00:00","",0.859,0.918,4347015,"2018-04-20T00:47:35",NA,918,33,35,1125,149.39555,1367,122,"QRCODE","2018-08-24T21:53:42Z",FALSE,"NJ","https://seatgeek.com/venues/metlife-stadium/tickets","East Rutherford, NJ 07073","1 MetLife Stadium Drive","MetLife Stadium",501,"America/New_York","MetLife Stadium","US","metlife-stadium","07073","East Rutherford","East Rutherford, NJ",0,TRUE,0.94873494,16,1587,40.8142,-74.0737,"QRCODE_TM","2015-09-12T14:14:07Z",FALSE
"174","2018-09-24","2018-09-24_08.02.47","Cleveland Browns at Denver Broncos","https://seatgeek.com/browns-at-broncos-tickets/12-15-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347135","nfl",FALSE,FALSE,"2018-12-16T01:30:00","2018-12-15T21:30:00","Browns at Broncos","normal",FALSE,"2018-12-15T14:30:00",FALSE,"2018-04-20T00:00:00","",0.83,0.874,4347135,"2018-04-20T01:04:04",NA,1203,83,117,132,295.43182,765,232,"QRCODE","2018-08-24T21:53:42Z",FALSE,"CO","https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets","Denver, CO 80204","1701 Bryant St.","Sports Authority Field at Mile High",751,"America/Denver","Sports Authority Field at Mile High","US","sports-authority-field-at-mile-high","80204","Denver","Denver, CO",0,TRUE,0.9028296,7,1131,39.74,-105.02,"QRCODE_TM","2015-08-07T18:39:02Z",FALSE
"175","2018-09-24","2018-09-24_08.02.47","Arizona Cardinals at Atlanta Falcons","https://seatgeek.com/cardinals-at-falcons-tickets/12-16-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347047","nfl",FALSE,FALSE,"2018-12-16T22:00:00","2018-12-16T18:00:00","Cardinals at Falcons","normal",FALSE,"2018-12-16T13:00:00",FALSE,"2018-04-20T00:00:00","",0.861,0.911,4347047,"2018-04-20T00:47:41",NA,1194,64,64,1054,193.95161,1285,162,"QRCODE","2018-08-24T21:53:42Z",FALSE,"GA","https://seatgeek.com/venues/mercedes-benz-stadium/tickets","Atlanta, GA 30313","441 M.L.K. Jr Dr NW","Mercedes-Benz Stadium",0,"America/New_York","Mercedes-Benz Stadium","US","mercedes-benz-stadium","30313","Atlanta","Atlanta, GA",0,TRUE,0.76958936,19,419590,33.76,-84.4,"QRCODE","2018-08-23T20:14:46Z",FALSE
"176","2018-09-24","2018-09-24_08.02.47","Green Bay Packers at Chicago Bears","https://seatgeek.com/packers-at-bears-tickets/12-16-2018-chicago-illinois-soldier-field/nfl/4347002","nfl",FALSE,FALSE,"2018-12-16T22:00:00","2018-12-16T18:00:00","Packers at Bears","normal",FALSE,"2018-12-16T12:00:00",FALSE,"2018-04-20T00:00:00","",0.905,0.971,4347002,"2018-04-20T00:47:32",NA,1461,162,205,145,457.9793,906,376,"QRCODE","2018-08-24T21:53:42Z",FALSE,"IL","https://seatgeek.com/venues/soldier-field/tickets","Chicago, IL 60605","1410 S. Museum Campus Drive","Soldier Field",602,"America/Chicago","Soldier Field","US","soldier-field","60605","Chicago","Chicago, IL",0,TRUE,0.940013,9,31,41.8623,-87.6159,"NONE","2018-06-02T00:44:08Z",FALSE
"177","2018-09-24","2018-09-24_08.02.47","Dallas Cowboys at Indianapolis Colts","https://seatgeek.com/cowboys-at-colts-tickets/12-16-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346955","nfl",FALSE,FALSE,"2018-12-16T22:00:00","2018-12-16T18:00:00","Cowboys at Colts","normal",FALSE,"2018-12-16T13:00:00",FALSE,"2018-04-20T00:00:00","",0.895,0.954,4346955,"2018-04-20T00:47:20",NA,1974,118,119,427,291.363,915,238,"QRCODE","2018-08-24T21:53:42Z",FALSE,"IN","https://seatgeek.com/venues/lucas-oil-stadium/tickets","Indianapolis, IN 46225","500 South Capitol Avenue","Lucas Oil Stadium",527,"America/Indiana/Indianapolis","Lucas Oil Stadium","US","lucas-oil-stadium","46225","Indianapolis","Indianapolis, IN",0,TRUE,0.9071682,14,1130,39.7601,-86.1639,"QRCODE_TM","2018-09-13T22:29:37Z",FALSE
"178","2018-09-24","2018-09-24_08.02.47","Detroit Lions at Buffalo Bills","https://seatgeek.com/lions-at-bills-tickets/12-16-2018-orchard-park-new-york-new-era-field/nfl/4347057","nfl",FALSE,FALSE,"2018-12-16T22:00:00","2018-12-16T18:00:00","Lions at Bills","normal",FALSE,"2018-12-16T13:00:00",FALSE,"2018-04-20T00:00:00","",0.82,0.866,4347057,"2018-04-20T00:47:43",NA,9541,25,25,1113,97.61,NA,NA,"QRCODE","2018-08-24T21:53:42Z",FALSE,"NY","https://seatgeek.com/venues/new-era-field/tickets","Orchard Park, NY 14127","1 Bills Drive","New Era Field",514,"America/New_York","New Era Field","US","new-era-field","14127","Orchard Park","Orchard Park, NY",0,TRUE,0.8815085,7,1135,42.7737,-78.7874,"QRCODE_TM","2015-08-12T16:52:53Z",FALSE
"179","2018-09-24","2018-09-24_08.02.47","Tampa Bay Buccaneers at Baltimore Ravens","https://seatgeek.com/buccaneers-at-ravens-tickets/12-16-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347066","nfl",FALSE,FALSE,"2018-12-16T22:00:00","2018-12-16T18:00:00","Buccaneers at Ravens","normal",FALSE,"2018-12-16T13:00:00",FALSE,"2018-04-20T00:00:00","",0.802,0.848,4347066,"2018-04-20T00:47:44",NA,607,39,39,739,125.7889,1281,93,"QRCODE","2018-08-24T21:53:42Z",FALSE,"MD","https://seatgeek.com/venues/m-t-bank-stadium/tickets","Baltimore, MD 21230","1101 Russell St","M&T Bank Stadium",512,"America/New_York","M&T Bank Stadium","US","m-t-bank-stadium","21230","Baltimore","Baltimore, MD",0,TRUE,0.8927189,7,1121,39.2774,-76.623,"QRCODE_TM","2015-08-04T00:00:00Z",FALSE
"180","2018-09-24","2018-09-24_08.02.47","Miami Dolphins at Minnesota Vikings","https://seatgeek.com/dolphins-at-vikings-tickets/12-16-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347144","nfl",FALSE,FALSE,"2018-12-16T22:00:00","2018-12-16T18:00:00","Dolphins at Vikings","normal",FALSE,"2018-12-16T12:00:00",FALSE,"2018-04-20T00:00:00","",0.867,0.918,4347144,"2018-04-20T01:04:05",NA,1797,92,105,622,242.78136,1064,196,"QRCODE","2018-08-24T21:53:42Z",FALSE,"MN","https://seatgeek.com/venues/u-s-bank-stadium/tickets","Minneapolis, MN 55415","900 South 5th Street","U.S. Bank Stadium",0,"America/Chicago","U.S. Bank Stadium","US","u-s-bank-stadium","55415","Minneapolis","Minneapolis, MN",0,TRUE,0.88524246,15,218451,44.97,-93.26,"NONE","2018-08-22T15:34:15Z",FALSE
"181","2018-09-24","2018-09-24_08.02.47","Washington Redskins at Jacksonville Jaguars","https://seatgeek.com/redskins-at-jaguars-tickets/12-16-2018-jacksonville-florida-everbank-field/nfl/4346945","nfl",FALSE,FALSE,"2018-12-16T22:00:00","2018-12-16T18:00:00","Redskins at Jaguars","normal",FALSE,"2018-12-16T13:00:00",FALSE,"2018-04-20T00:00:00","",0.796,0.845,4346945,"2018-04-20T00:47:18",NA,655,50,62,648,159.26697,901,129,"QRCODE","2018-08-24T21:53:42Z",FALSE,"FL","https://seatgeek.com/venues/everbank-field/tickets","Jacksonville, FL 32202","1 Everbank Field Dr","EverBank Field",561,"America/New_York","EverBank Field","US","everbank-field","32202","Jacksonville","Jacksonville, FL",0,TRUE,0.83759147,8,5178,30.3239,-81.6373,"QRCODE_TM","2015-10-17T20:03:42Z",FALSE
"182","2018-09-24","2018-09-24_08.02.47","Oakland Raiders at Cincinnati Bengals","https://seatgeek.com/raiders-at-bengals-tickets/12-16-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347037","nfl",FALSE,FALSE,"2018-12-16T22:00:00","2018-12-16T18:00:00","Raiders at Bengals","normal",FALSE,"2018-12-16T13:00:00",FALSE,"2018-04-20T00:00:00","",0.833,0.887,4347037,"2018-04-20T00:47:39",NA,603,53,53,599,120.43573,904,103,"QRCODE","2018-08-24T21:53:42Z",FALSE,"OH","https://seatgeek.com/venues/paul-brown-stadium/tickets","Cincinnati, OH 45202","1 Paul Brown Stadium","Paul Brown Stadium",515,"America/New_York","Paul Brown Stadium","US","paul-brown-stadium","45202","Cincinnati","Cincinnati, OH",0,TRUE,0.86166537,7,1124,39.0961,-84.5177,"QRCODE_TM","2015-10-09T16:14:37Z",FALSE
"183","2018-09-24","2018-09-24_08.02.47","Tennessee Titans at New York Giants","https://seatgeek.com/titans-at-giants-tickets/12-16-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346988","nfl",FALSE,FALSE,"2018-12-16T22:00:00","2018-12-16T18:00:00","Titans at Giants","normal",FALSE,"2018-12-16T13:00:00",FALSE,"2018-04-20T00:00:00","",0.852,0.913,4346988,"2018-04-20T00:47:29",NA,1429,79,80,897,208.85284,1421,166,"QRCODE","2018-08-24T21:53:42Z",FALSE,"NJ","https://seatgeek.com/venues/metlife-stadium/tickets","East Rutherford, NJ 07073","1 MetLife Stadium Drive","MetLife Stadium",501,"America/New_York","MetLife Stadium","US","metlife-stadium","07073","East Rutherford","East Rutherford, NJ",0,TRUE,0.94873494,16,1587,40.8142,-74.0737,"QRCODE_TM","2015-09-12T14:14:07Z",FALSE
"184","2018-09-24","2018-09-24_08.02.47","Seattle Seahawks at San Francisco 49ers","https://seatgeek.com/seahawks-at-49ers-tickets/12-16-2018-santa-clara-california-levi-s-stadium/nfl/4347122","nfl",FALSE,FALSE,"2018-12-17T01:05:00","2018-12-16T21:05:00","Seahawks at 49ers","normal",FALSE,"2018-12-16T13:05:00",FALSE,"2018-04-20T00:00:00","",0.874,0.935,4347122,"2018-04-20T00:47:55",NA,2999,86,98,1100,222.70728,1238,185,"QRCODE","2018-08-24T21:53:42Z",FALSE,"CA","https://seatgeek.com/venues/levi-s-stadium/tickets","Santa Clara, CA 95054","4900 Marie P DeBartolo Way","Levi's Stadium",0,"America/Los_Angeles","Levi's Stadium","US","levi-s-stadium","95054","Santa Clara","Santa Clara, CA",0,TRUE,0.95768774,13,58670,37.4023,-121.969,"QRCODE_TM","2015-07-10T00:00:00Z",FALSE
"185","2018-09-24","2018-09-24_08.02.47","New England Patriots at Pittsburgh Steelers","https://seatgeek.com/patriots-at-steelers-tickets/12-16-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347077","nfl",FALSE,FALSE,"2018-12-17T01:25:00","2018-12-16T21:25:00","Patriots at Steelers","normal",FALSE,"2018-12-16T16:25:00",FALSE,"2018-04-20T00:00:00","",0.912,0.98,4347077,"2018-04-20T00:47:46",NA,11030,191,191,661,446.6127,1115,357,"QRCODE","2018-08-24T21:53:42Z",FALSE,"PA","https://seatgeek.com/venues/heinz-field/tickets","Pittsburgh, PA 15212","100 Art Rooney Avenue","Heinz Field",508,"America/New_York","Heinz Field","US","heinz-field","15212","Pittsburgh","Pittsburgh, PA",0,TRUE,0.9033526,10,1119,40.4468,-80.0158,"QRCODE_TM","2015-12-08T15:36:23Z",FALSE
"186","2018-09-24","2018-09-24_08.02.47","Philadelphia Eagles at Los Angeles Rams","https://seatgeek.com/eagles-at-rams-tickets/12-16-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346919","nfl",FALSE,FALSE,"2018-12-17T05:20:00","2018-12-17T01:20:00","Eagles at Rams","normal",FALSE,"2018-12-16T17:20:00",FALSE,"2018-04-20T00:00:00","",0.859,0.921,4346919,"2018-04-20T00:47:14",NA,1938,117,120,728,342.79944,1342,278,"QRCODE","2018-08-24T21:53:42Z",FALSE,"CA","https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets","Los Angeles, CA 90037","3911 S Figueroa St","Los Angeles Memorial Coliseum",0,"America/Los_Angeles","Los Angeles Memorial Coliseum","US","los-angeles-memorial-coliseum-1","90037","Los Angeles","Los Angeles, CA",0,TRUE,0.86898464,9,51012,34.0138,-118.288,"QRCODE","2018-08-23T17:59:28Z",FALSE
"187","2018-09-24","2018-09-24_08.02.47","New Orleans Saints at Carolina Panthers","https://seatgeek.com/saints-at-panthers-tickets/12-17-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347035","nfl",FALSE,FALSE,"2018-12-18T05:15:00","2018-12-18T01:15:00","Saints at Panthers","normal",FALSE,"2018-12-17T20:15:00",FALSE,"2018-04-20T00:00:00","",0.841,0.903,4347035,"2018-04-20T00:47:38",NA,1422,77,81,520,219.54616,1053,155,"QRCODE","2018-08-24T21:53:42Z",FALSE,"NC","https://seatgeek.com/venues/bank-of-america-stadium/tickets","Charlotte, NC 28202","800 South Mint Street","Bank of America Stadium",517,"America/New_York","Bank of America Stadium","US","bank-of-america-stadium","28202","Charlotte","Charlotte, NC",0,TRUE,0.8968222,8,1122,35.2243,-80.8524,"QRCODE_TM","2015-09-25T18:23:51Z",FALSE
"188","2018-09-24","2018-09-24_08.02.47","Washington Redskins at Tennessee Titans","https://seatgeek.com/redskins-at-titans-tickets/12-23-2018-nashville-tennessee-nissan-stadium/nfl/4346986","nfl",FALSE,FALSE,"2018-12-23T21:00:00","2018-12-23T17:00:00","Redskins at Titans","normal",FALSE,"2018-12-23T12:00:00",FALSE,"2018-04-20T00:00:00","",0.794,0.844,4346986,"2018-04-20T00:47:29",NA,788,30,38,662,147.59366,1079,128,"QRCODE","2018-08-24T21:53:43Z",FALSE,"TN","https://seatgeek.com/venues/nissan-stadium/tickets","Nashville, TN 37213","1 Titans Way","Nissan Stadium",659,"America/New_York","Nissan Stadium","US","nissan-stadium","37213","Nashville","Nashville, TN",0,TRUE,0.8546275,15,1126,36.1665,-86.7713,"NONE","2015-10-19T15:09:39Z",FALSE
