"","date","timestamp","url","title","short_title","datetime_utc","status","created_at","date_tbd","description","id","visible_until_utc","datetime_local","is_open","datetime_tbd","score","announce_date","popularity","type","time_tbd","general_admission","average_price","lowest_price","lowest_price_good_deals","highest_price","listing_count","median_price","visible_listing_count","created_at_accessMethod","employee_only_accessMethod","method_accessMethod","url_venue","address","num_upcoming_events","display_location","name","city","timezone","extended_address","slug","has_upcoming_events","country","state","id_venue","name_v2","postal_code","score_venue","popularity_venue","lat","lon","created_at_AccessMethod","employee_only_AccessMethod","method_AccessMethod"
"92","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/chargers-at-browns-tickets/10-14-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346998","Los Angeles Chargers at Cleveland Browns","Chargers at Browns","2018-10-14T17:00:00","normal","2018-04-20T00:47:31",FALSE,"",4346998,"2018-10-14T21:00:00","2018-10-14T13:00:00",FALSE,FALSE,0.882,"2018-04-20T00:00:00",0.847,"nfl",FALSE,NA,94.56,30,32,678,923,NA,NA,"2018-08-24T21:53:35Z",FALSE,"QRCODE","https://seatgeek.com/venues/firstenergy-stadium-15/tickets","100 Alfred Lerner Way",8,"Cleveland, OH","FirstEnergy Stadium","Cleveland","America/New_York","Cleveland, OH 44114","firstenergy-stadium-15",TRUE,"US","OH",1123,"FirstEnergy Stadium","44114",0.86852187,0,41.5065,-81.7,"2015-11-11T20:55:31Z",FALSE,"NONE"
"93","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/cardinals-at-vikings-tickets/10-14-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347145","Arizona Cardinals at Minnesota Vikings","Cardinals at Vikings","2018-10-14T17:00:00","normal","2018-04-20T01:04:06",FALSE,"",4347145,"2018-10-14T21:00:00","2018-10-14T12:00:00",FALSE,FALSE,0.912,"2018-04-20T00:00:00",0.871,"nfl",FALSE,NA,265.58,111,111,1315,433,NA,NA,"2018-08-24T21:53:38Z",FALSE,"QRCODE","https://seatgeek.com/venues/u-s-bank-stadium/tickets","401 Chicago Avenue",14,"Minneapolis, MN","U.S. Bank Stadium","Minneapolis","America/Chicago","Minneapolis, MN 55415","u-s-bank-stadium",TRUE,"US","MN",218451,"U.S. Bank Stadium","55415",0.88524246,0,44.97,-93.26,"2018-08-22T15:34:15Z",FALSE,"NONE"
"94","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/bills-at-texans-tickets/10-14-2018-houston-texas-nrg-stadium/nfl/4347019","Buffalo Bills at Houston Texans","Bills at Texans","2018-10-14T17:00:00","normal","2018-04-20T00:47:36",FALSE,"",4347019,"2018-10-14T21:00:00","2018-10-14T12:00:00",FALSE,FALSE,0.901,"2018-04-20T00:00:00",0.853,"nfl",FALSE,NA,184.25,61,61,1198,442,NA,NA,"2018-08-24T21:53:35Z",FALSE,"QRCODE","https://seatgeek.com/venues/nrg-stadium/tickets","1 Reliant Park",46,"Houston, TX","NRG Stadium","Houston","America/Chicago","Houston, TX 77054","nrg-stadium",TRUE,"US","TX",41,"NRG Stadium","77054",0.8624192,0,29.6847,-95.4107,"2015-11-04T18:42:27Z",FALSE,"QRCODE_TM"
"95","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/panthers-at-redskins-tickets/10-14-2018-landover-maryland-fedex-field/nfl/4346942","Carolina Panthers at Washington Redskins","Panthers at Redskins","2018-10-14T17:00:00","normal","2018-04-20T00:47:18",FALSE,"",4346942,"2018-10-14T21:00:00","2018-10-14T13:00:00",FALSE,FALSE,0.957,"2018-04-20T00:00:00",0.905,"nfl",FALSE,NA,215.27,97,97,670,649,NA,NA,"2018-08-24T21:52:02Z",FALSE,"QRCODE","https://seatgeek.com/venues/fedex-field/tickets","1600 Fedex Way",9,"Landover, MD","FedEx Field","Landover","America/New_York","Landover, MD 20785","fedex-field",TRUE,"US","MD",35,"FedEx Field","20785",0.9333444,0,38.9071,-76.8658,"2015-09-12T14:13:58Z",FALSE,"QRCODE_TM"
"96","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/ravens-at-titans-tickets/10-14-2018-nashville-tennessee-nissan-stadium/nfl/4346991","Baltimore Ravens at Tennessee Titans","Ravens at Titans","2018-10-14T19:25:00","normal","2018-04-20T00:47:30",FALSE,"",4346991,"2018-10-14T23:25:00","2018-10-14T15:25:00",FALSE,FALSE,0.872,"2018-04-20T00:00:00",0.832,"nfl",FALSE,NA,203.89,59,59,722,458,NA,NA,"2018-08-24T21:53:35Z",FALSE,"QRCODE","https://seatgeek.com/venues/nissan-stadium/tickets","1 Titans Way",16,"Nashville, TN","Nissan Stadium","Nashville","America/New_York","Nashville, TN 37213","nissan-stadium",TRUE,"US","TN",1126,"Nissan Stadium","37213",0.8546275,0,36.1665,-86.7713,"2015-10-19T15:09:39Z",FALSE,"NONE"
"97","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/rams-at-broncos-tickets/10-14-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347138","Los Angeles Rams at Denver Broncos","Rams at Broncos","2018-10-14T20:05:00","normal","2018-04-20T01:04:04",FALSE,"",4347138,"2018-10-15T00:05:00","2018-10-14T14:05:00",FALSE,FALSE,0.916,"2018-04-20T00:00:00",0.873,"nfl",FALSE,NA,360.43,158,158,1193,120,NA,NA,"2018-08-24T21:53:38Z",FALSE,"QRCODE","https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets","1701 Bryant St.",8,"Denver, CO","Sports Authority Field at Mile High","Denver","America/Denver","Denver, CO 80204","sports-authority-field-at-mile-high",TRUE,"US","CO",1131,"Sports Authority Field at Mile High","80204",0.9028296,0,39.74,-105.02,"2015-08-07T18:39:02Z",FALSE,"QRCODE_TM"
"98","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/jaguars-at-cowboys-tickets/10-14-2018-arlington-texas-at-t-stadium/nfl/4327923","Jacksonville Jaguars at Dallas Cowboys","Jaguars at Cowboys","2018-10-14T20:25:00","normal","2018-04-05T23:08:47",FALSE,"",4327923,"2018-10-15T00:25:00","2018-10-14T15:25:00",TRUE,FALSE,0.981,"2018-04-05T00:00:00",0.923,"nfl",FALSE,NA,339.43,30,30,4308,2639,NA,NA,"2018-04-17T22:02:33Z",FALSE,"QRCODE","https://seatgeek.com/venues/at-t-stadium/tickets","1 AT&T Way",24,"Arlington, TX","AT&T Stadium","Arlington","America/Chicago","Arlington, TX 76011","at-t-stadium",TRUE,"US","TX",4965,"AT&T Stadium","76011",0.9751414,0,32.7459,-97.0957,"2018-04-17T22:02:33Z",FALSE,"QRCODE"
"99","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/chiefs-at-patriots-tickets/10-14-2018-foxborough-massachusetts-gillette-stadium/nfl/4347095","Kansas City Chiefs at New England Patriots","Chiefs at Patriots","2018-10-15T00:20:00","normal","2018-04-20T00:47:50",FALSE,"",4347095,"2018-10-15T04:20:00","2018-10-14T20:20:00",FALSE,FALSE,0.965,"2018-04-20T00:00:00",0.909,"nfl",FALSE,NA,498.44,237,237,1437,119,NA,NA,"2018-08-24T21:53:35Z",FALSE,"QRCODE","https://seatgeek.com/venues/gillette-stadium/tickets","1 Patriot Place",14,"Foxborough, MA","Gillette Stadium","Foxborough","America/New_York","Foxborough, MA 02035","gillette-stadium",TRUE,"US","MA",33,"Gillette Stadium","02035",0.8983344,0,42.0906,-71.2674,"2018-08-22T15:36:58Z",FALSE,"NONE"
"100","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/49ers-at-packers-tickets/10-15-2018-green-bay-wisconsin-lambeau-field/nfl/4346914","San Francisco 49ers at Green Bay Packers","49ers at Packers","2018-10-16T00:15:00","normal","2018-04-20T00:47:13",FALSE,"",4346914,"2018-10-16T04:15:00","2018-10-15T19:15:00",FALSE,FALSE,0.952,"2018-04-20T00:00:00",0.899,"nfl",FALSE,NA,327.99,175,175,695,178,NA,NA,"2018-08-24T21:53:38Z",FALSE,"QRCODE","https://seatgeek.com/venues/lambeau-field/tickets","1265 Lombardi Avenue",8,"Green Bay, WI","Lambeau Field","Green Bay","America/Chicago","Green Bay, WI 54304","lambeau-field",TRUE,"US","WI",1125,"Lambeau Field","54304",0.92909414,0,44.5013,-88.0622,"2015-09-02T22:43:34Z",FALSE,"QRCODE_TM"
"101","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/broncos-at-cardinals-tickets/10-18-2018-glendale-arizona-state-farm-stadium/nfl/4347102","Denver Broncos at Arizona Cardinals","Broncos at Cardinals","2018-10-19T00:20:00","normal","2018-04-20T00:47:51",FALSE,"",4347102,"2018-10-19T04:20:00","2018-10-18T17:20:00",FALSE,FALSE,0.943,"2018-04-20T00:00:00",0.889,"nfl",FALSE,NA,191.88,63,63,567,77,NA,NA,"2018-08-24T21:53:38Z",FALSE,"QRCODE","https://seatgeek.com/venues/state-farm-stadium/tickets","1 Cardinals Drive",11,"Glendale, AZ","State Farm Stadium","Glendale","America/Phoenix","Glendale, AZ 85305","state-farm-stadium",TRUE,"US","AZ",43,"State Farm Stadium","85305",0.93402725,0,33.5294,-112.262,"2015-12-21T17:26:05Z",FALSE,"NONE"
"102","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/little-rock-trojans-at-arkansas-state-red-wolves-womens-volleyball-tickets/10-20-2018-jonesboro-arkansas-asu-convocation-center-1/nfl/4471322","Little Rock Trojans at Arkansas State Red Wolves Women's Volleyball","Little Rock Trojans at Arkansas State Red Wolves Women's Volleyball","2018-10-20T23:30:00","normal","2018-08-01T16:01:33",FALSE,"",4471322,"2018-10-21T03:30:00","2018-10-20T18:30:00",FALSE,FALSE,0.459,"2018-08-01T00:00:00",0.502,"nfl",FALSE,NA,21,21,NA,21,1,NA,NA,"2018-08-24T21:53:38Z",FALSE,"QRCODE","https://seatgeek.com/venues/asu-convocation-center-1/tickets","217 Olympic Drive",36,"Jonesboro, AR","ASU Convocation Center","Jonesboro","America/Chicago","Jonesboro, AR 72401","asu-convocation-center-1",TRUE,"US","AR",4081,"ASU Convocation Center","72401",0.5808074,0,35.8438,-90.6691,NA,NA,NA
"103","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/patriots-at-bears-tickets/10-21-2018-chicago-illinois-soldier-field/nfl/4347008","New England Patriots at Chicago Bears","Patriots at Bears","2018-10-21T17:00:00","normal","2018-04-20T00:47:33",FALSE,"",4347008,"2018-10-21T21:00:00","2018-10-21T12:00:00",FALSE,FALSE,0.991,"2018-04-20T00:00:00",0.92,"nfl",FALSE,NA,589.21,255,257,1209,121,NA,NA,"2018-08-24T21:53:38Z",FALSE,"QRCODE","https://seatgeek.com/venues/soldier-field/tickets","1410 S. Museum Campus Drive",12,"Chicago, IL","Soldier Field","Chicago","America/Chicago","Chicago, IL 60605","soldier-field",TRUE,"US","IL",31,"Soldier Field","60605",0.940013,0,41.8623,-87.6159,"2018-06-02T00:44:08Z",FALSE,"NONE"
"104","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/bills-at-colts-tickets/10-21-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346960","Buffalo Bills at Indianapolis Colts","Bills at Colts","2018-10-21T17:00:00","normal","2018-04-20T00:47:22",FALSE,"",4346960,"2018-10-21T21:00:00","2018-10-21T13:00:00",FALSE,FALSE,0.877,"2018-04-20T00:00:00",0.838,"nfl",FALSE,NA,114.06,34,34,1200,698,NA,NA,"2018-08-24T21:53:38Z",FALSE,"QRCODE","https://seatgeek.com/venues/lucas-oil-stadium/tickets","500 South Capitol Avenue",14,"Indianapolis, IN","Lucas Oil Stadium","Indianapolis","America/Indiana/Indianapolis","Indianapolis, IN 46225","lucas-oil-stadium",TRUE,"US","IN",1130,"Lucas Oil Stadium","46225",0.9071682,0,39.7601,-86.1639,"2015-08-22T16:51:43Z",FALSE,"QRCODE_TM"
"105","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/vikings-at-jets-tickets/10-21-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346975","Minnesota Vikings at New York Jets","Vikings at Jets","2018-10-21T17:00:00","normal","2018-04-20T00:47:26",FALSE,"",4346975,"2018-10-21T21:00:00","2018-10-21T13:00:00",FALSE,FALSE,0.965,"2018-04-20T00:00:00",0.897,"nfl",FALSE,NA,176.3,61,61,1064,649,NA,NA,"2018-08-24T21:53:38Z",FALSE,"QRCODE","https://seatgeek.com/venues/metlife-stadium/tickets","1 MetLife Stadium Drive",20,"East Rutherford, NJ","MetLife Stadium","East Rutherford","America/New_York","East Rutherford, NJ 07073","metlife-stadium",TRUE,"US","NJ",1587,"MetLife Stadium","07073",0.94873494,0,40.8142,-74.0737,"2015-09-12T14:14:07Z",FALSE,"QRCODE_TM"
"106","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/browns-at-buccaneers-tickets/10-21-2018-tampa-florida-raymond-james-stadium/nfl/4346931","Cleveland Browns at Tampa Bay Buccaneers","Browns at Buccaneers","2018-10-21T17:00:00","normal","2018-04-20T00:47:16",FALSE,"",4346931,"2018-10-21T21:00:00","2018-10-21T13:00:00",FALSE,FALSE,0.884,"2018-04-20T00:00:00",0.834,"nfl",FALSE,NA,272.4,84,84,1200,30,NA,NA,"2018-08-24T21:53:38Z",FALSE,"QRCODE","https://seatgeek.com/venues/raymond-james-stadium/tickets","4201 North Dale Mabry Highway",16,"Tampa, FL","Raymond James Stadium","Tampa","America/New_York","Tampa, FL 33607","raymond-james-stadium",TRUE,"US","FL",39,"Raymond James Stadium","33607",0.86513025,0,27.9753,-82.5034,"2015-08-24T14:44:53Z",FALSE,"QRCODE_TM"
"107","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/lions-at-dolphins-tickets/10-21-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347084","Detroit Lions at Miami Dolphins","Lions at Dolphins","2018-10-21T17:00:00","normal","2018-04-20T00:47:47",FALSE,"",4347084,"2018-10-21T21:00:00","2018-10-21T13:00:00",FALSE,FALSE,0.9,"2018-04-20T00:00:00",0.845,"nfl",FALSE,NA,157.27,51,51,904,204,NA,NA,"2018-08-24T21:53:38Z",FALSE,"QRCODE","https://seatgeek.com/venues/hard-rock-stadium/tickets","347 Don Shula Dr.",38,"Miami Gardens, FL","Hard Rock Stadium","Miami Gardens","America/New_York","Miami Gardens, FL 33056","hard-rock-stadium",TRUE,"US","FL",29,"Hard Rock Stadium","33056",0.8378203,0,25.96,-80.24,"2017-10-03T18:58:44Z",FALSE,"NONE"
"108","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/texans-at-jaguars-tickets/10-21-2018-jacksonville-florida-tiaa-bank-field/nfl/4346948","Houston Texans at Jacksonville Jaguars","Texans at Jaguars","2018-10-21T17:00:00","normal","2018-04-20T00:47:19",FALSE,"",4346948,"2018-10-21T21:00:00","2018-10-21T13:00:00",FALSE,FALSE,0.834,"2018-04-20T00:00:00",0.796,"nfl",FALSE,NA,127.37,49,49,589,713,NA,NA,"2018-08-24T21:53:38Z",FALSE,"QRCODE","https://seatgeek.com/venues/tiaa-bank-field/tickets","1 Everbank Field Dr",10,"Jacksonville, FL","TIAA Bank Field","Jacksonville","America/New_York","Jacksonville, FL 32202","tiaa-bank-field",TRUE,"US","FL",5178,"TIAA Bank Field","32202",0.83759147,0,30.3239,-81.6373,"2015-10-17T20:03:42Z",FALSE,"QRCODE_TM"
"109","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/bengals-at-chiefs-tickets/10-21-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346982","Cincinnati Bengals at Kansas City Chiefs","Bengals at Chiefs","2018-10-21T17:00:00","normal","2018-04-20T00:47:27",FALSE,"",4346982,"2018-10-21T21:00:00","2018-10-21T12:00:00",FALSE,FALSE,0.896,"2018-04-20T00:00:00",0.846,"nfl",FALSE,NA,160.65,43,43,11810,840,NA,NA,"2018-08-24T21:53:38Z",FALSE,"QRCODE","https://seatgeek.com/venues/arrowhead-stadium/tickets","1 Arrowhead Drive",10,"Kansas City, MO","Arrowhead Stadium","Kansas City","America/Chicago","Kansas City, MO 64129","arrowhead-stadium",TRUE,"US","MO",1128,"Arrowhead Stadium","64129",0.8827867,0,39.0489,-94.4839,"2015-08-20T16:20:51Z",FALSE,"QRCODE_TM"
"110","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/panthers-at-eagles-tickets/10-21-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4347036","Carolina Panthers at Philadelphia Eagles","Panthers at Eagles","2018-10-21T17:00:00","normal","2018-04-20T00:47:39",FALSE,"",4347036,"2018-10-21T21:00:00","2018-10-21T13:00:00",FALSE,FALSE,0.95,"2018-04-20T00:00:00",0.889,"nfl",FALSE,NA,428.48,207,207,3635,404,NA,NA,"2018-08-24T21:53:38Z",FALSE,"QRCODE","https://seatgeek.com/venues/lincoln-financial-field/tickets","1020 Pattison Ave",17,"Philadelphia, PA","Lincoln Financial Field","Philadelphia","America/New_York","Philadelphia, PA 19148","lincoln-financial-field",TRUE,"US","PA",330,"Lincoln Financial Field","19148",0.90542686,0,39.9046,-75.1675,"2015-07-10T00:00:00Z",FALSE,"QRCODE_TM"
"111","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/saints-at-ravens-tickets/10-21-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347071","New Orleans Saints at Baltimore Ravens","Saints at Ravens","2018-10-21T20:05:00","normal","2018-04-20T00:47:45",FALSE,"",4347071,"2018-10-22T00:05:00","2018-10-21T16:05:00",FALSE,FALSE,0.884,"2018-04-20T00:00:00",0.835,"nfl",FALSE,NA,172.15,57,57,613,375,NA,NA,"2018-08-24T21:53:38Z",FALSE,"QRCODE","https://seatgeek.com/venues/m-t-bank-stadium/tickets","1101 Russell St",9,"Baltimore, MD","M&T Bank Stadium","Baltimore","America/New_York","Baltimore, MD 21230","m-t-bank-stadium",TRUE,"US","MD",1121,"M&T Bank Stadium","21230",0.8927189,0,39.2774,-76.623,"2015-08-04T00:00:00Z",FALSE,"QRCODE_TM"
"112","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/cowboys-at-redskins-tickets/10-21-2018-landover-maryland-fedex-field/nfl/4346941","Dallas Cowboys at Washington Redskins","Cowboys at Redskins","2018-10-21T20:25:00","normal","2018-04-20T00:47:18",FALSE,"",4346941,"2018-10-22T00:25:00","2018-10-21T16:25:00",FALSE,FALSE,1.002,"2018-04-20T00:00:00",0.932,"nfl",FALSE,NA,382.02,192,192,1050,636,NA,NA,"2018-08-24T21:53:38Z",FALSE,"QRCODE","https://seatgeek.com/venues/fedex-field/tickets","1600 Fedex Way",9,"Landover, MD","FedEx Field","Landover","America/New_York","Landover, MD 20785","fedex-field",TRUE,"US","MD",35,"FedEx Field","20785",0.9333444,0,38.9071,-76.8658,"2015-09-12T14:13:58Z",FALSE,"QRCODE_TM"
"113","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/rams-at-49ers-tickets/10-21-2018-santa-clara-california-levi-s-stadium/nfl/4347118","Los Angeles Rams at San Francisco 49ers","Rams at 49ers","2018-10-22T00:20:00","normal","2018-04-20T00:47:54",FALSE,"",4347118,"2018-10-22T04:20:00","2018-10-21T17:20:00",FALSE,FALSE,0.961,"2018-04-20T00:00:00",0.893,"nfl",FALSE,NA,275.33,104,104,3694,867,NA,NA,"2018-08-24T21:53:38Z",FALSE,"QRCODE","https://seatgeek.com/venues/levi-s-stadium/tickets","4900 Marie P DeBartolo Way",13,"Santa Clara, CA","Levi's Stadium","Santa Clara","America/Los_Angeles","Santa Clara, CA 95054","levi-s-stadium",TRUE,"US","CA",58670,"Levi's Stadium","95054",0.95768774,0,37.4023,-121.969,"2015-07-10T00:00:00Z",FALSE,"QRCODE_TM"
"114","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/giants-at-falcons-tickets/10-22-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347050","New York Giants at Atlanta Falcons","Giants at Falcons","2018-10-23T00:15:00","normal","2018-04-20T00:47:42",FALSE,"",4347050,"2018-10-23T04:15:00","2018-10-22T20:15:00",FALSE,FALSE,0.953,"2018-04-20T00:00:00",0.89,"nfl",FALSE,NA,326.69,121,121,1791,658,NA,NA,"2018-08-24T21:53:38Z",FALSE,"QRCODE","https://seatgeek.com/venues/mercedes-benz-stadium/tickets","441 M.L.K. Jr Dr NW",15,"Atlanta, GA","Mercedes-Benz Stadium","Atlanta","America/New_York","Atlanta, GA 30313","mercedes-benz-stadium",TRUE,"US","GA",419590,"Mercedes-Benz Stadium","30313",0.76958936,0,33.76,-84.4,"2018-08-23T20:14:46Z",FALSE,"QRCODE"
"115","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/troy-trojans-at-south-alabama-jaguars-football-tickets/ncaa-football/2018-10-23-7-pm/4281985","Troy Trojans at South Alabama Jaguars Football","Troy at South Alabama","2018-10-24T00:00:00","normal","2018-02-28T15:00:17",FALSE,"",4281985,"2018-10-24T04:00:00","2018-10-23T19:00:00",FALSE,FALSE,0.306,"2018-02-28T00:00:00",0.353,"ncaa_football",FALSE,NA,46.6,32,32,93,26,NA,NA,NA,NA,NA,"https://seatgeek.com/venues/ladd-peebles-stadium/tickets","1621 Virginia St.",7,"Mobile, AL","Ladd Peebles Stadium","Mobile","America/Chicago","Mobile, AL 36604","ladd-peebles-stadium",TRUE,"US","AL",3716,"Ladd Peebles Stadium","36604",0.50177634,0,30.6748,-88.0761,NA,NA,NA
"116","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/dolphins-at-texans-tickets/10-25-2018-houston-texas-nrg-stadium/nfl/4347018","Miami Dolphins at Houston Texans","Dolphins at Texans","2018-10-26T00:20:00","normal","2018-04-20T00:47:36",FALSE,"",4347018,"2018-10-26T04:20:00","2018-10-25T19:20:00",FALSE,FALSE,0.894,"2018-04-20T00:00:00",0.833,"nfl",FALSE,NA,179.12,49,49,1198,509,NA,NA,"2018-08-24T21:53:38Z",FALSE,"QRCODE","https://seatgeek.com/venues/nrg-stadium/tickets","1 Reliant Park",46,"Houston, TX","NRG Stadium","Houston","America/Chicago","Houston, TX 77054","nrg-stadium",TRUE,"US","TX",41,"NRG Stadium","77054",0.8624192,0,29.6847,-95.4107,"2015-11-04T18:42:27Z",FALSE,"QRCODE_TM"
"117","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/buccaneers-at-bengals-tickets/10-28-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347041","Tampa Bay Buccaneers at Cincinnati Bengals","Buccaneers at Bengals","2018-10-28T17:00:00","normal","2018-04-20T00:47:40",FALSE,"",4347041,"2018-10-28T21:00:00","2018-10-28T13:00:00",FALSE,FALSE,0.877,"2018-04-20T00:00:00",0.824,"nfl",FALSE,NA,99.01,41,42,332,700,NA,NA,"2018-08-24T21:53:39Z",FALSE,"QRCODE","https://seatgeek.com/venues/paul-brown-stadium/tickets","1 Paul Brown Stadium",9,"Cincinnati, OH","Paul Brown Stadium","Cincinnati","America/New_York","Cincinnati, OH 45202","paul-brown-stadium",TRUE,"US","OH",1124,"Paul Brown Stadium","45202",0.86166537,0,39.0961,-84.5177,"2015-10-09T16:14:37Z",FALSE,"QRCODE_TM"
"118","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/seahawks-at-lions-tickets/10-28-2018-detroit-michigan-ford-field/nfl/4347026","Seattle Seahawks at Detroit Lions","Seahawks at Lions","2018-10-28T17:00:00","normal","2018-04-20T00:47:37",FALSE,"",4347026,"2018-10-28T21:00:00","2018-10-28T13:00:00",FALSE,FALSE,0.942,"2018-04-20T00:00:00",0.884,"nfl",FALSE,NA,163.01,71,75,785,471,NA,NA,"2018-08-24T21:53:39Z",FALSE,"QRCODE","https://seatgeek.com/venues/ford-field/tickets","2000 Brush St.",11,"Detroit, MI","Ford Field","Detroit","America/Detroit","Detroit, MI 48226","ford-field",TRUE,"US","MI",346,"Ford Field","48226",0.9029952,0,42.34,-83.0459,"2015-11-04T17:31:52Z",FALSE,"NONE"
"119","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/redskins-at-giants-tickets/10-28-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346940","Washington Redskins at New York Giants","Redskins at Giants","2018-10-28T17:00:00","normal","2018-04-20T00:47:17",FALSE,"",4346940,"2018-10-28T21:00:00","2018-10-28T13:00:00",FALSE,FALSE,0.945,"2018-04-20T00:00:00",0.876,"nfl",FALSE,NA,298.7,126,126,1369,348,NA,NA,"2018-08-24T21:53:39Z",FALSE,"QRCODE","https://seatgeek.com/venues/metlife-stadium/tickets","1 MetLife Stadium Drive",20,"East Rutherford, NJ","MetLife Stadium","East Rutherford","America/New_York","East Rutherford, NJ 07073","metlife-stadium",TRUE,"US","NJ",1587,"MetLife Stadium","07073",0.94873494,0,40.8142,-74.0737,"2015-09-12T14:14:07Z",FALSE,"QRCODE_TM"
"120","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/ravens-at-panthers-tickets/10-28-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347070","Baltimore Ravens at Carolina Panthers","Ravens at Panthers","2018-10-28T17:00:00","normal","2018-04-20T00:47:45",FALSE,"",4347070,"2018-10-28T21:00:00","2018-10-28T13:00:00",FALSE,FALSE,0.915,"2018-04-20T00:00:00",0.855,"nfl",FALSE,NA,237.01,82,82,839,382,NA,NA,"2018-08-24T21:53:39Z",FALSE,"QRCODE","https://seatgeek.com/venues/bank-of-america-stadium/tickets","800 South Mint Street",10,"Charlotte, NC","Bank of America Stadium","Charlotte","America/New_York","Charlotte, NC 28202","bank-of-america-stadium",TRUE,"US","NC",1122,"Bank of America Stadium","28202",0.8968222,0,35.2243,-80.8524,"2015-09-25T18:23:51Z",FALSE,"QRCODE_TM"
