"","date","timestamp","datetime_tbd","announce_date","datetime_utc","date_tbd","status","time_tbd","is_open","title","visible_until_utc","url","type","id","description","created_at","popularity","score","datetime_local","short_title","general_admission","listing_count","median_price","lowest_price_good_deals","average_price","lowest_price","highest_price","visible_listing_count","created_at_accessMethod","method_accessMethod","employee_only_accessMethod","address","has_upcoming_events","postal_code","extended_address","timezone","display_location","num_upcoming_events","city","country","name","url_venue","slug","metro_code","id_venue","popularity_venue","name_v2","state","score_venue","lat","lon","created_at_AccessMethod","method_AccessMethod","employee_only_AccessMethod"
"159","2018-10-10","2018-10-10_15.16.02",FALSE,"2018-04-20T00:00:00","2018-12-23T18:00:00",FALSE,"normal",FALSE,FALSE,"Atlanta Falcons at Carolina Panthers","2018-12-23T22:00:00","https://seatgeek.com/falcons-at-panthers-tickets/12-23-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347046","nfl",4347046,"","2018-04-20T00:47:41",0.808,0.904,"2018-12-23T13:00:00","Falcons at Panthers",NA,529,164,83,226.72023,83,1025,1726,"2018-08-24T21:53:43Z","QRCODE",FALSE,"800 South Mint Street",TRUE,"28202","Charlotte, NC 28202","America/New_York","Charlotte, NC",9,"Charlotte","US","Bank of America Stadium","https://seatgeek.com/venues/bank-of-america-stadium/tickets","bank-of-america-stadium",517,1122,0,"Bank of America Stadium","NC",0.8968222,35.2243,-80.8524,"2015-09-25T18:23:51Z","QRCODE_TM",FALSE
"160","2018-10-10","2018-10-10_15.16.02",FALSE,"2018-04-20T00:00:00","2018-12-23T18:00:00",FALSE,"normal",FALSE,FALSE,"Jacksonville Jaguars at Miami Dolphins","2018-12-23T22:00:00","https://seatgeek.com/jaguars-at-dolphins-tickets/12-23-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347085","nfl",4347085,"","2018-04-20T00:47:48",0.781,0.878,"2018-12-23T13:00:00","Jaguars at Dolphins",NA,226,138,56,161.80974,62,899,1471,"2018-08-24T21:53:43Z","QRCODE",FALSE,"347 Don Shula Dr.",TRUE,"33056","Miami Gardens, FL 33056","America/New_York","Miami Gardens, FL",34,"Miami Gardens","US","Hard Rock Stadium","https://seatgeek.com/venues/hard-rock-stadium/tickets","hard-rock-stadium",528,29,0,"Hard Rock Stadium","FL",0.8378203,25.96,-80.24,"2017-10-03T18:58:44Z","NONE",FALSE
"161","2018-10-10","2018-10-10_15.16.02",FALSE,"2018-04-20T00:00:00","2018-12-23T18:00:00",FALSE,"normal",FALSE,FALSE,"Minnesota Vikings at Detroit Lions","2018-12-23T22:00:00","https://seatgeek.com/vikings-at-lions-tickets/12-23-2018-detroit-michigan-ford-field/nfl/4347022","nfl",4347022,"","2018-04-20T00:47:36",0.835,0.951,"2018-12-23T13:00:00","Vikings at Lions",NA,1,315,73,315,315,315,1136,"2018-08-24T21:53:43Z","QRCODE",FALSE,"2000 Brush St.",TRUE,"48226","Detroit, MI 48226","America/Detroit","Detroit, MI",10,"Detroit","US","Ford Field","https://seatgeek.com/venues/ford-field/tickets","ford-field",505,346,0,"Ford Field","MI",0.9029952,42.34,-83.0459,"2015-11-04T17:31:52Z","NONE",FALSE
"162","2018-10-10","2018-10-10_15.16.02",FALSE,"2018-04-20T00:00:00","2018-12-23T18:00:00",FALSE,"normal",FALSE,FALSE,"New York Giants at Indianapolis Colts","2018-12-23T22:00:00","https://seatgeek.com/giants-at-colts-tickets/12-23-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346954","nfl",4346954,"","2018-04-20T00:47:20",0.81,0.9,"2018-12-23T13:00:00","Giants at Colts",NA,813,89,36,110.93358,33,569,1261,"2018-08-24T21:53:42Z","QRCODE",FALSE,"500 South Capitol Avenue",TRUE,"46225","Indianapolis, IN 46225","America/Indiana/Indianapolis","Indianapolis, IN",12,"Indianapolis","US","Lucas Oil Stadium","https://seatgeek.com/venues/lucas-oil-stadium/tickets","lucas-oil-stadium",527,1130,0,"Lucas Oil Stadium","IN",0.9071682,39.7601,-86.1639,"2018-09-13T22:29:37Z","QRCODE_TM",FALSE
"163","2018-10-10","2018-10-10_15.16.02",FALSE,"2018-04-20T00:00:00","2018-12-23T18:00:00",FALSE,"normal",FALSE,FALSE,"Buffalo Bills at New England Patriots","2018-12-23T22:00:00","https://seatgeek.com/bills-at-patriots-tickets/12-23-2018-foxborough-massachusetts-gillette-stadium/nfl/4347093","nfl",4347093,"","2018-04-20T00:47:50",0.83,0.943,"2018-12-23T13:00:00","Bills at Patriots",NA,247,280,182,345.32794,172,1115,1024,"2018-08-24T21:53:43Z","QRCODE",FALSE,"1 Patriot Place",TRUE,"02035","Foxborough, MA 02035","America/New_York","Foxborough, MA",13,"Foxborough","US","Gillette Stadium","https://seatgeek.com/venues/gillette-stadium/tickets","gillette-stadium",506,33,0,"Gillette Stadium","MA",0.8983344,42.0906,-71.2674,"2018-08-22T15:36:58Z","NONE",FALSE
"164","2018-10-10","2018-10-10_15.16.02",FALSE,"2018-04-05T00:00:00","2018-12-23T18:00:00",FALSE,"normal",FALSE,TRUE,"Tampa Bay Buccaneers at Dallas Cowboys","2018-12-23T22:00:00","https://seatgeek.com/buccaneers-at-cowboys-tickets/12-23-2018-arlington-texas-at-t-stadium/nfl/4327918","nfl",4327918,"","2018-04-05T23:08:46",0.843,0.97,"2018-12-23T12:00:00","Buccaneers at Cowboys",NA,4180,205,NA,260.98398,NA,3644,2866,"2018-10-06T23:29:11Z","QRCODE_TM",FALSE,"1 AT&T Way",TRUE,"76011","Arlington, TX 76011","America/Chicago","Arlington, TX",17,"Arlington","US","AT&T Stadium","https://seatgeek.com/venues/at-t-stadium/tickets","at-t-stadium",623,4965,0,"AT&T Stadium","TX",0.9751414,32.7459,-97.0957,"2018-10-06T23:29:11Z","QRCODE_TM",FALSE
"165","2018-10-10","2018-10-10_15.16.02",FALSE,"2018-04-20T00:00:00","2018-12-23T21:05:00",FALSE,"normal",FALSE,FALSE,"Los Angeles Rams at Arizona Cardinals","2018-12-24T01:05:00","https://seatgeek.com/rams-at-cardinals-tickets/12-23-2018-glendale-arizona-state-farm-stadium/nfl/4347097","nfl",4347097,"","2018-04-20T00:47:50",0.815,0.908,"2018-12-23T14:05:00","Rams at Cardinals",NA,1155,94,27,119.905624,27,6034,1772,"2018-08-24T21:53:43Z","QRCODE",FALSE,"1 Cardinals Drive",TRUE,"85305","Glendale, AZ 85305","America/Phoenix","Glendale, AZ",10,"Glendale","US","State Farm Stadium","https://seatgeek.com/venues/state-farm-stadium/tickets","state-farm-stadium",753,43,0,"State Farm Stadium","AZ",0.93402725,33.5294,-112.262,"2015-12-21T17:26:05Z","NONE",FALSE
"166","2018-10-10","2018-10-10_15.16.02",FALSE,"2018-04-20T00:00:00","2018-12-23T21:05:00",FALSE,"normal",FALSE,FALSE,"Baltimore Ravens at Los Angeles Chargers","2018-12-24T01:05:00","https://seatgeek.com/ravens-at-chargers-tickets/12-23-2018-carson-california-stubhub-center/nfl/4347106","nfl",4347106,"","2018-04-20T00:47:52",0.814,0.923,"2018-12-23T13:05:00","Ravens at Chargers",NA,373,200,128,241.33244,128,648,671,"2018-08-24T21:53:43Z","QRCODE",FALSE,"18400 Avalon Blvd",TRUE,"90746","Carson, CA 90746","America/Los_Angeles","Carson, CA",10,"Carson","US","StubHub Center","https://seatgeek.com/venues/stubhub-center/tickets","stubhub-center",803,52,0,"StubHub Center","CA",0.7228164,33.8643,-118.261,NA,NA,NA
"167","2018-10-10","2018-10-10_15.16.02",FALSE,"2018-04-20T00:00:00","2018-12-23T21:05:00",FALSE,"normal",FALSE,FALSE,"Chicago Bears at San Francisco 49ers","2018-12-24T01:05:00","https://seatgeek.com/bears-at-49ers-tickets/12-23-2018-santa-clara-california-levi-s-stadium/nfl/4347116","nfl",4347116,"","2018-04-20T00:47:54",0.858,0.988,"2018-12-23T13:05:00","Bears at 49ers",NA,973,187,57,202.12538,69,2989,2209,"2018-08-24T21:53:43Z","QRCODE",FALSE,"4900 Marie P DeBartolo Way",TRUE,"95054","Santa Clara, CA 95054","America/Los_Angeles","Santa Clara, CA",11,"Santa Clara","US","Levi's Stadium","https://seatgeek.com/venues/levi-s-stadium/tickets","levi-s-stadium",0,58670,0,"Levi's Stadium","CA",0.95768774,37.4023,-121.969,"2015-07-10T00:00:00Z","QRCODE_TM",FALSE
"168","2018-10-10","2018-10-10_15.16.02",FALSE,"2018-04-20T00:00:00","2018-12-23T21:25:00",FALSE,"normal",FALSE,TRUE,"Pittsburgh Steelers at New Orleans Saints","2018-12-24T01:25:00","https://seatgeek.com/steelers-at-saints-tickets/12-23-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346967","nfl",4346967,"","2018-04-20T00:47:24",0.817,0.939,"2018-12-23T15:25:00","Steelers at Saints",NA,1454,337,140,353.53784,142,2400,1318,"2018-05-29T20:39:33Z","QRCODE",FALSE,"1500 Sugar Bowl Drive",TRUE,"70112","New Orleans, LA 70112","America/Chicago","New Orleans, LA",15,"New Orleans","US","Mercedes-Benz Superdome","https://seatgeek.com/venues/mercedes-benz-superdome/tickets","mercedes-benz-superdome",622,128,0,"Mercedes-Benz Superdome","LA",0.8966978,29.9515,-90.0786,"2018-08-27T20:46:59Z","QRCODE_TM",FALSE
"169","2018-10-10","2018-10-10_15.16.02",FALSE,"2018-04-20T00:00:00","2018-12-24T01:20:00",FALSE,"normal",FALSE,FALSE,"Kansas City Chiefs at Seattle Seahawks","2018-12-24T05:20:00","https://seatgeek.com/chiefs-at-seahawks-tickets/12-23-2018-seattle-washington-centurylink-field/nfl/4347121","nfl",4347121,"","2018-04-20T00:47:55",0.8,0.918,"2018-12-23T17:20:00","Chiefs at Seahawks",NA,326,300,134,329.592,133,1165,1955,"2018-08-24T21:53:43Z","QRCODE",FALSE,"800 Occidental Ave S",TRUE,"98134","Seattle, WA 98134","America/Los_Angeles","Seattle, WA",8,"Seattle","US","CenturyLink Field","https://seatgeek.com/venues/centurylink-field/tickets","centurylink-field",819,339,0,"CenturyLink Field","WA",0.87232786,47.6,-122.33,"2018-03-02T22:54:54Z","QRCODE",FALSE
"170","2018-10-10","2018-10-10_15.16.02",FALSE,"2018-04-20T00:00:00","2018-12-25T01:15:00",FALSE,"normal",FALSE,FALSE,"Denver Broncos at Oakland Raiders","2018-12-25T05:15:00","https://seatgeek.com/broncos-at-raiders-tickets/12-24-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347150","nfl",4347150,"","2018-04-20T01:04:24",0.788,0.911,"2018-12-24T17:15:00","Broncos at Raiders",NA,701,185,57,195.72183,57,1306,1960,"2018-08-24T21:53:43Z","QRCODE",FALSE,"7000 Coliseum Way",TRUE,"94621","Oakland, CA 94621","America/Los_Angeles","Oakland, CA",9,"Oakland","US","Oakland-Alameda County Coliseum","https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets","oakland-alameda-county-coliseum",807,14,0,"Oakland-Alameda County Coliseum","CA",0.7817843,37.7469,-122.201,"2015-06-24T00:00:00Z","PDF417",FALSE
"171","2018-10-10","2018-10-10_15.16.02",FALSE,"2018-04-20T00:00:00","2018-12-30T17:00:00",FALSE,"normal",FALSE,FALSE,"Indianapolis Colts at Tennessee Titans","2018-12-30T21:00:00","https://seatgeek.com/colts-at-titans-tickets/12-30-2018-nashville-tennessee-nissan-stadium/nfl/4346984","nfl",4346984,"","2018-04-20T00:47:28",0.752,0.859,"2018-12-30T12:00:00","Colts at Titans",NA,613,114,35,139.01141,35,708,1583,"2018-08-24T21:53:43Z","QRCODE",FALSE,"1 Titans Way",TRUE,"37213","Nashville, TN 37213","America/New_York","Nashville, TN",16,"Nashville","US","Nissan Stadium","https://seatgeek.com/venues/nissan-stadium/tickets","nissan-stadium",659,1126,0,"Nissan Stadium","TN",0.8546275,36.1665,-86.7713,"2015-10-19T15:09:39Z","NONE",FALSE
"172","2018-10-10","2018-10-10_15.16.02",FALSE,"2018-04-20T00:00:00","2018-12-30T18:00:00",FALSE,"normal",FALSE,FALSE,"New York Jets at New England Patriots","2018-12-30T22:00:00","https://seatgeek.com/jets-at-patriots-tickets/12-30-2018-foxborough-massachusetts-gillette-stadium/nfl/4347090","nfl",4347090,"","2018-04-20T00:47:49",0.824,0.944,"2018-12-30T13:00:00","Jets at Patriots",NA,314,283,156,331.9618,181,1798,1133,"2018-08-24T21:53:43Z","QRCODE",FALSE,"1 Patriot Place",TRUE,"02035","Foxborough, MA 02035","America/New_York","Foxborough, MA",13,"Foxborough","US","Gillette Stadium","https://seatgeek.com/venues/gillette-stadium/tickets","gillette-stadium",506,33,0,"Gillette Stadium","MA",0.8983344,42.0906,-71.2674,"2018-08-22T15:36:58Z","NONE",FALSE
"173","2018-10-10","2018-10-10_15.16.02",FALSE,"2018-04-20T00:00:00","2018-12-30T18:00:00",FALSE,"normal",FALSE,FALSE,"Philadelphia Eagles at Washington Redskins","2018-12-30T22:00:00","https://seatgeek.com/eagles-at-redskins-tickets/12-30-2018-landover-maryland-fedex-field/nfl/4346934","nfl",4346934,"","2018-04-20T00:47:17",0.845,0.962,"2018-12-30T13:00:00","Eagles at Redskins",NA,678,188,111,222.87758,116,1076,1271,"2018-08-24T21:53:43Z","QRCODE",FALSE,"1600 Fedex Way",TRUE,"20785","Landover, MD 20785","America/New_York","Landover, MD",6,"Landover","US","FedEx Field","https://seatgeek.com/venues/fedex-field/tickets","fedex-field",511,35,0,"FedEx Field","MD",0.9333444,38.9071,-76.8658,"2015-09-12T14:13:58Z","QRCODE_TM",FALSE
"174","2018-10-10","2018-10-10_15.16.02",FALSE,"2018-04-20T00:00:00","2018-12-30T18:00:00",FALSE,"normal",FALSE,FALSE,"Cleveland Browns at Baltimore Ravens","2018-12-30T22:00:00","https://seatgeek.com/browns-at-ravens-tickets/12-30-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347065","nfl",4347065,"","2018-04-20T00:47:44",0.752,0.838,"2018-12-30T13:00:00","Browns at Ravens",NA,673,96,34,124.5795,35,567,2140,"2018-08-24T21:53:43Z","QRCODE",FALSE,"1101 Russell St",TRUE,"21230","Baltimore, MD 21230","America/New_York","Baltimore, MD",6,"Baltimore","US","M&T Bank Stadium","https://seatgeek.com/venues/m-t-bank-stadium/tickets","m-t-bank-stadium",512,1121,0,"M&T Bank Stadium","MD",0.8927189,39.2774,-76.623,"2015-08-04T00:00:00Z","QRCODE_TM",FALSE
"175","2018-10-10","2018-10-10_15.16.02",FALSE,"2018-04-20T00:00:00","2018-12-30T18:00:00",FALSE,"normal",FALSE,FALSE,"Cincinnati Bengals at Pittsburgh Steelers","2018-12-30T22:00:00","https://seatgeek.com/bengals-at-steelers-tickets/12-30-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347076","nfl",4347076,"","2018-04-20T00:47:46",0.792,0.889,"2018-12-30T13:00:00","Bengals at Steelers",NA,785,155,77,201.54523,77,2229,2222,"2018-08-24T21:53:43Z","QRCODE",FALSE,"100 Art Rooney Avenue",TRUE,"15212","Pittsburgh, PA 15212","America/New_York","Pittsburgh, PA",7,"Pittsburgh","US","Heinz Field","https://seatgeek.com/venues/heinz-field/tickets","heinz-field",508,1119,0,"Heinz Field","PA",0.9033526,40.4468,-80.0158,"2018-10-04T12:42:28Z","QRCODE",FALSE
"176","2018-10-10","2018-10-10_15.16.02",FALSE,"2018-04-20T00:00:00","2018-12-30T18:00:00",FALSE,"normal",FALSE,FALSE,"Miami Dolphins at Buffalo Bills","2018-12-30T22:00:00","https://seatgeek.com/dolphins-at-bills-tickets/12-30-2018-orchard-park-new-york-new-era-field/nfl/4347056","nfl",4347056,"","2018-04-20T00:47:43",0.778,0.866,"2018-12-30T13:00:00","Dolphins at Bills",NA,1226,55,17,76.115005,21,584,1910,"2018-08-24T21:53:43Z","QRCODE",FALSE,"1 Bills Drive",TRUE,"14127","Orchard Park, NY 14127","America/New_York","Orchard Park, NY",6,"Orchard Park","US","New Era Field","https://seatgeek.com/venues/new-era-field/tickets","new-era-field",514,1135,0,"New Era Field","NY",0.8815085,42.7737,-78.7874,"2015-08-12T16:52:53Z","QRCODE_TM",FALSE
"177","2018-10-10","2018-10-10_15.16.02",FALSE,"2018-04-20T00:00:00","2018-12-30T18:00:00",FALSE,"normal",FALSE,FALSE,"Jacksonville Jaguars at Houston Texans","2018-12-30T22:00:00","https://seatgeek.com/jaguars-at-texans-tickets/12-30-2018-houston-texas-nrg-stadium/nfl/4347012","nfl",4347012,"","2018-04-20T00:47:34",0.78,0.883,"2018-12-30T12:00:00","Jaguars at Texans",NA,818,147,35,189.77629,37,2224,1774,"2018-08-24T21:53:43Z","QRCODE",FALSE,"1 Reliant Park",TRUE,"77054","Houston, TX 77054","America/Chicago","Houston, TX",44,"Houston","US","NRG Stadium","https://seatgeek.com/venues/nrg-stadium/tickets","nrg-stadium",618,41,0,"NRG Stadium","TX",0.8624192,29.6847,-95.4107,"2015-11-04T18:42:27Z","QRCODE_TM",FALSE
"178","2018-10-10","2018-10-10_15.16.02",FALSE,"2018-04-20T00:00:00","2018-12-30T18:00:00",FALSE,"normal",FALSE,FALSE,"Dallas Cowboys at New York Giants","2018-12-30T22:00:00","https://seatgeek.com/cowboys-at-giants-tickets/12-30-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347030","nfl",4347030,"","2018-04-20T00:47:37",0.858,0.997,"2018-12-30T13:00:00","Cowboys at Giants",NA,696,283,149,360.7586,149,2693,2049,"2018-08-24T21:53:43Z","QRCODE",FALSE,"1 MetLife Stadium Drive",TRUE,"07073","East Rutherford, NJ 07073","America/New_York","East Rutherford, NJ",14,"East Rutherford","US","MetLife Stadium","https://seatgeek.com/venues/metlife-stadium/tickets","metlife-stadium",501,1587,0,"MetLife Stadium","NJ",0.94873494,40.8142,-74.0737,"2015-09-12T14:14:07Z","QRCODE_TM",FALSE
"179","2018-10-10","2018-10-10_15.16.02",FALSE,"2018-04-20T00:00:00","2018-12-30T18:00:00",FALSE,"normal",FALSE,FALSE,"Chicago Bears at Minnesota Vikings","2018-12-30T22:00:00","https://seatgeek.com/bears-at-vikings-tickets/12-30-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347134","nfl",4347134,"","2018-04-20T01:04:04",0.816,0.937,"2018-12-30T12:00:00","Bears at Vikings",NA,567,256,121,306.60318,125,1792,1626,"2018-08-24T21:53:43Z","QRCODE",FALSE,"900 South 5th Street",TRUE,"55415","Minneapolis, MN 55415","America/Chicago","Minneapolis, MN",15,"Minneapolis","US","U.S. Bank Stadium","https://seatgeek.com/venues/u-s-bank-stadium/tickets","u-s-bank-stadium",0,218451,0,"U.S. Bank Stadium","MN",0.88524246,44.97,-93.26,"2018-08-22T15:34:15Z","NONE",FALSE
"180","2018-10-10","2018-10-10_15.16.02",FALSE,"2018-04-20T00:00:00","2018-12-30T18:00:00",FALSE,"normal",FALSE,TRUE,"Carolina Panthers at New Orleans Saints","2018-12-30T22:00:00","https://seatgeek.com/panthers-at-saints-tickets/12-30-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346966","nfl",4346966,"","2018-04-20T00:47:23",0.781,0.902,"2018-12-30T12:00:00","Panthers at Saints",NA,1624,234,85,249.28387,88,2400,1481,"2018-05-29T20:39:40Z","QRCODE",FALSE,"1500 Sugar Bowl Drive",TRUE,"70112","New Orleans, LA 70112","America/Chicago","New Orleans, LA",15,"New Orleans","US","Mercedes-Benz Superdome","https://seatgeek.com/venues/mercedes-benz-superdome/tickets","mercedes-benz-superdome",622,128,0,"Mercedes-Benz Superdome","LA",0.8966978,29.9515,-90.0786,"2018-08-27T20:46:59Z","QRCODE_TM",FALSE
"181","2018-10-10","2018-10-10_15.16.02",FALSE,"2018-04-20T00:00:00","2018-12-30T18:00:00",FALSE,"normal",FALSE,FALSE,"Oakland Raiders at Kansas City Chiefs","2018-12-30T22:00:00","https://seatgeek.com/raiders-at-chiefs-tickets/12-30-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346977","nfl",4346977,"","2018-04-20T00:47:26",0.809,0.908,"2018-12-30T12:00:00","Raiders at Chiefs",NA,1061,140,53,170.2215,53,696,1371,"2018-08-24T21:53:43Z","QRCODE",FALSE,"1 Arrowhead Drive",TRUE,"64129","Kansas City, MO 64129","America/Chicago","Kansas City, MO",7,"Kansas City","US","Arrowhead Stadium","https://seatgeek.com/venues/arrowhead-stadium/tickets","arrowhead-stadium",616,1128,0,"Arrowhead Stadium","MO",0.8827867,39.0489,-94.4839,"2015-08-20T16:20:51Z","QRCODE_TM",FALSE
"182","2018-10-10","2018-10-10_15.16.02",FALSE,"2018-04-20T00:00:00","2018-12-30T18:00:00",FALSE,"normal",FALSE,FALSE,"Detroit Lions at Green Bay Packers","2018-12-30T22:00:00","https://seatgeek.com/lions-at-packers-tickets/12-30-2018-green-bay-wisconsin-lambeau-field/nfl/4346913","nfl",4346913,"","2018-04-20T00:47:13",0.798,0.917,"2018-12-30T12:00:00","Lions at Packers",NA,624,223,128,253.5625,137,1078,1859,"2018-08-24T21:53:43Z","QRCODE",FALSE,"1265 Lombardi Avenue",TRUE,"54304","Green Bay, WI 54304","America/Chicago","Green Bay, WI",5,"Green Bay","US","Lambeau Field","https://seatgeek.com/venues/lambeau-field/tickets","lambeau-field",658,1125,0,"Lambeau Field","WI",0.92909414,44.5013,-88.0622,"2015-09-02T22:43:34Z","QRCODE_TM",FALSE
"183","2018-10-10","2018-10-10_15.16.02",FALSE,"2018-04-20T00:00:00","2018-12-30T18:00:00",FALSE,"normal",FALSE,FALSE,"Atlanta Falcons at Tampa Bay Buccaneers","2018-12-30T22:00:00","https://seatgeek.com/falcons-at-buccaneers-tickets/12-30-2018-tampa-florida-raymond-james-stadium/nfl/4346925","nfl",4346925,"","2018-04-20T00:47:15",0.78,0.877,"2018-12-30T13:00:00","Falcons at Buccaneers",NA,31,154,117,176.06451,76,418,1194,"2018-08-24T21:53:43Z","QRCODE",FALSE,"4201 North Dale Mabry Highway",TRUE,"33607","Tampa, FL 33607","America/New_York","Tampa, FL",15,"Tampa","US","Raymond James Stadium","https://seatgeek.com/venues/raymond-james-stadium/tickets","raymond-james-stadium",539,39,0,"Raymond James Stadium","FL",0.86513025,27.9753,-82.5034,"2015-08-24T14:44:53Z","QRCODE_TM",FALSE
"184","2018-10-10","2018-10-10_15.16.02",FALSE,"2018-04-20T00:00:00","2018-12-30T21:25:00",FALSE,"normal",FALSE,FALSE,"Los Angeles Chargers at Denver Broncos","2018-12-31T01:25:00","https://seatgeek.com/chargers-at-broncos-tickets/12-30-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347147","nfl",4347147,"","2018-04-20T01:04:06",0.797,0.897,"2018-12-30T14:25:00","Chargers at Broncos",NA,160,232,85,297.675,104,1613,1744,"2018-08-24T21:53:43Z","QRCODE",FALSE,"1701 Bryant Street",TRUE,"80204","Denver, CO 80204","America/Denver","Denver, CO",7,"Denver","US","Sports Authority Field at Mile High","https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets","sports-authority-field-at-mile-high",751,1131,0,"Sports Authority Field at Mile High","CO",0.9028296,39.74,-105.02,"2015-08-07T18:39:02Z","QRCODE_TM",FALSE
"185","2018-10-10","2018-10-10_15.16.02",FALSE,"2018-04-20T00:00:00","2018-12-30T21:25:00",FALSE,"normal",FALSE,FALSE,"San Francisco 49ers at Los Angeles Rams","2018-12-31T01:25:00","https://seatgeek.com/49ers-at-rams-tickets/12-30-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346938","nfl",4346938,"","2018-04-20T00:47:17",0.801,0.921,"2018-12-30T13:25:00","49ers at Rams",NA,842,167,68,203.54514,68,960,1983,"2018-08-24T21:53:43Z","QRCODE",FALSE,"3911 S Figueroa St",TRUE,"90037","Los Angeles, CA 90037","America/Los_Angeles","Los Angeles, CA",9,"Los Angeles","US","Los Angeles Memorial Coliseum","https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets","los-angeles-memorial-coliseum-1",0,51012,0,"Los Angeles Memorial Coliseum","CA",0.86898464,34.0138,-118.288,"2018-08-23T17:59:28Z","QRCODE",FALSE
"186","2018-10-10","2018-10-10_15.16.02",FALSE,"2018-04-20T00:00:00","2018-12-30T21:25:00",FALSE,"normal",FALSE,FALSE,"Arizona Cardinals at Seattle Seahawks","2018-12-31T01:25:00","https://seatgeek.com/cardinals-at-seahawks-tickets/12-30-2018-seattle-washington-centurylink-field/nfl/4347120","nfl",4347120,"","2018-04-20T00:47:54",0.799,0.899,"2018-12-30T13:25:00","Cardinals at Seahawks",NA,264,259,107,292.73105,107,1224,1909,"2018-08-24T21:53:43Z","QRCODE",FALSE,"800 Occidental Ave S",TRUE,"98134","Seattle, WA 98134","America/Los_Angeles","Seattle, WA",8,"Seattle","US","CenturyLink Field","https://seatgeek.com/venues/centurylink-field/tickets","centurylink-field",819,339,0,"CenturyLink Field","WA",0.87232786,47.6,-122.33,"2018-03-02T22:54:54Z","QRCODE",FALSE
"187","2018-10-10","2018-10-10_15.16.02",FALSE,"2018-06-20T00:00:00","2019-01-27T20:00:00",FALSE,"normal",FALSE,FALSE,"Pro Bowl","2019-01-28T00:00:00","https://seatgeek.com/pro-bowl-tickets/1-27-2019-orlando-florida-camping-world-stadium/nfl/4418626","nfl",4418626,"","2018-06-20T16:00:22",0.713,0.872,"2019-01-27T15:00:00","Pro Bowl",NA,404,157,59,286.49258,59,10750,200,"2015-07-10T00:00:00Z","QRCODE_TM",FALSE,"1 Citrus Bowl Place",TRUE,"32805","Orlando, FL 32805","America/New_York","Orlando, FL",9,"Orlando","US","Camping World Stadium","https://seatgeek.com/venues/camping-world-stadium/tickets","camping-world-stadium",534,3721,0,"Camping World Stadium","FL",0.83229023,28.5378,-81.4016,"2015-07-10T00:00:00Z","QRCODE_TM",FALSE
"188","2018-10-10","2018-10-10_15.16.02",FALSE,"2018-07-31T00:00:00","2019-02-03T08:30:00",FALSE,"normal",TRUE,FALSE,"2019 Super Bowl","2019-02-04T05:00:00","https://seatgeek.com/2019-super-bowl-tickets/2-3-2019-atlanta-georgia-mercedes-benz-stadium/nfl/4470041","nfl",4470041,"","2018-07-31T16:06:48",0.597,0.713,"2019-02-03T03:30:00","2019 Super Bowl",NA,253,6877,5437,10259.392,3736,612546,115,"2018-08-23T20:14:46Z","QRCODE",FALSE,"441 M.L.K. Jr Dr NW",TRUE,"30313","Atlanta, GA 30313","America/New_York","Atlanta, GA",18,"Atlanta","US","Mercedes-Benz Stadium","https://seatgeek.com/venues/mercedes-benz-stadium/tickets","mercedes-benz-stadium",0,419590,0,"Mercedes-Benz Stadium","GA",0.76958936,33.76,-84.4,"2018-08-23T20:14:46Z","QRCODE",FALSE
