"","date","timestamp","is_open","time_tbd","visible_until_utc","score","type","description","announce_date","id","datetime_tbd","created_at","popularity","status","url","date_tbd","datetime_utc","short_title","title","datetime_local","general_admission","visible_listing_count","highest_price","lowest_price","average_price","lowest_price_good_deals","median_price","listing_count","method_accessMethod","employee_only_accessMethod","created_at_accessMethod","metro_code","display_location","name","score_venue","extended_address","id_venue","has_upcoming_events","state","popularity_venue","timezone","country","city","postal_code","num_upcoming_events","address","url_venue","slug","name_v2","lon","lat","method_AccessMethod","employee_only_AccessMethod","created_at_AccessMethod"
"92","2018-09-15","2018-09-15_11.02.57",FALSE,FALSE,"2018-10-21T21:00:00",0.918,"nfl","","2018-04-20T00:00:00",4346982,FALSE,"2018-04-20T00:47:27",0.882,"normal","https://seatgeek.com/bengals-at-chiefs-tickets/10-21-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346982",FALSE,"2018-10-21T17:00:00","Bengals at Chiefs","Cincinnati Bengals at Kansas City Chiefs","2018-10-21T12:00:00",NA,1137,606,44,136.1665,44,125,1015,"QRCODE",FALSE,"2018-08-24T21:53:38Z",616,"Kansas City, MO","Arrowhead Stadium",0.8827867,"Kansas City, MO 64129",1128,TRUE,"MO",0,"America/Chicago","US","Kansas City","64129",9,"1 Arrowhead Drive","https://seatgeek.com/venues/arrowhead-stadium/tickets","arrowhead-stadium","Arrowhead Stadium",-94.4839,39.0489,"QRCODE_TM",FALSE,"2015-08-20T16:20:51Z"
"93","2018-09-15","2018-09-15_11.02.57",FALSE,FALSE,"2018-10-21T21:00:00",0.967,"nfl","","2018-04-20T00:00:00",4347036,FALSE,"2018-04-20T00:47:39",0.921,"normal","https://seatgeek.com/panthers-at-eagles-tickets/10-21-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4347036",FALSE,"2018-10-21T17:00:00","Panthers at Eagles","Carolina Panthers at Philadelphia Eagles","2018-10-21T13:00:00",NA,942,3680,189,438.49734,156,394,376,"QRCODE",FALSE,"2018-08-24T21:53:38Z",504,"Philadelphia, PA","Lincoln Financial Field",0.90542686,"Philadelphia, PA 19148",330,TRUE,"PA",0,"America/New_York","US","Philadelphia","19148",16,"1020 Pattison Ave","https://seatgeek.com/venues/lincoln-financial-field/tickets","lincoln-financial-field","Lincoln Financial Field",-75.1675,39.9046,"QRCODE_TM",FALSE,"2015-07-10T00:00:00Z"
"94","2018-09-15","2018-09-15_11.02.57",FALSE,FALSE,"2018-10-22T00:05:00",0.899,"nfl","","2018-04-20T00:00:00",4347071,FALSE,"2018-04-20T00:47:45",0.866,"normal","https://seatgeek.com/saints-at-ravens-tickets/10-21-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347071",FALSE,"2018-10-21T20:05:00","Saints at Ravens","New Orleans Saints at Baltimore Ravens","2018-10-21T16:05:00",NA,1036,609,58,155.2688,58,127,532,"QRCODE",FALSE,"2018-08-24T21:53:38Z",512,"Baltimore, MD","M&T Bank Stadium",0.8927189,"Baltimore, MD 21230",1121,TRUE,"MD",0,"America/New_York","US","Baltimore","21230",8,"1101 Russell St","https://seatgeek.com/venues/m-t-bank-stadium/tickets","m-t-bank-stadium","M&T Bank Stadium",-76.623,39.2774,"QRCODE_TM",FALSE,"2015-08-04T00:00:00Z"
"95","2018-09-15","2018-09-15_11.02.57",FALSE,FALSE,"2018-10-22T00:25:00",1.021,"nfl","","2018-04-20T00:00:00",4346941,FALSE,"2018-04-20T00:47:18",0.966,"normal","https://seatgeek.com/cowboys-at-redskins-tickets/10-21-2018-landover-maryland-fedex-field/nfl/4346941",FALSE,"2018-10-21T20:25:00","Cowboys at Redskins","Dallas Cowboys at Washington Redskins","2018-10-21T16:25:00",NA,1098,1250,191,359.68936,183,322,705,"QRCODE",FALSE,"2018-08-24T21:53:38Z",511,"Landover, MD","FedEx Field",0.9333444,"Landover, MD 20785",35,TRUE,"MD",0,"America/New_York","US","Landover","20785",8,"1600 Fedex Way","https://seatgeek.com/venues/fedex-field/tickets","fedex-field","FedEx Field",-76.8658,38.9071,"QRCODE_TM",FALSE,"2015-09-12T14:13:58Z"
"96","2018-09-15","2018-09-15_11.02.57",FALSE,FALSE,"2018-10-22T04:20:00",0.96,"nfl","","2018-04-20T00:00:00",4347118,FALSE,"2018-04-20T00:47:54",0.913,"normal","https://seatgeek.com/rams-at-49ers-tickets/10-21-2018-santa-clara-california-levi-s-stadium/nfl/4347118",FALSE,"2018-10-22T00:20:00","Rams at 49ers","Los Angeles Rams at San Francisco 49ers","2018-10-21T17:20:00",NA,1065,2989,108,252.86926,105,220,872,"QRCODE",FALSE,"2018-08-24T21:53:38Z",0,"Santa Clara, CA","Levi's Stadium",0.95768774,"Santa Clara, CA 95054",58670,TRUE,"CA",0,"America/Los_Angeles","US","Santa Clara","95054",13,"4900 Marie P DeBartolo Way","https://seatgeek.com/venues/levi-s-stadium/tickets","levi-s-stadium","Levi's Stadium",-121.969,37.4023,"QRCODE_TM",FALSE,"2015-07-10T00:00:00Z"
"97","2018-09-15","2018-09-15_11.02.57",FALSE,FALSE,"2018-10-23T04:15:00",0.971,"nfl","","2018-04-20T00:00:00",4347050,FALSE,"2018-04-20T00:47:42",0.924,"normal","https://seatgeek.com/giants-at-falcons-tickets/10-22-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347050",FALSE,"2018-10-23T00:15:00","Giants at Falcons","New York Giants at Atlanta Falcons","2018-10-22T20:15:00",NA,941,123594,131,497.90085,124,297,696,"QRCODE",FALSE,"2018-08-24T21:53:38Z",0,"Atlanta, GA","Mercedes-Benz Stadium",0.76958936,"Atlanta, GA 30313",419590,TRUE,"GA",0,"America/New_York","US","Atlanta","30313",20,"35 Northside Dr NW","https://seatgeek.com/venues/mercedes-benz-stadium/tickets","mercedes-benz-stadium","Mercedes-Benz Stadium",-84.4,33.76,"QRCODE",FALSE,"2018-08-23T20:14:46Z"
"98","2018-09-15","2018-09-15_11.02.57",FALSE,FALSE,"2018-10-24T04:00:00",0.316,"ncaa_football","","2018-02-28T00:00:00",4281985,FALSE,"2018-02-28T15:00:17",0.403,"normal","https://seatgeek.com/troy-trojans-at-south-alabama-jaguars-football-tickets/ncaa-football/2018-10-23-7-pm/4281985",FALSE,"2018-10-24T00:00:00","Troy at South Alabama","Troy Trojans at South Alabama Jaguars Football","2018-10-23T19:00:00",NA,11,93,26,45.310345,26,42,29,NA,NA,NA,686,"Mobile, AL","Ladd Peebles Stadium",0.50177634,"Mobile, AL 36604",3716,TRUE,"AL",0,"America/Chicago","US","Mobile","36604",7,"1621 Virginia St.","https://seatgeek.com/venues/ladd-peebles-stadium/tickets","ladd-peebles-stadium","Ladd Peebles Stadium",-88.0761,30.6748,NA,NA,NA
"99","2018-09-15","2018-09-15_11.02.57",FALSE,FALSE,"2018-10-26T04:20:00",0.911,"nfl","","2018-04-20T00:00:00",4347018,FALSE,"2018-04-20T00:47:36",0.869,"normal","https://seatgeek.com/dolphins-at-texans-tickets/10-25-2018-houston-texas-nrg-stadium/nfl/4347018",FALSE,"2018-10-26T00:20:00","Dolphins at Texans","Miami Dolphins at Houston Texans","2018-10-25T19:20:00",NA,1038,1011,49,175.30452,49,136,486,"QRCODE",FALSE,"2018-08-24T21:53:38Z",618,"Houston, TX","NRG Stadium",0.8624192,"Houston, TX 77054",41,TRUE,"TX",0,"America/Chicago","US","Houston","77054",46,"1 Reliant Park","https://seatgeek.com/venues/nrg-stadium/tickets","nrg-stadium","NRG Stadium",-95.4107,29.6847,"QRCODE_TM",FALSE,"2015-11-04T18:42:27Z"
"100","2018-09-15","2018-09-15_11.02.57",FALSE,FALSE,"2018-10-28T21:00:00",0.949,"nfl","","2018-04-20T00:00:00",4347026,FALSE,"2018-04-20T00:47:37",0.908,"normal","https://seatgeek.com/seahawks-at-lions-tickets/10-28-2018-detroit-michigan-ford-field/nfl/4347026",FALSE,"2018-10-28T17:00:00","Seahawks at Lions","Seattle Seahawks at Detroit Lions","2018-10-28T13:00:00",NA,763,781,66,157.29959,66,129,494,"QRCODE",FALSE,"2018-08-24T21:53:39Z",505,"Detroit, MI","Ford Field",0.9029952,"Detroit, MI 48226",346,TRUE,"MI",0,"America/Detroit","US","Detroit","48226",9,"2000 Brush St.","https://seatgeek.com/venues/ford-field/tickets","ford-field","Ford Field",-83.0459,42.34,"NONE",FALSE,"2015-11-04T17:31:52Z"
"101","2018-09-15","2018-09-15_11.02.57",FALSE,FALSE,"2018-10-28T21:00:00",0.889,"nfl","","2018-04-20T00:00:00",4347041,FALSE,"2018-04-20T00:47:40",0.855,"normal","https://seatgeek.com/buccaneers-at-bengals-tickets/10-28-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347041",FALSE,"2018-10-28T17:00:00","Buccaneers at Bengals","Tampa Bay Buccaneers at Cincinnati Bengals","2018-10-28T13:00:00",NA,937,332,40,99.93071,40,90,635,"QRCODE",FALSE,"2018-08-24T21:53:39Z",515,"Cincinnati, OH","Paul Brown Stadium",0.86166537,"Cincinnati, OH 45202",1124,TRUE,"OH",0,"America/New_York","US","Cincinnati","45202",7,"1 Paul Brown Stadium","https://seatgeek.com/venues/paul-brown-stadium/tickets","paul-brown-stadium","Paul Brown Stadium",-84.5177,39.0961,"QRCODE_TM",FALSE,"2015-10-09T16:14:37Z"
"102","2018-09-15","2018-09-15_11.02.57",FALSE,FALSE,"2018-10-28T21:00:00",0.939,"nfl","","2018-04-20T00:00:00",4347070,FALSE,"2018-04-20T00:47:45",0.894,"normal","https://seatgeek.com/ravens-at-panthers-tickets/10-28-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347070",FALSE,"2018-10-28T17:00:00","Ravens at Panthers","Baltimore Ravens at Carolina Panthers","2018-10-28T13:00:00",NA,840,648,87,197.10359,85,144,251,"QRCODE",FALSE,"2018-08-24T21:53:39Z",517,"Charlotte, NC","Bank of America Stadium",0.8968222,"Charlotte, NC 28202",1122,TRUE,"NC",0,"America/New_York","US","Charlotte","28202",9,"800 South Mint Street","https://seatgeek.com/venues/bank-of-america-stadium/tickets","bank-of-america-stadium","Bank of America Stadium",-80.8524,35.2243,"QRCODE_TM",FALSE,"2015-09-25T18:23:51Z"
"103","2018-09-15","2018-09-15_11.02.57",FALSE,FALSE,"2018-10-28T21:00:00",0.968,"nfl","","2018-04-20T00:00:00",4346940,FALSE,"2018-04-20T00:47:17",0.915,"normal","https://seatgeek.com/redskins-at-giants-tickets/10-28-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346940",FALSE,"2018-10-28T17:00:00","Redskins at Giants","Washington Redskins at New York Giants","2018-10-28T13:00:00",NA,993,1497,133,300.02762,125,241,507,"QRCODE",FALSE,"2018-08-24T21:53:39Z",501,"East Rutherford, NJ","MetLife Stadium",0.94873494,"East Rutherford, NJ 07073",1587,TRUE,"NJ",0,"America/New_York","US","East Rutherford","07073",18,"1 MetLife Stadium Drive","https://seatgeek.com/venues/metlife-stadium/tickets","metlife-stadium","MetLife Stadium",-74.0737,40.8142,"QRCODE_TM",FALSE,"2015-09-12T14:14:07Z"
"104","2018-09-15","2018-09-15_11.02.57",FALSE,FALSE,"2018-10-28T21:00:00",0.939,"nfl","","2018-04-20T00:00:00",4347078,FALSE,"2018-04-20T00:47:46",0.896,"normal","https://seatgeek.com/browns-at-steelers-tickets/10-28-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347078",FALSE,"2018-10-28T17:00:00","Browns at Steelers","Cleveland Browns at Pittsburgh Steelers","2018-10-28T13:00:00",NA,801,1140,122,286.77466,95,242,355,"QRCODE",FALSE,"2018-08-24T21:53:39Z",508,"Pittsburgh, PA","Heinz Field",0.9033526,"Pittsburgh, PA 15212",1119,TRUE,"PA",0,"America/New_York","US","Pittsburgh","15212",12,"100 Art Rooney Avenue","https://seatgeek.com/venues/heinz-field/tickets","heinz-field","Heinz Field",-80.0158,40.4468,"QRCODE_TM",FALSE,"2015-12-08T15:36:23Z"
"105","2018-09-15","2018-09-15_11.02.57",FALSE,FALSE,"2018-10-28T21:00:00",0.953,"nfl","","2018-04-20T00:00:00",4346981,FALSE,"2018-04-20T00:47:27",0.904,"normal","https://seatgeek.com/broncos-at-chiefs-tickets/10-28-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346981",FALSE,"2018-10-28T17:00:00","Broncos at Chiefs","Denver Broncos at Kansas City Chiefs","2018-10-28T12:00:00",NA,1105,694,80,190.22914,80,167,947,"QRCODE",FALSE,"2018-08-24T21:53:39Z",616,"Kansas City, MO","Arrowhead Stadium",0.8827867,"Kansas City, MO 64129",1128,TRUE,"MO",0,"America/Chicago","US","Kansas City","64129",9,"1 Arrowhead Drive","https://seatgeek.com/venues/arrowhead-stadium/tickets","arrowhead-stadium","Arrowhead Stadium",-94.4839,39.0489,"QRCODE_TM",FALSE,"2015-08-20T16:20:51Z"
"106","2018-09-15","2018-09-15_11.02.57",FALSE,FALSE,"2018-10-28T21:00:00",0.945,"nfl","","2018-04-20T00:00:00",4347007,FALSE,"2018-04-20T00:47:33",0.898,"normal","https://seatgeek.com/jets-at-bears-tickets/10-28-2018-chicago-illinois-soldier-field/nfl/4347007",FALSE,"2018-10-28T17:00:00","Jets at Bears","New York Jets at Chicago Bears","2018-10-28T12:00:00",NA,847,1197,109,299.51724,109,272,145,"QRCODE",FALSE,"2018-08-24T21:53:39Z",602,"Chicago, IL","Soldier Field",0.940013,"Chicago, IL 60605",31,TRUE,"IL",0,"America/Chicago","US","Chicago","60605",12,"1410 S. Museum Campus Drive","https://seatgeek.com/venues/soldier-field/tickets","soldier-field","Soldier Field",-87.6159,41.8623,"NONE",FALSE,"2018-06-02T00:44:08Z"
"107","2018-09-15","2018-09-15_11.02.57",FALSE,FALSE,"2018-10-29T00:05:00",0.905,"nfl","","2018-04-20T00:00:00",4347153,FALSE,"2018-04-20T01:04:25",0.867,"normal","https://seatgeek.com/colts-at-raiders-tickets/10-28-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347153",FALSE,"2018-10-28T20:05:00","Colts at Raiders","Indianapolis Colts at Oakland Raiders","2018-10-28T13:05:00",NA,853,708,80,187.45554,80,179,551,"QRCODE",FALSE,"2018-08-24T21:53:39Z",807,"Oakland, CA","Oakland-Alameda County Coliseum",0.7817843,"Oakland, CA 94621",14,TRUE,"CA",0,"America/Los_Angeles","US","Oakland","94621",26,"7000 Coliseum Way","https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets","oakland-alameda-county-coliseum","Oakland-Alameda County Coliseum",-122.201,37.7469,"PDF417",FALSE,"2015-06-24T00:00:00Z"
"108","2018-09-15","2018-09-15_11.02.57",FALSE,FALSE,"2018-10-29T00:25:00",1.013,"nfl","","2018-04-20T00:00:00",4346921,FALSE,"2018-04-20T00:47:14",0.95,"normal","https://seatgeek.com/packers-at-rams-tickets/10-28-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346921",FALSE,"2018-10-28T20:25:00","Packers at Rams","Green Bay Packers at Los Angeles Rams","2018-10-28T13:25:00",NA,1134,10987,269,595.6709,260,552,474,"QRCODE",FALSE,"2018-08-24T21:53:39Z",0,"Los Angeles, CA","Los Angeles Memorial Coliseum",0.86898464,"Los Angeles, CA 90037",51012,TRUE,"CA",0,"America/Los_Angeles","US","Los Angeles","90037",12,"3911 S Figueroa St","https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets","los-angeles-memorial-coliseum-1","Los Angeles Memorial Coliseum",-118.288,34.0138,"QRCODE",FALSE,"2018-08-23T17:59:28Z"
"109","2018-09-15","2018-09-15_11.02.57",FALSE,FALSE,"2018-10-29T00:25:00",0.955,"nfl","","2018-04-20T00:00:00",4347101,FALSE,"2018-04-20T00:47:51",0.911,"normal","https://seatgeek.com/49ers-at-cardinals-tickets/10-28-2018-glendale-arizona-state-farm-stadium/nfl/4347101",FALSE,"2018-10-28T20:25:00","49ers at Cardinals","San Francisco 49ers at Arizona Cardinals","2018-10-28T13:25:00",NA,1158,728,42,138.3565,41,110,777,"QRCODE",FALSE,"2018-08-24T21:53:39Z",753,"Glendale, AZ","State Farm Stadium",0.93402725,"Glendale, AZ 85305",43,TRUE,"AZ",0,"America/Phoenix","US","Glendale","85305",10,"1 Cardinals Drive","https://seatgeek.com/venues/state-farm-stadium/tickets","state-farm-stadium","State Farm Stadium",-112.262,33.5294,"NONE",FALSE,"2015-12-21T17:26:05Z"
"110","2018-09-15","2018-09-15_11.02.57",FALSE,FALSE,"2018-10-29T04:20:00",0.949,"nfl","","2018-04-20T00:00:00",4347136,FALSE,"2018-04-20T01:04:04",0.906,"normal","https://seatgeek.com/saints-at-vikings-tickets/10-28-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347136",FALSE,"2018-10-29T00:20:00","Saints at Vikings","New Orleans Saints at Minnesota Vikings","2018-10-28T19:20:00",NA,899,2399,131,312.7128,127,258,484,"QRCODE",FALSE,"2018-08-24T21:53:39Z",0,"Minneapolis, MN","U.S. Bank Stadium",0.88524246,"Minneapolis, MN 55415",218451,TRUE,"MN",0,"America/Chicago","US","Minneapolis","55415",13,"401 Chicago Avenue","https://seatgeek.com/venues/u-s-bank-stadium/tickets","u-s-bank-stadium","U.S. Bank Stadium",-93.26,44.97,"NONE",FALSE,"2018-08-22T15:34:15Z"
"111","2018-09-15","2018-09-15_11.02.57",FALSE,FALSE,"2018-10-30T04:15:00",0.957,"nfl","","2018-04-20T00:00:00",4347062,FALSE,"2018-04-20T00:47:44",0.906,"normal","https://seatgeek.com/patriots-at-bills-tickets/10-29-2018-orchard-park-new-york-new-era-field/nfl/4347062",FALSE,"2018-10-30T00:15:00","Patriots at Bills","New England Patriots at Buffalo Bills","2018-10-29T20:15:00",NA,1189,1076,104,209.1011,104,178,999,"QRCODE",FALSE,"2018-08-24T21:53:39Z",514,"Orchard Park, NY","New Era Field",0.8815085,"Orchard Park, NY 14127",1135,TRUE,"NY",0,"America/New_York","US","Orchard Park","14127",8,"1 Bills Drive","https://seatgeek.com/venues/new-era-field/tickets","new-era-field","New Era Field",-78.7874,42.7737,"QRCODE_TM",FALSE,"2015-08-12T16:52:53Z"
"112","2018-09-15","2018-09-15_11.02.57",FALSE,FALSE,"2018-11-02T04:20:00",1.016,"nfl","","2018-04-20T00:00:00",4347131,FALSE,"2018-04-20T00:47:57",0.95,"normal","https://seatgeek.com/raiders-at-49ers-tickets/11-1-2018-santa-clara-california-levi-s-stadium/nfl/4347131",FALSE,"2018-11-02T00:20:00","Raiders at 49ers","Oakland Raiders at San Francisco 49ers","2018-11-01T17:20:00",NA,982,3068,269,532.55316,262,498,743,"QRCODE",FALSE,"2018-08-24T21:53:39Z",0,"Santa Clara, CA","Levi's Stadium",0.95768774,"Santa Clara, CA 95054",58670,TRUE,"CA",0,"America/Los_Angeles","US","Santa Clara","95054",13,"4900 Marie P DeBartolo Way","https://seatgeek.com/venues/levi-s-stadium/tickets","levi-s-stadium","Levi's Stadium",-121.969,37.4023,"QRCODE_TM",FALSE,"2015-07-10T00:00:00Z"
"113","2018-09-15","2018-09-15_11.02.57",FALSE,FALSE,"2018-11-03T23:00:00",0.506,"ncaa_football","","2018-02-28T00:00:00",4281935,FALSE,"2018-02-28T15:00:09",0.547,"normal","https://seatgeek.com/south-alabama-jaguars-at-arkansas-state-red-wolves-football-tickets/ncaa-football/2018-11-03-2-pm/4281935",FALSE,"2018-11-03T19:00:00","South Alabama at Arkansas State","South Alabama Jaguars at Arkansas State Red Wolves Football","2018-11-03T14:00:00",NA,88,185,25,47.875,NA,44,112,NA,NA,NA,0,"Jonesboro, AR","Centennial Bank Stadium",0.47753516,"Jonesboro, AR 72401",8896,TRUE,"AR",0,"America/Chicago","US","Jonesboro","72401",4,"2180 Aggie Rd","https://seatgeek.com/venues/centennial-bank-stadium-1/tickets","centennial-bank-stadium-1","Centennial Bank Stadium",-90.6797,35.8429,NA,NA,NA
"114","2018-09-15","2018-09-15_11.02.57",FALSE,FALSE,"2018-11-04T22:00:00",0.916,"nfl","","2018-04-20T00:00:00",4347083,FALSE,"2018-04-20T00:47:47",0.869,"normal","https://seatgeek.com/jets-at-dolphins-tickets/11-4-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347083",FALSE,"2018-11-04T18:00:00","Jets at Dolphins","New York Jets at Miami Dolphins","2018-11-04T13:00:00",NA,957,901,61,184.1207,57,155,174,"QRCODE",FALSE,"2018-08-24T21:53:39Z",528,"Miami Gardens, FL","Hard Rock Stadium",0.8378203,"Miami Gardens, FL 33056",29,TRUE,"FL",0,"America/New_York","US","Miami Gardens","33056",38,"347 Don Shula Dr.","https://seatgeek.com/venues/hard-rock-stadium/tickets","hard-rock-stadium","Hard Rock Stadium",-80.24,25.96,"NONE",FALSE,"2017-10-03T18:58:44Z"
"115","2018-09-15","2018-09-15_11.02.57",FALSE,FALSE,"2018-11-04T22:00:00",0.926,"nfl","","2018-04-20T00:00:00",4347140,FALSE,"2018-04-20T01:04:05",0.886,"normal","https://seatgeek.com/lions-at-vikings-tickets/11-4-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347140",FALSE,"2018-11-04T18:00:00","Lions at Vikings","Detroit Lions at Minnesota Vikings","2018-11-04T12:00:00",NA,925,1557,110,250.71019,105,209,559,"QRCODE",FALSE,"2018-08-24T21:53:39Z",0,"Minneapolis, MN","U.S. Bank Stadium",0.88524246,"Minneapolis, MN 55415",218451,TRUE,"MN",0,"America/Chicago","US","Minneapolis","55415",13,"401 Chicago Avenue","https://seatgeek.com/venues/u-s-bank-stadium/tickets","u-s-bank-stadium","U.S. Bank Stadium",-93.26,44.97,"NONE",FALSE,"2018-08-22T15:34:15Z"
"116","2018-09-15","2018-09-15_11.02.57",FALSE,FALSE,"2018-11-04T22:00:00",0.885,"nfl","","2018-04-20T00:00:00",4346997,FALSE,"2018-04-20T00:47:31",0.853,"normal","https://seatgeek.com/chiefs-at-browns-tickets/11-4-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346997",FALSE,"2018-11-04T18:00:00","Chiefs at Browns","Kansas City Chiefs at Cleveland Browns","2018-11-04T13:00:00",NA,1388,1175,34,98.77828,34,83,1096,"QRCODE",FALSE,"2018-08-24T21:53:39Z",510,"Cleveland, OH","FirstEnergy Stadium",0.86852187,"Cleveland, OH 44114",1123,TRUE,"OH",0,"America/New_York","US","Cleveland","44114",7,"100 Alfred Lerner Way","https://seatgeek.com/venues/firstenergy-stadium-15/tickets","firstenergy-stadium-15","FirstEnergy Stadium",-81.7,41.5065,"NONE",FALSE,"2015-11-11T20:55:31Z"
"117","2018-09-15","2018-09-15_11.02.57",FALSE,FALSE,"2018-11-04T22:00:00",0.96,"nfl","","2018-04-20T00:00:00",4346937,FALSE,"2018-04-20T00:47:17",0.909,"normal","https://seatgeek.com/falcons-at-redskins-tickets/11-4-2018-landover-maryland-fedex-field/nfl/4346937",FALSE,"2018-11-04T18:00:00","Falcons at Redskins","Atlanta Falcons at Washington Redskins","2018-11-04T13:00:00",NA,1092,1012,83,193.84111,83,175,686,"QRCODE",FALSE,"2018-08-24T21:53:39Z",511,"Landover, MD","FedEx Field",0.9333444,"Landover, MD 20785",35,TRUE,"MD",0,"America/New_York","US","Landover","20785",8,"1600 Fedex Way","https://seatgeek.com/venues/fedex-field/tickets","fedex-field","FedEx Field",-76.8658,38.9071,"QRCODE_TM",FALSE,"2015-09-12T14:13:58Z"
"118","2018-09-15","2018-09-15_11.02.57",FALSE,FALSE,"2018-11-04T22:00:00",0.926,"nfl","","2018-04-20T00:00:00",4347069,FALSE,"2018-04-20T00:47:45",0.879,"normal","https://seatgeek.com/steelers-at-ravens-tickets/11-4-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347069",FALSE,"2018-11-04T18:00:00","Steelers at Ravens","Pittsburgh Steelers at Baltimore Ravens","2018-11-04T13:00:00",NA,1064,959,126,248.13412,123,198,589,"QRCODE",FALSE,"2018-08-24T21:53:39Z",512,"Baltimore, MD","M&T Bank Stadium",0.8927189,"Baltimore, MD 21230",1121,TRUE,"MD",0,"America/New_York","US","Baltimore","21230",8,"1101 Russell St","https://seatgeek.com/venues/m-t-bank-stadium/tickets","m-t-bank-stadium","M&T Bank Stadium",-76.623,39.2774,"QRCODE_TM",FALSE,"2015-08-04T00:00:00Z"
"119","2018-09-15","2018-09-15_11.02.57",FALSE,FALSE,"2018-11-04T22:00:00",0.903,"nfl","","2018-04-20T00:00:00",4347033,FALSE,"2018-04-20T00:47:38",0.862,"normal","https://seatgeek.com/buccaneers-at-panthers-tickets/11-4-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347033",FALSE,"2018-11-04T18:00:00","Buccaneers at Panthers","Tampa Bay Buccaneers at Carolina Panthers","2018-11-04T13:00:00",NA,905,502,65,161.0418,72,121,311,"QRCODE",FALSE,"2018-08-24T21:53:39Z",517,"Charlotte, NC","Bank of America Stadium",0.8968222,"Charlotte, NC 28202",1122,TRUE,"NC",0,"America/New_York","US","Charlotte","28202",9,"800 South Mint Street","https://seatgeek.com/venues/bank-of-america-stadium/tickets","bank-of-america-stadium","Bank of America Stadium",-80.8524,35.2243,"QRCODE_TM",FALSE,"2015-09-25T18:23:51Z"
