"","date","timestamp","time_tbd","visible_until_utc","type","created_at","announce_date","url","id","date_tbd","is_open","short_title","popularity","title","score","datetime_tbd","datetime_local","datetime_utc","status","description","general_admission","median_price","visible_listing_count","listing_count","average_price","lowest_price","lowest_price_good_deals","highest_price","method_accessMethod","employee_only_accessMethod","created_at_accessMethod","url_venue","postal_code","has_upcoming_events","score_venue","address","id_venue","city","popularity_venue","timezone","state","display_location","extended_address","num_upcoming_events","country","slug","name_v2","metro_code","name","lat","lon","method_AccessMethod","employee_only_AccessMethod","created_at_AccessMethod"
"11","2018-09-20","2018-09-20_11.21.10",FALSE,"2018-09-23T21:00:00","nfl","2018-04-20T00:47:41","2018-04-20T00:00:00","https://seatgeek.com/bengals-at-panthers-tickets/9-23-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347045",4347045,FALSE,FALSE,"Bengals at Panthers",0.956,"Cincinnati Bengals at Carolina Panthers",0.898,FALSE,"2018-09-23T13:00:00","2018-09-23T17:00:00","normal","",NA,103,593,229,141.70306,68,69,515,"QRCODE",FALSE,"2018-08-24T18:28:54Z","https://seatgeek.com/venues/bank-of-america-stadium/tickets","28202",TRUE,0.8968222,"800 South Mint Street",1122,"Charlotte",0,"America/New_York","NC","Charlotte, NC","Charlotte, NC 28202",9,"US","bank-of-america-stadium","Bank of America Stadium",517,"Bank of America Stadium",35.2243,-80.8524,"QRCODE_TM",FALSE,"2015-09-25T18:23:51Z"
"12","2018-09-20","2018-09-20_11.21.10",FALSE,"2018-09-23T21:00:00","nfl","2018-04-20T00:47:19","2018-04-20T00:00:00","https://seatgeek.com/titans-at-jaguars-tickets/9-23-2018-jacksonville-florida-everbank-field/nfl/4346950",4346950,FALSE,FALSE,"Titans at Jaguars",0.909,"Tennessee Titans at Jacksonville Jaguars",0.823,FALSE,"2018-09-23T13:00:00","2018-09-23T17:00:00","normal","",NA,74,548,304,90.822365,41,41,369,"QRCODE",FALSE,"2018-08-24T18:26:19Z","https://seatgeek.com/venues/everbank-field/tickets","32202",TRUE,0.83759147,"1 Everbank Field Dr",5178,"Jacksonville",0,"America/New_York","FL","Jacksonville, FL","Jacksonville, FL 32202",9,"US","everbank-field","EverBank Field",561,"EverBank Field",30.3239,-81.6373,"QRCODE_TM",FALSE,"2015-10-17T20:03:42Z"
"13","2018-09-20","2018-09-20_11.21.10",FALSE,"2018-09-24T00:05:00","nfl","2018-04-20T00:47:14","2018-04-20T00:00:00","https://seatgeek.com/chargers-at-rams-tickets/9-23-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346923",4346923,FALSE,FALSE,"Chargers at Rams",0.958,"Los Angeles Chargers at Los Angeles Rams",0.9,FALSE,"2018-09-23T13:05:00","2018-09-23T20:05:00","normal","",NA,84,908,567,106.093475,39,36,348,"QRCODE",FALSE,"2018-09-05T22:17:11Z","https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets","90037",TRUE,0.86898464,"3911 S Figueroa St",51012,"Los Angeles",0,"America/Los_Angeles","CA","Los Angeles, CA","Los Angeles, CA 90037",11,"US","los-angeles-memorial-coliseum-1","Los Angeles Memorial Coliseum",0,"Los Angeles Memorial Coliseum",34.0138,-118.288,"QRCODE",FALSE,"2018-08-23T17:59:28Z"
"14","2018-09-20","2018-09-20_11.21.10",FALSE,"2018-09-24T00:25:00","nfl","2018-04-20T00:47:56","2018-04-20T00:00:00","https://seatgeek.com/cowboys-at-seahawks-tickets/9-23-2018-seattle-washington-centurylink-field/nfl/4347129",4347129,FALSE,FALSE,"Cowboys at Seahawks",1.012,"Dallas Cowboys at Seattle Seahawks",0.98,FALSE,"2018-09-23T13:25:00","2018-09-23T20:25:00","normal","",NA,372,346,141,445.88654,217,219,1173,"QRCODE",FALSE,"2018-03-02T22:54:54Z","https://seatgeek.com/venues/centurylink-field/tickets","98134",TRUE,0.87232786,"800 Occidental Ave S",339,"Seattle",0,"America/Los_Angeles","WA","Seattle, WA","Seattle, WA 98134",12,"US","centurylink-field","CenturyLink Field",819,"CenturyLink Field",47.6,-122.33,"QRCODE",FALSE,"2018-03-02T22:54:54Z"
"15","2018-09-20","2018-09-20_11.21.10",FALSE,"2018-09-24T00:25:00","nfl","2018-04-20T00:47:52","2018-04-20T00:00:00","https://seatgeek.com/bears-at-cardinals-tickets/9-23-2018-glendale-arizona-state-farm-stadium/nfl/4347104",4347104,FALSE,FALSE,"Bears at Cardinals",0.997,"Chicago Bears at Arizona Cardinals",0.955,FALSE,"2018-09-23T13:25:00","2018-09-23T20:25:00","normal","",NA,132,644,295,166.1017,87,87,581,"QRCODE",FALSE,"2018-08-24T20:34:25Z","https://seatgeek.com/venues/state-farm-stadium/tickets","85305",TRUE,0.93402725,"1 Cardinals Drive",43,"Glendale",0,"America/Phoenix","AZ","Glendale, AZ","Glendale, AZ 85305",9,"US","state-farm-stadium","State Farm Stadium",753,"State Farm Stadium",33.5294,-112.262,"NONE",FALSE,"2015-12-21T17:26:05Z"
"16","2018-09-20","2018-09-20_11.21.10",FALSE,"2018-09-24T04:20:00","nfl","2018-04-20T00:47:37","2018-04-20T00:00:00","https://seatgeek.com/patriots-at-lions-tickets/9-23-2018-detroit-michigan-ford-field/nfl/4347028",4347028,FALSE,FALSE,"Patriots at Lions",1.017,"New England Patriots at Detroit Lions",0.987,FALSE,"2018-09-23T20:20:00","2018-09-24T00:20:00","normal","",NA,219,887,522,243.36208,113,109,2455,"QRCODE",FALSE,"2018-08-24T18:27:28Z","https://seatgeek.com/venues/ford-field/tickets","48226",TRUE,0.9029952,"2000 Brush St.",346,"Detroit",0,"America/Detroit","MI","Detroit, MI","Detroit, MI 48226",11,"US","ford-field","Ford Field",505,"Ford Field",42.34,-83.0459,"NONE",FALSE,"2015-11-04T17:31:52Z"
"17","2018-09-20","2018-09-20_11.21.10",FALSE,"2018-09-25T04:15:00","nfl","2018-04-20T00:47:16","2018-04-20T00:00:00","https://seatgeek.com/steelers-at-buccaneers-tickets/9-24-2018-tampa-florida-raymond-james-stadium/nfl/4346932",4346932,FALSE,FALSE,"Steelers at Buccaneers",0.969,"Pittsburgh Steelers at Tampa Bay Buccaneers",0.925,FALSE,"2018-09-24T20:15:00","2018-09-25T00:15:00","normal","",NA,394,339,33,409.21213,169,128,668,"QRCODE",FALSE,"2018-08-24T20:35:07Z","https://seatgeek.com/venues/raymond-james-stadium/tickets","33607",TRUE,0.86513025,"4201 North Dale Mabry Highway",39,"Tampa",0,"America/New_York","FL","Tampa, FL","Tampa, FL 33607",16,"US","raymond-james-stadium","Raymond James Stadium",539,"Raymond James Stadium",27.9753,-82.5034,"QRCODE_TM",FALSE,"2015-08-24T14:44:53Z"
"18","2018-09-20","2018-09-20_11.21.10",FALSE,"2018-09-28T04:20:00","nfl","2018-04-20T00:47:14","2018-04-20T00:00:00","https://seatgeek.com/vikings-at-rams-tickets/9-27-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346922",4346922,FALSE,FALSE,"Vikings at Rams",0.935,"Minnesota Vikings at Los Angeles Rams",0.906,FALSE,"2018-09-27T17:20:00","2018-09-28T00:20:00","normal","",NA,151,1022,502,438.00598,68,61,123594,"QRCODE",FALSE,"2018-09-05T22:17:16Z","https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets","90037",TRUE,0.86898464,"3911 S Figueroa St",51012,"Los Angeles",0,"America/Los_Angeles","CA","Los Angeles, CA","Los Angeles, CA 90037",11,"US","los-angeles-memorial-coliseum-1","Los Angeles Memorial Coliseum",0,"Los Angeles Memorial Coliseum",34.0138,-118.288,"QRCODE",FALSE,"2018-08-23T17:59:28Z"
"19","2018-09-20","2018-09-20_11.21.10",FALSE,"2018-09-29T03:00:00","sports","2018-06-05T16:00:59","2018-06-05T00:00:00","https://seatgeek.com/arkansas-razorbacks-at-kentucky-wildcats-womens-volleyball-tickets/sport/2018-09-28-7-pm/4401810",4401810,FALSE,FALSE,"Arkansas Razorbacks at Kentucky Wildcats Women's Volleyball",0.553,"Arkansas Razorbacks at Kentucky Wildcats Women's Volleyball",0.353,FALSE,"2018-09-28T19:00:00","2018-09-28T23:00:00","normal","",NA,12,1,1,12,12,NA,12,NA,NA,NA,"https://seatgeek.com/venues/memorial-coliseum-1/tickets","40506",TRUE,0.4125833,"338 Lexington Avenue",5102,"Lexington",0,"America/New_York","KY","Lexington, KY","Lexington, KY 40506",25,"US","memorial-coliseum-1","Memorial Coliseum",541,"Memorial Coliseum",38.0394,-84.5005,NA,NA,NA
"20","2018-09-20","2018-09-20_11.21.10",FALSE,"2018-09-29T20:00:00","ncaa_football","2017-12-05T15:00:24","2017-12-05T00:00:00","https://seatgeek.com/southwest-classic-arkansas-vs-texas-aandm-tickets/ncaa-football/2018-09-29-11-am/4163969",4163969,FALSE,TRUE,"Southwest Classic: Arkansas vs Texas A&M",0.955,"Southwest Classic: Arkansas vs Texas A&M",0.926,FALSE,"2018-09-29T11:00:00","2018-09-29T16:00:00","normal","*Child Policy::  Everyone, regardless of age, requires a ticket for entry.
*Donations::  Club seat purchases include a donation made to the respective school.
*Bag Policy::   All approved bags are subject to inspection upon entry and are subject to additional inspections within AT&amp;T Stadium. AT&amp;T Stadium has modified its security policy by limiting the size and style of bags allowed in the stadium.  Visit www.attstadium.com/bags for more information.",NA,182,754,870,235.1207,102,102,1157,"QRCODE",FALSE,"2018-04-17T22:02:33Z","https://seatgeek.com/venues/at-t-stadium/tickets","76011",TRUE,0.9751414,"1 AT&T Way",4965,"Arlington",0,"America/Chicago","TX","Arlington, TX","Arlington, TX 76011",22,"US","at-t-stadium","AT&T Stadium",623,"AT&T Stadium",32.7459,-97.0957,"QRCODE",FALSE,"2018-04-17T22:02:33Z"
"21","2018-09-20","2018-09-20_11.21.10",FALSE,"2018-09-29T23:30:00","ncaa_football","2018-02-28T15:00:11","2018-02-28T00:00:00","https://seatgeek.com/south-alabama-jaguars-at-appalachian-state-mountaineers-football-tickets/ncaa-football/2018-09-29-3-30-pm/4281951",4281951,FALSE,FALSE,"South Alabama at Appalachian State",0.683,"South Alabama Jaguars at Appalachian State Mountaineers Football",0.553,FALSE,"2018-09-29T15:30:00","2018-09-29T19:30:00","normal","",NA,78,80,163,89.88344,54,54,215,NA,NA,NA,"https://seatgeek.com/venues/kidd-brewer-stadium/tickets","28607",TRUE,0.57884717,"1 Kidd Brewer Stadium",3723,"Boone",0,"America/New_York","NC","Boone, NC","Boone, NC 28607",5,"US","kidd-brewer-stadium","Kidd Brewer Stadium",517,"Kidd Brewer Stadium",36.2116,-81.6856,NA,NA,NA
"22","2018-09-20","2018-09-20_11.21.10",FALSE,"2018-09-30T20:00:00","nfl","2018-04-20T00:47:30","2018-04-20T00:00:00","https://seatgeek.com/eagles-at-titans-tickets/9-30-2018-nashville-tennessee-nissan-stadium/nfl/4346992",4346992,FALSE,FALSE,"Eagles at Titans",0.942,"Philadelphia Eagles at Tennessee Titans",0.931,FALSE,"2018-09-30T12:00:00","2018-09-30T16:00:00","normal","",NA,354,423,314,374.1433,177,177,906,"QRCODE",FALSE,"2018-08-24T20:47:49Z","https://seatgeek.com/venues/nissan-stadium/tickets","37213",TRUE,0.8546275,"1 Titans Way",1126,"Nashville",0,"America/New_York","TN","Nashville, TN","Nashville, TN 37213",14,"US","nissan-stadium","Nissan Stadium",659,"Nissan Stadium",36.1665,-86.7713,"NONE",FALSE,"2015-10-19T15:09:39Z"
"23","2018-09-20","2018-09-20_11.21.10",FALSE,"2018-09-30T21:00:00","nfl","2018-04-20T00:47:13","2018-04-20T00:00:00","https://seatgeek.com/bills-at-packers-tickets/9-30-2018-green-bay-wisconsin-lambeau-field/nfl/4346911",4346911,FALSE,FALSE,"Bills at Packers",0.95,"Buffalo Bills at Green Bay Packers",0.945,FALSE,"2018-09-30T12:00:00","2018-09-30T17:00:00","normal","",NA,370,504,144,395.05554,223,175,1167,"QRCODE",FALSE,"2018-08-24T20:38:24Z","https://seatgeek.com/venues/lambeau-field/tickets","54304",TRUE,0.92909414,"1265 Lombardi Avenue",1125,"Green Bay",0,"America/Chicago","WI","Green Bay, WI","Green Bay, WI 54304",6,"US","lambeau-field","Lambeau Field",658,"Lambeau Field",44.5013,-88.0622,"QRCODE_TM",FALSE,"2015-09-02T22:43:34Z"
"24","2018-09-20","2018-09-20_11.21.10",FALSE,"2018-09-30T21:00:00","nfl","2018-04-20T00:47:33","2018-04-20T00:00:00","https://seatgeek.com/buccaneers-at-bears-tickets/9-30-2018-chicago-illinois-soldier-field/nfl/4347009",4347009,FALSE,FALSE,"Buccaneers at Bears",0.947,"Tampa Bay Buccaneers at Chicago Bears",0.935,FALSE,"2018-09-30T12:00:00","2018-09-30T17:00:00","normal","",NA,299,543,71,354.6338,180,167,834,"QRCODE",FALSE,"2018-08-24T20:48:11Z","https://seatgeek.com/venues/soldier-field/tickets","60605",TRUE,0.940013,"1410 S. Museum Campus Drive",31,"Chicago",0,"America/Chicago","IL","Chicago, IL","Chicago, IL 60605",10,"US","soldier-field","Soldier Field",602,"Soldier Field",41.8623,-87.6159,"NONE",FALSE,"2018-06-02T00:44:08Z"
"25","2018-09-20","2018-09-20_11.21.10",FALSE,"2018-09-30T21:00:00","nfl","2018-04-20T00:47:19","2018-04-20T00:00:00","https://seatgeek.com/jets-at-jaguars-tickets/9-30-2018-jacksonville-florida-everbank-field/nfl/4346949",4346949,FALSE,FALSE,"Jets at Jaguars",0.883,"New York Jets at Jacksonville Jaguars",0.843,FALSE,"2018-09-30T13:00:00","2018-09-30T17:00:00","normal","",NA,102,782,449,123.73274,53,53,489,"QRCODE",FALSE,"2018-08-24T20:38:35Z","https://seatgeek.com/venues/everbank-field/tickets","32202",TRUE,0.83759147,"1 Everbank Field Dr",5178,"Jacksonville",0,"America/New_York","FL","Jacksonville, FL","Jacksonville, FL 32202",9,"US","everbank-field","EverBank Field",561,"EverBank Field",30.3239,-81.6373,"QRCODE_TM",FALSE,"2015-10-17T20:03:42Z"
"26","2018-09-20","2018-09-20_11.21.10",FALSE,"2018-09-30T21:00:00","nfl","2018-04-20T00:47:49","2018-04-20T00:00:00","https://seatgeek.com/dolphins-at-patriots-tickets/9-30-2018-foxborough-massachusetts-gillette-stadium/nfl/4347092",4347092,FALSE,FALSE,"Dolphins at Patriots",0.968,"Miami Dolphins at New England Patriots",0.967,FALSE,"2018-09-30T13:00:00","2018-09-30T17:00:00","normal","",NA,417,430,69,564.2754,284,229,1882,"QRCODE",FALSE,"2018-08-24T20:51:36Z","https://seatgeek.com/venues/gillette-stadium/tickets","02035",TRUE,0.8983344,"1 Patriot Place",33,"Foxborough",0,"America/New_York","MA","Foxborough, MA","Foxborough, MA 02035",15,"US","gillette-stadium","Gillette Stadium",506,"Gillette Stadium",42.0906,-71.2674,"NONE",FALSE,"2018-08-22T15:36:58Z"
"27","2018-09-20","2018-09-20_11.21.10",FALSE,"2018-09-30T21:00:00","nfl","2018-04-20T00:47:22","2018-04-20T00:00:00","https://seatgeek.com/texans-at-colts-tickets/9-30-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346962",4346962,FALSE,FALSE,"Texans at Colts",0.896,"Houston Texans at Indianapolis Colts",0.865,FALSE,"2018-09-30T13:00:00","2018-09-30T17:00:00","normal","",NA,87,966,517,107.80851,27,27,923,"QRCODE",FALSE,"2018-08-24T20:46:39Z","https://seatgeek.com/venues/lucas-oil-stadium/tickets","46225",TRUE,0.9071682,"500 South Capitol Avenue",1130,"Indianapolis",0,"America/Indiana/Indianapolis","IN","Indianapolis, IN","Indianapolis, IN 46225",14,"US","lucas-oil-stadium","Lucas Oil Stadium",527,"Lucas Oil Stadium",39.7601,-86.1639,"QRCODE_TM",FALSE,"2018-09-13T22:29:37Z"
"28","2018-09-20","2018-09-20_11.21.10",FALSE,"2018-09-30T21:00:00","nfl","2018-04-05T23:08:47","2018-04-05T00:00:00","https://seatgeek.com/lions-at-cowboys-tickets/9-30-2018-arlington-texas-at-t-stadium/nfl/4327924",4327924,FALSE,TRUE,"Lions at Cowboys",0.969,"Detroit Lions at Dallas Cowboys",0.965,FALSE,"2018-09-30T12:00:00","2018-09-30T17:00:00","normal","",NA,222,2177,2769,268.46875,18,18,2018,"QRCODE",FALSE,"2018-04-17T22:02:33Z","https://seatgeek.com/venues/at-t-stadium/tickets","76011",TRUE,0.9751414,"1 AT&T Way",4965,"Arlington",0,"America/Chicago","TX","Arlington, TX","Arlington, TX 76011",22,"US","at-t-stadium","AT&T Stadium",623,"AT&T Stadium",32.7459,-97.0957,"QRCODE",FALSE,"2018-04-17T22:02:33Z"
"29","2018-09-20","2018-09-20_11.21.10",FALSE,"2018-09-30T21:00:00","nfl","2018-04-20T00:47:42","2018-04-20T00:00:00","https://seatgeek.com/bengals-at-falcons-tickets/9-30-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347052",4347052,FALSE,FALSE,"Bengals at Falcons",0.943,"Cincinnati Bengals at Atlanta Falcons",0.93,FALSE,"2018-09-30T13:00:00","2018-09-30T17:00:00","normal","",NA,193,1003,757,202.95773,71,70,961,"QRCODE",FALSE,"2018-08-23T20:14:46Z","https://seatgeek.com/venues/mercedes-benz-stadium/tickets","30313",TRUE,0.76958936,"35 Northside Dr NW",419590,"Atlanta",0,"America/New_York","GA","Atlanta, GA","Atlanta, GA 30313",19,"US","mercedes-benz-stadium","Mercedes-Benz Stadium",0,"Mercedes-Benz Stadium",33.76,-84.4,"QRCODE",FALSE,"2018-08-23T20:14:46Z"
"30","2018-09-20","2018-09-20_11.21.10",FALSE,"2018-10-01T00:05:00","nfl","2018-04-20T00:47:51","2018-04-20T00:00:00","https://seatgeek.com/seahawks-at-cardinals-tickets/9-30-2018-glendale-arizona-state-farm-stadium/nfl/4347103",4347103,FALSE,FALSE,"Seahawks at Cardinals",0.948,"Seattle Seahawks at Arizona Cardinals",0.934,FALSE,"2018-09-30T13:05:00","2018-09-30T20:05:00","normal","",NA,97,1104,674,129.27003,33,33,625,"QRCODE",FALSE,"2018-09-05T19:57:48Z","https://seatgeek.com/venues/state-farm-stadium/tickets","85305",TRUE,0.93402725,"1 Cardinals Drive",43,"Glendale",0,"America/Phoenix","AZ","Glendale, AZ","Glendale, AZ 85305",9,"US","state-farm-stadium","State Farm Stadium",753,"State Farm Stadium",33.5294,-112.262,"NONE",FALSE,"2015-12-21T17:26:05Z"
"31","2018-09-20","2018-09-20_11.21.10",FALSE,"2018-10-01T00:05:00","nfl","2018-04-20T01:04:25","2018-04-20T00:00:00","https://seatgeek.com/browns-at-raiders-tickets/9-30-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347154",4347154,FALSE,FALSE,"Browns at Raiders",0.915,"Cleveland Browns at Oakland Raiders",0.89,FALSE,"2018-09-30T13:05:00","2018-09-30T20:05:00","normal","",NA,169,628,365,169.43288,87,87,524,"QRCODE",FALSE,"2018-08-24T20:56:48Z","https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets","94621",TRUE,0.7817843,"7000 Coliseum Way",14,"Oakland",0,"America/Los_Angeles","CA","Oakland, CA","Oakland, CA 94621",22,"US","oakland-alameda-county-coliseum","Oakland-Alameda County Coliseum",807,"Oakland-Alameda County Coliseum",37.7469,-122.201,"PDF417",FALSE,"2015-06-24T00:00:00Z"
"32","2018-09-20","2018-09-20_11.21.10",FALSE,"2018-10-01T00:25:00","nfl","2018-04-20T00:47:52","2018-04-20T00:00:00","https://seatgeek.com/49ers-at-chargers-tickets/9-30-2018-carson-california-stubhub-center/nfl/4347112",4347112,FALSE,FALSE,"49ers at Chargers",0.97,"San Francisco 49ers at Los Angeles Chargers",0.963,FALSE,"2018-09-30T13:25:00","2018-09-30T20:25:00","normal","",NA,275,449,258,296.0775,196,188,601,"QRCODE",FALSE,"2018-08-24T20:52:20Z","https://seatgeek.com/venues/stubhub-center/tickets","90746",TRUE,0.7228164,"18400 Avalon Blvd",52,"Carson",0,"America/Los_Angeles","CA","Carson, CA","Carson, CA 90746",16,"US","stubhub-center","StubHub Center",803,"StubHub Center",33.8643,-118.261,NA,NA,NA
"33","2018-09-20","2018-09-20_11.21.10",FALSE,"2018-10-01T00:25:00","nfl","2018-04-20T00:47:25","2018-04-20T00:00:00","https://seatgeek.com/saints-at-giants-tickets/9-30-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346972",4346972,FALSE,FALSE,"Saints at Giants",0.971,"New Orleans Saints at New York Giants",0.963,FALSE,"2018-09-30T16:25:00","2018-09-30T20:25:00","normal","",NA,245,744,301,347.46844,132,132,1378,"QRCODE",FALSE,"2018-08-24T20:47:31Z","https://seatgeek.com/venues/metlife-stadium/tickets","07073",TRUE,0.94873494,"1 MetLife Stadium Drive",1587,"East Rutherford",0,"America/New_York","NJ","East Rutherford, NJ","East Rutherford, NJ 07073",17,"US","metlife-stadium","MetLife Stadium",501,"MetLife Stadium",40.8142,-74.0737,"QRCODE_TM",FALSE,"2015-09-12T14:14:07Z"
"34","2018-09-20","2018-09-20_11.21.10",FALSE,"2018-10-01T04:20:00","nfl","2018-04-20T00:47:47","2018-04-20T00:00:00","https://seatgeek.com/ravens-at-steelers-tickets/9-30-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347080",4347080,FALSE,FALSE,"Ravens at Steelers",0.94,"Baltimore Ravens at Pittsburgh Steelers",0.939,FALSE,"2018-09-30T20:20:00","2018-10-01T00:20:00","normal","",NA,245,656,253,273.32016,102,102,871,"QRCODE",FALSE,"2018-08-24T20:51:27Z","https://seatgeek.com/venues/heinz-field/tickets","15212",TRUE,0.9033526,"100 Art Rooney Avenue",1119,"Pittsburgh",0,"America/New_York","PA","Pittsburgh, PA","Pittsburgh, PA 15212",10,"US","heinz-field","Heinz Field",508,"Heinz Field",40.4468,-80.0158,"QRCODE_TM",FALSE,"2015-12-08T15:36:23Z"
"35","2018-09-20","2018-09-20_11.21.10",FALSE,"2018-10-02T04:15:00","nfl","2018-04-20T01:04:05","2018-04-20T00:00:00","https://seatgeek.com/chiefs-at-broncos-tickets/10-1-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347139",4347139,FALSE,FALSE,"Chiefs at Broncos",0.922,"Kansas City Chiefs at Denver Broncos",0.913,FALSE,"2018-10-01T18:15:00","2018-10-02T00:15:00","normal","",NA,284,649,72,348.81946,171,144,1451,"QRCODE",FALSE,"2018-08-24T20:57:25Z","https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets","80204",TRUE,0.9028296,"1701 Bryant St.",1131,"Denver",0,"America/Denver","CO","Denver, CO","Denver, CO 80204",6,"US","sports-authority-field-at-mile-high","Sports Authority Field at Mile High",751,"Sports Authority Field at Mile High",39.74,-105.02,"QRCODE_TM",FALSE,"2015-08-07T18:39:02Z"
"36","2018-09-20","2018-09-20_11.21.10",FALSE,"2018-10-05T04:20:00","nfl","2018-04-20T00:47:50","2018-04-20T00:00:00","https://seatgeek.com/colts-at-patriots-tickets/10-4-2018-foxborough-massachusetts-gillette-stadium/nfl/4347096",4347096,FALSE,FALSE,"Colts at Patriots",0.945,"Indianapolis Colts at New England Patriots",0.957,FALSE,"2018-10-04T20:20:00","2018-10-05T00:20:00","normal","",NA,273,708,245,337.6898,148,148,1198,"QRCODE",FALSE,"2018-08-24T21:03:24Z","https://seatgeek.com/venues/gillette-stadium/tickets","02035",TRUE,0.8983344,"1 Patriot Place",33,"Foxborough",0,"America/New_York","MA","Foxborough, MA","Foxborough, MA 02035",15,"US","gillette-stadium","Gillette Stadium",506,"Gillette Stadium",42.0906,-71.2674,"NONE",FALSE,"2018-08-22T15:36:58Z"
"37","2018-09-20","2018-09-20_11.21.10",FALSE,"2018-10-06T23:30:00","ncaa_football","2018-02-28T15:00:17","2018-02-28T00:00:00","https://seatgeek.com/south-alabama-jaguars-at-georgia-southern-eagles-football-tickets/ncaa-football/2018-10-06-3-30-pm/4281989",4281989,FALSE,FALSE,"South Alabama at Georgia Southern",0.644,"South Alabama Jaguars at Georgia Southern Eagles Football",0.543,FALSE,"2018-10-06T15:30:00","2018-10-06T19:30:00","normal","",NA,41,2,3,47.333332,39,NA,62,NA,NA,NA,"https://seatgeek.com/venues/allen-e-paulson-stadium/tickets","30460",TRUE,0.41380084,"225 Lanier Drive",2352,"Statesboro",0,"America/New_York","GA","Statesboro, GA","Statesboro, GA 30460",4,"US","allen-e-paulson-stadium","Allen E. Paulson Stadium",507,"Allen E. Paulson Stadium",32.4488,-81.7832,NA,NA,NA
"38","2018-09-20","2018-09-20_11.21.10",FALSE,"2018-10-07T21:00:00","nfl","2018-04-20T00:47:47","2018-04-20T00:00:00","https://seatgeek.com/falcons-at-steelers-tickets/10-7-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347079",4347079,FALSE,FALSE,"Falcons at Steelers",0.931,"Atlanta Falcons at Pittsburgh Steelers",0.94,FALSE,"2018-10-07T13:00:00","2018-10-07T17:00:00","normal","",NA,344,586,256,402.08594,161,161,1292,"QRCODE",FALSE,"2018-08-24T21:16:40Z","https://seatgeek.com/venues/heinz-field/tickets","15212",TRUE,0.9033526,"100 Art Rooney Avenue",1119,"Pittsburgh",0,"America/New_York","PA","Pittsburgh, PA","Pittsburgh, PA 15212",10,"US","heinz-field","Heinz Field",508,"Heinz Field",40.4468,-80.0158,"QRCODE_TM",FALSE,"2015-12-08T15:36:23Z"
"39","2018-09-20","2018-09-20_11.21.10",FALSE,"2018-10-07T21:00:00","nfl","2018-04-20T00:47:38","2018-04-20T00:00:00","https://seatgeek.com/giants-at-panthers-tickets/10-7-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347032",4347032,FALSE,FALSE,"Giants at Panthers",0.936,"New York Giants at Carolina Panthers",0.946,FALSE,"2018-10-07T13:00:00","2018-10-07T17:00:00","normal","",NA,263,637,302,330.64902,159,159,1092,"QRCODE",FALSE,"2018-08-24T21:15:58Z","https://seatgeek.com/venues/bank-of-america-stadium/tickets","28202",TRUE,0.8968222,"800 South Mint Street",1122,"Charlotte",0,"America/New_York","NC","Charlotte, NC","Charlotte, NC 28202",9,"US","bank-of-america-stadium","Bank of America Stadium",517,"Bank of America Stadium",35.2243,-80.8524,"QRCODE_TM",FALSE,"2015-09-25T18:23:51Z"
"40","2018-09-20","2018-09-20_11.21.10",FALSE,"2018-10-07T21:00:00","nfl","2018-04-20T00:47:37","2018-04-20T00:00:00","https://seatgeek.com/packers-at-lions-tickets/10-7-2018-detroit-michigan-ford-field/nfl/4347027",4347027,FALSE,FALSE,"Packers at Lions",0.946,"Green Bay Packers at Detroit Lions",0.958,FALSE,"2018-10-07T13:00:00","2018-10-07T17:00:00","normal","",NA,180,726,439,221.80182,88,85,2392,"QRCODE",FALSE,"2018-08-24T21:05:06Z","https://seatgeek.com/venues/ford-field/tickets","48226",TRUE,0.9029952,"2000 Brush St.",346,"Detroit",0,"America/Detroit","MI","Detroit, MI","Detroit, MI 48226",11,"US","ford-field","Ford Field",505,"Ford Field",42.34,-83.0459,"NONE",FALSE,"2015-11-04T17:31:52Z"
