"","date","timestamp","type","is_open","datetime_tbd","announce_date","score","datetime_utc","datetime_local","id","url","popularity","title","time_tbd","status","created_at","short_title","description","date_tbd","visible_until_utc","general_admission","lowest_price","lowest_price_good_deals","average_price","listing_count","highest_price","visible_listing_count","median_price","method_accessMethod","employee_only_accessMethod","created_at_accessMethod","display_location","address","city","metro_code","state","score_venue","country","name","has_upcoming_events","id_venue","url_venue","popularity_venue","timezone","extended_address","slug","name_v2","postal_code","num_upcoming_events","lon","lat","method_AccessMethod","employee_only_AccessMethod","created_at_AccessMethod"
"129","2018-10-10","2018-10-10_11.05.12","nfl",FALSE,FALSE,"2018-04-20T00:00:00",0.912,"2018-12-09T18:00:00","2018-12-09T12:00:00",4347014,"https://seatgeek.com/colts-at-texans-tickets/12-9-2018-houston-texas-nrg-stadium/nfl/4347014",0.825,"Indianapolis Colts at Houston Texans",FALSE,"normal","2018-04-20T00:47:35","Colts at Texans","",FALSE,"2018-12-09T22:00:00",NA,32,29,178.0508,748,2229,1697,136,"QRCODE",FALSE,"2018-08-24T21:53:42Z","Houston, TX","1 Reliant Park","Houston",618,"TX",0.8624192,"US","NRG Stadium",TRUE,41,"https://seatgeek.com/venues/nrg-stadium/tickets",0,"America/Chicago","Houston, TX 77054","nrg-stadium","NRG Stadium","77054",42,-95.4107,29.6847,"QRCODE_TM",FALSE,"2015-11-04T18:42:27Z"
"130","2018-10-10","2018-10-10_11.05.12","nfl",FALSE,FALSE,"2018-04-20T00:00:00",0.874,"2018-12-09T18:00:00","2018-12-09T13:00:00",4347059,"https://seatgeek.com/jets-at-bills-tickets/12-9-2018-orchard-park-new-york-new-era-field/nfl/4347059",0.802,"New York Jets at Buffalo Bills",FALSE,"normal","2018-04-20T00:47:43","Jets at Bills","",FALSE,"2018-12-09T22:00:00",NA,20,20,80.79919,1235,639,1845,56,"QRCODE",FALSE,"2018-08-24T21:53:42Z","Orchard Park, NY","1 Bills Drive","Orchard Park",514,"NY",0.8815085,"US","New Era Field",TRUE,1135,"https://seatgeek.com/venues/new-era-field/tickets",0,"America/New_York","Orchard Park, NY 14127","new-era-field","New Era Field","14127",6,-78.7874,42.7737,"QRCODE_TM",FALSE,"2015-08-12T16:52:53Z"
"131","2018-10-10","2018-10-10_11.05.12","nfl",FALSE,FALSE,"2018-04-20T00:00:00",0.963,"2018-12-09T18:00:00","2018-12-09T13:00:00",4346935,"https://seatgeek.com/giants-at-redskins-tickets/12-9-2018-landover-maryland-fedex-field/nfl/4346935",0.871,"New York Giants at Washington Redskins",FALSE,"normal","2018-04-20T00:47:17","Giants at Redskins","",FALSE,"2018-12-09T22:00:00",NA,101,98,201.95847,650,970,1202,170,"QRCODE",FALSE,"2018-08-24T21:53:42Z","Landover, MD","1600 Fedex Way","Landover",511,"MD",0.9333444,"US","FedEx Field",TRUE,35,"https://seatgeek.com/venues/fedex-field/tickets",0,"America/New_York","Landover, MD 20785","fedex-field","FedEx Field","20785",6,-76.8658,38.9071,"QRCODE_TM",FALSE,"2015-09-12T14:13:58Z"
"132","2018-10-10","2018-10-10_11.05.12","nfl",FALSE,FALSE,"2018-04-20T00:00:00",0.903,"2018-12-09T18:00:00","2018-12-09T12:00:00",4346979,"https://seatgeek.com/ravens-at-chiefs-tickets/12-9-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346979",0.822,"Baltimore Ravens at Kansas City Chiefs",FALSE,"normal","2018-04-20T00:47:27","Ravens at Chiefs","",FALSE,"2018-12-09T22:00:00",NA,42,42,139.12262,995,807,1366,118,"QRCODE",FALSE,"2018-08-24T21:53:42Z","Kansas City, MO","1 Arrowhead Drive","Kansas City",616,"MO",0.8827867,"US","Arrowhead Stadium",TRUE,1128,"https://seatgeek.com/venues/arrowhead-stadium/tickets",0,"America/Chicago","Kansas City, MO 64129","arrowhead-stadium","Arrowhead Stadium","64129",7,-94.4839,39.0489,"QRCODE_TM",FALSE,"2015-08-20T16:20:51Z"
"133","2018-10-10","2018-10-10_11.05.12","nfl",FALSE,FALSE,"2018-04-20T00:00:00",0.921,"2018-12-09T21:05:00","2018-12-09T13:05:00",4347107,"https://seatgeek.com/bengals-at-chargers-tickets/12-9-2018-carson-california-stubhub-center/nfl/4347107",0.826,"Cincinnati Bengals at Los Angeles Chargers",FALSE,"normal","2018-04-20T00:47:52","Bengals at Chargers","",FALSE,"2018-12-10T01:05:00",NA,121,120,224.74219,384,661,728,195,"QRCODE",FALSE,"2018-08-24T21:53:42Z","Carson, CA","18400 Avalon Blvd","Carson",803,"CA",0.7228164,"US","StubHub Center",TRUE,52,"https://seatgeek.com/venues/stubhub-center/tickets",0,"America/Los_Angeles","Carson, CA 90746","stubhub-center","StubHub Center","90746",10,-118.261,33.8643,NA,NA,NA
"134","2018-10-10","2018-10-10_11.05.12","nfl",FALSE,FALSE,"2018-04-20T00:00:00",0.955,"2018-12-09T21:05:00","2018-12-09T13:05:00",4347114,"https://seatgeek.com/broncos-at-49ers-tickets/12-9-2018-santa-clara-california-levi-s-stadium/nfl/4347114",0.86,"Denver Broncos at San Francisco 49ers",FALSE,"normal","2018-04-20T00:47:53","Broncos at 49ers","",FALSE,"2018-12-10T01:05:00",NA,75,54,261,4,434,2079,197,"QRCODE",FALSE,"2018-08-24T21:53:42Z","Santa Clara, CA","4900 Marie P DeBartolo Way","Santa Clara",0,"CA",0.95768774,"US","Levi's Stadium",TRUE,58670,"https://seatgeek.com/venues/levi-s-stadium/tickets",0,"America/Los_Angeles","Santa Clara, CA 95054","levi-s-stadium","Levi's Stadium","95054",11,-121.969,37.4023,"QRCODE_TM",FALSE,"2015-07-10T00:00:00Z"
"135","2018-10-10","2018-10-10_11.05.12","nfl",FALSE,FALSE,"2018-04-20T00:00:00",0.915,"2018-12-09T21:25:00","2018-12-09T14:25:00",4347099,"https://seatgeek.com/lions-at-cardinals-tickets/12-9-2018-glendale-arizona-state-farm-stadium/nfl/4347099",0.838,"Detroit Lions at Arizona Cardinals",FALSE,"normal","2018-04-20T00:47:51","Lions at Cardinals","",FALSE,"2018-12-10T01:25:00",NA,23,23,112.56796,1030,609,1562,93,"QRCODE",FALSE,"2018-08-24T21:53:42Z","Glendale, AZ","1 Cardinals Drive","Glendale",753,"AZ",0.93402725,"US","State Farm Stadium",TRUE,43,"https://seatgeek.com/venues/state-farm-stadium/tickets",0,"America/Phoenix","Glendale, AZ 85305","state-farm-stadium","State Farm Stadium","85305",8,-112.262,33.5294,"NONE",FALSE,"2015-12-21T17:26:05Z"
"136","2018-10-10","2018-10-10_11.05.12","nfl",TRUE,FALSE,"2018-04-05T00:00:00",0.995,"2018-12-09T21:25:00","2018-12-09T15:25:00",4327919,"https://seatgeek.com/eagles-at-cowboys-tickets/12-9-2018-arlington-texas-at-t-stadium/nfl/4327919",0.894,"Philadelphia Eagles at Dallas Cowboys",FALSE,"normal","2018-04-05T23:08:46","Eagles at Cowboys","",FALSE,"2018-12-10T01:25:00",NA,48,48,422.74756,2555,3000,2083,348,"QRCODE_TM",FALSE,"2018-10-06T23:29:11Z","Arlington, TX","1 AT&T Way","Arlington",623,"TX",0.9751414,"US","AT&T Stadium",TRUE,4965,"https://seatgeek.com/venues/at-t-stadium/tickets",0,"America/Chicago","Arlington, TX 76011","at-t-stadium","AT&T Stadium","76011",17,-97.0957,32.7459,"QRCODE_TM",FALSE,"2018-10-06T23:29:11Z"
"137","2018-10-10","2018-10-10_11.05.12","nfl",FALSE,FALSE,"2018-04-20T00:00:00",0.928,"2018-12-10T01:20:00","2018-12-09T17:20:00",4347151,"https://seatgeek.com/steelers-at-raiders-tickets/12-9-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347151",0.834,"Pittsburgh Steelers at Oakland Raiders",FALSE,"normal","2018-04-20T01:04:24","Steelers at Raiders","",FALSE,"2018-12-10T05:20:00",NA,189,NA,531.7375,2236,3492,1393,500,"QRCODE",FALSE,"2018-08-24T21:53:42Z","Oakland, CA","7000 Coliseum Way","Oakland",807,"CA",0.7817843,"US","Oakland-Alameda County Coliseum",TRUE,14,"https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets",0,"America/Los_Angeles","Oakland, CA 94621","oakland-alameda-county-coliseum","Oakland-Alameda County Coliseum","94621",8,-122.201,37.7469,"PDF417",FALSE,"2015-06-24T00:00:00Z"
"138","2018-10-10","2018-10-10_11.05.12","nfl",FALSE,FALSE,"2018-04-20T00:00:00",0.936,"2018-12-11T01:15:00","2018-12-10T17:15:00",4347123,"https://seatgeek.com/vikings-at-seahawks-tickets/12-10-2018-seattle-washington-centurylink-field/nfl/4347123",0.84,"Minnesota Vikings at Seattle Seahawks",FALSE,"normal","2018-04-20T00:47:55","Vikings at Seahawks","",FALSE,"2018-12-11T05:15:00",NA,138,138,326.875,232,1341,1871,306,"QRCODE",FALSE,"2018-08-24T21:53:42Z","Seattle, WA","800 Occidental Ave S","Seattle",819,"WA",0.87232786,"US","CenturyLink Field",TRUE,339,"https://seatgeek.com/venues/centurylink-field/tickets",0,"America/Los_Angeles","Seattle, WA 98134","centurylink-field","CenturyLink Field","98134",8,-122.33,47.6,"QRCODE",FALSE,"2018-03-02T22:54:54Z"
"139","2018-10-10","2018-10-10_11.05.12","nfl",FALSE,FALSE,"2018-04-20T00:00:00",0.898,"2018-12-14T01:20:00","2018-12-13T19:20:00",4346978,"https://seatgeek.com/chargers-at-chiefs-tickets/12-13-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346978",0.808,"Los Angeles Chargers at Kansas City Chiefs",FALSE,"normal","2018-04-20T00:47:26","Chargers at Chiefs","",FALSE,"2018-12-14T05:20:00",NA,38,38,149.20673,982,700,1345,124,"QRCODE",FALSE,"2018-08-24T21:53:42Z","Kansas City, MO","1 Arrowhead Drive","Kansas City",616,"MO",0.8827867,"US","Arrowhead Stadium",TRUE,1128,"https://seatgeek.com/venues/arrowhead-stadium/tickets",0,"America/Chicago","Kansas City, MO 64129","arrowhead-stadium","Arrowhead Stadium","64129",7,-94.4839,39.0489,"QRCODE_TM",FALSE,"2015-08-20T16:20:51Z"
"140","2018-10-10","2018-10-10_11.05.12","nfl",FALSE,FALSE,"2018-04-20T00:00:00",0.93,"2018-12-15T21:30:00","2018-12-15T16:30:00",4347015,"https://seatgeek.com/texans-at-jets-tickets/12-15-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347015",0.834,"Houston Texans at New York Jets",FALSE,"normal","2018-04-20T00:47:35","Texans at Jets","",FALSE,"2018-12-16T01:30:00",NA,32,31,145.82692,1040,917,1769,121,"QRCODE",FALSE,"2018-08-24T21:53:42Z","East Rutherford, NJ","1 MetLife Stadium Drive","East Rutherford",501,"NJ",0.94873494,"US","MetLife Stadium",TRUE,1587,"https://seatgeek.com/venues/metlife-stadium/tickets",0,"America/New_York","East Rutherford, NJ 07073","metlife-stadium","MetLife Stadium","07073",14,-74.0737,40.8142,"QRCODE_TM",FALSE,"2015-09-12T14:14:07Z"
"141","2018-10-10","2018-10-10_11.05.12","nfl",FALSE,FALSE,"2018-04-20T00:00:00",0.881,"2018-12-15T21:30:00","2018-12-15T14:30:00",4347135,"https://seatgeek.com/browns-at-broncos-tickets/12-15-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347135",0.805,"Cleveland Browns at Denver Broncos",FALSE,"normal","2018-04-20T01:04:04","Browns at Broncos","",FALSE,"2018-12-16T01:30:00",NA,144,92,333.38776,98,1197,1400,268,"QRCODE",FALSE,"2018-08-24T21:53:42Z","Denver, CO","1701 Bryant St.","Denver",751,"CO",0.9028296,"US","Sports Authority Field at Mile High",TRUE,1131,"https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets",0,"America/Denver","Denver, CO 80204","sports-authority-field-at-mile-high","Sports Authority Field at Mile High","80204",6,-105.02,39.74,"QRCODE_TM",FALSE,"2015-08-07T18:39:02Z"
"142","2018-10-10","2018-10-10_11.05.12","nfl",FALSE,FALSE,"2018-04-20T00:00:00",0.912,"2018-12-16T18:00:00","2018-12-16T13:00:00",4347047,"https://seatgeek.com/cardinals-at-falcons-tickets/12-16-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347047",0.831,"Arizona Cardinals at Atlanta Falcons",FALSE,"normal","2018-04-20T00:47:41","Cardinals at Falcons","",FALSE,"2018-12-16T22:00:00",NA,65,62,177.28348,956,1193,2258,142,"QRCODE",FALSE,"2018-08-24T21:53:42Z","Atlanta, GA","35 Northside Dr NW","Atlanta",0,"GA",0.76958936,"US","Mercedes-Benz Stadium",TRUE,419590,"https://seatgeek.com/venues/mercedes-benz-stadium/tickets",0,"America/New_York","Atlanta, GA 30313","mercedes-benz-stadium","Mercedes-Benz Stadium","30313",18,-84.4,33.76,"QRCODE",FALSE,"2018-08-23T20:14:46Z"
"143","2018-10-10","2018-10-10_11.05.12","nfl",FALSE,FALSE,"2018-04-20T00:00:00",0.896,"2018-12-16T18:00:00","2018-12-16T13:00:00",4347057,"https://seatgeek.com/lions-at-bills-tickets/12-16-2018-orchard-park-new-york-new-era-field/nfl/4347057",0.812,"Detroit Lions at Buffalo Bills",FALSE,"normal","2018-04-20T00:47:43","Lions at Bills","",FALSE,"2018-12-16T22:00:00",NA,18,16,76.71855,1240,636,1917,56,"QRCODE",FALSE,"2018-08-24T21:53:42Z","Orchard Park, NY","1 Bills Drive","Orchard Park",514,"NY",0.8815085,"US","New Era Field",TRUE,1135,"https://seatgeek.com/venues/new-era-field/tickets",0,"America/New_York","Orchard Park, NY 14127","new-era-field","New Era Field","14127",6,-78.7874,42.7737,"QRCODE_TM",FALSE,"2015-08-12T16:52:53Z"
"144","2018-10-10","2018-10-10_11.05.12","nfl",FALSE,FALSE,"2018-04-20T00:00:00",0.943,"2018-12-16T18:00:00","2018-12-16T13:00:00",4346955,"https://seatgeek.com/cowboys-at-colts-tickets/12-16-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346955",0.853,"Dallas Cowboys at Indianapolis Colts",FALSE,"normal","2018-04-20T00:47:20","Cowboys at Colts","",FALSE,"2018-12-16T22:00:00",NA,119,119,305.09958,462,1981,1100,259,"QRCODE",FALSE,"2018-08-24T21:53:42Z","Indianapolis, IN","500 South Capitol Avenue","Indianapolis",527,"IN",0.9071682,"US","Lucas Oil Stadium",TRUE,1130,"https://seatgeek.com/venues/lucas-oil-stadium/tickets",0,"America/Indiana/Indianapolis","Indianapolis, IN 46225","lucas-oil-stadium","Lucas Oil Stadium","46225",11,-86.1639,39.7601,"QRCODE_TM",FALSE,"2018-09-13T22:29:37Z"
"145","2018-10-10","2018-10-10_11.05.12","nfl",FALSE,FALSE,"2018-04-20T00:00:00",0.971,"2018-12-16T18:00:00","2018-12-16T12:00:00",4347002,"https://seatgeek.com/packers-at-bears-tickets/12-16-2018-chicago-illinois-soldier-field/nfl/4347002",0.868,"Green Bay Packers at Chicago Bears",FALSE,"normal","2018-04-20T00:47:32","Packers at Bears","",FALSE,"2018-12-16T22:00:00",NA,258,183,510.43158,95,1350,1380,434,"QRCODE",FALSE,"2018-08-24T21:53:42Z","Chicago, IL","1410 S. Museum Campus Drive","Chicago",602,"IL",0.940013,"US","Soldier Field",TRUE,31,"https://seatgeek.com/venues/soldier-field/tickets",0,"America/Chicago","Chicago, IL 60605","soldier-field","Soldier Field","60605",7,-87.6159,41.8623,"NONE",FALSE,"2018-06-02T00:44:08Z"
"146","2018-10-10","2018-10-10_11.05.12","nfl",FALSE,FALSE,"2018-04-20T00:00:00",0.855,"2018-12-16T18:00:00","2018-12-16T13:00:00",4347066,"https://seatgeek.com/buccaneers-at-ravens-tickets/12-16-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347066",0.776,"Tampa Bay Buccaneers at Baltimore Ravens",FALSE,"normal","2018-04-20T00:47:44","Buccaneers at Ravens","",FALSE,"2018-12-16T22:00:00",NA,35,33,124.52241,714,572,2143,96,"QRCODE",FALSE,"2018-08-24T21:53:42Z","Baltimore, MD","1101 Russell St","Baltimore",512,"MD",0.8927189,"US","M&T Bank Stadium",TRUE,1121,"https://seatgeek.com/venues/m-t-bank-stadium/tickets",0,"America/New_York","Baltimore, MD 21230","m-t-bank-stadium","M&T Bank Stadium","21230",6,-76.623,39.2774,"QRCODE_TM",FALSE,"2015-08-04T00:00:00Z"
"147","2018-10-10","2018-10-10_11.05.12","nfl",FALSE,FALSE,"2018-04-20T00:00:00",0.852,"2018-12-16T18:00:00","2018-12-16T13:00:00",4346945,"https://seatgeek.com/redskins-at-jaguars-tickets/12-16-2018-jacksonville-florida-tiaa-bank-field/nfl/4346945",0.771,"Washington Redskins at Jacksonville Jaguars",FALSE,"normal","2018-04-20T00:47:18","Redskins at Jaguars","",FALSE,"2018-12-16T22:00:00",NA,56,53,149.80624,640,654,1105,119,"QRCODE",FALSE,"2018-08-24T21:53:42Z","Jacksonville, FL","1 Everbank Field Dr","Jacksonville",561,"FL",0.83759147,"US","TIAA Bank Field",TRUE,5178,"https://seatgeek.com/venues/tiaa-bank-field/tickets",0,"America/New_York","Jacksonville, FL 32202","tiaa-bank-field","TIAA Bank Field","32202",7,-81.6373,30.3239,"QRCODE_TM",FALSE,"2015-10-17T20:03:42Z"
"148","2018-10-10","2018-10-10_11.05.12","nfl",FALSE,FALSE,"2018-04-20T00:00:00",0.923,"2018-12-16T18:00:00","2018-12-16T12:00:00",4347144,"https://seatgeek.com/dolphins-at-vikings-tickets/12-16-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347144",0.837,"Miami Dolphins at Minnesota Vikings",FALSE,"normal","2018-04-20T01:04:05","Dolphins at Vikings","",FALSE,"2018-12-16T22:00:00",NA,111,105,251.55154,553,1795,1590,207,"QRCODE",FALSE,"2018-08-24T21:53:42Z","Minneapolis, MN","401 Chicago Avenue","Minneapolis",0,"MN",0.88524246,"US","U.S. Bank Stadium",TRUE,218451,"https://seatgeek.com/venues/u-s-bank-stadium/tickets",0,"America/Chicago","Minneapolis, MN 55415","u-s-bank-stadium","U.S. Bank Stadium","55415",15,-93.26,44.97,"NONE",FALSE,"2018-08-22T15:34:15Z"
"149","2018-10-10","2018-10-10_11.05.12","nfl",FALSE,FALSE,"2018-04-20T00:00:00",0.894,"2018-12-16T18:00:00","2018-12-16T13:00:00",4347037,"https://seatgeek.com/raiders-at-bengals-tickets/12-16-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347037",0.806,"Oakland Raiders at Cincinnati Bengals",FALSE,"normal","2018-04-20T00:47:39","Raiders at Bengals","",FALSE,"2018-12-16T22:00:00",NA,56,56,123.57217,582,601,1033,106,"QRCODE",FALSE,"2018-08-24T21:53:42Z","Cincinnati, OH","1 Paul Brown Stadium","Cincinnati",515,"OH",0.86166537,"US","Paul Brown Stadium",TRUE,1124,"https://seatgeek.com/venues/paul-brown-stadium/tickets",0,"America/New_York","Cincinnati, OH 45202","paul-brown-stadium","Paul Brown Stadium","45202",6,-84.5177,39.0961,"QRCODE_TM",FALSE,"2015-10-09T16:14:37Z"
"150","2018-10-10","2018-10-10_11.05.12","nfl",FALSE,FALSE,"2018-04-20T00:00:00",0.91,"2018-12-16T18:00:00","2018-12-16T13:00:00",4346988,"https://seatgeek.com/titans-at-giants-tickets/12-16-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346988",0.817,"Tennessee Titans at New York Giants",FALSE,"normal","2018-04-20T00:47:29","Titans at Giants","",FALSE,"2018-12-16T22:00:00",NA,71,61,192.54317,915,1250,2204,150,"QRCODE",FALSE,"2018-08-24T21:53:42Z","East Rutherford, NJ","1 MetLife Stadium Drive","East Rutherford",501,"NJ",0.94873494,"US","MetLife Stadium",TRUE,1587,"https://seatgeek.com/venues/metlife-stadium/tickets",0,"America/New_York","East Rutherford, NJ 07073","metlife-stadium","MetLife Stadium","07073",14,-74.0737,40.8142,"QRCODE_TM",FALSE,"2015-09-12T14:14:07Z"
"151","2018-10-10","2018-10-10_11.05.12","nfl",FALSE,FALSE,"2018-04-20T00:00:00",0.945,"2018-12-16T21:05:00","2018-12-16T13:05:00",4347122,"https://seatgeek.com/seahawks-at-49ers-tickets/12-16-2018-santa-clara-california-levi-s-stadium/nfl/4347122",0.846,"Seattle Seahawks at San Francisco 49ers",FALSE,"normal","2018-04-20T00:47:55","Seahawks at 49ers","",FALSE,"2018-12-17T01:05:00",NA,63,62,179.03445,987,2988,2148,158,"QRCODE",FALSE,"2018-08-24T21:53:42Z","Santa Clara, CA","4900 Marie P DeBartolo Way","Santa Clara",0,"CA",0.95768774,"US","Levi's Stadium",TRUE,58670,"https://seatgeek.com/venues/levi-s-stadium/tickets",0,"America/Los_Angeles","Santa Clara, CA 95054","levi-s-stadium","Levi's Stadium","95054",11,-121.969,37.4023,"QRCODE_TM",FALSE,"2015-07-10T00:00:00Z"
"152","2018-10-10","2018-10-10_11.05.12","nfl",FALSE,FALSE,"2018-04-20T00:00:00",0.969,"2018-12-16T21:25:00","2018-12-16T16:25:00",4347077,"https://seatgeek.com/patriots-at-steelers-tickets/12-16-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347077",0.868,"New England Patriots at Pittsburgh Steelers",FALSE,"normal","2018-04-20T00:47:46","Patriots at Steelers","",FALSE,"2018-12-17T01:25:00",NA,187,186,428.69968,626,10950,1928,340,"QRCODE",FALSE,"2018-08-24T21:53:42Z","Pittsburgh, PA","100 Art Rooney Avenue","Pittsburgh",508,"PA",0.9033526,"US","Heinz Field",TRUE,1119,"https://seatgeek.com/venues/heinz-field/tickets",0,"America/New_York","Pittsburgh, PA 15212","heinz-field","Heinz Field","15212",7,-80.0158,40.4468,"QRCODE",FALSE,"2018-10-04T12:42:28Z"
"153","2018-10-10","2018-10-10_11.05.12","nfl",FALSE,FALSE,"2018-04-20T00:00:00",0.936,"2018-12-17T01:20:00","2018-12-16T17:20:00",4346919,"https://seatgeek.com/eagles-at-rams-tickets/12-16-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346919",0.836,"Philadelphia Eagles at Los Angeles Rams",FALSE,"normal","2018-04-20T00:47:14","Eagles at Rams","",FALSE,"2018-12-17T05:20:00",NA,129,122,363.34912,633,1941,1736,284,"QRCODE",FALSE,"2018-08-24T21:53:42Z","Los Angeles, CA","3911 S Figueroa St","Los Angeles",0,"CA",0.86898464,"US","Los Angeles Memorial Coliseum",TRUE,51012,"https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets",0,"America/Los_Angeles","Los Angeles, CA 90037","los-angeles-memorial-coliseum-1","Los Angeles Memorial Coliseum","90037",9,-118.288,34.0138,"QRCODE",FALSE,"2018-08-23T17:59:28Z"
"154","2018-10-10","2018-10-10_11.05.12","nfl",FALSE,FALSE,"2018-04-20T00:00:00",0.92,"2018-12-18T01:15:00","2018-12-17T20:15:00",4347035,"https://seatgeek.com/saints-at-panthers-tickets/12-17-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347035",0.82,"New Orleans Saints at Carolina Panthers",FALSE,"normal","2018-04-20T00:47:38","Saints at Panthers","",FALSE,"2018-12-18T05:15:00",NA,81,NA,348.5851,2514,3302,1597,277,"QRCODE",FALSE,"2018-08-24T21:53:42Z","Charlotte, NC","800 South Mint Street","Charlotte",517,"NC",0.8968222,"US","Bank of America Stadium",TRUE,1122,"https://seatgeek.com/venues/bank-of-america-stadium/tickets",0,"America/New_York","Charlotte, NC 28202","bank-of-america-stadium","Bank of America Stadium","28202",8,-80.8524,35.2243,"QRCODE_TM",FALSE,"2015-09-25T18:23:51Z"
"155","2018-10-10","2018-10-10_11.05.12","nfl",FALSE,FALSE,"2018-04-20T00:00:00",0.851,"2018-12-23T17:00:00","2018-12-23T12:00:00",4346986,"https://seatgeek.com/redskins-at-titans-tickets/12-23-2018-nashville-tennessee-nissan-stadium/nfl/4346986",0.768,"Washington Redskins at Tennessee Titans",FALSE,"normal","2018-04-20T00:47:29","Redskins at Titans","",FALSE,"2018-12-23T21:00:00",NA,36,33,147.53226,620,781,1671,125,"QRCODE",FALSE,"2018-08-24T21:53:43Z","Nashville, TN","1 Titans Way","Nashville",659,"TN",0.8546275,"US","Nissan Stadium",TRUE,1126,"https://seatgeek.com/venues/nissan-stadium/tickets",0,"America/New_York","Nashville, TN 37213","nissan-stadium","Nissan Stadium","37213",15,-86.7713,36.1665,"NONE",FALSE,"2015-10-19T15:09:39Z"
"156","2018-10-10","2018-10-10_11.05.12","nfl",FALSE,FALSE,"2018-04-20T00:00:00",0.886,"2018-12-23T18:00:00","2018-12-23T13:00:00",4346994,"https://seatgeek.com/bengals-at-browns-tickets/12-23-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346994",0.8,"Cincinnati Bengals at Cleveland Browns",FALSE,"normal","2018-04-20T00:47:31","Bengals at Browns","",FALSE,"2018-12-23T22:00:00",NA,41,38,107.733665,1194,757,1770,92,"QRCODE",FALSE,"2018-08-24T21:53:43Z","Cleveland, OH","100 Alfred Lerner Way","Cleveland",510,"OH",0.86852187,"US","FirstEnergy Stadium",TRUE,1123,"https://seatgeek.com/venues/firstenergy-stadium-15/tickets",0,"America/New_York","Cleveland, OH 44114","firstenergy-stadium-15","FirstEnergy Stadium","44114",5,-81.7,41.5065,"NONE",FALSE,"2015-11-11T20:55:31Z"
"157","2018-10-10","2018-10-10_11.05.12","nfl",FALSE,FALSE,"2018-04-20T00:00:00",0.913,"2018-12-23T18:00:00","2018-12-23T13:00:00",4347013,"https://seatgeek.com/texans-at-eagles-tickets/12-23-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4347013",0.817,"Houston Texans at Philadelphia Eagles",FALSE,"normal","2018-04-20T00:47:35","Texans at Eagles","",FALSE,"2018-12-23T22:00:00",NA,146,104,316.56894,515,1131,1805,266,"QRCODE",FALSE,"2018-08-24T21:53:43Z","Philadelphia, PA","1020 Pattison Ave","Philadelphia",504,"PA",0.90542686,"US","Lincoln Financial Field",TRUE,330,"https://seatgeek.com/venues/lincoln-financial-field/tickets",0,"America/New_York","Philadelphia, PA 19148","lincoln-financial-field","Lincoln Financial Field","19148",12,-75.1675,39.9046,"QRCODE_TM",FALSE,"2015-07-10T00:00:00Z"
"158","2018-10-10","2018-10-10_11.05.12","nfl",FALSE,FALSE,"2018-04-20T00:00:00",0.904,"2018-12-23T18:00:00","2018-12-23T13:00:00",4347046,"https://seatgeek.com/falcons-at-panthers-tickets/12-23-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347046",0.808,"Atlanta Falcons at Carolina Panthers",FALSE,"normal","2018-04-20T00:47:41","Falcons at Panthers","",FALSE,"2018-12-23T22:00:00",NA,83,83,226.31029,535,1025,1734,164,"QRCODE",FALSE,"2018-08-24T21:53:43Z","Charlotte, NC","800 South Mint Street","Charlotte",517,"NC",0.8968222,"US","Bank of America Stadium",TRUE,1122,"https://seatgeek.com/venues/bank-of-america-stadium/tickets",0,"America/New_York","Charlotte, NC 28202","bank-of-america-stadium","Bank of America Stadium","28202",8,-80.8524,35.2243,"QRCODE_TM",FALSE,"2015-09-25T18:23:51Z"
