"","date","timestamp","datetime_local","time_tbd","status","datetime_utc","description","title","id","url","score","created_at","date_tbd","announce_date","is_open","short_title","type","popularity","datetime_tbd","visible_until_utc","general_admission","lowest_price_good_deals","listing_count","average_price","visible_listing_count","median_price","lowest_price","highest_price","method_accessMethod","created_at_accessMethod","employee_only_accessMethod","num_upcoming_events","postal_code","display_location","country","extended_address","address","slug","timezone","url_venue","score_venue","state","name","id_venue","city","has_upcoming_events","name_v2","popularity_venue","lat","lon","method_AccessMethod","created_at_AccessMethod","employee_only_AccessMethod"
"168","2018-09-07","2018-09-07_16.00.44","2018-11-18T13:00:00",FALSE,"normal","2018-11-18T18:00:00","","Houston Texans at Washington Redskins",4346939,"https://seatgeek.com/texans-at-redskins-tickets/11-18-2018-landover-maryland-fedex-field/nfl/4346939",0.931,"2018-04-20T00:47:17",FALSE,"2018-04-20T00:00:00",FALSE,"Texans at Redskins","nfl",0.85,FALSE,"2018-11-18T22:00:00",NA,80,2136,210.16,NA,NA,80,1276,"QRCODE","2018-08-24T21:53:40Z",FALSE,9,"20785","Landover, MD","US","Landover, MD 20785","1600 Fedex Way","fedex-field","America/New_York","https://seatgeek.com/venues/fedex-field/tickets",0.9333444,"MD","FedEx Field",35,"Landover",TRUE,"FedEx Field",0,38.9071,-76.8658,"QRCODE_TM","2015-09-12T14:13:58Z",FALSE
"169","2018-09-07","2018-09-07_16.00.44","2018-11-18T14:05:00",FALSE,"normal","2018-11-18T21:05:00","","Oakland Raiders at Arizona Cardinals",4347100,"https://seatgeek.com/raiders-at-cardinals-tickets/11-18-2018-glendale-arizona-state-farm-stadium/nfl/4347100",0.948,"2018-04-20T00:47:51",FALSE,"2018-04-20T00:00:00",FALSE,"Raiders at Cardinals","nfl",0.87,FALSE,"2018-11-19T01:05:00",NA,101,1562,319.37,NA,NA,101,1360,"QRCODE","2018-08-24T21:53:40Z",FALSE,11,"85305","Glendale, AZ","US","Glendale, AZ 85305","1 Cardinals Drive","state-farm-stadium","America/Phoenix","https://seatgeek.com/venues/state-farm-stadium/tickets",0.93402725,"AZ","State Farm Stadium",43,"Glendale",TRUE,"State Farm Stadium",0,33.5294,-112.262,"NONE","2015-12-21T17:26:05Z",FALSE
"170","2018-09-07","2018-09-07_16.00.44","2018-11-18T13:05:00",FALSE,"normal","2018-11-18T21:05:00","","Denver Broncos at Los Angeles Chargers",4347110,"https://seatgeek.com/broncos-at-chargers-tickets/11-18-2018-carson-california-stubhub-center/nfl/4347110",0.968,"2018-04-20T00:47:52",FALSE,"2018-04-20T00:00:00",FALSE,"Broncos at Chargers","nfl",0.873,FALSE,"2018-11-19T01:05:00",NA,163,775,323.01,NA,NA,163,4606,"QRCODE","2018-08-24T21:53:40Z",FALSE,14,"90746","Carson, CA","US","Carson, CA 90746","18400 Avalon Blvd","stubhub-center","America/Los_Angeles","https://seatgeek.com/venues/stubhub-center/tickets",0.7228164,"CA","StubHub Center",52,"Carson",TRUE,"StubHub Center",0,33.8643,-118.261,NA,NA,NA
"171","2018-09-07","2018-09-07_16.00.44","2018-11-18T20:20:00",FALSE,"normal","2018-11-19T01:20:00","","Pittsburgh Steelers at Jacksonville Jaguars",4346947,"https://seatgeek.com/steelers-at-jaguars-tickets/11-18-2018-jacksonville-florida-tiaa-bank-field/nfl/4346947",0.903,"2018-04-20T00:47:19",FALSE,"2018-04-20T00:00:00",FALSE,"Steelers at Jaguars","nfl",0.824,FALSE,"2018-11-19T05:20:00",NA,151,1069,360.97,NA,NA,151,1190,"QRCODE","2018-08-24T21:53:40Z",FALSE,10,"32202","Jacksonville, FL","US","Jacksonville, FL 32202","1 Everbank Field Dr","tiaa-bank-field","America/New_York","https://seatgeek.com/venues/tiaa-bank-field/tickets",0.83759147,"FL","TIAA Bank Field",5178,"Jacksonville",TRUE,"TIAA Bank Field",0,30.3239,-81.6373,"QRCODE_TM","2015-10-17T20:03:42Z",FALSE
"172","2018-09-07","2018-09-07_16.00.44","2018-11-19T19:15:00",FALSE,"normal","2018-11-20T01:15:00","","Kansas City Chiefs at Los Angeles Rams",4347137,"https://seatgeek.com/chiefs-at-rams-tickets/11-19-2018-mexico-city-mexico-estadio-azteca-2/nfl/4347137",0.915,"2018-04-20T01:04:04",FALSE,"2018-04-20T00:00:00",FALSE,"Chiefs at Rams","nfl",0.831,FALSE,"2018-11-20T05:15:00",NA,152,253,416.46,NA,NA,152,1052,"QRCODE","2018-08-24T21:53:40Z",FALSE,1,"14370","Mexico City, Mexico","Mexico","Mexico City, Mexico","Calzada de Tlalpan 3665","estadio-azteca-2","America/Mexico_City","https://seatgeek.com/venues/estadio-azteca-2/tickets",0,NA,"Estadio Azteca",41952,"Mexico City",TRUE,"Estadio Azteca",0,19.3,-99.15,NA,NA,NA
"173","2018-09-07","2018-09-07_16.00.44","2018-11-22T12:30:00",FALSE,"normal","2018-11-22T17:30:00","","Chicago Bears at Detroit Lions",4347024,"https://seatgeek.com/bears-at-lions-tickets/11-22-2018-detroit-michigan-ford-field/nfl/4347024",0.939,"2018-04-20T00:47:36",FALSE,"2018-04-20T00:00:00",FALSE,"Bears at Lions","nfl",0.862,FALSE,"2018-11-22T21:30:00",NA,98,1152,287.66,NA,NA,98,2571,"QRCODE","2018-08-24T21:53:40Z",FALSE,11,"48226","Detroit, MI","US","Detroit, MI 48226","2000 Brush St.","ford-field","America/Detroit","https://seatgeek.com/venues/ford-field/tickets",0.9029952,"MI","Ford Field",346,"Detroit",TRUE,"Ford Field",0,42.34,-83.0459,"NONE","2015-11-04T17:31:52Z",FALSE
"174","2018-09-07","2018-09-07_16.00.44","2018-11-22T15:30:00",FALSE,"normal","2018-11-22T21:30:00","","Washington Redskins at Dallas Cowboys",4327921,"https://seatgeek.com/redskins-at-cowboys-tickets/11-22-2018-arlington-texas-at-t-stadium/nfl/4327921",0.992,"2018-04-05T23:08:47",FALSE,"2018-04-05T00:00:00",TRUE,"Redskins at Cowboys","nfl",0.89,FALSE,"2018-11-23T01:30:00",NA,36,1037,436.81,NA,NA,36,3000,"QRCODE","2018-04-17T22:02:33Z",FALSE,24,"76011","Arlington, TX","US","Arlington, TX 76011","1 AT&T Way","at-t-stadium","America/Chicago","https://seatgeek.com/venues/at-t-stadium/tickets",0.9751414,"TX","AT&T Stadium",4965,"Arlington",TRUE,"AT&T Stadium",0,32.7459,-97.0957,"QRCODE","2018-04-17T22:02:33Z",FALSE
"175","2018-09-07","2018-09-07_16.00.44","2018-11-22T19:20:00",FALSE,"normal","2018-11-23T01:20:00","","Atlanta Falcons at New Orleans Saints",4346968,"https://seatgeek.com/falcons-at-saints-tickets/11-22-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346968",0.904,"2018-04-20T00:47:24",FALSE,"2018-04-20T00:00:00",TRUE,"Falcons at Saints","nfl",0.819,FALSE,"2018-11-23T05:20:00",NA,120,1293,328.47,NA,NA,120,4200,"QRCODE","2018-05-29T20:39:22Z",FALSE,20,"70112","New Orleans, LA","US","New Orleans, LA 70112","1500 Sugar Bowl Drive","mercedes-benz-superdome","America/Chicago","https://seatgeek.com/venues/mercedes-benz-superdome/tickets",0.8966978,"LA","Mercedes-Benz Superdome",128,"New Orleans",TRUE,"Mercedes-Benz Superdome",0,29.9515,-90.0786,"QRCODE_TM","2018-08-27T20:46:59Z",FALSE
"176","2018-09-07","2018-09-07_16.00.44","2018-11-23T12:00:00",FALSE,"normal","2018-11-23T18:00:00","","Coastal Carolina Chanticleers at South Alabama Jaguars Football",4281983,"https://seatgeek.com/coastal-carolina-chanticleers-at-south-alabama-jaguars-football-tickets/ncaa-football/2018-11-23-12-pm/4281983",0.257,"2018-02-28T15:00:16",FALSE,"2018-02-28T00:00:00",FALSE,"Coastal Carolina at South Alabama","ncaa_football",0.313,FALSE,"2018-11-23T22:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,"36604","Mobile, AL","US","Mobile, AL 36604","1621 Virginia St.","ladd-peebles-stadium","America/Chicago","https://seatgeek.com/venues/ladd-peebles-stadium/tickets",0.50177634,"AL","Ladd Peebles Stadium",3716,"Mobile",TRUE,"Ladd Peebles Stadium",0,30.6748,-88.0761,NA,NA,NA
"177","2018-09-07","2018-09-07_16.00.44","2018-11-25T13:00:00",FALSE,"normal","2018-11-25T18:00:00","","New York Giants at Philadelphia Eagles",4346918,"https://seatgeek.com/giants-at-eagles-tickets/11-25-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4346918",0.958,"2018-04-20T00:47:14",FALSE,"2018-04-20T00:00:00",FALSE,"Giants at Eagles","nfl",0.868,FALSE,"2018-11-25T22:00:00",NA,212,412,413.2,NA,NA,212,1239,"QRCODE","2018-08-24T21:53:40Z",FALSE,17,"19148","Philadelphia, PA","US","Philadelphia, PA 19148","1020 Pattison Ave","lincoln-financial-field","America/New_York","https://seatgeek.com/venues/lincoln-financial-field/tickets",0.90542686,"PA","Lincoln Financial Field",330,"Philadelphia",TRUE,"Lincoln Financial Field",0,39.9046,-75.1675,"QRCODE_TM","2015-07-10T00:00:00Z",FALSE
"178","2018-09-07","2018-09-07_16.00.44","2018-11-25T13:00:00",FALSE,"normal","2018-11-25T18:00:00","","Jacksonville Jaguars at Buffalo Bills",4347058,"https://seatgeek.com/jaguars-at-bills-tickets/11-25-2018-orchard-park-new-york-new-era-field/nfl/4347058",0.881,"2018-04-20T00:47:43",FALSE,"2018-04-20T00:00:00",FALSE,"Jaguars at Bills","nfl",0.81,FALSE,"2018-11-25T22:00:00",NA,36,3123,121.9,NA,NA,36,1275,"QRCODE","2018-08-24T21:53:41Z",FALSE,8,"14127","Orchard Park, NY","US","Orchard Park, NY 14127","1 Bills Drive","new-era-field","America/New_York","https://seatgeek.com/venues/new-era-field/tickets",0.8815085,"NY","New Era Field",1135,"Orchard Park",TRUE,"New Era Field",0,42.7737,-78.7874,"QRCODE_TM","2015-08-12T16:52:53Z",FALSE
"179","2018-09-07","2018-09-07_16.00.44","2018-11-25T13:00:00",FALSE,"normal","2018-11-25T18:00:00","","Cleveland Browns at Cincinnati Bengals",4347039,"https://seatgeek.com/browns-at-bengals-tickets/11-25-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347039",0.89,"2018-04-20T00:47:39",FALSE,"2018-04-20T00:00:00",FALSE,"Browns at Bengals","nfl",0.813,FALSE,"2018-11-25T22:00:00",NA,50,1613,136.8,NA,NA,50,1109,"QRCODE","2018-08-24T21:53:40Z",FALSE,9,"45202","Cincinnati, OH","US","Cincinnati, OH 45202","1 Paul Brown Stadium","paul-brown-stadium","America/New_York","https://seatgeek.com/venues/paul-brown-stadium/tickets",0.86166537,"OH","Paul Brown Stadium",1124,"Cincinnati",TRUE,"Paul Brown Stadium",0,39.0961,-84.5177,"QRCODE_TM","2015-10-09T16:14:37Z",FALSE
"180","2018-09-07","2018-09-07_16.00.44","2018-11-25T13:00:00",FALSE,"normal","2018-11-25T18:00:00","","Oakland Raiders at Baltimore Ravens",4347067,"https://seatgeek.com/raiders-at-ravens-tickets/11-25-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347067",0.876,"2018-04-20T00:47:44",FALSE,"2018-04-20T00:00:00",FALSE,"Raiders at Ravens","nfl",0.804,FALSE,"2018-11-25T22:00:00",NA,73,2364,241.62,NA,NA,68,1013,"QRCODE","2018-08-24T21:53:41Z",FALSE,9,"21230","Baltimore, MD","US","Baltimore, MD 21230","1101 Russell St","m-t-bank-stadium","America/New_York","https://seatgeek.com/venues/m-t-bank-stadium/tickets",0.8927189,"MD","M&T Bank Stadium",1121,"Baltimore",TRUE,"M&T Bank Stadium",0,39.2774,-76.623,"QRCODE_TM","2015-08-04T00:00:00Z",FALSE
"181","2018-09-07","2018-09-07_16.00.44","2018-11-25T13:00:00",FALSE,"normal","2018-11-25T18:00:00","","New England Patriots at New York Jets",4347098,"https://seatgeek.com/patriots-at-jets-tickets/11-25-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347098",0.986,"2018-04-20T00:47:50",FALSE,"2018-04-20T00:00:00",FALSE,"Patriots at Jets","nfl",0.887,FALSE,"2018-11-25T22:00:00",NA,101,2518,292.14,NA,NA,101,1864,"QRCODE","2018-08-24T21:53:41Z",FALSE,21,"07073","East Rutherford, NJ","US","East Rutherford, NJ 07073","1 MetLife Stadium Drive","metlife-stadium","America/New_York","https://seatgeek.com/venues/metlife-stadium/tickets",0.94873494,"NJ","MetLife Stadium",1587,"East Rutherford",TRUE,"MetLife Stadium",0,40.8142,-74.0737,"QRCODE_TM","2015-09-12T14:14:07Z",FALSE
"182","2018-09-07","2018-09-07_16.00.44","2018-11-25T13:00:00",FALSE,"normal","2018-11-25T18:00:00","","Seattle Seahawks at Carolina Panthers",4347125,"https://seatgeek.com/seahawks-at-panthers-tickets/11-25-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347125",0.922,"2018-04-20T00:47:55",FALSE,"2018-04-20T00:00:00",FALSE,"Seahawks at Panthers","nfl",0.838,FALSE,"2018-11-25T22:00:00",NA,80,1973,287.85,NA,NA,80,5377,"QRCODE","2018-08-24T21:53:41Z",FALSE,10,"28202","Charlotte, NC","US","Charlotte, NC 28202","800 South Mint Street","bank-of-america-stadium","America/New_York","https://seatgeek.com/venues/bank-of-america-stadium/tickets",0.8968222,"NC","Bank of America Stadium",1122,"Charlotte",TRUE,"Bank of America Stadium",0,35.2243,-80.8524,"QRCODE_TM","2015-09-25T18:23:51Z",FALSE
"183","2018-09-07","2018-09-07_16.00.44","2018-11-25T13:00:00",FALSE,"normal","2018-11-25T18:00:00","","San Francisco 49ers at Tampa Bay Buccaneers",4346928,"https://seatgeek.com/49ers-at-buccaneers-tickets/11-25-2018-tampa-florida-raymond-james-stadium/nfl/4346928",0.896,"2018-04-20T00:47:15",FALSE,"2018-04-20T00:00:00",FALSE,"49ers at Buccaneers","nfl",0.817,FALSE,"2018-11-25T22:00:00",NA,73,1353,251.18,NA,NA,73,1268,"QRCODE","2018-08-24T21:53:40Z",FALSE,16,"33607","Tampa, FL","US","Tampa, FL 33607","4201 North Dale Mabry Highway","raymond-james-stadium","America/New_York","https://seatgeek.com/venues/raymond-james-stadium/tickets",0.86513025,"FL","Raymond James Stadium",39,"Tampa",TRUE,"Raymond James Stadium",0,27.9753,-82.5034,"QRCODE_TM","2015-08-24T14:44:53Z",FALSE
"184","2018-09-07","2018-09-07_16.00.44","2018-11-25T13:00:00",FALSE,"normal","2018-11-25T18:00:00","","Miami Dolphins at Indianapolis Colts",4346956,"https://seatgeek.com/dolphins-at-colts-tickets/11-25-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346956",0.89,"2018-04-20T00:47:21",FALSE,"2018-04-20T00:00:00",FALSE,"Dolphins at Colts","nfl",0.819,FALSE,"2018-11-25T22:00:00",NA,35,2332,176.48,NA,NA,35,6154,"QRCODE","2018-08-24T21:53:40Z",FALSE,14,"46225","Indianapolis, IN","US","Indianapolis, IN 46225","500 South Capitol Avenue","lucas-oil-stadium","America/Indiana/Indianapolis","https://seatgeek.com/venues/lucas-oil-stadium/tickets",0.9071682,"IN","Lucas Oil Stadium",1130,"Indianapolis",TRUE,"Lucas Oil Stadium",0,39.7601,-86.1639,"QRCODE_TM","2015-08-22T16:51:43Z",FALSE
"185","2018-09-07","2018-09-07_16.00.44","2018-11-25T13:05:00",FALSE,"normal","2018-11-25T21:05:00","","Arizona Cardinals at Los Angeles Chargers",4347109,"https://seatgeek.com/cardinals-at-chargers-tickets/11-25-2018-carson-california-stubhub-center/nfl/4347109",0.897,"2018-04-20T00:47:52",FALSE,"2018-04-20T00:00:00",FALSE,"Cardinals at Chargers","nfl",0.809,FALSE,"2018-11-26T01:05:00",NA,99,1016,238.68,NA,NA,99,4732,"QRCODE","2018-08-24T21:53:41Z",FALSE,14,"90746","Carson, CA","US","Carson, CA 90746","18400 Avalon Blvd","stubhub-center","America/Los_Angeles","https://seatgeek.com/venues/stubhub-center/tickets",0.7228164,"CA","StubHub Center",52,"Carson",TRUE,"StubHub Center",0,33.8643,-118.261,NA,NA,NA
"186","2018-09-07","2018-09-07_16.00.44","2018-11-25T14:25:00",FALSE,"normal","2018-11-25T21:25:00","","Pittsburgh Steelers at Denver Broncos",4347143,"https://seatgeek.com/steelers-at-broncos-tickets/11-25-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347143",0.933,"2018-04-20T01:04:05",FALSE,"2018-04-20T00:00:00",FALSE,"Steelers at Broncos","nfl",0.852,FALSE,"2018-11-26T01:25:00",NA,164,1659,550.43,NA,NA,164,4940,"QRCODE","2018-08-24T21:53:41Z",FALSE,8,"80204","Denver, CO","US","Denver, CO 80204","1701 Bryant St.","sports-authority-field-at-mile-high","America/Denver","https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets",0.9028296,"CO","Sports Authority Field at Mile High",1131,"Denver",TRUE,"Sports Authority Field at Mile High",0,39.74,-105.02,"QRCODE_TM","2015-08-07T18:39:02Z",FALSE
"187","2018-09-07","2018-09-07_16.00.44","2018-11-25T19:20:00",FALSE,"normal","2018-11-26T01:20:00","","Green Bay Packers at Minnesota Vikings",4347133,"https://seatgeek.com/packers-at-vikings-tickets/11-25-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347133",0.959,"2018-04-20T01:04:04",FALSE,"2018-04-20T00:00:00",FALSE,"Packers at Vikings","nfl",0.871,FALSE,"2018-11-26T05:20:00",NA,200,1622,491.09,NA,NA,200,3606,"QRCODE","2018-08-24T21:53:41Z",FALSE,14,"55415","Minneapolis, MN","US","Minneapolis, MN 55415","401 Chicago Avenue","u-s-bank-stadium","America/Chicago","https://seatgeek.com/venues/u-s-bank-stadium/tickets",0.88524246,"MN","U.S. Bank Stadium",218451,"Minneapolis",TRUE,"U.S. Bank Stadium",0,44.97,-93.26,"NONE","2018-08-22T15:34:15Z",FALSE
"188","2018-09-07","2018-09-07_16.00.44","2018-11-26T19:15:00",FALSE,"normal","2018-11-27T01:15:00","","Tennessee Titans at Houston Texans",4347017,"https://seatgeek.com/titans-at-texans-tickets/11-26-2018-houston-texas-nrg-stadium/nfl/4347017",0.871,"2018-04-20T00:47:36",FALSE,"2018-04-20T00:00:00",FALSE,"Titans at Texans","nfl",0.78,FALSE,"2018-11-27T05:15:00",NA,44,2221,203.4,NA,NA,44,5735,"QRCODE","2018-08-24T21:53:41Z",FALSE,47,"77054","Houston, TX","US","Houston, TX 77054","1 Reliant Park","nrg-stadium","America/Chicago","https://seatgeek.com/venues/nrg-stadium/tickets",0.8624192,"TX","NRG Stadium",41,"Houston",TRUE,"NRG Stadium",0,29.6847,-95.4107,"QRCODE_TM","2015-11-04T18:42:27Z",FALSE
"189","2018-09-07","2018-09-07_16.00.44","2018-11-29T19:20:00",FALSE,"normal","2018-11-30T01:20:00","","New Orleans Saints at Dallas Cowboys",4327920,"https://seatgeek.com/saints-at-cowboys-tickets/11-29-2018-arlington-texas-at-t-stadium/nfl/4327920",1.005,"2018-04-05T23:08:47",FALSE,"2018-04-05T00:00:00",TRUE,"Saints at Cowboys","nfl",0.895,FALSE,"2018-11-30T05:20:00",NA,49,924,435.05,NA,NA,49,3000,"QRCODE","2018-04-17T22:02:33Z",FALSE,24,"76011","Arlington, TX","US","Arlington, TX 76011","1 AT&T Way","at-t-stadium","America/Chicago","https://seatgeek.com/venues/at-t-stadium/tickets",0.9751414,"TX","AT&T Stadium",4965,"Arlington",TRUE,"AT&T Stadium",0,32.7459,-97.0957,"QRCODE","2018-04-17T22:02:33Z",FALSE
"190","2018-09-07","2018-09-07_16.00.44","2018-12-02T13:00:00",FALSE,"normal","2018-12-02T18:00:00","","Los Angeles Rams at Detroit Lions",4347023,"https://seatgeek.com/rams-at-lions-tickets/12-2-2018-detroit-michigan-ford-field/nfl/4347023",0.908,"2018-04-20T00:47:36",FALSE,"2018-04-20T00:00:00",FALSE,"Rams at Lions","nfl",0.827,FALSE,"2018-12-02T22:00:00",NA,67,1228,256.44,NA,NA,67,11429,"QRCODE","2018-08-24T21:53:41Z",FALSE,11,"48226","Detroit, MI","US","Detroit, MI 48226","2000 Brush St.","ford-field","America/Detroit","https://seatgeek.com/venues/ford-field/tickets",0.9029952,"MI","Ford Field",346,"Detroit",TRUE,"Ford Field",0,42.34,-83.0459,"NONE","2015-11-04T17:31:52Z",FALSE
"191","2018-09-07","2018-09-07_16.00.44","2018-12-02T13:00:00",FALSE,"normal","2018-12-02T18:00:00","","Carolina Panthers at Tampa Bay Buccaneers",4346927,"https://seatgeek.com/panthers-at-buccaneers-tickets/12-2-2018-tampa-florida-raymond-james-stadium/nfl/4346927",0.896,"2018-04-20T00:47:15",FALSE,"2018-04-20T00:00:00",FALSE,"Panthers at Buccaneers","nfl",0.809,FALSE,"2018-12-02T22:00:00",NA,59,1148,221.69,NA,NA,59,1268,"QRCODE","2018-08-24T21:53:41Z",FALSE,16,"33607","Tampa, FL","US","Tampa, FL 33607","4201 North Dale Mabry Highway","raymond-james-stadium","America/New_York","https://seatgeek.com/venues/raymond-james-stadium/tickets",0.86513025,"FL","Raymond James Stadium",39,"Tampa",TRUE,"Raymond James Stadium",0,27.9753,-82.5034,"QRCODE_TM","2015-08-24T14:44:53Z",FALSE
"192","2018-09-07","2018-09-07_16.00.44","2018-12-02T13:00:00",FALSE,"normal","2018-12-02T18:00:00","","Buffalo Bills at Miami Dolphins",4347087,"https://seatgeek.com/bills-at-dolphins-tickets/12-2-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347087",0.897,"2018-04-20T00:47:48",FALSE,"2018-04-20T00:00:00",FALSE,"Bills at Dolphins","nfl",0.797,FALSE,"2018-12-02T22:00:00",NA,46,2140,236.42,NA,NA,46,2373,"QRCODE","2018-08-24T21:53:41Z",FALSE,39,"33056","Miami Gardens, FL","US","Miami Gardens, FL 33056","347 Don Shula Dr.","hard-rock-stadium","America/New_York","https://seatgeek.com/venues/hard-rock-stadium/tickets",0.8378203,"FL","Hard Rock Stadium",29,"Miami Gardens",TRUE,"Hard Rock Stadium",0,25.96,-80.24,"NONE","2017-10-03T18:58:44Z",FALSE
"193","2018-09-07","2018-09-07_16.00.44","2018-12-02T12:00:00",FALSE,"normal","2018-12-02T18:00:00","","Arizona Cardinals at Green Bay Packers",4346909,"https://seatgeek.com/cardinals-at-packers-tickets/12-2-2018-green-bay-wisconsin-lambeau-field/nfl/4346909",0.909,"2018-04-20T00:47:13",FALSE,"2018-04-20T00:00:00",FALSE,"Cardinals at Packers","nfl",0.818,FALSE,"2018-12-02T22:00:00",NA,145,2921,314.27,NA,NA,145,23325,"QRCODE","2018-08-24T21:53:41Z",FALSE,8,"54304","Green Bay, WI","US","Green Bay, WI 54304","1265 Lombardi Avenue","lambeau-field","America/Chicago","https://seatgeek.com/venues/lambeau-field/tickets",0.92909414,"WI","Lambeau Field",1125,"Green Bay",TRUE,"Lambeau Field",0,44.5013,-88.0622,"QRCODE_TM","2015-09-02T22:43:34Z",FALSE
"194","2018-09-07","2018-09-07_16.00.44","2018-12-02T13:00:00",FALSE,"normal","2018-12-02T18:00:00","","Los Angeles Chargers at Pittsburgh Steelers",4347108,"https://seatgeek.com/chargers-at-steelers-tickets/12-2-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347108",0.918,"2018-04-20T00:47:52",FALSE,"2018-04-20T00:00:00",FALSE,"Chargers at Steelers","nfl",0.822,FALSE,"2018-12-02T22:00:00",NA,90,1904,253.54,NA,NA,90,2368,"QRCODE","2018-08-24T21:53:41Z",FALSE,13,"15212","Pittsburgh, PA","US","Pittsburgh, PA 15212","100 Art Rooney Avenue","heinz-field","America/New_York","https://seatgeek.com/venues/heinz-field/tickets",0.9033526,"PA","Heinz Field",1119,"Pittsburgh",TRUE,"Heinz Field",0,40.4468,-80.0158,"QRCODE_TM","2015-12-08T15:36:23Z",FALSE
"195","2018-09-07","2018-09-07_16.00.44","2018-12-02T13:00:00",FALSE,"normal","2018-12-02T18:00:00","","Chicago Bears at New York Giants",4347004,"https://seatgeek.com/bears-at-giants-tickets/12-2-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347004",0.939,"2018-04-20T00:47:32",FALSE,"2018-04-20T00:00:00",FALSE,"Bears at Giants","nfl",0.838,FALSE,"2018-12-02T22:00:00",NA,94,2604,293.51,NA,NA,94,11353,"QRCODE","2018-08-24T21:53:41Z",FALSE,21,"07073","East Rutherford, NJ","US","East Rutherford, NJ 07073","1 MetLife Stadium Drive","metlife-stadium","America/New_York","https://seatgeek.com/venues/metlife-stadium/tickets",0.94873494,"NJ","MetLife Stadium",1587,"East Rutherford",TRUE,"MetLife Stadium",0,40.8142,-74.0737,"QRCODE_TM","2015-09-12T14:14:07Z",FALSE
"196","2018-09-07","2018-09-07_16.00.44","2018-12-02T13:00:00",FALSE,"normal","2018-12-02T18:00:00","","Indianapolis Colts at Jacksonville Jaguars",4346946,"https://seatgeek.com/colts-at-jaguars-tickets/12-2-2018-jacksonville-florida-tiaa-bank-field/nfl/4346946",0.845,"2018-04-20T00:47:19",FALSE,"2018-04-20T00:00:00",FALSE,"Colts at Jaguars","nfl",0.765,FALSE,"2018-12-02T22:00:00",NA,54,1228,145.35,NA,NA,54,5568,"QRCODE","2018-08-24T21:53:41Z",FALSE,10,"32202","Jacksonville, FL","US","Jacksonville, FL 32202","1 Everbank Field Dr","tiaa-bank-field","America/New_York","https://seatgeek.com/venues/tiaa-bank-field/tickets",0.83759147,"FL","TIAA Bank Field",5178,"Jacksonville",TRUE,"TIAA Bank Field",0,30.3239,-81.6373,"QRCODE_TM","2015-10-17T20:03:42Z",FALSE
