id,datetime_local,time_tbd,url,score,short_title,status,description,title,datetime_tbd,is_open,created_at,date_tbd,announce_date,type,datetime_utc,popularity,visible_until_utc,general_admission,lowest_price_good_deals,listing_count,average_price,visible_listing_count,median_price,lowest_price,highest_price,method,created_at,employee_only,slug,id,postal_code,timezone,url,score,state,name,display_location,metro_code,name_v2,address,num_upcoming_events,country,city,has_upcoming_events,extended_address,popularity,lon,lat,method,created_at,employee_only
4346930,2018-11-11T13:00:00,FALSE,https://seatgeek.com/redskins-at-buccaneers-tickets/11-11-2018-tampa-florida-raymond-james-stadium/nfl/4346930,0.876,Redskins at Buccaneers,normal,,Washington Redskins at Tampa Bay Buccaneers,FALSE,FALSE,2018-04-20T00:47:16,FALSE,2018-04-20T00:00:00,nfl,2018-11-11T18:00:00,0.836,2018-11-11T22:00:00,NA,71,26,228.1923,390,180,83,528,QRCODE,2018-08-24T21:53:40Z,FALSE,raymond-james-stadium,39,33607,America/New_York,https://seatgeek.com/venues/raymond-james-stadium/tickets,0.86513025,FL,Raymond James Stadium,"Tampa, FL",539,Raymond James Stadium,4201 North Dale Mabry Highway,15,US,Tampa,TRUE,"Tampa, FL 33607",0,-82.5034,27.9753,QRCODE_TM,2015-08-24T14:44:53Z,FALSE
4346996,2018-11-11T13:00:00,FALSE,https://seatgeek.com/falcons-at-browns-tickets/11-11-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346996,0.856,Falcons at Browns,normal,,Atlanta Falcons at Cleveland Browns,FALSE,FALSE,2018-04-20T00:47:31,FALSE,2018-04-20T00:00:00,nfl,2018-11-11T18:00:00,0.827,2018-11-11T22:00:00,NA,30,1115,95.93812,1235,77,31,1172,QRCODE,2018-08-24T21:53:40Z,FALSE,firstenergy-stadium-15,1123,44114,America/New_York,https://seatgeek.com/venues/firstenergy-stadium-15/tickets,0.86852187,OH,FirstEnergy Stadium,"Cleveland, OH",510,FirstEnergy Stadium,100 Alfred Lerner Way,7,US,Cleveland,TRUE,"Cleveland, OH 44114",0,-81.7,41.5065,NONE,2015-11-11T20:55:31Z,FALSE
4347060,2018-11-11T13:00:00,FALSE,https://seatgeek.com/bills-at-jets-tickets/11-11-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347060,0.908,Bills at Jets,normal,,Buffalo Bills at New York Jets,FALSE,FALSE,2018-04-20T00:47:43,FALSE,2018-04-20T00:00:00,nfl,2018-11-11T18:00:00,0.862,2018-11-11T22:00:00,NA,49,944,157.56674,1262,134,49,871,QRCODE,2018-08-24T21:53:40Z,FALSE,metlife-stadium,1587,07073,America/New_York,https://seatgeek.com/venues/metlife-stadium/tickets,0.94873494,NJ,MetLife Stadium,"East Rutherford, NJ",501,MetLife Stadium,1 MetLife Stadium Drive,18,US,East Rutherford,TRUE,"East Rutherford, NJ 07073",0,-74.0737,40.8142,QRCODE_TM,2015-09-12T14:14:07Z,FALSE
4346912,2018-11-11T12:00:00,FALSE,https://seatgeek.com/dolphins-at-packers-tickets/11-11-2018-green-bay-wisconsin-lambeau-field/nfl/4346912,0.927,Dolphins at Packers,normal,,Miami Dolphins at Green Bay Packers,FALSE,FALSE,2018-04-20T00:47:13,FALSE,2018-04-20T00:00:00,nfl,2018-11-11T18:00:00,0.885,2018-11-11T22:00:00,NA,180,153,421.9085,580,402,237,1197,QRCODE,2018-08-24T21:53:40Z,FALSE,lambeau-field,1125,54304,America/Chicago,https://seatgeek.com/venues/lambeau-field/tickets,0.92909414,WI,Lambeau Field,"Green Bay, WI",658,Lambeau Field,1265 Lombardi Avenue,7,US,Green Bay,TRUE,"Green Bay, WI 54304",0,-88.0622,44.5013,QRCODE_TM,2015-09-02T22:43:34Z,FALSE
4347130,2018-11-11T13:05:00,FALSE,https://seatgeek.com/chargers-at-raiders-tickets/11-11-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347130,0.887,Chargers at Raiders,normal,,Los Angeles Chargers at Oakland Raiders,FALSE,FALSE,2018-04-20T00:47:56,FALSE,2018-04-20T00:00:00,nfl,2018-11-11T21:05:00,0.846,2018-11-12T01:05:00,NA,79,489,200.69121,812,188,79,628,QRCODE,2018-08-24T21:53:40Z,FALSE,oakland-alameda-county-coliseum,14,94621,America/Los_Angeles,https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets,0.7817843,CA,Oakland-Alameda County Coliseum,"Oakland, CA",807,Oakland-Alameda County Coliseum,7000 Coliseum Way,25,US,Oakland,TRUE,"Oakland, CA 94621",0,-122.201,37.7469,PDF417,2015-06-24T00:00:00Z,FALSE
4346920,2018-11-11T13:25:00,FALSE,https://seatgeek.com/seahawks-at-rams-tickets/11-11-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346920,0.881,Seahawks at Rams,normal,,Seattle Seahawks at Los Angeles Rams,FALSE,FALSE,2018-04-20T00:47:14,FALSE,2018-04-20T00:00:00,nfl,2018-11-11T21:25:00,0.842,2018-11-12T01:25:00,NA,50,824,183.79369,1498,138,55,922,QRCODE,2018-08-24T21:53:40Z,FALSE,los-angeles-memorial-coliseum-1,51012,90037,America/Los_Angeles,https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets,0.86898464,CA,Los Angeles Memorial Coliseum,"Los Angeles, CA",0,Los Angeles Memorial Coliseum,3911 S Figueroa St,12,US,Los Angeles,TRUE,"Los Angeles, CA 90037",0,-118.288,34.0138,QRCODE,2018-08-23T17:59:28Z,FALSE
4500554,2018-11-11T19:00:00,FALSE,https://seatgeek.com/alex-g-with-half-waif-tickets/tampa-florida-crowbar-2-2018-11-11-7-pm/concert/4500554,0.429,Alex G with Half Waif,normal,,Alex G with Half Waif,FALSE,FALSE,2018-08-23T20:13:51,FALSE,2018-08-23T00:00:00,concert,2018-11-12T00:00:00,0.494,2018-11-12T04:00:00,TRUE,NA,14,235.42857,1,244,102,584,NA,NA,NA,crowbar-2,3160,33605,America/New_York,https://seatgeek.com/venues/crowbar-2/tickets,0.42424366,FL,Crowbar,"Tampa, FL",539,Crowbar,1812 North 17th Street,31,US,Tampa,TRUE,"Tampa, FL 33605",0,-82.4406,27.9608,NA,NA,NA
4347031,2018-11-11T20:20:00,FALSE,https://seatgeek.com/cowboys-at-eagles-tickets/11-11-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4347031,0.964,Cowboys at Eagles,normal,,Dallas Cowboys at Philadelphia Eagles,FALSE,FALSE,2018-04-20T00:47:38,FALSE,2018-04-20T00:00:00,nfl,2018-11-12T01:20:00,0.906,2018-11-12T05:20:00,NA,144,447,489.37137,1043,440,204,1535,QRCODE,2018-08-24T21:53:40Z,FALSE,lincoln-financial-field,330,19148,America/New_York,https://seatgeek.com/venues/lincoln-financial-field/tickets,0.90542685999999994,PA,Lincoln Financial Field,"Philadelphia, PA",504,Lincoln Financial Field,1020 Pattison Ave,16,US,Philadelphia,TRUE,"Philadelphia, PA 19148",0,-75.1675,39.9046,QRCODE_TM,2015-07-10T00:00:00Z,FALSE
4347117,2018-11-12T17:15:00,FALSE,https://seatgeek.com/giants-at-49ers-tickets/11-12-2018-santa-clara-california-levi-s-stadium/nfl/4347117,0.934,Giants at 49ers,normal,,New York Giants at San Francisco 49ers,FALSE,FALSE,2018-04-20T00:47:54,FALSE,2018-04-20T00:00:00,nfl,2018-11-13T01:15:00,0.881,2018-11-13T05:15:00,NA,87,1040,236.06923,1100,211,88,3694,QRCODE,2018-08-24T21:53:40Z,FALSE,levi-s-stadium,58670,95054,America/Los_Angeles,https://seatgeek.com/venues/levi-s-stadium/tickets,0.95768774,CA,Levi's Stadium,"Santa Clara, CA",0,Levi's Stadium,4900 Marie P DeBartolo Way,13,US,Santa Clara,TRUE,"Santa Clara, CA 95054",0,-121.969,37.4023,QRCODE_TM,2015-07-10T00:00:00Z,FALSE
4347126,2018-11-15T17:20:00,FALSE,https://seatgeek.com/packers-at-seahawks-tickets/11-15-2018-seattle-washington-centurylink-field/nfl/4347126,0.963,Packers at Seahawks,normal,,Green Bay Packers at Seattle Seahawks,FALSE,FALSE,2018-04-20T00:47:56,FALSE,2018-04-20T00:00:00,nfl,2018-11-16T01:20:00,0.903,2018-11-16T05:20:00,NA,280,195,525.0718,581,416,280,1809,QRCODE,2018-08-24T21:53:40Z,FALSE,centurylink-field,339,98134,America/Los_Angeles,https://seatgeek.com/venues/centurylink-field/tickets,0.87232786,WA,CenturyLink Field,"Seattle, WA",819,CenturyLink Field,800 Occidental Ave S,18,US,Seattle,TRUE,"Seattle, WA 98134",0,-122.33,47.6,QRCODE,2018-03-02T22:54:54Z,FALSE
4281956,2018-11-17T16:00:00,FALSE,https://seatgeek.com/south-alabama-jaguars-at-louisiana-ragin-cajuns-football-tickets/ncaa-football/2018-11-17-4-pm/4281956,0.393,South Alabama at Louisiana,normal,,South Alabama Jaguars at Louisiana Ragin Cajuns Football,FALSE,FALSE,2018-02-28T15:00:12,FALSE,2018-02-28T00:00:00,ncaa_football,2018-11-17T22:00:00,0.438,2018-11-18T02:00:00,NA,53,87,65.16092,46,63,54,103,NA,NA,NA,cajun-field,2796,70506,America/Chicago,https://seatgeek.com/venues/cajun-field/tickets,0.43303972,LA,Cajun Field,"Lafayette, LA",642,Cajun Field,201 Reinhardt Dr,5,US,Lafayette,TRUE,"Lafayette, LA 70506",0,-92.04,30.22,NA,NA,NA
4347068,2018-11-18T13:00:00,FALSE,https://seatgeek.com/bengals-at-ravens-tickets/11-18-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347068,0.843,Bengals at Ravens,normal,,Cincinnati Bengals at Baltimore Ravens,FALSE,FALSE,2018-04-20T00:47:45,FALSE,2018-04-20T00:00:00,nfl,2018-11-18T18:00:00,0.807,2018-11-18T22:00:00,NA,39,685,130.6584,1274,104,39,550,QRCODE,2018-08-24T21:53:40Z,FALSE,m-t-bank-stadium,1121,21230,America/New_York,https://seatgeek.com/venues/m-t-bank-stadium/tickets,0.8927189,MD,M&T Bank Stadium,"Baltimore, MD",512,M&T Bank Stadium,1101 Russell St,8,US,Baltimore,TRUE,"Baltimore, MD 21230",0,-76.623,39.2774,QRCODE_TM,2015-08-04T00:00:00Z,FALSE
4347049,2018-11-18T13:00:00,FALSE,https://seatgeek.com/cowboys-at-falcons-tickets/11-18-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347049,0.972,Cowboys at Falcons,normal,,Dallas Cowboys at Atlanta Falcons,FALSE,FALSE,2018-04-20T00:47:41,FALSE,2018-04-20T00:00:00,nfl,2018-11-18T18:00:00,0.917,2018-11-18T22:00:00,NA,207,659,456.76935,1052,388,213,2149,QRCODE,2018-08-24T21:53:40Z,FALSE,mercedes-benz-stadium,419590,30313,America/New_York,https://seatgeek.com/venues/mercedes-benz-stadium/tickets,0.76958936,GA,Mercedes-Benz Stadium,"Atlanta, GA",0,Mercedes-Benz Stadium,35 Northside Dr NW,20,US,Atlanta,TRUE,"Atlanta, GA 30313",0,-84.4,33.76,QRCODE,2018-08-23T20:14:46Z,FALSE
4346969,2018-11-18T12:00:00,FALSE,https://seatgeek.com/eagles-at-saints-tickets/11-18-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346969,0.924,Eagles at Saints,normal,,Philadelphia Eagles at New Orleans Saints,FALSE,TRUE,2018-04-20T00:47:25,FALSE,2018-04-20T00:00:00,nfl,2018-11-18T18:00:00,0.877,2018-11-18T22:00:00,NA,167,1377,386.6376,1432,360,167,3000,QRCODE,2018-05-29T20:39:16Z,FALSE,mercedes-benz-superdome,128,70112,America/Chicago,https://seatgeek.com/venues/mercedes-benz-superdome/tickets,0.8966978,LA,Mercedes-Benz Superdome,"New Orleans, LA",622,Mercedes-Benz Superdome,1500 Sugar Bowl Drive,18,US,New Orleans,TRUE,"New Orleans, LA 70112",0,-90.0786,29.9515,QRCODE_TM,2018-08-27T20:46:59Z,FALSE
4347025,2018-11-18T13:00:00,FALSE,https://seatgeek.com/panthers-at-lions-tickets/11-18-2018-detroit-michigan-ford-field/nfl/4347025,0.911,Panthers at Lions,normal,,Carolina Panthers at Detroit Lions,FALSE,FALSE,2018-04-20T00:47:37,FALSE,2018-04-20T00:00:00,nfl,2018-11-18T18:00:00,0.87,2018-11-18T22:00:00,NA,64,720,162.87917,1051,136,67,2392,QRCODE,2018-08-24T21:53:40Z,FALSE,ford-field,346,48226,America/Detroit,https://seatgeek.com/venues/ford-field/tickets,0.9029952,MI,Ford Field,"Detroit, MI",505,Ford Field,2000 Brush St.,9,US,Detroit,TRUE,"Detroit, MI 48226",0,-83.0459,42.34,NONE,2015-11-04T17:31:52Z,FALSE
4347005,2018-11-18T12:00:00,FALSE,https://seatgeek.com/vikings-at-bears-tickets/11-18-2018-chicago-illinois-soldier-field/nfl/4347005,0.921,Vikings at Bears,normal,,Minnesota Vikings at Chicago Bears,FALSE,FALSE,2018-04-20T00:47:32,FALSE,2018-04-20T00:00:00,nfl,2018-11-18T18:00:00,0.87,2018-11-18T22:00:00,NA,119,172,323.26746,929,281,119,1197,QRCODE,2018-08-24T21:53:40Z,FALSE,soldier-field,31,60605,America/Chicago,https://seatgeek.com/venues/soldier-field/tickets,0.940013,IL,Soldier Field,"Chicago, IL",602,Soldier Field,1410 S. Museum Campus Drive,11,US,Chicago,TRUE,"Chicago, IL 60605",0,-87.6159,41.8623,NONE,2018-06-02T00:44:08Z,FALSE
4346929,2018-11-18T13:00:00,FALSE,https://seatgeek.com/buccaneers-at-giants-tickets/11-18-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346929,0.917,Buccaneers at Giants,normal,,Tampa Bay Buccaneers at New York Giants,FALSE,FALSE,2018-04-20T00:47:16,FALSE,2018-04-20T00:00:00,nfl,2018-11-18T18:00:00,0.865,2018-11-18T22:00:00,NA,104,692,245.59103,1210,193,100,1488,QRCODE,2018-08-24T21:53:40Z,FALSE,metlife-stadium,1587,07073,America/New_York,https://seatgeek.com/venues/metlife-stadium/tickets,0.94873494,NJ,MetLife Stadium,"East Rutherford, NJ",501,MetLife Stadium,1 MetLife Stadium Drive,18,US,East Rutherford,TRUE,"East Rutherford, NJ 07073",0,-74.0737,40.8142,QRCODE_TM,2015-09-12T14:14:07Z,FALSE
4346957,2018-11-18T13:00:00,FALSE,https://seatgeek.com/titans-at-colts-tickets/11-18-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346957,0.863,Titans at Colts,normal,,Tennessee Titans at Indianapolis Colts,FALSE,FALSE,2018-04-20T00:47:22,FALSE,2018-04-20T00:00:00,nfl,2018-11-18T18:00:00,0.83,2018-11-18T22:00:00,NA,28,739,103.61028,1116,83,28,440,QRCODE,2018-08-24T21:53:40Z,FALSE,lucas-oil-stadium,1130,46225,America/Indiana/Indianapolis,https://seatgeek.com/venues/lucas-oil-stadium/tickets,0.9071682,IN,Lucas Oil Stadium,"Indianapolis, IN",527,Lucas Oil Stadium,500 South Capitol Avenue,12,US,Indianapolis,TRUE,"Indianapolis, IN 46225",0,-86.1639,39.7601,QRCODE_TM,2018-09-13T22:29:37Z,FALSE
4346939,2018-11-18T13:00:00,FALSE,https://seatgeek.com/texans-at-redskins-tickets/11-18-2018-landover-maryland-fedex-field/nfl/4346939,0.914,Texans at Redskins,normal,,Houston Texans at Washington Redskins,FALSE,FALSE,2018-04-20T00:47:17,FALSE,2018-04-20T00:00:00,nfl,2018-11-18T18:00:00,0.869,2018-11-18T22:00:00,NA,80,842,174.57957,1176,159,81,1011,QRCODE,2018-08-24T21:53:40Z,FALSE,fedex-field,35,20785,America/New_York,https://seatgeek.com/venues/fedex-field/tickets,0.9333444,MD,FedEx Field,"Landover, MD",511,FedEx Field,1600 Fedex Way,8,US,Landover,TRUE,"Landover, MD 20785",0,-76.8658,38.9071,QRCODE_TM,2015-09-12T14:13:58Z,FALSE
4347100,2018-11-18T14:05:00,FALSE,https://seatgeek.com/raiders-at-cardinals-tickets/11-18-2018-glendale-arizona-state-farm-stadium/nfl/4347100,0.925,Raiders at Cardinals,normal,,Oakland Raiders at Arizona Cardinals,FALSE,FALSE,2018-04-20T00:47:51,FALSE,2018-04-20T00:00:00,nfl,2018-11-18T21:05:00,0.88,2018-11-19T01:05:00,NA,97,446,254.95964,878,225,97,908,QRCODE,2018-08-24T21:53:40Z,FALSE,state-farm-stadium,43,85305,America/Phoenix,https://seatgeek.com/venues/state-farm-stadium/tickets,0.93402725,AZ,State Farm Stadium,"Glendale, AZ",753,State Farm Stadium,1 Cardinals Drive,10,US,Glendale,TRUE,"Glendale, AZ 85305",0,-112.262,33.5294,NONE,2015-12-21T17:26:05Z,FALSE
4347110,2018-11-18T13:05:00,FALSE,https://seatgeek.com/broncos-at-chargers-tickets/11-18-2018-carson-california-stubhub-center/nfl/4347110,0.955,Broncos at Chargers,normal,,Denver Broncos at Los Angeles Chargers,FALSE,FALSE,2018-04-20T00:47:52,FALSE,2018-04-20T00:00:00,nfl,2018-11-18T21:05:00,0.891,2018-11-19T01:05:00,NA,163,320,303.575,529,258,186,765,QRCODE,2018-08-24T21:53:40Z,FALSE,stubhub-center,52,90746,America/Los_Angeles,https://seatgeek.com/venues/stubhub-center/tickets,0.7228164,CA,StubHub Center,"Carson, CA",803,StubHub Center,18400 Avalon Blvd,16,US,Carson,TRUE,"Carson, CA 90746",0,-118.261,33.8643,NA,NA,NA
4346947,2018-11-18T20:20:00,FALSE,https://seatgeek.com/steelers-at-jaguars-tickets/11-18-2018-jacksonville-florida-everbank-field/nfl/4346947,0.891,Steelers at Jaguars,normal,,Pittsburgh Steelers at Jacksonville Jaguars,FALSE,FALSE,2018-04-20T00:47:19,FALSE,2018-04-20T00:00:00,nfl,2018-11-19T01:20:00,0.84,2018-11-19T05:20:00,NA,151,495,372.69495,613,320,155,1045,QRCODE,2018-08-24T21:53:40Z,FALSE,everbank-field,5178,32202,America/New_York,https://seatgeek.com/venues/everbank-field/tickets,0.83759147,FL,EverBank Field,"Jacksonville, FL",561,EverBank Field,1 Everbank Field Dr,10,US,Jacksonville,TRUE,"Jacksonville, FL 32202",0,-81.6373,30.3239,QRCODE_TM,2015-10-17T20:03:42Z,FALSE
4347137,2018-11-19T19:15:00,FALSE,https://seatgeek.com/chiefs-at-rams-tickets/11-19-2018-mexico-city-mexico-estadio-azteca-2/nfl/4347137,0.915,Chiefs at Rams,normal,,Kansas City Chiefs at Los Angeles Rams,FALSE,FALSE,2018-04-20T01:04:04,FALSE,2018-04-20T00:00:00,nfl,2018-11-20T01:15:00,0.864,2018-11-20T05:15:00,NA,NA,NA,NA,NA,NA,NA,NA,QRCODE,2018-08-24T21:53:40Z,FALSE,estadio-azteca-2,41952,04650,America/Mexico_City,https://seatgeek.com/venues/estadio-azteca-2/tickets,0,NA,Estadio Azteca,"Mexico City, Mexico",0,Estadio Azteca,Calzada de Tlalpan 3665,1,Mexico,Mexico City,TRUE,"Mexico City, Mexico",0,-99.15,19.3,NA,NA,NA
4347024,2018-11-22T12:30:00,FALSE,https://seatgeek.com/bears-at-lions-tickets/11-22-2018-detroit-michigan-ford-field/nfl/4347024,0.927,Bears at Lions,normal,,Chicago Bears at Detroit Lions,FALSE,FALSE,2018-04-20T00:47:36,FALSE,2018-04-20T00:00:00,nfl,2018-11-22T17:30:00,0.878,2018-11-22T21:30:00,NA,100,638,219.65204,925,179,100,2402,QRCODE,2018-08-24T21:53:40Z,FALSE,ford-field,346,48226,America/Detroit,https://seatgeek.com/venues/ford-field/tickets,0.9029952,MI,Ford Field,"Detroit, MI",505,Ford Field,2000 Brush St.,9,US,Detroit,TRUE,"Detroit, MI 48226",0,-83.0459,42.34,NONE,2015-11-04T17:31:52Z,FALSE
4327921,2018-11-22T15:30:00,FALSE,https://seatgeek.com/redskins-at-cowboys-tickets/11-22-2018-arlington-texas-at-t-stadium/nfl/4327921,0.967,Redskins at Cowboys,normal,,Washington Redskins at Dallas Cowboys,FALSE,TRUE,2018-04-05T23:08:47,FALSE,2018-04-05T00:00:00,nfl,2018-11-22T21:30:00,0.904,2018-11-23T01:30:00,NA,34,3038,397.5586,2525,330,34,4339,QRCODE,2018-04-17T22:02:33Z,FALSE,at-t-stadium,4965,76011,America/Chicago,https://seatgeek.com/venues/at-t-stadium/tickets,0.9751414,TX,AT&T Stadium,"Arlington, TX",623,AT&T Stadium,1 AT&T Way,22,US,Arlington,TRUE,"Arlington, TX 76011",0,-97.0957,32.7459,QRCODE,2018-04-17T22:02:33Z,FALSE
4346968,2018-11-22T19:20:00,FALSE,https://seatgeek.com/falcons-at-saints-tickets/11-22-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346968,0.897,Falcons at Saints,normal,,Atlanta Falcons at New Orleans Saints,FALSE,TRUE,2018-04-20T00:47:24,FALSE,2018-04-20T00:00:00,nfl,2018-11-23T01:20:00,0.848,2018-11-23T05:20:00,NA,119,1418,318.37378,1257,296,119,4200,QRCODE,2018-05-29T20:39:22Z,FALSE,mercedes-benz-superdome,128,70112,America/Chicago,https://seatgeek.com/venues/mercedes-benz-superdome/tickets,0.8966978,LA,Mercedes-Benz Superdome,"New Orleans, LA",622,Mercedes-Benz Superdome,1500 Sugar Bowl Drive,18,US,New Orleans,TRUE,"New Orleans, LA 70112",0,-90.0786,29.9515,QRCODE_TM,2018-08-27T20:46:59Z,FALSE
4281983,2018-11-23T14:00:00,FALSE,https://seatgeek.com/coastal-carolina-chanticleers-at-south-alabama-jaguars-football-tickets/ncaa-football/2018-11-23-2-pm/4281983,0.215,Coastal Carolina at South Alabama,normal,,Coastal Carolina Chanticleers at South Alabama Jaguars Football,FALSE,FALSE,2018-02-28T15:00:16,FALSE,2018-02-28T00:00:00,ncaa_football,2018-11-23T20:00:00,0.279,2018-11-24T00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ladd-peebles-stadium,3716,36604,America/Chicago,https://seatgeek.com/venues/ladd-peebles-stadium/tickets,0.50177634,AL,Ladd Peebles Stadium,"Mobile, AL",686,Ladd Peebles Stadium,1621 Virginia St.,6,US,Mobile,TRUE,"Mobile, AL 36604",0,-88.0761,30.6748,NA,NA,NA
4347058,2018-11-25T13:00:00,FALSE,https://seatgeek.com/jaguars-at-bills-tickets/11-25-2018-orchard-park-new-york-new-era-field/nfl/4347058,0.862,Jaguars at Bills,normal,,Jacksonville Jaguars at Buffalo Bills,FALSE,FALSE,2018-04-20T00:47:43,FALSE,2018-04-20T00:00:00,nfl,2018-11-25T18:00:00,0.821,2018-11-25T22:00:00,NA,29,1150,97.68174,1482,79,33,636,QRCODE,2018-08-24T21:53:41Z,FALSE,new-era-field,1135,14127,America/New_York,https://seatgeek.com/venues/new-era-field/tickets,0.8815085,NY,New Era Field,"Orchard Park, NY",514,New Era Field,1 Bills Drive,8,US,Orchard Park,TRUE,"Orchard Park, NY 14127",0,-78.7874,42.7737,QRCODE_TM,2015-08-12T16:52:53Z,FALSE
4347039,2018-11-25T13:00:00,FALSE,https://seatgeek.com/browns-at-bengals-tickets/11-25-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347039,0.857,Browns at Bengals,normal,,Cleveland Browns at Cincinnati Bengals,FALSE,FALSE,2018-04-20T00:47:39,FALSE,2018-04-20T00:00:00,nfl,2018-11-25T18:00:00,0.812,2018-11-25T22:00:00,NA,50,611,126.11948,920,96,50,11963,QRCODE,2018-08-24T21:53:40Z,FALSE,paul-brown-stadium,1124,45202,America/New_York,https://seatgeek.com/venues/paul-brown-stadium/tickets,0.86166537,OH,Paul Brown Stadium,"Cincinnati, OH",515,Paul Brown Stadium,1 Paul Brown Stadium,7,US,Cincinnati,TRUE,"Cincinnati, OH 45202",0,-84.5177,39.0961,QRCODE_TM,2015-10-09T16:14:37Z,FALSE
4346918,2018-11-25T13:00:00,FALSE,https://seatgeek.com/giants-at-eagles-tickets/11-25-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4346918,0.944,Giants at Eagles,normal,,New York Giants at Philadelphia Eagles,FALSE,FALSE,2018-04-20T00:47:14,FALSE,2018-04-20T00:00:00,nfl,2018-11-25T18:00:00,0.884,2018-11-25T22:00:00,NA,144,429,411.56644,1055,351,166,1243,QRCODE,2018-08-24T21:53:40Z,FALSE,lincoln-financial-field,330,19148,America/New_York,https://seatgeek.com/venues/lincoln-financial-field/tickets,0.90542685999999994,PA,Lincoln Financial Field,"Philadelphia, PA",504,Lincoln Financial Field,1020 Pattison Ave,16,US,Philadelphia,TRUE,"Philadelphia, PA 19148",0,-75.1675,39.9046,QRCODE_TM,2015-07-10T00:00:00Z,FALSE
4347067,2018-11-25T13:00:00,FALSE,https://seatgeek.com/raiders-at-ravens-tickets/11-25-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347067,0.875,Raiders at Ravens,normal,,Oakland Raiders at Baltimore Ravens,FALSE,FALSE,2018-04-20T00:47:44,FALSE,2018-04-20T00:00:00,nfl,2018-11-25T18:00:00,0.827,2018-11-25T22:00:00,NA,66,598,180.3428,1153,139,66,722,QRCODE,2018-08-24T21:53:41Z,FALSE,m-t-bank-stadium,1121,21230,America/New_York,https://seatgeek.com/venues/m-t-bank-stadium/tickets,0.8927189,MD,M&T Bank Stadium,"Baltimore, MD",512,M&T Bank Stadium,1101 Russell St,8,US,Baltimore,TRUE,"Baltimore, MD 21230",0,-76.623,39.2774,QRCODE_TM,2015-08-04T00:00:00Z,FALSE
4347098,2018-11-25T13:00:00,FALSE,https://seatgeek.com/patriots-at-jets-tickets/11-25-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347098,0.972,Patriots at Jets,normal,,New England Patriots at New York Jets,FALSE,FALSE,2018-04-20T00:47:50,FALSE,2018-04-20T00:00:00,nfl,2018-11-25T18:00:00,0.902,2018-11-25T22:00:00,NA,101,744,298.90994,1174,251,108,1745,QRCODE,2018-08-24T21:53:41Z,FALSE,metlife-stadium,1587,07073,America/New_York,https://seatgeek.com/venues/metlife-stadium/tickets,0.94873494,NJ,MetLife Stadium,"East Rutherford, NJ",501,MetLife Stadium,1 MetLife Stadium Drive,18,US,East Rutherford,TRUE,"East Rutherford, NJ 07073",0,-74.0737,40.8142,QRCODE_TM,2015-09-12T14:14:07Z,FALSE
4347125,2018-11-25T13:00:00,FALSE,https://seatgeek.com/seahawks-at-panthers-tickets/11-25-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347125,0.9,Seahawks at Panthers,normal,,Seattle Seahawks at Carolina Panthers,FALSE,FALSE,2018-04-20T00:47:55,FALSE,2018-04-20T00:00:00,nfl,2018-11-25T18:00:00,0.848,2018-11-25T22:00:00,NA,80,497,231.80482,1021,175,90,1196,QRCODE,2018-08-24T21:53:41Z,FALSE,bank-of-america-stadium,1122,28202,America/New_York,https://seatgeek.com/venues/bank-of-america-stadium/tickets,0.8968222,NC,Bank of America Stadium,"Charlotte, NC",517,Bank of America Stadium,800 South Mint Street,9,US,Charlotte,TRUE,"Charlotte, NC 28202",0,-80.8524,35.2243,QRCODE_TM,2015-09-25T18:23:51Z,FALSE
4346928,2018-11-25T13:00:00,FALSE,https://seatgeek.com/49ers-at-buccaneers-tickets/11-25-2018-tampa-florida-raymond-james-stadium/nfl/4346928,0.891,49ers at Buccaneers,normal,,San Francisco 49ers at Tampa Bay Buccaneers,FALSE,FALSE,2018-04-20T00:47:15,FALSE,2018-04-20T00:00:00,nfl,2018-11-25T18:00:00,0.838,2018-11-25T22:00:00,NA,77,28,240.17857,393,203,77,528,QRCODE,2018-08-24T21:53:40Z,FALSE,raymond-james-stadium,39,33607,America/New_York,https://seatgeek.com/venues/raymond-james-stadium/tickets,0.86513025,FL,Raymond James Stadium,"Tampa, FL",539,Raymond James Stadium,4201 North Dale Mabry Highway,15,US,Tampa,TRUE,"Tampa, FL 33607",0,-82.5034,27.9753,QRCODE_TM,2015-08-24T14:44:53Z,FALSE
