datetime_utc,type,title,is_open,date_tbd,url,short_title,datetime_local,visible_until_utc,created_at,announce_date,score,description,datetime_tbd,time_tbd,status,id,popularity,general_admission,lowest_price,average_price,visible_listing_count,listing_count,median_price,lowest_price_good_deals,highest_price,method,employee_only,created_at,url,state,slug,country,score,name_v2,display_location,city,has_upcoming_events,timezone,address,name,postal_code,id,metro_code,extended_address,num_upcoming_events,popularity,lon,lat,method,employee_only,created_at
2018-11-19T01:20:00,nfl,Pittsburgh Steelers at Jacksonville Jaguars,FALSE,FALSE,https://seatgeek.com/steelers-at-jaguars-tickets/11-18-2018-jacksonville-florida-everbank-field/nfl/4346947,Steelers at Jaguars,2018-11-18T20:20:00,2018-11-19T05:20:00,2018-04-20T00:47:19,2018-04-20T00:00:00,0.874,,FALSE,FALSE,normal,4346947,0.818,NA,140,355.8293,746,457,314,147,1104,QRCODE,FALSE,2018-08-24T21:53:40Z,https://seatgeek.com/venues/everbank-field/tickets,FL,everbank-field,US,0.83759147,EverBank Field,"Jacksonville, FL",Jacksonville,TRUE,America/New_York,1 Everbank Field Dr,EverBank Field,32202,5178,561,"Jacksonville, FL 32202",7,0,-81.6373,30.3239,QRCODE_TM,FALSE,2015-10-17T20:03:42Z
2018-11-20T01:15:00,nfl,Kansas City Chiefs at Los Angeles Rams,FALSE,FALSE,https://seatgeek.com/chiefs-at-rams-tickets/11-19-2018-mexico-city-mexico-estadio-azteca-2/nfl/4347137,Chiefs at Rams,2018-11-19T19:15:00,2018-11-20T05:15:00,2018-04-20T01:04:04,2018-04-20T00:00:00,0.915,,FALSE,FALSE,normal,4347137,0.858,NA,NA,NA,NA,NA,NA,NA,NA,QRCODE,FALSE,2018-08-24T21:53:40Z,https://seatgeek.com/venues/estadio-azteca-2/tickets,NA,estadio-azteca-2,Mexico,0,Estadio Azteca,"Mexico City, Mexico",Mexico City,TRUE,America/Mexico_City,Calzada de Tlalpan 3665,Estadio Azteca,04650,41952,0,"Mexico City, Mexico",1,0,-99.15,19.3,NA,NA,NA
2018-11-22T17:30:00,nfl,Chicago Bears at Detroit Lions,FALSE,FALSE,https://seatgeek.com/bears-at-lions-tickets/11-22-2018-detroit-michigan-ford-field/nfl/4347024,Bears at Lions,2018-11-22T12:30:00,2018-11-22T21:30:00,2018-04-20T00:47:36,2018-04-20T00:00:00,0.926,,FALSE,FALSE,normal,4347024,0.873,NA,100,245.06679,738,524,183,101,2406,QRCODE,FALSE,2018-08-24T21:53:40Z,https://seatgeek.com/venues/ford-field/tickets,MI,ford-field,US,0.9029952,Ford Field,"Detroit, MI",Detroit,TRUE,America/Detroit,2000 Brush St.,Ford Field,48226,346,505,"Detroit, MI 48226",11,0,-83.0459,42.34,NONE,FALSE,2015-11-04T17:31:52Z
2018-11-22T21:30:00,nfl,Washington Redskins at Dallas Cowboys,TRUE,FALSE,https://seatgeek.com/redskins-at-cowboys-tickets/11-22-2018-arlington-texas-at-t-stadium/nfl/4327921,Redskins at Cowboys,2018-11-22T15:30:00,2018-11-23T01:30:00,2018-04-05T23:08:47,2018-04-05T00:00:00,0.959,,FALSE,FALSE,normal,4327921,0.892,NA,29,376.5873,2262,2869,300,29,3058,QRCODE,FALSE,2018-04-17T22:02:33Z,https://seatgeek.com/venues/at-t-stadium/tickets,TX,at-t-stadium,US,0.9751414,AT&T Stadium,"Arlington, TX",Arlington,TRUE,America/Chicago,1 AT&T Way,AT&T Stadium,76011,4965,623,"Arlington, TX 76011",22,0,-97.0957,32.7459,QRCODE,FALSE,2018-04-17T22:02:33Z
2018-11-23T01:20:00,nfl,Atlanta Falcons at New Orleans Saints,TRUE,FALSE,https://seatgeek.com/falcons-at-saints-tickets/11-22-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346968,Falcons at Saints,2018-11-22T19:20:00,2018-11-23T05:20:00,2018-04-20T00:47:24,2018-04-20T00:00:00,0.879,,FALSE,FALSE,normal,4346968,0.826,NA,132,335.82162,1272,1239,320,68,4200,QRCODE,FALSE,2018-05-29T20:39:22Z,https://seatgeek.com/venues/mercedes-benz-superdome/tickets,LA,mercedes-benz-superdome,US,0.8966978,Mercedes-Benz Superdome,"New Orleans, LA",New Orleans,TRUE,America/Chicago,1500 Sugar Bowl Drive,Mercedes-Benz Superdome,70112,128,622,"New Orleans, LA 70112",17,0,-90.0786,29.9515,QRCODE_TM,FALSE,2018-08-27T20:46:59Z
2018-11-23T19:00:00,nfl,Texas Tech Red Raiders at Iowa State Cyclones Women's Volleyball,FALSE,FALSE,https://seatgeek.com/texas-tech-red-raiders-at-iowa-state-cyclones-womens-volleyball-tickets/11-23-2018-ames-iowa-hilton-coliseum/nfl/4455655,Texas Tech Red Raiders at Iowa State Cyclones Women's Volleyball,2018-11-23T13:00:00,2018-11-23T23:00:00,2018-07-18T16:01:12,2018-07-18T00:00:00,0.37,,FALSE,FALSE,normal,4455655,0.398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://seatgeek.com/venues/hilton-coliseum/tickets,IA,hilton-coliseum,US,0.6426054,Hilton Coliseum,"Ames, IA",Ames,TRUE,America/Chicago,1700 Lincoln Way,Hilton Coliseum,50011,3458,679,"Ames, IA 50011",46,0,-93.63,42.02,NA,NA,NA
2018-11-23T20:00:00,ncaa_football,Coastal Carolina Chanticleers at South Alabama Jaguars Football,FALSE,FALSE,https://seatgeek.com/coastal-carolina-chanticleers-at-south-alabama-jaguars-football-tickets/ncaa-football/2018-11-23-2-pm/4281983,Coastal Carolina at South Alabama,2018-11-23T14:00:00,2018-11-24T00:00:00,2018-02-28T15:00:16,2018-02-28T00:00:00,0.279,,FALSE,FALSE,normal,4281983,0.312,NA,27,36,4,4,35,27,45,NA,NA,NA,https://seatgeek.com/venues/ladd-peebles-stadium/tickets,AL,ladd-peebles-stadium,US,0.50177634,Ladd Peebles Stadium,"Mobile, AL",Mobile,TRUE,America/Chicago,1621 Virginia St.,Ladd Peebles Stadium,36604,3716,686,"Mobile, AL 36604",5,0,-88.0761,30.6748,NA,NA,NA
2018-11-25T18:00:00,nfl,Jacksonville Jaguars at Buffalo Bills,FALSE,FALSE,https://seatgeek.com/jaguars-at-bills-tickets/11-25-2018-orchard-park-new-york-new-era-field/nfl/4347058,Jaguars at Bills,2018-11-25T13:00:00,2018-11-25T22:00:00,2018-04-20T00:47:43,2018-04-20T00:00:00,0.867,,FALSE,FALSE,normal,4347058,0.817,NA,26,88.305595,1463,1322,65,26,636,QRCODE,FALSE,2018-08-24T21:53:41Z,https://seatgeek.com/venues/new-era-field/tickets,NY,new-era-field,US,0.8815085,New Era Field,"Orchard Park, NY",Orchard Park,TRUE,America/New_York,1 Bills Drive,New Era Field,14127,1135,514,"Orchard Park, NY 14127",7,0,-78.7874,42.7737,QRCODE_TM,FALSE,2015-08-12T16:52:53Z
2018-11-25T18:00:00,nfl,New York Giants at Philadelphia Eagles,FALSE,FALSE,https://seatgeek.com/giants-at-eagles-tickets/11-25-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4346918,Giants at Eagles,2018-11-25T13:00:00,2018-11-25T22:00:00,2018-04-20T00:47:14,2018-04-20T00:00:00,0.934,,FALSE,FALSE,normal,4346918,0.87,NA,213,423.44446,884,423,364,142,1245,QRCODE,FALSE,2018-08-24T21:53:40Z,https://seatgeek.com/venues/lincoln-financial-field/tickets,PA,lincoln-financial-field,US,0.90542685999999994,Lincoln Financial Field,"Philadelphia, PA",Philadelphia,TRUE,America/New_York,1020 Pattison Ave,Lincoln Financial Field,19148,330,504,"Philadelphia, PA 19148",14,0,-75.1675,39.9046,QRCODE_TM,FALSE,2015-07-10T00:00:00Z
2018-11-25T18:00:00,nfl,Cleveland Browns at Cincinnati Bengals,FALSE,FALSE,https://seatgeek.com/browns-at-bengals-tickets/11-25-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347039,Browns at Bengals,2018-11-25T13:00:00,2018-11-25T22:00:00,2018-04-20T00:47:39,2018-04-20T00:00:00,0.873,,FALSE,FALSE,normal,4347039,0.817,NA,64,129.62523,833,531,115,64,422,QRCODE,FALSE,2018-08-24T21:53:40Z,https://seatgeek.com/venues/paul-brown-stadium/tickets,OH,paul-brown-stadium,US,0.86166537,Paul Brown Stadium,"Cincinnati, OH",Cincinnati,TRUE,America/New_York,1 Paul Brown Stadium,Paul Brown Stadium,45202,1124,515,"Cincinnati, OH 45202",7,0,-84.5177,39.0961,QRCODE_TM,FALSE,2015-10-09T16:14:37Z
2018-11-25T18:00:00,nfl,New England Patriots at New York Jets,FALSE,FALSE,https://seatgeek.com/patriots-at-jets-tickets/11-25-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347098,Patriots at Jets,2018-11-25T13:00:00,2018-11-25T22:00:00,2018-04-20T00:47:50,2018-04-20T00:00:00,0.963,,FALSE,FALSE,normal,4347098,0.89,NA,119,310.36423,1054,755,268,109,6034,QRCODE,FALSE,2018-08-24T21:53:41Z,https://seatgeek.com/venues/metlife-stadium/tickets,NJ,metlife-stadium,US,0.94873494,MetLife Stadium,"East Rutherford, NJ",East Rutherford,TRUE,America/New_York,1 MetLife Stadium Drive,MetLife Stadium,07073,1587,501,"East Rutherford, NJ 07073",15,0,-74.0737,40.8142,QRCODE_TM,FALSE,2015-09-12T14:14:07Z
2018-11-25T18:00:00,nfl,Oakland Raiders at Baltimore Ravens,FALSE,FALSE,https://seatgeek.com/raiders-at-ravens-tickets/11-25-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347067,Raiders at Ravens,2018-11-25T13:00:00,2018-11-25T22:00:00,2018-04-20T00:47:44,2018-04-20T00:00:00,0.855,,FALSE,FALSE,normal,4347067,0.802,NA,67,175.95538,1038,538,138,67,718,QRCODE,FALSE,2018-08-24T21:53:41Z,https://seatgeek.com/venues/m-t-bank-stadium/tickets,MD,m-t-bank-stadium,US,0.8927189,M&T Bank Stadium,"Baltimore, MD",Baltimore,TRUE,America/New_York,1101 Russell St,M&T Bank Stadium,21230,1121,512,"Baltimore, MD 21230",7,0,-76.623,39.2774,QRCODE_TM,FALSE,2015-08-04T00:00:00Z
2018-11-25T18:00:00,nfl,Seattle Seahawks at Carolina Panthers,FALSE,FALSE,https://seatgeek.com/seahawks-at-panthers-tickets/11-25-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347125,Seahawks at Panthers,2018-11-25T13:00:00,2018-11-25T22:00:00,2018-04-20T00:47:55,2018-04-20T00:00:00,0.903,,FALSE,FALSE,normal,4347125,0.844,NA,89,227.18358,876,414,174,80,996,QRCODE,FALSE,2018-08-24T21:53:41Z,https://seatgeek.com/venues/bank-of-america-stadium/tickets,NC,bank-of-america-stadium,US,0.8968222,Bank of America Stadium,"Charlotte, NC",Charlotte,TRUE,America/New_York,800 South Mint Street,Bank of America Stadium,28202,1122,517,"Charlotte, NC 28202",9,0,-80.8524,35.2243,QRCODE_TM,FALSE,2015-09-25T18:23:51Z
2018-11-25T18:00:00,nfl,San Francisco 49ers at Tampa Bay Buccaneers,FALSE,FALSE,https://seatgeek.com/49ers-at-buccaneers-tickets/11-25-2018-tampa-florida-raymond-james-stadium/nfl/4346928,49ers at Buccaneers,2018-11-25T13:00:00,2018-11-25T22:00:00,2018-04-20T00:47:15,2018-04-20T00:00:00,0.887,,FALSE,FALSE,normal,4346928,0.827,NA,82,213.45,392,40,182,77,459,QRCODE,FALSE,2018-08-24T21:53:40Z,https://seatgeek.com/venues/raymond-james-stadium/tickets,FL,raymond-james-stadium,US,0.86513025,Raymond James Stadium,"Tampa, FL",Tampa,TRUE,America/New_York,4201 North Dale Mabry Highway,Raymond James Stadium,33607,39,539,"Tampa, FL 33607",15,0,-82.5034,27.9753,QRCODE_TM,FALSE,2015-08-24T14:44:53Z
2018-11-25T18:00:00,nfl,Miami Dolphins at Indianapolis Colts,FALSE,FALSE,https://seatgeek.com/dolphins-at-colts-tickets/11-25-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346956,Dolphins at Colts,2018-11-25T13:00:00,2018-11-25T22:00:00,2018-04-20T00:47:21,2018-04-20T00:00:00,0.866,,FALSE,FALSE,normal,4346956,0.82,NA,34,116.89793,1002,578,97,34,945,QRCODE,FALSE,2018-08-24T21:53:40Z,https://seatgeek.com/venues/lucas-oil-stadium/tickets,IN,lucas-oil-stadium,US,0.9071682,Lucas Oil Stadium,"Indianapolis, IN",Indianapolis,TRUE,America/Indiana/Indianapolis,500 South Capitol Avenue,Lucas Oil Stadium,46225,1130,527,"Indianapolis, IN 46225",12,0,-86.1639,39.7601,QRCODE_TM,FALSE,2018-09-13T22:29:37Z
2018-11-25T21:05:00,nfl,Arizona Cardinals at Los Angeles Chargers,FALSE,FALSE,https://seatgeek.com/cardinals-at-chargers-tickets/11-25-2018-carson-california-stubhub-center/nfl/4347109,Cardinals at Chargers,2018-11-25T13:05:00,2018-11-26T01:05:00,2018-04-20T00:47:52,2018-04-20T00:00:00,0.861,,FALSE,FALSE,normal,4347109,0.799,NA,111,213.11552,578,554,188,99,1198,QRCODE,FALSE,2018-08-24T21:53:41Z,https://seatgeek.com/venues/stubhub-center/tickets,CA,stubhub-center,US,0.7228164,StubHub Center,"Carson, CA",Carson,TRUE,America/Los_Angeles,18400 Avalon Blvd,StubHub Center,90746,52,803,"Carson, CA 90746",12,0,-118.261,33.8643,NA,NA,NA
2018-11-25T21:25:00,nfl,Pittsburgh Steelers at Denver Broncos,FALSE,FALSE,https://seatgeek.com/steelers-at-broncos-tickets/11-25-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347143,Steelers at Broncos,2018-11-25T14:25:00,2018-11-26T01:25:00,2018-04-20T01:04:05,2018-04-20T00:00:00,0.91,,FALSE,FALSE,normal,4347143,0.855,NA,218,1350.2483,935,145,407,155,123582,QRCODE,FALSE,2018-08-24T21:53:41Z,https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets,CO,sports-authority-field-at-mile-high,US,0.9028296,Sports Authority Field at Mile High,"Denver, CO",Denver,TRUE,America/Denver,1701 Bryant Street,Sports Authority Field at Mile High,80204,1131,751,"Denver, CO 80204",7,0,-105.02,39.74,QRCODE_TM,FALSE,2015-08-07T18:39:02Z
2018-11-26T01:20:00,nfl,Green Bay Packers at Minnesota Vikings,FALSE,FALSE,https://seatgeek.com/packers-at-vikings-tickets/11-25-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347133,Packers at Vikings,2018-11-25T19:20:00,2018-11-26T05:20:00,2018-04-20T01:04:04,2018-04-20T00:00:00,0.942,,FALSE,FALSE,normal,4347133,0.877,NA,247,499.42715,779,501,401,229,3678,QRCODE,FALSE,2018-08-24T21:53:41Z,https://seatgeek.com/venues/u-s-bank-stadium/tickets,MN,u-s-bank-stadium,US,0.88524246,U.S. Bank Stadium,"Minneapolis, MN",Minneapolis,TRUE,America/Chicago,900 South 5th Street,U.S. Bank Stadium,55415,218451,0,"Minneapolis, MN 55415",15,0,-93.26,44.97,NONE,FALSE,2018-08-22T15:34:15Z
2018-11-27T01:15:00,nfl,Tennessee Titans at Houston Texans,FALSE,FALSE,https://seatgeek.com/titans-at-texans-tickets/11-26-2018-houston-texas-nrg-stadium/nfl/4347017,Titans at Texans,2018-11-26T19:15:00,2018-11-27T05:15:00,2018-04-20T00:47:36,2018-04-20T00:00:00,0.856,,FALSE,FALSE,normal,4347017,0.792,NA,38,165.04527,1209,729,137,38,954,QRCODE,FALSE,2018-08-24T21:53:41Z,https://seatgeek.com/venues/nrg-stadium/tickets,TX,nrg-stadium,US,0.8624192,NRG Stadium,"Houston, TX",Houston,TRUE,America/Chicago,1 Reliant Park,NRG Stadium,77054,41,618,"Houston, TX 77054",44,0,-95.4107,29.6847,QRCODE_TM,FALSE,2015-11-04T18:42:27Z
2018-11-30T01:20:00,nfl,New Orleans Saints at Dallas Cowboys,TRUE,FALSE,https://seatgeek.com/saints-at-cowboys-tickets/11-29-2018-arlington-texas-at-t-stadium/nfl/4327920,Saints at Cowboys,2018-11-29T19:20:00,2018-11-30T05:20:00,2018-04-05T23:08:47,2018-04-05T00:00:00,0.973,,FALSE,FALSE,normal,4327920,0.896,NA,42,395.32452,2512,2909,324,42,3980,QRCODE,FALSE,2018-04-17T22:02:33Z,https://seatgeek.com/venues/at-t-stadium/tickets,TX,at-t-stadium,US,0.9751414,AT&T Stadium,"Arlington, TX",Arlington,TRUE,America/Chicago,1 AT&T Way,AT&T Stadium,76011,4965,623,"Arlington, TX 76011",22,0,-97.0957,32.7459,QRCODE,FALSE,2018-04-17T22:02:33Z
2018-12-02T18:00:00,nfl,Los Angeles Rams at Detroit Lions,FALSE,FALSE,https://seatgeek.com/rams-at-lions-tickets/12-2-2018-detroit-michigan-ford-field/nfl/4347023,Rams at Lions,2018-12-02T13:00:00,2018-12-02T22:00:00,2018-04-20T00:47:36,2018-04-20T00:00:00,0.887,,FALSE,FALSE,normal,4347023,0.827,NA,63,167.21463,850,615,125,62,2415,QRCODE,FALSE,2018-08-24T21:53:41Z,https://seatgeek.com/venues/ford-field/tickets,MI,ford-field,US,0.9029952,Ford Field,"Detroit, MI",Detroit,TRUE,America/Detroit,2000 Brush St.,Ford Field,48226,346,505,"Detroit, MI 48226",11,0,-83.0459,42.34,NONE,FALSE,2015-11-04T17:31:52Z
2018-12-02T18:00:00,nfl,Carolina Panthers at Tampa Bay Buccaneers,FALSE,FALSE,https://seatgeek.com/panthers-at-buccaneers-tickets/12-2-2018-tampa-florida-raymond-james-stadium/nfl/4346927,Panthers at Buccaneers,2018-12-02T13:00:00,2018-12-02T22:00:00,2018-04-20T00:47:15,2018-04-20T00:00:00,0.886,,FALSE,FALSE,normal,4346927,0.816,NA,76,180.60527,457,38,150,76,389,QRCODE,FALSE,2018-08-24T21:53:41Z,https://seatgeek.com/venues/raymond-james-stadium/tickets,FL,raymond-james-stadium,US,0.86513025,Raymond James Stadium,"Tampa, FL",Tampa,TRUE,America/New_York,4201 North Dale Mabry Highway,Raymond James Stadium,33607,39,539,"Tampa, FL 33607",15,0,-82.5034,27.9753,QRCODE_TM,FALSE,2015-08-24T14:44:53Z
2018-12-02T18:00:00,nfl,Buffalo Bills at Miami Dolphins,FALSE,FALSE,https://seatgeek.com/bills-at-dolphins-tickets/12-2-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347087,Bills at Dolphins,2018-12-02T13:00:00,2018-12-02T22:00:00,2018-04-20T00:47:48,2018-04-20T00:00:00,0.878,,FALSE,FALSE,normal,4347087,0.806,NA,61,199.19824,947,227,140,51,901,QRCODE,FALSE,2018-08-24T21:53:41Z,https://seatgeek.com/venues/hard-rock-stadium/tickets,FL,hard-rock-stadium,US,0.8378203,Hard Rock Stadium,"Miami Gardens, FL",Miami Gardens,TRUE,America/New_York,347 Don Shula Dr.,Hard Rock Stadium,33056,29,528,"Miami Gardens, FL 33056",35,0,-80.24,25.96,NONE,FALSE,2017-10-03T18:58:44Z
2018-12-02T18:00:00,nfl,Los Angeles Chargers at Pittsburgh Steelers,FALSE,FALSE,https://seatgeek.com/chargers-at-steelers-tickets/12-2-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347108,Chargers at Steelers,2018-12-02T13:00:00,2018-12-02T22:00:00,2018-04-20T00:47:52,2018-04-20T00:00:00,0.893,,FALSE,FALSE,normal,4347108,0.827,NA,92,219.2949,1087,746,181,89,968,QRCODE,FALSE,2018-08-24T21:53:41Z,https://seatgeek.com/venues/heinz-field/tickets,PA,heinz-field,US,0.9033526,Heinz Field,"Pittsburgh, PA",Pittsburgh,TRUE,America/New_York,100 Art Rooney Avenue,Heinz Field,15212,1119,508,"Pittsburgh, PA 15212",9,0,-80.0158,40.4468,QRCODE_TM,FALSE,2015-12-08T15:36:23Z
2018-12-02T18:00:00,nfl,Arizona Cardinals at Green Bay Packers,FALSE,FALSE,https://seatgeek.com/cardinals-at-packers-tickets/12-2-2018-green-bay-wisconsin-lambeau-field/nfl/4346909,Cardinals at Packers,2018-12-02T12:00:00,2018-12-02T22:00:00,2018-04-20T00:47:13,2018-04-20T00:00:00,0.885,,FALSE,FALSE,normal,4346909,0.825,NA,154,272.59204,1004,478,241,142,1081,QRCODE,FALSE,2018-08-24T21:53:41Z,https://seatgeek.com/venues/lambeau-field/tickets,WI,lambeau-field,US,0.92909414,Lambeau Field,"Green Bay, WI",Green Bay,TRUE,America/Chicago,1265 Lombardi Avenue,Lambeau Field,54304,1125,658,"Green Bay, WI 54304",5,0,-88.0622,44.5013,QRCODE_TM,FALSE,2015-09-02T22:43:34Z
2018-12-02T18:00:00,nfl,Denver Broncos at Cincinnati Bengals,FALSE,FALSE,https://seatgeek.com/broncos-at-bengals-tickets/12-2-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347038,Broncos at Bengals,2018-12-02T13:00:00,2018-12-02T22:00:00,2018-04-20T00:47:39,2018-04-20T00:00:00,0.907,,FALSE,FALSE,normal,4347038,0.835,NA,50,115.41986,872,574,98,56,511,QRCODE,FALSE,2018-08-24T21:53:41Z,https://seatgeek.com/venues/paul-brown-stadium/tickets,OH,paul-brown-stadium,US,0.86166537,Paul Brown Stadium,"Cincinnati, OH",Cincinnati,TRUE,America/New_York,1 Paul Brown Stadium,Paul Brown Stadium,45202,1124,515,"Cincinnati, OH 45202",7,0,-84.5177,39.0961,QRCODE_TM,FALSE,2015-10-09T16:14:37Z
2018-12-02T18:00:00,nfl,Indianapolis Colts at Jacksonville Jaguars,FALSE,FALSE,https://seatgeek.com/colts-at-jaguars-tickets/12-2-2018-jacksonville-florida-everbank-field/nfl/4346946,Colts at Jaguars,2018-12-02T13:00:00,2018-12-02T22:00:00,2018-04-20T00:47:19,2018-04-20T00:00:00,0.824,,FALSE,FALSE,normal,4346946,0.765,NA,49,138.89804,872,716,108,49,5579,QRCODE,FALSE,2018-08-24T21:53:41Z,https://seatgeek.com/venues/everbank-field/tickets,FL,everbank-field,US,0.83759147,EverBank Field,"Jacksonville, FL",Jacksonville,TRUE,America/New_York,1 Everbank Field Dr,EverBank Field,32202,5178,561,"Jacksonville, FL 32202",7,0,-81.6373,30.3239,QRCODE_TM,FALSE,2015-10-17T20:03:42Z
2018-12-02T18:00:00,nfl,Chicago Bears at New York Giants,FALSE,FALSE,https://seatgeek.com/bears-at-giants-tickets/12-2-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347004,Bears at Giants,2018-12-02T13:00:00,2018-12-02T22:00:00,2018-04-20T00:47:32,2018-04-20T00:00:00,0.92,,FALSE,FALSE,normal,4347004,0.844,NA,101,251.7424,1186,823,198,99,1666,QRCODE,FALSE,2018-08-24T21:53:41Z,https://seatgeek.com/venues/metlife-stadium/tickets,NJ,metlife-stadium,US,0.94873494,MetLife Stadium,"East Rutherford, NJ",East Rutherford,TRUE,America/New_York,1 MetLife Stadium Drive,MetLife Stadium,07073,1587,501,"East Rutherford, NJ 07073",15,0,-74.0737,40.8142,QRCODE_TM,FALSE,2015-09-12T14:14:07Z
2018-12-02T18:00:00,nfl,Baltimore Ravens at Atlanta Falcons,FALSE,FALSE,https://seatgeek.com/ravens-at-falcons-tickets/12-2-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347048,Ravens at Falcons,2018-12-02T13:00:00,2018-12-02T22:00:00,2018-04-20T00:47:41,2018-04-20T00:00:00,0.914,,FALSE,FALSE,normal,4347048,0.847,NA,80,214.301,1041,804,173,70,1194,QRCODE,FALSE,2018-08-24T21:53:41Z,https://seatgeek.com/venues/mercedes-benz-stadium/tickets,GA,mercedes-benz-stadium,US,0.76958936,Mercedes-Benz Stadium,"Atlanta, GA",Atlanta,TRUE,America/New_York,35 Northside Dr NW,Mercedes-Benz Stadium,30313,419590,0,"Atlanta, GA 30313",19,0,-84.4,33.76,QRCODE,FALSE,2018-08-23T20:14:46Z
2018-12-02T18:00:00,nfl,Cleveland Browns at Houston Texans,FALSE,FALSE,https://seatgeek.com/browns-at-texans-tickets/12-2-2018-houston-texas-nrg-stadium/nfl/4347156,Browns at Texans,2018-12-02T12:00:00,2018-12-02T22:00:00,2018-04-20T03:52:35,2018-04-20T00:00:00,0.882,,FALSE,FALSE,normal,4347156,0.813,NA,40,170.29118,1020,522,127,40,2224,QRCODE,FALSE,2018-08-24T21:53:41Z,https://seatgeek.com/venues/nrg-stadium/tickets,TX,nrg-stadium,US,0.8624192,NRG Stadium,"Houston, TX",Houston,TRUE,America/Chicago,1 Reliant Park,NRG Stadium,77054,41,618,"Houston, TX 77054",44,0,-95.4107,29.6847,QRCODE_TM,FALSE,2015-11-04T18:42:27Z
2018-12-02T20:05:00,nfl,New York Jets at Tennessee Titans,FALSE,FALSE,https://seatgeek.com/jets-at-titans-tickets/12-2-2018-nashville-tennessee-nissan-stadium/nfl/4346989,Jets at Titans,2018-12-02T15:05:00,2018-12-03T00:05:00,2018-04-20T00:47:29,2018-04-20T00:00:00,0.843,,FALSE,FALSE,normal,4346989,0.781,NA,39,149.01657,842,543,127,39,722,QRCODE,FALSE,2018-08-24T21:53:41Z,https://seatgeek.com/venues/nissan-stadium/tickets,TN,nissan-stadium,US,0.8546275,Nissan Stadium,"Nashville, TN",Nashville,TRUE,America/New_York,1 Titans Way,Nissan Stadium,37213,1126,659,"Nashville, TN 37213",16,0,-86.7713,36.1665,NONE,FALSE,2015-10-19T15:09:39Z
2018-12-02T21:05:00,nfl,Kansas City Chiefs at Oakland Raiders,FALSE,FALSE,https://seatgeek.com/chiefs-at-raiders-tickets/12-2-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347152,Chiefs at Raiders,2018-12-02T13:05:00,2018-12-03T01:05:00,2018-04-20T01:04:24,2018-04-20T00:00:00,0.877,,FALSE,FALSE,normal,4347152,0.808,NA,81,201.8735,859,585,178,79,1268,QRCODE,FALSE,2018-08-24T21:53:41Z,https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets,CA,oakland-alameda-county-coliseum,US,0.7817843,Oakland-Alameda County Coliseum,"Oakland, CA",Oakland,TRUE,America/Los_Angeles,7000 Coliseum Way,Oakland-Alameda County Coliseum,94621,14,807,"Oakland, CA 94621",18,0,-122.201,37.7469,PDF417,FALSE,2015-06-24T00:00:00Z
2018-12-02T21:25:00,nfl,Minnesota Vikings at New England Patriots,FALSE,FALSE,https://seatgeek.com/vikings-at-patriots-tickets/12-2-2018-foxborough-massachusetts-gillette-stadium/nfl/4347094,Vikings at Patriots,2018-12-02T16:25:00,2018-12-03T01:25:00,2018-04-20T00:47:50,2018-04-20T00:00:00,0.948,,FALSE,FALSE,normal,4347094,0.877,NA,207,559.74194,558,124,431,207,1234,QRCODE,FALSE,2018-08-24T21:53:41Z,https://seatgeek.com/venues/gillette-stadium/tickets,MA,gillette-stadium,US,0.8983344,Gillette Stadium,"Foxborough, MA",Foxborough,TRUE,America/New_York,1 Patriot Place,Gillette Stadium,02035,33,506,"Foxborough, MA 02035",14,0,-71.2674,42.0906,NONE,FALSE,2018-08-22T15:36:58Z
2018-12-03T01:20:00,nfl,San Francisco 49ers at Seattle Seahawks,FALSE,FALSE,https://seatgeek.com/49ers-at-seahawks-tickets/12-2-2018-seattle-washington-centurylink-field/nfl/4347124,49ers at Seahawks,2018-12-02T17:20:00,2018-12-03T05:20:00,2018-04-20T00:47:55,2018-04-20T00:00:00,0.938,,FALSE,FALSE,normal,4347124,0.857,NA,167,420.13495,969,289,394,163,1339,QRCODE,FALSE,2018-08-24T21:53:41Z,https://seatgeek.com/venues/centurylink-field/tickets,WA,centurylink-field,US,0.87232786,CenturyLink Field,"Seattle, WA",Seattle,TRUE,America/Los_Angeles,800 Occidental Ave S,CenturyLink Field,98134,339,819,"Seattle, WA 98134",11,0,-122.33,47.6,QRCODE,FALSE,2018-03-02T22:54:54Z
