"","timestamp","popularity","datetime_utc","created_at","status","is_open","score","title","type","id","short_title","announce_date","date_tbd","datetime_tbd","url","visible_until_utc","description","datetime_local","time_tbd","general_admission","visible_listing_count","median_price","lowest_price","average_price","listing_count","lowest_price_good_deals","highest_price","created_at","employee_only","method","state","popularity","postal_code","city","name","extended_address","country","id","num_upcoming_events","timezone","score","address","display_location","metro_code","name_v2","url","slug","has_upcoming_events","lon","lat","created_at","employee_only","method"
"93","2018-10-18_08.11.41",0.872,"2018-12-02T18:00:00","2018-04-20T00:47:36","normal",FALSE,0.905,"Los Angeles Rams at Detroit Lions","nfl",4347023,"Rams at Lions","2018-04-20T00:00:00",FALSE,FALSE,"https://seatgeek.com/rams-at-lions-tickets/12-2-2018-detroit-michigan-ford-field/nfl/4347023","2018-12-02T22:00:00","","2018-12-02T13:00:00",FALSE,NA,718,110,62,144.12027,449,62,1205,"2018-08-24T21:53:41Z",FALSE,"QRCODE","MI",0,"48226","Detroit","Ford Field","Detroit, MI 48226","US",346,10,"America/Detroit",0.9029952,"2000 Brush St.","Detroit, MI",505,"Ford Field","https://seatgeek.com/venues/ford-field/tickets","ford-field",TRUE,-83.0459,42.34,"2015-11-04T17:31:52Z",FALSE,"NONE"
"94","2018-10-18_08.11.41",0.838,"2018-12-02T18:00:00","2018-04-20T00:47:48","normal",FALSE,0.875,"Buffalo Bills at Miami Dolphins","nfl",4347087,"Bills at Dolphins","2018-04-20T00:00:00",FALSE,FALSE,"https://seatgeek.com/bills-at-dolphins-tickets/12-2-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347087","2018-12-02T22:00:00","","2018-12-02T13:00:00",FALSE,NA,1550,140,68,169.71605,162,51,899,"2018-08-24T21:53:41Z",FALSE,"QRCODE","FL",0,"33056","Miami Gardens","Hard Rock Stadium","Miami Gardens, FL 33056","US",29,32,"America/New_York",0.8378203,"347 Don Shula Dr.","Miami Gardens, FL",528,"Hard Rock Stadium","https://seatgeek.com/venues/hard-rock-stadium/tickets","hard-rock-stadium",TRUE,-80.24,25.96,"2017-10-03T18:58:44Z",FALSE,"NONE"
"95","2018-10-18_08.11.41",0.844,"2018-12-02T18:00:00","2018-04-20T00:47:15","normal",FALSE,0.88,"Carolina Panthers at Tampa Bay Buccaneers","nfl",4346927,"Panthers at Buccaneers","2018-04-20T00:00:00",FALSE,FALSE,"https://seatgeek.com/panthers-at-buccaneers-tickets/12-2-2018-tampa-florida-raymond-james-stadium/nfl/4346927","2018-12-02T22:00:00","","2018-12-02T13:00:00",FALSE,NA,749,141,74,159.1923,26,90,289,"2018-08-24T21:53:41Z",FALSE,"QRCODE","FL",0,"33607","Tampa","Raymond James Stadium","Tampa, FL 33607","US",39,14,"America/New_York",0.86513025,"4201 North Dale Mabry Highway","Tampa, FL",539,"Raymond James Stadium","https://seatgeek.com/venues/raymond-james-stadium/tickets","raymond-james-stadium",TRUE,-82.5034,27.9753,"2015-08-24T14:44:53Z",FALSE,"QRCODE_TM"
"96","2018-10-18_08.11.41",0.86,"2018-12-02T18:00:00","2018-04-20T00:47:52","normal",FALSE,0.896,"Los Angeles Chargers at Pittsburgh Steelers","nfl",4347108,"Chargers at Steelers","2018-04-20T00:00:00",FALSE,FALSE,"https://seatgeek.com/chargers-at-steelers-tickets/12-2-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347108","2018-12-02T22:00:00","","2018-12-02T13:00:00",FALSE,NA,1918,176,89,207.56296,691,89,908,"2018-08-24T21:53:41Z",FALSE,"QRCODE","PA",0,"15212","Pittsburgh","Heinz Field","Pittsburgh, PA 15212","US",1119,7,"America/New_York",0.9033526,"100 Art Rooney Avenue","Pittsburgh, PA",508,"Heinz Field","https://seatgeek.com/venues/heinz-field/tickets","heinz-field",TRUE,-80.0158,40.4468,"2018-10-04T12:42:28Z",FALSE,"QRCODE"
"97","2018-10-18_08.11.41",0.859,"2018-12-02T18:00:00","2018-04-20T00:47:13","normal",FALSE,0.892,"Arizona Cardinals at Green Bay Packers","nfl",4346909,"Cardinals at Packers","2018-04-20T00:00:00",FALSE,FALSE,"https://seatgeek.com/cardinals-at-packers-tickets/12-2-2018-green-bay-wisconsin-lambeau-field/nfl/4346909","2018-12-02T22:00:00","","2018-12-02T12:00:00",FALSE,NA,1581,200,104,228.82216,343,103,600,"2018-08-24T21:53:41Z",FALSE,"QRCODE","WI",0,"54304","Green Bay","Lambeau Field","Green Bay, WI 54304","US",1125,4,"America/Chicago",0.92909414,"1265 Lombardi Avenue","Green Bay, WI",658,"Lambeau Field","https://seatgeek.com/venues/lambeau-field/tickets","lambeau-field",TRUE,-88.0622,44.5013,"2015-09-02T22:43:34Z",FALSE,"QRCODE_TM"
"98","2018-10-18_08.11.41",0.803,"2018-12-02T18:00:00","2018-04-20T00:47:19","normal",FALSE,0.828,"Indianapolis Colts at Jacksonville Jaguars","nfl",4346946,"Colts at Jaguars","2018-04-20T00:00:00",FALSE,FALSE,"https://seatgeek.com/colts-at-jaguars-tickets/12-2-2018-jacksonville-florida-tiaa-bank-field/nfl/4346946","2018-12-02T22:00:00","","2018-12-02T13:00:00",FALSE,NA,1072,86,37,102.85152,660,41,471,"2018-08-24T21:53:41Z",FALSE,"QRCODE","FL",0,"32202","Jacksonville","TIAA Bank Field","Jacksonville, FL 32202","US",5178,7,"America/New_York",0.83759147,"1 Everbank Field Dr","Jacksonville, FL",561,"TIAA Bank Field","https://seatgeek.com/venues/tiaa-bank-field/tickets","tiaa-bank-field",TRUE,-81.6373,30.3239,"2015-10-17T20:03:42Z",FALSE,"QRCODE_TM"
"99","2018-10-18_08.11.41",0.881,"2018-12-02T18:00:00","2018-04-20T00:47:32","normal",FALSE,0.926,"Chicago Bears at New York Giants","nfl",4347004,"Bears at Giants","2018-04-20T00:00:00",FALSE,FALSE,"https://seatgeek.com/bears-at-giants-tickets/12-2-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347004","2018-12-02T22:00:00","","2018-12-02T13:00:00",FALSE,NA,1987,175,85,222.46947,737,85,1249,"2018-08-24T21:53:41Z",FALSE,"QRCODE","NJ",0,"07073","East Rutherford","MetLife Stadium","East Rutherford, NJ 07073","US",1587,12,"America/New_York",0.94873494,"1 MetLife Stadium Drive","East Rutherford, NJ",501,"MetLife Stadium","https://seatgeek.com/venues/metlife-stadium/tickets","metlife-stadium",TRUE,-74.0737,40.8142,"2015-09-12T14:14:07Z",FALSE,"QRCODE_TM"
"100","2018-10-18_08.11.41",0.882,"2018-12-02T18:00:00","2018-04-20T00:47:41","normal",FALSE,0.917,"Baltimore Ravens at Atlanta Falcons","nfl",4347048,"Ravens at Falcons","2018-04-20T00:00:00",FALSE,FALSE,"https://seatgeek.com/ravens-at-falcons-tickets/12-2-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347048","2018-12-02T22:00:00","","2018-12-02T13:00:00",FALSE,NA,2100,156,74,197.75552,724,72,991,"2018-08-24T21:53:41Z",FALSE,"QRCODE","GA",0,"30313","Atlanta","Mercedes-Benz Stadium","Atlanta, GA 30313","US",419590,16,"America/New_York",0.76958936,"35 Northside Dr NW","Atlanta, GA",0,"Mercedes-Benz Stadium","https://seatgeek.com/venues/mercedes-benz-stadium/tickets","mercedes-benz-stadium",TRUE,-84.4,33.76,"2018-08-23T20:14:46Z",FALSE,"QRCODE"
"101","2018-10-18_08.11.41",0.859,"2018-12-02T18:00:00","2018-04-20T00:47:39","normal",FALSE,0.898,"Denver Broncos at Cincinnati Bengals","nfl",4347038,"Broncos at Bengals","2018-04-20T00:00:00",FALSE,FALSE,"https://seatgeek.com/broncos-at-bengals-tickets/12-2-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347038","2018-12-02T22:00:00","","2018-12-02T13:00:00",FALSE,NA,955,101,50,118.47573,515,50,1165,"2018-08-24T21:53:41Z",FALSE,"QRCODE","OH",0,"45202","Cincinnati","Paul Brown Stadium","Cincinnati, OH 45202","US",1124,5,"America/New_York",0.86166537,"1 Paul Brown Stadium","Cincinnati, OH",515,"Paul Brown Stadium","https://seatgeek.com/venues/paul-brown-stadium/tickets","paul-brown-stadium",TRUE,-84.5177,39.0961,"2015-10-09T16:14:37Z",FALSE,"QRCODE_TM"
"102","2018-10-18_08.11.41",0.856,"2018-12-02T18:00:00","2018-04-20T03:52:35","normal",FALSE,0.896,"Cleveland Browns at Houston Texans","nfl",4347156,"Browns at Texans","2018-04-20T00:00:00",FALSE,FALSE,"https://seatgeek.com/browns-at-texans-tickets/12-2-2018-houston-texas-nrg-stadium/nfl/4347156","2018-12-02T22:00:00","","2018-12-02T12:00:00",FALSE,NA,1510,142,33,189.11383,571,33,2224,"2018-08-24T21:53:41Z",FALSE,"QRCODE","TX",0,"77054","Houston","NRG Stadium","Houston, TX 77054","US",41,43,"America/Chicago",0.8624192,"1 Reliant Park","Houston, TX",618,"NRG Stadium","https://seatgeek.com/venues/nrg-stadium/tickets","nrg-stadium",TRUE,-95.4107,29.6847,"2015-11-04T18:42:27Z",FALSE,"QRCODE_TM"
"103","2018-10-18_08.11.41",0.822,"2018-12-02T20:05:00","2018-04-20T00:47:29","normal",FALSE,0.852,"New York Jets at Tennessee Titans","nfl",4346989,"Jets at Titans","2018-04-20T00:00:00",FALSE,FALSE,"https://seatgeek.com/jets-at-titans-tickets/12-2-2018-nashville-tennessee-nissan-stadium/nfl/4346989","2018-12-03T00:05:00","","2018-12-02T15:05:00",FALSE,NA,1454,152,45,164.1762,420,45,720,"2018-08-24T21:53:41Z",FALSE,"QRCODE","TN",0,"37213","Nashville","Nissan Stadium","Nashville, TN 37213","US",1126,16,"America/New_York",0.8546275,"1 Titans Way","Nashville, TN",659,"Nissan Stadium","https://seatgeek.com/venues/nissan-stadium/tickets","nissan-stadium",TRUE,-86.7713,36.1665,"2015-10-19T15:09:39Z",FALSE,"NONE"
"104","2018-10-18_08.11.41",0.839,"2018-12-02T21:05:00","2018-04-20T01:04:24","normal",FALSE,0.875,"Kansas City Chiefs at Oakland Raiders","nfl",4347152,"Chiefs at Raiders","2018-04-20T00:00:00",FALSE,FALSE,"https://seatgeek.com/chiefs-at-raiders-tickets/12-2-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347152","2018-12-03T01:05:00","","2018-12-02T13:05:00",FALSE,NA,1659,178,76,192.20377,584,75,589,"2018-08-24T21:53:41Z",FALSE,"QRCODE","CA",0,"94621","Oakland","Oakland-Alameda County Coliseum","Oakland, CA 94621","US",14,9,"America/Los_Angeles",0.7817843,"7000 Coliseum Way","Oakland, CA",807,"Oakland-Alameda County Coliseum","https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets","oakland-alameda-county-coliseum",TRUE,-122.201,37.7469,"2015-06-24T00:00:00Z",FALSE,"PDF417"
"105","2018-10-18_08.11.41",0.905,"2018-12-02T21:25:00","2018-04-20T00:47:50","normal",FALSE,0.948,"Minnesota Vikings at New England Patriots","nfl",4347094,"Vikings at Patriots","2018-04-20T00:00:00",FALSE,FALSE,"https://seatgeek.com/vikings-at-patriots-tickets/12-2-2018-foxborough-massachusetts-gillette-stadium/nfl/4347094","2018-12-03T01:25:00","","2018-12-02T16:25:00",FALSE,NA,704,412,277,489.44586,157,265,1073,"2018-08-24T21:53:41Z",FALSE,"QRCODE","MA",0,"02035","Foxborough","Gillette Stadium","Foxborough, MA 02035","US",33,11,"America/New_York",0.8983344,"1 Patriot Place","Foxborough, MA",506,"Gillette Stadium","https://seatgeek.com/venues/gillette-stadium/tickets","gillette-stadium",TRUE,-71.2674,42.0906,"2018-08-22T15:36:58Z",FALSE,"NONE"
"106","2018-10-18_08.11.41",0.888,"2018-12-03T01:20:00","2018-04-20T00:47:55","normal",FALSE,0.938,"San Francisco 49ers at Seattle Seahawks","nfl",4347124,"49ers at Seahawks","2018-04-20T00:00:00",FALSE,FALSE,"https://seatgeek.com/49ers-at-seahawks-tickets/12-2-2018-seattle-washington-centurylink-field/nfl/4347124","2018-12-03T05:20:00","","2018-12-02T17:20:00",FALSE,NA,1652,388,168,413.7748,262,137,1261,"2018-08-24T21:53:41Z",FALSE,"QRCODE","WA",0,"98134","Seattle","CenturyLink Field","Seattle, WA 98134","US",339,8,"America/Los_Angeles",0.87232786,"800 Occidental Ave S","Seattle, WA",819,"CenturyLink Field","https://seatgeek.com/venues/centurylink-field/tickets","centurylink-field",TRUE,-122.33,47.6,"2018-03-02T22:54:54Z",FALSE,"QRCODE"
"107","2018-10-18_08.11.41",0.871,"2018-12-04T01:15:00","2018-04-20T00:47:17","normal",FALSE,0.918,"Washington Redskins at Philadelphia Eagles","nfl",4346936,"Redskins at Eagles","2018-04-20T00:00:00",FALSE,FALSE,"https://seatgeek.com/redskins-at-eagles-tickets/12-3-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4346936","2018-12-04T05:15:00","","2018-12-03T20:15:00",FALSE,NA,1900,236,137,291.10126,563,104,2245,"2018-08-24T21:53:41Z",FALSE,"QRCODE","PA",0,"19148","Philadelphia","Lincoln Financial Field","Philadelphia, PA 19148","US",330,13,"America/New_York",0.90542686,"1020 Pattison Ave","Philadelphia, PA",504,"Lincoln Financial Field","https://seatgeek.com/venues/lincoln-financial-field/tickets","lincoln-financial-field",TRUE,-75.1675,39.9046,"2015-07-10T00:00:00Z",FALSE,"QRCODE_TM"
"108","2018-10-18_08.11.41",0.789,"2018-12-07T00:20:00","2018-04-20T00:47:29","normal",FALSE,0.821,"Jacksonville Jaguars at Tennessee Titans","nfl",4346987,"Jaguars at Titans","2018-04-20T00:00:00",FALSE,FALSE,"https://seatgeek.com/jaguars-at-titans-tickets/12-6-2018-nashville-tennessee-nissan-stadium/nfl/4346987","2018-12-07T04:20:00","","2018-12-06T19:20:00",FALSE,NA,1515,128,43,153.93085,535,43,2271,"2018-08-24T21:53:42Z",FALSE,"QRCODE","TN",0,"37213","Nashville","Nissan Stadium","Nashville, TN 37213","US",1126,16,"America/New_York",0.8546275,"1 Titans Way","Nashville, TN",659,"Nissan Stadium","https://seatgeek.com/venues/nissan-stadium/tickets","nissan-stadium",TRUE,-86.7713,36.1665,"2015-10-19T15:09:39Z",FALSE,"NONE"
"109","2018-10-18_08.11.41",0.835,"2018-12-09T18:00:00","2018-04-20T00:47:31","normal",FALSE,0.867,"Carolina Panthers at Cleveland Browns","nfl",4346995,"Panthers at Browns","2018-04-20T00:00:00",FALSE,FALSE,"https://seatgeek.com/panthers-at-browns-tickets/12-9-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346995","2018-12-09T22:00:00","","2018-12-09T13:00:00",FALSE,NA,1641,83,42,101.21365,1128,42,1173,"2018-08-24T21:53:42Z",FALSE,"QRCODE","OH",0,"44114","Cleveland","FirstEnergy Stadium","Cleveland, OH 44114","US",1123,5,"America/New_York",0.86852187,"100 Alfred Lerner Way","Cleveland, OH",510,"FirstEnergy Stadium","https://seatgeek.com/venues/firstenergy-stadium-15/tickets","firstenergy-stadium-15",TRUE,-81.7,41.5065,"2015-11-11T20:55:31Z",FALSE,"NONE"
"110","2018-10-18_08.11.41",0.838,"2018-12-09T18:00:00","2018-04-20T00:47:15","normal",FALSE,0.881,"New Orleans Saints at Tampa Bay Buccaneers","nfl",4346926,"Saints at Buccaneers","2018-04-20T00:00:00",FALSE,FALSE,"https://seatgeek.com/saints-at-buccaneers-tickets/12-9-2018-tampa-florida-raymond-james-stadium/nfl/4346926","2018-12-09T22:00:00","","2018-12-09T13:00:00",FALSE,NA,689,180,75,198.1,20,122,524,"2018-08-24T21:53:42Z",FALSE,"QRCODE","FL",0,"33607","Tampa","Raymond James Stadium","Tampa, FL 33607","US",39,14,"America/New_York",0.86513025,"4201 North Dale Mabry Highway","Tampa, FL",539,"Raymond James Stadium","https://seatgeek.com/venues/raymond-james-stadium/tickets","raymond-james-stadium",TRUE,-82.5034,27.9753,"2015-08-24T14:44:53Z",FALSE,"QRCODE_TM"
"111","2018-10-18_08.11.41",0.853,"2018-12-09T18:00:00","2018-04-20T00:47:32","normal",FALSE,0.898,"Los Angeles Rams at Chicago Bears","nfl",4347003,"Rams at Bears","2018-04-20T00:00:00",FALSE,FALSE,"https://seatgeek.com/rams-at-bears-tickets/12-9-2018-chicago-illinois-soldier-field/nfl/4347003","2018-12-09T22:00:00","","2018-12-09T12:00:00",FALSE,NA,1424,299,172,371.45456,165,137,2227,"2018-08-24T21:53:42Z",FALSE,"QRCODE","IL",0,"60605","Chicago","Soldier Field","Chicago, IL 60605","US",31,8,"America/Chicago",0.940013,"1410 S. Museum Campus Drive","Chicago, IL",602,"Soldier Field","https://seatgeek.com/venues/soldier-field/tickets","soldier-field",TRUE,-87.6159,41.8623,"2018-06-02T00:44:08Z",FALSE,"NONE"
"112","2018-10-18_08.11.41",0.883,"2018-12-09T18:00:00","2018-04-20T00:47:48","normal",FALSE,0.939,"New England Patriots at Miami Dolphins","nfl",4347086,"Patriots at Dolphins","2018-04-20T00:00:00",FALSE,FALSE,"https://seatgeek.com/patriots-at-dolphins-tickets/12-9-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347086","2018-12-09T22:00:00","","2018-12-09T13:00:00",FALSE,NA,1510,378,215,398.58334,84,180,1137,"2018-08-24T21:53:42Z",FALSE,"QRCODE","FL",0,"33056","Miami Gardens","Hard Rock Stadium","Miami Gardens, FL 33056","US",29,32,"America/New_York",0.8378203,"347 Don Shula Dr.","Miami Gardens, FL",528,"Hard Rock Stadium","https://seatgeek.com/venues/hard-rock-stadium/tickets","hard-rock-stadium",TRUE,-80.24,25.96,"2017-10-03T18:58:44Z",FALSE,"NONE"
"113","2018-10-18_08.11.41",0.851,"2018-12-09T18:00:00","2018-04-20T00:47:35","normal",FALSE,0.898,"Indianapolis Colts at Houston Texans","nfl",4347014,"Colts at Texans","2018-04-20T00:00:00",FALSE,FALSE,"https://seatgeek.com/colts-at-texans-tickets/12-9-2018-houston-texas-nrg-stadium/nfl/4347014","2018-12-09T22:00:00","","2018-12-09T12:00:00",FALSE,NA,1707,142,32,184.24753,808,32,2224,"2018-08-24T21:53:42Z",FALSE,"QRCODE","TX",0,"77054","Houston","NRG Stadium","Houston, TX 77054","US",41,43,"America/Chicago",0.8624192,"1 Reliant Park","Houston, TX",618,"NRG Stadium","https://seatgeek.com/venues/nrg-stadium/tickets","nrg-stadium",TRUE,-95.4107,29.6847,"2015-11-04T18:42:27Z",FALSE,"QRCODE_TM"
"114","2018-10-18_08.11.41",0.901,"2018-12-09T18:00:00","2018-04-20T00:47:17","normal",FALSE,0.954,"New York Giants at Washington Redskins","nfl",4346935,"Giants at Redskins","2018-04-20T00:00:00",FALSE,FALSE,"https://seatgeek.com/giants-at-redskins-tickets/12-9-2018-landover-maryland-fedex-field/nfl/4346935","2018-12-09T22:00:00","","2018-12-09T13:00:00",FALSE,NA,1170,184,81,207.6,535,81,969,"2018-08-24T21:53:42Z",FALSE,"QRCODE","MD",0,"20785","Landover","FedEx Field","Landover, MD 20785","US",35,5,"America/New_York",0.9333444,"1600 Fedex Way","Landover, MD",511,"FedEx Field","https://seatgeek.com/venues/fedex-field/tickets","fedex-field",TRUE,-76.8658,38.9071,"2015-09-12T14:13:58Z",FALSE,"QRCODE_TM"
"115","2018-10-18_08.11.41",0.854,"2018-12-09T18:00:00","2018-04-20T00:47:27","normal",FALSE,0.898,"Baltimore Ravens at Kansas City Chiefs","nfl",4346979,"Ravens at Chiefs","2018-04-20T00:00:00",FALSE,FALSE,"https://seatgeek.com/ravens-at-chiefs-tickets/12-9-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346979","2018-12-09T22:00:00","","2018-12-09T12:00:00",FALSE,NA,1341,113,43,138.72252,955,43,815,"2018-08-24T21:53:42Z",FALSE,"QRCODE","MO",0,"64129","Kansas City","Arrowhead Stadium","Kansas City, MO 64129","US",1128,6,"America/Chicago",0.8827867,"1 Arrowhead Drive","Kansas City, MO",616,"Arrowhead Stadium","https://seatgeek.com/venues/arrowhead-stadium/tickets","arrowhead-stadium",TRUE,-94.4839,39.0489,"2015-08-20T16:20:51Z",FALSE,"QRCODE_TM"
"116","2018-10-18_08.11.41",0.823,"2018-12-09T18:00:00","2018-04-20T00:47:43","normal",FALSE,0.856,"New York Jets at Buffalo Bills","nfl",4347059,"Jets at Bills","2018-04-20T00:00:00",FALSE,FALSE,"https://seatgeek.com/jets-at-bills-tickets/12-9-2018-orchard-park-new-york-new-era-field/nfl/4347059","2018-12-09T22:00:00","","2018-12-09T13:00:00",FALSE,NA,1916,55,18,78.10537,1433,17,636,"2018-08-24T21:53:42Z",FALSE,"QRCODE","NY",0,"14127","Orchard Park","New Era Field","Orchard Park, NY 14127","US",1135,6,"America/New_York",0.8815085,"1 Bills Drive","Orchard Park, NY",514,"New Era Field","https://seatgeek.com/venues/new-era-field/tickets","new-era-field",TRUE,-78.7874,42.7737,"2015-08-12T16:52:53Z",FALSE,"QRCODE_TM"
"117","2018-10-18_08.11.41",0.862,"2018-12-09T18:00:00","2018-04-20T00:47:13","normal",FALSE,0.902,"Atlanta Falcons at Green Bay Packers","nfl",4346910,"Falcons at Packers","2018-04-20T00:00:00",FALSE,FALSE,"https://seatgeek.com/falcons-at-packers-tickets/12-9-2018-green-bay-wisconsin-lambeau-field/nfl/4346910","2018-12-09T22:00:00","","2018-12-09T12:00:00",FALSE,NA,1491,212,115,246.65146,307,115,601,"2018-08-24T21:53:42Z",FALSE,"QRCODE","WI",0,"54304","Green Bay","Lambeau Field","Green Bay, WI 54304","US",1125,4,"America/Chicago",0.92909414,"1265 Lombardi Avenue","Green Bay, WI",658,"Lambeau Field","https://seatgeek.com/venues/lambeau-field/tickets","lambeau-field",TRUE,-88.0622,44.5013,"2015-09-02T22:43:34Z",FALSE,"QRCODE_TM"
"118","2018-10-18_08.11.41",0.854,"2018-12-09T21:05:00","2018-04-20T00:47:52","normal",FALSE,0.908,"Cincinnati Bengals at Los Angeles Chargers","nfl",4347107,"Bengals at Chargers","2018-04-20T00:00:00",FALSE,FALSE,"https://seatgeek.com/bengals-at-chargers-tickets/12-9-2018-carson-california-stubhub-center/nfl/4347107","2018-12-10T01:05:00","","2018-12-09T13:05:00",FALSE,NA,767,195,114,222.98383,371,115,661,"2018-08-24T21:53:42Z",FALSE,"QRCODE","CA",0,"90746","Carson","StubHub Center","Carson, CA 90746","US",52,10,"America/Los_Angeles",0.7228164,"18400 Avalon Blvd","Carson, CA",803,"StubHub Center","https://seatgeek.com/venues/stubhub-center/tickets","stubhub-center",TRUE,-118.261,33.8643,NA,NA,NA
"119","2018-10-18_08.11.41",0.887,"2018-12-09T21:05:00","2018-04-20T00:47:53","normal",FALSE,0.941,"Denver Broncos at San Francisco 49ers","nfl",4347114,"Broncos at 49ers","2018-04-20T00:00:00",FALSE,FALSE,"https://seatgeek.com/broncos-at-49ers-tickets/12-9-2018-santa-clara-california-levi-s-stadium/nfl/4347114","2018-12-10T01:05:00","","2018-12-09T13:05:00",FALSE,NA,2165,158,44,167.06174,988,44,781,"2018-08-24T21:53:42Z",FALSE,"QRCODE","CA",0,"95054","Santa Clara","Levi's Stadium","Santa Clara, CA 95054","US",58670,10,"America/Los_Angeles",0.95768774,"4900 Marie P DeBartolo Way","Santa Clara, CA",0,"Levi's Stadium","https://seatgeek.com/venues/levi-s-stadium/tickets","levi-s-stadium",TRUE,-121.969,37.4023,"2015-07-10T00:00:00Z",FALSE,"QRCODE_TM"
"120","2018-10-18_08.11.41",0.865,"2018-12-09T21:25:00","2018-04-20T00:47:51","normal",FALSE,0.903,"Detroit Lions at Arizona Cardinals","nfl",4347099,"Lions at Cardinals","2018-04-20T00:00:00",FALSE,FALSE,"https://seatgeek.com/lions-at-cardinals-tickets/12-9-2018-glendale-arizona-state-farm-stadium/nfl/4347099","2018-12-10T01:25:00","","2018-12-09T14:25:00",FALSE,NA,1583,92,24,113.50463,1080,24,613,"2018-08-24T21:53:42Z",FALSE,"QRCODE","AZ",0,"85305","Glendale","State Farm Stadium","Glendale, AZ 85305","US",43,10,"America/Phoenix",0.93402725,"1 Cardinals Drive","Glendale, AZ",753,"State Farm Stadium","https://seatgeek.com/venues/state-farm-stadium/tickets","state-farm-stadium",TRUE,-112.262,33.5294,"2015-12-21T17:26:05Z",FALSE,"NONE"
"121","2018-10-18_08.11.41",0.929,"2018-12-09T21:25:00","2018-04-05T23:08:46","normal",TRUE,0.992,"Philadelphia Eagles at Dallas Cowboys","nfl",4327919,"Eagles at Cowboys","2018-04-05T00:00:00",FALSE,FALSE,"https://seatgeek.com/eagles-at-cowboys-tickets/12-9-2018-arlington-texas-at-t-stadium/nfl/4327919","2018-12-10T01:25:00","","2018-12-09T15:25:00",FALSE,NA,2130,347,44,424.8423,2771,44,15315,"2018-10-06T23:29:11Z",FALSE,"QRCODE_TM","TX",0,"76011","Arlington","AT&T Stadium","Arlington, TX 76011","US",4965,17,"America/Chicago",0.9751414,"1 AT&T Way","Arlington, TX",623,"AT&T Stadium","https://seatgeek.com/venues/at-t-stadium/tickets","at-t-stadium",TRUE,-97.0957,32.7459,"2018-10-06T23:29:11Z",FALSE,"QRCODE_TM"
"122","2018-10-18_08.11.41",0.861,"2018-12-10T01:20:00","2018-04-20T01:04:24","normal",FALSE,0.915,"Pittsburgh Steelers at Oakland Raiders","nfl",4347151,"Steelers at Raiders","2018-04-20T00:00:00",FALSE,FALSE,"https://seatgeek.com/steelers-at-raiders-tickets/12-9-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347151","2018-12-10T05:20:00","","2018-12-09T17:20:00",FALSE,NA,1513,340,180,367.15106,523,180,1834,"2018-08-24T21:53:42Z",FALSE,"QRCODE","CA",0,"94621","Oakland","Oakland-Alameda County Coliseum","Oakland, CA 94621","US",14,9,"America/Los_Angeles",0.7817843,"7000 Coliseum Way","Oakland, CA",807,"Oakland-Alameda County Coliseum","https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets","oakland-alameda-county-coliseum",TRUE,-122.201,37.7469,"2015-06-24T00:00:00Z",FALSE,"PDF417"
"123","2018-10-18_08.11.41",0.87,"2018-12-11T01:15:00","2018-04-20T00:47:55","normal",FALSE,0.927,"Minnesota Vikings at Seattle Seahawks","nfl",4347123,"Vikings at Seahawks","2018-04-20T00:00:00",FALSE,FALSE,"https://seatgeek.com/vikings-at-seahawks-tickets/12-10-2018-seattle-washington-centurylink-field/nfl/4347123","2018-12-11T05:15:00","","2018-12-10T17:15:00",FALSE,NA,1875,356,138,376.8858,324,138,1341,"2018-08-24T21:53:42Z",FALSE,"QRCODE","WA",0,"98134","Seattle","CenturyLink Field","Seattle, WA 98134","US",339,8,"America/Los_Angeles",0.87232786,"800 Occidental Ave S","Seattle, WA",819,"CenturyLink Field","https://seatgeek.com/venues/centurylink-field/tickets","centurylink-field",TRUE,-122.33,47.6,"2018-03-02T22:54:54Z",FALSE,"QRCODE"
"124","2018-10-18_08.11.41",0.84,"2018-12-14T01:20:00","2018-04-20T00:47:26","normal",FALSE,0.892,"Los Angeles Chargers at Kansas City Chiefs","nfl",4346978,"Chargers at Chiefs","2018-04-20T00:00:00",FALSE,FALSE,"https://seatgeek.com/chargers-at-chiefs-tickets/12-13-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346978","2018-12-14T05:20:00","","2018-12-13T19:20:00",FALSE,NA,1341,123,45,149.87917,960,46,710,"2018-08-24T21:53:42Z",FALSE,"QRCODE","MO",0,"64129","Kansas City","Arrowhead Stadium","Kansas City, MO 64129","US",1128,6,"America/Chicago",0.8827867,"1 Arrowhead Drive","Kansas City, MO",616,"Arrowhead Stadium","https://seatgeek.com/venues/arrowhead-stadium/tickets","arrowhead-stadium",TRUE,-94.4839,39.0489,"2015-08-20T16:20:51Z",FALSE,"QRCODE_TM"
