"","timestamp","title","short_title","date_tbd","id","status","time_tbd","description","announce_date","type","visible_until_utc","datetime_local","created_at","score","datetime_utc","popularity","datetime_tbd","is_open","url","general_admission","average_price","highest_price","lowest_price_good_deals","median_price","visible_listing_count","lowest_price","listing_count","created_at","employee_only","method","name","address","state","id","num_upcoming_events","postal_code","extended_address","popularity","has_upcoming_events","country","score","metro_code","slug","display_location","name_v2","city","timezone","url","lat","lon","created_at","employee_only","method"
"80","2018-10-17_08.21.17","Jacksonville Jaguars at Buffalo Bills","Jaguars at Bills",FALSE,4347058,"normal",FALSE,"","2018-04-20T00:00:00","nfl","2018-11-25T22:00:00","2018-11-25T13:00:00","2018-04-20T00:47:43",0.859,"2018-11-25T18:00:00",0.836,FALSE,FALSE,"https://seatgeek.com/jaguars-at-bills-tickets/11-25-2018-orchard-park-new-york-new-era-field/nfl/4347058",NA,84.02768,1198,22,60,1881,22,1120,"2018-08-24T21:53:41Z",FALSE,"QRCODE","New Era Field","1 Bills Drive","NY",1135,6,"14127","Orchard Park, NY 14127",0,TRUE,"US",0.8815085,514,"new-era-field","Orchard Park, NY","New Era Field","Orchard Park","America/New_York","https://seatgeek.com/venues/new-era-field/tickets",42.7737,-78.7874,"2015-08-12T16:52:53Z",FALSE,"QRCODE_TM"
"81","2018-10-17_08.21.17","Cleveland Browns at Cincinnati Bengals","Browns at Bengals",FALSE,4347039,"normal",FALSE,"","2018-04-20T00:00:00","nfl","2018-11-25T22:00:00","2018-11-25T13:00:00","2018-04-20T00:47:39",0.881,"2018-11-25T18:00:00",0.851,FALSE,FALSE,"https://seatgeek.com/browns-at-bengals-tickets/11-25-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347039",NA,136.82939,541,80,128,825,79,422,"2018-08-24T21:53:40Z",FALSE,"QRCODE","Paul Brown Stadium","1 Paul Brown Stadium","OH",1124,5,"45202","Cincinnati, OH 45202",0,TRUE,"US",0.86166537,515,"paul-brown-stadium","Cincinnati, OH","Paul Brown Stadium","Cincinnati","America/New_York","https://seatgeek.com/venues/paul-brown-stadium/tickets",39.0961,-84.5177,"2015-10-09T16:14:37Z",FALSE,"QRCODE_TM"
"82","2018-10-17_08.21.17","New York Giants at Philadelphia Eagles","Giants at Eagles",FALSE,4346918,"normal",FALSE,"","2018-04-20T00:00:00","nfl","2018-11-25T22:00:00","2018-11-25T13:00:00","2018-04-20T00:47:14",0.954,"2018-11-25T18:00:00",0.908,FALSE,FALSE,"https://seatgeek.com/giants-at-eagles-tickets/11-25-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4346918",NA,411.128,1240,138,360,1389,210,336,"2018-08-24T21:53:40Z",FALSE,"QRCODE","Lincoln Financial Field","1020 Pattison Ave","PA",330,13,"19148","Philadelphia, PA 19148",0,TRUE,"US",0.90542686,504,"lincoln-financial-field","Philadelphia, PA","Lincoln Financial Field","Philadelphia","America/New_York","https://seatgeek.com/venues/lincoln-financial-field/tickets",39.9046,-75.1675,"2015-07-10T00:00:00Z",FALSE,"QRCODE_TM"
"83","2018-10-17_08.21.17","Oakland Raiders at Baltimore Ravens","Raiders at Ravens",FALSE,4347067,"normal",FALSE,"","2018-04-20T00:00:00","nfl","2018-11-25T22:00:00","2018-11-25T13:00:00","2018-04-20T00:47:44",0.874,"2018-11-25T18:00:00",0.846,FALSE,FALSE,"https://seatgeek.com/raiders-at-ravens-tickets/11-25-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347067",NA,172.30373,836,61,136,1867,64,563,"2018-08-24T21:53:41Z",FALSE,"QRCODE","M&T Bank Stadium","1101 Russell St","MD",1121,6,"21230","Baltimore, MD 21230",0,TRUE,"US",0.8927189,512,"m-t-bank-stadium","Baltimore, MD","M&T Bank Stadium","Baltimore","America/New_York","https://seatgeek.com/venues/m-t-bank-stadium/tickets",39.2774,-76.623,"2015-08-04T00:00:00Z",FALSE,"QRCODE_TM"
"84","2018-10-17_08.21.17","Seattle Seahawks at Carolina Panthers","Seahawks at Panthers",FALSE,4347125,"normal",FALSE,"","2018-04-20T00:00:00","nfl","2018-11-25T22:00:00","2018-11-25T13:00:00","2018-04-20T00:47:55",0.913,"2018-11-25T18:00:00",0.876,FALSE,FALSE,"https://seatgeek.com/seahawks-at-panthers-tickets/11-25-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347125",NA,219.42722,996,96,167,1609,93,529,"2018-08-24T21:53:41Z",FALSE,"QRCODE","Bank of America Stadium","800 South Mint Street","NC",1122,9,"28202","Charlotte, NC 28202",0,TRUE,"US",0.8968222,517,"bank-of-america-stadium","Charlotte, NC","Bank of America Stadium","Charlotte","America/New_York","https://seatgeek.com/venues/bank-of-america-stadium/tickets",35.2243,-80.8524,"2015-09-25T18:23:51Z",FALSE,"QRCODE_TM"
"85","2018-10-17_08.21.17","New England Patriots at New York Jets","Patriots at Jets",FALSE,4347098,"normal",FALSE,"","2018-04-20T00:00:00","nfl","2018-11-25T22:00:00","2018-11-25T13:00:00","2018-04-20T00:47:50",0.976,"2018-11-25T18:00:00",0.924,FALSE,FALSE,"https://seatgeek.com/patriots-at-jets-tickets/11-25-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347098",NA,302.8258,6034,118,240,1425,118,620,"2018-08-24T21:53:41Z",FALSE,"QRCODE","MetLife Stadium","1 MetLife Stadium Drive","NJ",1587,12,"07073","East Rutherford, NJ 07073",0,TRUE,"US",0.94873494,501,"metlife-stadium","East Rutherford, NJ","MetLife Stadium","East Rutherford","America/New_York","https://seatgeek.com/venues/metlife-stadium/tickets",40.8142,-74.0737,"2015-09-12T14:14:07Z",FALSE,"QRCODE_TM"
"86","2018-10-17_08.21.17","San Francisco 49ers at Tampa Bay Buccaneers","49ers at Buccaneers",FALSE,4346928,"normal",FALSE,"","2018-04-20T00:00:00","nfl","2018-11-25T22:00:00","2018-11-25T13:00:00","2018-04-20T00:47:15",0.894,"2018-11-25T18:00:00",0.86,FALSE,FALSE,"https://seatgeek.com/49ers-at-buccaneers-tickets/11-25-2018-tampa-florida-raymond-james-stadium/nfl/4346928",NA,213.51613,476,74,174,704,71,31,"2018-08-24T21:53:40Z",FALSE,"QRCODE","Raymond James Stadium","4201 North Dale Mabry Highway","FL",39,14,"33607","Tampa, FL 33607",0,TRUE,"US",0.86513025,539,"raymond-james-stadium","Tampa, FL","Raymond James Stadium","Tampa","America/New_York","https://seatgeek.com/venues/raymond-james-stadium/tickets",27.9753,-82.5034,"2015-08-24T14:44:53Z",FALSE,"QRCODE_TM"
"87","2018-10-17_08.21.17","Miami Dolphins at Indianapolis Colts","Dolphins at Colts",FALSE,4346956,"normal",FALSE,"","2018-04-20T00:00:00","nfl","2018-11-25T22:00:00","2018-11-25T13:00:00","2018-04-20T00:47:21",0.874,"2018-11-25T18:00:00",0.852,FALSE,FALSE,"https://seatgeek.com/dolphins-at-colts-tickets/11-25-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346956",NA,110.50463,917,31,85,1254,31,648,"2018-08-24T21:53:40Z",FALSE,"QRCODE","Lucas Oil Stadium","500 South Capitol Avenue","IN",1130,12,"46225","Indianapolis, IN 46225",0,TRUE,"US",0.9071682,527,"lucas-oil-stadium","Indianapolis, IN","Lucas Oil Stadium","Indianapolis","America/Indiana/Indianapolis","https://seatgeek.com/venues/lucas-oil-stadium/tickets",39.7601,-86.1639,"2018-09-13T22:29:37Z",FALSE,"QRCODE_TM"
"88","2018-10-17_08.21.17","Arizona Cardinals at Los Angeles Chargers","Cardinals at Chargers",FALSE,4347109,"normal",FALSE,"","2018-04-20T00:00:00","nfl","2018-11-26T01:05:00","2018-11-25T13:05:00","2018-04-20T00:47:52",0.886,"2018-11-25T21:05:00",0.851,FALSE,FALSE,"https://seatgeek.com/cardinals-at-chargers-tickets/11-25-2018-carson-california-stubhub-center/nfl/4347109",NA,210.01796,661,111,188,807,116,501,"2018-08-24T21:53:41Z",FALSE,"QRCODE","StubHub Center","18400 Avalon Blvd","CA",52,10,"90746","Carson, CA 90746",0,TRUE,"US",0.7228164,803,"stubhub-center","Carson, CA","StubHub Center","Carson","America/Los_Angeles","https://seatgeek.com/venues/stubhub-center/tickets",33.8643,-118.261,NA,NA,NA
"89","2018-10-17_08.21.17","Pittsburgh Steelers at Denver Broncos","Steelers at Broncos",FALSE,4347143,"normal",FALSE,"","2018-04-20T00:00:00","nfl","2018-11-26T01:25:00","2018-11-25T14:25:00","2018-04-20T01:04:05",0.932,"2018-11-25T21:25:00",0.897,FALSE,FALSE,"https://seatgeek.com/steelers-at-broncos-tickets/11-25-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347143",NA,451.17856,5663,134,353,1817,174,168,"2018-08-24T21:53:41Z",FALSE,"QRCODE","Sports Authority Field at Mile High","1701 Bryant Street","CO",1131,6,"80204","Denver, CO 80204",0,TRUE,"US",0.9028296,751,"sports-authority-field-at-mile-high","Denver, CO","Sports Authority Field at Mile High","Denver","America/Denver","https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets",39.74,-105.02,"2015-08-07T18:39:02Z",FALSE,"QRCODE_TM"
"90","2018-10-17_08.21.17","Green Bay Packers at Minnesota Vikings","Packers at Vikings",FALSE,4347133,"normal",FALSE,"","2018-04-20T00:00:00","nfl","2018-11-26T05:20:00","2018-11-25T19:20:00","2018-04-20T01:04:04",0.96,"2018-11-26T01:20:00",0.917,FALSE,FALSE,"https://seatgeek.com/packers-at-vikings-tickets/11-25-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347133",NA,822.81464,126726,244,429,1493,257,437,"2018-08-24T21:53:41Z",FALSE,"QRCODE","U.S. Bank Stadium","401 Chicago Avenue","MN",218451,14,"55415","Minneapolis, MN 55415",0,TRUE,"US",0.88524246,0,"u-s-bank-stadium","Minneapolis, MN","U.S. Bank Stadium","Minneapolis","America/Chicago","https://seatgeek.com/venues/u-s-bank-stadium/tickets",44.97,-93.26,"2018-08-22T15:34:15Z",FALSE,"NONE"
"91","2018-10-17_08.21.17","Tennessee Titans at Houston Texans","Titans at Texans",FALSE,4347017,"normal",FALSE,"","2018-04-20T00:00:00","nfl","2018-11-27T05:15:00","2018-11-26T19:15:00","2018-04-20T00:47:36",0.873,"2018-11-27T01:15:00",0.836,FALSE,FALSE,"https://seatgeek.com/titans-at-texans-tickets/11-26-2018-houston-texas-nrg-stadium/nfl/4347017",NA,176.35341,954,37,146,1925,37,880,"2018-08-24T21:53:41Z",FALSE,"QRCODE","NRG Stadium","1 Reliant Park","TX",41,43,"77054","Houston, TX 77054",0,TRUE,"US",0.8624192,618,"nrg-stadium","Houston, TX","NRG Stadium","Houston","America/Chicago","https://seatgeek.com/venues/nrg-stadium/tickets",29.6847,-95.4107,"2015-11-04T18:42:27Z",FALSE,"QRCODE_TM"
"92","2018-10-17_08.21.17","New Orleans Saints at Dallas Cowboys","Saints at Cowboys",FALSE,4327920,"normal",FALSE,"","2018-04-05T00:00:00","nfl","2018-11-30T05:20:00","2018-11-29T19:20:00","2018-04-05T23:08:47",1.006,"2018-11-30T01:20:00",0.945,FALSE,TRUE,"https://seatgeek.com/saints-at-cowboys-tickets/11-29-2018-arlington-texas-at-t-stadium/nfl/4327920",NA,388.06332,12608,34,323,2135,34,2637,"2018-10-16T19:31:18Z",FALSE,"QRCODE","AT&T Stadium","1 AT&T Way","TX",4965,17,"76011","Arlington, TX 76011",0,TRUE,"US",0.9751414,623,"at-t-stadium","Arlington, TX","AT&T Stadium","Arlington","America/Chicago","https://seatgeek.com/venues/at-t-stadium/tickets",32.7459,-97.0957,"2018-10-06T23:29:11Z",FALSE,"QRCODE_TM"
"93","2018-10-17_08.21.17","Los Angeles Rams at Detroit Lions","Rams at Lions",FALSE,4347023,"normal",FALSE,"","2018-04-20T00:00:00","nfl","2018-12-02T22:00:00","2018-12-02T13:00:00","2018-04-20T00:47:36",0.908,"2018-12-02T18:00:00",0.874,FALSE,FALSE,"https://seatgeek.com/rams-at-lions-tickets/12-2-2018-detroit-michigan-ford-field/nfl/4347023",NA,144.12173,1205,62,110,708,62,460,"2018-08-24T21:53:41Z",FALSE,"QRCODE","Ford Field","2000 Brush St.","MI",346,11,"48226","Detroit, MI 48226",0,TRUE,"US",0.9029952,505,"ford-field","Detroit, MI","Ford Field","Detroit","America/Detroit","https://seatgeek.com/venues/ford-field/tickets",42.34,-83.0459,"2015-11-04T17:31:52Z",FALSE,"NONE"
"94","2018-10-17_08.21.17","Buffalo Bills at Miami Dolphins","Bills at Dolphins",FALSE,4347087,"normal",FALSE,"","2018-04-20T00:00:00","nfl","2018-12-02T22:00:00","2018-12-02T13:00:00","2018-04-20T00:47:48",0.892,"2018-12-02T18:00:00",0.85,FALSE,FALSE,"https://seatgeek.com/bills-at-dolphins-tickets/12-2-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347087",NA,168.20482,899,51,140,1558,68,166,"2018-08-24T21:53:41Z",FALSE,"QRCODE","Hard Rock Stadium","347 Don Shula Dr.","FL",29,32,"33056","Miami Gardens, FL 33056",0,TRUE,"US",0.8378203,528,"hard-rock-stadium","Miami Gardens, FL","Hard Rock Stadium","Miami Gardens","America/New_York","https://seatgeek.com/venues/hard-rock-stadium/tickets",25.96,-80.24,"2017-10-03T18:58:44Z",FALSE,"NONE"
"95","2018-10-17_08.21.17","Carolina Panthers at Tampa Bay Buccaneers","Panthers at Buccaneers",FALSE,4346927,"normal",FALSE,"","2018-04-20T00:00:00","nfl","2018-12-02T22:00:00","2018-12-02T13:00:00","2018-04-20T00:47:15",0.886,"2018-12-02T18:00:00",0.847,FALSE,FALSE,"https://seatgeek.com/panthers-at-buccaneers-tickets/12-2-2018-tampa-florida-raymond-james-stadium/nfl/4346927",NA,163.4,289,81,142,760,74,25,"2018-08-24T21:53:41Z",FALSE,"QRCODE","Raymond James Stadium","4201 North Dale Mabry Highway","FL",39,14,"33607","Tampa, FL 33607",0,TRUE,"US",0.86513025,539,"raymond-james-stadium","Tampa, FL","Raymond James Stadium","Tampa","America/New_York","https://seatgeek.com/venues/raymond-james-stadium/tickets",27.9753,-82.5034,"2015-08-24T14:44:53Z",FALSE,"QRCODE_TM"
"96","2018-10-17_08.21.17","Arizona Cardinals at Green Bay Packers","Cardinals at Packers",FALSE,4346909,"normal",FALSE,"","2018-04-20T00:00:00","nfl","2018-12-02T22:00:00","2018-12-02T12:00:00","2018-04-20T00:47:13",0.896,"2018-12-02T18:00:00",0.862,FALSE,FALSE,"https://seatgeek.com/cardinals-at-packers-tickets/12-2-2018-green-bay-wisconsin-lambeau-field/nfl/4346909",NA,250.62,1078,103,229,1588,104,350,"2018-08-24T21:53:41Z",FALSE,"QRCODE","Lambeau Field","1265 Lombardi Avenue","WI",1125,4,"54304","Green Bay, WI 54304",0,TRUE,"US",0.92909414,658,"lambeau-field","Green Bay, WI","Lambeau Field","Green Bay","America/Chicago","https://seatgeek.com/venues/lambeau-field/tickets",44.5013,-88.0622,"2015-09-02T22:43:34Z",FALSE,"QRCODE_TM"
"97","2018-10-17_08.21.17","Los Angeles Chargers at Pittsburgh Steelers","Chargers at Steelers",FALSE,4347108,"normal",FALSE,"","2018-04-20T00:00:00","nfl","2018-12-02T22:00:00","2018-12-02T13:00:00","2018-04-20T00:47:52",0.907,"2018-12-02T18:00:00",0.869,FALSE,FALSE,"https://seatgeek.com/chargers-at-steelers-tickets/12-2-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347108",NA,207.66333,908,89,175,1922,89,698,"2018-08-24T21:53:41Z",FALSE,"QRCODE","Heinz Field","100 Art Rooney Avenue","PA",1119,7,"15212","Pittsburgh, PA 15212",0,TRUE,"US",0.9033526,508,"heinz-field","Pittsburgh, PA","Heinz Field","Pittsburgh","America/New_York","https://seatgeek.com/venues/heinz-field/tickets",40.4468,-80.0158,"2018-10-04T12:42:28Z",FALSE,"QRCODE"
"98","2018-10-17_08.21.17","Chicago Bears at New York Giants","Bears at Giants",FALSE,4347004,"normal",FALSE,"","2018-04-20T00:00:00","nfl","2018-12-02T22:00:00","2018-12-02T13:00:00","2018-04-20T00:47:32",0.93,"2018-12-02T18:00:00",0.882,FALSE,FALSE,"https://seatgeek.com/bears-at-giants-tickets/12-2-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347004",NA,231.31471,1249,89,182,1995,89,680,"2018-08-24T21:53:41Z",FALSE,"QRCODE","MetLife Stadium","1 MetLife Stadium Drive","NJ",1587,12,"07073","East Rutherford, NJ 07073",0,TRUE,"US",0.94873494,501,"metlife-stadium","East Rutherford, NJ","MetLife Stadium","East Rutherford","America/New_York","https://seatgeek.com/venues/metlife-stadium/tickets",40.8142,-74.0737,"2015-09-12T14:14:07Z",FALSE,"QRCODE_TM"
"99","2018-10-17_08.21.17","Denver Broncos at Cincinnati Bengals","Broncos at Bengals",FALSE,4347038,"normal",FALSE,"","2018-04-20T00:00:00","nfl","2018-12-02T22:00:00","2018-12-02T13:00:00","2018-04-20T00:47:39",0.913,"2018-12-02T18:00:00",0.87,FALSE,FALSE,"https://seatgeek.com/broncos-at-bengals-tickets/12-2-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347038",NA,121.94231,1165,50,101,967,50,520,"2018-08-24T21:53:41Z",FALSE,"QRCODE","Paul Brown Stadium","1 Paul Brown Stadium","OH",1124,5,"45202","Cincinnati, OH 45202",0,TRUE,"US",0.86166537,515,"paul-brown-stadium","Cincinnati, OH","Paul Brown Stadium","Cincinnati","America/New_York","https://seatgeek.com/venues/paul-brown-stadium/tickets",39.0961,-84.5177,"2015-10-09T16:14:37Z",FALSE,"QRCODE_TM"
