"","timestamp","score","datetime_local","url","datetime_utc","date_tbd","announce_date","time_tbd","title","description","type","popularity","is_open","short_title","status","created_at","visible_until_utc","id","datetime_tbd","general_admission","median_price","lowest_price_good_deals","visible_listing_count","average_price","listing_count","highest_price","lowest_price","employee_only","method","created_at","score","url","timezone","metro_code","extended_address","country","display_location","popularity","address","slug","has_upcoming_events","city","state","name_v2","name","postal_code","num_upcoming_events","id","lat","lon","employee_only","method","created_at"
"126","2018-10-15_08.10.38",0.868,"2018-12-15T16:30:00","https://seatgeek.com/texans-at-jets-tickets/12-15-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347015","2018-12-15T21:30:00",FALSE,"2018-04-20T00:00:00",FALSE,"Houston Texans at New York Jets","","nfl",0.817,FALSE,"Texans at Jets","normal","2018-04-20T00:47:35","2018-12-16T01:30:00",4347015,FALSE,NA,117,27,1749,138.39586,1061,917,28,FALSE,"QRCODE","2018-08-24T21:53:42Z",0.94873494,"https://seatgeek.com/venues/metlife-stadium/tickets","America/New_York",501,"East Rutherford, NJ 07073","US","East Rutherford, NJ",0,"1 MetLife Stadium Drive","metlife-stadium",TRUE,"East Rutherford","NJ","MetLife Stadium","MetLife Stadium","07073",12,1587,40.8142,-74.0737,FALSE,"QRCODE_TM","2015-09-12T14:14:07Z"
"127","2018-10-15_08.10.38",0.832,"2018-12-15T14:30:00","https://seatgeek.com/browns-at-broncos-tickets/12-15-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347135","2018-12-15T21:30:00",FALSE,"2018-04-20T00:00:00",FALSE,"Cleveland Browns at Denver Broncos","","nfl",0.798,FALSE,"Browns at Broncos","normal","2018-04-20T01:04:04","2018-12-16T01:30:00",4347135,FALSE,NA,273,89,1436,330.7596,104,1198,144,FALSE,"QRCODE","2018-08-24T21:53:42Z",0.9028296,"https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets","America/Denver",751,"Denver, CO 80204","US","Denver, CO",0,"1701 Bryant St.","sports-authority-field-at-mile-high",TRUE,"Denver","CO","Sports Authority Field at Mile High","Sports Authority Field at Mile High","80204",6,1131,39.74,-105.02,FALSE,"QRCODE_TM","2015-08-07T18:39:02Z"
"128","2018-10-15_08.10.38",0.848,"2018-12-16T13:00:00","https://seatgeek.com/cardinals-at-falcons-tickets/12-16-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347047","2018-12-16T18:00:00",FALSE,"2018-04-20T00:00:00",FALSE,"Arizona Cardinals at Atlanta Falcons","","nfl",0.812,FALSE,"Cardinals at Falcons","normal","2018-04-20T00:47:41","2018-12-16T22:00:00",4347047,FALSE,NA,137,59,2265,172.52637,967,1194,62,FALSE,"QRCODE","2018-08-24T21:53:42Z",0.76958936,"https://seatgeek.com/venues/mercedes-benz-stadium/tickets","America/New_York",0,"Atlanta, GA 30313","US","Atlanta, GA",0,"35 Northside Dr NW","mercedes-benz-stadium",TRUE,"Atlanta","GA","Mercedes-Benz Stadium","Mercedes-Benz Stadium","30313",16,419590,33.76,-84.4,FALSE,"QRCODE","2018-08-23T20:14:46Z"
"129","2018-10-15_08.10.38",0.815,"2018-12-16T13:00:00","https://seatgeek.com/lions-at-bills-tickets/12-16-2018-orchard-park-new-york-new-era-field/nfl/4347057","2018-12-16T18:00:00",FALSE,"2018-04-20T00:00:00",FALSE,"Detroit Lions at Buffalo Bills","","nfl",0.78,FALSE,"Lions at Bills","normal","2018-04-20T00:47:43","2018-12-16T22:00:00",4347057,FALSE,NA,55,18,1848,75.872086,1243,640,18,FALSE,"QRCODE","2018-08-24T21:53:42Z",0.8815085,"https://seatgeek.com/venues/new-era-field/tickets","America/New_York",514,"Orchard Park, NY 14127","US","Orchard Park, NY",0,"1 Bills Drive","new-era-field",TRUE,"Orchard Park","NY","New Era Field","New Era Field","14127",6,1135,42.7737,-78.7874,FALSE,"QRCODE_TM","2015-08-12T16:52:53Z"
"130","2018-10-15_08.10.38",0.883,"2018-12-16T13:00:00","https://seatgeek.com/cowboys-at-colts-tickets/12-16-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346955","2018-12-16T18:00:00",FALSE,"2018-04-20T00:00:00",FALSE,"Dallas Cowboys at Indianapolis Colts","","nfl",0.837,FALSE,"Cowboys at Colts","normal","2018-04-20T00:47:20","2018-12-16T22:00:00",4346955,FALSE,NA,258,116,1070,306.73087,431,1875,116,FALSE,"QRCODE","2018-08-24T21:53:42Z",0.9071682,"https://seatgeek.com/venues/lucas-oil-stadium/tickets","America/Indiana/Indianapolis",527,"Indianapolis, IN 46225","US","Indianapolis, IN",0,"500 South Capitol Avenue","lucas-oil-stadium",TRUE,"Indianapolis","IN","Lucas Oil Stadium","Lucas Oil Stadium","46225",12,1130,39.7601,-86.1639,FALSE,"QRCODE_TM","2018-09-13T22:29:37Z"
"131","2018-10-15_08.10.38",0.905,"2018-12-16T12:00:00","https://seatgeek.com/packers-at-bears-tickets/12-16-2018-chicago-illinois-soldier-field/nfl/4347002","2018-12-16T18:00:00",FALSE,"2018-04-20T00:00:00",FALSE,"Green Bay Packers at Chicago Bears","","nfl",0.848,FALSE,"Packers at Bears","normal","2018-04-20T00:47:32","2018-12-16T22:00:00",4347002,FALSE,NA,423,185,1336,511.47272,110,1349,263,FALSE,"QRCODE","2018-08-24T21:53:42Z",0.940013,"https://seatgeek.com/venues/soldier-field/tickets","America/Chicago",602,"Chicago, IL 60605","US","Chicago, IL",0,"1410 S. Museum Campus Drive","soldier-field",TRUE,"Chicago","IL","Soldier Field","Soldier Field","60605",8,31,41.8623,-87.6159,FALSE,"NONE","2018-06-02T00:44:08Z"
"132","2018-10-15_08.10.38",0.802,"2018-12-16T13:00:00","https://seatgeek.com/buccaneers-at-ravens-tickets/12-16-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347066","2018-12-16T18:00:00",FALSE,"2018-04-20T00:00:00",FALSE,"Tampa Bay Buccaneers at Baltimore Ravens","","nfl",0.765,FALSE,"Buccaneers at Ravens","normal","2018-04-20T00:47:44","2018-12-16T22:00:00",4347066,FALSE,NA,97,33,2148,123.38401,763,571,35,FALSE,"QRCODE","2018-08-24T21:53:42Z",0.8927189,"https://seatgeek.com/venues/m-t-bank-stadium/tickets","America/New_York",512,"Baltimore, MD 21230","US","Baltimore, MD",0,"1101 Russell St","m-t-bank-stadium",TRUE,"Baltimore","MD","M&T Bank Stadium","M&T Bank Stadium","21230",6,1121,39.2774,-76.623,FALSE,"QRCODE_TM","2015-08-04T00:00:00Z"
"133","2018-10-15_08.10.38",0.872,"2018-12-16T12:00:00","https://seatgeek.com/dolphins-at-vikings-tickets/12-16-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347144","2018-12-16T18:00:00",FALSE,"2018-04-20T00:00:00",FALSE,"Miami Dolphins at Minnesota Vikings","","nfl",0.828,FALSE,"Dolphins at Vikings","normal","2018-04-20T01:04:05","2018-12-16T22:00:00",4347144,FALSE,NA,209,101,1558,253.91809,525,1793,108,FALSE,"QRCODE","2018-08-24T21:53:42Z",0.88524246,"https://seatgeek.com/venues/u-s-bank-stadium/tickets","America/Chicago",0,"Minneapolis, MN 55415","US","Minneapolis, MN",0,"900 South 5th Street","u-s-bank-stadium",TRUE,"Minneapolis","MN","U.S. Bank Stadium","U.S. Bank Stadium","55415",14,218451,44.97,-93.26,FALSE,"NONE","2018-08-22T15:34:15Z"
"134","2018-10-15_08.10.38",0.788,"2018-12-16T13:00:00","https://seatgeek.com/redskins-at-jaguars-tickets/12-16-2018-jacksonville-florida-tiaa-bank-field/nfl/4346945","2018-12-16T18:00:00",FALSE,"2018-04-20T00:00:00",FALSE,"Washington Redskins at Jacksonville Jaguars","","nfl",0.752,FALSE,"Redskins at Jaguars","normal","2018-04-20T00:47:18","2018-12-16T22:00:00",4346945,FALSE,NA,118,53,1073,149.43451,626,655,56,FALSE,"QRCODE","2018-08-24T21:53:42Z",0.83759147,"https://seatgeek.com/venues/tiaa-bank-field/tickets","America/New_York",561,"Jacksonville, FL 32202","US","Jacksonville, FL",0,"1 Everbank Field Dr","tiaa-bank-field",TRUE,"Jacksonville","FL","TIAA Bank Field","TIAA Bank Field","32202",7,5178,30.3239,-81.6373,FALSE,"QRCODE_TM","2015-10-17T20:03:42Z"
"135","2018-10-15_08.10.38",0.84,"2018-12-16T13:00:00","https://seatgeek.com/raiders-at-bengals-tickets/12-16-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347037","2018-12-16T18:00:00",FALSE,"2018-04-20T00:00:00",FALSE,"Oakland Raiders at Cincinnati Bengals","","nfl",0.795,FALSE,"Raiders at Bengals","normal","2018-04-20T00:47:39","2018-12-16T22:00:00",4347037,FALSE,NA,105,57,1013,123.591835,588,601,56,FALSE,"QRCODE","2018-08-24T21:53:42Z",0.86166537,"https://seatgeek.com/venues/paul-brown-stadium/tickets","America/New_York",515,"Cincinnati, OH 45202","US","Cincinnati, OH",0,"1 Paul Brown Stadium","paul-brown-stadium",TRUE,"Cincinnati","OH","Paul Brown Stadium","Paul Brown Stadium","45202",5,1124,39.0961,-84.5177,FALSE,"QRCODE_TM","2015-10-09T16:14:37Z"
"136","2018-10-15_08.10.38",0.855,"2018-12-16T13:00:00","https://seatgeek.com/titans-at-giants-tickets/12-16-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346988","2018-12-16T18:00:00",FALSE,"2018-04-20T00:00:00",FALSE,"Tennessee Titans at New York Giants","","nfl",0.806,FALSE,"Titans at Giants","normal","2018-04-20T00:47:29","2018-12-16T22:00:00",4346988,FALSE,NA,141,71,2239,179.4067,986,1250,69,FALSE,"QRCODE","2018-08-24T21:53:42Z",0.94873494,"https://seatgeek.com/venues/metlife-stadium/tickets","America/New_York",501,"East Rutherford, NJ 07073","US","East Rutherford, NJ",0,"1 MetLife Stadium Drive","metlife-stadium",TRUE,"East Rutherford","NJ","MetLife Stadium","MetLife Stadium","07073",12,1587,40.8142,-74.0737,FALSE,"QRCODE_TM","2015-09-12T14:14:07Z"
"137","2018-10-15_08.10.38",0.882,"2018-12-16T13:05:00","https://seatgeek.com/seahawks-at-49ers-tickets/12-16-2018-santa-clara-california-levi-s-stadium/nfl/4347122","2018-12-16T21:05:00",FALSE,"2018-04-20T00:00:00",FALSE,"Seattle Seahawks at San Francisco 49ers","","nfl",0.829,FALSE,"Seahawks at 49ers","normal","2018-04-20T00:47:55","2018-12-17T01:05:00",4347122,FALSE,NA,146,57,2183,173.63148,1099,2988,62,FALSE,"QRCODE","2018-08-24T21:53:42Z",0.95768774,"https://seatgeek.com/venues/levi-s-stadium/tickets","America/Los_Angeles",0,"Santa Clara, CA 95054","US","Santa Clara, CA",0,"4900 Marie P DeBartolo Way","levi-s-stadium",TRUE,"Santa Clara","CA","Levi's Stadium","Levi's Stadium","95054",10,58670,37.4023,-121.969,FALSE,"QRCODE_TM","2015-07-10T00:00:00Z"
"138","2018-10-15_08.10.38",0.908,"2018-12-16T16:25:00","https://seatgeek.com/patriots-at-steelers-tickets/12-16-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347077","2018-12-16T21:25:00",FALSE,"2018-04-20T00:00:00",FALSE,"New England Patriots at Pittsburgh Steelers","","nfl",0.853,FALSE,"Patriots at Steelers","normal","2018-04-20T00:47:46","2018-12-17T01:25:00",4347077,FALSE,NA,345,187,1871,432.79187,639,10996,197,FALSE,"QRCODE","2018-08-24T21:53:42Z",0.9033526,"https://seatgeek.com/venues/heinz-field/tickets","America/New_York",508,"Pittsburgh, PA 15212","US","Pittsburgh, PA",0,"100 Art Rooney Avenue","heinz-field",TRUE,"Pittsburgh","PA","Heinz Field","Heinz Field","15212",7,1119,40.4468,-80.0158,FALSE,"QRCODE","2018-10-04T12:42:28Z"
"139","2018-10-15_08.10.38",0.879,"2018-12-16T17:20:00","https://seatgeek.com/eagles-at-rams-tickets/12-16-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346919","2018-12-17T01:20:00",FALSE,"2018-04-20T00:00:00",FALSE,"Philadelphia Eagles at Los Angeles Rams","","nfl",0.824,FALSE,"Eagles at Rams","normal","2018-04-20T00:47:14","2018-12-17T05:20:00",4346919,FALSE,NA,282,135,1703,361.28687,617,1940,120,FALSE,"QRCODE","2018-08-24T21:53:42Z",0.86898464,"https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets","America/Los_Angeles",0,"Los Angeles, CA 90037","US","Los Angeles, CA",0,"3911 S Figueroa St","los-angeles-memorial-coliseum-1",TRUE,"Los Angeles","CA","Los Angeles Memorial Coliseum","Los Angeles Memorial Coliseum","90037",8,51012,34.0138,-118.288,FALSE,"QRCODE","2018-08-23T17:59:28Z"
"140","2018-10-15_08.10.38",0.845,"2018-12-17T20:15:00","https://seatgeek.com/saints-at-panthers-tickets/12-17-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347035","2018-12-18T01:15:00",FALSE,"2018-04-20T00:00:00",FALSE,"New Orleans Saints at Carolina Panthers","","nfl",0.793,FALSE,"Saints at Panthers","normal","2018-04-20T00:47:38","2018-12-18T05:15:00",4347035,FALSE,NA,157,82,1743,222.12173,460,1024,82,FALSE,"QRCODE","2018-08-24T21:53:42Z",0.8968222,"https://seatgeek.com/venues/bank-of-america-stadium/tickets","America/New_York",517,"Charlotte, NC 28202","US","Charlotte, NC",0,"800 South Mint Street","bank-of-america-stadium",TRUE,"Charlotte","NC","Bank of America Stadium","Bank of America Stadium","28202",9,1122,35.2243,-80.8524,FALSE,"QRCODE_TM","2015-09-25T18:23:51Z"
"141","2018-10-15_08.10.38",0.8,"2018-12-23T12:00:00","https://seatgeek.com/redskins-at-titans-tickets/12-23-2018-nashville-tennessee-nissan-stadium/nfl/4346986","2018-12-23T17:00:00",FALSE,"2018-04-20T00:00:00",FALSE,"Washington Redskins at Tennessee Titans","","nfl",0.759,FALSE,"Redskins at Titans","normal","2018-04-20T00:47:29","2018-12-23T21:00:00",4346986,FALSE,NA,125,35,1587,144.27173,633,780,38,FALSE,"QRCODE","2018-08-24T21:53:43Z",0.8546275,"https://seatgeek.com/venues/nissan-stadium/tickets","America/New_York",659,"Nashville, TN 37213","US","Nashville, TN",0,"1 Titans Way","nissan-stadium",TRUE,"Nashville","TN","Nissan Stadium","Nissan Stadium","37213",16,1126,36.1665,-86.7713,FALSE,"NONE","2015-10-19T15:09:39Z"
"142","2018-10-15_08.10.38",0.821,"2018-12-23T13:00:00","https://seatgeek.com/bengals-at-browns-tickets/12-23-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346994","2018-12-23T18:00:00",FALSE,"2018-04-20T00:00:00",FALSE,"Cincinnati Bengals at Cleveland Browns","","nfl",0.78,FALSE,"Bengals at Browns","normal","2018-04-20T00:47:31","2018-12-23T22:00:00",4346994,FALSE,NA,91,38,1722,107.23744,1234,757,41,FALSE,"QRCODE","2018-08-24T21:53:43Z",0.86852187,"https://seatgeek.com/venues/firstenergy-stadium-15/tickets","America/New_York",510,"Cleveland, OH 44114","US","Cleveland, OH",0,"100 Alfred Lerner Way","firstenergy-stadium-15",TRUE,"Cleveland","OH","FirstEnergy Stadium","FirstEnergy Stadium","44114",5,1123,41.5065,-81.7,FALSE,"NONE","2015-11-11T20:55:31Z"
"143","2018-10-15_08.10.38",0.856,"2018-12-23T13:00:00","https://seatgeek.com/texans-at-eagles-tickets/12-23-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4347013","2018-12-23T18:00:00",FALSE,"2018-04-20T00:00:00",FALSE,"Houston Texans at Philadelphia Eagles","","nfl",0.805,FALSE,"Texans at Eagles","normal","2018-04-20T00:47:35","2018-12-23T22:00:00",4347013,FALSE,NA,266,136,1790,309.60483,539,1131,140,FALSE,"QRCODE","2018-08-24T21:53:43Z",0.90542686,"https://seatgeek.com/venues/lincoln-financial-field/tickets","America/New_York",504,"Philadelphia, PA 19148","US","Philadelphia, PA",0,"1020 Pattison Ave","lincoln-financial-field",TRUE,"Philadelphia","PA","Lincoln Financial Field","Lincoln Financial Field","19148",13,330,39.9046,-75.1675,FALSE,"QRCODE_TM","2015-07-10T00:00:00Z"
"144","2018-10-15_08.10.38",0.826,"2018-12-23T13:00:00","https://seatgeek.com/jaguars-at-dolphins-tickets/12-23-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347085","2018-12-23T18:00:00",FALSE,"2018-04-20T00:00:00",FALSE,"Jacksonville Jaguars at Miami Dolphins","","nfl",0.773,FALSE,"Jaguars at Dolphins","normal","2018-04-20T00:47:48","2018-12-23T22:00:00",4347085,FALSE,NA,140,61,1481,165.45248,221,901,62,FALSE,"QRCODE","2018-08-24T21:53:43Z",0.8378203,"https://seatgeek.com/venues/hard-rock-stadium/tickets","America/New_York",528,"Miami Gardens, FL 33056","US","Miami Gardens, FL",0,"347 Don Shula Dr.","hard-rock-stadium",TRUE,"Miami Gardens","FL","Hard Rock Stadium","Hard Rock Stadium","33056",32,29,25.96,-80.24,FALSE,"NONE","2017-10-03T18:58:44Z"
"145","2018-10-15_08.10.38",0.89,"2018-12-23T13:00:00","https://seatgeek.com/vikings-at-lions-tickets/12-23-2018-detroit-michigan-ford-field/nfl/4347022","2018-12-23T18:00:00",FALSE,"2018-04-20T00:00:00",FALSE,"Minnesota Vikings at Detroit Lions","","nfl",0.836,FALSE,"Vikings at Lions","normal","2018-04-20T00:47:36","2018-12-23T22:00:00",4347022,FALSE,NA,159,71,836,182.37825,653,904,73,FALSE,"QRCODE","2018-08-24T21:53:43Z",0.9029952,"https://seatgeek.com/venues/ford-field/tickets","America/Detroit",505,"Detroit, MI 48226","US","Detroit, MI",0,"2000 Brush St.","ford-field",TRUE,"Detroit","MI","Ford Field","Ford Field","48226",11,346,42.34,-83.0459,FALSE,"NONE","2015-11-04T17:31:52Z"
"146","2018-10-15_08.10.38",0.924,"2018-12-23T13:00:00","https://seatgeek.com/packers-at-jets-tickets/12-23-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346959","2018-12-23T18:00:00",FALSE,"2018-04-20T00:00:00",FALSE,"Green Bay Packers at New York Jets","","nfl",0.855,FALSE,"Packers at Jets","normal","2018-04-20T00:47:22","2018-12-23T22:00:00",4346959,FALSE,NA,249,95,1461,282.8498,759,1344,96,FALSE,"QRCODE","2018-08-24T21:53:43Z",0.94873494,"https://seatgeek.com/venues/metlife-stadium/tickets","America/New_York",501,"East Rutherford, NJ 07073","US","East Rutherford, NJ",0,"1 MetLife Stadium Drive","metlife-stadium",TRUE,"East Rutherford","NJ","MetLife Stadium","MetLife Stadium","07073",12,1587,40.8142,-74.0737,FALSE,"QRCODE_TM","2015-09-12T14:14:07Z"
"147","2018-10-15_08.10.38",0.839,"2018-12-23T13:00:00","https://seatgeek.com/falcons-at-panthers-tickets/12-23-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347046","2018-12-23T18:00:00",FALSE,"2018-04-20T00:00:00",FALSE,"Atlanta Falcons at Carolina Panthers","","nfl",0.789,FALSE,"Falcons at Panthers","normal","2018-04-20T00:47:41","2018-12-23T22:00:00",4347046,FALSE,NA,159,78,1703,225.23047,525,1024,78,FALSE,"QRCODE","2018-08-24T21:53:43Z",0.8968222,"https://seatgeek.com/venues/bank-of-america-stadium/tickets","America/New_York",517,"Charlotte, NC 28202","US","Charlotte, NC",0,"800 South Mint Street","bank-of-america-stadium",TRUE,"Charlotte","NC","Bank of America Stadium","Bank of America Stadium","28202",9,1122,35.2243,-80.8524,FALSE,"QRCODE_TM","2015-09-25T18:23:51Z"
"148","2018-10-15_08.10.38",0.847,"2018-12-23T13:00:00","https://seatgeek.com/giants-at-colts-tickets/12-23-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346954","2018-12-23T18:00:00",FALSE,"2018-04-20T00:00:00",FALSE,"New York Giants at Indianapolis Colts","","nfl",0.8,FALSE,"Giants at Colts","normal","2018-04-20T00:47:20","2018-12-23T22:00:00",4346954,FALSE,NA,88,36,1247,113.455215,815,571,32,FALSE,"QRCODE","2018-08-24T21:53:42Z",0.9071682,"https://seatgeek.com/venues/lucas-oil-stadium/tickets","America/Indiana/Indianapolis",527,"Indianapolis, IN 46225","US","Indianapolis, IN",0,"500 South Capitol Avenue","lucas-oil-stadium",TRUE,"Indianapolis","IN","Lucas Oil Stadium","Lucas Oil Stadium","46225",12,1130,39.7601,-86.1639,FALSE,"QRCODE_TM","2018-09-13T22:29:37Z"
"149","2018-10-15_08.10.38",0.878,"2018-12-23T13:00:00","https://seatgeek.com/bills-at-patriots-tickets/12-23-2018-foxborough-massachusetts-gillette-stadium/nfl/4347093","2018-12-23T18:00:00",FALSE,"2018-04-20T00:00:00",FALSE,"Buffalo Bills at New England Patriots","","nfl",0.827,FALSE,"Bills at Patriots","normal","2018-04-20T00:47:50","2018-12-23T22:00:00",4347093,FALSE,NA,283,173,958,353.09204,239,1114,173,FALSE,"QRCODE","2018-08-24T21:53:43Z",0.8983344,"https://seatgeek.com/venues/gillette-stadium/tickets","America/New_York",506,"Foxborough, MA 02035","US","Foxborough, MA",0,"1 Patriot Place","gillette-stadium",TRUE,"Foxborough","MA","Gillette Stadium","Gillette Stadium","02035",11,33,42.0906,-71.2674,FALSE,"NONE","2018-08-22T15:36:58Z"
"150","2018-10-15_08.10.38",0.897,"2018-12-23T12:00:00","https://seatgeek.com/buccaneers-at-cowboys-tickets/12-23-2018-arlington-texas-at-t-stadium/nfl/4327918","2018-12-23T18:00:00",FALSE,"2018-04-05T00:00:00",FALSE,"Tampa Bay Buccaneers at Dallas Cowboys","","nfl",0.834,TRUE,"Buccaneers at Cowboys","normal","2018-04-05T23:08:46","2018-12-23T22:00:00",4327918,FALSE,NA,203,NA,2858,256.84158,4179,3650,NA,FALSE,"QRCODE_TM","2018-10-06T23:29:11Z",0.9751414,"https://seatgeek.com/venues/at-t-stadium/tickets","America/Chicago",623,"Arlington, TX 76011","US","Arlington, TX",0,"1 AT&T Way","at-t-stadium",TRUE,"Arlington","TX","AT&T Stadium","AT&T Stadium","76011",16,4965,32.7459,-97.0957,FALSE,"QRCODE_TM","2018-10-06T23:29:11Z"
"151","2018-10-15_08.10.38",0.844,"2018-12-23T14:05:00","https://seatgeek.com/rams-at-cardinals-tickets/12-23-2018-glendale-arizona-state-farm-stadium/nfl/4347097","2018-12-23T21:05:00",FALSE,"2018-04-20T00:00:00",FALSE,"Los Angeles Rams at Arizona Cardinals","","nfl",0.797,FALSE,"Rams at Cardinals","normal","2018-04-20T00:47:50","2018-12-24T01:05:00",4347097,FALSE,NA,94,26,1762,122.75789,1173,6034,26,FALSE,"QRCODE","2018-08-24T21:53:43Z",0.93402725,"https://seatgeek.com/venues/state-farm-stadium/tickets","America/Phoenix",753,"Glendale, AZ 85305","US","Glendale, AZ",0,"1 Cardinals Drive","state-farm-stadium",TRUE,"Glendale","AZ","State Farm Stadium","State Farm Stadium","85305",10,43,33.5294,-112.262,FALSE,"NONE","2015-12-21T17:26:05Z"
"152","2018-10-15_08.10.38",0.873,"2018-12-23T13:05:00","https://seatgeek.com/ravens-at-chargers-tickets/12-23-2018-carson-california-stubhub-center/nfl/4347106","2018-12-23T21:05:00",FALSE,"2018-04-20T00:00:00",FALSE,"Baltimore Ravens at Los Angeles Chargers","","nfl",0.809,FALSE,"Ravens at Chargers","normal","2018-04-20T00:47:52","2018-12-24T01:05:00",4347106,FALSE,NA,205,129,670,241.06886,363,611,129,FALSE,"QRCODE","2018-08-24T21:53:43Z",0.7228164,"https://seatgeek.com/venues/stubhub-center/tickets","America/Los_Angeles",803,"Carson, CA 90746","US","Carson, CA",0,"18400 Avalon Blvd","stubhub-center",TRUE,"Carson","CA","StubHub Center","StubHub Center","90746",10,52,33.8643,-118.261,NA,NA,NA
"153","2018-10-15_08.10.38",0.925,"2018-12-23T13:05:00","https://seatgeek.com/bears-at-49ers-tickets/12-23-2018-santa-clara-california-levi-s-stadium/nfl/4347116","2018-12-23T21:05:00",FALSE,"2018-04-20T00:00:00",FALSE,"Chicago Bears at San Francisco 49ers","","nfl",0.858,FALSE,"Bears at 49ers","normal","2018-04-20T00:47:54","2018-12-24T01:05:00",4347116,FALSE,NA,177,62,2225,192.784,1162,2988,68,FALSE,"QRCODE","2018-08-24T21:53:43Z",0.95768774,"https://seatgeek.com/venues/levi-s-stadium/tickets","America/Los_Angeles",0,"Santa Clara, CA 95054","US","Santa Clara, CA",0,"4900 Marie P DeBartolo Way","levi-s-stadium",TRUE,"Santa Clara","CA","Levi's Stadium","Levi's Stadium","95054",10,58670,37.4023,-121.969,FALSE,"QRCODE_TM","2015-07-10T00:00:00Z"
"154","2018-10-15_08.10.38",0.87,"2018-12-23T15:25:00","https://seatgeek.com/steelers-at-saints-tickets/12-23-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346967","2018-12-23T21:25:00",FALSE,"2018-04-20T00:00:00",FALSE,"Pittsburgh Steelers at New Orleans Saints","","nfl",0.81,TRUE,"Steelers at Saints","normal","2018-04-20T00:47:24","2018-12-24T01:25:00",4346967,FALSE,NA,338,140,1267,354.41992,1386,2400,140,FALSE,"QRCODE","2018-05-29T20:39:33Z",0.8966978,"https://seatgeek.com/venues/mercedes-benz-superdome/tickets","America/Chicago",622,"New Orleans, LA 70112","US","New Orleans, LA",0,"1500 Sugar Bowl Drive","mercedes-benz-superdome",TRUE,"New Orleans","LA","Mercedes-Benz Superdome","Mercedes-Benz Superdome","70112",15,128,29.9515,-90.0786,FALSE,"QRCODE_TM","2018-08-27T20:46:59Z"
"155","2018-10-15_08.10.38",0.862,"2018-12-23T17:20:00","https://seatgeek.com/chiefs-at-seahawks-tickets/12-23-2018-seattle-washington-centurylink-field/nfl/4347121","2018-12-24T01:20:00",FALSE,"2018-04-20T00:00:00",FALSE,"Kansas City Chiefs at Seattle Seahawks","","nfl",0.805,FALSE,"Chiefs at Seahawks","normal","2018-04-20T00:47:55","2018-12-24T05:20:00",4347121,FALSE,NA,308,129,1927,337.12463,345,1166,129,FALSE,"QRCODE","2018-08-24T21:53:43Z",0.87232786,"https://seatgeek.com/venues/centurylink-field/tickets","America/Los_Angeles",819,"Seattle, WA 98134","US","Seattle, WA",0,"800 Occidental Ave S","centurylink-field",TRUE,"Seattle","WA","CenturyLink Field","CenturyLink Field","98134",8,339,47.6,-122.33,FALSE,"QRCODE","2018-03-02T22:54:54Z"
"156","2018-10-15_08.10.38",0.847,"2018-12-24T17:15:00","https://seatgeek.com/broncos-at-raiders-tickets/12-24-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347150","2018-12-25T01:15:00",FALSE,"2018-04-20T00:00:00",FALSE,"Denver Broncos at Oakland Raiders","","nfl",0.788,FALSE,"Broncos at Raiders","normal","2018-04-20T01:04:24","2018-12-25T05:15:00",4347150,FALSE,NA,180,54,1990,185.34561,842,2091,54,FALSE,"QRCODE","2018-08-24T21:53:43Z",0.7817843,"https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets","America/Los_Angeles",807,"Oakland, CA 94621","US","Oakland, CA",0,"7000 Coliseum Way","oakland-alameda-county-coliseum",TRUE,"Oakland","CA","Oakland-Alameda County Coliseum","Oakland-Alameda County Coliseum","94621",9,14,37.7469,-122.201,FALSE,"PDF417","2015-06-24T00:00:00Z"
