short_title,visible_until_utc,id,created_at,score,date_tbd,datetime_local,popularity,datetime_utc,time_tbd,announce_date,url,title,status,datetime_tbd,description,type,is_open,general_admission,listing_count,visible_listing_count,lowest_price_good_deals,average_price,lowest_price,highest_price,median_price,created_at,method,employee_only,state,slug,name_v2,city,extended_address,metro_code,id,postal_code,display_location,score,has_upcoming_events,timezone,popularity,address,url,country,num_upcoming_events,name,lat,lon,created_at,method,employee_only
Cowboys at Colts,2018-12-16T22:00:00,4346955,2018-04-20T00:47:20,0.934,FALSE,2018-12-16T13:00:00,0.826,2018-12-16T18:00:00,FALSE,2018-04-20T00:00:00,https://seatgeek.com/cowboys-at-colts-tickets/12-16-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346955,Dallas Cowboys at Indianapolis Colts,normal,FALSE,,nfl,FALSE,NA,448,920,119,304.28793,119,1877,247,2018-08-24T21:53:42Z,QRCODE,FALSE,IN,lucas-oil-stadium,Lucas Oil Stadium,Indianapolis,"Indianapolis, IN 46225",527,1130,46225,"Indianapolis, IN",0.9071682,TRUE,America/Indiana/Indianapolis,0,500 South Capitol Avenue,https://seatgeek.com/venues/lucas-oil-stadium/tickets,US,12,Lucas Oil Stadium,39.7601,-86.1639,2018-09-13T22:29:37Z,QRCODE_TM,FALSE
Packers at Bears,2018-12-16T22:00:00,4347002,2018-04-20T00:47:32,0.956,FALSE,2018-12-16T12:00:00,0.841,2018-12-16T18:00:00,FALSE,2018-04-20T00:00:00,https://seatgeek.com/packers-at-bears-tickets/12-16-2018-chicago-illinois-soldier-field/nfl/4347002,Green Bay Packers at Chicago Bears,normal,FALSE,,nfl,FALSE,NA,122,737,234,496.94263,234,1350,414,2018-08-24T21:53:42Z,QRCODE,FALSE,IL,soldier-field,Soldier Field,Chicago,"Chicago, IL 60605",602,31,60605,"Chicago, IL",0.940013,TRUE,America/Chicago,0,1410 S. Museum Campus Drive,https://seatgeek.com/venues/soldier-field/tickets,US,8,Soldier Field,41.8623,-87.6159,2018-06-02T00:44:08Z,NONE,FALSE
Buccaneers at Ravens,2018-12-16T22:00:00,4347066,2018-04-20T00:47:44,0.842,FALSE,2018-12-16T13:00:00,0.75,2018-12-16T18:00:00,FALSE,2018-04-20T00:00:00,https://seatgeek.com/buccaneers-at-ravens-tickets/12-16-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347066,Tampa Bay Buccaneers at Baltimore Ravens,normal,FALSE,,nfl,FALSE,NA,705,1630,29,127.3844,36,589,98,2018-08-24T21:53:42Z,QRCODE,FALSE,MD,m-t-bank-stadium,M&T Bank Stadium,Baltimore,"Baltimore, MD 21230",512,1121,21230,"Baltimore, MD",0.8927189,TRUE,America/New_York,0,1101 Russell St,https://seatgeek.com/venues/m-t-bank-stadium/tickets,US,7,M&T Bank Stadium,39.2774,-76.623,2015-08-04T00:00:00Z,QRCODE_TM,FALSE
Redskins at Jaguars,2018-12-16T22:00:00,4346945,2018-04-20T00:47:18,0.848,FALSE,2018-12-16T13:00:00,0.751,2018-12-16T18:00:00,FALSE,2018-04-20T00:00:00,https://seatgeek.com/redskins-at-jaguars-tickets/12-16-2018-jacksonville-florida-everbank-field/nfl/4346945,Washington Redskins at Jacksonville Jaguars,normal,FALSE,,nfl,FALSE,NA,646,863,57,159.07275,60,656,127,2018-08-24T21:53:42Z,QRCODE,FALSE,FL,everbank-field,EverBank Field,Jacksonville,"Jacksonville, FL 32202",561,5178,32202,"Jacksonville, FL",0.83759147,TRUE,America/New_York,0,1 Everbank Field Dr,https://seatgeek.com/venues/everbank-field/tickets,US,7,EverBank Field,30.3239,-81.6373,2015-10-17T20:03:42Z,QRCODE_TM,FALSE
Dolphins at Vikings,2018-12-16T22:00:00,4347144,2018-04-20T01:04:05,0.911,FALSE,2018-12-16T12:00:00,0.81,2018-12-16T18:00:00,FALSE,2018-04-20T00:00:00,https://seatgeek.com/dolphins-at-vikings-tickets/12-16-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347144,Miami Dolphins at Minnesota Vikings,normal,FALSE,,nfl,FALSE,NA,604,1224,90,247.53146,99,1791,202,2018-08-24T21:53:42Z,QRCODE,FALSE,MN,u-s-bank-stadium,U.S. Bank Stadium,Minneapolis,"Minneapolis, MN 55415",0,218451,55415,"Minneapolis, MN",0.88524246,TRUE,America/Chicago,0,900 South 5th Street,https://seatgeek.com/venues/u-s-bank-stadium/tickets,US,15,U.S. Bank Stadium,44.97,-93.26,2018-08-22T15:34:15Z,NONE,FALSE
Raiders at Bengals,2018-12-16T22:00:00,4347037,2018-04-20T00:47:39,0.864,FALSE,2018-12-16T13:00:00,0.787,2018-12-16T18:00:00,FALSE,2018-04-20T00:00:00,https://seatgeek.com/raiders-at-bengals-tickets/12-16-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347037,Oakland Raiders at Cincinnati Bengals,normal,FALSE,,nfl,FALSE,NA,615,797,52,125.01788,52,601,107,2018-08-24T21:53:42Z,QRCODE,FALSE,OH,paul-brown-stadium,Paul Brown Stadium,Cincinnati,"Cincinnati, OH 45202",515,1124,45202,"Cincinnati, OH",0.86166537,TRUE,America/New_York,0,1 Paul Brown Stadium,https://seatgeek.com/venues/paul-brown-stadium/tickets,US,7,Paul Brown Stadium,39.0961,-84.5177,2015-10-09T16:14:37Z,QRCODE_TM,FALSE
Titans at Giants,2018-12-16T22:00:00,4346988,2018-04-20T00:47:29,0.902,FALSE,2018-12-16T13:00:00,0.793,2018-12-16T18:00:00,FALSE,2018-04-20T00:00:00,https://seatgeek.com/titans-at-giants-tickets/12-16-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346988,Tennessee Titans at New York Giants,normal,FALSE,,nfl,FALSE,NA,1028,1344,83,202.14299,82,1428,158,2018-08-24T21:53:42Z,QRCODE,FALSE,NJ,metlife-stadium,MetLife Stadium,East Rutherford,"East Rutherford, NJ 07073",501,1587,07073,"East Rutherford, NJ",0.94873494,TRUE,America/New_York,0,1 MetLife Stadium Drive,https://seatgeek.com/venues/metlife-stadium/tickets,US,15,MetLife Stadium,40.8142,-74.0737,2015-09-12T14:14:07Z,QRCODE_TM,FALSE
Seahawks at 49ers,2018-12-17T01:05:00,4347122,2018-04-20T00:47:55,0.937,FALSE,2018-12-16T13:05:00,0.825,2018-12-16T21:05:00,FALSE,2018-04-20T00:00:00,https://seatgeek.com/seahawks-at-49ers-tickets/12-16-2018-santa-clara-california-levi-s-stadium/nfl/4347122,Seattle Seahawks at San Francisco 49ers,normal,FALSE,,nfl,FALSE,NA,2403,1168,NA,229.3379,64,2868,195,2018-08-24T21:53:42Z,QRCODE,FALSE,CA,levi-s-stadium,Levi's Stadium,Santa Clara,"Santa Clara, CA 95054",0,58670,95054,"Santa Clara, CA",0.95768774,TRUE,America/Los_Angeles,0,4900 Marie P DeBartolo Way,https://seatgeek.com/venues/levi-s-stadium/tickets,US,12,Levi's Stadium,37.4023,-121.969,2015-07-10T00:00:00Z,QRCODE_TM,FALSE
Patriots at Steelers,2018-12-17T01:25:00,4347077,2018-04-20T00:47:46,0.953,FALSE,2018-12-16T16:25:00,0.839,2018-12-16T21:25:00,FALSE,2018-04-20T00:00:00,https://seatgeek.com/patriots-at-steelers-tickets/12-16-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347077,New England Patriots at Pittsburgh Steelers,normal,FALSE,,nfl,FALSE,NA,708,1092,185,436.55792,185,11030,348,2018-08-24T21:53:42Z,QRCODE,FALSE,PA,heinz-field,Heinz Field,Pittsburgh,"Pittsburgh, PA 15212",508,1119,15212,"Pittsburgh, PA",0.9033526,TRUE,America/New_York,0,100 Art Rooney Avenue,https://seatgeek.com/venues/heinz-field/tickets,US,9,Heinz Field,40.4468,-80.0158,2015-12-08T15:36:23Z,QRCODE_TM,FALSE
Eagles at Rams,2018-12-17T05:20:00,4346919,2018-04-20T00:47:14,0.924,FALSE,2018-12-16T17:20:00,0.812,2018-12-17T01:20:00,FALSE,2018-04-20T00:00:00,https://seatgeek.com/eagles-at-rams-tickets/12-16-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346919,Philadelphia Eagles at Los Angeles Rams,normal,FALSE,,nfl,FALSE,NA,817,1251,122,344.5912,122,1943,283,2018-08-24T21:53:42Z,QRCODE,FALSE,CA,los-angeles-memorial-coliseum-1,Los Angeles Memorial Coliseum,Los Angeles,"Los Angeles, CA 90037",0,51012,90037,"Los Angeles, CA",0.86898464,TRUE,America/Los_Angeles,0,3911 S Figueroa St,https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets,US,8,Los Angeles Memorial Coliseum,34.0138,-118.288,2018-08-23T17:59:28Z,QRCODE,FALSE
Saints at Panthers,2018-12-18T05:15:00,4347035,2018-04-20T00:47:38,0.906,FALSE,2018-12-17T20:15:00,0.793,2018-12-18T01:15:00,FALSE,2018-04-20T00:00:00,https://seatgeek.com/saints-at-panthers-tickets/12-17-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347035,New Orleans Saints at Carolina Panthers,normal,FALSE,,nfl,FALSE,NA,451,925,78,227.51219,81,1422,157,2018-08-24T21:53:42Z,QRCODE,FALSE,NC,bank-of-america-stadium,Bank of America Stadium,Charlotte,"Charlotte, NC 28202",517,1122,28202,"Charlotte, NC",0.8968222,TRUE,America/New_York,0,800 South Mint Street,https://seatgeek.com/venues/bank-of-america-stadium/tickets,US,8,Bank of America Stadium,35.2243,-80.8524,2015-09-25T18:23:51Z,QRCODE_TM,FALSE
Redskins at Titans,2018-12-23T21:00:00,4346986,2018-04-20T00:47:29,0.839,FALSE,2018-12-23T12:00:00,0.742,2018-12-23T17:00:00,FALSE,2018-04-20T00:00:00,https://seatgeek.com/redskins-at-titans-tickets/12-23-2018-nashville-tennessee-nissan-stadium/nfl/4346986,Washington Redskins at Tennessee Titans,normal,FALSE,,nfl,FALSE,NA,660,972,40,152.7106,41,781,134,2018-08-24T21:53:43Z,QRCODE,FALSE,TN,nissan-stadium,Nissan Stadium,Nashville,"Nashville, TN 37213",659,1126,37213,"Nashville, TN",0.8546275,TRUE,America/New_York,0,1 Titans Way,https://seatgeek.com/venues/nissan-stadium/tickets,US,16,Nissan Stadium,36.1665,-86.7713,2015-10-19T15:09:39Z,NONE,FALSE
Bengals at Browns,2018-12-23T22:00:00,4346994,2018-04-20T00:47:31,0.862,FALSE,2018-12-23T13:00:00,0.759,2018-12-23T18:00:00,FALSE,2018-04-20T00:00:00,https://seatgeek.com/bengals-at-browns-tickets/12-23-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346994,Cincinnati Bengals at Cleveland Browns,normal,FALSE,,nfl,FALSE,NA,1361,1411,35,106.72226,40,761,93,2018-08-24T21:53:43Z,QRCODE,FALSE,OH,firstenergy-stadium-15,FirstEnergy Stadium,Cleveland,"Cleveland, OH 44114",510,1123,44114,"Cleveland, OH",0.86852187,TRUE,America/New_York,0,100 Alfred Lerner Way,https://seatgeek.com/venues/firstenergy-stadium-15/tickets,US,6,FirstEnergy Stadium,41.5065,-81.7,2015-11-11T20:55:31Z,NONE,FALSE
Texans at Eagles,2018-12-23T22:00:00,4347013,2018-04-20T00:47:35,0.906,FALSE,2018-12-23T13:00:00,0.795,2018-12-23T18:00:00,FALSE,2018-04-20T00:00:00,https://seatgeek.com/texans-at-eagles-tickets/12-23-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4347013,Houston Texans at Philadelphia Eagles,normal,FALSE,,nfl,FALSE,NA,648,1156,105,318.37808,147,1210,267,2018-08-24T21:53:43Z,QRCODE,FALSE,PA,lincoln-financial-field,Lincoln Financial Field,Philadelphia,"Philadelphia, PA 19148",504,330,19148,"Philadelphia, PA",0.90542685999999994,TRUE,America/New_York,0,1020 Pattison Ave,https://seatgeek.com/venues/lincoln-financial-field/tickets,US,14,Lincoln Financial Field,39.9046,-75.1675,2015-07-10T00:00:00Z,QRCODE_TM,FALSE
Jaguars at Dolphins,2018-12-23T22:00:00,4347085,2018-04-20T00:47:48,0.849,FALSE,2018-12-23T13:00:00,0.761,2018-12-23T18:00:00,FALSE,2018-04-20T00:00:00,https://seatgeek.com/jaguars-at-dolphins-tickets/12-23-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347085,Jacksonville Jaguars at Miami Dolphins,normal,FALSE,,nfl,FALSE,NA,281,1333,49,187.87189,56,900,141,2018-08-24T21:53:43Z,QRCODE,FALSE,FL,hard-rock-stadium,Hard Rock Stadium,Miami Gardens,"Miami Gardens, FL 33056",528,29,33056,"Miami Gardens, FL",0.8378203,TRUE,America/New_York,0,347 Don Shula Dr.,https://seatgeek.com/venues/hard-rock-stadium/tickets,US,35,Hard Rock Stadium,25.96,-80.24,2017-10-03T18:58:44Z,NONE,FALSE
Vikings at Lions,2018-12-23T22:00:00,4347022,2018-04-20T00:47:36,0.941,FALSE,2018-12-23T13:00:00,0.827,2018-12-23T18:00:00,FALSE,2018-04-20T00:00:00,https://seatgeek.com/vikings-at-lions-tickets/12-23-2018-detroit-michigan-ford-field/nfl/4347022,Minnesota Vikings at Detroit Lions,normal,FALSE,,nfl,FALSE,NA,693,887,70,196.47475,70,2405,167,2018-08-24T21:53:43Z,QRCODE,FALSE,MI,ford-field,Ford Field,Detroit,"Detroit, MI 48226",505,346,48226,"Detroit, MI",0.9029952,TRUE,America/Detroit,0,2000 Brush St.,https://seatgeek.com/venues/ford-field/tickets,US,11,Ford Field,42.34,-83.0459,2015-11-04T17:31:52Z,NONE,FALSE
Packers at Jets,2018-12-23T22:00:00,4346959,2018-04-20T00:47:22,0.971,FALSE,2018-12-23T13:00:00,0.843,2018-12-23T18:00:00,FALSE,2018-04-20T00:00:00,https://seatgeek.com/packers-at-jets-tickets/12-23-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346959,Green Bay Packers at New York Jets,normal,FALSE,,nfl,FALSE,NA,874,1068,90,275.81808,97,1344,238,2018-08-24T21:53:43Z,QRCODE,FALSE,NJ,metlife-stadium,MetLife Stadium,East Rutherford,"East Rutherford, NJ 07073",501,1587,07073,"East Rutherford, NJ",0.94873494,TRUE,America/New_York,0,1 MetLife Stadium Drive,https://seatgeek.com/venues/metlife-stadium/tickets,US,15,MetLife Stadium,40.8142,-74.0737,2015-09-12T14:14:07Z,QRCODE_TM,FALSE
Falcons at Panthers,2018-12-23T22:00:00,4347046,2018-04-20T00:47:41,0.895,FALSE,2018-12-23T13:00:00,0.784,2018-12-23T18:00:00,FALSE,2018-04-20T00:00:00,https://seatgeek.com/falcons-at-panthers-tickets/12-23-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347046,Atlanta Falcons at Carolina Panthers,normal,FALSE,,nfl,FALSE,NA,511,974,83,237.24266,83,1024,180,2018-08-24T21:53:43Z,QRCODE,FALSE,NC,bank-of-america-stadium,Bank of America Stadium,Charlotte,"Charlotte, NC 28202",517,1122,28202,"Charlotte, NC",0.8968222,TRUE,America/New_York,0,800 South Mint Street,https://seatgeek.com/venues/bank-of-america-stadium/tickets,US,8,Bank of America Stadium,35.2243,-80.8524,2015-09-25T18:23:51Z,QRCODE_TM,FALSE
Giants at Colts,2018-12-23T22:00:00,4346954,2018-04-20T00:47:20,0.884,FALSE,2018-12-23T13:00:00,0.777,2018-12-23T18:00:00,FALSE,2018-04-20T00:00:00,https://seatgeek.com/giants-at-colts-tickets/12-23-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346954,New York Giants at Indianapolis Colts,normal,FALSE,,nfl,FALSE,NA,760,1027,36,118.288155,33,603,98,2018-08-24T21:53:42Z,QRCODE,FALSE,IN,lucas-oil-stadium,Lucas Oil Stadium,Indianapolis,"Indianapolis, IN 46225",527,1130,46225,"Indianapolis, IN",0.9071682,TRUE,America/Indiana/Indianapolis,0,500 South Capitol Avenue,https://seatgeek.com/venues/lucas-oil-stadium/tickets,US,12,Lucas Oil Stadium,39.7601,-86.1639,2018-09-13T22:29:37Z,QRCODE_TM,FALSE
Bills at Patriots,2018-12-23T22:00:00,4347093,2018-04-20T00:47:50,0.93,FALSE,2018-12-23T13:00:00,0.82,2018-12-23T18:00:00,FALSE,2018-04-20T00:00:00,https://seatgeek.com/bills-at-patriots-tickets/12-23-2018-foxborough-massachusetts-gillette-stadium/nfl/4347093,Buffalo Bills at New England Patriots,normal,FALSE,,nfl,FALSE,NA,204,686,161,365.62256,161,1115,307,2018-08-24T21:53:43Z,QRCODE,FALSE,MA,gillette-stadium,Gillette Stadium,Foxborough,"Foxborough, MA 02035",506,33,02035,"Foxborough, MA",0.8983344,TRUE,America/New_York,0,1 Patriot Place,https://seatgeek.com/venues/gillette-stadium/tickets,US,14,Gillette Stadium,42.0906,-71.2674,2018-08-22T15:36:58Z,NONE,FALSE
Buccaneers at Cowboys,2018-12-23T22:00:00,4327918,2018-04-05T23:08:46,0.954,FALSE,2018-12-23T12:00:00,0.828,2018-12-23T18:00:00,FALSE,2018-04-05T00:00:00,https://seatgeek.com/buccaneers-at-cowboys-tickets/12-23-2018-arlington-texas-at-t-stadium/nfl/4327918,Tampa Bay Buccaneers at Dallas Cowboys,normal,FALSE,,nfl,TRUE,NA,3913,2731,NA,275.36826,NA,2586,222,2018-04-17T22:02:33Z,QRCODE,FALSE,TX,at-t-stadium,AT&T Stadium,Arlington,"Arlington, TX 76011",623,4965,76011,"Arlington, TX",0.9751414,TRUE,America/Chicago,0,1 AT&T Way,https://seatgeek.com/venues/at-t-stadium/tickets,US,23,AT&T Stadium,32.7459,-97.0957,2018-04-17T22:02:33Z,QRCODE,FALSE
Rams at Cardinals,2018-12-24T01:05:00,4347097,2018-04-20T00:47:50,0.889,FALSE,2018-12-23T14:05:00,0.779,2018-12-23T21:05:00,FALSE,2018-04-20T00:00:00,https://seatgeek.com/rams-at-cardinals-tickets/12-23-2018-glendale-arizona-state-farm-stadium/nfl/4347097,Los Angeles Rams at Arizona Cardinals,normal,FALSE,,nfl,FALSE,NA,1244,1405,29,129.38907,29,6044,96,2018-08-24T21:53:43Z,QRCODE,FALSE,AZ,state-farm-stadium,State Farm Stadium,Glendale,"Glendale, AZ 85305",753,43,85305,"Glendale, AZ",0.93402725,TRUE,America/Phoenix,0,1 Cardinals Drive,https://seatgeek.com/venues/state-farm-stadium/tickets,US,9,State Farm Stadium,33.5294,-112.262,2015-12-21T17:26:05Z,NONE,FALSE
Ravens at Chargers,2018-12-24T01:05:00,4347106,2018-04-20T00:47:52,0.893,FALSE,2018-12-23T13:05:00,0.795,2018-12-23T21:05:00,FALSE,2018-04-20T00:00:00,https://seatgeek.com/ravens-at-chargers-tickets/12-23-2018-carson-california-stubhub-center/nfl/4347106,Baltimore Ravens at Los Angeles Chargers,normal,FALSE,,nfl,FALSE,NA,414,476,129,247.58212,132,1199,201,2018-08-24T21:53:43Z,QRCODE,FALSE,CA,stubhub-center,StubHub Center,Carson,"Carson, CA 90746",803,52,90746,"Carson, CA",0.7228164,TRUE,America/Los_Angeles,0,18400 Avalon Blvd,https://seatgeek.com/venues/stubhub-center/tickets,US,12,StubHub Center,33.8643,-118.261,NA,NA,NA
Bears at 49ers,2018-12-24T01:05:00,4347116,2018-04-20T00:47:54,0.95,FALSE,2018-12-23T13:05:00,0.831,2018-12-23T21:05:00,FALSE,2018-04-20T00:00:00,https://seatgeek.com/bears-at-49ers-tickets/12-23-2018-santa-clara-california-levi-s-stadium/nfl/4347116,Chicago Bears at San Francisco 49ers,normal,FALSE,,nfl,FALSE,NA,1039,1295,65,212.73148,78,2988,197,2018-08-24T21:53:43Z,QRCODE,FALSE,CA,levi-s-stadium,Levi's Stadium,Santa Clara,"Santa Clara, CA 95054",0,58670,95054,"Santa Clara, CA",0.95768774,TRUE,America/Los_Angeles,0,4900 Marie P DeBartolo Way,https://seatgeek.com/venues/levi-s-stadium/tickets,US,12,Levi's Stadium,37.4023,-121.969,2015-07-10T00:00:00Z,QRCODE_TM,FALSE
Steelers at Saints,2018-12-24T01:25:00,4346967,2018-04-20T00:47:24,0.933,FALSE,2018-12-23T15:25:00,0.809,2018-12-23T21:25:00,FALSE,2018-04-20T00:00:00,https://seatgeek.com/steelers-at-saints-tickets/12-23-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346967,Pittsburgh Steelers at New Orleans Saints,normal,FALSE,,nfl,TRUE,NA,1501,1542,129,352.29446,129,2400,330,2018-05-29T20:39:33Z,QRCODE,FALSE,LA,mercedes-benz-superdome,Mercedes-Benz Superdome,New Orleans,"New Orleans, LA 70112",622,128,70112,"New Orleans, LA",0.8966978,TRUE,America/Chicago,0,1500 Sugar Bowl Drive,https://seatgeek.com/venues/mercedes-benz-superdome/tickets,US,16,Mercedes-Benz Superdome,29.9515,-90.0786,2018-08-27T20:46:59Z,QRCODE_TM,FALSE
Chiefs at Seahawks,2018-12-24T05:20:00,4347121,2018-04-20T00:47:55,0.913,FALSE,2018-12-23T17:20:00,0.798,2018-12-24T01:20:00,FALSE,2018-04-20T00:00:00,https://seatgeek.com/chiefs-at-seahawks-tickets/12-23-2018-seattle-washington-centurylink-field/nfl/4347121,Kansas City Chiefs at Seattle Seahawks,normal,FALSE,,nfl,FALSE,NA,391,859,116,333.9693,116,1167,306,2018-08-24T21:53:43Z,QRCODE,FALSE,WA,centurylink-field,CenturyLink Field,Seattle,"Seattle, WA 98134",819,339,98134,"Seattle, WA",0.87232786,TRUE,America/Los_Angeles,0,800 Occidental Ave S,https://seatgeek.com/venues/centurylink-field/tickets,US,11,CenturyLink Field,47.6,-122.33,2018-03-02T22:54:54Z,QRCODE,FALSE
Broncos at Raiders,2018-12-25T05:15:00,4347150,2018-04-20T01:04:24,0.88,FALSE,2018-12-24T17:15:00,0.785,2018-12-25T01:15:00,FALSE,2018-04-20T00:00:00,https://seatgeek.com/broncos-at-raiders-tickets/12-24-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347150,Denver Broncos at Oakland Raiders,normal,FALSE,,nfl,FALSE,NA,610,972,65,205.81639,65,2093,195,2018-08-24T21:53:43Z,QRCODE,FALSE,CA,oakland-alameda-county-coliseum,Oakland-Alameda County Coliseum,Oakland,"Oakland, CA 94621",807,14,94621,"Oakland, CA",0.7817843,TRUE,America/Los_Angeles,0,7000 Coliseum Way,https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets,US,18,Oakland-Alameda County Coliseum,37.7469,-122.201,2015-06-24T00:00:00Z,PDF417,FALSE
Colts at Titans,2018-12-30T21:00:00,4346984,2018-04-20T00:47:28,0.846,FALSE,2018-12-30T12:00:00,0.743,2018-12-30T17:00:00,FALSE,2018-04-20T00:00:00,https://seatgeek.com/colts-at-titans-tickets/12-30-2018-nashville-tennessee-nissan-stadium/nfl/4346984,Indianapolis Colts at Tennessee Titans,normal,FALSE,,nfl,FALSE,NA,675,986,38,139.82222,38,722,117,2018-08-24T21:53:43Z,QRCODE,FALSE,TN,nissan-stadium,Nissan Stadium,Nashville,"Nashville, TN 37213",659,1126,37213,"Nashville, TN",0.8546275,TRUE,America/New_York,0,1 Titans Way,https://seatgeek.com/venues/nissan-stadium/tickets,US,16,Nissan Stadium,36.1665,-86.7713,2015-10-19T15:09:39Z,NONE,FALSE
Eagles at Redskins,2018-12-30T22:00:00,4346934,2018-04-20T00:47:17,0.948,FALSE,2018-12-30T13:00:00,0.815,2018-12-30T18:00:00,FALSE,2018-04-20T00:00:00,https://seatgeek.com/eagles-at-redskins-tickets/12-30-2018-landover-maryland-fedex-field/nfl/4346934,Philadelphia Eagles at Washington Redskins,normal,FALSE,,nfl,FALSE,NA,774,1106,111,220.08914,116,1133,186,2018-08-24T21:53:43Z,QRCODE,FALSE,MD,fedex-field,FedEx Field,Landover,"Landover, MD 20785",511,35,20785,"Landover, MD",0.9333444,TRUE,America/New_York,0,1600 Fedex Way,https://seatgeek.com/venues/fedex-field/tickets,US,6,FedEx Field,38.9071,-76.8658,2015-09-12T14:13:58Z,QRCODE_TM,FALSE
Browns at Ravens,2018-12-30T22:00:00,4347065,2018-04-20T00:47:44,0.818,FALSE,2018-12-30T13:00:00,0.719,2018-12-30T18:00:00,FALSE,2018-04-20T00:00:00,https://seatgeek.com/browns-at-ravens-tickets/12-30-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347065,Cleveland Browns at Baltimore Ravens,normal,FALSE,,nfl,FALSE,NA,664,1240,33,125.14609,33,568,97,2018-08-24T21:53:43Z,QRCODE,FALSE,MD,m-t-bank-stadium,M&T Bank Stadium,Baltimore,"Baltimore, MD 21230",512,1121,21230,"Baltimore, MD",0.8927189,TRUE,America/New_York,0,1101 Russell St,https://seatgeek.com/venues/m-t-bank-stadium/tickets,US,7,M&T Bank Stadium,39.2774,-76.623,2015-08-04T00:00:00Z,QRCODE_TM,FALSE
Jets at Patriots,2018-12-30T22:00:00,4347090,2018-04-20T00:47:49,0.927,FALSE,2018-12-30T13:00:00,0.811,2018-12-30T18:00:00,FALSE,2018-04-20T00:00:00,https://seatgeek.com/jets-at-patriots-tickets/12-30-2018-foxborough-massachusetts-gillette-stadium/nfl/4347090,New York Jets at New England Patriots,normal,FALSE,,nfl,FALSE,NA,227,728,156,362.52863,156,1798,289,2018-08-24T21:53:43Z,QRCODE,FALSE,MA,gillette-stadium,Gillette Stadium,Foxborough,"Foxborough, MA 02035",506,33,02035,"Foxborough, MA",0.8983344,TRUE,America/New_York,0,1 Patriot Place,https://seatgeek.com/venues/gillette-stadium/tickets,US,14,Gillette Stadium,42.0906,-71.2674,2018-08-22T15:36:58Z,NONE,FALSE
Panthers at Saints,2018-12-30T22:00:00,4346966,2018-04-20T00:47:23,0.865,FALSE,2018-12-30T12:00:00,0.77,2018-12-30T18:00:00,FALSE,2018-04-20T00:00:00,https://seatgeek.com/panthers-at-saints-tickets/12-30-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346966,Carolina Panthers at New Orleans Saints,normal,FALSE,,nfl,TRUE,NA,1693,1692,89,246.65033,89,2400,227,2018-05-29T20:39:40Z,QRCODE,FALSE,LA,mercedes-benz-superdome,Mercedes-Benz Superdome,New Orleans,"New Orleans, LA 70112",622,128,70112,"New Orleans, LA",0.8966978,TRUE,America/Chicago,0,1500 Sugar Bowl Drive,https://seatgeek.com/venues/mercedes-benz-superdome/tickets,US,16,Mercedes-Benz Superdome,29.9515,-90.0786,2018-08-27T20:46:59Z,QRCODE_TM,FALSE
Bengals at Steelers,2018-12-30T22:00:00,4347076,2018-04-20T00:47:46,0.873,FALSE,2018-12-30T13:00:00,0.762,2018-12-30T18:00:00,FALSE,2018-04-20T00:00:00,https://seatgeek.com/bengals-at-steelers-tickets/12-30-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347076,Cincinnati Bengals at Pittsburgh Steelers,normal,FALSE,,nfl,FALSE,NA,896,1269,80,208.73438,80,2229,166,2018-08-24T21:53:43Z,QRCODE,FALSE,PA,heinz-field,Heinz Field,Pittsburgh,"Pittsburgh, PA 15212",508,1119,15212,"Pittsburgh, PA",0.9033526,TRUE,America/New_York,0,100 Art Rooney Avenue,https://seatgeek.com/venues/heinz-field/tickets,US,9,Heinz Field,40.4468,-80.0158,2015-12-08T15:36:23Z,QRCODE_TM,FALSE
