"","timestamp","datetime_tbd","is_open","created_at","popularity","type","time_tbd","score","title","short_title","datetime_utc","url","date_tbd","status","visible_until_utc","datetime_local","description","id","announce_date","general_admission","lowest_price","lowest_price_good_deals","listing_count","average_price","highest_price","employee_only","method","created_at","postal_code","name_v2","popularity","timezone","city","score","address","url","has_upcoming_events","display_location","name","num_upcoming_events","country","state","extended_address","id","slug","lon","lat","employee_only","method","created_at"
"12","2018-09-05_08.12.46",FALSE,FALSE,"2018-04-20T00:47:38",1.023,"nfl",FALSE,0.923,"Dallas Cowboys at Carolina Panthers","Cowboys at Panthers","2018-09-09T20:25:00","https://seatgeek.com/cowboys-at-panthers-tickets/9-9-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347034",FALSE,"normal","2018-09-10T00:25:00","2018-09-09T16:25:00","",4347034,"2018-04-20T00:00:00",NA,200,200,672,457.01,10330,FALSE,"QRCODE","2018-08-24T16:53:30Z","28202","Bank of America Stadium",0,"America/New_York","Charlotte",0.8968222,"800 South Mint Street","https://seatgeek.com/venues/bank-of-america-stadium/tickets",TRUE,"Charlotte, NC","Bank of America Stadium",10,"US","NC","Charlotte, NC 28202",1122,"bank-of-america-stadium",-80.8524,35.2243,FALSE,"QRCODE_TM","2015-09-25T18:23:51Z"
"13","2018-09-05_08.12.46",FALSE,FALSE,"2018-04-20T01:04:06",0.993,"nfl",FALSE,0.881,"Seattle Seahawks at Denver Broncos","Seahawks at Broncos","2018-09-09T20:25:00","https://seatgeek.com/seahawks-at-broncos-tickets/9-9-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347148",FALSE,"normal","2018-09-10T00:25:00","2018-09-09T14:25:00","",4347148,"2018-04-20T00:00:00",NA,129,129,550,551.13,123855,FALSE,"QRCODE","2018-08-24T17:02:21Z","80204","Sports Authority Field at Mile High",0,"America/Denver","Denver",0.9028296,"1701 Bryant St.","https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets",TRUE,"Denver, CO","Sports Authority Field at Mile High",8,"US","CO","Denver, CO 80204",1131,"sports-authority-field-at-mile-high",-105.02,39.74,FALSE,"QRCODE_TM","2015-08-07T18:39:02Z"
"14","2018-09-05_08.12.46",FALSE,FALSE,"2018-04-20T00:47:52",0.985,"nfl",FALSE,0.872,"Washington Redskins at Arizona Cardinals","Redskins at Cardinals","2018-09-09T20:25:00","https://seatgeek.com/redskins-at-cardinals-tickets/9-9-2018-glendale-arizona-university-of-phoenix-stadium/nfl/4347105",FALSE,"normal","2018-09-10T00:25:00","2018-09-09T13:25:00","",4347105,"2018-04-20T00:00:00",NA,24,24,1346,104.24,814,FALSE,"QRCODE","2018-08-24T17:01:32Z","85305","University of Phoenix Stadium",0,"America/Phoenix","Glendale",0.93402725,"1 Cardinals Drive","https://seatgeek.com/venues/university-of-phoenix-stadium/tickets",TRUE,"Glendale, AZ","University of Phoenix Stadium",11,"US","AZ","Glendale, AZ 85305",43,"university-of-phoenix-stadium",-112.262,33.5294,FALSE,"NONE","2015-12-21T17:26:05Z"
"15","2018-09-05_08.12.46",FALSE,FALSE,"2018-04-20T00:47:14",0.997,"nfl",FALSE,0.91,"Chicago Bears at Green Bay Packers","Bears at Packers","2018-09-10T00:20:00","https://seatgeek.com/bears-at-packers-tickets/9-9-2018-green-bay-wisconsin-lambeau-field/nfl/4346916",FALSE,"normal","2018-09-10T04:20:00","2018-09-09T19:20:00","",4346916,"2018-04-20T00:00:00",NA,208,208,535,383.59,1262,FALSE,"QRCODE","2018-08-24T16:52:08Z","54304","Lambeau Field",0,"America/Chicago","Green Bay",0.92909414,"1265 Lombardi Avenue","https://seatgeek.com/venues/lambeau-field/tickets",TRUE,"Green Bay, WI","Lambeau Field",8,"US","WI","Green Bay, WI 54304",1125,"lambeau-field",-88.0622,44.5013,FALSE,"QRCODE_TM","2015-09-02T22:43:34Z"
"16","2018-09-05_08.12.46",FALSE,FALSE,"2018-04-20T00:47:37",0.988,"nfl",FALSE,0.879,"New York Jets at Detroit Lions","Jets at Lions","2018-09-10T23:10:00","https://seatgeek.com/jets-at-lions-tickets/9-10-2018-detroit-michigan-ford-field/nfl/4347029",FALSE,"normal","2018-09-11T03:10:00","2018-09-10T19:10:00","",4347029,"2018-04-20T00:00:00",NA,62,62,679,287.55,28469,FALSE,"QRCODE","2018-08-23T16:09:50Z","48226","Ford Field",0,"America/Detroit","Detroit",0.9029952,"2000 Brush St.","https://seatgeek.com/venues/ford-field/tickets",TRUE,"Detroit, MI","Ford Field",11,"US","MI","Detroit, MI 48226",346,"ford-field",-83.0459,42.34,FALSE,"NONE","2015-11-04T17:31:52Z"
"17","2018-09-05_08.12.46",FALSE,FALSE,"2018-04-20T01:04:25",0.948,"nfl",FALSE,0.838,"Los Angeles Rams at Oakland Raiders","Rams at Raiders","2018-09-11T02:20:00","https://seatgeek.com/rams-at-raiders-tickets/9-10-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347155",FALSE,"normal","2018-09-11T06:20:00","2018-09-10T19:20:00","",4347155,"2018-04-20T00:00:00",NA,121,121,741,259.99,861,FALSE,"QRCODE","2018-08-24T17:02:44Z","94621","Oakland-Alameda County Coliseum",0,"America/Los_Angeles","Oakland",0.7817843,"7000 Coliseum Way","https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets",TRUE,"Oakland, CA","Oakland-Alameda County Coliseum",31,"US","CA","Oakland, CA 94621",14,"oakland-alameda-county-coliseum",-122.201,37.7469,FALSE,"PDF417","2015-06-24T00:00:00Z"
"18","2018-09-05_08.12.46",FALSE,FALSE,"2018-04-20T00:47:41",0.917,"nfl",FALSE,0.82,"Baltimore Ravens at Cincinnati Bengals","Ravens at Bengals","2018-09-14T00:20:00","https://seatgeek.com/ravens-at-bengals-tickets/9-13-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347044",FALSE,"normal","2018-09-14T04:20:00","2018-09-13T20:20:00","",4347044,"2018-04-20T00:00:00",NA,39,39,971,121.46,856,FALSE,"QRCODE","2018-08-24T17:03:28Z","45202","Paul Brown Stadium",0,"America/New_York","Cincinnati",0.86166537,"1 Paul Brown Stadium","https://seatgeek.com/venues/paul-brown-stadium/tickets",TRUE,"Cincinnati, OH","Paul Brown Stadium",9,"US","OH","Cincinnati, OH 45202",1124,"paul-brown-stadium",-84.5177,39.0961,FALSE,"QRCODE_TM","2015-10-09T16:14:37Z"
"19","2018-09-05_08.12.46",FALSE,FALSE,"2018-02-28T15:00:17",0.532,"ncaa_football",FALSE,0.341,"Texas State Bobcats at South Alabama Jaguars Football","Texas State at South Alabama","2018-09-15T23:00:00","https://seatgeek.com/texas-state-bobcats-at-south-alabama-jaguars-football-tickets/ncaa-football/2018-09-15-6-pm/4281986",FALSE,"normal","2018-09-16T03:00:00","2018-09-15T18:00:00","",4281986,"2018-02-28T00:00:00",NA,23,23,16,40.29,93,NA,NA,NA,"36604","Ladd Peebles Stadium",0,"America/Chicago","Mobile",0.50177634,"1621 Virginia St.","https://seatgeek.com/venues/ladd-peebles-stadium/tickets",TRUE,"Mobile, AL","Ladd Peebles Stadium",7,"US","AL","Mobile, AL 36604",3716,"ladd-peebles-stadium",-88.0761,30.6748,NA,NA,NA
"20","2018-09-05_08.12.46",FALSE,FALSE,"2018-04-20T00:47:30",0.896,"nfl",FALSE,0.811,"Houston Texans at Tennessee Titans","Texans at Titans","2018-09-16T16:00:00","https://seatgeek.com/texans-at-titans-tickets/9-16-2018-nashville-tennessee-nissan-stadium/nfl/4346993",FALSE,"normal","2018-09-16T20:00:00","2018-09-16T12:00:00","",4346993,"2018-04-20T00:00:00",NA,64,64,871,185.12,664,FALSE,"QRCODE","2018-08-24T18:23:49Z","37213","Nissan Stadium",0,"America/New_York","Nashville",0.8546275,"1 Titans Way","https://seatgeek.com/venues/nissan-stadium/tickets",TRUE,"Nashville, TN","Nissan Stadium",15,"US","TN","Nashville, TN 37213",1126,"nissan-stadium",-86.7713,36.1665,FALSE,"NONE","2015-10-19T15:09:39Z"
"21","2018-09-05_08.12.46",FALSE,FALSE,"2018-04-20T00:47:18",0.985,"nfl",FALSE,0.909,"Indianapolis Colts at Washington Redskins","Colts at Redskins","2018-09-16T17:00:00","https://seatgeek.com/colts-at-redskins-tickets/9-16-2018-landover-maryland-fedex-field/nfl/4346944",FALSE,"normal","2018-09-16T21:00:00","2018-09-16T13:00:00","",4346944,"2018-04-20T00:00:00",NA,85,85,1383,207.18,1276,FALSE,"QRCODE","2018-08-24T18:23:09Z","20785","FedEx Field",0,"America/New_York","Landover",0.9333444,"1600 Fedex Way","https://seatgeek.com/venues/fedex-field/tickets",TRUE,"Landover, MD","FedEx Field",9,"US","MD","Landover, MD 20785",35,"fedex-field",-76.8658,38.9071,FALSE,"QRCODE_TM","2015-09-12T14:13:58Z"
"22","2018-09-05_08.12.46",FALSE,FALSE,"2018-04-20T00:47:42",0.957,"nfl",FALSE,0.884,"Carolina Panthers at Atlanta Falcons","Panthers at Falcons","2018-09-16T17:00:00","https://seatgeek.com/panthers-at-falcons-tickets/9-16-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347054",FALSE,"normal","2018-09-16T21:00:00","2018-09-16T13:00:00","",4347054,"2018-04-20T00:00:00",NA,115,115,1143,291.16,11080,FALSE,"QRCODE","2018-08-23T20:14:46Z","30313","Mercedes-Benz Stadium",0,"America/New_York","Atlanta",0.76958936,"35 Northside Dr NW","https://seatgeek.com/venues/mercedes-benz-stadium/tickets",TRUE,"Atlanta, GA","Mercedes-Benz Stadium",15,"US","GA","Atlanta, GA 30313",419590,"mercedes-benz-stadium",-84.4,33.76,FALSE,"QRCODE","2018-08-23T20:14:46Z"
"23","2018-09-05_08.12.46",FALSE,FALSE,"2018-04-20T00:47:45",0.957,"nfl",FALSE,0.886,"Kansas City Chiefs at Pittsburgh Steelers","Chiefs at Steelers","2018-09-16T17:00:00","https://seatgeek.com/chiefs-at-steelers-tickets/9-16-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347074",FALSE,"normal","2018-09-16T21:00:00","2018-09-16T13:00:00","",4347074,"2018-04-20T00:00:00",NA,133,133,662,323.66,5666,FALSE,"QRCODE","2018-08-24T18:24:29Z","15212","Heinz Field",0,"America/New_York","Pittsburgh",0.9033526,"100 Art Rooney Avenue","https://seatgeek.com/venues/heinz-field/tickets",TRUE,"Pittsburgh, PA","Heinz Field",13,"US","PA","Pittsburgh, PA 15212",1119,"heinz-field",-80.0158,40.4468,FALSE,"QRCODE_TM","2015-12-08T15:36:23Z"
"24","2018-09-05_08.12.46",FALSE,FALSE,"2018-04-20T00:47:16",0.933,"nfl",FALSE,0.854,"Philadelphia Eagles at Tampa Bay Buccaneers","Eagles at Buccaneers","2018-09-16T17:00:00","https://seatgeek.com/eagles-at-buccaneers-tickets/9-16-2018-tampa-florida-raymond-james-stadium/nfl/4346933",FALSE,"normal","2018-09-16T21:00:00","2018-09-16T13:00:00","",4346933,"2018-04-20T00:00:00",NA,138,138,399,374.34,1198,FALSE,"QRCODE","2018-08-24T17:04:19Z","33607","Raymond James Stadium",0,"America/New_York","Tampa",0.86513025,"4201 North Dale Mabry Highway","https://seatgeek.com/venues/raymond-james-stadium/tickets",TRUE,"Tampa, FL","Raymond James Stadium",16,"US","FL","Tampa, FL 33607",39,"raymond-james-stadium",-82.5034,27.9753,FALSE,"QRCODE_TM","2015-08-24T14:44:53Z"
"25","2018-09-05_08.12.46",FALSE,FALSE,"2018-04-20T00:47:20",0.988,"nfl",FALSE,0.916,"Miami Dolphins at New York Jets","Dolphins at Jets","2018-09-16T17:00:00","https://seatgeek.com/dolphins-at-jets-tickets/9-16-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346953",FALSE,"normal","2018-09-16T21:00:00","2018-09-16T13:00:00","",4346953,"2018-04-20T00:00:00",NA,71,71,1166,215.84,1864,FALSE,"QRCODE","2018-08-24T18:23:39Z","07073","MetLife Stadium",0,"America/New_York","East Rutherford",0.94873494,"1 MetLife Stadium Drive","https://seatgeek.com/venues/metlife-stadium/tickets",TRUE,"East Rutherford, NJ","MetLife Stadium",21,"US","NJ","East Rutherford, NJ 07073",1587,"metlife-stadium",-74.0737,40.8142,FALSE,"QRCODE_TM","2015-09-12T14:14:07Z"
"26","2018-09-05_08.12.46",FALSE,FALSE,"2018-04-20T00:47:14",0.975,"nfl",FALSE,0.908,"Minnesota Vikings at Green Bay Packers","Vikings at Packers","2018-09-16T17:00:00","https://seatgeek.com/vikings-at-packers-tickets/9-16-2018-green-bay-wisconsin-lambeau-field/nfl/4346915",FALSE,"normal","2018-09-16T21:00:00","2018-09-16T12:00:00","",4346915,"2018-04-20T00:00:00",NA,284,284,599,524.71,1424,FALSE,"QRCODE","2018-08-24T17:03:48Z","54304","Lambeau Field",0,"America/Chicago","Green Bay",0.92909414,"1265 Lombardi Avenue","https://seatgeek.com/venues/lambeau-field/tickets",TRUE,"Green Bay, WI","Lambeau Field",8,"US","WI","Green Bay, WI 54304",1125,"lambeau-field",-88.0622,44.5013,FALSE,"QRCODE_TM","2015-09-02T22:43:34Z"
"27","2018-09-05_08.12.46",FALSE,TRUE,"2018-04-20T00:47:25",0.926,"nfl",FALSE,0.841,"Cleveland Browns at New Orleans Saints","Browns at Saints","2018-09-16T17:00:00","https://seatgeek.com/browns-at-saints-tickets/9-16-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346973",FALSE,"normal","2018-09-16T21:00:00","2018-09-16T12:00:00","",4346973,"2018-04-20T00:00:00",NA,54,54,1432,196.11,1800,FALSE,"QRCODE","2018-05-29T20:38:49Z","70112","Mercedes-Benz Superdome",0,"America/Chicago","New Orleans",0.8966978,"1500 Sugar Bowl Drive","https://seatgeek.com/venues/mercedes-benz-superdome/tickets",TRUE,"New Orleans, LA","Mercedes-Benz Superdome",20,"US","LA","New Orleans, LA 70112",128,"mercedes-benz-superdome",-90.0786,29.9515,FALSE,"QRCODE_TM","2018-08-27T20:46:59Z"
"28","2018-09-05_08.12.46",FALSE,FALSE,"2018-04-20T00:47:44",0.937,"nfl",FALSE,0.862,"Los Angeles Chargers at Buffalo Bills","Chargers at Bills","2018-09-16T17:00:00","https://seatgeek.com/chargers-at-bills-tickets/9-16-2018-orchard-park-new-york-new-era-field/nfl/4347064",FALSE,"normal","2018-09-16T21:00:00","2018-09-16T13:00:00","",4347064,"2018-04-20T00:00:00",NA,126,126,914,221.59,1079,FALSE,"QRCODE","2018-08-24T18:24:17Z","14127","New Era Field",0,"America/New_York","Orchard Park",0.8815085,"1 Bills Drive","https://seatgeek.com/venues/new-era-field/tickets",TRUE,"Orchard Park, NY","New Era Field",8,"US","NY","Orchard Park, NY 14127",1135,"new-era-field",-78.7874,42.7737,FALSE,"QRCODE_TM","2015-08-12T16:52:53Z"
"29","2018-09-05_08.12.46",FALSE,FALSE,"2018-04-20T00:47:15",0.919,"nfl",FALSE,0.839,"Arizona Cardinals at Los Angeles Rams","Cardinals at Rams","2018-09-16T20:05:00","https://seatgeek.com/cardinals-at-rams-tickets/9-16-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346924",FALSE,"normal","2018-09-17T00:05:00","2018-09-16T13:05:00","",4346924,"2018-04-20T00:00:00",NA,33,33,1951,122.28,1856,FALSE,"QRCODE","2018-08-24T17:04:03Z","90037","Los Angeles Memorial Coliseum",0,"America/Los_Angeles","Los Angeles",0.86898464,"3911 S Figueroa St","https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets",TRUE,"Los Angeles, CA","Los Angeles Memorial Coliseum",14,"US","CA","Los Angeles, CA 90037",51012,"los-angeles-memorial-coliseum-1",-118.29,34.01,FALSE,"QRCODE","2018-08-23T17:59:28Z"
"30","2018-09-05_08.12.46",FALSE,FALSE,"2018-04-20T00:47:54",0.968,"nfl",FALSE,0.899,"Detroit Lions at San Francisco 49ers","Lions at 49ers","2018-09-16T20:05:00","https://seatgeek.com/lions-at-49ers-tickets/9-16-2018-santa-clara-california-levi-s-stadium/nfl/4347119",FALSE,"normal","2018-09-17T00:05:00","2018-09-16T13:05:00","",4347119,"2018-04-20T00:00:00",NA,86,86,977,226.06,3694,FALSE,"QRCODE","2018-08-24T18:24:41Z","95054","Levi's Stadium",0,"America/Los_Angeles","Santa Clara",0.95768774,"4900 Marie P DeBartolo Way","https://seatgeek.com/venues/levi-s-stadium/tickets",TRUE,"Santa Clara, CA","Levi's Stadium",13,"US","CA","Santa Clara, CA 95054",58670,"levi-s-stadium",-121.969,37.4023,FALSE,"QRCODE_TM","2015-07-10T00:00:00Z"
"31","2018-09-05_08.12.46",FALSE,FALSE,"2018-04-20T01:04:06",0.956,"nfl",FALSE,0.88,"Oakland Raiders at Denver Broncos","Raiders at Broncos","2018-09-16T20:25:00","https://seatgeek.com/raiders-at-broncos-tickets/9-16-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347149",FALSE,"normal","2018-09-17T00:25:00","2018-09-16T14:25:00","",4347149,"2018-04-20T00:00:00",NA,158,158,480,375.88,1266,FALSE,"QRCODE","2018-08-24T18:24:52Z","80204","Sports Authority Field at Mile High",0,"America/Denver","Denver",0.9028296,"1701 Bryant St.","https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets",TRUE,"Denver, CO","Sports Authority Field at Mile High",8,"US","CO","Denver, CO 80204",1131,"sports-authority-field-at-mile-high",-105.02,39.74,FALSE,"QRCODE_TM","2015-08-07T18:39:02Z"
"32","2018-09-05_08.12.46",FALSE,FALSE,"2018-04-20T00:47:19",0.95,"nfl",FALSE,0.87,"New England Patriots at Jacksonville Jaguars","Patriots at Jaguars","2018-09-16T20:25:00","https://seatgeek.com/patriots-at-jaguars-tickets/9-16-2018-jacksonville-florida-tiaa-bank-field/nfl/4346951",FALSE,"normal","2018-09-17T00:25:00","2018-09-16T16:25:00","",4346951,"2018-04-20T00:00:00",NA,156,156,589,331.29,1283,FALSE,"QRCODE","2018-08-24T18:23:21Z","32202","TIAA Bank Field",0,"America/New_York","Jacksonville",0.83759147,"1 Everbank Field Dr","https://seatgeek.com/venues/tiaa-bank-field/tickets",TRUE,"Jacksonville, FL","TIAA Bank Field",10,"US","FL","Jacksonville, FL 32202",5178,"tiaa-bank-field",-81.6373,30.3239,FALSE,"QRCODE_TM","2015-10-17T20:03:42Z"
"33","2018-09-05_08.12.46",FALSE,TRUE,"2018-04-05T23:08:47",1.004,"nfl",FALSE,0.938,"New York Giants at Dallas Cowboys","Giants at Cowboys","2018-09-17T00:20:00","https://seatgeek.com/giants-at-cowboys-tickets/9-16-2018-arlington-texas-at-t-stadium/nfl/4327925",FALSE,"normal","2018-09-17T04:20:00","2018-09-16T19:20:00","",4327925,"2018-04-05T00:00:00",NA,45,45,2347,394.96,3000,FALSE,"QRCODE","2018-04-17T22:02:33Z","76011","AT&T Stadium",0,"America/Chicago","Arlington",0.9751414,"1 AT&T Way","https://seatgeek.com/venues/at-t-stadium/tickets",TRUE,"Arlington, TX","AT&T Stadium",25,"US","TX","Arlington, TX 76011",4965,"at-t-stadium",-97.0957,32.7459,FALSE,"QRCODE","2018-04-17T22:02:33Z"
"34","2018-09-05_08.12.46",FALSE,FALSE,"2018-04-20T00:47:34",0.975,"nfl",FALSE,0.907,"Seattle Seahawks at Chicago Bears","Seahawks at Bears","2018-09-18T00:15:00","https://seatgeek.com/seahawks-at-bears-tickets/9-17-2018-chicago-illinois-soldier-field/nfl/4347010",FALSE,"normal","2018-09-18T04:15:00","2018-09-17T19:15:00","",4347010,"2018-04-20T00:00:00",NA,153,153,526,405.36,1181,FALSE,"QRCODE","2018-08-24T18:25:05Z","60605","Soldier Field",0,"America/Chicago","Chicago",0.940013,"1410 S. Museum Campus Drive","https://seatgeek.com/venues/soldier-field/tickets",TRUE,"Chicago, IL","Soldier Field",12,"US","IL","Chicago, IL 60605",31,"soldier-field",-87.6159,41.8623,FALSE,"NONE","2018-06-02T00:44:08Z"
"35","2018-09-05_08.12.46",FALSE,FALSE,"2018-04-20T00:47:31",0.901,"nfl",FALSE,0.833,"New York Jets at Cleveland Browns","Jets at Browns","2018-09-21T00:20:00","https://seatgeek.com/jets-at-browns-tickets/9-20-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4347000",FALSE,"normal","2018-09-21T04:20:00","2018-09-20T20:20:00","",4347000,"2018-04-20T00:00:00",NA,33,36,1655,128.42,1341,FALSE,"QRCODE","2018-08-24T18:25:16Z","44114","FirstEnergy Stadium",0,"America/New_York","Cleveland",0.86852187,"100 Alfred Lerner Way","https://seatgeek.com/venues/firstenergy-stadium-15/tickets",TRUE,"Cleveland, OH","FirstEnergy Stadium",8,"US","OH","Cleveland, OH 44114",1123,"firstenergy-stadium-15",-81.7,41.5065,FALSE,"NONE","2015-11-11T20:55:31Z"
"36","2018-09-05_08.12.46",FALSE,FALSE,"2018-01-31T15:00:53",0.603,"ncaa_football",FALSE,0.463,"South Alabama Jaguars at Memphis Tigers Football","South Alabama at Memphis","2018-09-23T00:00:00","https://seatgeek.com/south-alabama-jaguars-at-memphis-tigers-football-tickets/ncaa-football/2018-09-22-7-pm/4241762",FALSE,"normal","2018-09-23T04:00:00","2018-09-22T19:00:00","",4241762,"2018-01-31T00:00:00",NA,27,27,208,60.24,245,NA,NA,NA,"38104","Liberty Bowl Stadium",0,"America/Chicago","Memphis",0.6733288,"335 South Hollywood St","https://seatgeek.com/venues/liberty-bowl-stadium/tickets",TRUE,"Memphis, TN","Liberty Bowl Stadium",8,"US","TN","Memphis, TN 38104",2827,"liberty-bowl-stadium",-89.98,35.12,NA,NA,NA
"37","2018-09-05_08.12.46",FALSE,FALSE,"2018-04-20T01:04:05",0.931,"nfl",FALSE,0.874,"Buffalo Bills at Minnesota Vikings","Bills at Vikings","2018-09-23T17:00:00","https://seatgeek.com/bills-at-vikings-tickets/9-23-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347142",FALSE,"normal","2018-09-23T21:00:00","2018-09-23T12:00:00","",4347142,"2018-04-20T00:00:00",NA,103,103,1059,246.73,1195,FALSE,"QRCODE","2018-08-23T16:03:24Z","55415","U.S. Bank Stadium",0,"America/Chicago","Minneapolis",0.88524246,"401 Chicago Avenue","https://seatgeek.com/venues/u-s-bank-stadium/tickets",TRUE,"Minneapolis, MN","U.S. Bank Stadium",14,"US","MN","Minneapolis, MN 55415",218451,"u-s-bank-stadium",-93.26,44.97,FALSE,"NONE","2018-08-22T15:34:15Z"
"38","2018-09-05_08.12.46",FALSE,FALSE,"2018-04-20T00:47:23",0.958,"nfl",FALSE,0.904,"Indianapolis Colts at Philadelphia Eagles","Colts at Eagles","2018-09-23T17:00:00","https://seatgeek.com/colts-at-eagles-tickets/9-23-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4346963",FALSE,"normal","2018-09-23T21:00:00","2018-09-23T13:00:00","",4346963,"2018-04-20T00:00:00",NA,160,160,859,390.52,1245,FALSE,"QRCODE","2018-08-24T18:26:28Z","19148","Lincoln Financial Field",0,"America/New_York","Philadelphia",0.90542686,"1020 Pattison Ave","https://seatgeek.com/venues/lincoln-financial-field/tickets",TRUE,"Philadelphia, PA","Lincoln Financial Field",18,"US","PA","Philadelphia, PA 19148",330,"lincoln-financial-field",-75.1675,39.9046,FALSE,"QRCODE_TM","2015-07-10T00:00:00Z"
"39","2018-09-05_08.12.46",FALSE,FALSE,"2018-04-20T00:47:48",0.914,"nfl",FALSE,0.854,"Oakland Raiders at Miami Dolphins","Raiders at Dolphins","2018-09-23T17:00:00","https://seatgeek.com/raiders-at-dolphins-tickets/9-23-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347088",FALSE,"normal","2018-09-23T21:00:00","2018-09-23T13:00:00","",4347088,"2018-04-20T00:00:00",NA,68,68,1393,333.56,123594,FALSE,"QRCODE","2018-08-24T20:34:12Z","33056","Hard Rock Stadium",0,"America/New_York","Miami Gardens",0.8378203,"347 Don Shula Dr.","https://seatgeek.com/venues/hard-rock-stadium/tickets",TRUE,"Miami Gardens, FL","Hard Rock Stadium",39,"US","FL","Miami Gardens, FL 33056",29,"hard-rock-stadium",-80.24,25.96,FALSE,"NONE","2017-10-03T18:58:44Z"
"40","2018-09-05_08.12.46",FALSE,FALSE,"2018-04-20T00:47:18",0.999,"nfl",FALSE,0.948,"Green Bay Packers at Washington Redskins","Packers at Redskins","2018-09-23T17:00:00","https://seatgeek.com/packers-at-redskins-tickets/9-23-2018-landover-maryland-fedex-field/nfl/4346943",FALSE,"normal","2018-09-23T21:00:00","2018-09-23T13:00:00","",4346943,"2018-04-20T00:00:00",NA,159,159,1404,355.39,1276,FALSE,"QRCODE","2018-08-24T18:25:58Z","20785","FedEx Field",0,"America/New_York","Landover",0.9333444,"1600 Fedex Way","https://seatgeek.com/venues/fedex-field/tickets",TRUE,"Landover, MD","FedEx Field",9,"US","MD","Landover, MD 20785",35,"fedex-field",-76.8658,38.9071,FALSE,"QRCODE_TM","2015-09-12T14:13:58Z"
"41","2018-09-05_08.12.46",FALSE,FALSE,"2018-04-20T00:47:28",0.931,"nfl",FALSE,0.873,"San Francisco 49ers at Kansas City Chiefs","49ers at Chiefs","2018-09-23T17:00:00","https://seatgeek.com/49ers-at-chiefs-tickets/9-23-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346985",FALSE,"normal","2018-09-23T21:00:00","2018-09-23T12:00:00","",4346985,"2018-04-20T00:00:00",NA,90,90,1481,244.46,786,FALSE,"QRCODE","2018-08-24T18:27:03Z","64129","Arrowhead Stadium",0,"America/Chicago","Kansas City",0.8827867,"1 Arrowhead Drive","https://seatgeek.com/venues/arrowhead-stadium/tickets",TRUE,"Kansas City, MO","Arrowhead Stadium",10,"US","MO","Kansas City, MO 64129",1128,"arrowhead-stadium",-94.4839,39.0489,FALSE,"QRCODE_TM","2015-08-20T16:20:51Z"
"42","2018-09-05_08.12.46",FALSE,FALSE,"2018-04-20T00:47:45",0.913,"nfl",FALSE,0.853,"Denver Broncos at Baltimore Ravens","Broncos at Ravens","2018-09-23T17:00:00","https://seatgeek.com/broncos-at-ravens-tickets/9-23-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347072",FALSE,"normal","2018-09-23T21:00:00","2018-09-23T13:00:00","",4347072,"2018-04-20T00:00:00",NA,78,78,1310,211.98,875,FALSE,"QRCODE","2018-08-24T18:29:20Z","21230","M&T Bank Stadium",0,"America/New_York","Baltimore",0.8927189,"1101 Russell St","https://seatgeek.com/venues/m-t-bank-stadium/tickets",TRUE,"Baltimore, MD","M&T Bank Stadium",9,"US","MD","Baltimore, MD 21230",1121,"m-t-bank-stadium",-76.623,39.2774,FALSE,"QRCODE_TM","2015-08-04T00:00:00Z"
"43","2018-09-05_08.12.46",FALSE,FALSE,"2018-04-20T00:47:41",0.912,"nfl",FALSE,0.85,"Cincinnati Bengals at Carolina Panthers","Bengals at Panthers","2018-09-23T17:00:00","https://seatgeek.com/bengals-at-panthers-tickets/9-23-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347045",FALSE,"normal","2018-09-23T21:00:00","2018-09-23T13:00:00","",4347045,"2018-04-20T00:00:00",NA,75,75,921,215.41,5377,FALSE,"QRCODE","2018-08-24T18:28:54Z","28202","Bank of America Stadium",0,"America/New_York","Charlotte",0.8968222,"800 South Mint Street","https://seatgeek.com/venues/bank-of-america-stadium/tickets",TRUE,"Charlotte, NC","Bank of America Stadium",10,"US","NC","Charlotte, NC 28202",1122,"bank-of-america-stadium",-80.8524,35.2243,FALSE,"QRCODE_TM","2015-09-25T18:23:51Z"
