short_title,announce_date,title,type,id,is_open,popularity,datetime_utc,created_at,status,url,time_tbd,datetime_local,score,date_tbd,datetime_tbd,description,visible_until_utc,general_admission,lowest_price_good_deals,highest_price,visible_listing_count,median_price,lowest_price,average_price,listing_count,created_at,employee_only,method,num_upcoming_events,extended_address,id,city,name,state,popularity,has_upcoming_events,address,url,slug,postal_code,name_v2,timezone,score,country,display_location,metro_code,lon,lat,created_at,employee_only,method
Patriots at Steelers,2018-04-20T00:00:00,New England Patriots at Pittsburgh Steelers,nfl,4347077,FALSE,0.875,2018-12-16T21:25:00,2018-04-20T00:47:46,normal,https://seatgeek.com/patriots-at-steelers-tickets/12-16-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347077,FALSE,2018-12-16T16:25:00,0.967,FALSE,FALSE,,2018-12-17T01:25:00,NA,186,11030,1083,348,186,434.84985,666,2018-08-24T21:53:42Z,FALSE,QRCODE,9,"Pittsburgh, PA 15212",1119,Pittsburgh,Heinz Field,PA,0,TRUE,100 Art Rooney Avenue,https://seatgeek.com/venues/heinz-field/tickets,heinz-field,15212,Heinz Field,America/New_York,0.9033526,US,"Pittsburgh, PA",508,-80.0158,40.4468,2018-10-04T12:42:28Z,FALSE,QRCODE
Eagles at Rams,2018-04-20T00:00:00,Philadelphia Eagles at Los Angeles Rams,nfl,4346919,FALSE,0.846,2018-12-17T01:20:00,2018-04-20T00:47:14,normal,https://seatgeek.com/eagles-at-rams-tickets/12-16-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346919,FALSE,2018-12-16T17:20:00,0.935,FALSE,FALSE,,2018-12-17T05:20:00,NA,122,1943,1220,283,127,358.89395,660,2018-08-24T21:53:42Z,FALSE,QRCODE,8,"Los Angeles, CA 90037",51012,Los Angeles,Los Angeles Memorial Coliseum,CA,0,TRUE,3911 S Figueroa St,https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets,los-angeles-memorial-coliseum-1,90037,Los Angeles Memorial Coliseum,America/Los_Angeles,0.86898464,US,"Los Angeles, CA",0,-118.288,34.0138,2018-08-23T17:59:28Z,FALSE,QRCODE
Saints at Panthers,2018-04-20T00:00:00,New Orleans Saints at Carolina Panthers,nfl,4347035,FALSE,0.834,2018-12-18T01:15:00,2018-04-20T00:47:38,normal,https://seatgeek.com/saints-at-panthers-tickets/12-17-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347035,FALSE,2018-12-17T20:15:00,0.925,FALSE,FALSE,,2018-12-18T05:15:00,NA,81,1423,897,155,81,219.37373,495,2018-08-24T21:53:42Z,FALSE,QRCODE,9,"Charlotte, NC 28202",1122,Charlotte,Bank of America Stadium,NC,0,TRUE,800 South Mint Street,https://seatgeek.com/venues/bank-of-america-stadium/tickets,bank-of-america-stadium,28202,Bank of America Stadium,America/New_York,0.8968222,US,"Charlotte, NC",517,-80.8524,35.2243,2015-09-25T18:23:51Z,FALSE,QRCODE_TM
Redskins at Titans,2018-04-20T00:00:00,Washington Redskins at Tennessee Titans,nfl,4346986,FALSE,0.776,2018-12-23T17:00:00,2018-04-20T00:47:29,normal,https://seatgeek.com/redskins-at-titans-tickets/12-23-2018-nashville-tennessee-nissan-stadium/nfl/4346986,FALSE,2018-12-23T12:00:00,0.848,FALSE,FALSE,,2018-12-23T21:00:00,NA,40,781,946,130,41,151.52884,624,2018-08-24T21:53:43Z,FALSE,QRCODE,16,"Nashville, TN 37213",1126,Nashville,Nissan Stadium,TN,0,TRUE,1 Titans Way,https://seatgeek.com/venues/nissan-stadium/tickets,nissan-stadium,37213,Nissan Stadium,America/New_York,0.8546275,US,"Nashville, TN",659,-86.7713,36.1665,2015-10-19T15:09:39Z,FALSE,NONE
Bengals at Browns,2018-04-20T00:00:00,Cincinnati Bengals at Cleveland Browns,nfl,4346994,FALSE,0.798,2018-12-23T18:00:00,2018-04-20T00:47:31,normal,https://seatgeek.com/bengals-at-browns-tickets/12-23-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346994,FALSE,2018-12-23T13:00:00,0.879,FALSE,FALSE,,2018-12-23T22:00:00,NA,35,760,1404,92,40,107.78293,1230,2018-08-24T21:53:43Z,FALSE,QRCODE,6,"Cleveland, OH 44114",1123,Cleveland,FirstEnergy Stadium,OH,0,TRUE,100 Alfred Lerner Way,https://seatgeek.com/venues/firstenergy-stadium-15/tickets,firstenergy-stadium-15,44114,FirstEnergy Stadium,America/New_York,0.86852187,US,"Cleveland, OH",510,-81.7,41.5065,2015-11-11T20:55:31Z,FALSE,NONE
Texans at Eagles,2018-04-20T00:00:00,Houston Texans at Philadelphia Eagles,nfl,4347013,FALSE,0.831,2018-12-23T18:00:00,2018-04-20T00:47:35,normal,https://seatgeek.com/texans-at-eagles-tickets/12-23-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4347013,FALSE,2018-12-23T13:00:00,0.919,FALSE,FALSE,,2018-12-23T22:00:00,NA,106,1206,1136,276,150,329.48212,531,2018-08-24T21:53:43Z,FALSE,QRCODE,14,"Philadelphia, PA 19148",330,Philadelphia,Lincoln Financial Field,PA,0,TRUE,1020 Pattison Ave,https://seatgeek.com/venues/lincoln-financial-field/tickets,lincoln-financial-field,19148,Lincoln Financial Field,America/New_York,0.90542685999999994,US,"Philadelphia, PA",504,-75.1675,39.9046,2015-07-10T00:00:00Z,FALSE,QRCODE_TM
Falcons at Panthers,2018-04-20T00:00:00,Atlanta Falcons at Carolina Panthers,nfl,4347046,FALSE,0.822,2018-12-23T18:00:00,2018-04-20T00:47:41,normal,https://seatgeek.com/falcons-at-panthers-tickets/12-23-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347046,FALSE,2018-12-23T13:00:00,0.911,FALSE,FALSE,,2018-12-23T22:00:00,NA,79,1025,963,167,79,227.31708,574,2018-08-24T21:53:43Z,FALSE,QRCODE,9,"Charlotte, NC 28202",1122,Charlotte,Bank of America Stadium,NC,0,TRUE,800 South Mint Street,https://seatgeek.com/venues/bank-of-america-stadium/tickets,bank-of-america-stadium,28202,Bank of America Stadium,America/New_York,0.8968222,US,"Charlotte, NC",517,-80.8524,35.2243,2015-09-25T18:23:51Z,FALSE,QRCODE_TM
Vikings at Lions,2018-04-20T00:00:00,Minnesota Vikings at Detroit Lions,nfl,4347022,FALSE,0.86,2018-12-23T18:00:00,2018-04-20T00:47:36,normal,https://seatgeek.com/vikings-at-lions-tickets/12-23-2018-detroit-michigan-ford-field/nfl/4347022,FALSE,2018-12-23T13:00:00,0.95,FALSE,FALSE,,2018-12-23T22:00:00,NA,70,2396,886,164,74,193.41019,707,2018-08-24T21:53:43Z,FALSE,QRCODE,11,"Detroit, MI 48226",346,Detroit,Ford Field,MI,0,TRUE,2000 Brush St.,https://seatgeek.com/venues/ford-field/tickets,ford-field,48226,Ford Field,America/Detroit,0.9029952,US,"Detroit, MI",505,-83.0459,42.34,2015-11-04T17:31:52Z,FALSE,NONE
Packers at Jets,2018-04-20T00:00:00,Green Bay Packers at New York Jets,nfl,4346959,FALSE,0.885,2018-12-23T18:00:00,2018-04-20T00:47:22,normal,https://seatgeek.com/packers-at-jets-tickets/12-23-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346959,FALSE,2018-12-23T13:00:00,0.992,FALSE,FALSE,,2018-12-23T22:00:00,NA,90,1345,1076,248,96,284.25616,769,2018-08-24T21:53:43Z,FALSE,QRCODE,15,"East Rutherford, NJ 07073",1587,East Rutherford,MetLife Stadium,NJ,0,TRUE,1 MetLife Stadium Drive,https://seatgeek.com/venues/metlife-stadium/tickets,metlife-stadium,07073,MetLife Stadium,America/New_York,0.94873494,US,"East Rutherford, NJ",501,-74.0737,40.8142,2015-09-12T14:14:07Z,FALSE,QRCODE_TM
Jaguars at Dolphins,2018-04-20T00:00:00,Jacksonville Jaguars at Miami Dolphins,nfl,4347085,FALSE,0.787,2018-12-23T18:00:00,2018-04-20T00:47:48,normal,https://seatgeek.com/jaguars-at-dolphins-tickets/12-23-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347085,FALSE,2018-12-23T13:00:00,0.878,FALSE,FALSE,,2018-12-23T22:00:00,NA,51,900,868,137,56,159.27039,233,2018-08-24T21:53:43Z,FALSE,QRCODE,35,"Miami Gardens, FL 33056",29,Miami Gardens,Hard Rock Stadium,FL,0,TRUE,347 Don Shula Dr.,https://seatgeek.com/venues/hard-rock-stadium/tickets,hard-rock-stadium,33056,Hard Rock Stadium,America/New_York,0.8378203,US,"Miami Gardens, FL",528,-80.24,25.96,2017-10-03T18:58:44Z,FALSE,NONE
Giants at Colts,2018-04-20T00:00:00,New York Giants at Indianapolis Colts,nfl,4346954,FALSE,0.822,2018-12-23T18:00:00,2018-04-20T00:47:20,normal,https://seatgeek.com/giants-at-colts-tickets/12-23-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346954,FALSE,2018-12-23T13:00:00,0.907,FALSE,FALSE,,2018-12-23T22:00:00,NA,33,570,1033,101,33,117.72063,766,2018-08-24T21:53:42Z,FALSE,QRCODE,12,"Indianapolis, IN 46225",1130,Indianapolis,Lucas Oil Stadium,IN,0,TRUE,500 South Capitol Avenue,https://seatgeek.com/venues/lucas-oil-stadium/tickets,lucas-oil-stadium,46225,Lucas Oil Stadium,America/Indiana/Indianapolis,0.9071682,US,"Indianapolis, IN",527,-86.1639,39.7601,2018-09-13T22:29:37Z,FALSE,QRCODE_TM
Bills at Patriots,2018-04-20T00:00:00,Buffalo Bills at New England Patriots,nfl,4347093,FALSE,0.858,2018-12-23T18:00:00,2018-04-20T00:47:50,normal,https://seatgeek.com/bills-at-patriots-tickets/12-23-2018-foxborough-massachusetts-gillette-stadium/nfl/4347093,FALSE,2018-12-23T13:00:00,0.946,FALSE,FALSE,,2018-12-23T22:00:00,NA,173,1115,670,291,173,351.52536,276,2018-08-24T21:53:43Z,FALSE,QRCODE,13,"Foxborough, MA 02035",33,Foxborough,Gillette Stadium,MA,0,TRUE,1 Patriot Place,https://seatgeek.com/venues/gillette-stadium/tickets,gillette-stadium,02035,Gillette Stadium,America/New_York,0.8983344,US,"Foxborough, MA",506,-71.2674,42.0906,2018-08-22T15:36:58Z,FALSE,NONE
Buccaneers at Cowboys,2018-04-05T00:00:00,Tampa Bay Buccaneers at Dallas Cowboys,nfl,4327918,TRUE,0.864,2018-12-23T18:00:00,2018-04-05T23:08:46,normal,https://seatgeek.com/buccaneers-at-cowboys-tickets/12-23-2018-arlington-texas-at-t-stadium/nfl/4327918,FALSE,2018-12-23T12:00:00,0.967,FALSE,FALSE,,2018-12-23T22:00:00,NA,25,2587,2775,218,25,273.84976,3934,2018-04-17T22:02:33Z,FALSE,QRCODE,19,"Arlington, TX 76011",4965,Arlington,AT&T Stadium,TX,0,TRUE,1 AT&T Way,https://seatgeek.com/venues/at-t-stadium/tickets,at-t-stadium,76011,AT&T Stadium,America/Chicago,0.9751414,US,"Arlington, TX",623,-97.0957,32.7459,2018-04-17T22:02:33Z,FALSE,QRCODE
Rams at Cardinals,2018-04-20T00:00:00,Los Angeles Rams at Arizona Cardinals,nfl,4347097,FALSE,0.822,2018-12-23T21:05:00,2018-04-20T00:47:50,normal,https://seatgeek.com/rams-at-cardinals-tickets/12-23-2018-glendale-arizona-state-farm-stadium/nfl/4347097,FALSE,2018-12-23T14:05:00,0.911,FALSE,FALSE,,2018-12-24T01:05:00,NA,27,6044,1404,95,27,122.32258,1178,2018-08-24T21:53:43Z,FALSE,QRCODE,9,"Glendale, AZ 85305",43,Glendale,State Farm Stadium,AZ,0,TRUE,1 Cardinals Drive,https://seatgeek.com/venues/state-farm-stadium/tickets,state-farm-stadium,85305,State Farm Stadium,America/Phoenix,0.93402725,US,"Glendale, AZ",753,-112.262,33.5294,2015-12-21T17:26:05Z,FALSE,NONE
Ravens at Chargers,2018-04-20T00:00:00,Baltimore Ravens at Los Angeles Chargers,nfl,4347106,FALSE,0.826,2018-12-23T21:05:00,2018-04-20T00:47:52,normal,https://seatgeek.com/ravens-at-chargers-tickets/12-23-2018-carson-california-stubhub-center/nfl/4347106,FALSE,2018-12-23T13:05:00,0.926,FALSE,FALSE,,2018-12-24T01:05:00,NA,131,648,476,200,131,239.98492,398,2018-08-24T21:53:43Z,FALSE,QRCODE,12,"Carson, CA 90746",52,Carson,StubHub Center,CA,0,TRUE,18400 Avalon Blvd,https://seatgeek.com/venues/stubhub-center/tickets,stubhub-center,90746,StubHub Center,America/Los_Angeles,0.7228164,US,"Carson, CA",803,-118.261,33.8643,NA,NA,NA
Bears at 49ers,2018-04-20T00:00:00,Chicago Bears at San Francisco 49ers,nfl,4347116,FALSE,0.862,2018-12-23T21:05:00,2018-04-20T00:47:54,normal,https://seatgeek.com/bears-at-49ers-tickets/12-23-2018-santa-clara-california-levi-s-stadium/nfl/4347116,FALSE,2018-12-23T13:05:00,0.959,FALSE,FALSE,,2018-12-24T01:05:00,NA,67,2988,1317,192,76,207.09558,1109,2018-08-24T21:53:43Z,FALSE,QRCODE,12,"Santa Clara, CA 95054",58670,Santa Clara,Levi's Stadium,CA,0,TRUE,4900 Marie P DeBartolo Way,https://seatgeek.com/venues/levi-s-stadium/tickets,levi-s-stadium,95054,Levi's Stadium,America/Los_Angeles,0.95768774,US,"Santa Clara, CA",0,-121.969,37.4023,2015-07-10T00:00:00Z,FALSE,QRCODE_TM
Steelers at Saints,2018-04-20T00:00:00,Pittsburgh Steelers at New Orleans Saints,nfl,4346967,TRUE,0.848,2018-12-23T21:25:00,2018-04-20T00:47:24,normal,https://seatgeek.com/steelers-at-saints-tickets/12-23-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346967,FALSE,2018-12-23T15:25:00,0.949,FALSE,FALSE,,2018-12-24T01:25:00,NA,129,2400,1554,328,142,347.23837,1527,2018-05-29T20:39:33Z,FALSE,QRCODE,16,"New Orleans, LA 70112",128,New Orleans,Mercedes-Benz Superdome,LA,0,TRUE,1500 Sugar Bowl Drive,https://seatgeek.com/venues/mercedes-benz-superdome/tickets,mercedes-benz-superdome,70112,Mercedes-Benz Superdome,America/Chicago,0.8966978,US,"New Orleans, LA",622,-90.0786,29.9515,2018-08-27T20:46:59Z,FALSE,QRCODE_TM
Chiefs at Seahawks,2018-04-20T00:00:00,Kansas City Chiefs at Seattle Seahawks,nfl,4347121,FALSE,0.834,2018-12-24T01:20:00,2018-04-20T00:47:55,normal,https://seatgeek.com/chiefs-at-seahawks-tickets/12-23-2018-seattle-washington-centurylink-field/nfl/4347121,FALSE,2018-12-23T17:20:00,0.926,FALSE,FALSE,,2018-12-24T05:20:00,NA,121,1167,764,303,133,331.52692,353,2018-08-24T21:53:43Z,FALSE,QRCODE,10,"Seattle, WA 98134",339,Seattle,CenturyLink Field,WA,0,TRUE,800 Occidental Ave S,https://seatgeek.com/venues/centurylink-field/tickets,centurylink-field,98134,CenturyLink Field,America/Los_Angeles,0.87232786,US,"Seattle, WA",819,-122.33,47.6,2018-03-02T22:54:54Z,FALSE,QRCODE
Broncos at Raiders,2018-04-20T00:00:00,Denver Broncos at Oakland Raiders,nfl,4347150,FALSE,0.816,2018-12-25T01:15:00,2018-04-20T01:04:24,normal,https://seatgeek.com/broncos-at-raiders-tickets/12-24-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347150,FALSE,2018-12-24T17:15:00,0.913,FALSE,FALSE,,2018-12-25T05:15:00,NA,61,1307,1029,189,64,200.1458,727,2018-08-24T21:53:43Z,FALSE,QRCODE,8,"Oakland, CA 94621",14,Oakland,Oakland-Alameda County Coliseum,CA,0,TRUE,7000 Coliseum Way,https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets,oakland-alameda-county-coliseum,94621,Oakland-Alameda County Coliseum,America/Los_Angeles,0.7817843,US,"Oakland, CA",807,-122.201,37.7469,2015-06-24T00:00:00Z,FALSE,PDF417
Colts at Titans,2018-04-20T00:00:00,Indianapolis Colts at Tennessee Titans,nfl,4346984,FALSE,0.776,2018-12-30T17:00:00,2018-04-20T00:47:28,normal,https://seatgeek.com/colts-at-titans-tickets/12-30-2018-nashville-tennessee-nissan-stadium/nfl/4346984,FALSE,2018-12-30T12:00:00,0.855,FALSE,FALSE,,2018-12-30T21:00:00,NA,38,721,954,119,38,142.10577,624,2018-08-24T21:53:43Z,FALSE,QRCODE,16,"Nashville, TN 37213",1126,Nashville,Nissan Stadium,TN,0,TRUE,1 Titans Way,https://seatgeek.com/venues/nissan-stadium/tickets,nissan-stadium,37213,Nissan Stadium,America/New_York,0.8546275,US,"Nashville, TN",659,-86.7713,36.1665,2015-10-19T15:09:39Z,FALSE,NONE
Jets at Patriots,2018-04-20T00:00:00,New York Jets at New England Patriots,nfl,4347090,FALSE,0.85,2018-12-30T18:00:00,2018-04-20T00:47:49,normal,https://seatgeek.com/jets-at-patriots-tickets/12-30-2018-foxborough-massachusetts-gillette-stadium/nfl/4347090,FALSE,2018-12-30T13:00:00,0.945,FALSE,FALSE,,2018-12-30T22:00:00,NA,156,1798,713,283,181,333.72543,346,2018-08-24T21:53:43Z,FALSE,QRCODE,13,"Foxborough, MA 02035",33,Foxborough,Gillette Stadium,MA,0,TRUE,1 Patriot Place,https://seatgeek.com/venues/gillette-stadium/tickets,gillette-stadium,02035,Gillette Stadium,America/New_York,0.8983344,US,"Foxborough, MA",506,-71.2674,42.0906,2018-08-22T15:36:58Z,FALSE,NONE
Eagles at Redskins,2018-04-20T00:00:00,Philadelphia Eagles at Washington Redskins,nfl,4346934,FALSE,0.853,2018-12-30T18:00:00,2018-04-20T00:47:17,normal,https://seatgeek.com/eagles-at-redskins-tickets/12-30-2018-landover-maryland-fedex-field/nfl/4346934,FALSE,2018-12-30T13:00:00,0.963,FALSE,FALSE,,2018-12-30T22:00:00,NA,111,1133,1095,185,116,222.83926,703,2018-08-24T21:53:43Z,FALSE,QRCODE,6,"Landover, MD 20785",35,Landover,FedEx Field,MD,0,TRUE,1600 Fedex Way,https://seatgeek.com/venues/fedex-field/tickets,fedex-field,20785,FedEx Field,America/New_York,0.9333444,US,"Landover, MD",511,-76.8658,38.9071,2015-09-12T14:13:58Z,FALSE,QRCODE_TM
Browns at Ravens,2018-04-20T00:00:00,Cleveland Browns at Baltimore Ravens,nfl,4347065,FALSE,0.754,2018-12-30T18:00:00,2018-04-20T00:47:44,normal,https://seatgeek.com/browns-at-ravens-tickets/12-30-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347065,FALSE,2018-12-30T13:00:00,0.83,FALSE,FALSE,,2018-12-30T22:00:00,NA,35,568,1244,97,36,125.838615,694,2018-08-24T21:53:43Z,FALSE,QRCODE,7,"Baltimore, MD 21230",1121,Baltimore,M&T Bank Stadium,MD,0,TRUE,1101 Russell St,https://seatgeek.com/venues/m-t-bank-stadium/tickets,m-t-bank-stadium,21230,M&T Bank Stadium,America/New_York,0.8927189,US,"Baltimore, MD",512,-76.623,39.2774,2015-08-04T00:00:00Z,FALSE,QRCODE_TM
Panthers at Saints,2018-04-20T00:00:00,Carolina Panthers at New Orleans Saints,nfl,4346966,TRUE,0.807,2018-12-30T18:00:00,2018-04-20T00:47:23,normal,https://seatgeek.com/panthers-at-saints-tickets/12-30-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346966,FALSE,2018-12-30T12:00:00,0.905,FALSE,FALSE,,2018-12-30T22:00:00,NA,88,2400,1508,226,88,245.43993,1673,2018-05-29T20:39:40Z,FALSE,QRCODE,16,"New Orleans, LA 70112",128,New Orleans,Mercedes-Benz Superdome,LA,0,TRUE,1500 Sugar Bowl Drive,https://seatgeek.com/venues/mercedes-benz-superdome/tickets,mercedes-benz-superdome,70112,Mercedes-Benz Superdome,America/Chicago,0.8966978,US,"New Orleans, LA",622,-90.0786,29.9515,2018-08-27T20:46:59Z,FALSE,QRCODE_TM
Jaguars at Texans,2018-04-20T00:00:00,Jacksonville Jaguars at Houston Texans,nfl,4347012,FALSE,0.793,2018-12-30T18:00:00,2018-04-20T00:47:34,normal,https://seatgeek.com/jaguars-at-texans-tickets/12-30-2018-houston-texas-nrg-stadium/nfl/4347012,FALSE,2018-12-30T12:00:00,0.888,FALSE,FALSE,,2018-12-30T22:00:00,NA,34,2224,1176,146,37,189.13115,793,2018-08-24T21:53:43Z,FALSE,QRCODE,44,"Houston, TX 77054",41,Houston,NRG Stadium,TX,0,TRUE,1 Reliant Park,https://seatgeek.com/venues/nrg-stadium/tickets,nrg-stadium,77054,NRG Stadium,America/Chicago,0.8624192,US,"Houston, TX",618,-95.4107,29.6847,2015-11-04T18:42:27Z,FALSE,QRCODE_TM
Dolphins at Bills,2018-04-20T00:00:00,Miami Dolphins at Buffalo Bills,nfl,4347056,FALSE,0.792,2018-12-30T18:00:00,2018-04-20T00:47:43,normal,https://seatgeek.com/dolphins-at-bills-tickets/12-30-2018-orchard-park-new-york-new-era-field/nfl/4347056,FALSE,2018-12-30T13:00:00,0.873,FALSE,FALSE,,2018-12-30T22:00:00,NA,13,584,1455,54,20,75.3595,1274,2018-08-24T21:53:43Z,FALSE,QRCODE,7,"Orchard Park, NY 14127",1135,Orchard Park,New Era Field,NY,0,TRUE,1 Bills Drive,https://seatgeek.com/venues/new-era-field/tickets,new-era-field,14127,New Era Field,America/New_York,0.8815085,US,"Orchard Park, NY",514,-78.7874,42.7737,2015-08-12T16:52:53Z,FALSE,QRCODE_TM
Bengals at Steelers,2018-04-20T00:00:00,Cincinnati Bengals at Pittsburgh Steelers,nfl,4347076,FALSE,0.801,2018-12-30T18:00:00,2018-04-20T00:47:46,normal,https://seatgeek.com/bengals-at-steelers-tickets/12-30-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347076,FALSE,2018-12-30T13:00:00,0.889,FALSE,FALSE,,2018-12-30T22:00:00,NA,82,2229,1258,164,82,208.91722,906,2018-08-24T21:53:43Z,FALSE,QRCODE,9,"Pittsburgh, PA 15212",1119,Pittsburgh,Heinz Field,PA,0,TRUE,100 Art Rooney Avenue,https://seatgeek.com/venues/heinz-field/tickets,heinz-field,15212,Heinz Field,America/New_York,0.9033526,US,"Pittsburgh, PA",508,-80.0158,40.4468,2018-10-04T12:42:28Z,FALSE,QRCODE
Cowboys at Giants,2018-04-20T00:00:00,Dallas Cowboys at New York Giants,nfl,4347030,FALSE,0.885,2018-12-30T18:00:00,2018-04-20T00:47:37,normal,https://seatgeek.com/cowboys-at-giants-tickets/12-30-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347030,FALSE,2018-12-30T13:00:00,0.998,FALSE,FALSE,,2018-12-30T22:00:00,NA,159,2693,1125,283,164,365.84262,718,2018-08-24T21:53:43Z,FALSE,QRCODE,15,"East Rutherford, NJ 07073",1587,East Rutherford,MetLife Stadium,NJ,0,TRUE,1 MetLife Stadium Drive,https://seatgeek.com/venues/metlife-stadium/tickets,metlife-stadium,07073,MetLife Stadium,America/New_York,0.94873494,US,"East Rutherford, NJ",501,-74.0737,40.8142,2015-09-12T14:14:07Z,FALSE,QRCODE_TM
Bears at Vikings,2018-04-20T00:00:00,Chicago Bears at Minnesota Vikings,nfl,4347134,FALSE,0.838,2018-12-30T18:00:00,2018-04-20T01:04:04,normal,https://seatgeek.com/bears-at-vikings-tickets/12-30-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347134,FALSE,2018-12-30T12:00:00,0.934,FALSE,FALSE,,2018-12-30T22:00:00,NA,117,1798,923,252,123,297.2793,623,2018-08-24T21:53:43Z,FALSE,QRCODE,15,"Minneapolis, MN 55415",218451,Minneapolis,U.S. Bank Stadium,MN,0,TRUE,900 South 5th Street,https://seatgeek.com/venues/u-s-bank-stadium/tickets,u-s-bank-stadium,55415,U.S. Bank Stadium,America/Chicago,0.88524246,US,"Minneapolis, MN",0,-93.26,44.97,2018-08-22T15:34:15Z,FALSE,NONE
Raiders at Chiefs,2018-04-20T00:00:00,Oakland Raiders at Kansas City Chiefs,nfl,4346977,FALSE,0.825,2018-12-30T18:00:00,2018-04-20T00:47:26,normal,https://seatgeek.com/raiders-at-chiefs-tickets/12-30-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346977,FALSE,2018-12-30T12:00:00,0.916,FALSE,FALSE,,2018-12-30T22:00:00,NA,54,799,1124,144,54,173.63539,1023,2018-08-24T21:53:43Z,FALSE,QRCODE,8,"Kansas City, MO 64129",1128,Kansas City,Arrowhead Stadium,MO,0,TRUE,1 Arrowhead Drive,https://seatgeek.com/venues/arrowhead-stadium/tickets,arrowhead-stadium,64129,Arrowhead Stadium,America/Chicago,0.8827867,US,"Kansas City, MO",616,-94.4839,39.0489,2015-08-20T16:20:51Z,FALSE,QRCODE_TM
Lions at Packers,2018-04-20T00:00:00,Detroit Lions at Green Bay Packers,nfl,4346913,FALSE,0.828,2018-12-30T18:00:00,2018-04-20T00:47:13,normal,https://seatgeek.com/lions-at-packers-tickets/12-30-2018-green-bay-wisconsin-lambeau-field/nfl/4346913,FALSE,2018-12-30T12:00:00,0.924,FALSE,FALSE,,2018-12-30T22:00:00,NA,139,1083,1318,221,139,251.66563,649,2018-08-24T21:53:43Z,FALSE,QRCODE,5,"Green Bay, WI 54304",1125,Green Bay,Lambeau Field,WI,0,TRUE,1265 Lombardi Avenue,https://seatgeek.com/venues/lambeau-field/tickets,lambeau-field,54304,Lambeau Field,America/Chicago,0.92909414,US,"Green Bay, WI",658,-88.0622,44.5013,2015-09-02T22:43:34Z,FALSE,QRCODE_TM
Falcons at Buccaneers,2018-04-20T00:00:00,Atlanta Falcons at Tampa Bay Buccaneers,nfl,4346925,FALSE,0.795,2018-12-30T18:00:00,2018-04-20T00:47:15,normal,https://seatgeek.com/falcons-at-buccaneers-tickets/12-30-2018-tampa-florida-raymond-james-stadium/nfl/4346925,FALSE,2018-12-30T13:00:00,0.884,FALSE,FALSE,,2018-12-30T22:00:00,NA,71,418,394,159,74,187.6207,29,2018-08-24T21:53:43Z,FALSE,QRCODE,15,"Tampa, FL 33607",39,Tampa,Raymond James Stadium,FL,0,TRUE,4201 North Dale Mabry Highway,https://seatgeek.com/venues/raymond-james-stadium/tickets,raymond-james-stadium,33607,Raymond James Stadium,America/New_York,0.86513025,US,"Tampa, FL",539,-82.5034,27.9753,2015-08-24T14:44:53Z,FALSE,QRCODE_TM
Chargers at Broncos,2018-04-20T00:00:00,Los Angeles Chargers at Denver Broncos,nfl,4347147,FALSE,0.802,2018-12-30T21:25:00,2018-04-20T01:04:06,normal,https://seatgeek.com/chargers-at-broncos-tickets/12-30-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347147,FALSE,2018-12-30T14:25:00,0.894,FALSE,FALSE,,2018-12-31T01:25:00,NA,85,1613,800,233,104,300.73914,161,2018-08-24T21:53:43Z,FALSE,QRCODE,6,"Denver, CO 80204",1131,Denver,Sports Authority Field at Mile High,CO,0,TRUE,1701 Bryant St.,https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets,sports-authority-field-at-mile-high,80204,Sports Authority Field at Mile High,America/Denver,0.9028296,US,"Denver, CO",751,-105.02,39.74,2015-08-07T18:39:02Z,FALSE,QRCODE_TM
