id,created_at,popularity,status,datetime_local,is_open,time_tbd,score,description,visible_until_utc,type,url,title,short_title,announce_date,datetime_tbd,date_tbd,datetime_utc,general_admission,listing_count,highest_price,average_price,visible_listing_count,lowest_price,lowest_price_good_deals,median_price,method,created_at,employee_only,id,num_upcoming_events,state,extended_address,display_location,name_v2,city,metro_code,score,has_upcoming_events,address,slug,postal_code,url,country,timezone,name,popularity,lon,lat,method,created_at,employee_only
4347006,2018-04-20T00:47:32,0.883,normal,2018-11-11T12:00:00,FALSE,FALSE,0.914,,2018-11-11T22:00:00,nfl,https://seatgeek.com/lions-at-bears-tickets/11-11-2018-chicago-illinois-soldier-field/nfl/4347006,Detroit Lions at Chicago Bears,Lions at Bears,2018-04-20T00:00:00,FALSE,FALSE,2018-11-11T18:00:00,NA,124,1197,338.28226,885,133,133,304,QRCODE,2018-08-24T21:53:40Z,FALSE,31,9,IL,"Chicago, IL 60605","Chicago, IL",Soldier Field,Chicago,602,0.940013,TRUE,1410 S. Museum Campus Drive,soldier-field,60605,https://seatgeek.com/venues/soldier-field/tickets,US,America/Chicago,Soldier Field,0,-87.6159,41.8623,NONE,2018-06-02T00:44:08Z,FALSE
4347040,2018-04-20T00:47:40,0.867,normal,2018-11-11T13:00:00,FALSE,FALSE,0.895,,2018-11-11T22:00:00,nfl,https://seatgeek.com/saints-at-bengals-tickets/11-11-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347040,New Orleans Saints at Cincinnati Bengals,Saints at Bengals,2018-04-20T00:00:00,FALSE,FALSE,2018-11-11T18:00:00,NA,483,412,117.36646,829,53,54,104,QRCODE,2018-08-24T21:53:40Z,FALSE,1124,7,OH,"Cincinnati, OH 45202","Cincinnati, OH",Paul Brown Stadium,Cincinnati,515,0.86166537,TRUE,1 Paul Brown Stadium,paul-brown-stadium,45202,https://seatgeek.com/venues/paul-brown-stadium/tickets,US,America/New_York,Paul Brown Stadium,0,-84.5177,39.0961,QRCODE_TM,2015-10-09T16:14:37Z,FALSE
4346958,2018-04-20T00:47:22,0.853,normal,2018-11-11T13:00:00,FALSE,FALSE,0.87,,2018-11-11T22:00:00,nfl,https://seatgeek.com/jaguars-at-colts-tickets/11-11-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346958,Jacksonville Jaguars at Indianapolis Colts,Jaguars at Colts,2018-04-20T00:00:00,FALSE,FALSE,2018-11-11T18:00:00,NA,670,868,108.1,1031,34,34,87,QRCODE,2018-08-24T21:53:40Z,FALSE,1130,13,IN,"Indianapolis, IN 46225","Indianapolis, IN",Lucas Oil Stadium,Indianapolis,527,0.9071682,TRUE,500 South Capitol Avenue,lucas-oil-stadium,46225,https://seatgeek.com/venues/lucas-oil-stadium/tickets,US,America/Indiana/Indianapolis,Lucas Oil Stadium,0,-86.1639,39.7601,QRCODE_TM,2018-09-13T22:29:37Z,FALSE
4346930,2018-04-20T00:47:16,0.857,normal,2018-11-11T13:00:00,FALSE,FALSE,0.885,,2018-11-11T22:00:00,nfl,https://seatgeek.com/redskins-at-buccaneers-tickets/11-11-2018-tampa-florida-raymond-james-stadium/nfl/4346930,Washington Redskins at Tampa Bay Buccaneers,Redskins at Buccaneers,2018-04-20T00:00:00,FALSE,FALSE,2018-11-11T18:00:00,NA,20,434,205.85,461,86,72,181,QRCODE,2018-08-24T21:53:40Z,FALSE,39,15,FL,"Tampa, FL 33607","Tampa, FL",Raymond James Stadium,Tampa,539,0.86513025,TRUE,4201 North Dale Mabry Highway,raymond-james-stadium,33607,https://seatgeek.com/venues/raymond-james-stadium/tickets,US,America/New_York,Raymond James Stadium,0,-82.5034,27.9753,QRCODE_TM,2015-08-24T14:44:53Z,FALSE
4346996,2018-04-20T00:47:31,0.855,normal,2018-11-11T13:00:00,FALSE,FALSE,0.873,,2018-11-11T22:00:00,nfl,https://seatgeek.com/falcons-at-browns-tickets/11-11-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346996,Atlanta Falcons at Cleveland Browns,Falcons at Browns,2018-04-20T00:00:00,FALSE,FALSE,2018-11-11T18:00:00,NA,991,1172,115.31383,1312,41,36,96,QRCODE,2018-08-24T21:53:40Z,FALSE,1123,6,OH,"Cleveland, OH 44114","Cleveland, OH",FirstEnergy Stadium,Cleveland,510,0.86852187,TRUE,100 Alfred Lerner Way,firstenergy-stadium-15,44114,https://seatgeek.com/venues/firstenergy-stadium-15/tickets,US,America/New_York,FirstEnergy Stadium,0,-81.7,41.5065,NONE,2015-11-11T20:55:31Z,FALSE
4347060,2018-04-20T00:47:43,0.891,normal,2018-11-11T13:00:00,FALSE,FALSE,0.927,,2018-11-11T22:00:00,nfl,https://seatgeek.com/bills-at-jets-tickets/11-11-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347060,Buffalo Bills at New York Jets,Bills at Jets,2018-04-20T00:00:00,FALSE,FALSE,2018-11-11T18:00:00,NA,890,908,173.11685,1256,51,46,142,QRCODE,2018-08-24T21:53:40Z,FALSE,1587,15,NJ,"East Rutherford, NJ 07073","East Rutherford, NJ",MetLife Stadium,East Rutherford,501,0.94873494,TRUE,1 MetLife Stadium Drive,metlife-stadium,07073,https://seatgeek.com/venues/metlife-stadium/tickets,US,America/New_York,MetLife Stadium,0,-74.0737,40.8142,QRCODE_TM,2015-09-12T14:14:07Z,FALSE
4346912,2018-04-20T00:47:13,0.894,normal,2018-11-11T12:00:00,FALSE,FALSE,0.922,,2018-11-11T22:00:00,nfl,https://seatgeek.com/dolphins-at-packers-tickets/11-11-2018-green-bay-wisconsin-lambeau-field/nfl/4346912,Miami Dolphins at Green Bay Packers,Dolphins at Packers,2018-04-20T00:00:00,FALSE,FALSE,2018-11-11T18:00:00,NA,131,718,426.37405,534,253,168,420,QRCODE,2018-08-24T21:53:40Z,FALSE,1125,6,WI,"Green Bay, WI 54304","Green Bay, WI",Lambeau Field,Green Bay,658,0.92909414,TRUE,1265 Lombardi Avenue,lambeau-field,54304,https://seatgeek.com/venues/lambeau-field/tickets,US,America/Chicago,Lambeau Field,0,-88.0622,44.5013,QRCODE_TM,2015-09-02T22:43:34Z,FALSE
4347130,2018-04-20T00:47:56,0.862,normal,2018-11-11T13:05:00,FALSE,FALSE,0.891,,2018-11-12T01:05:00,nfl,https://seatgeek.com/chargers-at-raiders-tickets/11-11-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347130,Los Angeles Chargers at Oakland Raiders,Chargers at Raiders,2018-04-20T00:00:00,FALSE,FALSE,2018-11-11T21:05:00,NA,455,588,198.45714,806,82,82,183,QRCODE,2018-08-24T21:53:40Z,FALSE,14,21,CA,"Oakland, CA 94621","Oakland, CA",Oakland-Alameda County Coliseum,Oakland,807,0.7817843,TRUE,7000 Coliseum Way,oakland-alameda-county-coliseum,94621,https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets,US,America/Los_Angeles,Oakland-Alameda County Coliseum,0,-122.201,37.7469,PDF417,2015-06-24T00:00:00Z,FALSE
4346920,2018-04-20T00:47:14,0.883,normal,2018-11-11T13:25:00,FALSE,FALSE,0.914,,2018-11-12T01:25:00,nfl,https://seatgeek.com/seahawks-at-rams-tickets/11-11-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346920,Seattle Seahawks at Los Angeles Rams,Seahawks at Rams,2018-04-20T00:00:00,FALSE,FALSE,2018-11-11T21:25:00,NA,716,922,192.56844,1378,54,51,143,QRCODE,2018-08-24T21:53:40Z,FALSE,51012,10,CA,"Los Angeles, CA 90037","Los Angeles, CA",Los Angeles Memorial Coliseum,Los Angeles,0,0.86898464,TRUE,3911 S Figueroa St,los-angeles-memorial-coliseum-1,90037,https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets,US,America/Los_Angeles,Los Angeles Memorial Coliseum,0,-118.288,34.0138,QRCODE,2018-08-23T17:59:28Z,FALSE
4500554,2018-08-23T20:13:51,0.517,normal,2018-11-11T19:00:00,FALSE,FALSE,0.457,,2018-11-12T04:00:00,concert,https://seatgeek.com/alex-g-with-half-waif-tickets/tampa-florida-crowbar-2-2018-11-11-7-pm/concert/4500554,Alex G with Half Waif,Alex G with Half Waif,2018-08-23T00:00:00,FALSE,FALSE,2018-11-12T00:00:00,TRUE,14,584,235.42857,1,102,NA,244,NA,NA,NA,3160,34,FL,"Tampa, FL 33605","Tampa, FL",Crowbar,Tampa,539,0.42424366,TRUE,1812 North 17th Street,crowbar-2,33605,https://seatgeek.com/venues/crowbar-2/tickets,US,America/New_York,Crowbar,0,-82.4406,27.9608,NA,NA,NA
4347031,2018-04-20T00:47:38,0.928,normal,2018-11-11T20:20:00,FALSE,FALSE,0.972,,2018-11-12T05:20:00,nfl,https://seatgeek.com/cowboys-at-eagles-tickets/11-11-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4347031,Dallas Cowboys at Philadelphia Eagles,Cowboys at Eagles,2018-04-20T00:00:00,FALSE,FALSE,2018-11-12T01:20:00,NA,410,1346,496.8683,1010,194,149,457,QRCODE,2018-08-24T21:53:40Z,FALSE,330,16,PA,"Philadelphia, PA 19148","Philadelphia, PA",Lincoln Financial Field,Philadelphia,504,0.90542685999999994,TRUE,1020 Pattison Ave,lincoln-financial-field,19148,https://seatgeek.com/venues/lincoln-financial-field/tickets,US,America/New_York,Lincoln Financial Field,0,-75.1675,39.9046,QRCODE_TM,2015-07-10T00:00:00Z,FALSE
4347117,2018-04-20T00:47:54,0.904,normal,2018-11-12T17:15:00,FALSE,FALSE,0.944,,2018-11-13T05:15:00,nfl,https://seatgeek.com/giants-at-49ers-tickets/11-12-2018-santa-clara-california-levi-s-stadium/nfl/4347117,New York Giants at San Francisco 49ers,Giants at 49ers,2018-04-20T00:00:00,FALSE,FALSE,2018-11-13T01:15:00,NA,964,3694,231.50415,1064,90,86,202,QRCODE,2018-08-24T21:53:40Z,FALSE,58670,13,CA,"Santa Clara, CA 95054","Santa Clara, CA",Levi's Stadium,Santa Clara,0,0.95768774,TRUE,4900 Marie P DeBartolo Way,levi-s-stadium,95054,https://seatgeek.com/venues/levi-s-stadium/tickets,US,America/Los_Angeles,Levi's Stadium,0,-121.969,37.4023,QRCODE_TM,2015-07-10T00:00:00Z,FALSE
4347126,2018-04-20T00:47:56,0.928,normal,2018-11-15T17:20:00,FALSE,FALSE,0.974,,2018-11-16T05:20:00,nfl,https://seatgeek.com/packers-at-seahawks-tickets/11-15-2018-seattle-washington-centurylink-field/nfl/4347126,Green Bay Packers at Seattle Seahawks,Packers at Seahawks,2018-04-20T00:00:00,FALSE,FALSE,2018-11-16T01:20:00,NA,180,1597,534.80554,566,238,238,453,QRCODE,2018-08-24T21:53:40Z,FALSE,339,12,WA,"Seattle, WA 98134","Seattle, WA",CenturyLink Field,Seattle,819,0.87232786,TRUE,800 Occidental Ave S,centurylink-field,98134,https://seatgeek.com/venues/centurylink-field/tickets,US,America/Los_Angeles,CenturyLink Field,0,-122.33,47.6,QRCODE,2018-03-02T22:54:54Z,FALSE
4281956,2018-02-28T15:00:12,0.554,normal,2018-11-17T16:00:00,FALSE,FALSE,0.52,,2018-11-18T02:00:00,ncaa_football,https://seatgeek.com/south-alabama-jaguars-at-louisiana-ragin-cajuns-football-tickets/ncaa-football/2018-11-17-4-pm/4281956,South Alabama Jaguars at Louisiana Ragin Cajuns Football,South Alabama at Louisiana,2018-02-28T00:00:00,FALSE,FALSE,2018-11-17T22:00:00,NA,80,103,64.5125,47,54,53,57,NA,NA,NA,2796,4,LA,"Lafayette, LA 70506","Lafayette, LA",Cajun Field,Lafayette,642,0.43303972,TRUE,201 Rhienhardt Drive,cajun-field,70506,https://seatgeek.com/venues/cajun-field/tickets,US,America/Chicago,Cajun Field,0,-92.04,30.22,NA,NA,NA
