type,date_tbd,id,description,status,announce_date,popularity,is_open,datetime_tbd,datetime_utc,datetime_local,short_title,title,time_tbd,visible_until_utc,created_at,score,url,general_admission,median_price,highest_price,visible_listing_count,average_price,lowest_price_good_deals,lowest_price,listing_count,employee_only,created_at,method,slug,extended_address,address,id,state,timezone,num_upcoming_events,has_upcoming_events,popularity,city,country,name,metro_code,display_location,postal_code,name_v2,score,url,lat,lon,employee_only,created_at,method
nfl,FALSE,4347109,,normal,2018-04-20T00:00:00,0.826,FALSE,FALSE,2018-11-25T21:05:00,2018-11-25T13:05:00,Cardinals at Chargers,Arizona Cardinals at Los Angeles Chargers,FALSE,2018-11-26T01:05:00,2018-04-20T00:47:52,0.89,https://seatgeek.com/cardinals-at-chargers-tickets/11-25-2018-carson-california-stubhub-center/nfl/4347109,NA,188,663,728,209.52182,100,109,527,FALSE,2018-08-24T21:53:41Z,QRCODE,stubhub-center,"Carson, CA 90746",18400 Avalon Blvd,52,CA,America/Los_Angeles,10,TRUE,0,Carson,US,StubHub Center,803,"Carson, CA",90746,StubHub Center,0.7228164,https://seatgeek.com/venues/stubhub-center/tickets,33.8643,-118.261,NA,NA,NA
nfl,FALSE,4347143,,normal,2018-04-20T00:00:00,0.884,FALSE,FALSE,2018-11-25T21:25:00,2018-11-25T14:25:00,Steelers at Broncos,Pittsburgh Steelers at Denver Broncos,FALSE,2018-11-26T01:25:00,2018-04-20T01:04:05,0.946,https://seatgeek.com/steelers-at-broncos-tickets/11-25-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347143,NA,NA,1632,NA,486.55,218,218,146,FALSE,2018-08-24T21:53:41Z,QRCODE,sports-authority-field-at-mile-high,"Denver, CO 80204",1701 Bryant Street,1131,CO,America/Denver,6,TRUE,0,Denver,US,Sports Authority Field at Mile High,751,"Denver, CO",80204,Sports Authority Field at Mile High,0.9028296,https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets,39.74,-105.02,FALSE,2015-08-07T18:39:02Z,QRCODE_TM
nfl,FALSE,4347133,,normal,2018-04-20T00:00:00,0.893,FALSE,FALSE,2018-11-26T01:20:00,2018-11-25T19:20:00,Packers at Vikings,Green Bay Packers at Minnesota Vikings,FALSE,2018-11-26T05:20:00,2018-04-20T01:04:04,0.961,https://seatgeek.com/packers-at-vikings-tickets/11-25-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347133,NA,NA,3678,NA,515.57,247,247,470,FALSE,2018-08-24T21:53:41Z,QRCODE,u-s-bank-stadium,"Minneapolis, MN 55415",900 South 5th Street,218451,MN,America/Chicago,15,TRUE,0,Minneapolis,US,U.S. Bank Stadium,0,"Minneapolis, MN",55415,U.S. Bank Stadium,0.88524246,https://seatgeek.com/venues/u-s-bank-stadium/tickets,44.97,-93.26,FALSE,2018-08-22T15:34:15Z,NONE
nfl,FALSE,4347017,,normal,2018-04-20T00:00:00,0.811,FALSE,FALSE,2018-11-27T01:15:00,2018-11-26T19:15:00,Titans at Texans,Tennessee Titans at Houston Texans,FALSE,2018-11-27T05:15:00,2018-04-20T00:47:36,0.876,https://seatgeek.com/titans-at-texans-tickets/11-26-2018-houston-texas-nrg-stadium/nfl/4347017,NA,NA,962,NA,168.7,37,37,800,FALSE,2018-08-24T21:53:41Z,QRCODE,nrg-stadium,"Houston, TX 77054",1 Reliant Park,41,TX,America/Chicago,42,TRUE,0,Houston,US,NRG Stadium,618,"Houston, TX",77054,NRG Stadium,0.8624192,https://seatgeek.com/venues/nrg-stadium/tickets,29.6847,-95.4107,FALSE,2015-11-04T18:42:27Z,QRCODE_TM
nfl,FALSE,4327920,,normal,2018-04-05T00:00:00,0.916,TRUE,FALSE,2018-11-30T01:20:00,2018-11-29T19:20:00,Saints at Cowboys,New Orleans Saints at Dallas Cowboys,FALSE,2018-11-30T05:20:00,2018-04-05T23:08:47,1.001,https://seatgeek.com/saints-at-cowboys-tickets/11-29-2018-arlington-texas-at-t-stadium/nfl/4327920,NA,NA,3055,NA,389.89,38,38,2615,FALSE,2018-10-06T23:29:11Z,QRCODE_TM,at-t-stadium,"Arlington, TX 76011",1 AT&T Way,4965,TX,America/Chicago,17,TRUE,0,Arlington,US,AT&T Stadium,623,"Arlington, TX",76011,AT&T Stadium,0.9751414,https://seatgeek.com/venues/at-t-stadium/tickets,32.7459,-97.0957,FALSE,2018-10-06T23:29:11Z,QRCODE_TM
nfl,FALSE,4347023,,normal,2018-04-20T00:00:00,0.847,FALSE,FALSE,2018-12-02T18:00:00,2018-12-02T13:00:00,Rams at Lions,Los Angeles Rams at Detroit Lions,FALSE,2018-12-02T22:00:00,2018-04-20T00:47:36,0.907,https://seatgeek.com/rams-at-lions-tickets/12-2-2018-detroit-michigan-ford-field/nfl/4347023,NA,NA,1206,NA,144.38,65,64,523,FALSE,2018-08-24T21:53:41Z,QRCODE,ford-field,"Detroit, MI 48226",2000 Brush St.,346,MI,America/Detroit,10,TRUE,0,Detroit,US,Ford Field,505,"Detroit, MI",48226,Ford Field,0.9029952,https://seatgeek.com/venues/ford-field/tickets,42.34,-83.0459,FALSE,2015-11-04T17:31:52Z,NONE
nfl,FALSE,4347087,,normal,2018-04-20T00:00:00,0.815,FALSE,FALSE,2018-12-02T18:00:00,2018-12-02T13:00:00,Bills at Dolphins,Buffalo Bills at Miami Dolphins,FALSE,2018-12-02T22:00:00,2018-04-20T00:47:48,0.881,https://seatgeek.com/bills-at-dolphins-tickets/12-2-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347087,NA,NA,899,NA,173.02,64,64,178,FALSE,2018-08-24T21:53:41Z,QRCODE,hard-rock-stadium,"Miami Gardens, FL 33056",347 Don Shula Dr.,29,FL,America/New_York,34,TRUE,0,Miami Gardens,US,Hard Rock Stadium,528,"Miami Gardens, FL",33056,Hard Rock Stadium,0.8378203,https://seatgeek.com/venues/hard-rock-stadium/tickets,25.96,-80.24,FALSE,2017-10-03T18:58:44Z,NONE
nfl,FALSE,4346927,,normal,2018-04-20T00:00:00,0.82,FALSE,FALSE,2018-12-02T18:00:00,2018-12-02T13:00:00,Panthers at Buccaneers,Carolina Panthers at Tampa Bay Buccaneers,FALSE,2018-12-02T22:00:00,2018-04-20T00:47:15,0.887,https://seatgeek.com/panthers-at-buccaneers-tickets/12-2-2018-tampa-florida-raymond-james-stadium/nfl/4346927,NA,NA,389,NA,168.36,136,76,22,FALSE,2018-08-24T21:53:41Z,QRCODE,raymond-james-stadium,"Tampa, FL 33607",4201 North Dale Mabry Highway,39,FL,America/New_York,15,TRUE,0,Tampa,US,Raymond James Stadium,539,"Tampa, FL",33607,Raymond James Stadium,0.86513025,https://seatgeek.com/venues/raymond-james-stadium/tickets,27.9753,-82.5034,FALSE,2015-08-24T14:44:53Z,QRCODE_TM
nfl,FALSE,4346909,,normal,2018-04-20T00:00:00,0.847,FALSE,FALSE,2018-12-02T18:00:00,2018-12-02T12:00:00,Cardinals at Packers,Arizona Cardinals at Green Bay Packers,FALSE,2018-12-02T22:00:00,2018-04-20T00:47:13,0.911,https://seatgeek.com/cardinals-at-packers-tickets/12-2-2018-green-bay-wisconsin-lambeau-field/nfl/4346909,NA,NA,721,NA,252.08,145,145,364,FALSE,2018-08-24T21:53:41Z,QRCODE,lambeau-field,"Green Bay, WI 54304",1265 Lombardi Avenue,1125,WI,America/Chicago,5,TRUE,0,Green Bay,US,Lambeau Field,658,"Green Bay, WI",54304,Lambeau Field,0.92909414,https://seatgeek.com/venues/lambeau-field/tickets,44.5013,-88.0622,FALSE,2015-09-02T22:43:34Z,QRCODE_TM
nfl,FALSE,4347108,,normal,2018-04-20T00:00:00,0.847,FALSE,FALSE,2018-12-02T18:00:00,2018-12-02T13:00:00,Chargers at Steelers,Los Angeles Chargers at Pittsburgh Steelers,FALSE,2018-12-02T22:00:00,2018-04-20T00:47:52,0.913,https://seatgeek.com/chargers-at-steelers-tickets/12-2-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347108,NA,NA,886,NA,204.52,92,92,688,FALSE,2018-08-24T21:53:41Z,QRCODE,heinz-field,"Pittsburgh, PA 15212",100 Art Rooney Avenue,1119,PA,America/New_York,7,TRUE,0,Pittsburgh,US,Heinz Field,508,"Pittsburgh, PA",15212,Heinz Field,0.9033526,https://seatgeek.com/venues/heinz-field/tickets,40.4468,-80.0158,FALSE,2018-10-04T12:42:28Z,QRCODE
nfl,FALSE,4347038,,normal,2018-04-20T00:00:00,0.844,FALSE,FALSE,2018-12-02T18:00:00,2018-12-02T13:00:00,Broncos at Bengals,Denver Broncos at Cincinnati Bengals,FALSE,2018-12-02T22:00:00,2018-04-20T00:47:39,0.916,https://seatgeek.com/broncos-at-bengals-tickets/12-2-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347038,NA,NA,513,NA,117.46,54,54,519,FALSE,2018-08-24T21:53:41Z,QRCODE,paul-brown-stadium,"Cincinnati, OH 45202",1 Paul Brown Stadium,1124,OH,America/New_York,6,TRUE,0,Cincinnati,US,Paul Brown Stadium,515,"Cincinnati, OH",45202,Paul Brown Stadium,0.86166537,https://seatgeek.com/venues/paul-brown-stadium/tickets,39.0961,-84.5177,FALSE,2015-10-09T16:14:37Z,QRCODE_TM
nfl,FALSE,4347004,,normal,2018-04-20T00:00:00,0.871,FALSE,FALSE,2018-12-02T18:00:00,2018-12-02T13:00:00,Bears at Giants,Chicago Bears at New York Giants,FALSE,2018-12-02T22:00:00,2018-04-20T00:47:32,0.951,https://seatgeek.com/bears-at-giants-tickets/12-2-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347004,NA,NA,1435,NA,237.91,90,90,744,FALSE,2018-08-24T21:53:41Z,QRCODE,metlife-stadium,"East Rutherford, NJ 07073",1 MetLife Stadium Drive,1587,NJ,America/New_York,14,TRUE,0,East Rutherford,US,MetLife Stadium,501,"East Rutherford, NJ",07073,MetLife Stadium,0.94873494,https://seatgeek.com/venues/metlife-stadium/tickets,40.8142,-74.0737,FALSE,2015-09-12T14:14:07Z,QRCODE_TM
nfl,FALSE,4347048,,normal,2018-04-20T00:00:00,0.864,FALSE,FALSE,2018-12-02T18:00:00,2018-12-02T13:00:00,Ravens at Falcons,Baltimore Ravens at Atlanta Falcons,FALSE,2018-12-02T22:00:00,2018-04-20T00:47:41,0.932,https://seatgeek.com/ravens-at-falcons-tickets/12-2-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347048,NA,NA,995,NA,208.49,81,77,701,FALSE,2018-08-24T21:53:41Z,QRCODE,mercedes-benz-stadium,"Atlanta, GA 30313",441 M.L.K. Jr Dr NW,419590,GA,America/New_York,18,TRUE,0,Atlanta,US,Mercedes-Benz Stadium,0,"Atlanta, GA",30313,Mercedes-Benz Stadium,0.76958936,https://seatgeek.com/venues/mercedes-benz-stadium/tickets,33.76,-84.4,FALSE,2018-08-23T20:14:46Z,QRCODE
nfl,FALSE,4346946,,normal,2018-04-20T00:00:00,0.792,FALSE,FALSE,2018-12-02T18:00:00,2018-12-02T13:00:00,Colts at Jaguars,Indianapolis Colts at Jacksonville Jaguars,FALSE,2018-12-02T22:00:00,2018-04-20T00:47:19,0.85,https://seatgeek.com/colts-at-jaguars-tickets/12-2-2018-jacksonville-florida-everbank-field/nfl/4346946,NA,NA,473,NA,117.26,45,45,680,FALSE,2018-08-24T21:53:41Z,QRCODE,everbank-field,"Jacksonville, FL 32202",1 Everbank Field Dr,5178,FL,America/New_York,7,TRUE,0,Jacksonville,US,EverBank Field,561,"Jacksonville, FL",32202,EverBank Field,0.83759147,https://seatgeek.com/venues/everbank-field/tickets,30.3239,-81.6373,FALSE,2015-10-17T20:03:42Z,QRCODE_TM
nfl,FALSE,4347156,,normal,2018-04-20T00:00:00,0.828,FALSE,FALSE,2018-12-02T18:00:00,2018-12-02T12:00:00,Browns at Texans,Cleveland Browns at Houston Texans,FALSE,2018-12-02T22:00:00,2018-04-20T03:52:35,0.897,https://seatgeek.com/browns-at-texans-tickets/12-2-2018-houston-texas-nrg-stadium/nfl/4347156,NA,NA,2238,NA,177.1,43,43,550,FALSE,2018-08-24T21:53:41Z,QRCODE,nrg-stadium,"Houston, TX 77054",1 Reliant Park,41,TX,America/Chicago,42,TRUE,0,Houston,US,NRG Stadium,618,"Houston, TX",77054,NRG Stadium,0.8624192,https://seatgeek.com/venues/nrg-stadium/tickets,29.6847,-95.4107,FALSE,2015-11-04T18:42:27Z,QRCODE_TM
nfl,FALSE,4346989,,normal,2018-04-20T00:00:00,0.801,FALSE,FALSE,2018-12-02T20:05:00,2018-12-02T15:05:00,Jets at Titans,New York Jets at Tennessee Titans,FALSE,2018-12-03T00:05:00,2018-04-20T00:47:29,0.862,https://seatgeek.com/jets-at-titans-tickets/12-2-2018-nashville-tennessee-nissan-stadium/nfl/4346989,NA,NA,723,NA,165.72,46,46,435,FALSE,2018-08-24T21:53:41Z,QRCODE,nissan-stadium,"Nashville, TN 37213",1 Titans Way,1126,TN,America/New_York,15,TRUE,0,Nashville,US,Nissan Stadium,659,"Nashville, TN",37213,Nissan Stadium,0.8546275,https://seatgeek.com/venues/nissan-stadium/tickets,36.1665,-86.7713,FALSE,2015-10-19T15:09:39Z,NONE
nfl,FALSE,4347152,,normal,2018-04-20T00:00:00,0.824,FALSE,FALSE,2018-12-02T21:05:00,2018-12-02T13:05:00,Chiefs at Raiders,Kansas City Chiefs at Oakland Raiders,FALSE,2018-12-03T01:05:00,2018-04-20T01:04:24,0.892,https://seatgeek.com/chiefs-at-raiders-tickets/12-2-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347152,NA,NA,1267,NA,211.84,75,75,493,FALSE,2018-08-24T21:53:41Z,QRCODE,oakland-alameda-county-coliseum,"Oakland, CA 94621",7000 Coliseum Way,14,CA,America/Los_Angeles,8,TRUE,0,Oakland,US,Oakland-Alameda County Coliseum,807,"Oakland, CA",94621,Oakland-Alameda County Coliseum,0.7817843,https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets,37.7469,-122.201,FALSE,2015-06-24T00:00:00Z,PDF417
nfl,FALSE,4347094,,normal,2018-04-20T00:00:00,0.901,FALSE,FALSE,2018-12-02T21:25:00,2018-12-02T16:25:00,Vikings at Patriots,Minnesota Vikings at New England Patriots,FALSE,2018-12-03T01:25:00,2018-04-20T00:47:50,0.974,https://seatgeek.com/vikings-at-patriots-tickets/12-2-2018-foxborough-massachusetts-gillette-stadium/nfl/4347094,NA,NA,1227,NA,471.9,269,269,187,FALSE,2018-08-24T21:53:41Z,QRCODE,gillette-stadium,"Foxborough, MA 02035",1 Patriot Place,33,MA,America/New_York,13,TRUE,0,Foxborough,US,Gillette Stadium,506,"Foxborough, MA",02035,Gillette Stadium,0.8983344,https://seatgeek.com/venues/gillette-stadium/tickets,42.0906,-71.2674,FALSE,2018-08-22T15:36:58Z,NONE
nfl,FALSE,4347124,,normal,2018-04-20T00:00:00,0.877,FALSE,FALSE,2018-12-03T01:20:00,2018-12-02T17:20:00,49ers at Seahawks,San Francisco 49ers at Seattle Seahawks,FALSE,2018-12-03T05:20:00,2018-04-20T00:47:55,0.961,https://seatgeek.com/49ers-at-seahawks-tickets/12-2-2018-seattle-washington-centurylink-field/nfl/4347124,NA,NA,990,NA,390.47,173,173,187,FALSE,2018-08-24T21:53:41Z,QRCODE,centurylink-field,"Seattle, WA 98134",800 Occidental Ave S,339,WA,America/Los_Angeles,8,TRUE,0,Seattle,US,CenturyLink Field,819,"Seattle, WA",98134,CenturyLink Field,0.87232786,https://seatgeek.com/venues/centurylink-field/tickets,47.6,-122.33,FALSE,2018-03-02T22:54:54Z,QRCODE
nfl,FALSE,4346936,,normal,2018-04-20T00:00:00,0.86,FALSE,FALSE,2018-12-04T01:15:00,2018-12-03T20:15:00,Redskins at Eagles,Washington Redskins at Philadelphia Eagles,FALSE,2018-12-04T05:15:00,2018-04-20T00:47:17,0.941,https://seatgeek.com/redskins-at-eagles-tickets/12-3-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4346936,NA,NA,1189,NA,297.67,144,144,555,FALSE,2018-08-24T21:53:41Z,QRCODE,lincoln-financial-field,"Philadelphia, PA 19148",1020 Pattison Ave,330,PA,America/New_York,12,TRUE,0,Philadelphia,US,Lincoln Financial Field,504,"Philadelphia, PA",19148,Lincoln Financial Field,0.90542685999999994,https://seatgeek.com/venues/lincoln-financial-field/tickets,39.9046,-75.1675,FALSE,2015-07-10T00:00:00Z,QRCODE_TM
nfl,FALSE,4346987,,normal,2018-04-20T00:00:00,0.764,FALSE,FALSE,2018-12-07T00:20:00,2018-12-06T19:20:00,Jaguars at Titans,Jacksonville Jaguars at Tennessee Titans,FALSE,2018-12-07T04:20:00,2018-04-20T00:47:29,0.825,https://seatgeek.com/jaguars-at-titans-tickets/12-6-2018-nashville-tennessee-nissan-stadium/nfl/4346987,NA,NA,2276,NA,158,37,37,541,FALSE,2018-08-24T21:53:42Z,QRCODE,nissan-stadium,"Nashville, TN 37213",1 Titans Way,1126,TN,America/New_York,15,TRUE,0,Nashville,US,Nissan Stadium,659,"Nashville, TN",37213,Nissan Stadium,0.8546275,https://seatgeek.com/venues/nissan-stadium/tickets,36.1665,-86.7713,FALSE,2015-10-19T15:09:39Z,NONE
nfl,FALSE,4346926,,normal,2018-04-20T00:00:00,0.823,FALSE,FALSE,2018-12-09T18:00:00,2018-12-09T13:00:00,Saints at Buccaneers,New Orleans Saints at Tampa Bay Buccaneers,FALSE,2018-12-09T22:00:00,2018-04-20T00:47:15,0.898,https://seatgeek.com/saints-at-buccaneers-tickets/12-9-2018-tampa-florida-raymond-james-stadium/nfl/4346926,NA,NA,525,NA,201.63,97,77,16,FALSE,2018-08-24T21:53:42Z,QRCODE,raymond-james-stadium,"Tampa, FL 33607",4201 North Dale Mabry Highway,39,FL,America/New_York,15,TRUE,0,Tampa,US,Raymond James Stadium,539,"Tampa, FL",33607,Raymond James Stadium,0.86513025,https://seatgeek.com/venues/raymond-james-stadium/tickets,27.9753,-82.5034,FALSE,2015-08-24T14:44:53Z,QRCODE_TM
nfl,FALSE,4346995,,normal,2018-04-20T00:00:00,0.819,FALSE,FALSE,2018-12-09T18:00:00,2018-12-09T13:00:00,Panthers at Browns,Carolina Panthers at Cleveland Browns,FALSE,2018-12-09T22:00:00,2018-04-20T00:47:31,0.881,https://seatgeek.com/panthers-at-browns-tickets/12-9-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346995,NA,NA,1173,NA,108.38,40,40,1091,FALSE,2018-08-24T21:53:42Z,QRCODE,firstenergy-stadium-15,"Cleveland, OH 44114",100 Alfred Lerner Way,1123,OH,America/New_York,5,TRUE,0,Cleveland,US,FirstEnergy Stadium,510,"Cleveland, OH",44114,FirstEnergy Stadium,0.86852187,https://seatgeek.com/venues/firstenergy-stadium-15/tickets,41.5065,-81.7,FALSE,2015-11-11T20:55:31Z,NONE
nfl,FALSE,4347003,,normal,2018-04-20T00:00:00,0.832,FALSE,FALSE,2018-12-09T18:00:00,2018-12-09T12:00:00,Rams at Bears,Los Angeles Rams at Chicago Bears,FALSE,2018-12-09T22:00:00,2018-04-20T00:47:32,0.907,https://seatgeek.com/rams-at-bears-tickets/12-9-2018-chicago-illinois-soldier-field/nfl/4347003,NA,NA,2224,NA,362.28,123,123,141,FALSE,2018-08-24T21:53:42Z,QRCODE,soldier-field,"Chicago, IL 60605",1410 S. Museum Campus Drive,31,IL,America/Chicago,7,TRUE,0,Chicago,US,Soldier Field,602,"Chicago, IL",60605,Soldier Field,0.940013,https://seatgeek.com/venues/soldier-field/tickets,41.8623,-87.6159,FALSE,2018-06-02T00:44:08Z,NONE
nfl,FALSE,4347086,,normal,2018-04-20T00:00:00,0.871,FALSE,FALSE,2018-12-09T18:00:00,2018-12-09T13:00:00,Patriots at Dolphins,New England Patriots at Miami Dolphins,FALSE,2018-12-09T22:00:00,2018-04-20T00:47:48,0.961,https://seatgeek.com/patriots-at-dolphins-tickets/12-9-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347086,NA,NA,1137,NA,405.06,192,192,98,FALSE,2018-08-24T21:53:42Z,QRCODE,hard-rock-stadium,"Miami Gardens, FL 33056",347 Don Shula Dr.,29,FL,America/New_York,34,TRUE,0,Miami Gardens,US,Hard Rock Stadium,528,"Miami Gardens, FL",33056,Hard Rock Stadium,0.8378203,https://seatgeek.com/venues/hard-rock-stadium/tickets,25.96,-80.24,FALSE,2017-10-03T18:58:44Z,NONE
nfl,FALSE,4347059,,normal,2018-04-20T00:00:00,0.805,FALSE,FALSE,2018-12-09T18:00:00,2018-12-09T13:00:00,Jets at Bills,New York Jets at Buffalo Bills,FALSE,2018-12-09T22:00:00,2018-04-20T00:47:43,0.868,https://seatgeek.com/jets-at-bills-tickets/12-9-2018-orchard-park-new-york-new-era-field/nfl/4347059,NA,NA,639,NA,81.8,20,20,1238,FALSE,2018-08-24T21:53:42Z,QRCODE,new-era-field,"Orchard Park, NY 14127",1 Bills Drive,1135,NY,America/New_York,6,TRUE,0,Orchard Park,US,New Era Field,514,"Orchard Park, NY",14127,New Era Field,0.8815085,https://seatgeek.com/venues/new-era-field/tickets,42.7737,-78.7874,FALSE,2015-08-12T16:52:53Z,QRCODE_TM
nfl,FALSE,4346935,,normal,2018-04-20T00:00:00,0.878,FALSE,FALSE,2018-12-09T18:00:00,2018-12-09T13:00:00,Giants at Redskins,New York Giants at Washington Redskins,FALSE,2018-12-09T22:00:00,2018-04-20T00:47:17,0.965,https://seatgeek.com/giants-at-redskins-tickets/12-9-2018-landover-maryland-fedex-field/nfl/4346935,NA,NA,970,NA,199.08,101,101,656,FALSE,2018-08-24T21:53:42Z,QRCODE,fedex-field,"Landover, MD 20785",1600 Fedex Way,35,MD,America/New_York,6,TRUE,0,Landover,US,FedEx Field,511,"Landover, MD",20785,FedEx Field,0.9333444,https://seatgeek.com/venues/fedex-field/tickets,38.9071,-76.8658,FALSE,2015-09-12T14:13:58Z,QRCODE_TM
nfl,FALSE,4346910,,normal,2018-04-20T00:00:00,0.852,FALSE,FALSE,2018-12-09T18:00:00,2018-12-09T12:00:00,Falcons at Packers,Atlanta Falcons at Green Bay Packers,FALSE,2018-12-09T22:00:00,2018-04-20T00:47:13,0.927,https://seatgeek.com/falcons-at-packers-tickets/12-9-2018-green-bay-wisconsin-lambeau-field/nfl/4346910,NA,NA,690,NA,268.5,144,144,327,FALSE,2018-08-24T21:53:42Z,QRCODE,lambeau-field,"Green Bay, WI 54304",1265 Lombardi Avenue,1125,WI,America/Chicago,5,TRUE,0,Green Bay,US,Lambeau Field,658,"Green Bay, WI",54304,Lambeau Field,0.92909414,https://seatgeek.com/venues/lambeau-field/tickets,44.5013,-88.0622,FALSE,2015-09-02T22:43:34Z,QRCODE_TM
nfl,FALSE,4347014,,normal,2018-04-20T00:00:00,0.839,FALSE,FALSE,2018-12-09T18:00:00,2018-12-09T12:00:00,Colts at Texans,Indianapolis Colts at Houston Texans,FALSE,2018-12-09T22:00:00,2018-04-20T00:47:35,0.919,https://seatgeek.com/colts-at-texans-tickets/12-9-2018-houston-texas-nrg-stadium/nfl/4347014,NA,NA,2229,NA,177.55,32,32,755,FALSE,2018-08-24T21:53:42Z,QRCODE,nrg-stadium,"Houston, TX 77054",1 Reliant Park,41,TX,America/Chicago,42,TRUE,0,Houston,US,NRG Stadium,618,"Houston, TX",77054,NRG Stadium,0.8624192,https://seatgeek.com/venues/nrg-stadium/tickets,29.6847,-95.4107,FALSE,2015-11-04T18:42:27Z,QRCODE_TM
nfl,FALSE,4346979,,normal,2018-04-20T00:00:00,0.834,FALSE,FALSE,2018-12-09T18:00:00,2018-12-09T12:00:00,Ravens at Chiefs,Baltimore Ravens at Kansas City Chiefs,FALSE,2018-12-09T22:00:00,2018-04-20T00:47:27,0.908,https://seatgeek.com/ravens-at-chiefs-tickets/12-9-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346979,NA,NA,520883,NA,659.48,44,44,994,FALSE,2018-08-24T21:53:42Z,QRCODE,arrowhead-stadium,"Kansas City, MO 64129",1 Arrowhead Drive,1128,MO,America/Chicago,7,TRUE,0,Kansas City,US,Arrowhead Stadium,616,"Kansas City, MO",64129,Arrowhead Stadium,0.8827867,https://seatgeek.com/venues/arrowhead-stadium/tickets,39.0489,-94.4839,FALSE,2015-08-20T16:20:51Z,QRCODE_TM
nfl,FALSE,4347107,,normal,2018-04-20T00:00:00,0.831,FALSE,FALSE,2018-12-09T21:05:00,2018-12-09T13:05:00,Bengals at Chargers,Cincinnati Bengals at Los Angeles Chargers,FALSE,2018-12-10T01:05:00,2018-04-20T00:47:52,0.917,https://seatgeek.com/bengals-at-chargers-tickets/12-9-2018-carson-california-stubhub-center/nfl/4347107,NA,NA,661,NA,224.2,126,126,392,FALSE,2018-08-24T21:53:42Z,QRCODE,stubhub-center,"Carson, CA 90746",18400 Avalon Blvd,52,CA,America/Los_Angeles,10,TRUE,0,Carson,US,StubHub Center,803,"Carson, CA",90746,StubHub Center,0.7228164,https://seatgeek.com/venues/stubhub-center/tickets,33.8643,-118.261,NA,NA,NA
nfl,FALSE,4347114,,normal,2018-04-20T00:00:00,0.871,FALSE,FALSE,2018-12-09T21:05:00,2018-12-09T13:05:00,Broncos at 49ers,Denver Broncos at San Francisco 49ers,FALSE,2018-12-10T01:05:00,2018-04-20T00:47:53,0.958,https://seatgeek.com/broncos-at-49ers-tickets/12-9-2018-santa-clara-california-levi-s-stadium/nfl/4347114,NA,NA,2990,NA,192.94,57,54,892,FALSE,2018-08-24T21:53:42Z,QRCODE,levi-s-stadium,"Santa Clara, CA 95054",4900 Marie P DeBartolo Way,58670,CA,America/Los_Angeles,11,TRUE,0,Santa Clara,US,Levi's Stadium,0,"Santa Clara, CA",95054,Levi's Stadium,0.95768774,https://seatgeek.com/venues/levi-s-stadium/tickets,37.4023,-121.969,FALSE,2015-07-10T00:00:00Z,QRCODE_TM
nfl,FALSE,4347099,,normal,2018-04-20T00:00:00,0.846,FALSE,FALSE,2018-12-09T21:25:00,2018-12-09T14:25:00,Lions at Cardinals,Detroit Lions at Arizona Cardinals,FALSE,2018-12-10T01:25:00,2018-04-20T00:47:51,0.916,https://seatgeek.com/lions-at-cardinals-tickets/12-9-2018-glendale-arizona-state-farm-stadium/nfl/4347099,NA,NA,609,NA,112.13,24,24,999,FALSE,2018-08-24T21:53:42Z,QRCODE,state-farm-stadium,"Glendale, AZ 85305",1 Cardinals Drive,43,AZ,America/Phoenix,8,TRUE,0,Glendale,US,State Farm Stadium,753,"Glendale, AZ",85305,State Farm Stadium,0.93402725,https://seatgeek.com/venues/state-farm-stadium/tickets,33.5294,-112.262,FALSE,2015-12-21T17:26:05Z,NONE
nfl,FALSE,4327919,,normal,2018-04-05T00:00:00,0.901,TRUE,FALSE,2018-12-09T21:25:00,2018-12-09T15:25:00,Eagles at Cowboys,Philadelphia Eagles at Dallas Cowboys,FALSE,2018-12-10T01:25:00,2018-04-05T23:08:46,0.997,https://seatgeek.com/eagles-at-cowboys-tickets/12-9-2018-arlington-texas-at-t-stadium/nfl/4327919,NA,NA,3000,NA,420.35,49,49,2573,FALSE,2018-10-06T23:29:11Z,QRCODE_TM,at-t-stadium,"Arlington, TX 76011",1 AT&T Way,4965,TX,America/Chicago,17,TRUE,0,Arlington,US,AT&T Stadium,623,"Arlington, TX",76011,AT&T Stadium,0.9751414,https://seatgeek.com/venues/at-t-stadium/tickets,32.7459,-97.0957,FALSE,2018-10-06T23:29:11Z,QRCODE_TM
