description,time_tbd,id,visible_until_utc,announce_date,datetime_utc,short_title,created_at,status,datetime_local,popularity,type,date_tbd,title,score,datetime_tbd,url,is_open,general_admission,listing_count,median_price,visible_listing_count,highest_price,lowest_price,average_price,lowest_price_good_deals,created_at,employee_only,method,id,has_upcoming_events,country,state,metro_code,slug,score,display_location,extended_address,popularity,postal_code,city,timezone,num_upcoming_events,name_v2,name,url,address,lat,lon,created_at,employee_only,method
,FALSE,4346990,2018-11-11T21:00:00,2018-04-20T00:00:00,2018-11-11T17:00:00,Patriots at Titans,2018-04-20T00:47:30,normal,2018-11-11T12:00:00,0.892,nfl,FALSE,New England Patriots at Tennessee Titans,0.944,FALSE,https://seatgeek.com/patriots-at-titans-tickets/11-11-2018-nashville-tennessee-nissan-stadium/nfl/4346990,FALSE,NA,337,NA,NA,1932,269,572.42,269,2018-08-24T21:53:40Z,FALSE,QRCODE,1126,TRUE,US,TN,659,nissan-stadium,0.8546275,"Nashville, TN","Nashville, TN 37213",0,37213,Nashville,America/New_York,14,Nissan Stadium,Nissan Stadium,https://seatgeek.com/venues/nissan-stadium/tickets,1 Titans Way,36.1665,-86.7713,2015-10-19T15:09:39Z,FALSE,NONE
,FALSE,4346980,2018-11-11T22:00:00,2018-04-20T00:00:00,2018-11-11T18:00:00,Cardinals at Chiefs,2018-04-20T00:47:27,normal,2018-11-11T12:00:00,0.85,nfl,FALSE,Arizona Cardinals at Kansas City Chiefs,0.89,FALSE,https://seatgeek.com/cardinals-at-chiefs-tickets/11-11-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346980,FALSE,NA,1020,116,1105,4684,49,142.09706,46,2018-08-24T21:53:40Z,FALSE,QRCODE,1128,TRUE,US,MO,616,arrowhead-stadium,0.8827867,"Kansas City, MO","Kansas City, MO 64129",0,64129,Kansas City,America/Chicago,9,Arrowhead Stadium,Arrowhead Stadium,https://seatgeek.com/venues/arrowhead-stadium/tickets,1 Arrowhead Drive,39.0489,-94.4839,2015-08-20T16:20:51Z,FALSE,QRCODE_TM
,FALSE,4347040,2018-11-11T22:00:00,2018-04-20T00:00:00,2018-11-11T18:00:00,Saints at Bengals,2018-04-20T00:47:40,normal,2018-11-11T13:00:00,0.853,nfl,FALSE,New Orleans Saints at Cincinnati Bengals,0.895,FALSE,https://seatgeek.com/saints-at-bengals-tickets/11-11-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347040,FALSE,NA,491,104,859,412,53,116.81467,55,2018-08-24T21:53:40Z,FALSE,QRCODE,1124,TRUE,US,OH,515,paul-brown-stadium,0.86166537,"Cincinnati, OH","Cincinnati, OH 45202",0,45202,Cincinnati,America/New_York,7,Paul Brown Stadium,Paul Brown Stadium,https://seatgeek.com/venues/paul-brown-stadium/tickets,1 Paul Brown Stadium,39.0961,-84.5177,2015-10-09T16:14:37Z,FALSE,QRCODE_TM
,FALSE,4347006,2018-11-11T22:00:00,2018-04-20T00:00:00,2018-11-11T18:00:00,Lions at Bears,2018-04-20T00:47:32,normal,2018-11-11T12:00:00,0.873,nfl,FALSE,Detroit Lions at Chicago Bears,0.92,FALSE,https://seatgeek.com/lions-at-bears-tickets/11-11-2018-chicago-illinois-soldier-field/nfl/4347006,FALSE,NA,136,304,896,1197,133,338.1397,122,2018-08-24T21:53:40Z,FALSE,QRCODE,31,TRUE,US,IL,602,soldier-field,0.940013,"Chicago, IL","Chicago, IL 60605",0,60605,Chicago,America/Chicago,10,Soldier Field,Soldier Field,https://seatgeek.com/venues/soldier-field/tickets,1410 S. Museum Campus Drive,41.8623,-87.6159,2018-06-02T00:44:08Z,FALSE,NONE
,FALSE,4346958,2018-11-11T22:00:00,2018-04-20T00:00:00,2018-11-11T18:00:00,Jaguars at Colts,2018-04-20T00:47:22,normal,2018-11-11T13:00:00,0.847,nfl,FALSE,Jacksonville Jaguars at Indianapolis Colts,0.877,FALSE,https://seatgeek.com/jaguars-at-colts-tickets/11-11-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346958,FALSE,NA,695,86,1091,123594,34,283.9266,36,2018-08-24T21:53:40Z,FALSE,QRCODE,1130,TRUE,US,IN,527,lucas-oil-stadium,0.9071682,"Indianapolis, IN","Indianapolis, IN 46225",0,46225,Indianapolis,America/Indiana/Indianapolis,14,Lucas Oil Stadium,Lucas Oil Stadium,https://seatgeek.com/venues/lucas-oil-stadium/tickets,500 South Capitol Avenue,39.7601,-86.1639,2018-09-13T22:29:37Z,FALSE,QRCODE_TM
,FALSE,4346930,2018-11-11T22:00:00,2018-04-20T00:00:00,2018-11-11T18:00:00,Redskins at Buccaneers,2018-04-20T00:47:16,normal,2018-11-11T13:00:00,0.841,nfl,FALSE,Washington Redskins at Tampa Bay Buccaneers,0.883,FALSE,https://seatgeek.com/redskins-at-buccaneers-tickets/11-11-2018-tampa-florida-raymond-james-stadium/nfl/4346930,FALSE,NA,24,181,446,488,86,212.41667,78,2018-08-24T21:53:40Z,FALSE,QRCODE,39,TRUE,US,FL,539,raymond-james-stadium,0.86513025,"Tampa, FL","Tampa, FL 33607",0,33607,Tampa,America/New_York,16,Raymond James Stadium,Raymond James Stadium,https://seatgeek.com/venues/raymond-james-stadium/tickets,4201 North Dale Mabry Highway,27.9753,-82.5034,2015-08-24T14:44:53Z,FALSE,QRCODE_TM
,FALSE,4346996,2018-11-11T22:00:00,2018-04-20T00:00:00,2018-11-11T18:00:00,Falcons at Browns,2018-04-20T00:47:31,normal,2018-11-11T13:00:00,0.848,nfl,FALSE,Atlanta Falcons at Cleveland Browns,0.881,FALSE,https://seatgeek.com/falcons-at-browns-tickets/11-11-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346996,FALSE,NA,1018,95,1315,1172,41,114.64636,36,2018-08-24T21:53:40Z,FALSE,QRCODE,1123,TRUE,US,OH,510,firstenergy-stadium-15,0.86852187,"Cleveland, OH","Cleveland, OH 44114",0,44114,Cleveland,America/New_York,6,FirstEnergy Stadium,FirstEnergy Stadium,https://seatgeek.com/venues/firstenergy-stadium-15/tickets,100 Alfred Lerner Way,41.5065,-81.7,2015-11-11T20:55:31Z,FALSE,NONE
,FALSE,4347060,2018-11-11T22:00:00,2018-04-20T00:00:00,2018-11-11T18:00:00,Bills at Jets,2018-04-20T00:47:43,normal,2018-11-11T13:00:00,0.88,nfl,FALSE,Buffalo Bills at New York Jets,0.933,FALSE,https://seatgeek.com/bills-at-jets-tickets/11-11-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347060,FALSE,NA,884,142,1292,908,51,173.11426,31,2018-08-24T21:53:40Z,FALSE,QRCODE,1587,TRUE,US,NJ,501,metlife-stadium,0.94873494,"East Rutherford, NJ","East Rutherford, NJ 07073",0,07073,East Rutherford,America/New_York,16,MetLife Stadium,MetLife Stadium,https://seatgeek.com/venues/metlife-stadium/tickets,1 MetLife Stadium Drive,40.8142,-74.0737,2015-09-12T14:14:07Z,FALSE,QRCODE_TM
,FALSE,4346912,2018-11-11T22:00:00,2018-04-20T00:00:00,2018-11-11T18:00:00,Dolphins at Packers,2018-04-20T00:47:13,normal,2018-11-11T12:00:00,0.888,nfl,FALSE,Miami Dolphins at Green Bay Packers,0.932,FALSE,https://seatgeek.com/dolphins-at-packers-tickets/11-11-2018-green-bay-wisconsin-lambeau-field/nfl/4346912,FALSE,NA,136,420,541,718,248,425.18384,168,2018-08-24T21:53:40Z,FALSE,QRCODE,1125,TRUE,US,WI,658,lambeau-field,0.92909414,"Green Bay, WI","Green Bay, WI 54304",0,54304,Green Bay,America/Chicago,6,Lambeau Field,Lambeau Field,https://seatgeek.com/venues/lambeau-field/tickets,1265 Lombardi Avenue,44.5013,-88.0622,2015-09-02T22:43:34Z,FALSE,QRCODE_TM
,FALSE,4347130,2018-11-12T01:05:00,2018-04-20T00:00:00,2018-11-11T21:05:00,Chargers at Raiders,2018-04-20T00:47:56,normal,2018-11-11T13:05:00,0.849,nfl,FALSE,Los Angeles Chargers at Oakland Raiders,0.891,FALSE,https://seatgeek.com/chargers-at-raiders-tickets/11-11-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347130,FALSE,NA,468,183,813,588,82,198.51068,82,2018-08-24T21:53:40Z,FALSE,QRCODE,14,TRUE,US,CA,807,oakland-alameda-county-coliseum,0.7817843,"Oakland, CA","Oakland, CA 94621",0,94621,Oakland,America/Los_Angeles,22,Oakland-Alameda County Coliseum,Oakland-Alameda County Coliseum,https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets,7000 Coliseum Way,37.7469,-122.201,2015-06-24T00:00:00Z,FALSE,PDF417
,FALSE,4346920,2018-11-12T01:25:00,2018-04-20T00:00:00,2018-11-11T21:25:00,Seahawks at Rams,2018-04-20T00:47:14,normal,2018-11-11T13:25:00,0.861,nfl,FALSE,Seattle Seahawks at Los Angeles Rams,0.905,FALSE,https://seatgeek.com/seahawks-at-rams-tickets/11-11-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346920,FALSE,NA,857,NA,NA,922,54,186.69,54,2018-08-24T21:53:40Z,FALSE,QRCODE,51012,TRUE,US,CA,0,los-angeles-memorial-coliseum-1,0.86898464,"Los Angeles, CA","Los Angeles, CA 90037",0,90037,Los Angeles,America/Los_Angeles,10,Los Angeles Memorial Coliseum,Los Angeles Memorial Coliseum,https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets,3911 S Figueroa St,34.0138,-118.288,2018-08-23T17:59:28Z,FALSE,QRCODE
,FALSE,4500554,2018-11-12T04:00:00,2018-08-23T00:00:00,2018-11-12T00:00:00,Alex G with Half Waif,2018-08-23T20:13:51,normal,2018-11-11T19:00:00,0.528,concert,FALSE,Alex G with Half Waif,0.476,FALSE,https://seatgeek.com/alex-g-with-half-waif-tickets/tampa-florida-crowbar-2-2018-11-11-7-pm/concert/4500554,FALSE,TRUE,14,244,1,584,102,235.42857,NA,NA,NA,NA,3160,TRUE,US,FL,539,crowbar-2,0.42424366,"Tampa, FL","Tampa, FL 33605",0,33605,Tampa,America/New_York,34,Crowbar,Crowbar,https://seatgeek.com/venues/crowbar-2/tickets,1812 North 17th Street,27.9608,-82.4406,NA,NA,NA
,FALSE,4347031,2018-11-12T05:20:00,2018-04-20T00:00:00,2018-11-12T01:20:00,Cowboys at Eagles,2018-04-20T00:47:38,normal,2018-11-11T20:20:00,0.914,nfl,FALSE,Dallas Cowboys at Philadelphia Eagles,0.977,FALSE,https://seatgeek.com/cowboys-at-eagles-tickets/11-11-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4347031,FALSE,NA,405,458,1020,1535,204,500.9531,149,2018-08-24T21:53:40Z,FALSE,QRCODE,330,TRUE,US,PA,504,lincoln-financial-field,0.90542685999999994,"Philadelphia, PA","Philadelphia, PA 19148",0,19148,Philadelphia,America/New_York,16,Lincoln Financial Field,Lincoln Financial Field,https://seatgeek.com/venues/lincoln-financial-field/tickets,1020 Pattison Ave,39.9046,-75.1675,2015-07-10T00:00:00Z,FALSE,QRCODE_TM
,FALSE,4347117,2018-11-13T05:15:00,2018-04-20T00:00:00,2018-11-13T01:15:00,Giants at 49ers,2018-04-20T00:47:54,normal,2018-11-12T17:15:00,0.889,nfl,FALSE,New York Giants at San Francisco 49ers,0.945,FALSE,https://seatgeek.com/giants-at-49ers-tickets/11-12-2018-santa-clara-california-levi-s-stadium/nfl/4347117,FALSE,NA,976,202,1091,3694,89,230.6373,87,2018-08-24T21:53:40Z,FALSE,QRCODE,58670,TRUE,US,CA,0,levi-s-stadium,0.95768774,"Santa Clara, CA","Santa Clara, CA 95054",0,95054,Santa Clara,America/Los_Angeles,13,Levi's Stadium,Levi's Stadium,https://seatgeek.com/venues/levi-s-stadium/tickets,4900 Marie P DeBartolo Way,37.4023,-121.969,2015-07-10T00:00:00Z,FALSE,QRCODE_TM
,FALSE,4347126,2018-11-16T05:20:00,2018-04-20T00:00:00,2018-11-16T01:20:00,Packers at Seahawks,2018-04-20T00:47:56,normal,2018-11-15T17:20:00,0.915,nfl,FALSE,Green Bay Packers at Seattle Seahawks,0.981,FALSE,https://seatgeek.com/packers-at-seahawks-tickets/11-15-2018-seattle-washington-centurylink-field/nfl/4347126,FALSE,NA,185,466,575,1597,238,532.55676,238,2018-08-24T21:53:40Z,FALSE,QRCODE,339,TRUE,US,WA,819,centurylink-field,0.87232786,"Seattle, WA","Seattle, WA 98134",0,98134,Seattle,America/Los_Angeles,12,CenturyLink Field,CenturyLink Field,https://seatgeek.com/venues/centurylink-field/tickets,800 Occidental Ave S,47.6,-122.33,2018-03-02T22:54:54Z,FALSE,QRCODE
,FALSE,4281956,2018-11-18T02:00:00,2018-02-28T00:00:00,2018-11-17T22:00:00,South Alabama at Louisiana,2018-02-28T15:00:12,normal,2018-11-17T16:00:00,0.428,ncaa_football,FALSE,South Alabama Jaguars at Louisiana Ragin Cajuns Football,0.378,FALSE,https://seatgeek.com/south-alabama-jaguars-at-louisiana-ragin-cajuns-football-tickets/ncaa-football/2018-11-17-4-pm/4281956,FALSE,NA,124,66,52,103,54,65.40323,53,NA,NA,NA,2796,TRUE,US,LA,642,cajun-field,0.43303972,"Lafayette, LA","Lafayette, LA 70506",0,70506,Lafayette,America/Chicago,5,Cajun Field,Cajun Field,https://seatgeek.com/venues/cajun-field/tickets,201 Reinhardt Dr,30.22,-92.04,NA,NA,NA
,FALSE,4347068,2018-11-18T22:00:00,2018-04-20T00:00:00,2018-11-18T18:00:00,Bengals at Ravens,2018-04-20T00:47:45,normal,2018-11-18T13:00:00,0.828,nfl,FALSE,Cincinnati Bengals at Baltimore Ravens,0.869,FALSE,https://seatgeek.com/bengals-at-ravens-tickets/11-18-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347068,FALSE,NA,661,102,1213,553,40,129.51135,40,2018-08-24T21:53:40Z,FALSE,QRCODE,1121,TRUE,US,MD,512,m-t-bank-stadium,0.8927189,"Baltimore, MD","Baltimore, MD 21230",0,21230,Baltimore,America/New_York,8,M&T Bank Stadium,M&T Bank Stadium,https://seatgeek.com/venues/m-t-bank-stadium/tickets,1101 Russell St,39.2774,-76.623,2015-08-04T00:00:00Z,FALSE,QRCODE_TM
,FALSE,4346969,2018-11-18T22:00:00,2018-04-20T00:00:00,2018-11-18T18:00:00,Eagles at Saints,2018-04-20T00:47:25,normal,2018-11-18T12:00:00,0.879,nfl,FALSE,Philadelphia Eagles at New Orleans Saints,0.927,FALSE,https://seatgeek.com/eagles-at-saints-tickets/11-18-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346969,TRUE,NA,1367,360,1413,3000,180,382.74103,178,2018-05-29T20:39:16Z,FALSE,QRCODE,128,TRUE,US,LA,622,mercedes-benz-superdome,0.8966978,"New Orleans, LA","New Orleans, LA 70112",0,70112,New Orleans,America/Chicago,18,Mercedes-Benz Superdome,Mercedes-Benz Superdome,https://seatgeek.com/venues/mercedes-benz-superdome/tickets,1500 Sugar Bowl Drive,29.9515,-90.0786,2018-08-27T20:46:59Z,FALSE,QRCODE_TM
