datetime_local,is_open,time_tbd,title,type,url,id,datetime_utc,description,score,short_title,popularity,created_at,announce_date,datetime_tbd,date_tbd,visible_until_utc,status,general_admission,median_price,visible_listing_count,highest_price,average_price,listing_count,lowest_price_good_deals,lowest_price,employee_only,created_at,method,address,url,state,id,num_upcoming_events,metro_code,score,popularity,has_upcoming_events,postal_code,city,slug,timezone,country,name_v2,name,display_location,extended_address,lon,lat,employee_only,created_at,method
2018-11-11T13:00:00,FALSE,FALSE,Atlanta Falcons at Cleveland Browns,nfl,https://seatgeek.com/falcons-at-browns-tickets/11-11-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346996,4346996,2018-11-11T18:00:00,,0.833,Falcons at Browns,0.818,2018-04-20T00:47:31,2018-04-20T00:00:00,FALSE,FALSE,2018-11-11T22:00:00,normal,NA,95,1270,1172,114.70172,989,36,41,FALSE,2018-08-24T21:53:40Z,QRCODE,100 Alfred Lerner Way,https://seatgeek.com/venues/firstenergy-stadium-15/tickets,OH,1123,6,510,0.86852187,0,TRUE,44114,Cleveland,firstenergy-stadium-15,America/New_York,US,FirstEnergy Stadium,FirstEnergy Stadium,"Cleveland, OH","Cleveland, OH 44114",-81.7,41.5065,FALSE,2015-11-11T20:55:31Z,NONE
2018-11-11T12:00:00,FALSE,FALSE,Miami Dolphins at Green Bay Packers,nfl,https://seatgeek.com/dolphins-at-packers-tickets/11-11-2018-green-bay-wisconsin-lambeau-field/nfl/4346912,4346912,2018-11-11T18:00:00,,0.884,Dolphins at Packers,0.857,2018-04-20T00:47:13,2018-04-20T00:00:00,FALSE,FALSE,2018-11-11T22:00:00,normal,NA,432,464,730,434.42062,126,180,253,FALSE,2018-08-24T21:53:40Z,QRCODE,1265 Lombardi Avenue,https://seatgeek.com/venues/lambeau-field/tickets,WI,1125,6,658,0.92909414,0,TRUE,54304,Green Bay,lambeau-field,America/Chicago,US,Lambeau Field,Lambeau Field,"Green Bay, WI","Green Bay, WI 54304",-88.0622,44.5013,FALSE,2015-09-02T22:43:34Z,QRCODE_TM
2018-11-11T13:05:00,FALSE,FALSE,Los Angeles Chargers at Oakland Raiders,nfl,https://seatgeek.com/chargers-at-raiders-tickets/11-11-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347130,4347130,2018-11-11T21:05:00,,0.859,Chargers at Raiders,0.831,2018-04-20T00:47:56,2018-04-20T00:00:00,FALSE,FALSE,2018-11-12T01:05:00,normal,NA,180,824,524,190.04907,489,82,82,FALSE,2018-08-24T21:53:40Z,QRCODE,7000 Coliseum Way,https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets,CA,14,21,807,0.7817843,0,TRUE,94621,Oakland,oakland-alameda-county-coliseum,America/Los_Angeles,US,Oakland-Alameda County Coliseum,Oakland-Alameda County Coliseum,"Oakland, CA","Oakland, CA 94621",-122.201,37.7469,FALSE,2015-06-24T00:00:00Z,PDF417
2018-11-11T13:25:00,FALSE,FALSE,Seattle Seahawks at Los Angeles Rams,nfl,https://seatgeek.com/seahawks-at-rams-tickets/11-11-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346920,4346920,2018-11-11T21:25:00,,0.86,Seahawks at Rams,0.832,2018-04-20T00:47:14,2018-04-20T00:00:00,FALSE,FALSE,2018-11-12T01:25:00,normal,NA,131,1346,1496,188.43188,646,51,52,FALSE,2018-08-24T21:53:40Z,QRCODE,3911 S Figueroa St,https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets,CA,51012,9,0,0.86898464,0,TRUE,90037,Los Angeles,los-angeles-memorial-coliseum-1,America/Los_Angeles,US,Los Angeles Memorial Coliseum,Los Angeles Memorial Coliseum,"Los Angeles, CA","Los Angeles, CA 90037",-118.288,34.0138,FALSE,2018-08-23T17:59:28Z,QRCODE
2018-11-11T19:00:00,FALSE,FALSE,Alex G with Half Waif,concert,https://seatgeek.com/alex-g-with-half-waif-tickets/tampa-florida-crowbar-2-2018-11-11-7-pm/concert/4500554,4500554,2018-11-12T00:00:00,,0.461,Alex G with Half Waif,0.53,2018-08-23T20:13:51,2018-08-23T00:00:00,FALSE,FALSE,2018-11-12T04:00:00,normal,TRUE,249,1,569,255.5,6,NA,103,NA,NA,NA,1812 North 17th Street,https://seatgeek.com/venues/crowbar-2/tickets,FL,3160,33,539,0.42424366,0,TRUE,33605,Tampa,crowbar-2,America/New_York,US,Crowbar,Crowbar,"Tampa, FL","Tampa, FL 33605",-82.4406,27.9608,NA,NA,NA
2018-11-11T20:20:00,FALSE,FALSE,Dallas Cowboys at Philadelphia Eagles,nfl,https://seatgeek.com/cowboys-at-eagles-tickets/11-11-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4347031,4347031,2018-11-12T01:20:00,,0.922,Cowboys at Eagles,0.88,2018-04-20T00:47:38,2018-04-20T00:00:00,FALSE,FALSE,2018-11-12T05:20:00,normal,NA,461,1016,1346,503.64212,380,149,205,FALSE,2018-08-24T21:53:40Z,QRCODE,1020 Pattison Ave,https://seatgeek.com/venues/lincoln-financial-field/tickets,PA,330,15,504,0.90542685999999994,0,TRUE,19148,Philadelphia,lincoln-financial-field,America/New_York,US,Lincoln Financial Field,Lincoln Financial Field,"Philadelphia, PA","Philadelphia, PA 19148",-75.1675,39.9046,FALSE,2015-07-10T00:00:00Z,QRCODE_TM
2018-11-12T17:15:00,FALSE,FALSE,New York Giants at San Francisco 49ers,nfl,https://seatgeek.com/giants-at-49ers-tickets/11-12-2018-santa-clara-california-levi-s-stadium/nfl/4347117,4347117,2018-11-13T01:15:00,,0.882,Giants at 49ers,0.847,2018-04-20T00:47:54,2018-04-20T00:00:00,FALSE,FALSE,2018-11-13T05:15:00,normal,NA,180,1093,2989,205.27907,989,76,76,FALSE,2018-08-24T21:53:40Z,QRCODE,4900 Marie P DeBartolo Way,https://seatgeek.com/venues/levi-s-stadium/tickets,CA,58670,13,0,0.95768774,0,TRUE,95054,Santa Clara,levi-s-stadium,America/Los_Angeles,US,Levi's Stadium,Levi's Stadium,"Santa Clara, CA","Santa Clara, CA 95054",-121.969,37.4023,FALSE,2015-07-10T00:00:00Z,QRCODE_TM
2018-11-15T17:20:00,FALSE,FALSE,Green Bay Packers at Seattle Seahawks,nfl,https://seatgeek.com/packers-at-seahawks-tickets/11-15-2018-seattle-washington-centurylink-field/nfl/4347126,4347126,2018-11-16T01:20:00,,0.926,Packers at Seahawks,0.881,2018-04-20T00:47:56,2018-04-20T00:00:00,FALSE,FALSE,2018-11-16T05:20:00,normal,NA,434,543,1597,531.1024,166,249,249,FALSE,2018-08-24T21:53:40Z,QRCODE,800 Occidental Ave S,https://seatgeek.com/venues/centurylink-field/tickets,WA,339,12,819,0.87232786,0,TRUE,98134,Seattle,centurylink-field,America/Los_Angeles,US,CenturyLink Field,CenturyLink Field,"Seattle, WA","Seattle, WA 98134",-122.33,47.6,FALSE,2018-03-02T22:54:54Z,QRCODE
2018-11-17T16:00:00,FALSE,FALSE,South Alabama Jaguars at Louisiana Ragin Cajuns Football,ncaa_football,https://seatgeek.com/south-alabama-jaguars-at-louisiana-ragin-cajuns-football-tickets/ncaa-football/2018-11-17-4-pm/4281956,4281956,2018-11-17T22:00:00,,0.493,South Alabama at Louisiana,0.54,2018-02-28T15:00:12,2018-02-28T00:00:00,FALSE,FALSE,2018-11-18T02:00:00,normal,NA,66,50,103,64.07217,97,53,54,NA,NA,NA,201 Rhienhardt Drive,https://seatgeek.com/venues/cajun-field/tickets,LA,2796,4,642,0.43303972,0,TRUE,70506,Lafayette,cajun-field,America/Chicago,US,Cajun Field,Cajun Field,"Lafayette, LA","Lafayette, LA 70506",-92.04,30.22,NA,NA,NA
2018-11-18T13:00:00,FALSE,FALSE,Cincinnati Bengals at Baltimore Ravens,nfl,https://seatgeek.com/bengals-at-ravens-tickets/11-18-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347068,4347068,2018-11-18T18:00:00,,0.812,Bengals at Ravens,0.791,2018-04-20T00:47:45,2018-04-20T00:00:00,FALSE,FALSE,2018-11-18T22:00:00,normal,NA,102,1190,553,131.35574,610,40,40,FALSE,2018-08-24T21:53:40Z,QRCODE,1101 Russell St,https://seatgeek.com/venues/m-t-bank-stadium/tickets,MD,1121,7,512,0.8927189,0,TRUE,21230,Baltimore,m-t-bank-stadium,America/New_York,US,M&T Bank Stadium,M&T Bank Stadium,"Baltimore, MD","Baltimore, MD 21230",-76.623,39.2774,FALSE,2015-08-04T00:00:00Z,QRCODE_TM
2018-11-18T12:00:00,FALSE,FALSE,Minnesota Vikings at Chicago Bears,nfl,https://seatgeek.com/vikings-at-bears-tickets/11-18-2018-chicago-illinois-soldier-field/nfl/4347005,4347005,2018-11-18T18:00:00,,0.883,Vikings at Bears,0.847,2018-04-20T00:47:32,2018-04-20T00:00:00,FALSE,FALSE,2018-11-18T22:00:00,normal,NA,169,713,366,267.5,2,149,169,FALSE,2018-08-24T21:53:40Z,QRCODE,1410 S. Museum Campus Drive,https://seatgeek.com/venues/soldier-field/tickets,IL,31,9,602,0.940013,0,TRUE,60605,Chicago,soldier-field,America/Chicago,US,Soldier Field,Soldier Field,"Chicago, IL","Chicago, IL 60605",-87.6159,41.8623,FALSE,2018-06-02T00:44:08Z,NONE
2018-11-18T13:00:00,FALSE,FALSE,Dallas Cowboys at Atlanta Falcons,nfl,https://seatgeek.com/cowboys-at-falcons-tickets/11-18-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347049,4347049,2018-11-18T18:00:00,,0.93,Cowboys at Falcons,0.888,2018-04-20T00:47:41,2018-04-20T00:00:00,FALSE,FALSE,2018-11-18T22:00:00,normal,NA,374,1040,2150,446.62384,654,215,219,FALSE,2018-08-24T21:53:40Z,QRCODE,441 M.L.K. Jr Dr NW,https://seatgeek.com/venues/mercedes-benz-stadium/tickets,GA,419590,19,0,0.76958936,0,TRUE,30313,Atlanta,mercedes-benz-stadium,America/New_York,US,Mercedes-Benz Stadium,Mercedes-Benz Stadium,"Atlanta, GA","Atlanta, GA 30313",-84.4,33.76,FALSE,2018-08-23T20:14:46Z,QRCODE
2018-11-18T12:00:00,TRUE,FALSE,Philadelphia Eagles at New Orleans Saints,nfl,https://seatgeek.com/eagles-at-saints-tickets/11-18-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346969,4346969,2018-11-18T18:00:00,,0.873,Eagles at Saints,0.844,2018-04-20T00:47:25,2018-04-20T00:00:00,FALSE,FALSE,2018-11-18T22:00:00,normal,NA,349,1245,3000,374.57977,1354,162,177,FALSE,2018-05-29T20:39:16Z,QRCODE,1500 Sugar Bowl Drive,https://seatgeek.com/venues/mercedes-benz-superdome/tickets,LA,128,17,622,0.8966978,0,TRUE,70112,New Orleans,mercedes-benz-superdome,America/Chicago,US,Mercedes-Benz Superdome,Mercedes-Benz Superdome,"New Orleans, LA","New Orleans, LA 70112",-90.0786,29.9515,FALSE,2018-08-27T20:46:59Z,QRCODE_TM
2018-11-18T13:00:00,FALSE,FALSE,Carolina Panthers at Detroit Lions,nfl,https://seatgeek.com/panthers-at-lions-tickets/11-18-2018-detroit-michigan-ford-field/nfl/4347025,4347025,2018-11-18T18:00:00,,0.889,Panthers at Lions,0.861,2018-04-20T00:47:37,2018-04-20T00:00:00,FALSE,FALSE,2018-11-18T22:00:00,normal,NA,121,976,2392,153.66667,717,64,67,FALSE,2018-08-24T21:53:40Z,QRCODE,2000 Brush St.,https://seatgeek.com/venues/ford-field/tickets,MI,346,11,505,0.9029952,0,TRUE,48226,Detroit,ford-field,America/Detroit,US,Ford Field,Ford Field,"Detroit, MI","Detroit, MI 48226",-83.0459,42.34,FALSE,2015-11-04T17:31:52Z,NONE
2018-11-18T13:00:00,FALSE,FALSE,Tennessee Titans at Indianapolis Colts,nfl,https://seatgeek.com/titans-at-colts-tickets/11-18-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346957,4346957,2018-11-18T18:00:00,,0.821,Titans at Colts,0.806,2018-04-20T00:47:22,2018-04-20T00:00:00,FALSE,FALSE,2018-11-18T22:00:00,normal,NA,87,1127,440,105.37461,646,31,32,FALSE,2018-08-24T21:53:40Z,QRCODE,500 South Capitol Avenue,https://seatgeek.com/venues/lucas-oil-stadium/tickets,IN,1130,14,527,0.9071682,0,TRUE,46225,Indianapolis,lucas-oil-stadium,America/Indiana/Indianapolis,US,Lucas Oil Stadium,Lucas Oil Stadium,"Indianapolis, IN","Indianapolis, IN 46225",-86.1639,39.7601,FALSE,2018-09-13T22:29:37Z,QRCODE_TM
2018-11-18T13:00:00,FALSE,FALSE,Tampa Bay Buccaneers at New York Giants,nfl,https://seatgeek.com/buccaneers-at-giants-tickets/11-18-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346929,4346929,2018-11-18T18:00:00,,0.883,Buccaneers at Giants,0.845,2018-04-20T00:47:16,2018-04-20T00:00:00,FALSE,FALSE,2018-11-18T22:00:00,normal,NA,199,1081,1498,260.97223,144,97,97,FALSE,2018-08-24T21:53:40Z,QRCODE,1 MetLife Stadium Drive,https://seatgeek.com/venues/metlife-stadium/tickets,NJ,1587,16,501,0.94873494,0,TRUE,07073,East Rutherford,metlife-stadium,America/New_York,US,MetLife Stadium,MetLife Stadium,"East Rutherford, NJ","East Rutherford, NJ 07073",-74.0737,40.8142,FALSE,2015-09-12T14:14:07Z,QRCODE_TM
2018-11-18T13:00:00,FALSE,FALSE,Houston Texans at Washington Redskins,nfl,https://seatgeek.com/texans-at-redskins-tickets/11-18-2018-landover-maryland-fedex-field/nfl/4346939,4346939,2018-11-18T18:00:00,,0.888,Texans at Redskins,0.855,2018-04-20T00:47:17,2018-04-20T00:00:00,FALSE,FALSE,2018-11-18T22:00:00,normal,NA,152,973,362,151.16022,181,80,85,FALSE,2018-08-24T21:53:40Z,QRCODE,1600 Fedex Way,https://seatgeek.com/venues/fedex-field/tickets,MD,35,6,511,0.9333444,0,TRUE,20785,Landover,fedex-field,America/New_York,US,FedEx Field,FedEx Field,"Landover, MD","Landover, MD 20785",-76.8658,38.9071,FALSE,2015-09-12T14:13:58Z,QRCODE_TM
2018-11-18T14:05:00,FALSE,FALSE,Oakland Raiders at Arizona Cardinals,nfl,https://seatgeek.com/raiders-at-cardinals-tickets/11-18-2018-glendale-arizona-state-farm-stadium/nfl/4347100,4347100,2018-11-18T21:05:00,,0.893,Raiders at Cardinals,0.863,2018-04-20T00:47:51,2018-04-20T00:00:00,FALSE,FALSE,2018-11-19T01:05:00,normal,NA,238,897,848,258.011,455,109,109,FALSE,2018-08-24T21:53:40Z,QRCODE,1 Cardinals Drive,https://seatgeek.com/venues/state-farm-stadium/tickets,AZ,43,10,753,0.93402725,0,TRUE,85305,Glendale,state-farm-stadium,America/Phoenix,US,State Farm Stadium,State Farm Stadium,"Glendale, AZ","Glendale, AZ 85305",-112.262,33.5294,FALSE,2015-12-21T17:26:05Z,NONE
2018-11-18T13:05:00,FALSE,FALSE,Denver Broncos at Los Angeles Chargers,nfl,https://seatgeek.com/broncos-at-chargers-tickets/11-18-2018-carson-california-stubhub-center/nfl/4347110,4347110,2018-11-18T21:05:00,,0.892,Broncos at Chargers,0.847,2018-04-20T00:47:52,2018-04-20T00:00:00,FALSE,FALSE,2018-11-19T01:05:00,normal,NA,232,525,662,269.369,374,177,174,FALSE,2018-08-24T21:53:40Z,QRCODE,18400 Avalon Blvd,https://seatgeek.com/venues/stubhub-center/tickets,CA,52,14,803,0.7228164,0,TRUE,90746,Carson,stubhub-center,America/Los_Angeles,US,StubHub Center,StubHub Center,"Carson, CA","Carson, CA 90746",-118.261,33.8643,NA,NA,NA
2018-11-18T20:20:00,FALSE,FALSE,Pittsburgh Steelers at Jacksonville Jaguars,nfl,https://seatgeek.com/steelers-at-jaguars-tickets/11-18-2018-jacksonville-florida-everbank-field/nfl/4346947,4346947,2018-11-19T01:20:00,,0.837,Steelers at Jaguars,0.804,2018-04-20T00:47:19,2018-04-20T00:00:00,FALSE,FALSE,2018-11-19T05:20:00,normal,NA,305,812,789,344.81778,439,139,139,FALSE,2018-08-24T21:53:40Z,QRCODE,1 Everbank Field Dr,https://seatgeek.com/venues/everbank-field/tickets,FL,5178,8,561,0.83759147,0,TRUE,32202,Jacksonville,everbank-field,America/New_York,US,EverBank Field,EverBank Field,"Jacksonville, FL","Jacksonville, FL 32202",-81.6373,30.3239,FALSE,2015-10-17T20:03:42Z,QRCODE_TM
2018-11-19T19:15:00,FALSE,FALSE,Kansas City Chiefs at Los Angeles Rams,nfl,https://seatgeek.com/chiefs-at-rams-tickets/11-19-2018-mexico-city-mexico-estadio-azteca-2/nfl/4347137,4347137,2018-11-20T01:15:00,,0.867,Chiefs at Rams,0.833,2018-04-20T01:04:04,2018-04-20T00:00:00,FALSE,FALSE,2018-11-20T05:15:00,normal,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2018-08-24T21:53:40Z,QRCODE,Calzada de Tlalpan 3665,https://seatgeek.com/venues/estadio-azteca-2/tickets,NA,41952,1,0,0,0,TRUE,14370,Mexico City,estadio-azteca-2,America/Mexico_City,Mexico,Estadio Azteca,Estadio Azteca,"Mexico City, Mexico","Mexico City, Mexico",-99.15,19.3,NA,NA,NA
2018-11-22T12:30:00,FALSE,FALSE,Chicago Bears at Detroit Lions,nfl,https://seatgeek.com/bears-at-lions-tickets/11-22-2018-detroit-michigan-ford-field/nfl/4347024,4347024,2018-11-22T17:30:00,,0.888,Bears at Lions,0.856,2018-04-20T00:47:36,2018-04-20T00:00:00,FALSE,FALSE,2018-11-22T21:30:00,normal,NA,180,849,2392,217.0181,608,93,93,FALSE,2018-08-24T21:53:40Z,QRCODE,2000 Brush St.,https://seatgeek.com/venues/ford-field/tickets,MI,346,11,505,0.9029952,0,TRUE,48226,Detroit,ford-field,America/Detroit,US,Ford Field,Ford Field,"Detroit, MI","Detroit, MI 48226",-83.0459,42.34,FALSE,2015-11-04T17:31:52Z,NONE
2018-11-22T15:30:00,TRUE,FALSE,Washington Redskins at Dallas Cowboys,nfl,https://seatgeek.com/redskins-at-cowboys-tickets/11-22-2018-arlington-texas-at-t-stadium/nfl/4327921,4327921,2018-11-22T21:30:00,,0.941,Redskins at Cowboys,0.89,2018-04-05T23:08:47,2018-04-05T00:00:00,FALSE,FALSE,2018-11-23T01:30:00,normal,NA,317,2289,3000,384.15674,2890,32,32,FALSE,2018-04-17T22:02:33Z,QRCODE,1 AT&T Way,https://seatgeek.com/venues/at-t-stadium/tickets,TX,4965,21,623,0.9751414,0,TRUE,76011,Arlington,at-t-stadium,America/Chicago,US,AT&T Stadium,AT&T Stadium,"Arlington, TX","Arlington, TX 76011",-97.0957,32.7459,FALSE,2018-04-17T22:02:33Z,QRCODE
2018-11-22T19:20:00,TRUE,FALSE,Atlanta Falcons at New Orleans Saints,nfl,https://seatgeek.com/falcons-at-saints-tickets/11-22-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346968,4346968,2018-11-23T01:20:00,,0.848,Falcons at Saints,0.816,2018-04-20T00:47:24,2018-04-20T00:00:00,FALSE,FALSE,2018-11-23T05:20:00,normal,NA,300,1166,4200,322.7323,1300,120,120,FALSE,2018-05-29T20:39:22Z,QRCODE,1500 Sugar Bowl Drive,https://seatgeek.com/venues/mercedes-benz-superdome/tickets,LA,128,17,622,0.8966978,0,TRUE,70112,New Orleans,mercedes-benz-superdome,America/Chicago,US,Mercedes-Benz Superdome,Mercedes-Benz Superdome,"New Orleans, LA","New Orleans, LA 70112",-90.0786,29.9515,FALSE,2018-08-27T20:46:59Z,QRCODE_TM
2018-11-23T14:00:00,FALSE,FALSE,Coastal Carolina Chanticleers at South Alabama Jaguars Football,ncaa_football,https://seatgeek.com/coastal-carolina-chanticleers-at-south-alabama-jaguars-football-tickets/ncaa-football/2018-11-23-2-pm/4281983,4281983,2018-11-23T20:00:00,,0.396,Coastal Carolina at South Alabama,0.453,2018-02-28T15:00:16,2018-02-28T00:00:00,FALSE,FALSE,2018-11-24T00:00:00,normal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1621 Virginia St.,https://seatgeek.com/venues/ladd-peebles-stadium/tickets,AL,3716,5,686,0.50177634,0,TRUE,36604,Mobile,ladd-peebles-stadium,America/Chicago,US,Ladd Peebles Stadium,Ladd Peebles Stadium,"Mobile, AL","Mobile, AL 36604",-88.0761,30.6748,NA,NA,NA
2018-11-25T13:00:00,FALSE,FALSE,Jacksonville Jaguars at Buffalo Bills,nfl,https://seatgeek.com/jaguars-at-bills-tickets/11-25-2018-orchard-park-new-york-new-era-field/nfl/4347058,4347058,2018-11-25T18:00:00,,0.855,Jaguars at Bills,0.823,2018-04-20T00:47:43,2018-04-20T00:00:00,FALSE,FALSE,2018-11-25T22:00:00,normal,NA,74,1517,636,100.784485,1044,20,27,FALSE,2018-08-24T21:53:41Z,QRCODE,1 Bills Drive,https://seatgeek.com/venues/new-era-field/tickets,NY,1135,7,514,0.8815085,0,TRUE,14127,Orchard Park,new-era-field,America/New_York,US,New Era Field,New Era Field,"Orchard Park, NY","Orchard Park, NY 14127",-78.7874,42.7737,FALSE,2015-08-12T16:52:53Z,QRCODE_TM
2018-11-25T13:00:00,FALSE,FALSE,Cleveland Browns at Cincinnati Bengals,nfl,https://seatgeek.com/browns-at-bengals-tickets/11-25-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347039,4347039,2018-11-25T18:00:00,,0.839,Browns at Bengals,0.804,2018-04-20T00:47:39,2018-04-20T00:00:00,FALSE,FALSE,2018-11-25T22:00:00,normal,NA,101,871,422,111.93621,533,56,56,FALSE,2018-08-24T21:53:40Z,QRCODE,1 Paul Brown Stadium,https://seatgeek.com/venues/paul-brown-stadium/tickets,OH,1124,7,515,0.86166537,0,TRUE,45202,Cincinnati,paul-brown-stadium,America/New_York,US,Paul Brown Stadium,Paul Brown Stadium,"Cincinnati, OH","Cincinnati, OH 45202",-84.5177,39.0961,FALSE,2015-10-09T16:14:37Z,QRCODE_TM
2018-11-25T13:00:00,FALSE,FALSE,New York Giants at Philadelphia Eagles,nfl,https://seatgeek.com/giants-at-eagles-tickets/11-25-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4346918,4346918,2018-11-25T18:00:00,,0.907,Giants at Eagles,0.861,2018-04-20T00:47:14,2018-04-20T00:00:00,FALSE,FALSE,2018-11-25T22:00:00,normal,NA,351,944,1239,416.0491,387,144,212,FALSE,2018-08-24T21:53:40Z,QRCODE,1020 Pattison Ave,https://seatgeek.com/venues/lincoln-financial-field/tickets,PA,330,15,504,0.90542685999999994,0,TRUE,19148,Philadelphia,lincoln-financial-field,America/New_York,US,Lincoln Financial Field,Lincoln Financial Field,"Philadelphia, PA","Philadelphia, PA 19148",-75.1675,39.9046,FALSE,2015-07-10T00:00:00Z,QRCODE_TM
2018-11-25T13:00:00,FALSE,FALSE,Oakland Raiders at Baltimore Ravens,nfl,https://seatgeek.com/raiders-at-ravens-tickets/11-25-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347067,4347067,2018-11-25T18:00:00,,0.829,Raiders at Ravens,0.797,2018-04-20T00:47:44,2018-04-20T00:00:00,FALSE,FALSE,2018-11-25T22:00:00,normal,NA,137,1092,722,175.18102,569,67,67,FALSE,2018-08-24T21:53:41Z,QRCODE,1101 Russell St,https://seatgeek.com/venues/m-t-bank-stadium/tickets,MD,1121,7,512,0.8927189,0,TRUE,21230,Baltimore,m-t-bank-stadium,America/New_York,US,M&T Bank Stadium,M&T Bank Stadium,"Baltimore, MD","Baltimore, MD 21230",-76.623,39.2774,FALSE,2015-08-04T00:00:00Z,QRCODE_TM
2018-11-25T13:00:00,FALSE,FALSE,New England Patriots at New York Jets,nfl,https://seatgeek.com/patriots-at-jets-tickets/11-25-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347098,4347098,2018-11-25T18:00:00,,0.941,Patriots at Jets,0.883,2018-04-20T00:47:50,2018-04-20T00:00:00,FALSE,FALSE,2018-11-25T22:00:00,normal,NA,146,1017,225,185.5,2,116,146,FALSE,2018-08-24T21:53:41Z,QRCODE,1 MetLife Stadium Drive,https://seatgeek.com/venues/metlife-stadium/tickets,NJ,1587,16,501,0.94873494,0,TRUE,07073,East Rutherford,metlife-stadium,America/New_York,US,MetLife Stadium,MetLife Stadium,"East Rutherford, NJ","East Rutherford, NJ 07073",-74.0737,40.8142,FALSE,2015-09-12T14:14:07Z,QRCODE_TM
2018-11-25T13:00:00,FALSE,FALSE,Seattle Seahawks at Carolina Panthers,nfl,https://seatgeek.com/seahawks-at-panthers-tickets/11-25-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347125,4347125,2018-11-25T18:00:00,,0.872,Seahawks at Panthers,0.832,2018-04-20T00:47:55,2018-04-20T00:00:00,FALSE,FALSE,2018-11-25T22:00:00,normal,NA,172,1013,1132,224.96234,478,80,89,FALSE,2018-08-24T21:53:41Z,QRCODE,800 South Mint Street,https://seatgeek.com/venues/bank-of-america-stadium/tickets,NC,1122,8,517,0.8968222,0,TRUE,28202,Charlotte,bank-of-america-stadium,America/New_York,US,Bank of America Stadium,Bank of America Stadium,"Charlotte, NC","Charlotte, NC 28202",-80.8524,35.2243,FALSE,2015-09-25T18:23:51Z,QRCODE_TM
2018-11-25T13:00:00,FALSE,FALSE,San Francisco 49ers at Tampa Bay Buccaneers,nfl,https://seatgeek.com/49ers-at-buccaneers-tickets/11-25-2018-tampa-florida-raymond-james-stadium/nfl/4346928,4346928,2018-11-25T18:00:00,,0.859,49ers at Buccaneers,0.819,2018-04-20T00:47:15,2018-04-20T00:00:00,FALSE,FALSE,2018-11-25T22:00:00,normal,NA,186,414,459,232.04,25,77,89,FALSE,2018-08-24T21:53:40Z,QRCODE,4201 North Dale Mabry Highway,https://seatgeek.com/venues/raymond-james-stadium/tickets,FL,39,14,539,0.86513025,0,TRUE,33607,Tampa,raymond-james-stadium,America/New_York,US,Raymond James Stadium,Raymond James Stadium,"Tampa, FL","Tampa, FL 33607",-82.5034,27.9753,FALSE,2015-08-24T14:44:53Z,QRCODE_TM
2018-11-25T13:00:00,FALSE,FALSE,Miami Dolphins at Indianapolis Colts,nfl,https://seatgeek.com/dolphins-at-colts-tickets/11-25-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346956,4346956,2018-11-25T18:00:00,,0.839,Dolphins at Colts,0.813,2018-04-20T00:47:21,2018-04-20T00:00:00,FALSE,FALSE,2018-11-25T22:00:00,normal,NA,100,1055,944,117.006615,605,34,34,FALSE,2018-08-24T21:53:40Z,QRCODE,500 South Capitol Avenue,https://seatgeek.com/venues/lucas-oil-stadium/tickets,IN,1130,14,527,0.9071682,0,TRUE,46225,Indianapolis,lucas-oil-stadium,America/Indiana/Indianapolis,US,Lucas Oil Stadium,Lucas Oil Stadium,"Indianapolis, IN","Indianapolis, IN 46225",-86.1639,39.7601,FALSE,2018-09-13T22:29:37Z,QRCODE_TM
2018-11-25T13:05:00,FALSE,FALSE,Arizona Cardinals at Los Angeles Chargers,nfl,https://seatgeek.com/cardinals-at-chargers-tickets/11-25-2018-carson-california-stubhub-center/nfl/4347109,4347109,2018-11-25T21:05:00,,0.828,Cardinals at Chargers,0.788,2018-04-20T00:47:52,2018-04-20T00:00:00,FALSE,FALSE,2018-11-26T01:05:00,normal,NA,199,589,600,212.45029,513,95,113,FALSE,2018-08-24T21:53:41Z,QRCODE,18400 Avalon Blvd,https://seatgeek.com/venues/stubhub-center/tickets,CA,52,14,803,0.7228164,0,TRUE,90746,Carson,stubhub-center,America/Los_Angeles,US,StubHub Center,StubHub Center,"Carson, CA","Carson, CA 90746",-118.261,33.8643,NA,NA,NA
