date_tbd,created_at,score,datetime_utc,title,visible_until_utc,short_title,datetime_local,time_tbd,url,datetime_tbd,popularity,type,description,announce_date,status,id,is_open,general_admission,highest_price,average_price,median_price,visible_listing_count,listing_count,lowest_price,lowest_price_good_deals,employee_only,method,created_at,name,city,score,state,name_v2,popularity,country,has_upcoming_events,postal_code,num_upcoming_events,timezone,url,address,display_location,slug,extended_address,id,lon,lat,employee_only,method,created_at
FALSE,2018-04-20T01:04:04,0.892,2018-10-29T00:20:00,New Orleans Saints at Minnesota Vikings,2018-10-29T04:20:00,Saints at Vikings,2018-10-28T19:20:00,FALSE,https://seatgeek.com/saints-at-vikings-tickets/10-28-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347136,FALSE,0.848,nfl,,2018-04-20T00:00:00,normal,4347136,FALSE,NA,2451,307.69,NA,NA,494,132,132,FALSE,QRCODE,2018-08-24T21:53:39Z,U.S. Bank Stadium,Minneapolis,0.88524246,MN,U.S. Bank Stadium,0,US,TRUE,55415,13,America/Chicago,https://seatgeek.com/venues/u-s-bank-stadium/tickets,401 Chicago Avenue,"Minneapolis, MN",u-s-bank-stadium,"Minneapolis, MN 55415",218451,-93.26,44.97,FALSE,NONE,2018-08-22T15:34:15Z
FALSE,2018-04-20T00:47:44,0.899,2018-10-30T00:15:00,New England Patriots at Buffalo Bills,2018-10-30T04:15:00,Patriots at Bills,2018-10-29T20:15:00,FALSE,https://seatgeek.com/patriots-at-bills-tickets/10-29-2018-orchard-park-new-york-new-era-field/nfl/4347062,FALSE,0.848,nfl,,2018-04-20T00:00:00,normal,4347062,FALSE,NA,1074,215.01,NA,NA,974,118,132,FALSE,QRCODE,2018-08-24T21:53:39Z,New Era Field,Orchard Park,0.8815085,NY,New Era Field,0,US,TRUE,14127,8,America/New_York,https://seatgeek.com/venues/new-era-field/tickets,1 Bills Drive,"Orchard Park, NY",new-era-field,"Orchard Park, NY 14127",1135,-78.7874,42.7737,FALSE,QRCODE_TM,2015-08-12T16:52:53Z
FALSE,2018-04-20T00:47:57,0.958,2018-11-02T00:20:00,Oakland Raiders at San Francisco 49ers,2018-11-02T04:20:00,Raiders at 49ers,2018-11-01T17:20:00,FALSE,https://seatgeek.com/raiders-at-49ers-tickets/11-1-2018-santa-clara-california-levi-s-stadium/nfl/4347131,FALSE,0.891,nfl,,2018-04-20T00:00:00,normal,4347131,FALSE,NA,2990,542.91,NA,NA,676,270,270,FALSE,QRCODE,2018-08-24T21:53:39Z,Levi's Stadium,Santa Clara,0.95768774,CA,Levi's Stadium,0,US,TRUE,95054,13,America/Los_Angeles,https://seatgeek.com/venues/levi-s-stadium/tickets,4900 Marie P DeBartolo Way,"Santa Clara, CA",levi-s-stadium,"Santa Clara, CA 95054",58670,-121.969,37.4023,FALSE,QRCODE_TM,2015-07-10T00:00:00Z
FALSE,2018-02-28T15:00:09,0.414,2018-11-03T17:00:00,South Alabama Jaguars at Arkansas State Red Wolves Football,2018-11-03T21:00:00,South Alabama at Arkansas State,2018-11-03T12:00:00,FALSE,https://seatgeek.com/south-alabama-jaguars-at-arkansas-state-red-wolves-football-tickets/ncaa-football/2018-11-03-12-pm/4281935,FALSE,0.457,ncaa_football,,2018-02-28T00:00:00,normal,4281935,FALSE,NA,179,47.11,NA,NA,122,24,NA,NA,NA,NA,Centennial Bank Stadium,Jonesboro,0.47753516,AR,Centennial Bank Stadium,0,US,TRUE,72401,4,America/Chicago,https://seatgeek.com/venues/centennial-bank-stadium-1/tickets,2180 Aggie Rd,"Jonesboro, AR",centennial-bank-stadium-1,"Jonesboro, AR 72401",8896,-90.6797,35.8429,NA,NA,NA
FALSE,2018-04-20T00:47:47,0.857,2018-11-04T18:00:00,New York Jets at Miami Dolphins,2018-11-04T22:00:00,Jets at Dolphins,2018-11-04T13:00:00,FALSE,https://seatgeek.com/jets-at-dolphins-tickets/11-4-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347083,FALSE,0.81,nfl,,2018-04-20T00:00:00,normal,4347083,FALSE,NA,899,214.81,NA,NA,201,57,57,FALSE,QRCODE,2018-08-24T21:53:39Z,Hard Rock Stadium,Miami Gardens,0.8378203,FL,Hard Rock Stadium,0,US,TRUE,33056,36,America/New_York,https://seatgeek.com/venues/hard-rock-stadium/tickets,347 Don Shula Dr.,"Miami Gardens, FL",hard-rock-stadium,"Miami Gardens, FL 33056",29,-80.24,25.96,FALSE,NONE,2017-10-03T18:58:44Z
FALSE,2018-04-20T00:47:31,0.838,2018-11-04T18:00:00,Kansas City Chiefs at Cleveland Browns,2018-11-04T22:00:00,Chiefs at Browns,2018-11-04T13:00:00,FALSE,https://seatgeek.com/chiefs-at-browns-tickets/11-4-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346997,FALSE,0.803,nfl,,2018-04-20T00:00:00,normal,4346997,FALSE,NA,1175,100.88,NA,NA,1127,32,32,FALSE,QRCODE,2018-08-24T21:53:39Z,FirstEnergy Stadium,Cleveland,0.86852187,OH,FirstEnergy Stadium,0,US,TRUE,44114,7,America/New_York,https://seatgeek.com/venues/firstenergy-stadium-15/tickets,100 Alfred Lerner Way,"Cleveland, OH",firstenergy-stadium-15,"Cleveland, OH 44114",1123,-81.7,41.5065,FALSE,NONE,2015-11-11T20:55:31Z
FALSE,2018-04-20T01:04:05,0.881,2018-11-04T18:00:00,Detroit Lions at Minnesota Vikings,2018-11-04T22:00:00,Lions at Vikings,2018-11-04T12:00:00,FALSE,https://seatgeek.com/lions-at-vikings-tickets/11-4-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347140,FALSE,0.838,nfl,,2018-04-20T00:00:00,normal,4347140,FALSE,NA,1552,244.57,NA,NA,570,101,101,FALSE,QRCODE,2018-08-24T21:53:39Z,U.S. Bank Stadium,Minneapolis,0.88524246,MN,U.S. Bank Stadium,0,US,TRUE,55415,13,America/Chicago,https://seatgeek.com/venues/u-s-bank-stadium/tickets,401 Chicago Avenue,"Minneapolis, MN",u-s-bank-stadium,"Minneapolis, MN 55415",218451,-93.26,44.97,FALSE,NONE,2018-08-22T15:34:15Z
FALSE,2018-04-20T00:47:45,0.867,2018-11-04T18:00:00,Pittsburgh Steelers at Baltimore Ravens,2018-11-04T22:00:00,Steelers at Ravens,2018-11-04T13:00:00,FALSE,https://seatgeek.com/steelers-at-ravens-tickets/11-4-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347069,FALSE,0.82,nfl,,2018-04-20T00:00:00,normal,4347069,FALSE,NA,957,273.45,NA,NA,427,125,125,FALSE,QRCODE,2018-08-24T21:53:39Z,M&T Bank Stadium,Baltimore,0.8927189,MD,M&T Bank Stadium,0,US,TRUE,21230,8,America/New_York,https://seatgeek.com/venues/m-t-bank-stadium/tickets,1101 Russell St,"Baltimore, MD",m-t-bank-stadium,"Baltimore, MD 21230",1121,-76.623,39.2774,FALSE,QRCODE_TM,2015-08-04T00:00:00Z
FALSE,2018-04-20T00:47:17,0.905,2018-11-04T18:00:00,Atlanta Falcons at Washington Redskins,2018-11-04T22:00:00,Falcons at Redskins,2018-11-04T13:00:00,FALSE,https://seatgeek.com/falcons-at-redskins-tickets/11-4-2018-landover-maryland-fedex-field/nfl/4346937,FALSE,0.854,nfl,,2018-04-20T00:00:00,normal,4346937,FALSE,NA,1016,198.09,NA,NA,616,83,83,FALSE,QRCODE,2018-08-24T21:53:39Z,FedEx Field,Landover,0.9333444,MD,FedEx Field,0,US,TRUE,20785,9,America/New_York,https://seatgeek.com/venues/fedex-field/tickets,1600 Fedex Way,"Landover, MD",fedex-field,"Landover, MD 20785",35,-76.8658,38.9071,FALSE,QRCODE_TM,2015-09-12T14:13:58Z
FALSE,2018-04-20T00:47:38,0.854,2018-11-04T18:00:00,Tampa Bay Buccaneers at Carolina Panthers,2018-11-04T22:00:00,Buccaneers at Panthers,2018-11-04T13:00:00,FALSE,https://seatgeek.com/buccaneers-at-panthers-tickets/11-4-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347033,FALSE,0.811,nfl,,2018-04-20T00:00:00,normal,4347033,FALSE,NA,840,196.31,NA,NA,384,67,67,FALSE,QRCODE,2018-08-24T21:53:39Z,Bank of America Stadium,Charlotte,0.8968222,NC,Bank of America Stadium,0,US,TRUE,28202,9,America/New_York,https://seatgeek.com/venues/bank-of-america-stadium/tickets,800 South Mint Street,"Charlotte, NC",bank-of-america-stadium,"Charlotte, NC 28202",1122,-80.8524,35.2243,FALSE,QRCODE_TM,2015-09-25T18:23:51Z
FALSE,2018-04-20T00:47:43,0.922,2018-11-04T18:00:00,Chicago Bears at Buffalo Bills,2018-11-04T22:00:00,Bears at Bills,2018-11-04T13:00:00,FALSE,https://seatgeek.com/bears-at-bills-tickets/11-4-2018-orchard-park-new-york-new-era-field/nfl/4347061,FALSE,0.868,nfl,,2018-04-20T00:00:00,normal,4347061,FALSE,NA,584,137.45,NA,NA,674,55,55,FALSE,QRCODE,2018-08-24T21:53:39Z,New Era Field,Orchard Park,0.8815085,NY,New Era Field,0,US,TRUE,14127,8,America/New_York,https://seatgeek.com/venues/new-era-field/tickets,1 Bills Drive,"Orchard Park, NY",new-era-field,"Orchard Park, NY 14127",1135,-78.7874,42.7737,FALSE,QRCODE_TM,2015-08-12T16:52:53Z
FALSE,2018-04-20T00:47:56,0.878,2018-11-04T21:05:00,Los Angeles Chargers at Seattle Seahawks,2018-11-05T01:05:00,Chargers at Seahawks,2018-11-04T13:05:00,FALSE,https://seatgeek.com/chargers-at-seahawks-tickets/11-4-2018-seattle-washington-centurylink-field/nfl/4347127,FALSE,0.829,nfl,,2018-04-20T00:00:00,normal,4347127,FALSE,NA,1351,358.16,NA,NA,284,148,148,FALSE,QRCODE,2018-08-24T21:53:39Z,CenturyLink Field,Seattle,0.87232786,WA,CenturyLink Field,0,US,TRUE,98134,14,America/Los_Angeles,https://seatgeek.com/venues/centurylink-field/tickets,800 Occidental Ave S,"Seattle, WA",centurylink-field,"Seattle, WA 98134",339,-122.33,47.6,FALSE,QRCODE,2018-03-02T22:54:54Z
FALSE,2018-04-20T01:04:05,0.848,2018-11-04T21:05:00,Houston Texans at Denver Broncos,2018-11-05T01:05:00,Texans at Broncos,2018-11-04T14:05:00,FALSE,https://seatgeek.com/texans-at-broncos-tickets/11-4-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347141,FALSE,0.812,nfl,,2018-04-20T00:00:00,normal,4347141,FALSE,NA,1270,329.2,NA,NA,122,139,139,FALSE,QRCODE,2018-08-24T21:53:39Z,Sports Authority Field at Mile High,Denver,0.9028296,CO,Sports Authority Field at Mile High,0,US,TRUE,80204,7,America/Denver,https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets,1701 Bryant St.,"Denver, CO",sports-authority-field-at-mile-high,"Denver, CO 80204",1131,-105.02,39.74,FALSE,QRCODE_TM,2015-08-07T18:39:02Z
FALSE,2018-04-20T00:47:25,0.841,2018-11-04T21:25:00,Los Angeles Rams at New Orleans Saints,2018-11-05T01:25:00,Rams at Saints,2018-11-04T15:25:00,FALSE,https://seatgeek.com/rams-at-saints-tickets/11-4-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346970,FALSE,0.803,nfl,,2018-04-20T00:00:00,normal,4346970,TRUE,NA,5941,246.54,NA,NA,1346,71,71,FALSE,QRCODE,2018-05-29T20:39:08Z,Mercedes-Benz Superdome,New Orleans,0.8966978,LA,Mercedes-Benz Superdome,0,US,TRUE,70112,19,America/Chicago,https://seatgeek.com/venues/mercedes-benz-superdome/tickets,1500 Sugar Bowl Drive,"New Orleans, LA",mercedes-benz-superdome,"New Orleans, LA 70112",128,-90.0786,29.9515,FALSE,QRCODE_TM,2018-08-27T20:46:59Z
FALSE,2018-08-23T19:51:10,0.548,2018-11-05T01:00:00,Alex G,2018-11-05T05:00:00,Alex G,2018-11-04T19:00:00,FALSE,https://seatgeek.com/alex-g-tickets/chicago-illinois-thalia-hall-2018-11-04-7-pm/concert/4494650,FALSE,0.592,concert,,2018-08-23T00:00:00,normal,4494650,FALSE,TRUE,562,118.78,NA,NA,27,53,NA,NA,NA,NA,Thalia Hall,Chicago,0.51888376,IL,Thalia Hall,0,US,TRUE,60608,58,America/Chicago,https://seatgeek.com/venues/thalia-hall/tickets,1807 S Allport St,"Chicago, IL",thalia-hall,"Chicago, IL 60608",60271,-87.6575,41.8577,NA,NA,NA
FALSE,2018-04-20T00:47:49,0.952,2018-11-05T01:20:00,Green Bay Packers at New England Patriots,2018-11-05T05:20:00,Packers at Patriots,2018-11-04T20:20:00,FALSE,https://seatgeek.com/packers-at-patriots-tickets/11-4-2018-foxborough-massachusetts-gillette-stadium/nfl/4347089,FALSE,0.891,nfl,,2018-04-20T00:00:00,normal,4347089,FALSE,NA,2780,869.23,NA,NA,231,422,422,FALSE,QRCODE,2018-08-24T21:53:39Z,Gillette Stadium,Foxborough,0.8983344,MA,Gillette Stadium,0,US,TRUE,02035,13,America/New_York,https://seatgeek.com/venues/gillette-stadium/tickets,1 Patriot Place,"Foxborough, MA",gillette-stadium,"Foxborough, MA 02035",33,-71.2674,42.0906,FALSE,NONE,2018-08-22T15:36:58Z
FALSE,2018-04-05T23:08:47,0.946,2018-11-06T01:15:00,Tennessee Titans at Dallas Cowboys,2018-11-06T05:15:00,Titans at Cowboys,2018-11-05T19:15:00,FALSE,https://seatgeek.com/titans-at-cowboys-tickets/11-5-2018-arlington-texas-at-t-stadium/nfl/4327922,FALSE,0.88,nfl,,2018-04-05T00:00:00,normal,4327922,TRUE,NA,6037,287.87,NA,NA,3631,26,26,FALSE,QRCODE,2018-04-17T22:02:33Z,AT&T Stadium,Arlington,0.9751414,TX,AT&T Stadium,0,US,TRUE,76011,24,America/Chicago,https://seatgeek.com/venues/at-t-stadium/tickets,1 AT&T Way,"Arlington, TX",at-t-stadium,"Arlington, TX 76011",4965,-97.0957,32.7459,FALSE,QRCODE,2018-04-17T22:02:33Z
FALSE,2018-04-20T00:47:46,0.87,2018-11-09T01:20:00,Carolina Panthers at Pittsburgh Steelers,2018-11-09T05:20:00,Panthers at Steelers,2018-11-08T20:20:00,FALSE,https://seatgeek.com/panthers-at-steelers-tickets/11-8-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347075,FALSE,0.818,nfl,,2018-04-20T00:00:00,normal,4347075,FALSE,NA,2441,216.83,NA,NA,635,87,87,FALSE,QRCODE,2018-08-24T21:53:39Z,Heinz Field,Pittsburgh,0.9033526,PA,Heinz Field,0,US,TRUE,15212,12,America/New_York,https://seatgeek.com/venues/heinz-field/tickets,100 Art Rooney Avenue,"Pittsburgh, PA",heinz-field,"Pittsburgh, PA 15212",1119,-80.0158,40.4468,FALSE,QRCODE_TM,2015-12-08T15:36:23Z
FALSE,2018-04-20T00:47:30,0.902,2018-11-11T17:00:00,New England Patriots at Tennessee Titans,2018-11-11T21:00:00,Patriots at Titans,2018-11-11T12:00:00,FALSE,https://seatgeek.com/patriots-at-titans-tickets/11-11-2018-nashville-tennessee-nissan-stadium/nfl/4346990,FALSE,0.841,nfl,,2018-04-20T00:00:00,normal,4346990,FALSE,NA,1934,595.04,NA,NA,321,278,278,FALSE,QRCODE,2018-08-24T21:53:40Z,Nissan Stadium,Nashville,0.8546275,TN,Nissan Stadium,0,US,TRUE,37213,16,America/New_York,https://seatgeek.com/venues/nissan-stadium/tickets,1 Titans Way,"Nashville, TN",nissan-stadium,"Nashville, TN 37213",1126,-86.7713,36.1665,FALSE,NONE,2015-10-19T15:09:39Z
FALSE,2018-04-20T00:47:40,0.86,2018-11-11T18:00:00,New Orleans Saints at Cincinnati Bengals,2018-11-11T22:00:00,Saints at Bengals,2018-11-11T13:00:00,FALSE,https://seatgeek.com/saints-at-bengals-tickets/11-11-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347040,FALSE,0.806,nfl,,2018-04-20T00:00:00,normal,4347040,FALSE,NA,422,115.06,NA,NA,520,52,52,FALSE,QRCODE,2018-08-24T21:53:40Z,Paul Brown Stadium,Cincinnati,0.86166537,OH,Paul Brown Stadium,0,US,TRUE,45202,8,America/New_York,https://seatgeek.com/venues/paul-brown-stadium/tickets,1 Paul Brown Stadium,"Cincinnati, OH",paul-brown-stadium,"Cincinnati, OH 45202",1124,-84.5177,39.0961,FALSE,QRCODE_TM,2015-10-09T16:14:37Z
FALSE,2018-04-20T00:47:27,0.863,2018-11-11T18:00:00,Arizona Cardinals at Kansas City Chiefs,2018-11-11T22:00:00,Cardinals at Chiefs,2018-11-11T12:00:00,FALSE,https://seatgeek.com/cardinals-at-chiefs-tickets/11-11-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346980,FALSE,0.809,nfl,,2018-04-20T00:00:00,normal,4346980,FALSE,NA,534,142.01,NA,NA,801,42,42,FALSE,QRCODE,2018-08-24T21:53:40Z,Arrowhead Stadium,Kansas City,0.8827867,MO,Arrowhead Stadium,0,US,TRUE,64129,9,America/Chicago,https://seatgeek.com/venues/arrowhead-stadium/tickets,1 Arrowhead Drive,"Kansas City, MO",arrowhead-stadium,"Kansas City, MO 64129",1128,-94.4839,39.0489,FALSE,QRCODE_TM,2015-08-20T16:20:51Z
FALSE,2018-04-20T00:47:32,0.873,2018-11-11T18:00:00,Detroit Lions at Chicago Bears,2018-11-11T22:00:00,Lions at Bears,2018-11-11T12:00:00,FALSE,https://seatgeek.com/lions-at-bears-tickets/11-11-2018-chicago-illinois-soldier-field/nfl/4347006,FALSE,0.817,nfl,,2018-04-20T00:00:00,normal,4347006,FALSE,NA,1199,292.51,NA,NA,175,114,114,FALSE,QRCODE,2018-08-24T21:53:40Z,Soldier Field,Chicago,0.940013,IL,Soldier Field,0,US,TRUE,60605,12,America/Chicago,https://seatgeek.com/venues/soldier-field/tickets,1410 S. Museum Campus Drive,"Chicago, IL",soldier-field,"Chicago, IL 60605",31,-87.6159,41.8623,FALSE,NONE,2018-06-02T00:44:08Z
FALSE,2018-04-20T00:47:22,0.839,2018-11-11T18:00:00,Jacksonville Jaguars at Indianapolis Colts,2018-11-11T22:00:00,Jaguars at Colts,2018-11-11T13:00:00,FALSE,https://seatgeek.com/jaguars-at-colts-tickets/11-11-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346958,FALSE,0.798,nfl,,2018-04-20T00:00:00,normal,4346958,FALSE,NA,1204,109.22,NA,NA,769,33,33,FALSE,QRCODE,2018-08-24T21:53:40Z,Lucas Oil Stadium,Indianapolis,0.9071682,IN,Lucas Oil Stadium,0,US,TRUE,46225,13,America/Indiana/Indianapolis,https://seatgeek.com/venues/lucas-oil-stadium/tickets,500 South Capitol Avenue,"Indianapolis, IN",lucas-oil-stadium,"Indianapolis, IN 46225",1130,-86.1639,39.7601,FALSE,QRCODE_TM,2015-08-22T16:51:43Z
FALSE,2018-04-20T00:47:16,0.851,2018-11-11T18:00:00,Washington Redskins at Tampa Bay Buccaneers,2018-11-11T22:00:00,Redskins at Buccaneers,2018-11-11T13:00:00,FALSE,https://seatgeek.com/redskins-at-buccaneers-tickets/11-11-2018-tampa-florida-raymond-james-stadium/nfl/4346930,FALSE,0.798,nfl,,2018-04-20T00:00:00,normal,4346930,FALSE,NA,543,230.42,NA,NA,31,79,79,FALSE,QRCODE,2018-08-24T21:53:40Z,Raymond James Stadium,Tampa,0.86513025,FL,Raymond James Stadium,0,US,TRUE,33607,15,America/New_York,https://seatgeek.com/venues/raymond-james-stadium/tickets,4201 North Dale Mabry Highway,"Tampa, FL",raymond-james-stadium,"Tampa, FL 33607",39,-82.5034,27.9753,FALSE,QRCODE_TM,2015-08-24T14:44:53Z
FALSE,2018-04-20T00:47:43,0.876,2018-11-11T18:00:00,Buffalo Bills at New York Jets,2018-11-11T22:00:00,Bills at Jets,2018-11-11T13:00:00,FALSE,https://seatgeek.com/bills-at-jets-tickets/11-11-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347060,FALSE,0.816,nfl,,2018-04-20T00:00:00,normal,4347060,FALSE,NA,872,150.86,NA,NA,926,46,46,FALSE,QRCODE,2018-08-24T21:53:40Z,MetLife Stadium,East Rutherford,0.94873494,NJ,MetLife Stadium,0,US,TRUE,07073,19,America/New_York,https://seatgeek.com/venues/metlife-stadium/tickets,1 MetLife Stadium Drive,"East Rutherford, NJ",metlife-stadium,"East Rutherford, NJ 07073",1587,-74.0737,40.8142,FALSE,QRCODE_TM,2015-09-12T14:14:07Z
FALSE,2018-04-20T00:47:31,0.84,2018-11-11T18:00:00,Atlanta Falcons at Cleveland Browns,2018-11-11T22:00:00,Falcons at Browns,2018-11-11T13:00:00,FALSE,https://seatgeek.com/falcons-at-browns-tickets/11-11-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346996,FALSE,0.797,nfl,,2018-04-20T00:00:00,normal,4346996,FALSE,NA,1172,96.35,NA,NA,1134,31,33,FALSE,QRCODE,2018-08-24T21:53:40Z,FirstEnergy Stadium,Cleveland,0.86852187,OH,FirstEnergy Stadium,0,US,TRUE,44114,7,America/New_York,https://seatgeek.com/venues/firstenergy-stadium-15/tickets,100 Alfred Lerner Way,"Cleveland, OH",firstenergy-stadium-15,"Cleveland, OH 44114",1123,-81.7,41.5065,FALSE,NONE,2015-11-11T20:55:31Z
FALSE,2018-04-20T00:47:13,0.889,2018-11-11T18:00:00,Miami Dolphins at Green Bay Packers,2018-11-11T22:00:00,Dolphins at Packers,2018-11-11T12:00:00,FALSE,https://seatgeek.com/dolphins-at-packers-tickets/11-11-2018-green-bay-wisconsin-lambeau-field/nfl/4346912,FALSE,0.836,nfl,,2018-04-20T00:00:00,normal,4346912,FALSE,NA,797,390.42,NA,NA,188,195,195,FALSE,QRCODE,2018-08-24T21:53:40Z,Lambeau Field,Green Bay,0.92909414,WI,Lambeau Field,0,US,TRUE,54304,7,America/Chicago,https://seatgeek.com/venues/lambeau-field/tickets,1265 Lombardi Avenue,"Green Bay, WI",lambeau-field,"Green Bay, WI 54304",1125,-88.0622,44.5013,FALSE,QRCODE_TM,2015-09-02T22:43:34Z
FALSE,2018-04-20T00:47:56,0.86,2018-11-11T21:05:00,Los Angeles Chargers at Oakland Raiders,2018-11-12T01:05:00,Chargers at Raiders,2018-11-11T13:05:00,FALSE,https://seatgeek.com/chargers-at-raiders-tickets/11-11-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347130,FALSE,0.805,nfl,,2018-04-20T00:00:00,normal,4347130,FALSE,NA,629,206.66,NA,NA,493,97,97,FALSE,QRCODE,2018-08-24T21:53:40Z,Oakland-Alameda County Coliseum,Oakland,0.7817843,CA,Oakland-Alameda County Coliseum,0,US,TRUE,94621,26,America/Los_Angeles,https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets,7000 Coliseum Way,"Oakland, CA",oakland-alameda-county-coliseum,"Oakland, CA 94621",14,-122.201,37.7469,FALSE,PDF417,2015-06-24T00:00:00Z
FALSE,2018-04-20T00:47:14,0.868,2018-11-11T21:25:00,Seattle Seahawks at Los Angeles Rams,2018-11-12T01:25:00,Seahawks at Rams,2018-11-11T13:25:00,FALSE,https://seatgeek.com/seahawks-at-rams-tickets/11-11-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346920,FALSE,0.812,nfl,,2018-04-20T00:00:00,normal,4346920,FALSE,NA,922,187.15,NA,NA,848,58,58,FALSE,QRCODE,2018-08-24T21:53:40Z,Los Angeles Memorial Coliseum,Los Angeles,0.86898464,CA,Los Angeles Memorial Coliseum,0,US,TRUE,90037,12,America/Los_Angeles,https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets,3911 S Figueroa St,"Los Angeles, CA",los-angeles-memorial-coliseum-1,"Los Angeles, CA 90037",51012,-118.29,34.01,FALSE,QRCODE,2018-08-23T17:59:28Z
FALSE,2018-08-23T20:13:51,0.467,2018-11-12T00:00:00,Alex G with Half Waif,2018-11-12T04:00:00,Alex G with Half Waif,2018-11-11T19:00:00,FALSE,https://seatgeek.com/alex-g-with-half-waif-tickets/tampa-florida-crowbar-2-2018-11-11-7-pm/concert/4500554,FALSE,0.516,concert,,2018-08-23T00:00:00,normal,4500554,FALSE,TRUE,569,207.53,NA,NA,17,45,NA,NA,NA,NA,Crowbar,Tampa,0.42424366,FL,Crowbar,0,US,TRUE,33605,29,America/New_York,https://seatgeek.com/venues/crowbar-2/tickets,1812 North 17th Street,"Tampa, FL",crowbar-2,"Tampa, FL 33605",3160,-82.4406,27.9608,NA,NA,NA
FALSE,2018-04-20T00:47:38,0.928,2018-11-12T01:20:00,Dallas Cowboys at Philadelphia Eagles,2018-11-12T05:20:00,Cowboys at Eagles,2018-11-11T20:20:00,FALSE,https://seatgeek.com/cowboys-at-eagles-tickets/11-11-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4347031,FALSE,0.857,nfl,,2018-04-20T00:00:00,normal,4347031,FALSE,NA,1555,501.37,NA,NA,432,245,245,FALSE,QRCODE,2018-08-24T21:53:40Z,Lincoln Financial Field,Philadelphia,0.90542685999999994,PA,Lincoln Financial Field,0,US,TRUE,19148,16,America/New_York,https://seatgeek.com/venues/lincoln-financial-field/tickets,1020 Pattison Ave,"Philadelphia, PA",lincoln-financial-field,"Philadelphia, PA 19148",330,-75.1675,39.9046,FALSE,QRCODE_TM,2015-07-10T00:00:00Z
FALSE,2018-04-20T00:47:54,0.911,2018-11-13T01:15:00,New York Giants at San Francisco 49ers,2018-11-13T05:15:00,Giants at 49ers,2018-11-12T17:15:00,FALSE,https://seatgeek.com/giants-at-49ers-tickets/11-12-2018-santa-clara-california-levi-s-stadium/nfl/4347117,FALSE,0.842,nfl,,2018-04-20T00:00:00,normal,4347117,FALSE,NA,3701,247.92,NA,NA,995,88,88,FALSE,QRCODE,2018-08-24T21:53:40Z,Levi's Stadium,Santa Clara,0.95768774,CA,Levi's Stadium,0,US,TRUE,95054,13,America/Los_Angeles,https://seatgeek.com/venues/levi-s-stadium/tickets,4900 Marie P DeBartolo Way,"Santa Clara, CA",levi-s-stadium,"Santa Clara, CA 95054",58670,-121.969,37.4023,FALSE,QRCODE_TM,2015-07-10T00:00:00Z
FALSE,2018-04-20T00:47:56,0.93,2018-11-16T01:20:00,Green Bay Packers at Seattle Seahawks,2018-11-16T05:20:00,Packers at Seahawks,2018-11-15T17:20:00,FALSE,https://seatgeek.com/packers-at-seahawks-tickets/11-15-2018-seattle-washington-centurylink-field/nfl/4347126,FALSE,0.856,nfl,,2018-04-20T00:00:00,normal,4347126,FALSE,NA,1809,522.65,NA,NA,209,277,277,FALSE,QRCODE,2018-08-24T21:53:40Z,CenturyLink Field,Seattle,0.87232786,WA,CenturyLink Field,0,US,TRUE,98134,14,America/Los_Angeles,https://seatgeek.com/venues/centurylink-field/tickets,800 Occidental Ave S,"Seattle, WA",centurylink-field,"Seattle, WA 98134",339,-122.33,47.6,FALSE,QRCODE,2018-03-02T22:54:54Z
FALSE,2018-02-28T15:00:12,0.497,2018-11-17T18:00:00,South Alabama Jaguars at Louisiana Ragin Cajuns Football,2018-11-17T22:00:00,South Alabama at Louisiana,2018-11-17T12:00:00,FALSE,https://seatgeek.com/south-alabama-jaguars-at-louisiana-ragin-cajuns-football-tickets/ncaa-football/2018-11-17-12-pm/4281956,FALSE,0.507,ncaa_football,,2018-02-28T00:00:00,normal,4281956,FALSE,NA,84,66.02,NA,NA,154,54,54,NA,NA,NA,Cajun Field,Lafayette,0.43303972,LA,Cajun Field,0,US,TRUE,70506,5,America/Chicago,https://seatgeek.com/venues/cajun-field/tickets,201 Rhienhardt Drive,"Lafayette, LA",cajun-field,"Lafayette, LA 70506",2796,-92.04,30.22,NA,NA,NA
