description,time_tbd,title,id,type,is_open,datetime_utc,score,visible_until_utc,created_at,announce_date,short_title,url,datetime_local,status,popularity,datetime_tbd,date_tbd,general_admission,lowest_price_good_deals,highest_price,median_price,visible_listing_count,listing_count,average_price,lowest_price,method,employee_only,created_at,num_upcoming_events,name_v2,id,postal_code,country,score,timezone,has_upcoming_events,slug,url,address,extended_address,name,city,display_location,popularity,state,metro_code,lat,lon,method,employee_only,created_at
,FALSE,Arizona Cardinals at Kansas City Chiefs,4346980,nfl,FALSE,2018-11-11T18:00:00,0.902,2018-11-11T22:00:00,2018-04-20T00:47:27,2018-04-20T00:00:00,Cardinals at Chiefs,https://seatgeek.com/cardinals-at-chiefs-tickets/11-11-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346980,2018-11-11T12:00:00,normal,0.854,FALSE,FALSE,NA,40,11704,127,1042,845,155.96805,40,QRCODE,FALSE,2018-08-24T21:53:40Z,9,Arrowhead Stadium,1128,64129,US,0.8827867,America/Chicago,TRUE,arrowhead-stadium,https://seatgeek.com/venues/arrowhead-stadium/tickets,1 Arrowhead Drive,"Kansas City, MO 64129",Arrowhead Stadium,Kansas City,"Kansas City, MO",0,MO,616,39.0489,-94.4839,QRCODE_TM,FALSE,2015-08-20T16:20:51Z
,FALSE,New Orleans Saints at Cincinnati Bengals,4347040,nfl,FALSE,2018-11-11T18:00:00,0.906,2018-11-11T22:00:00,2018-04-20T00:47:40,2018-04-20T00:00:00,Saints at Bengals,https://seatgeek.com/saints-at-bengals-tickets/11-11-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347040,2018-11-11T13:00:00,normal,0.856,FALSE,FALSE,NA,51,414,104,865,530,117.72642,53,QRCODE,FALSE,2018-08-24T21:53:40Z,7,Paul Brown Stadium,1124,45202,US,0.86166537,America/New_York,TRUE,paul-brown-stadium,https://seatgeek.com/venues/paul-brown-stadium/tickets,1 Paul Brown Stadium,"Cincinnati, OH 45202",Paul Brown Stadium,Cincinnati,"Cincinnati, OH",0,OH,515,39.0961,-84.5177,QRCODE_TM,FALSE,2015-10-09T16:14:37Z
,FALSE,Detroit Lions at Chicago Bears,4347006,nfl,FALSE,2018-11-11T18:00:00,0.926,2018-11-11T22:00:00,2018-04-20T00:47:32,2018-04-20T00:00:00,Lions at Bears,https://seatgeek.com/lions-at-bears-tickets/11-11-2018-chicago-illinois-soldier-field/nfl/4347006,2018-11-11T12:00:00,normal,0.872,FALSE,FALSE,NA,115,1197,278,929,163,310.33743,122,QRCODE,FALSE,2018-08-24T21:53:40Z,12,Soldier Field,31,60605,US,0.940013,America/Chicago,TRUE,soldier-field,https://seatgeek.com/venues/soldier-field/tickets,1410 S. Museum Campus Drive,"Chicago, IL 60605",Soldier Field,Chicago,"Chicago, IL",0,IL,602,41.8623,-87.6159,NONE,FALSE,2018-06-02T00:44:08Z
,FALSE,Jacksonville Jaguars at Indianapolis Colts,4346958,nfl,FALSE,2018-11-11T18:00:00,0.88,2018-11-11T22:00:00,2018-04-20T00:47:22,2018-04-20T00:00:00,Jaguars at Colts,https://seatgeek.com/jaguars-at-colts-tickets/11-11-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346958,2018-11-11T13:00:00,normal,0.842,FALSE,FALSE,NA,33,1198,87,1087,742,106.49326,33,QRCODE,FALSE,2018-08-24T21:53:40Z,13,Lucas Oil Stadium,1130,46225,US,0.9071682,America/Indiana/Indianapolis,TRUE,lucas-oil-stadium,https://seatgeek.com/venues/lucas-oil-stadium/tickets,500 South Capitol Avenue,"Indianapolis, IN 46225",Lucas Oil Stadium,Indianapolis,"Indianapolis, IN",0,IN,527,39.7601,-86.1639,QRCODE_TM,FALSE,2018-09-13T22:29:37Z
,FALSE,Washington Redskins at Tampa Bay Buccaneers,4346930,nfl,FALSE,2018-11-11T18:00:00,0.903,2018-11-11T22:00:00,2018-04-20T00:47:16,2018-04-20T00:00:00,Redskins at Buccaneers,https://seatgeek.com/redskins-at-buccaneers-tickets/11-11-2018-tampa-florida-raymond-james-stadium/nfl/4346930,2018-11-11T13:00:00,normal,0.853,FALSE,FALSE,NA,71,528,180,388,26,228.07692,79,QRCODE,FALSE,2018-08-24T21:53:40Z,15,Raymond James Stadium,39,33607,US,0.86513025,America/New_York,TRUE,raymond-james-stadium,https://seatgeek.com/venues/raymond-james-stadium/tickets,4201 North Dale Mabry Highway,"Tampa, FL 33607",Raymond James Stadium,Tampa,"Tampa, FL",0,FL,539,27.9753,-82.5034,QRCODE_TM,FALSE,2015-08-24T14:44:53Z
,FALSE,Atlanta Falcons at Cleveland Browns,4346996,nfl,FALSE,2018-11-11T18:00:00,0.891,2018-11-11T22:00:00,2018-04-20T00:47:31,2018-04-20T00:00:00,Falcons at Browns,https://seatgeek.com/falcons-at-browns-tickets/11-11-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346996,2018-11-11T13:00:00,normal,0.849,FALSE,FALSE,NA,30,1172,77,1383,1123,96.3927,31,QRCODE,FALSE,2018-08-24T21:53:40Z,7,FirstEnergy Stadium,1123,44114,US,0.86852187,America/New_York,TRUE,firstenergy-stadium-15,https://seatgeek.com/venues/firstenergy-stadium-15/tickets,100 Alfred Lerner Way,"Cleveland, OH 44114",FirstEnergy Stadium,Cleveland,"Cleveland, OH",0,OH,510,41.5065,-81.7,NONE,FALSE,2015-11-11T20:55:31Z
,FALSE,Buffalo Bills at New York Jets,4347060,nfl,FALSE,2018-11-11T18:00:00,0.935,2018-11-11T22:00:00,2018-04-20T00:47:43,2018-04-20T00:00:00,Bills at Jets,https://seatgeek.com/bills-at-jets-tickets/11-11-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347060,2018-11-11T13:00:00,normal,0.876,FALSE,FALSE,NA,48,871,127,1275,944,152.69492,48,QRCODE,FALSE,2018-08-24T21:53:40Z,18,MetLife Stadium,1587,07073,US,0.94873494,America/New_York,TRUE,metlife-stadium,https://seatgeek.com/venues/metlife-stadium/tickets,1 MetLife Stadium Drive,"East Rutherford, NJ 07073",MetLife Stadium,East Rutherford,"East Rutherford, NJ",0,NJ,501,40.8142,-74.0737,QRCODE_TM,FALSE,2015-09-12T14:14:07Z
,FALSE,Miami Dolphins at Green Bay Packers,4346912,nfl,FALSE,2018-11-11T18:00:00,0.954,2018-11-11T22:00:00,2018-04-20T00:47:13,2018-04-20T00:00:00,Dolphins at Packers,https://seatgeek.com/dolphins-at-packers-tickets/11-11-2018-green-bay-wisconsin-lambeau-field/nfl/4346912,2018-11-11T12:00:00,normal,0.9,FALSE,FALSE,NA,180,1197,402,588,162,417.22223,195,QRCODE,FALSE,2018-08-24T21:53:40Z,7,Lambeau Field,1125,54304,US,0.92909414,America/Chicago,TRUE,lambeau-field,https://seatgeek.com/venues/lambeau-field/tickets,1265 Lombardi Avenue,"Green Bay, WI 54304",Lambeau Field,Green Bay,"Green Bay, WI",0,WI,658,44.5013,-88.0622,QRCODE_TM,FALSE,2015-09-02T22:43:34Z
,FALSE,Los Angeles Chargers at Oakland Raiders,4347130,nfl,FALSE,2018-11-11T21:05:00,0.908,2018-11-12T01:05:00,2018-04-20T00:47:56,2018-04-20T00:00:00,Chargers at Raiders,https://seatgeek.com/chargers-at-raiders-tickets/11-11-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347130,2018-11-11T13:05:00,normal,0.856,FALSE,FALSE,NA,79,628,187,815,496,199.69759,79,QRCODE,FALSE,2018-08-24T21:53:40Z,26,Oakland-Alameda County Coliseum,14,94621,US,0.7817843,America/Los_Angeles,TRUE,oakland-alameda-county-coliseum,https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets,7000 Coliseum Way,"Oakland, CA 94621",Oakland-Alameda County Coliseum,Oakland,"Oakland, CA",0,CA,807,37.7469,-122.201,PDF417,FALSE,2015-06-24T00:00:00Z
,FALSE,Seattle Seahawks at Los Angeles Rams,4346920,nfl,FALSE,2018-11-11T21:25:00,0.915,2018-11-12T01:25:00,2018-04-20T00:47:14,2018-04-20T00:00:00,Seahawks at Rams,https://seatgeek.com/seahawks-at-rams-tickets/11-11-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346920,2018-11-11T13:25:00,normal,0.863,FALSE,FALSE,NA,51,922,138,1505,833,183.38176,55,QRCODE,FALSE,2018-08-24T21:53:40Z,12,Los Angeles Memorial Coliseum,51012,90037,US,0.86898464,America/Los_Angeles,TRUE,los-angeles-memorial-coliseum-1,https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets,3911 S Figueroa St,"Los Angeles, CA 90037",Los Angeles Memorial Coliseum,Los Angeles,"Los Angeles, CA",0,CA,0,34.0138,-118.288,QRCODE,FALSE,2018-08-23T17:59:28Z
,FALSE,Alex G with Half Waif,4500554,concert,FALSE,2018-11-12T00:00:00,0.447,2018-11-12T04:00:00,2018-08-23T20:13:51,2018-08-23T00:00:00,Alex G with Half Waif,https://seatgeek.com/alex-g-with-half-waif-tickets/tampa-florida-crowbar-2-2018-11-11-7-pm/concert/4500554,2018-11-11T19:00:00,normal,0.501,FALSE,FALSE,TRUE,NA,562,243,1,15,218.73334,45,NA,NA,NA,32,Crowbar,3160,33605,US,0.42424366,America/New_York,TRUE,crowbar-2,https://seatgeek.com/venues/crowbar-2/tickets,1812 North 17th Street,"Tampa, FL 33605",Crowbar,Tampa,"Tampa, FL",0,FL,539,27.9608,-82.4406,NA,NA,NA
,FALSE,Dallas Cowboys at Philadelphia Eagles,4347031,nfl,FALSE,2018-11-12T01:20:00,0.996,2018-11-12T05:20:00,2018-04-20T00:47:38,2018-04-20T00:00:00,Cowboys at Eagles,https://seatgeek.com/cowboys-at-eagles-tickets/11-11-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4347031,2018-11-11T20:20:00,normal,0.923,FALSE,FALSE,NA,144,1535,440,1045,457,491.10284,204,QRCODE,FALSE,2018-08-24T21:53:40Z,16,Lincoln Financial Field,330,19148,US,0.90542685999999994,America/New_York,TRUE,lincoln-financial-field,https://seatgeek.com/venues/lincoln-financial-field/tickets,1020 Pattison Ave,"Philadelphia, PA 19148",Lincoln Financial Field,Philadelphia,"Philadelphia, PA",0,PA,504,39.9046,-75.1675,QRCODE_TM,FALSE,2015-07-10T00:00:00Z
,FALSE,New York Giants at San Francisco 49ers,4347117,nfl,FALSE,2018-11-13T01:15:00,0.952,2018-11-13T05:15:00,2018-04-20T00:47:54,2018-04-20T00:00:00,Giants at 49ers,https://seatgeek.com/giants-at-49ers-tickets/11-12-2018-santa-clara-california-levi-s-stadium/nfl/4347117,2018-11-12T17:15:00,normal,0.888,FALSE,FALSE,NA,87,3694,211,1195,1036,236.28474,88,QRCODE,FALSE,2018-08-24T21:53:40Z,13,Levi's Stadium,58670,95054,US,0.95768774,America/Los_Angeles,TRUE,levi-s-stadium,https://seatgeek.com/venues/levi-s-stadium/tickets,4900 Marie P DeBartolo Way,"Santa Clara, CA 95054",Levi's Stadium,Santa Clara,"Santa Clara, CA",0,CA,0,37.4023,-121.969,QRCODE_TM,FALSE,2015-07-10T00:00:00Z
,FALSE,Green Bay Packers at Seattle Seahawks,4347126,nfl,FALSE,2018-11-16T01:20:00,0.995,2018-11-16T05:20:00,2018-04-20T00:47:56,2018-04-20T00:00:00,Packers at Seahawks,https://seatgeek.com/packers-at-seahawks-tickets/11-15-2018-seattle-washington-centurylink-field/nfl/4347126,2018-11-15T17:20:00,normal,0.921,FALSE,FALSE,NA,249,1809,416,590,214,516.0187,266,QRCODE,FALSE,2018-08-24T21:53:40Z,19,CenturyLink Field,339,98134,US,0.87232786,America/Los_Angeles,TRUE,centurylink-field,https://seatgeek.com/venues/centurylink-field/tickets,800 Occidental Ave S,"Seattle, WA 98134",CenturyLink Field,Seattle,"Seattle, WA",0,WA,819,47.6,-122.33,QRCODE,FALSE,2018-03-02T22:54:54Z
,FALSE,South Alabama Jaguars at Louisiana Ragin Cajuns Football,4281956,ncaa_football,FALSE,2018-11-17T22:00:00,0.438,2018-11-18T02:00:00,2018-02-28T15:00:12,2018-02-28T00:00:00,South Alabama at Louisiana,https://seatgeek.com/south-alabama-jaguars-at-louisiana-ragin-cajuns-football-tickets/ncaa-football/2018-11-17-4-pm/4281956,2018-11-17T16:00:00,normal,0.466,FALSE,FALSE,NA,54,103,63,31,88,64.63636,54,NA,NA,NA,5,Cajun Field,2796,70506,US,0.43303972,America/Chicago,TRUE,cajun-field,https://seatgeek.com/venues/cajun-field/tickets,201 Rhienhardt Drive,"Lafayette, LA 70506",Cajun Field,Lafayette,"Lafayette, LA",0,LA,642,30.22,-92.04,NA,NA,NA
,FALSE,Cincinnati Bengals at Baltimore Ravens,4347068,nfl,FALSE,2018-11-18T18:00:00,0.86,2018-11-18T22:00:00,2018-04-20T00:47:45,2018-04-20T00:00:00,Bengals at Ravens,https://seatgeek.com/bengals-at-ravens-tickets/11-18-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347068,2018-11-18T13:00:00,normal,0.816,FALSE,FALSE,NA,39,550,104,1272,687,130.91704,39,QRCODE,FALSE,2018-08-24T21:53:40Z,8,M&T Bank Stadium,1121,21230,US,0.8927189,America/New_York,TRUE,m-t-bank-stadium,https://seatgeek.com/venues/m-t-bank-stadium/tickets,1101 Russell St,"Baltimore, MD 21230",M&T Bank Stadium,Baltimore,"Baltimore, MD",0,MD,512,39.2774,-76.623,QRCODE_TM,FALSE,2015-08-04T00:00:00Z
,FALSE,Carolina Panthers at Detroit Lions,4347025,nfl,FALSE,2018-11-18T18:00:00,0.939,2018-11-18T22:00:00,2018-04-20T00:47:37,2018-04-20T00:00:00,Panthers at Lions,https://seatgeek.com/panthers-at-lions-tickets/11-18-2018-detroit-michigan-ford-field/nfl/4347025,2018-11-18T13:00:00,normal,0.885,FALSE,FALSE,NA,71,899,NA,NA,544,167.85,71,QRCODE,FALSE,2018-08-24T21:53:40Z,9,Ford Field,346,48226,US,0.9029952,America/Detroit,TRUE,ford-field,https://seatgeek.com/venues/ford-field/tickets,2000 Brush St.,"Detroit, MI 48226",Ford Field,Detroit,"Detroit, MI",0,MI,505,42.34,-83.0459,NONE,FALSE,2015-11-04T17:31:52Z
,FALSE,Philadelphia Eagles at New Orleans Saints,4346969,nfl,TRUE,2018-11-18T18:00:00,0.955,2018-11-18T22:00:00,2018-04-20T00:47:25,2018-04-20T00:00:00,Eagles at Saints,https://seatgeek.com/eagles-at-saints-tickets/11-18-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346969,2018-11-18T12:00:00,normal,0.894,FALSE,FALSE,NA,167,3000,361,1432,1376,387.59448,167,QRCODE,FALSE,2018-05-29T20:39:16Z,18,Mercedes-Benz Superdome,128,70112,US,0.8966978,America/Chicago,TRUE,mercedes-benz-superdome,https://seatgeek.com/venues/mercedes-benz-superdome/tickets,1500 Sugar Bowl Drive,"New Orleans, LA 70112",Mercedes-Benz Superdome,New Orleans,"New Orleans, LA",0,LA,622,29.9515,-90.0786,QRCODE_TM,FALSE,2018-08-27T20:46:59Z
,FALSE,Dallas Cowboys at Atlanta Falcons,4347049,nfl,FALSE,2018-11-18T18:00:00,0.989,2018-11-18T22:00:00,2018-04-20T00:47:41,2018-04-20T00:00:00,Cowboys at Falcons,https://seatgeek.com/cowboys-at-falcons-tickets/11-18-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347049,2018-11-18T13:00:00,normal,0.924,FALSE,FALSE,NA,207,2149,388,1049,660,457.7894,213,QRCODE,FALSE,2018-08-24T21:53:40Z,20,Mercedes-Benz Stadium,419590,30313,US,0.76958936,America/New_York,TRUE,mercedes-benz-stadium,https://seatgeek.com/venues/mercedes-benz-stadium/tickets,35 Northside Dr NW,"Atlanta, GA 30313",Mercedes-Benz Stadium,Atlanta,"Atlanta, GA",0,GA,0,33.76,-84.4,QRCODE,FALSE,2018-08-23T20:14:46Z
,FALSE,Minnesota Vikings at Chicago Bears,4347005,nfl,FALSE,2018-11-18T18:00:00,0.936,2018-11-18T22:00:00,2018-04-20T00:47:32,2018-04-20T00:00:00,Vikings at Bears,https://seatgeek.com/vikings-at-bears-tickets/11-18-2018-chicago-illinois-soldier-field/nfl/4347005,2018-11-18T12:00:00,normal,0.875,FALSE,FALSE,NA,117,1197,279,926,186,324.2903,117,QRCODE,FALSE,2018-08-24T21:53:40Z,12,Soldier Field,31,60605,US,0.940013,America/Chicago,TRUE,soldier-field,https://seatgeek.com/venues/soldier-field/tickets,1410 S. Museum Campus Drive,"Chicago, IL 60605",Soldier Field,Chicago,"Chicago, IL",0,IL,602,41.8623,-87.6159,NONE,FALSE,2018-06-02T00:44:08Z
,FALSE,Tennessee Titans at Indianapolis Colts,4346957,nfl,FALSE,2018-11-18T18:00:00,0.882,2018-11-18T22:00:00,2018-04-20T00:47:22,2018-04-20T00:00:00,Titans at Colts,https://seatgeek.com/titans-at-colts-tickets/11-18-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346957,2018-11-18T13:00:00,normal,0.839,FALSE,FALSE,NA,28,440,83,1113,743,103.37416,28,QRCODE,FALSE,2018-08-24T21:53:40Z,13,Lucas Oil Stadium,1130,46225,US,0.9071682,America/Indiana/Indianapolis,TRUE,lucas-oil-stadium,https://seatgeek.com/venues/lucas-oil-stadium/tickets,500 South Capitol Avenue,"Indianapolis, IN 46225",Lucas Oil Stadium,Indianapolis,"Indianapolis, IN",0,IN,527,39.7601,-86.1639,QRCODE_TM,FALSE,2018-09-13T22:29:37Z
,FALSE,Tampa Bay Buccaneers at New York Giants,4346929,nfl,FALSE,2018-11-18T18:00:00,0.943,2018-11-18T22:00:00,2018-04-20T00:47:16,2018-04-20T00:00:00,Buccaneers at Giants,https://seatgeek.com/buccaneers-at-giants-tickets/11-18-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346929,2018-11-18T13:00:00,normal,0.879,FALSE,FALSE,NA,100,1488,193,1210,695,244.52231,100,QRCODE,FALSE,2018-08-24T21:53:40Z,18,MetLife Stadium,1587,07073,US,0.94873494,America/New_York,TRUE,metlife-stadium,https://seatgeek.com/venues/metlife-stadium/tickets,1 MetLife Stadium Drive,"East Rutherford, NJ 07073",MetLife Stadium,East Rutherford,"East Rutherford, NJ",0,NJ,501,40.8142,-74.0737,QRCODE_TM,FALSE,2015-09-12T14:14:07Z
,FALSE,Houston Texans at Washington Redskins,4346939,nfl,FALSE,2018-11-18T18:00:00,0.946,2018-11-18T22:00:00,2018-04-20T00:47:17,2018-04-20T00:00:00,Texans at Redskins,https://seatgeek.com/texans-at-redskins-tickets/11-18-2018-landover-maryland-fedex-field/nfl/4346939,2018-11-18T13:00:00,normal,0.886,FALSE,FALSE,NA,80,1011,159,1178,843,174.95729,81,QRCODE,FALSE,2018-08-24T21:53:40Z,8,FedEx Field,35,20785,US,0.9333444,America/New_York,TRUE,fedex-field,https://seatgeek.com/venues/fedex-field/tickets,1600 Fedex Way,"Landover, MD 20785",FedEx Field,Landover,"Landover, MD",0,MD,511,38.9071,-76.8658,QRCODE_TM,FALSE,2015-09-12T14:13:58Z
,FALSE,Denver Broncos at Los Angeles Chargers,4347110,nfl,FALSE,2018-11-18T21:05:00,0.975,2018-11-19T01:05:00,2018-04-20T00:47:52,2018-04-20T00:00:00,Broncos at Chargers,https://seatgeek.com/broncos-at-chargers-tickets/11-18-2018-carson-california-stubhub-center/nfl/4347110,2018-11-18T13:05:00,normal,0.899,FALSE,FALSE,NA,163,765,256,526,326,302.40186,186,QRCODE,FALSE,2018-08-24T21:53:40Z,16,StubHub Center,52,90746,US,0.7228164,America/Los_Angeles,TRUE,stubhub-center,https://seatgeek.com/venues/stubhub-center/tickets,18400 Avalon Blvd,"Carson, CA 90746",StubHub Center,Carson,"Carson, CA",0,CA,803,33.8643,-118.261,NA,NA,NA
,FALSE,Oakland Raiders at Arizona Cardinals,4347100,nfl,FALSE,2018-11-18T21:05:00,0.955,2018-11-19T01:05:00,2018-04-20T00:47:51,2018-04-20T00:00:00,Raiders at Cardinals,https://seatgeek.com/raiders-at-cardinals-tickets/11-18-2018-glendale-arizona-state-farm-stadium/nfl/4347100,2018-11-18T14:05:00,normal,0.896,FALSE,FALSE,NA,97,908,225,885,464,253.38792,97,QRCODE,FALSE,2018-08-24T21:53:40Z,10,State Farm Stadium,43,85305,US,0.93402725,America/Phoenix,TRUE,state-farm-stadium,https://seatgeek.com/venues/state-farm-stadium/tickets,1 Cardinals Drive,"Glendale, AZ 85305",State Farm Stadium,Glendale,"Glendale, AZ",0,AZ,753,33.5294,-112.262,NONE,FALSE,2015-12-21T17:26:05Z
,FALSE,Pittsburgh Steelers at Jacksonville Jaguars,4346947,nfl,FALSE,2018-11-19T01:20:00,0.922,2018-11-19T05:20:00,2018-04-20T00:47:19,2018-04-20T00:00:00,Steelers at Jaguars,https://seatgeek.com/steelers-at-jaguars-tickets/11-18-2018-jacksonville-florida-everbank-field/nfl/4346947,2018-11-18T20:20:00,normal,0.858,FALSE,FALSE,NA,151,1045,320,796,498,373.84338,155,QRCODE,FALSE,2018-08-24T21:53:40Z,10,EverBank Field,5178,32202,US,0.83759147,America/New_York,TRUE,everbank-field,https://seatgeek.com/venues/everbank-field/tickets,1 Everbank Field Dr,"Jacksonville, FL 32202",EverBank Field,Jacksonville,"Jacksonville, FL",0,FL,561,30.3239,-81.6373,QRCODE_TM,FALSE,2015-10-17T20:03:42Z
,FALSE,Kansas City Chiefs at Los Angeles Rams,4347137,nfl,FALSE,2018-11-20T01:15:00,0.924,2018-11-20T05:15:00,2018-04-20T01:04:04,2018-04-20T00:00:00,Chiefs at Rams,https://seatgeek.com/chiefs-at-rams-tickets/11-19-2018-mexico-city-mexico-estadio-azteca-2/nfl/4347137,2018-11-19T19:15:00,normal,0.862,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,QRCODE,FALSE,2018-08-24T21:53:40Z,1,Estadio Azteca,41952,14370,Mexico,0,America/Mexico_City,TRUE,estadio-azteca-2,https://seatgeek.com/venues/estadio-azteca-2/tickets,Calzada de Tlalpan 3665,"Mexico City, Mexico",Estadio Azteca,Mexico City,"Mexico City, Mexico",0,NA,0,19.3,-99.15,NA,NA,NA
,FALSE,Chicago Bears at Detroit Lions,4347024,nfl,FALSE,2018-11-22T17:30:00,0.959,2018-11-22T21:30:00,2018-04-20T00:47:36,2018-04-20T00:00:00,Bears at Lions,https://seatgeek.com/bears-at-lions-tickets/11-22-2018-detroit-michigan-ford-field/nfl/4347024,2018-11-22T12:30:00,normal,0.897,FALSE,FALSE,NA,100,1203,175,884,629,211.56439,100,QRCODE,FALSE,2018-08-24T21:53:40Z,9,Ford Field,346,48226,US,0.9029952,America/Detroit,TRUE,ford-field,https://seatgeek.com/venues/ford-field/tickets,2000 Brush St.,"Detroit, MI 48226",Ford Field,Detroit,"Detroit, MI",0,MI,505,42.34,-83.0459,NONE,FALSE,2015-11-04T17:31:52Z
,FALSE,Washington Redskins at Dallas Cowboys,4327921,nfl,TRUE,2018-11-22T21:30:00,1.005,2018-11-23T01:30:00,2018-04-05T23:08:47,2018-04-05T00:00:00,Redskins at Cowboys,https://seatgeek.com/redskins-at-cowboys-tickets/11-22-2018-arlington-texas-at-t-stadium/nfl/4327921,2018-11-22T15:30:00,normal,0.925,FALSE,FALSE,NA,37,4408,331,2356,3031,402.20026,37,QRCODE,FALSE,2018-04-17T22:02:33Z,23,AT&T Stadium,4965,76011,US,0.9751414,America/Chicago,TRUE,at-t-stadium,https://seatgeek.com/venues/at-t-stadium/tickets,1 AT&T Way,"Arlington, TX 76011",AT&T Stadium,Arlington,"Arlington, TX",0,TX,623,32.7459,-97.0957,QRCODE,FALSE,2018-04-17T22:02:33Z
,FALSE,Atlanta Falcons at New Orleans Saints,4346968,nfl,TRUE,2018-11-23T01:20:00,0.925,2018-11-23T05:20:00,2018-04-20T00:47:24,2018-04-20T00:00:00,Falcons at Saints,https://seatgeek.com/falcons-at-saints-tickets/11-22-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346968,2018-11-22T19:20:00,normal,0.861,FALSE,FALSE,NA,69,4200,299,1390,1413,320.31918,119,QRCODE,FALSE,2018-05-29T20:39:22Z,18,Mercedes-Benz Superdome,128,70112,US,0.8966978,America/Chicago,TRUE,mercedes-benz-superdome,https://seatgeek.com/venues/mercedes-benz-superdome/tickets,1500 Sugar Bowl Drive,"New Orleans, LA 70112",Mercedes-Benz Superdome,New Orleans,"New Orleans, LA",0,LA,622,29.9515,-90.0786,QRCODE_TM,FALSE,2018-08-27T20:46:59Z
,FALSE,Coastal Carolina Chanticleers at South Alabama Jaguars Football,4281983,ncaa_football,FALSE,2018-11-23T20:00:00,0.251,2018-11-24T00:00:00,2018-02-28T15:00:16,2018-02-28T00:00:00,Coastal Carolina at South Alabama,https://seatgeek.com/coastal-carolina-chanticleers-at-south-alabama-jaguars-football-tickets/ncaa-football/2018-11-23-2-pm/4281983,2018-11-23T14:00:00,normal,0.307,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,Ladd Peebles Stadium,3716,36604,US,0.50177634,America/Chicago,TRUE,ladd-peebles-stadium,https://seatgeek.com/venues/ladd-peebles-stadium/tickets,1621 Virginia St.,"Mobile, AL 36604",Ladd Peebles Stadium,Mobile,"Mobile, AL",0,AL,686,30.6748,-88.0761,NA,NA,NA
,FALSE,Cleveland Browns at Cincinnati Bengals,4347039,nfl,FALSE,2018-11-25T18:00:00,0.906,2018-11-25T22:00:00,2018-04-20T00:47:39,2018-04-20T00:00:00,Browns at Bengals,https://seatgeek.com/browns-at-bengals-tickets/11-25-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347039,2018-11-25T13:00:00,normal,0.845,FALSE,FALSE,NA,50,11963,96,915,618,125.956314,50,QRCODE,FALSE,2018-08-24T21:53:40Z,7,Paul Brown Stadium,1124,45202,US,0.86166537,America/New_York,TRUE,paul-brown-stadium,https://seatgeek.com/venues/paul-brown-stadium/tickets,1 Paul Brown Stadium,"Cincinnati, OH 45202",Paul Brown Stadium,Cincinnati,"Cincinnati, OH",0,OH,515,39.0961,-84.5177,QRCODE_TM,FALSE,2015-10-09T16:14:37Z
,FALSE,Jacksonville Jaguars at Buffalo Bills,4347058,nfl,FALSE,2018-11-25T18:00:00,0.89,2018-11-25T22:00:00,2018-04-20T00:47:43,2018-04-20T00:00:00,Jaguars at Bills,https://seatgeek.com/jaguars-at-bills-tickets/11-25-2018-orchard-park-new-york-new-era-field/nfl/4347058,2018-11-25T13:00:00,normal,0.836,FALSE,FALSE,NA,33,636,79,1486,1139,97.3705,33,QRCODE,FALSE,2018-08-24T21:53:41Z,8,New Era Field,1135,14127,US,0.8815085,America/New_York,TRUE,new-era-field,https://seatgeek.com/venues/new-era-field/tickets,1 Bills Drive,"Orchard Park, NY 14127",New Era Field,Orchard Park,"Orchard Park, NY",0,NY,514,42.7737,-78.7874,QRCODE_TM,FALSE,2015-08-12T16:52:53Z
,FALSE,New York Giants at Philadelphia Eagles,4346918,nfl,FALSE,2018-11-25T18:00:00,0.975,2018-11-25T22:00:00,2018-04-20T00:47:14,2018-04-20T00:00:00,Giants at Eagles,https://seatgeek.com/giants-at-eagles-tickets/11-25-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4346918,2018-11-25T13:00:00,normal,0.901,FALSE,FALSE,NA,144,1243,351,1067,434,411.22812,166,QRCODE,FALSE,2018-08-24T21:53:40Z,16,Lincoln Financial Field,330,19148,US,0.90542685999999994,America/New_York,TRUE,lincoln-financial-field,https://seatgeek.com/venues/lincoln-financial-field/tickets,1020 Pattison Ave,"Philadelphia, PA 19148",Lincoln Financial Field,Philadelphia,"Philadelphia, PA",0,PA,504,39.9046,-75.1675,QRCODE_TM,FALSE,2015-07-10T00:00:00Z
