id,description,datetime_utc,date_tbd,popularity,datetime_tbd,url,time_tbd,status,title,announce_date,short_title,is_open,type,score,visible_until_utc,datetime_local,created_at,general_admission,lowest_price,highest_price,listing_count,average_price,lowest_price_good_deals,employee_only,created_at,method,num_upcoming_events,id,country,display_location,url,city,slug,extended_address,timezone,score,popularity,address,postal_code,has_upcoming_events,name_v2,name,state,lon,lat,employee_only,created_at,method
4347113,,2018-09-09T20:05:00,FALSE,0.983,FALSE,https://seatgeek.com/chiefs-at-chargers-tickets/9-9-2018-carson-california-stubhub-center/nfl/4347113,FALSE,normal,Kansas City Chiefs at Los Angeles Chargers,2018-04-20T00:00:00,Chiefs at Chargers,FALSE,nfl,0.935,2018-09-10T00:05:00,2018-09-09T13:05:00,2018-04-20T00:47:53,NA,93,4101,659,207.14,93,FALSE,2018-08-24T17:01:48Z,QRCODE,14,52,US,"Carson, CA",https://seatgeek.com/venues/stubhub-center/tickets,Carson,stubhub-center,"Carson, CA 90746",America/Los_Angeles,0.7228164,0,18400 Avalon Blvd,90746,TRUE,StubHub Center,StubHub Center,CA,-118.261,33.8643,NA,NA,NA
4347148,,2018-09-09T20:25:00,FALSE,0.973,FALSE,https://seatgeek.com/seahawks-at-broncos-tickets/9-9-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347148,FALSE,normal,Seattle Seahawks at Denver Broncos,2018-04-20T00:00:00,Seahawks at Broncos,FALSE,nfl,0.93,2018-09-10T00:25:00,2018-09-09T14:25:00,2018-04-20T01:04:06,NA,122,3713,1044,373.72,122,FALSE,2018-08-24T17:02:21Z,QRCODE,8,1131,US,"Denver, CO",https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets,Denver,sports-authority-field-at-mile-high,"Denver, CO 80204",America/Denver,0.9028296,0,1701 Bryant St.,80204,TRUE,Sports Authority Field at Mile High,Sports Authority Field at Mile High,CO,-105.02,39.74,FALSE,2015-08-07T18:39:02Z,QRCODE_TM
4347034,,2018-09-09T20:25:00,FALSE,0.995,FALSE,https://seatgeek.com/cowboys-at-panthers-tickets/9-9-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347034,FALSE,normal,Dallas Cowboys at Carolina Panthers,2018-04-20T00:00:00,Cowboys at Panthers,FALSE,nfl,0.962,2018-09-10T00:25:00,2018-09-09T16:25:00,2018-04-20T00:47:38,NA,179,11353,948,508.42,179,FALSE,2018-08-24T16:53:30Z,QRCODE,10,1122,US,"Charlotte, NC",https://seatgeek.com/venues/bank-of-america-stadium/tickets,Charlotte,bank-of-america-stadium,"Charlotte, NC 28202",America/New_York,0.8968222,0,800 South Mint Street,28202,TRUE,Bank of America Stadium,Bank of America Stadium,NC,-80.8524,35.2243,FALSE,2015-09-25T18:23:51Z,QRCODE_TM
4347105,,2018-09-09T20:25:00,FALSE,0.973,FALSE,https://seatgeek.com/redskins-at-cardinals-tickets/9-9-2018-glendale-arizona-state-farm-stadium/nfl/4347105,FALSE,normal,Washington Redskins at Arizona Cardinals,2018-04-20T00:00:00,Redskins at Cardinals,FALSE,nfl,0.93,2018-09-10T00:25:00,2018-09-09T13:25:00,2018-04-20T00:47:52,NA,24,867,1450,113.15,24,FALSE,2018-08-24T17:01:32Z,QRCODE,11,43,US,"Glendale, AZ",https://seatgeek.com/venues/state-farm-stadium/tickets,Glendale,state-farm-stadium,"Glendale, AZ 85305",America/Phoenix,0.93402725,0,1 Cardinals Drive,85305,TRUE,State Farm Stadium,State Farm Stadium,AZ,-112.262,33.5294,FALSE,2015-12-21T17:26:05Z,NONE
4346916,,2018-09-10T00:20:00,FALSE,0.975,FALSE,https://seatgeek.com/bears-at-packers-tickets/9-9-2018-green-bay-wisconsin-lambeau-field/nfl/4346916,FALSE,normal,Chicago Bears at Green Bay Packers,2018-04-20T00:00:00,Bears at Packers,FALSE,nfl,0.959,2018-09-10T04:20:00,2018-09-09T19:20:00,2018-04-20T00:47:14,NA,173,1221,782,354.92,173,FALSE,2018-08-24T16:52:08Z,QRCODE,8,1125,US,"Green Bay, WI",https://seatgeek.com/venues/lambeau-field/tickets,Green Bay,lambeau-field,"Green Bay, WI 54304",America/Chicago,0.92909414,0,1265 Lombardi Avenue,54304,TRUE,Lambeau Field,Lambeau Field,WI,-88.0622,44.5013,FALSE,2015-09-02T22:43:34Z,QRCODE_TM
4347029,,2018-09-10T23:10:00,FALSE,0.973,FALSE,https://seatgeek.com/jets-at-lions-tickets/9-10-2018-detroit-michigan-ford-field/nfl/4347029,FALSE,normal,New York Jets at Detroit Lions,2018-04-20T00:00:00,Jets at Lions,FALSE,nfl,0.935,2018-09-11T03:10:00,2018-09-10T19:10:00,2018-04-20T00:47:37,NA,58,28469,1031,276.5,58,FALSE,2018-08-23T16:09:50Z,QRCODE,11,346,US,"Detroit, MI",https://seatgeek.com/venues/ford-field/tickets,Detroit,ford-field,"Detroit, MI 48226",America/Detroit,0.9029952,0,2000 Brush St.,48226,TRUE,Ford Field,Ford Field,MI,-83.0459,42.34,FALSE,2015-11-04T17:31:52Z,NONE
4347155,,2018-09-11T02:20:00,FALSE,0.949,FALSE,https://seatgeek.com/rams-at-raiders-tickets/9-10-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347155,FALSE,normal,Los Angeles Rams at Oakland Raiders,2018-04-20T00:00:00,Rams at Raiders,FALSE,nfl,0.911,2018-09-11T06:20:00,2018-09-10T19:20:00,2018-04-20T01:04:25,NA,103,124052,875,407.54,103,FALSE,2018-08-24T17:02:44Z,QRCODE,30,14,US,"Oakland, CA",https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets,Oakland,oakland-alameda-county-coliseum,"Oakland, CA 94621",America/Los_Angeles,0.7817843,0,7000 Coliseum Way,94621,TRUE,Oakland-Alameda County Coliseum,Oakland-Alameda County Coliseum,CA,-122.201,37.7469,FALSE,2015-06-24T00:00:00Z,PDF417
4347044,,2018-09-14T00:20:00,FALSE,0.896,FALSE,https://seatgeek.com/ravens-at-bengals-tickets/9-13-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347044,FALSE,normal,Baltimore Ravens at Cincinnati Bengals,2018-04-20T00:00:00,Ravens at Bengals,FALSE,nfl,0.866,2018-09-14T04:20:00,2018-09-13T20:20:00,2018-04-20T00:47:41,NA,39,1109,1342,129.98,39,FALSE,2018-08-24T17:03:28Z,QRCODE,9,1124,US,"Cincinnati, OH",https://seatgeek.com/venues/paul-brown-stadium/tickets,Cincinnati,paul-brown-stadium,"Cincinnati, OH 45202",America/New_York,0.86166537,0,1 Paul Brown Stadium,45202,TRUE,Paul Brown Stadium,Paul Brown Stadium,OH,-84.5177,39.0961,FALSE,2015-10-09T16:14:37Z,QRCODE_TM
4281986,,2018-09-15T23:00:00,FALSE,0.491,FALSE,https://seatgeek.com/texas-state-bobcats-at-south-alabama-jaguars-football-tickets/ncaa-football/2018-09-15-6-pm/4281986,FALSE,normal,Texas State Bobcats at South Alabama Jaguars Football,2018-02-28T00:00:00,Texas State at South Alabama,FALSE,ncaa_football,0.325,2018-09-16T03:00:00,2018-09-15T18:00:00,2018-02-28T15:00:17,NA,20,93,23,36.47,20,NA,NA,NA,7,3716,US,"Mobile, AL",https://seatgeek.com/venues/ladd-peebles-stadium/tickets,Mobile,ladd-peebles-stadium,"Mobile, AL 36604",America/Chicago,0.50177634,0,1621 Virginia St.,36604,TRUE,Ladd Peebles Stadium,Ladd Peebles Stadium,AL,-88.0761,30.6748,NA,NA,NA
4346993,,2018-09-16T16:00:00,FALSE,0.879,FALSE,https://seatgeek.com/texans-at-titans-tickets/9-16-2018-nashville-tennessee-nissan-stadium/nfl/4346993,FALSE,normal,Houston Texans at Tennessee Titans,2018-04-20T00:00:00,Texans at Titans,FALSE,nfl,0.861,2018-09-16T20:00:00,2018-09-16T12:00:00,2018-04-20T00:47:30,NA,63,1267,1085,187.72,63,FALSE,2018-08-24T18:23:49Z,QRCODE,16,1126,US,"Nashville, TN",https://seatgeek.com/venues/nissan-stadium/tickets,Nashville,nissan-stadium,"Nashville, TN 37213",America/New_York,0.8546275,0,1 Titans Way,37213,TRUE,Nissan Stadium,Nissan Stadium,TN,-86.7713,36.1665,FALSE,2015-10-19T15:09:39Z,NONE
4347054,,2018-09-16T17:00:00,FALSE,0.943,FALSE,https://seatgeek.com/panthers-at-falcons-tickets/9-16-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347054,FALSE,normal,Carolina Panthers at Atlanta Falcons,2018-04-20T00:00:00,Panthers at Falcons,FALSE,nfl,0.944,2018-09-16T21:00:00,2018-09-16T13:00:00,2018-04-20T00:47:42,NA,99,1754,1455,275.67,99,FALSE,2018-08-23T20:14:46Z,QRCODE,15,419590,US,"Atlanta, GA",https://seatgeek.com/venues/mercedes-benz-stadium/tickets,Atlanta,mercedes-benz-stadium,"Atlanta, GA 30313",America/New_York,0.76958936,0,35 Northside Dr NW,30313,TRUE,Mercedes-Benz Stadium,Mercedes-Benz Stadium,GA,-84.4,33.76,FALSE,2018-08-23T20:14:46Z,QRCODE
4346944,,2018-09-16T17:00:00,FALSE,0.957,FALSE,https://seatgeek.com/colts-at-redskins-tickets/9-16-2018-landover-maryland-fedex-field/nfl/4346944,FALSE,normal,Indianapolis Colts at Washington Redskins,2018-04-20T00:00:00,Colts at Redskins,FALSE,nfl,0.954,2018-09-16T21:00:00,2018-09-16T13:00:00,2018-04-20T00:47:18,NA,85,1276,2021,202.01,85,FALSE,2018-08-24T18:23:09Z,QRCODE,9,35,US,"Landover, MD",https://seatgeek.com/venues/fedex-field/tickets,Landover,fedex-field,"Landover, MD 20785",America/New_York,0.9333444,0,1600 Fedex Way,20785,TRUE,FedEx Field,FedEx Field,MD,-76.8658,38.9071,FALSE,2015-09-12T14:13:58Z,QRCODE_TM
4346933,,2018-09-16T17:00:00,FALSE,0.918,FALSE,https://seatgeek.com/eagles-at-buccaneers-tickets/9-16-2018-tampa-florida-raymond-james-stadium/nfl/4346933,FALSE,normal,Philadelphia Eagles at Tampa Bay Buccaneers,2018-04-20T00:00:00,Eagles at Buccaneers,FALSE,nfl,0.91,2018-09-16T21:00:00,2018-09-16T13:00:00,2018-04-20T00:47:16,NA,140,1268,1041,395.19,140,FALSE,2018-08-24T17:04:19Z,QRCODE,16,39,US,"Tampa, FL",https://seatgeek.com/venues/raymond-james-stadium/tickets,Tampa,raymond-james-stadium,"Tampa, FL 33607",America/New_York,0.86513025,0,4201 North Dale Mabry Highway,33607,TRUE,Raymond James Stadium,Raymond James Stadium,FL,-82.5034,27.9753,FALSE,2015-08-24T14:44:53Z,QRCODE_TM
4347074,,2018-09-16T17:00:00,FALSE,0.932,FALSE,https://seatgeek.com/chiefs-at-steelers-tickets/9-16-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347074,FALSE,normal,Kansas City Chiefs at Pittsburgh Steelers,2018-04-20T00:00:00,Chiefs at Steelers,FALSE,nfl,0.931,2018-09-16T21:00:00,2018-09-16T13:00:00,2018-04-20T00:47:45,NA,130,1351,849,326.63,130,FALSE,2018-08-24T18:24:29Z,QRCODE,13,1119,US,"Pittsburgh, PA",https://seatgeek.com/venues/heinz-field/tickets,Pittsburgh,heinz-field,"Pittsburgh, PA 15212",America/New_York,0.9033526,0,100 Art Rooney Avenue,15212,TRUE,Heinz Field,Heinz Field,PA,-80.0158,40.4468,FALSE,2015-12-08T15:36:23Z,QRCODE_TM
4346973,,2018-09-16T17:00:00,FALSE,0.908,FALSE,https://seatgeek.com/browns-at-saints-tickets/9-16-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346973,FALSE,normal,Cleveland Browns at New Orleans Saints,2018-04-20T00:00:00,Browns at Saints,TRUE,nfl,0.894,2018-09-16T21:00:00,2018-09-16T12:00:00,2018-04-20T00:47:25,NA,54,1800,1461,194.68,54,FALSE,2018-05-29T20:38:49Z,QRCODE,20,128,US,"New Orleans, LA",https://seatgeek.com/venues/mercedes-benz-superdome/tickets,New Orleans,mercedes-benz-superdome,"New Orleans, LA 70112",America/Chicago,0.8966978,0,1500 Sugar Bowl Drive,70112,TRUE,Mercedes-Benz Superdome,Mercedes-Benz Superdome,LA,-90.0786,29.9515,FALSE,2018-08-27T20:46:59Z,QRCODE_TM
4346915,,2018-09-16T17:00:00,FALSE,0.945,FALSE,https://seatgeek.com/vikings-at-packers-tickets/9-16-2018-green-bay-wisconsin-lambeau-field/nfl/4346915,FALSE,normal,Minnesota Vikings at Green Bay Packers,2018-04-20T00:00:00,Vikings at Packers,FALSE,nfl,0.951,2018-09-16T21:00:00,2018-09-16T12:00:00,2018-04-20T00:47:14,NA,200,123986,1098,628.39,200,FALSE,2018-08-24T17:03:48Z,QRCODE,8,1125,US,"Green Bay, WI",https://seatgeek.com/venues/lambeau-field/tickets,Green Bay,lambeau-field,"Green Bay, WI 54304",America/Chicago,0.92909414,0,1265 Lombardi Avenue,54304,TRUE,Lambeau Field,Lambeau Field,WI,-88.0622,44.5013,FALSE,2015-09-02T22:43:34Z,QRCODE_TM
4347064,,2018-09-16T17:00:00,FALSE,0.92,FALSE,https://seatgeek.com/chargers-at-bills-tickets/9-16-2018-orchard-park-new-york-new-era-field/nfl/4347064,FALSE,normal,Los Angeles Chargers at Buffalo Bills,2018-04-20T00:00:00,Chargers at Bills,FALSE,nfl,0.916,2018-09-16T21:00:00,2018-09-16T13:00:00,2018-04-20T00:47:44,NA,126,2149,1125,244.56,126,FALSE,2018-08-24T18:24:17Z,QRCODE,8,1135,US,"Orchard Park, NY",https://seatgeek.com/venues/new-era-field/tickets,Orchard Park,new-era-field,"Orchard Park, NY 14127",America/New_York,0.8815085,0,1 Bills Drive,14127,TRUE,New Era Field,New Era Field,NY,-78.7874,42.7737,FALSE,2015-08-12T16:52:53Z,QRCODE_TM
4346953,,2018-09-16T17:00:00,FALSE,0.964,FALSE,https://seatgeek.com/dolphins-at-jets-tickets/9-16-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346953,FALSE,normal,Miami Dolphins at New York Jets,2018-04-20T00:00:00,Dolphins at Jets,FALSE,nfl,0.965,2018-09-16T21:00:00,2018-09-16T13:00:00,2018-04-20T00:47:20,NA,78,1979,1582,220.85,78,FALSE,2018-08-24T18:23:39Z,QRCODE,21,1587,US,"East Rutherford, NJ",https://seatgeek.com/venues/metlife-stadium/tickets,East Rutherford,metlife-stadium,"East Rutherford, NJ 07073",America/New_York,0.94873494,0,1 MetLife Stadium Drive,07073,TRUE,MetLife Stadium,MetLife Stadium,NJ,-74.0737,40.8142,FALSE,2015-09-12T14:14:07Z,QRCODE_TM
4347119,,2018-09-16T20:05:00,FALSE,0.941,FALSE,https://seatgeek.com/lions-at-49ers-tickets/9-16-2018-santa-clara-california-levi-s-stadium/nfl/4347119,FALSE,normal,Detroit Lions at San Francisco 49ers,2018-04-20T00:00:00,Lions at 49ers,FALSE,nfl,0.943,2018-09-17T00:05:00,2018-09-16T13:05:00,2018-04-20T00:47:54,NA,87,2989,1363,248.28,87,FALSE,2018-08-24T18:24:41Z,QRCODE,13,58670,US,"Santa Clara, CA",https://seatgeek.com/venues/levi-s-stadium/tickets,Santa Clara,levi-s-stadium,"Santa Clara, CA 95054",America/Los_Angeles,0.95768774,0,4900 Marie P DeBartolo Way,95054,TRUE,Levi's Stadium,Levi's Stadium,CA,-121.969,37.4023,FALSE,2015-07-10T00:00:00Z,QRCODE_TM
4346924,,2018-09-16T20:05:00,FALSE,0.891,FALSE,https://seatgeek.com/cardinals-at-rams-tickets/9-16-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346924,FALSE,normal,Arizona Cardinals at Los Angeles Rams,2018-04-20T00:00:00,Cardinals at Rams,FALSE,nfl,0.878,2018-09-17T00:05:00,2018-09-16T13:05:00,2018-04-20T00:47:15,NA,33,1768,2611,122.61,33,FALSE,2018-08-24T17:04:03Z,QRCODE,14,51012,US,"Los Angeles, CA",https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets,Los Angeles,los-angeles-memorial-coliseum-1,"Los Angeles, CA 90037",America/Los_Angeles,0.86898464,0,3911 S Figueroa St,90037,TRUE,Los Angeles Memorial Coliseum,Los Angeles Memorial Coliseum,CA,-118.29,34.01,FALSE,2018-08-23T17:59:28Z,QRCODE
4347149,,2018-09-16T20:25:00,FALSE,0.93,FALSE,https://seatgeek.com/raiders-at-broncos-tickets/9-16-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347149,FALSE,normal,Oakland Raiders at Denver Broncos,2018-04-20T00:00:00,Raiders at Broncos,FALSE,nfl,0.922,2018-09-17T00:25:00,2018-09-16T14:25:00,2018-04-20T01:04:06,NA,128,1480,956,429.99,128,FALSE,2018-08-24T18:24:52Z,QRCODE,8,1131,US,"Denver, CO",https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets,Denver,sports-authority-field-at-mile-high,"Denver, CO 80204",America/Denver,0.9028296,0,1701 Bryant St.,80204,TRUE,Sports Authority Field at Mile High,Sports Authority Field at Mile High,CO,-105.02,39.74,FALSE,2015-08-07T18:39:02Z,QRCODE_TM
4346951,,2018-09-16T20:25:00,FALSE,0.929,FALSE,https://seatgeek.com/patriots-at-jaguars-tickets/9-16-2018-jacksonville-florida-tiaa-bank-field/nfl/4346951,FALSE,normal,New England Patriots at Jacksonville Jaguars,2018-04-20T00:00:00,Patriots at Jaguars,FALSE,nfl,0.919,2018-09-17T00:25:00,2018-09-16T16:25:00,2018-04-20T00:47:19,NA,152,1283,803,335.42,152,FALSE,2018-08-24T18:23:21Z,QRCODE,10,5178,US,"Jacksonville, FL",https://seatgeek.com/venues/tiaa-bank-field/tickets,Jacksonville,tiaa-bank-field,"Jacksonville, FL 32202",America/New_York,0.83759147,0,1 Everbank Field Dr,32202,TRUE,TIAA Bank Field,TIAA Bank Field,FL,-81.6373,30.3239,FALSE,2015-10-17T20:03:42Z,QRCODE_TM
4327925,,2018-09-17T00:20:00,FALSE,0.988,FALSE,https://seatgeek.com/giants-at-cowboys-tickets/9-16-2018-arlington-texas-at-t-stadium/nfl/4327925,FALSE,normal,New York Giants at Dallas Cowboys,2018-04-05T00:00:00,Giants at Cowboys,TRUE,nfl,1.001,2018-09-17T04:20:00,2018-09-16T19:20:00,2018-04-05T23:08:47,NA,42,14929,2309,400.12,42,FALSE,2018-04-17T22:02:33Z,QRCODE,25,4965,US,"Arlington, TX",https://seatgeek.com/venues/at-t-stadium/tickets,Arlington,at-t-stadium,"Arlington, TX 76011",America/Chicago,0.9751414,0,1 AT&T Way,76011,TRUE,AT&T Stadium,AT&T Stadium,TX,-97.0957,32.7459,FALSE,2018-04-17T22:02:33Z,QRCODE
4347010,,2018-09-18T00:15:00,FALSE,0.948,FALSE,https://seatgeek.com/seahawks-at-bears-tickets/9-17-2018-chicago-illinois-soldier-field/nfl/4347010,FALSE,normal,Seattle Seahawks at Chicago Bears,2018-04-20T00:00:00,Seahawks at Bears,FALSE,nfl,0.952,2018-09-18T04:15:00,2018-09-17T19:15:00,2018-04-20T00:47:34,NA,153,11645,941,481.49,153,FALSE,2018-08-24T18:25:05Z,QRCODE,12,31,US,"Chicago, IL",https://seatgeek.com/venues/soldier-field/tickets,Chicago,soldier-field,"Chicago, IL 60605",America/Chicago,0.940013,0,1410 S. Museum Campus Drive,60605,TRUE,Soldier Field,Soldier Field,IL,-87.6159,41.8623,FALSE,2018-06-02T00:44:08Z,NONE
4347000,,2018-09-21T00:20:00,FALSE,0.886,FALSE,https://seatgeek.com/jets-at-browns-tickets/9-20-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4347000,FALSE,normal,New York Jets at Cleveland Browns,2018-04-20T00:00:00,Jets at Browns,FALSE,nfl,0.89,2018-09-21T04:20:00,2018-09-20T20:20:00,2018-04-20T00:47:31,NA,33,1723,1714,139.29,33,FALSE,2018-08-24T18:25:16Z,QRCODE,8,1123,US,"Cleveland, OH",https://seatgeek.com/venues/firstenergy-stadium-15/tickets,Cleveland,firstenergy-stadium-15,"Cleveland, OH 44114",America/New_York,0.86852187,0,100 Alfred Lerner Way,44114,TRUE,FirstEnergy Stadium,FirstEnergy Stadium,OH,-81.7,41.5065,FALSE,2015-11-11T20:55:31Z,NONE
4241762,,2018-09-23T00:00:00,FALSE,0.602,FALSE,https://seatgeek.com/south-alabama-jaguars-at-memphis-tigers-football-tickets/ncaa-football/2018-09-22-7-pm/4241762,FALSE,normal,South Alabama Jaguars at Memphis Tigers Football,2018-01-31T00:00:00,South Alabama at Memphis,FALSE,ncaa_football,0.514,2018-09-23T04:00:00,2018-09-22T19:00:00,2018-01-31T15:00:53,NA,26,245,289,58.95,26,NA,NA,NA,8,2827,US,"Memphis, TN",https://seatgeek.com/venues/liberty-bowl-stadium/tickets,Memphis,liberty-bowl-stadium,"Memphis, TN 38104",America/Chicago,0.6733288,0,335 South Hollywood St.,38104,TRUE,Liberty Bowl Stadium,Liberty Bowl Stadium,TN,-89.98,35.12,NA,NA,NA
4347088,,2018-09-23T17:00:00,FALSE,0.899,FALSE,https://seatgeek.com/raiders-at-dolphins-tickets/9-23-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347088,FALSE,normal,Oakland Raiders at Miami Dolphins,2018-04-20T00:00:00,Raiders at Dolphins,FALSE,nfl,0.913,2018-09-23T21:00:00,2018-09-23T13:00:00,2018-04-20T00:47:48,NA,64,2636,2003,248.96,64,FALSE,2018-08-24T20:34:12Z,QRCODE,39,29,US,"Miami Gardens, FL",https://seatgeek.com/venues/hard-rock-stadium/tickets,Miami Gardens,hard-rock-stadium,"Miami Gardens, FL 33056",America/New_York,0.8378203,0,347 Don Shula Dr.,33056,TRUE,Hard Rock Stadium,Hard Rock Stadium,FL,-80.24,25.96,FALSE,2017-10-03T18:58:44Z,NONE
4346963,,2018-09-23T17:00:00,FALSE,0.925,FALSE,https://seatgeek.com/colts-at-eagles-tickets/9-23-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4346963,FALSE,normal,Indianapolis Colts at Philadelphia Eagles,2018-04-20T00:00:00,Colts at Eagles,FALSE,nfl,0.943,2018-09-23T21:00:00,2018-09-23T13:00:00,2018-04-20T00:47:23,NA,155,1837,1169,418.17,155,FALSE,2018-08-24T18:26:28Z,QRCODE,18,330,US,"Philadelphia, PA",https://seatgeek.com/venues/lincoln-financial-field/tickets,Philadelphia,lincoln-financial-field,"Philadelphia, PA 19148",America/New_York,0.90542685999999994,0,1020 Pattison Ave,19148,TRUE,Lincoln Financial Field,Lincoln Financial Field,PA,-75.1675,39.9046,FALSE,2015-07-10T00:00:00Z,QRCODE_TM
4347142,,2018-09-23T17:00:00,FALSE,0.914,FALSE,https://seatgeek.com/bills-at-vikings-tickets/9-23-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347142,FALSE,normal,Buffalo Bills at Minnesota Vikings,2018-04-20T00:00:00,Bills at Vikings,FALSE,nfl,0.931,2018-09-23T21:00:00,2018-09-23T12:00:00,2018-04-20T01:04:05,NA,101,1667,1206,274.62,101,FALSE,2018-08-23T16:03:24Z,QRCODE,14,218451,US,"Minneapolis, MN",https://seatgeek.com/venues/u-s-bank-stadium/tickets,Minneapolis,u-s-bank-stadium,"Minneapolis, MN 55415",America/Chicago,0.88524246,0,401 Chicago Avenue,55415,TRUE,U.S. Bank Stadium,U.S. Bank Stadium,MN,-93.26,44.97,FALSE,2018-08-22T15:34:15Z,NONE
4346943,,2018-09-23T17:00:00,FALSE,0.97,FALSE,https://seatgeek.com/packers-at-redskins-tickets/9-23-2018-landover-maryland-fedex-field/nfl/4346943,FALSE,normal,Green Bay Packers at Washington Redskins,2018-04-20T00:00:00,Packers at Redskins,FALSE,nfl,0.996,2018-09-23T21:00:00,2018-09-23T13:00:00,2018-04-20T00:47:18,NA,159,1276,1866,360.52,159,FALSE,2018-08-24T18:25:58Z,QRCODE,9,35,US,"Landover, MD",https://seatgeek.com/venues/fedex-field/tickets,Landover,fedex-field,"Landover, MD 20785",America/New_York,0.9333444,0,1600 Fedex Way,20785,TRUE,FedEx Field,FedEx Field,MD,-76.8658,38.9071,FALSE,2015-09-12T14:13:58Z,QRCODE_TM
4347045,,2018-09-23T17:00:00,FALSE,0.902,FALSE,https://seatgeek.com/bengals-at-panthers-tickets/9-23-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347045,FALSE,normal,Cincinnati Bengals at Carolina Panthers,2018-04-20T00:00:00,Bengals at Panthers,FALSE,nfl,0.914,2018-09-23T21:00:00,2018-09-23T13:00:00,2018-04-20T00:47:41,NA,76,5377,1330,237.8,76,FALSE,2018-08-24T18:28:54Z,QRCODE,10,1122,US,"Charlotte, NC",https://seatgeek.com/venues/bank-of-america-stadium/tickets,Charlotte,bank-of-america-stadium,"Charlotte, NC 28202",America/New_York,0.8968222,0,800 South Mint Street,28202,TRUE,Bank of America Stadium,Bank of America Stadium,NC,-80.8524,35.2243,FALSE,2015-09-25T18:23:51Z,QRCODE_TM
4347021,,2018-09-23T17:00:00,FALSE,0.917,FALSE,https://seatgeek.com/giants-at-texans-tickets/9-23-2018-houston-texas-nrg-stadium/nfl/4347021,FALSE,normal,New York Giants at Houston Texans,2018-04-20T00:00:00,Giants at Texans,FALSE,nfl,0.937,2018-09-23T21:00:00,2018-09-23T12:00:00,2018-04-20T00:47:36,NA,100,5735,1294,279.22,100,FALSE,2018-08-24T18:27:18Z,QRCODE,47,41,US,"Houston, TX",https://seatgeek.com/venues/nrg-stadium/tickets,Houston,nrg-stadium,"Houston, TX 77054",America/Chicago,0.8624192,0,1 Reliant Park,77054,TRUE,NRG Stadium,NRG Stadium,TX,-95.4107,29.6847,FALSE,2015-11-04T18:42:27Z,QRCODE_TM
4347072,,2018-09-23T17:00:00,FALSE,0.895,FALSE,https://seatgeek.com/broncos-at-ravens-tickets/9-23-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347072,FALSE,normal,Denver Broncos at Baltimore Ravens,2018-04-20T00:00:00,Broncos at Ravens,FALSE,nfl,0.908,2018-09-23T21:00:00,2018-09-23T13:00:00,2018-04-20T00:47:45,NA,78,1197,1658,225.57,78,FALSE,2018-08-24T18:29:20Z,QRCODE,9,1121,US,"Baltimore, MD",https://seatgeek.com/venues/m-t-bank-stadium/tickets,Baltimore,m-t-bank-stadium,"Baltimore, MD 21230",America/New_York,0.8927189,0,1101 Russell St,21230,TRUE,M&T Bank Stadium,M&T Bank Stadium,MD,-76.623,39.2774,FALSE,2015-08-04T00:00:00Z,QRCODE_TM
4347053,,2018-09-23T17:00:00,FALSE,0.937,FALSE,https://seatgeek.com/saints-at-falcons-tickets/9-23-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347053,FALSE,normal,New Orleans Saints at Atlanta Falcons,2018-04-20T00:00:00,Saints at Falcons,FALSE,nfl,0.958,2018-09-23T21:00:00,2018-09-23T13:00:00,2018-04-20T00:47:42,NA,133,2539,1120,391.39,133,FALSE,2018-08-24T18:29:05Z,QRCODE,15,419590,US,"Atlanta, GA",https://seatgeek.com/venues/mercedes-benz-stadium/tickets,Atlanta,mercedes-benz-stadium,"Atlanta, GA 30313",America/New_York,0.76958936,0,35 Northside Dr NW,30313,TRUE,Mercedes-Benz Stadium,Mercedes-Benz Stadium,GA,-84.4,33.76,FALSE,2018-08-23T20:14:46Z,QRCODE
